a6ff3929769a1643a8815358cbb05dffcd44021c966caab9c4061ec244168a0f,ecde5a0f4cb95ce4af001ec01749e9931094b0fb16993a68c2ad939b9f59b5eb,5e92e95f7b69dbfe120be657f38eb1c441100856da6cc726315713a05236eec3,d94769c468a752ce7626638e4e26cf787c144ab5530f1adee1f774c0798f2967,82acb8357d9e13c70294e0eb60a5159a067bb3a1299fc5d92d06670ae9a91cc3,61fd669c9543b480b1aee2d6e8a4a7d1c66095c2d340d249da73751102a0e926,1cd9d03e046f24536e56cbde525c02a748f65d56d8f038f5ddcb1dc304e01277,5b4c32f78a0aecf2b32f7420f52aa057fbefeb699fe7fd25d26bae77a5bb2cac,37f33d47923c217216d229d76a5f975dd720e7690922828bbceb0edc974251dd,63bb153c04642284e407c230645a11be0ef07dbc4e343904ade6213149c0e9a2,bdaeab684ab103af431eea166aa87ca9157be7ab0db06ef75eb64db7ddce20d6,fd976f36c4a289641ac17640bc363771dd5f89c1421dfcdab1449c665965cfb6,a840e54067054d9f2dcdb7dbbaa7ab36ce6fed1379f3bf9d91d428e5b3aad1e2,d2bd8d1d481b19d820f63d7a4ec9d21045cc587cf7aeb5981b67b26d785bbb6a,8279df1d762ba1570660b98855cefc2043a7205fe1f74d81acce5dd643be590e,5ece9ec6a97ae7da95fc8d99a38e2c2115694c43a39f258413ddee8f2330783c,ce61ed396e59b6c8428375eebcc078e3b8a86e2cae915e60e4ab6ae1bd76f7c2,30351262a30f79b026dd91501aad2d1f23cd57b156360a4342da3b9176fb74da,bc0e58c83c3cd9893da620f262ea6b87c155a5b13a0b7a17e03be79144e7e36f,7cbe345e7c9a7e8dfabc9f43bee356154fa1bf3f87ecf05ece0eafd6ee9bfa25,8395ed4b3b7473fa7f2798b7441acae6bcdf5c74abbd3d9224d597ec33ae755e,c447b88f49048baa69c6d54d2661f159c6971aeab66696bc9bc1cdcb9eb62b67,ee4886fce754d3a18cc38814767d97d398e552a373037aed5be461736cc13e98,e4dc0e70b3561943e12cf7ed2227317148c1135d61dab3d65d3d7df6daee5c0d
"132001","2025/01/26 15:59:59","0","0","0","132001","2025/01/14 16:00:00","0","【魔法】位於後衛，與未知世界邂逅感到興奮的強欲的魔女。\n以鮮明的攻擊魔法為首，從對我方的攻擊支援、\n弱化敵方到復活自己，使用各種魔法來滿足自己的慾望。","0","艾姬多娜（夏日）","艾姬多娜（夏日）","21","2.09","0","0","1","775","450","7","3","132001","2","132001"
"132101","2025/01/14 15:59:59","0","0","0","132101","2025/01/01 16:00:00","0","【物理】位於前衛，在夏季陽光中享受閒暇的雙胞胎妹妹。\n除了以ＵＢ解放鬼族力量的攻守兩方面之外，\n還能提升HP吸收，任憑【狂騷】制服眼前的所有一切。","0","雷姆（夏日）","雷姆（夏日）","24","2.09","0","0","1","146","450","13","3","132101","1","132101"
"132201","2025/02/10 15:59:59","0","0","0","132201","2025/02/01 16:00:00","0","【魔法】位於前衛，鍊成希望的鍊金術師偶像。\n以【鍊金素材】創造【香水】，除了傷害之外，還能提升\nＴＰ恢復與攻擊支援能力，為隊伍帶來勝利的香氣。","0","望（鍊金術師）","望（鍊金術師）","7","1.84","0","0","1","721","450","7","3","132201","2","132201"
"132801","2025/04/10 15:59:59","0","0","0","132801","2025/04/01 16:00:00","0","【魔法】位於後衛，以黑衣包覆雪白肌膚的甜美公主。\n以我方角色的ＨＰ為代價展開強力的護盾，並以護盾\n為起點施展高威力的二連擊，點亮聖誕夜的大樹。","0","萊拉耶爾（聖誕節）","萊拉耶爾（聖誕節）","0","2.09","0","0","1","750","450","7","3","132801","2","132801"
"132901","2030/12/31 15:00:00","0","0","0","132901","2025/04/10 16:00:00","0","【魔法】位於後衛，於舒適沉睡之中來訪的聖誕夜惡魔。\n賦予魔法攻擊力最高的我方角色【惡魔的親吻】，\n施展支援攻擊和恢復ＴＰ，寸步不離地進行教導。","0","伊緒（聖誕節）","伊緒（聖誕節）","46","2.09","0","0","0","748","450","5","3","132901","2","132901"
"133001","2025/05/04 15:59:59","0","0","0","133001","2025/05/01 16:00:00","0","【物理】位於前衛，像在空中飛舞般戰鬥的幽靈守護騎士。\n用ＵＢ支援我方角色的攻擊及速度，並以【亡靈軀體】\n避開敵人的視線，施展出其不意的一擊使其陷入永眠。","0","格蕾斯","格蕾斯","0","2.09","0","0","1","234","450","0","3","133001","1","133001"
"133201","2030/12/31 15:00:00","0","0","1","133201","2025/05/01 16:00:00","0","【物理】位於前衛，元旦也充滿活力地嬉鬧的軍人少女。\n用依照造成的傷害強化追加效果的ＵＢ，以及每次發動\n會成長的強化自身技能，來將擾亂秩序的人轉得頭暈眼花。","0","莫妮卡（新年）","莫妮卡（新年）","22","2.09","0","0","1","296","450","4","1","133201","1","133201"
"133501","2025/05/16 15:59:59","0","0","0","133501","2025/05/04 16:00:00","0","【魔法】於後衛，心意相通伴身旁的新年和服育幼院院長。\n對我方角色進行恢復ＴＰ支援，我方角色每次發動ＵＢ時\n會提升傷害的技能，一同度過難關。","0","咲戀（新年）","咲戀（新年）","22","2.09","0","0","1","718","450","4","3","133501","2","133501"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","布武機","布武機","1","0","0","0","1","0","0","5","3","134101","0","134101"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","萊拉耶爾（聖誕節）","萊拉耶爾（聖誕節）","1","0","0","0","1","0","0","7","3","134201","0","134201"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","梅杜莎","梅杜莎","1","0","0","0","0","0","0","1","1","136601","0","136601"
"170101","2030/12/31 15:00:00","0","4","0","105701","2015/04/01 15:00:00","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","0","吉塔","吉塔","34","1.965","0","0","0","245","450","34","3","170101","1","170101"
"180101","2025/05/04 15:59:59","0","7","0","180101","2025/05/01 16:00:00","0","【物理】位於前衛，身負火焰之翼粉碎敵人的活力少女。\n能使用隨戰鬥時間強化自身攻擊力的技能，\n提升力量後施放出的超強一擊能將任何敵人化為塵土。","0","日和（公主）","日和（公主）","0","1.62","0","0","1","199","450","0","3","180101","1","180101"
"180201","2025/05/04 15:59:59","0","1","0","180201","2025/05/01 16:00:00","0","【魔法】位於後衛，使用極大魔法毀滅敵人的祈願魔法師。\n一邊回復TP一邊使用累積提升攻擊力的輔助技能提高自己\n的力量，再釋放強力的範圍攻擊一掃敵人。","0","優衣（公主）","優衣（公主）","0","1.92","0","0","1","767","450","0","3","180201","2","180201"
"180301","2025/05/04 15:59:59","0","7","0","180301","2025/05/01 16:00:00","0","【物理】位於中衛，身負暴風之翼，伴隨風刃流麗制壓激戰的劍士。\n驅使著敵方越多效果越佳的強化技能振奮自己，\n施放出強力的範圍攻擊技能殲滅任何敵方。","0","怜（公主）","怜（公主）","0","1.965","0","0","1","377","450","0","3","180301","1","180301"
"180401","2025/05/04 15:59:59","0","1","0","180401","2025/05/01 16:00:00","0","【物理】位於前衛，是以強大攻防為傲的餓肚子王女。\n在HP偏高時能以具有爆發力的攻擊屠宰眼前所有的敵人，\n在HP偏低時擁有自我恢復能力，讓人見識鐵壁般的守護。","0","貪吃佩可（公主）","貪吃佩可（公主）","0","1.965","0","0","1","155","450","0","3","180401","1","180401"
"180501","2025/05/04 15:59:59","0","1","0","180501","2025/05/01 16:00:00","0","【物理】位於中衛，能連續使用強大輔助技能的純白巫女。\n一邊強化同伴的攻擊力與暴擊傷害，一邊使用兩種全體回復\n技能堅固地守護同伴，引領眾人獲得勝利。","0","可可蘿（公主）","可可蘿（公主）","0","2.14","0","0","1","555","450","0","3","180501","1","180501"
"180601","2025/05/04 15:59:59","0","1","0","180601","2025/05/01 16:00:00","0","【魔法】位於後衛，操縱極大魔法討伐敵人的公主造型貓女。\n運用兼具恢復和輔助的各種攻擊技能來調整戰局，\n使出極大威力的必殺技消滅敵人。","0","凱留（公主）","凱留（公主）","0","1.92","0","0","1","747","450","0","3","180601","2","180601"
"180701","2025/05/04 15:59:59","0","1","0","180701","2025/05/01 16:00:00","0","【物理】位於後衛，發揮出真正羈絆力量的要好姊妹。\n能使用當敵人數量越多，威力越會提升的攻擊技能，\n以及強化周圍我方的技能，將阻擋去路的敵人一掃而空。","0","初音＆栞","初音＆栞","0","1.75","0","0","1","732","450","0","3","180701","1","180701"
"180801","2025/05/04 15:59:59","0","1","0","180801","2025/05/01 16:00:00","0","【物理】中衛，能對敵方單體釋放必殺一擊的\n好朋友三人組。結合三人力量釋放的攻擊，能針對\n對方弱點從物理變化為魔法攻擊，擊退各種強敵！","0","禊＆美美＆鏡華","禊＆美美＆鏡華","0","1.5","0","0","1","465","450","0","3","180801","1","180801"
"180901","2025/05/04 15:59:59","0","1","0","180901","2025/05/01 16:00:00","0","【物理】位於中衛，能將背後託付給對方的最佳對手\n以及摯友。\n輔助我方物理攻擊同時持續恢復ＨＰ和ＴＰ，\n以ＨＰ越高威力也越強大的ＵＢ一起邁向勝利之路。","0","秋乃&咲戀","秋乃&咲戀","0","2.09","0","0","1","421","450","0","3","180901","1","180901"
"181001","2025/05/04 15:59:59","0","1","0","181001","2025/05/01 16:00:00","0","【魔法】位於中衛，以魔力共鳴使出連擊的馬納歷亞雙姬。\n受到能力提升效果時，增加的【友情的魔印】\n將強化技能，使出配合好波長的炎之魔槍討伐敵人。","0","安＆古蕾婭","安＆古蕾婭","0","2.09","0","0","1","577","450","0","3","181001","2","181001"
"181101","2025/05/04 15:59:59","0","1","0","181101","2025/05/01 16:00:00","0","【物理】位於中衛，穿著成對的服裝，超越虛實的好姐妹。\n支撐我方攻守兩面的靜流，暴擊時能造成強力傷害的璃乃，\n兩人共同合作，姐妹間的羈絆能將困難一掃而空！","0","靜流＆璃乃","靜流＆璃乃","0","1.92","0","0","1","551","450","0","3","181101","1","181101"
"181201","2025/05/04 15:59:59","0","1","0","181201","2025/05/01 16:00:00","0","【物理】位於中衛與新力量一同重逢的公主姿態冰龍少女。\n以環境效果【絕冰】提高暴擊傷害，並以火力\n與攻擊頻率兼具的劍技，開拓為了再次同行的道路。","0","雪菲（公主）","雪菲（公主）","0","1.92","0","0","1","368","450","0","3","181201","1","181201"
"0","2030/12/31 15:00:00","0","0","0","0","2019/08/01 16:00:00","0","","0","花凜","花凜","1","0","0","0","0","0","0","1","1","190801","1","190801"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","貝特魯吉烏斯","貝特魯吉烏斯","1","0","0","0","0","0","0","1","1","191201","1","191201"
"191301","2030/12/31 15:00:00","0","0","0","191301","2021/05/04 16:00:00","0","【物理】漁港裡人見人愛的少根筋漁夫。\n雖然必殺技有強力的暈眩效果，\n但自身的HP在50％以下時會摔得四腳朝天。\n\n‧能活用普通攻擊搭配必殺技戰鬥。","0","和正","和正","6","2.22","0","0","1","850","450","6","1","191301","1","191301"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","可可蘿","可可蘿","6","0","0","0","0","0","0","6","0","191401","0","191401"
"100101","2030/12/31 15:00:00","0","0","0","100101","2021/11/01 16:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","主角","主角","0","0","0","0","0","1600","150","0","0","191501","0","191501"
"100101","2030/12/31 15:00:00","0","0","0","100101","2021/11/01 16:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","主角","主角","0","0","0","0","0","1600","150","0","0","191601","0","191601"
"100101","2030/12/31 15:00:00","0","0","0","100101","2021/11/01 16:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","主角","主角","0","0","0","0","0","1600","150","0","0","191701","0","191701"
"192701","2030/12/31 15:00:00","0","0","0","192701","2024/12/23 16:00:00","0","","0","雪菲","雪菲","0","1.92","0","0","1","855","450","0","1","192701","1","192701"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","骷髏","骷髏","0","2","0","0","0","300","450","1","1","403101","1","403101"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","骷髏","骷髏","0","2","0","0","0","300","450","1","1","403102","1","403102"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","骷髏","骷髏","0","2","0","0","0","300","450","1","1","403103","1","403103"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","希爾芙","希爾芙","0","2","0","0","0","1000","450","1","1","404201","2","404201"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","希爾芙","希爾芙","0","2","0","0","0","1000","450","1","1","404205","2","404205"
"106001","2030/12/31 15:00:00","0","1","0","106001","2020/01/21 16:00:00","0","","0","似似花","似似花","0","2","0","0","1","460","450","0","3","407001","2","407001"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","小魔像","小魔像","0","3","0","0","0","95","450","1","1","407701","1","407701"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","希爾芙","希爾芙","0","2","0","0","0","700","450","1","1","408401","2","408401"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","希爾芙","希爾芙","0","2","0","0","0","750","450","1","1","408402","2","408402"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","希爾芙","希爾芙","0","2","0","0","0","800","450","1","1","408403","2","408403"
"0","2030/12/31 15:00:00","0","0","0","0","2022/07/02 16:00:00","0","","0","翡翠飛龍","翡翠飛龍","0","1.75","0","0","1","589","450","0","3","418101","2","418101"
"0","2030/12/31 15:00:00","0","0","0","0","2023/08/19 16:00:00","0","","0","莉莉（墮落）","莉莉（墮落）","0","2.09","0","0","0","364","450","3","3","425801","1","425801"
"0","2030/12/31 15:00:00","0","0","0","0","2023/08/19 16:00:00","0","","0","莉莉（墮落）","莉莉（墮落）","0","2.09","0","0","0","414","450","3","3","425802","1","425802"
"0","2030/12/31 15:00:00","0","0","0","0","2023/10/02 16:00:00","0","","0","眷屬","眷屬","0","2","0","0","0","700","450","1","3","426201","2","426201"
"0","2030/12/31 15:00:00","0","0","0","0","2023/10/02 16:00:00","0","","0","眷屬","眷屬","0","2","0","0","0","750","450","1","3","426202","2","426202"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","骷髏老爸","骷髏老爸","0","2","0","0","0","180","450","1","1","427101","1","427101"
"0","2030/12/31 15:00:00","0","0","0","0","2025/03/19 16:00:00","0","","0","尖刺兄弟","尖刺兄弟","0","2","0","0","1","210","450","1","3","430101","1","430101"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","冰之壁","冰之壁","0","2","0","0","0","2160","0","1","1","431901","1","431901"
"100101","2030/12/31 15:00:00","0","0","0","100101","2015/04/01 15:00:00","0","","0","主角","主角","0","50","0","0","0","475","600","5","1","900001","1","900001"
"100101","2030/12/31 15:00:00","0","0","0","100101","2015/04/01 15:00:00","0","","0","主角","主角","0","3","0","0","0","600","600","5","1","900002","1","900002"
"100101","2030/12/31 15:00:00","0","0","0","100101","2015/04/01 15:00:00","0","","0","主角","主角","0","3","0","0","0","650","600","5","1","900003","1","900003"
"100199","2030/12/31 15:00:00","0","0","0","100199","2015/04/01 15:00:00","0","","0","日和","日和","0","50","0","0","0","675","600","1","1","900102","1","900102"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","日和","日和","1","0","0","0","0","0","0","1","1","900103","0","900103"
"100201","2030/12/31 15:00:00","0","0","0","100201","2015/04/01 15:00:00","0","","0","優衣","優衣","7","0","0","0","0","800","600","7","1","900201","2","100201"
"100299","2030/12/31 15:00:00","0","0","0","100299","2015/04/01 15:00:00","0","","0","優衣","優衣","0","50","0","0","0","1075","600","7","1","900202","2","900202"
"100399","2030/12/31 15:00:00","0","0","0","100399","2015/04/01 15:00:00","0","","0","怜","怜","0","50","0","0","0","875","600","4","1","900302","1","900302"
"100401","2030/12/31 15:00:00","0","0","0","100401","2015/04/01 15:00:00","0","","0","禊","禊","1","2.17","0","0","0","580","450","1","1","900401","1","900401"
"101001","2030/12/31 15:00:00","0","0","0","101001","2015/04/01 15:00:00","0","","0","真步","真步","7","2.27","0","0","0","650","450","7","3","901001","2","901001"
"101201","2030/12/31 15:00:00","0","0","0","101201","2015/04/01 15:00:00","0","","0","初音","初音","7","50","0","0","0","755","600","7","1","901201","2","901201"
"101701","2030/12/31 15:00:00","0","0","0","101701","2015/04/01 15:00:00","0","","0","香織","香織","1","2.17","0","0","0","300","450","1","2","901701","1","901701"
"102501","2030/12/31 15:00:00","0","0","0","102501","2015/04/01 15:00:00","0","","0","鈴莓","鈴莓","7","2.25","0","0","0","450","600","7","1","902501","2","102501"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","鈴","鈴","6","2.315","0","0","0","630","450","6","1","902601","1","902601"
"103601","2030/12/31 15:00:00","0","0","0","103601","2015/04/01 15:00:00","0","","0","鏡華","鏡華","7","50","0","0","0","890","450","7","3","903601","2","903601"
"103801","2030/12/31 15:00:00","0","0","0","103801","2015/04/01 15:00:00","0","","0","栞","栞","8","50","0","0","0","710","450","8","1","903801","1","903801"
"104401","2030/12/31 15:00:00","0","0","0","104401","2015/04/01 15:00:00","0","","0","伊莉亞","伊莉亞","3","1.425","0","0","0","900","450","3","3","904401","2","904401"
"105001","2030/12/31 15:00:00","0","15","0","105001","2015/04/01 15:00:00","0","","0","美咲（夏日）","美咲（夏日）","7","2.07","0","0","0","760","450","7","1","905012","2","105012"
"105801","2030/12/31 15:00:00","0","0","0","105801","2015/04/01 15:00:00","0","","0","貪吃佩可","貪吃佩可","0","2.5","0","0","0","200","600","5","1","905801","1","105801"
"105901","2030/12/31 15:00:00","0","0","0","105901","2015/04/01 15:00:00","0","","0","可可蘿","可可蘿","6","2","0","0","0","400","600","6","1","905901","1","105901"
"105901","2030/12/31 15:00:00","0","0","0","105901","2015/04/01 15:00:00","0","","0","可可蘿","可可蘿","6","2","0","0","0","800","600","6","1","905902","1","105901"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","祈梨","祈梨","3","0","0","0","0","0","0","13","1","906601","0","906601"
"105801","2030/12/31 15:00:00","0","0","0","105801","2015/04/01 15:00:00","0","","0","貪吃佩可","貪吃佩可","0","2.5","0","0","0","200","600","5","1","907501","1","907501"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","可可蘿（夏日）","可可蘿（夏日）","6","0","0","0","1","0","0","6","1","907601","0","107601"
"102501","2030/12/31 15:00:00","0","0","0","102501","2015/04/01 15:00:00","0","","0","鈴莓","鈴莓","7","2.25","0","0","0","450","600","7","1","907701","2","907701"
"0","2030/12/31 15:00:00","0","1","0","0","2015/04/01 15:00:00","0","","0","凱留","凱留","7","2.07","0","0","0","750","450","7","1","907801","2","907801"
"104601","2030/12/31 15:00:00","0","0","0","104601","2015/04/01 15:00:00","0","","0","珠希","珠希","2","2.25","0","0","0","250","600","2","1","907901","1","907901"
"0","2030/12/31 15:00:00","0","0","0","0","2019/06/01 16:00:00","0","","0","日和（新年）","日和（新年）","1","0","0","0","0","0","600","1","1","908701","1","908701"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","凱留","凱留","7","0","0","0","0","0","0","7","1","927201","0","127201"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","庫露露","庫露露","1","0","0","0","0","0","0","1","1","930901","0","130901"
