96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"660007301","601","0","9001","72007023","2021/01/20 16:00:00","72007023","2030/12/31 14:59:59","0","1","20007104","8010","打倒1隻傑克南瓜布丁（VERY HARD限定）","20007"
"20008101","601","0","9003","72008001","2021/02/09 16:00:00","72008001","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-1 (NORMAL)","20008"
"20008102","601","0","9003","72008002","2021/02/09 16:00:00","72008002","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-2 (NORMAL)","20008"
"20008103","601","0","9003","72008003","2021/02/09 16:00:00","72008003","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-3 (NORMAL)","20008"
"20008104","601","0","9003","72008004","2021/02/09 16:00:00","72008004","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-4 (NORMAL)","20008"
"20008105","601","0","9003","72008005","2021/02/09 16:00:00","72008005","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-5 (NORMAL)","20008"
"20008106","601","0","9003","72008006","2021/02/09 16:00:00","72008006","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-6 (NORMAL)","20008"
"20008107","601","0","9003","72008007","2021/02/09 16:00:00","72008007","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-7 (NORMAL)","20008"
"20008108","601","0","9003","72008008","2021/02/09 16:00:00","72008008","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-8 (NORMAL)","20008"
"20008109","601","0","9003","72008009","2021/02/09 16:00:00","72008009","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-9 (NORMAL)","20008"
"20008110","601","0","9003","72008010","2021/02/09 16:00:00","72008010","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-10 (NORMAL)","20008"
"20008111","601","0","9003","72008011","2021/02/09 16:00:00","72008011","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-11 (NORMAL)","20008"
"20008112","601","0","9003","72008012","2021/02/09 16:00:00","72008012","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-12 (NORMAL)","20008"
"20008113","601","0","9003","72008013","2021/02/09 16:00:00","72008013","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-13 (NORMAL)","20008"
"20008114","601","0","9003","72008014","2021/02/09 16:00:00","72008014","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-14 (NORMAL)","20008"
"20008115","601","0","9003","72008015","2021/02/09 16:00:00","72008015","2030/12/31 14:59:59","0","1","20008102","8004","完成活動任務1-15 (NORMAL)","20008"
"20008201","601","0","9003","72008016","2021/02/09 16:00:00","72008016","2030/12/31 14:59:59","0","1","20008103","8005","完成活動任務1-1 (HARD)","20008"
"20008202","601","0","9003","72008017","2021/02/09 16:00:00","72008017","2030/12/31 14:59:59","0","1","20008103","8005","完成活動任務1-2 (HARD)","20008"
"20008203","601","0","9003","72008018","2021/02/09 16:00:00","72008018","2030/12/31 14:59:59","0","1","20008103","8005","完成活動任務1-3 (HARD)","20008"
"20008204","601","0","9003","72008019","2021/02/09 16:00:00","72008019","2030/12/31 14:59:59","0","1","20008103","8005","完成活動任務1-4 (HARD)","20008"
"20008205","601","0","9003","72008020","2021/02/09 16:00:00","72008020","2030/12/31 14:59:59","0","1","20008103","8005","完成活動任務1-5 (HARD)","20008"
"660008101","601","0","9001","72008021","2021/02/09 16:00:00","72008021","2030/12/31 14:59:59","0","1","20008104","8006","打倒1隻奧拉姆（NORMAL限定）","20008"
"660008201","601","0","9001","72008022","2021/02/09 16:00:00","72008022","2030/12/31 14:59:59","0","1","20008104","8007","打倒1隻奧拉姆（HARD限定）","20008"
"660008301","601","0","9001","72008023","2021/02/09 16:00:00","72008023","2030/12/31 14:59:59","0","1","20008104","8010","打倒 1 隻奧拉姆（VERY HARD限定）","20008"
"20009101","601","0","9003","72009001","2021/03/25 16:00:00","72009001","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-1 (NORMAL)","20009"
"20009102","601","0","9003","72009002","2021/03/25 16:00:00","72009002","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-2 (NORMAL)","20009"
"20009103","601","0","9003","72009003","2021/03/25 16:00:00","72009003","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-3 (NORMAL)","20009"
"20009104","601","0","9003","72009004","2021/03/25 16:00:00","72009004","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-4 (NORMAL)","20009"
"20009105","601","0","9003","72009005","2021/03/25 16:00:00","72009005","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-5 (NORMAL)","20009"
"20009106","601","0","9003","72009006","2021/03/25 16:00:00","72009006","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-6 (NORMAL)","20009"
"20009107","601","0","9003","72009007","2021/03/25 16:00:00","72009007","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-7 (NORMAL)","20009"
"20009108","601","0","9003","72009008","2021/03/25 16:00:00","72009008","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-8 (NORMAL)","20009"
"20009109","601","0","9003","72009009","2021/03/25 16:00:00","72009009","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-9 (NORMAL)","20009"
"20009110","601","0","9003","72009010","2021/03/25 16:00:00","72009010","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-10 (NORMAL)","20009"
"20009111","601","0","9003","72009011","2021/03/25 16:00:00","72009011","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-11 (NORMAL)","20009"
"20009112","601","0","9003","72009012","2021/03/25 16:00:00","72009012","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-12 (NORMAL)","20009"
"20009113","601","0","9003","72009013","2021/03/25 16:00:00","72009013","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-13 (NORMAL)","20009"
"20009114","601","0","9003","72009014","2021/03/25 16:00:00","72009014","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-14 (NORMAL)","20009"
"20009115","601","0","9003","72009015","2021/03/25 16:00:00","72009015","2030/12/31 14:59:59","0","1","20009102","8004","完成活動任務1-15 (NORMAL)","20009"
"20009201","601","0","9003","72009016","2021/03/25 16:00:00","72009016","2030/12/31 14:59:59","0","1","20009103","8005","完成活動任務1-1 (HARD)","20009"
"20009202","601","0","9003","72009017","2021/03/25 16:00:00","72009017","2030/12/31 14:59:59","0","1","20009103","8005","完成活動任務1-2 (HARD)","20009"
"20009203","601","0","9003","72009018","2021/03/25 16:00:00","72009018","2030/12/31 14:59:59","0","1","20009103","8005","完成活動任務1-3 (HARD)","20009"
"20009204","601","0","9003","72009019","2021/03/25 16:00:00","72009019","2030/12/31 14:59:59","0","1","20009103","8005","完成活動任務1-4 (HARD)","20009"
"20009205","601","0","9003","72009020","2021/03/25 16:00:00","72009020","2030/12/31 14:59:59","0","1","20009103","8005","完成活動任務1-5 (HARD)","20009"
"660009101","601","0","9001","72009021","2021/03/25 16:00:00","72009021","2030/12/31 14:59:59","0","1","20009104","8006","打倒1隻霧奇（NORMAL限定）","20009"
"660009201","601","0","9001","72009022","2021/03/25 16:00:00","72009022","2030/12/31 14:59:59","0","1","20009104","8007","打倒1隻霧奇（HARD限定）","20009"
"660009301","601","0","9001","72009023","2021/03/25 16:00:00","72009023","2030/12/31 14:59:59","0","1","20009104","8010","打倒1隻霧奇（VERY HARD限定）","20009"
"20010101","601","0","9003","72010001","2021/04/21 16:00:00","72010001","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-1 (NORMAL)","20010"
"20010102","601","0","9003","72010002","2021/04/21 16:00:00","72010002","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-2 (NORMAL)","20010"
"20010103","601","0","9003","72010003","2021/04/21 16:00:00","72010003","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-3 (NORMAL)","20010"
"20010104","601","0","9003","72010004","2021/04/21 16:00:00","72010004","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-4 (NORMAL)","20010"
"20010105","601","0","9003","72010005","2021/04/21 16:00:00","72010005","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-5 (NORMAL)","20010"
"20010106","601","0","9003","72010006","2021/04/21 16:00:00","72010006","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-6 (NORMAL)","20010"
"20010107","601","0","9003","72010007","2021/04/21 16:00:00","72010007","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-7 (NORMAL)","20010"
"20010108","601","0","9003","72010008","2021/04/21 16:00:00","72010008","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-8 (NORMAL)","20010"
"20010109","601","0","9003","72010009","2021/04/21 16:00:00","72010009","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-9 (NORMAL)","20010"
"20010110","601","0","9003","72010010","2021/04/21 16:00:00","72010010","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-10 (NORMAL)","20010"
"20010111","601","0","9003","72010011","2021/04/21 16:00:00","72010011","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-11 (NORMAL)","20010"
"20010112","601","0","9003","72010012","2021/04/21 16:00:00","72010012","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-12 (NORMAL)","20010"
"20010113","601","0","9003","72010013","2021/04/21 16:00:00","72010013","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-13 (NORMAL)","20010"
"20010114","601","0","9003","72010014","2021/04/21 16:00:00","72010014","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-14 (NORMAL)","20010"
"20010115","601","0","9003","72010015","2021/04/21 16:00:00","72010015","2030/12/31 14:59:59","0","1","20010102","8004","完成活動任務1-15 (NORMAL)","20010"
"20010201","601","0","9003","72010016","2021/04/21 16:00:00","72010016","2030/12/31 14:59:59","0","1","20010103","8005","完成活動任務1-1 (HARD)","20010"
"20010202","601","0","9003","72010017","2021/04/21 16:00:00","72010017","2030/12/31 14:59:59","0","1","20010103","8005","完成活動任務1-2 (HARD)","20010"
"20010203","601","0","9003","72010018","2021/04/21 16:00:00","72010018","2030/12/31 14:59:59","0","1","20010103","8005","完成活動任務1-3 (HARD)","20010"
"20010204","601","0","9003","72010019","2021/04/21 16:00:00","72010019","2030/12/31 14:59:59","0","1","20010103","8005","完成活動任務1-4 (HARD)","20010"
"20010205","601","0","9003","72010020","2021/04/21 16:00:00","72010020","2030/12/31 14:59:59","0","1","20010103","8005","完成活動任務1-5 (HARD)","20010"
"660010101","601","0","9001","72010021","2021/04/21 16:00:00","72010021","2030/12/31 14:59:59","0","1","20010104","8006","打倒 1 隻邪餅神鏡餅（NORMAL 限定）","20010"
"660010201","601","0","9001","72010022","2021/04/21 16:00:00","72010022","2030/12/31 14:59:59","0","1","20010104","8007","打倒1隻邪餅神鏡餅（HARD 限定）","20010"
"660010301","601","0","9001","72010023","2021/04/21 16:00:00","72010023","2030/12/31 14:59:59","0","1","20010104","8010","打倒 1 隻邪餅神鏡餅（VERY HARD 限定）","20010"
"20011101","601","0","9003","72011001","2021/05/26 16:00:00","72011001","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-1 (NORMAL)","20011"
"20011102","601","0","9003","72011002","2021/05/26 16:00:00","72011002","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-2 (NORMAL)","20011"
"20011103","601","0","9003","72011003","2021/05/26 16:00:00","72011003","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-3 (NORMAL)","20011"
"20011104","601","0","9003","72011004","2021/05/26 16:00:00","72011004","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-4 (NORMAL)","20011"
"20011105","601","0","9003","72011005","2021/05/26 16:00:00","72011005","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-5 (NORMAL)","20011"
"20011106","601","0","9003","72011006","2021/05/26 16:00:00","72011006","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-6 (NORMAL)","20011"
"20011107","601","0","9003","72011007","2021/05/26 16:00:00","72011007","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-7 (NORMAL)","20011"
"20011108","601","0","9003","72011008","2021/05/26 16:00:00","72011008","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-8 (NORMAL)","20011"
"20011109","601","0","9003","72011009","2021/05/26 16:00:00","72011009","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-9 (NORMAL)","20011"
"20011110","601","0","9003","72011010","2021/05/26 16:00:00","72011010","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-10 (NORMAL)","20011"
"20011111","601","0","9003","72011011","2021/05/26 16:00:00","72011011","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-11 (NORMAL)","20011"
"20011112","601","0","9003","72011012","2021/05/26 16:00:00","72011012","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-12 (NORMAL)","20011"
"20011113","601","0","9003","72011013","2021/05/26 16:00:00","72011013","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-13 (NORMAL)","20011"
"20011114","601","0","9003","72011014","2021/05/26 16:00:00","72011014","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-14 (NORMAL)","20011"
"20011115","601","0","9003","72011015","2021/05/26 16:00:00","72011015","2030/12/31 14:59:59","0","1","20011102","8004","完成活動任務1-15 (NORMAL)","20011"
"20011201","601","0","9003","72011016","2021/05/26 16:00:00","72011016","2030/12/31 14:59:59","0","1","20011103","8005","完成活動任務1-1 (HARD)","20011"
"20011202","601","0","9003","72011017","2021/05/26 16:00:00","72011017","2030/12/31 14:59:59","0","1","20011103","8005","完成活動任務1-2 (HARD)","20011"
"20011203","601","0","9003","72011018","2021/05/26 16:00:00","72011018","2030/12/31 14:59:59","0","1","20011103","8005","完成活動任務1-3 (HARD)","20011"
"20011204","601","0","9003","72011019","2021/05/26 16:00:00","72011019","2030/12/31 14:59:59","0","1","20011103","8005","完成活動任務1-4 (HARD)","20011"
"20011205","601","0","9003","72011020","2021/05/26 16:00:00","72011020","2030/12/31 14:59:59","0","1","20011103","8005","完成活動任務1-5 (HARD)","20011"
"660011101","601","0","9001","72011021","2021/05/26 16:00:00","72011021","2030/12/31 14:59:59","0","1","20011104","8006","打倒 1 隻醜陋可愛（NORMAL 限定）","20011"
"660011201","601","0","9001","72011022","2021/05/26 16:00:00","72011022","2030/12/31 14:59:59","0","1","20011104","8007","打倒 1 隻醜陋可愛（HARD限定）","20011"
"660011301","601","0","9001","72011023","2021/05/26 16:00:00","72011023","2030/12/31 14:59:59","0","1","20011104","8010","打倒 1 隻醜陋可愛（VERY HARD 限定）","20011"
"20012101","601","0","9003","72012001","2021/06/25 16:00:00","72012001","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-1 (NORMAL)","20012"
"20012102","601","0","9003","72012002","2021/06/25 16:00:00","72012002","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-2 (NORMAL)","20012"
"20012103","601","0","9003","72012003","2021/06/25 16:00:00","72012003","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-3 (NORMAL)","20012"
"20012104","601","0","9003","72012004","2021/06/25 16:00:00","72012004","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-4 (NORMAL)","20012"
"20012105","601","0","9003","72012005","2021/06/25 16:00:00","72012005","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-5 (NORMAL)","20012"
"20012106","601","0","9003","72012006","2021/06/25 16:00:00","72012006","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-6 (NORMAL)","20012"
"20012107","601","0","9003","72012007","2021/06/25 16:00:00","72012007","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-7 (NORMAL)","20012"
"20012108","601","0","9003","72012008","2021/06/25 16:00:00","72012008","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-8 (NORMAL)","20012"
"20012109","601","0","9003","72012009","2021/06/25 16:00:00","72012009","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-9 (NORMAL)","20012"
"20012110","601","0","9003","72012010","2021/06/25 16:00:00","72012010","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-10 (NORMAL)","20012"
"20012111","601","0","9003","72012011","2021/06/25 16:00:00","72012011","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-11 (NORMAL)","20012"
"20012112","601","0","9003","72012012","2021/06/25 16:00:00","72012012","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-12 (NORMAL)","20012"
"20012113","601","0","9003","72012013","2021/06/25 16:00:00","72012013","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-13 (NORMAL)","20012"
"20012114","601","0","9003","72012014","2021/06/25 16:00:00","72012014","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-14 (NORMAL)","20012"
"20012115","601","0","9003","72012015","2021/06/25 16:00:00","72012015","2030/12/31 14:59:59","0","1","20012102","8004","完成活動任務1-15 (NORMAL)","20012"
"20012201","601","0","9003","72012016","2021/06/25 16:00:00","72012016","2030/12/31 14:59:59","0","1","20012103","8005","完成活動任務1-1 (HARD)","20012"
"20012202","601","0","9003","72012017","2021/06/25 16:00:00","72012017","2030/12/31 14:59:59","0","1","20012103","8005","完成活動任務1-2 (HARD)","20012"
"20012203","601","0","9003","72012018","2021/06/25 16:00:00","72012018","2030/12/31 14:59:59","0","1","20012103","8005","完成活動任務1-3 (HARD)","20012"
"20012204","601","0","9003","72012019","2021/06/25 16:00:00","72012019","2030/12/31 14:59:59","0","1","20012103","8005","完成活動任務1-4 (HARD)","20012"
