d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"0","2","0","101050101","0","0","0","0","0","物理防禦力提升+{0}","0","提升自身{0}的物理防禦力","2","0","0","90","1","0","1","1","3"
"0","2","0","101051101","0","0","0","0","0","物理防禦力提升+{0}","0","提升自身{0}的物理防禦力","2","0","0","90","1","0","1","1","3"
"0","0","0","101051102","0","0","0","0","0","","0","提升自身{0}的魔法攻擊力","225","0","0","90","1","0","1","1","4"
"3","1.62","1","101100101","1150","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","20.4","1","0","1","1","99","20.4","0","1"
"7","0","1","101100201","0","0","0","0","1","","0","自身物理暴擊提升{0}","45","2","1","10","1","1","1","99","60"
"7","15","1","101100202","0","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","2","1","10","1","1","1","12","10"
"3","1.6","1","101100301","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","20","1","0","1","1","1","20","0","1"
"3","2.16","1","101101101","1300","1.75","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","28","1","0","1","1","99","28","0","1"
"7","0","1","101101201","0","0","0","0","1","","0","自身物理暴擊提升{0}","75","2","1","10","1","1","1","99","60"
"7","20","1","101101202","0","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","1","10","1","1","1","12","10"
"7","12","1","101101203","0","0","0","0","0","","0","自己的行動速度上升","0","2","0","8","1","1","1.8","0","2"
"3","2.8","1","101101301","1300","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","35","1","0","1","1","99","35","0","1"
"7","0","1","101101302","0","0","0","0","1","","0","提升自己物理攻擊暴擊時的傷害{0}%","15","2","1","10","1","1","1","18","110"
"7","90","1","101101303","0","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","90","2","1","10","1","1","1","18","10"
"7","0","1","101101304","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","650","0","1"
"0","15","0","101150101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","101151101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"20","0.54","3","101200101","2160","0","0","0","0","追加魔法傷害+{0}","0","對使用物理攻擊的敵人追加{0}的魔法傷害","6.75","1","0","1","1","99","6.75","0","2"
"3","0.81","3","101200102","2160","0","0","0","0","全體魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"14","1.6","3","101200201","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","20","1","0","1","1","1","20","0","2"
"14","0.8","3","101200301","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","10","1","0","1","1","1","10","0","2"
"14","1.5","3","101200302","2160","0","0","0","0","造成暈眩的成功Lv+1","0","使敵方單體一段時間內無法行動","0","1","0","8","1","1","0","0","7"
"20","2.4","2","101201101","2160","0","0","0","0","追加魔法傷害+{0}","0","對使用物理攻擊的敵人追加{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"20","0.54","2","101201102","2160","0","0","0","1","魔法防禦力降低+{0}","0","對進行物理攻擊的敵人降低{0}魔法防禦力","0.54","1","0","10","1","99","1","18","41"
"20","6","2","101201103","2160","0","0","0","0","造成暈眩的成功Lv+1","0","令使用物理攻擊的敵人在一定時間內無法行動","0","1","0","8","1","99","0","0","7"
"3","0.81","2","101201104","2160","0","0","0","0","全體魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"14","1.8","3","101201201","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","22","1","0","1","1","1","22","0","2"
"14","0.2","3","101201202","2160","0","0","0","1","魔法防禦力降低+{0}","0","降低敵方單體{0}的魔法防禦力","0.2","1","1","10","1","1","1","12","41"
"0","15","0","101250101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","101251101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"6","5.6","2","101300101","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","60","1","0","1","1","1","60","0","2"
"3","0","1","101300201","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","0.48","2","101300202","200","0","0","0","0","魔法防禦力降低+{0}","0","使範圍內敵人的魔法防禦力下降{0}","0.48","1","0","10","1","99","1","12","41"
"6","1.6","2","101300301","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","20","1","0","1","1","1","20","0","2"
"6","1.5","2","101300302","2160","0","0","0","0","造成暈眩的成功Lv+1","0","使敵方單體一段時間內無法行動","0","1","0","8","1","1","0","0","7"
"6","11.2","2","101301101","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","140","1","0","1","1","1","140","0","2"
"6","0.5","2","101301102","2160","0","0","0","0","魔法防禦力降低+{0}","0","降低敵方單體{0}的魔法防禦力","0.5","1","0","10","1","1","1","18","41"
"3","0","1","101301201","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","0.8","2","101301202","200","0","0","0","0","魔法防禦力降低+{0}","0","使範圍內敵人的魔法防禦力下降{0}","0.8","1","0","10","1","99","1","12","41"
"6","4.8","2","101301301","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","60","1","0","1","1","1","60","0","2"
"6","4.5","2","101301302","2160","0","0","0","0","造成暈眩的成功Lv+1","0","使敵方單體一段時間內無法行動","0","1","0","8","1","1","0","0","7"
"6","0","2","101301303","2160","0","0","0","1","","0","降低敵方單體的HP恢復量90%","18","1","0","59","1","1","0.9","0","1"
"0","15","0","101350101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","101351101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","0","1","101400101","2160","0","2","0","0","","0","","0","1","0","7","1","1","0","0","3"
"3","16","1","101400102","2160","0","2","3","1","魔法防禦力降低+{0}","300","使領域中敵人降低{0}的魔法防禦力","2.4","1","0","38","1","1","2.4","0","41"
"3","16","1","101400103","2160","0","2","0","1","","300","使領域中敵人降低{0}的 TP 上升","0","1","0","38","1","1","10","0","81"
"3","0","1","101400104","2160","0","2","0","0","","0","","0","1","0","7","1","1","0","0","1"
"1","16","2","101400105","300","0","0","0","0","造成行動速度降低的成功Lv+1","0","範圍內的敵人行動速度在一定時間下降","0","1","0","8","1","99","0.9","0","1"
"3","0.27","1","101400201","800","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","3.4","1","0","1","1","99","3.4","0","2"
"3","2.5","1","101400202","800","0","0","0","0","束縛確定成功Ｌｖ+1","0","使範圍內的敵人一段時間內無法行動","0","1","0","8","1","99","0","0","5"
"3","0.6","1","101400301","-1","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","8","1","0","1","1","1","8","0","2"
"3","1","1","101400302","-1","0","0","0","0","混亂的確定成功Lv+1","0","令一名敵人混亂","0","1","0","11","1","1","7.5","0","1"
"3","0","1","101401101","2160","0","2","0","0","","0","","0","1","0","7","1","1","0","0","3"
"3","18","1","101401102","2160","0","2","3","1","魔法防禦力降低+{0}","410","使領域中敵人降低{0}的魔法防禦力","2.4","1","0","38","1","1","2.4","0","41"
"3","18","1","101401103","2160","0","2","0","1","","410","使領域中敵人降低{0}的 TP 上升","0","1","0","38","1","1","10","0","81"
"3","0","3","101401104","2160","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","0","1","101401105","2160","0","2","0","0","","0","","0","1","0","7","1","1","0","0","1"
"1","18","2","101401106","300","0","0","0","0","造成行動速度降低的成功Lv+1","0","範圍內的敵人行動速度在一定時間下降","0","1","0","8","1","99","0.7","0","1"
"1","0","2","101401107","300","0","0","0","0","","0","","0","1","0","57","1","99","5","0","101401108"
"3","0.5","3","101401108","2160","0","0","0","0","魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","6.25","1","0","1","1","99","6.25","0","2"
"3","0.72","1","101401201","800","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"3","0","1","101401202","800","0","0","0","3","","0","","0.2","1","0","26","1","99","4","0","101401203"
"3","2.5","1","101401203","800","0","0","0","0","束縛確定成功Ｌｖ+1","0","使範圍內的敵人一段時間內無法行動","0","1","0","8","1","99","0","0","5"
"0","2","0","101450101","0","0","0","0","0","魔法防禦力提升+{0}","0","提升自身{0}的魔法防禦力","2","0","0","90","1","0","1","1","5"
"0","2","0","101451101","0","0","0","0","0","魔法防禦力提升+{0}","0","提升自身{0}的魔法防禦力","32","0","0","90","1","0","1","1","5"
"3","4.5","3","101500101","2160","0","0","0","0","HP回復量+{0}","0","回復我方全體{0}的HP","4.5","2","0","4","1","99","1","0.3375","2"
"3","0.45","3","101500102","2160","0","0","0","1","魔法防禦力提升+{0}","0","提升我方全體{0}的魔法防禦力","0.45","2","0","10","1","99","1","18","40"
"3","5.5","2","101500201","300","0","0","0","0","魔法攻擊力提升+{0}","0","提升範圍內的我方{0}的魔法攻擊力","5.5","2","0","10","1","99","1","12","30"
"10","0.12","2","101500301","2160","0","0","0","1","回復量+{0}","7","每秒回復{0}的HP","1","2","0","48","1","1","1","0","2"
"3","4.5","3","101501101","2160","0","0","0","0","HP回復量+{0}","0","回復我方全體{0}的HP","4.5","2","0","4","1","99","1","0.3375","2"
"3","0.45","3","101501102","2160","0","0","0","1","魔法防禦力提升+{0}","0","提升我方全體{0}的魔法防禦力","0.45","2","0","10","1","99","1","18","40"
"3","25","3","101501103","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","25","2","0","10","1","99","1","18","30"
"3","0","3","101501104","2160","0","0","0","1","","0","使全體夥伴的魔法暴擊提升{0}","50","2","0","10","1","99","1","18","70"
"3","0","3","101501105","2160","0","0","0","1","","0","提升我方全體魔法攻擊暴擊時25％的傷害","25","2","0","10","1","99","1","18","120"
"3","0.04","3","101501106","2160","0","0","0","1","回復量+{0}","18","每秒回復{0}的HP","0.8","2","0","48","1","99","0.8","0","2"
"3","18","2","101501201","300","0","0","0","0","魔法攻擊力提升+{0}","0","提升範圍內的我方{0}的魔法攻擊力","18","2","0","10","1","99","1","12","30"
"3","0","2","101501202","300","0","0","0","1","魔法暴擊提高+{0}","0","使範圍內全體夥伴提升{0}的魔法暴擊","40","2","1","10","1","99","1","12","70"
"0","15","0","101550101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","101551101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","4","1","101600101","-1","0","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","45","1","0","1","1","1","45","0","1"
"3","0.9","1","101600201","-1","0","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","12","1","0","1","1","1","12","0","1"
"7","15","3","101600301","0","0","0","0","1","物理攻擊力+{0}","0","提升自身{0}的物理攻擊力","15","2","1","10","1","1","1","12","10"
"7","0","3","101601101","-1","0","0","0","1","物理暴擊提高+{0}","0","提升自己物理攻擊暴擊時的傷害25%","25","2","1","10","1","1","2","18","110"
"3","9","1","101601102","-1","0","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","112","1","0","1","1","1","112","0","1"
"3","0.9","1","101601201","-1","1.5","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","12","1","0","1","1","1","12","0","1"
"3","0.6","1","101601202","-1","1.5","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","12","1","0","1","1","1","12","0","1"
"3","0.6","1","101601203","-1","1.5","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","12","1","0","1","1","1","12","0","1"
"7","75","3","101601301","0","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","75","2","1","10","1","1","1","180","10"
"7","0","3","101601302","0","0","0","0","1","","0","提升自己物理攻擊暴擊時的傷害{0}%","15","2","1","10","1","1","1","180","110"
"7","0","3","101601303","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","150","0","1"
"0","15","0","101650101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","101651101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","4.8","1","101700101","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","60","1","0","1","1","1","60","0","1"
"3","1.6","1","101700201","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","20","1","0","1","1","1","20","0","1"
"7","10","3","101700301","2160","0","0","0","0","追加傷害+{0}","0","每次攻擊增加{0}的傷害","10","2","0","102","1","1","1","5","0"
"3","14.4","1","101701101","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","180","1","0","1","1","1","180","0","1"
"7","15","3","101701102","0","0","0","0","1","物理攻擊力+{0}","0","提升自身{0}的物理攻擊力","15","2","0","10","1","1","1","180","10"
"3","2.3","1","101701201","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","30","1","0","1","1","1","30","0","1"
"0","15","0","101750101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","101751101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","0.405","3","101800101","2160","0","0","0","0","全體魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","4.5","1","0","1","1","99","4.5","0","2"
"3","100","3","101800102","2160","0","0","0","0","造成魅惑的成功Lv+1","0","魅惑全體敵人","0","1","0","11","1","99","4","0","0"
"3","0","1","101800201","4000","0","1","0","0","","0","","0","1","0","7","1","1","0","0","1"
"1","0.72","2","101800202","100","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"2","0","3","101800301","-1","0","0","0","0","TP傷害+{0}","0","使敵方單體失去{0}的TP","1","1","0","16","1","1","50","0","2"
"7","0","1","101800302","0","0","0","0","0","TP回復量+{0}","0","回復自身{0}的TP","1","2","0","16","1","1","50","0","1"
"3","0.81","3","101801101","2160","0","0","0","0","全體魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","10","1","0","1","1","99","10","0","2"
"3","0","3","101801102","2160","0","0","0","0","TP傷害+{0}","0","使全體敵人失去{0}的 TP","0.4","1","0","16","1","99","20","0","2"
"3","0","3","101801103","2160","0","0","0","1","","0","使全體敵人的 TP 上升降低{0}","15","1","1","10","1","99","1","18","81"
"3","100","3","101801104","2160","0","0","0","0","造成魅惑的成功Lv+1","0","魅惑全體敵人","0","1","0","11","1","99","5","0","0"
"3","0","1","101801201","4000","0","1","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","0","2","101801202","100","0","0","101801205","101801203","","0","","1","1","0","23","1","99","0","0","300"
"3","1.2","2","101801203","100","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","9","1","0","1","1","99","9","0","2"
"3","0","2","101801204","100","0","0","0","0","TP傷害+{0}","0","當敵人陷入誘惑狀態時，讓範圍內的敵人TP失去{0}","1","1","0","16","1","99","300","0","2"
"3","1.2","2","101801205","100","0","0","0","0","","0","","9","1","0","1","1","99","9","0","2"
"3","10","2","101801206","100","0","0","0","1","物理攻擊力降低+{0}","0","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","10","1","1","10","1","99","1","12","11"
"3","10","2","101801207","100","0","0","0","1","魔法攻擊力下降+{0}","0","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","10","1","1","10","1","99","1","12","31"
"2","0","3","101820301","-1","0","0","0","0","","0","使敵方單體失去{0}的TP","0","1","0","16","1","1","310","0","2"
"1","4","3","101820302","-1","0","0","0","1","物理攻擊力降低+{0}","0","降低敵方單體{0}的物理攻擊力","-1040","1","1","10","1","0","1","12","11"
"1","4","3","101820303","-1","0","0","0","1","魔法攻擊力下降+{0}","0","降低敵方單體{0}的魔法攻擊力","-1040","1","1","10","1","0","1","12","31"
"7","0","1","101820304","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","310","0","1"
"3","1.21","3","101821101","2160","0","0","0","0","全體魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","10","1","0","1","1","99","10","0","2"
"3","0","3","101821102","2160","0","0","0","0","","0","使全體敵人失去{0}的 TP","0","1","0","16","1","99","124","0","2"
