f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc
"1021324043","0","0","","1","1","1021324","2","6","1","0"
"1021324044","0","0","","1","1","1021324","3","6","1","0"
"1021324045","0","0","","1","1","1021324","4","6","1","0"
"1021324046","0","0","","1","1","1021324","5","6","1","0"
"1021324047","0","0","","1","1","1021324","6","6","1","0"
"1021324048","0","0","","1","1","1021324","7","6","1","0"
"1021324049","0","0","","1","1","1021324","8","6","1","0"
"1021324050","0","0","","1","1","1021324","9","6","1","0"
"1021324051","","","","","eat","1021324","1","37","",""
"1021324052","","","","","0","1021324","4","32","",""
"1021324053","","","","","0","1021324","7","32","",""
"1021324054","","","","","1","1021324","10","32","",""
"1021324055","","","","","1","1021324","100","32","",""
"1021324056","","","","","se_obtent_10213_drama_eat","1021324","se_10067600","23","0",""
"1021324057","","","","","0","1021324","0","93","",""
"1021324058","","","","0","vo_obtent_1021324_02","1021324","vo_obtent_1021324","21","0",""
"1021324059","","","","","0","1021324","2.8","93","",""
"1021324060","","","","0","vo_obtent_1021324_03","1021324","vo_obtent_1021324","21","0",""
"1021324061","","","","","0","1021324","2.6","93","",""
"1021324062","","","","","","1021324","2","26","",""
"1021324063","","","","0","vo_obtent_1021324_04","1021324","vo_obtent_1021324","21","0",""
"1021324064","","","","","0","1021324","2.5","93","",""
"1021324065","","","","","","1021324","1021324066","101","",""
"1021324066","","","","","0","1021324","10","32","",""
"1021324067","","","","","0","1021324","100","32","",""
"1021324068","","","","","1","1021324","20","32","",""
"1021324069","","","","","1","1021324","200","32","",""
"1021324070","","","","","1","1021324","300","32","",""
"1021324071","","","","","0","1021324","se_obtent_10213_drama_eat","24","",""
"1021324072","","","","","0","1021324","0","22","",""
"1021324073","","","","0","vo_obtent_1021324_05","1021324","vo_obtent_1021324","21","0",""
"1021324074","","","","","bgm_MC319A","1021324","bgm_MC319A","25","",""
"1021324075","","","","","se_obtent_10213_drama_break_1","1021324","se_10067600","23","0",""
"1021324076","","","","","0","1021324","3.5","93","",""
"1021324077","","","","","","1021324","1021324078","101","",""
"1021324078","","","","","break_2","1021324","20","37","",""
"1021324079","","","","","break_2","1021324","200","37","",""
"1021324080","","","","","break_2","1021324","300","37","",""
"1021324081","","","","","0","1021324","se_obtent_10213_drama_break_1","24","",""
"1021324082","","","","","0","1021324","0","22","",""
"1021324083","","","","0","vo_obtent_1021324_06","1021324","vo_obtent_1021324","21","0",""
"1021324084","","","","","se_obtent_10213_drama_break_2","1021324","se_10067600","23","0",""
"1021324085","","","","","0","1021324","4","93","",""
"1021324086","","","","","","1021324","1021324087","101","",""
"1021324087","","","","","break_3","1021324","20","37","",""
"1021324088","","","","","break_3","1021324","200","37","",""
"1021324089","","","","","break_3","1021324","300","37","",""
"1021324090","","","","","0","1021324","se_obtent_10213_drama_break_2","24","",""
"1021324091","","","","","0","1021324","0","22","",""
"1021324092","","","","0","vo_obtent_1021324_07","1021324","vo_obtent_1021324","21","0",""
"1021324093","","","","","se_obtent_10213_drama_break_3","1021324","se_10067600","23","0",""
"1021324094","","","","","0","1021324","5","93","",""
"1021324095","","","","","","1021324","1021324096","101","",""
"1021324096","","","","","break_4","1021324","300","37","",""
"1021324097","","","","","1","1021324","21","32","",""
"1021324098","","","","","0","1021324","0.2","93","",""
"1021324099","","","","","","1021324","0","141","",""
"1021324100","","","","","0","1021324","0.1","93","",""
"1021324101","","","","","","1021324","","92","",""
"1021324102","","","","","","1021324","1021324103","101","",""
"1021324103","","","","","0","1021324","se_obtent_10213_drama_break_3","24","",""
"1021324104","","","","","0","1021324","0","22","",""
"1021324105","","","","","1","1021324","22","32","",""
"1021324106","","","","","0","1021324","0.4","93","",""
"1021325001","1","1","","0","1","1021325","1","31","0",""
"1021325002","1","1","","0","4","1021325","4","31","0",""
"1021325003","1","1","","0","7","1021325","7","31","0",""
"1021325004","0","1","","0","10","1021325","10","31","0",""
"1021325005","0","1","","0","20","1021325","20","31","0",""
"1021325006","0","1","","0","21","1021325","21","31","0",""
"1021325007","0","1","","0","22","1021325","22","31","0",""
"1021325008","0","1","","0","100","1021325","125","31","0",""
"1021325009","0","1","","0","200","1021325","225","31","0",""
"1021325010","0","1","","0","300","1021325","325","31","0",""
"1021325011","1","-14","empty","0","1","1021325","1","5","27","0"
"1021325012","1","-14","empty","0","2","1021325","4","5","28","0"
"1021325013","1","-14","empty","0","3","1021325","4","5","26","0"
"1021325014","1","-14","empty","0","4","1021325","11","5","25","0"
"1021325015","1","-14","empty","0","5","1021325","14","5","24","0"
"1021325016","1","-24","empty","-10","6","1021325","11","5","13","0"
"1021325017","1","-24","empty","-10","7","1021325","14","5","12","0"
"1021325018","1","-14","empty","0","8","1021325","0","5","29","0"
"1021325019","1","-19","empty","-5","9","1021325","0","5","10","0"
"1021325020","0","1","","0.7","0.55","1021325","6","6","0.46","0"
"1021325021","0","1","","0.7","0.55","1021325","7","6","0.46","0"
"1021325022","0","1","","0.7","0.55","1021325","9","6","0.46","0"
"1021325023","","","","","","1021325","1","141","",""
"1021325024","","","","","","1021325","0","91","",""
"1021325025","","","","","0","1021325","0.033","93","",""
"1021325026","","","","","se_obtent_10213_drama_cook_violet","1021325","se_10067600","23","0",""
"1021325027","0","","","","vio_cook","1021325","1","3","0","0"
"1021325028","0","","","","vio_cook","1021325","2","3","0","0"
"1021325029","0","","","","vio_end","1021325","3","3","0","0"
"1021325030","0","","","","vio_cook","1021325","4","3","0","0"
"1021325031","0","","","","vio_white","1021325","5","3","0","0"
"1021325032","0","","","","vio_cook","1021325","6","3","0","0"
"1021325033","0","","","","vio_white","1021325","7","3","0","0"
"1021325034","0","","","","vio_cook","1021325","8","3","0","0"
"1021325035","0","","","","vio_cook_w","1021325","9","3","0","0"
"1021325036","","","","","0","1021325","3","93","",""
"1021325037","","","","0","vo_obtent_1021325_01","1021325","vo_obtent_1021325","21","0",""
"1021325038","","","","","0","1021325","2.366","93","",""
"1021325039","","","","","","1021325","1021325040","101","",""
"1021325040","","","","","0","1021325","se_obtent_10213_drama_cook_violet","24","",""
"1021325041","","","","","0","1021325","0","22","",""
"1021325042","0","0","","1","1","1021325","1","6","1","0"
"1021325043","0","0","","1","1","1021325","2","6","1","0"
"1021325044","0","0","","1","1","1021325","3","6","1","0"
"1021325045","0","0","","1","1","1021325","4","6","1","0"
"1021325046","0","0","","1","1","1021325","5","6","1","0"
"1021325047","0","0","","1","1","1021325","6","6","1","0"
"1021325048","0","0","","1","1","1021325","7","6","1","0"
"1021325049","0","0","","1","1","1021325","8","6","1","0"
"1021325050","0","0","","1","1","1021325","9","6","1","0"
"1021325051","","","","","eat","1021325","1","37","",""
"1021325052","","","","","0","1021325","4","32","",""
"1021325053","","","","","0","1021325","7","32","",""
"1021325054","","","","","1","1021325","10","32","",""
"1021325055","","","","","1","1021325","100","32","",""
"1021325056","","","","","se_obtent_10213_drama_eat","1021325","se_10067600","23","0",""
"1021325057","","","","","0","1021325","0","93","",""
"1021325058","","","","0","vo_obtent_1021325_02","1021325","vo_obtent_1021325","21","0",""
"1021325059","","","","","0","1021325","2.8","93","",""
"1021325060","","","","0","vo_obtent_1021325_03","1021325","vo_obtent_1021325","21","0",""
"1021325061","","","","","0","1021325","2.6","93","",""
"1021325062","","","","","","1021325","2","26","",""
"1021325063","","","","0","vo_obtent_1021325_04","1021325","vo_obtent_1021325","21","0",""
"1021325064","","","","","0","1021325","2.5","93","",""
"1021325065","","","","","","1021325","1021325066","101","",""
"1021325066","","","","","0","1021325","10","32","",""
"1021325067","","","","","0","1021325","100","32","",""
"1021325068","","","","","1","1021325","20","32","",""
"1021325069","","","","","1","1021325","200","32","",""
"1021325070","","","","","1","1021325","300","32","",""
"1021325071","","","","","0","1021325","se_obtent_10213_drama_eat","24","",""
"1021325072","","","","","0","1021325","0","22","",""
"1021325073","","","","0","vo_obtent_1021325_05","1021325","vo_obtent_1021325","21","0",""
"1021325074","","","","","bgm_MC319A","1021325","bgm_MC319A","25","",""
"1021325075","","","","","se_obtent_10213_drama_break_1","1021325","se_10067600","23","0",""
"1021325076","","","","","0","1021325","3.5","93","",""
"1021325077","","","","","","1021325","1021325078","101","",""
"1021325078","","","","","break_2","1021325","20","37","",""
"1021325079","","","","","break_2","1021325","200","37","",""
"1021325080","","","","","break_2","1021325","300","37","",""
"1021325081","","","","","0","1021325","se_obtent_10213_drama_break_1","24","",""
"1021325082","","","","","0","1021325","0","22","",""
"1021325083","","","","0","vo_obtent_1021325_06","1021325","vo_obtent_1021325","21","0",""
"1021325084","","","","","se_obtent_10213_drama_break_2","1021325","se_10067600","23","0",""
"1021325085","","","","","0","1021325","4","93","",""
"1021325086","","","","","","1021325","1021325087","101","",""
"1021325087","","","","","break_3","1021325","20","37","",""
"1021325088","","","","","break_3","1021325","200","37","",""
"1021325089","","","","","break_3","1021325","300","37","",""
"1021325090","","","","","0","1021325","se_obtent_10213_drama_break_2","24","",""
"1021325091","","","","","0","1021325","0","22","",""
"1021325092","","","","0","vo_obtent_1021325_07","1021325","vo_obtent_1021325","21","0",""
"1021325093","","","","","se_obtent_10213_drama_break_3","1021325","se_10067600","23","0",""
"1021325094","","","","","0","1021325","5","93","",""
"1021325095","","","","","","1021325","1021325096","101","",""
"1021325096","","","","","break_4","1021325","300","37","",""
"1021325097","","","","","1","1021325","21","32","",""
"1021325098","","","","","0","1021325","0.2","93","",""
"1021325099","","","","","","1021325","0","141","",""
"1021325100","","","","","0","1021325","0.1","93","",""
"1021325101","","","","","","1021325","","92","",""
"1021325102","","","","","","1021325","1021325103","101","",""
"1021325103","","","","","0","1021325","se_obtent_10213_drama_break_3","24","",""
"1021325104","","","","","0","1021325","0","22","",""
"1021325105","","","","","1","1021325","22","32","",""
"1021325106","","","","","0","1021325","0.4","93","",""
"1021326001","1","1","","0","1","1021326","1","31","0",""
"1021326002","1","1","","0","4","1021326","4","31","0",""
"1021326003","1","1","","0","7","1021326","7","31","0",""
"1021326004","0","1","","0","10","1021326","10","31","0",""
"1021326005","0","1","","0","20","1021326","20","31","0",""
"1021326006","0","1","","0","21","1021326","21","31","0",""
"1021326007","0","1","","0","22","1021326","22","31","0",""
"1021326008","0","1","","0","100","1021326","126","31","0",""
"1021326009","0","1","","0","200","1021326","226","31","0",""
"1021326010","0","1","","0","300","1021326","326","31","0",""
"1021326011","1","-14","empty","0","1","1021326","1","5","27","0"
"1021326012","1","-14","empty","0","2","1021326","4","5","28","0"
"1021326013","1","-14","empty","0","3","1021326","4","5","26","0"
"1021326014","1","-14","empty","0","4","1021326","11","5","25","0"
"1021326015","1","-14","empty","0","5","1021326","14","5","24","0"
"1021326016","1","-24","empty","-10","6","1021326","11","5","13","0"
"1021326017","1","-24","empty","-10","7","1021326","14","5","12","0"
"1021326018","1","-14","empty","0","8","1021326","0","5","29","0"
"1021326019","1","-19","empty","-5","9","1021326","0","5","10","0"
"1021326020","0","1","","0.7","0.55","1021326","6","6","0.46","0"
"1021326021","0","1","","0.7","0.55","1021326","7","6","0.46","0"
"1021326022","0","1","","0.7","0.55","1021326","9","6","0.46","0"
"1021326023","","","","","","1021326","1","141","",""
"1021326024","","","","","","1021326","0","91","",""
"1021326025","","","","","0","1021326","0.033","93","",""
"1021326026","","","","","se_obtent_10213_drama_cook_violet","1021326","se_10067600","23","0",""
"1021326027","0","","","","vio_cook","1021326","1","3","0","0"
"1021326028","0","","","","vio_cook","1021326","2","3","0","0"
"1021326029","0","","","","vio_end","1021326","3","3","0","0"
"1021326030","0","","","","vio_cook","1021326","4","3","0","0"
"1021326031","0","","","","vio_white","1021326","5","3","0","0"
"1021326032","0","","","","vio_cook","1021326","6","3","0","0"
"1021326033","0","","","","vio_white","1021326","7","3","0","0"
"1021326034","0","","","","vio_cook","1021326","8","3","0","0"
"1021326035","0","","","","vio_cook_w","1021326","9","3","0","0"
"1021326036","","","","","0","1021326","3","93","",""
"1021326037","","","","0","vo_obtent_1021326_01","1021326","vo_obtent_1021326","21","0",""
"1021326038","","","","","0","1021326","2.366","93","",""
"1021326039","","","","","","1021326","1021326040","101","",""
"1021326040","","","","","0","1021326","se_obtent_10213_drama_cook_violet","24","",""
"1021326041","","","","","0","1021326","0","22","",""
"1021326042","0","0","","1","1","1021326","1","6","1","0"
"1021326043","0","0","","1","1","1021326","2","6","1","0"
"1021326044","0","0","","1","1","1021326","3","6","1","0"
"1021326045","0","0","","1","1","1021326","4","6","1","0"
"1021326046","0","0","","1","1","1021326","5","6","1","0"
"1021326047","0","0","","1","1","1021326","6","6","1","0"
"1021326048","0","0","","1","1","1021326","7","6","1","0"
"1021326049","0","0","","1","1","1021326","8","6","1","0"
"1021326050","0","0","","1","1","1021326","9","6","1","0"
"1021326051","","","","","eat","1021326","1","37","",""
"1021326052","","","","","0","1021326","4","32","",""
"1021326053","","","","","0","1021326","7","32","",""
"1021326054","","","","","1","1021326","10","32","",""
"1021326055","","","","","1","1021326","100","32","",""
"1021326056","","","","","se_obtent_10213_drama_eat","1021326","se_10067600","23","0",""
"1021326057","","","","","0","1021326","0","93","",""
"1021326058","","","","0","vo_obtent_1021326_02","1021326","vo_obtent_1021326","21","0",""
"1021326059","","","","","0","1021326","2.8","93","",""
"1021326060","","","","0","vo_obtent_1021326_03","1021326","vo_obtent_1021326","21","0",""
"1021326061","","","","","0","1021326","2.6","93","",""
"1021326062","","","","","","1021326","2","26","",""
"1021326063","","","","0","vo_obtent_1021326_04","1021326","vo_obtent_1021326","21","0",""
"1021326064","","","","","0","1021326","2.5","93","",""
"1021326065","","","","","","1021326","1021326066","101","",""
"1021326066","","","","","0","1021326","10","32","",""
"1021326067","","","","","0","1021326","100","32","",""
"1021326068","","","","","1","1021326","20","32","",""
"1021326069","","","","","1","1021326","200","32","",""
"1021326070","","","","","1","1021326","300","32","",""
"1021326071","","","","","0","1021326","se_obtent_10213_drama_eat","24","",""
"1021326072","","","","","0","1021326","0","22","",""
"1021326073","","","","0","vo_obtent_1021326_05","1021326","vo_obtent_1021326","21","0",""
"1021326074","","","","","bgm_MC319A","1021326","bgm_MC319A","25","",""
"1021326075","","","","","se_obtent_10213_drama_break_1","1021326","se_10067600","23","0",""
"1021326076","","","","","0","1021326","3.5","93","",""
"1021326077","","","","","","1021326","1021326078","101","",""
"1021326078","","","","","break_2","1021326","20","37","",""
"1021326079","","","","","break_2","1021326","200","37","",""
"1021326080","","","","","break_2","1021326","300","37","",""
"1021326081","","","","","0","1021326","se_obtent_10213_drama_break_1","24","",""
"1021326082","","","","","0","1021326","0","22","",""
"1021326083","","","","0","vo_obtent_1021326_06","1021326","vo_obtent_1021326","21","0",""
"1021326084","","","","","se_obtent_10213_drama_break_2","1021326","se_10067600","23","0",""
"1021326085","","","","","0","1021326","4","93","",""
"1021326086","","","","","","1021326","1021326087","101","",""
"1021326087","","","","","break_3","1021326","20","37","",""
"1021326088","","","","","break_3","1021326","200","37","",""
"1021326089","","","","","break_3","1021326","300","37","",""
"1021326090","","","","","0","1021326","se_obtent_10213_drama_break_2","24","",""
"1021326091","","","","","0","1021326","0","22","",""
"1021326092","","","","0","vo_obtent_1021326_07","1021326","vo_obtent_1021326","21","0",""
"1021326093","","","","","se_obtent_10213_drama_break_3","1021326","se_10067600","23","0",""
"1021326094","","","","","0","1021326","5","93","",""
"1021326095","","","","","","1021326","1021326096","101","",""
"1021326096","","","","","break_4","1021326","300","37","",""
"1021326097","","","","","1","1021326","21","32","",""
"1021326098","","","","","0","1021326","0.2","93","",""
"1021326099","","","","","","1021326","0","141","",""
"1021326100","","","","","0","1021326","0.1","93","",""
"1021326101","","","","","","1021326","","92","",""
"1021326102","","","","","","1021326","1021326103","101","",""
"1021326103","","","","","0","1021326","se_obtent_10213_drama_break_3","24","",""
"1021326104","","","","","0","1021326","0","22","",""
"1021326105","","","","","1","1021326","22","32","",""
"1021326106","","","","","0","1021326","0.4","93","",""
"1021327001","1","1","","0","1","1021327","1","31","0",""
"1021327002","1","1","","0","4","1021327","4","31","0",""
"1021327003","1","1","","0","7","1021327","7","31","0",""
"1021327004","0","1","","0","10","1021327","10","31","0",""
"1021327005","0","1","","0","20","1021327","20","31","0",""
"1021327006","0","1","","0","21","1021327","21","31","0",""
"1021327007","0","1","","0","22","1021327","22","31","0",""
"1021327008","0","1","","0","100","1021327","127","31","0",""
"1021327009","0","1","","0","200","1021327","227","31","0",""
"1021327010","0","1","","0","300","1021327","327","31","0",""
"1021327011","1","-14","empty","0","1","1021327","1","5","27","0"
"1021327012","1","-14","empty","0","2","1021327","4","5","28","0"
"1021327013","1","-14","empty","0","3","1021327","4","5","26","0"
"1021327014","1","-14","empty","0","4","1021327","11","5","25","0"
"1021327015","1","-14","empty","0","5","1021327","14","5","24","0"
"1021327016","1","-24","empty","-10","6","1021327","11","5","13","0"
"1021327017","1","-24","empty","-10","7","1021327","14","5","12","0"
"1021327018","1","-14","empty","0","8","1021327","0","5","29","0"
"1021327019","1","-19","empty","-5","9","1021327","0","5","10","0"
"1021327020","0","1","","0.7","0.55","1021327","6","6","0.46","0"
"1021327021","0","1","","0.7","0.55","1021327","7","6","0.46","0"
"1021327022","0","1","","0.7","0.55","1021327","9","6","0.46","0"
"1021327023","","","","","","1021327","1","141","",""
"1021327024","","","","","","1021327","0","91","",""
"1021327025","","","","","0","1021327","0.033","93","",""
"1021327026","","","","","se_obtent_10213_drama_cook_violet","1021327","se_10067600","23","0",""
"1021327027","0","","","","vio_cook","1021327","1","3","0","0"
"1021327028","0","","","","vio_cook","1021327","2","3","0","0"
"1021327029","0","","","","vio_end","1021327","3","3","0","0"
"1021327030","0","","","","vio_cook","1021327","4","3","0","0"
"1021327031","0","","","","vio_white","1021327","5","3","0","0"
"1021327032","0","","","","vio_cook","1021327","6","3","0","0"
"1021327033","0","","","","vio_white","1021327","7","3","0","0"
"1021327034","0","","","","vio_cook","1021327","8","3","0","0"
"1021327035","0","","","","vio_cook_w","1021327","9","3","0","0"
"1021327036","","","","","0","1021327","3","93","",""
"1021327037","","","","0","vo_obtent_1021327_01","1021327","vo_obtent_1021327","21","0",""
"1021327038","","","","","0","1021327","2.366","93","",""
"1021327039","","","","","","1021327","1021327040","101","",""
"1021327040","","","","","0","1021327","se_obtent_10213_drama_cook_violet","24","",""
"1021327041","","","","","0","1021327","0","22","",""
"1021327042","0","0","","1","1","1021327","1","6","1","0"
"1021327043","0","0","","1","1","1021327","2","6","1","0"
"1021327044","0","0","","1","1","1021327","3","6","1","0"
"1021327045","0","0","","1","1","1021327","4","6","1","0"
"1021327046","0","0","","1","1","1021327","5","6","1","0"
"1021327047","0","0","","1","1","1021327","6","6","1","0"
"1021327048","0","0","","1","1","1021327","7","6","1","0"
"1021327049","0","0","","1","1","1021327","8","6","1","0"
"1021327050","0","0","","1","1","1021327","9","6","1","0"
"1021327051","","","","","eat","1021327","1","37","",""
"1021327052","","","","","0","1021327","4","32","",""
"1021327053","","","","","0","1021327","7","32","",""
"1021327054","","","","","1","1021327","10","32","",""
"1021327055","","","","","1","1021327","100","32","",""
"1021327056","","","","","se_obtent_10213_drama_eat","1021327","se_10067600","23","0",""
"1021327057","","","","","0","1021327","0","93","",""
"1021327058","","","","0","vo_obtent_1021327_02","1021327","vo_obtent_1021327","21","0",""
"1021327059","","","","","0","1021327","2.8","93","",""
"1021327060","","","","0","vo_obtent_1021327_03","1021327","vo_obtent_1021327","21","0",""
"1021327061","","","","","0","1021327","2.6","93","",""
"1021327062","","","","","","1021327","2","26","",""
"1021327063","","","","0","vo_obtent_1021327_04","1021327","vo_obtent_1021327","21","0",""
"1021327064","","","","","0","1021327","2.5","93","",""
"1021327065","","","","","","1021327","1021327066","101","",""
"1021327066","","","","","0","1021327","10","32","",""
"1021327067","","","","","0","1021327","100","32","",""
"1021327068","","","","","1","1021327","20","32","",""
"1021327069","","","","","1","1021327","200","32","",""
"1021327070","","","","","1","1021327","300","32","",""
"1021327071","","","","","0","1021327","se_obtent_10213_drama_eat","24","",""
"1021327072","","","","","0","1021327","0","22","",""
"1021327073","","","","0","vo_obtent_1021327_05","1021327","vo_obtent_1021327","21","0",""
"1021327074","","","","","bgm_MC319A","1021327","bgm_MC319A","25","",""
"1021327075","","","","","se_obtent_10213_drama_break_1","1021327","se_10067600","23","0",""
"1021327076","","","","","0","1021327","3.5","93","",""
"1021327077","","","","","","1021327","1021327078","101","",""
"1021327078","","","","","break_2","1021327","20","37","",""
"1021327079","","","","","break_2","1021327","200","37","",""
"1021327080","","","","","break_2","1021327","300","37","",""
"1021327081","","","","","0","1021327","se_obtent_10213_drama_break_1","24","",""
"1021327082","","","","","0","1021327","0","22","",""
"1021327083","","","","0","vo_obtent_1021327_06","1021327","vo_obtent_1021327","21","0",""
"1021327084","","","","","se_obtent_10213_drama_break_2","1021327","se_10067600","23","0",""
"1021327085","","","","","0","1021327","4","93","",""
"1021327086","","","","","","1021327","1021327087","101","",""
"1021327087","","","","","break_3","1021327","20","37","",""
"1021327088","","","","","break_3","1021327","200","37","",""
"1021327089","","","","","break_3","1021327","300","37","",""
"1021327090","","","","","0","1021327","se_obtent_10213_drama_break_2","24","",""
"1021327091","","","","","0","1021327","0","22","",""
"1021327092","","","","0","vo_obtent_1021327_07","1021327","vo_obtent_1021327","21","0",""
"1021327093","","","","","se_obtent_10213_drama_break_3","1021327","se_10067600","23","0",""
"1021327094","","","","","0","1021327","5","93","",""
"1021327095","","","","","","1021327","1021327096","101","",""
"1021327096","","","","","break_4","1021327","300","37","",""
"1021327097","","","","","1","1021327","21","32","",""
"1021327098","","","","","0","1021327","0.2","93","",""
"1021327099","","","","","","1021327","0","141","",""
"1021327100","","","","","0","1021327","0.1","93","",""
"1021327101","","","","","","1021327","","92","",""
"1021327102","","","","","","1021327","1021327103","101","",""
"1021327103","","","","","0","1021327","se_obtent_10213_drama_break_3","24","",""
"1021327104","","","","","0","1021327","0","22","",""
"1021327105","","","","","1","1021327","22","32","",""
"1021327106","","","","","0","1021327","0.4","93","",""
