12d73c57a39d9d27c7a4af0d0314fcf085f310b156db89ce2c50573d6854ff71,bb66cebd6236536435a1a8e4658ed0096d14b1e4ee7e90bd52b14def775e3ecf,2d09359ad0638bd7e130bef872086208519ec360d728fb10010125f9c3c3878d,20dbfe9ee8946c34eaad90a47ba6764a5eae545c5d621afb7d168203975dd70b,786d2e2bf652a199eae0b454ab0507c91c1f8cf6845837a52fd2d6e0aeef385f,ef17207a8ae1429f1b0685d94b8d073f56468ea0474ab8bbfc6b24d600ca53e8,f8f4db9794a199fcf82aad0b410fd7ef9dae7939756283d5a1ecb3ab033d000e,cfccb04af93e9015e9e974b68549a85629f999bf2205ce0941d15518ea9be039
"101801","6","104221","103222","103372","103522","103371","103613"
"101801","7","104222","104521","104371","103614","103583","103613"
"101801","8","104223","104222","104372","104461","104581","103583"
"101801","9","104224","104223","104523","104522","104612","104581"
"101801","10","105221","104224","104373","104462","104613","104582"
"101801","11","105222","105221","105371","104463","105611","104583"
"101801","12","105223","105222","105372","105521","105612","105581"
"101801","13","105224","105223","105373","105522","105613","105582"
"101801","14","105225","105224","105523","105462","105614","105583"
"101801","15","105226","105225","105375","105523","105615","105584"
"101801","16","105227","105226","105524","105375","105616","105585"
"101801","17","106221","105227","105377","105524","105617","105586"
"101801","18","106222","106221","106371","105377","106611","105587"
"101801","19","106223","106222","106521","106371","106612","106581"
"101801","20","107221","106223","106462","106372","106613","106582"
"101801","21","107222","107221","107461","106462","107611","106583"
"101801","22","107223","107222","107462","107461","107612","107581"
"101801","23","108221","107223","107463","107462","107613","107582"
"101801","24","108222","108221","108521","107463","108611","107583"
"101801","25","108223","108222","108462","108521","108612","108581"
"101801","26","108224","108223","108523","108462","108613","108582"
"101801","27","109221","108224","108524","108523","108614","108583"
"101801","28","109222","109221","109461","108524","109611","108584"
"101801","29","109223","109222","109522","109461","109612","109581"
"101801","30","109224","109223","109463","109522","109613","109582"
"101801","31","999999","109224","109524","109463","109614","109583"
"102001","1","101011","101191","101281","101401","101581","101551"
"102001","2","102013","102011","102311","102493","101281","101551"
"102001","3","103011","102192","102312","102401","102581","102551"
"102001","4","103012","103011","103281","103431","102432","102552"
"102001","5","103013","103192","103282","103491","103431","103551"
"102001","6","104011","103013","103283","103491","103401","103552"
"102001","7","104012","104191","104281","103553","103583","103552"
"102001","8","104013","104192","104282","104491","104551","103553"
"102001","9","104014","104193","104402","104432","104552","104551"
"102001","10","105011","104194","104284","104402","104553","104552"
"102001","11","105012","105191","105401","104433","105551","104554"
"102001","12","105013","105192","105312","105401","105552","105551"
"102001","13","105014","105193","105491","105431","105553","105552"
"102001","14","105015","105194","105432","105491","105554","105553"
"102001","15","105016","105195","105345","105432","105555","105554"
"102001","16","105017","105196","105286","105345","105556","105555"
"102001","17","106011","105197","105287","105286","105557","105556"
"102001","18","106192","106191","106281","105287","106551","105557"
"102001","19","106013","106192","106282","106281","106552","106551"
"102001","20","107011","106193","106283","106282","106553","106552"
"102001","21","107012","107191","107491","106283","107551","106553"
"102001","22","107013","107192","107282","107491","107552","107551"
"102001","23","108011","107193","107283","107282","107553","107552"
"102001","24","108012","108191","108431","107283","108551","107553"
"102001","25","108013","108192","108312","108431","108552","108551"
"102001","26","108014","108193","108313","108312","108553","108552"
"102001","27","109011","108194","108314","108313","108554","108553"
"102001","28","109012","109191","109401","108314","109551","108554"
"102001","29","109013","109192","109282","109401","109552","109551"
"102001","30","109014","109193","109283","109282","109553","109552"
"102001","31","999999","109194","109284","109283","109554","109553"
"102101","1","101191","101431","101281","101191","101551","101581"
"102101","2","102192","102431","102311","102191","101431","101581"
"102101","3","103191","102401","102282","102192","102191","102551"
"102101","4","103192","103581","103311","103191","102401","102401"
"102101","5","103193","103432","103282","103192","103581","103551"
"102101","6","104191","103583","103283","103192","103582","103282"
"102101","7","104192","104401","104311","103193","103583","103582"
"102101","8","104193","104192","104282","104491","104581","103583"
"102101","9","104194","104193","104313","104432","104582","104581"
"102101","10","105191","104194","104433","104313","104583","104582"
"102101","11","105192","105191","105401","104433","105581","104583"
"102101","12","105193","105192","105342","105401","105582","105581"
"102101","13","105194","105193","105283","105431","105583","105582"
"102101","14","105195","105194","105314","105491","105584","105583"
"102101","15","105196","105195","105315","105432","105585","105584"
"102101","16","105197","105196","105316","105315","105586","105585"
"102101","17","106191","105197","105317","105316","105587","105586"
"102101","18","106192","106191","106311","105317","106581","105587"
"102101","19","106193","106192","106312","106311","106582","106581"
"102101","20","107191","106193","106313","106312","106583","106582"
"102101","21","107192","107191","107311","106313","107581","106583"
"102101","22","107193","107192","107312","107311","107582","107581"
"102101","23","108191","107193","107313","107312","107583","107582"
"102101","24","108192","108191","108311","107313","108581","107583"
"102101","25","108193","108192","108282","108311","108582","108581"
"102101","26","108194","108193","108283","108282","108583","108582"
"102101","27","109191","108194","108314","108283","108584","108583"
"102101","28","109192","109191","109281","108314","109581","108584"
"102101","29","109193","109192","109282","109281","109582","109581"
"102101","30","109194","109193","109283","109282","109583","109582"
"102101","31","999999","109194","109284","109283","109584","109583"
"102201","1","101251","101251","101371","101521","101611","101611"
"102201","2","102222","102221","102371","102461","101611","101611"
"102201","3","103221","102222","102372","102521","102611","102611"
"102201","4","103252","103521","103221","103611","102613","102613"
"102201","5","103222","103252","103371","103522","103611","103611"
"102201","6","104221","103222","103372","103522","103371","103613"
"102201","7","104222","104221","104371","103614","103614","103522"
"102201","8","104223","104222","104522","104221","104611","103614"
"102201","9","104224","104223","104462","104222","104612","104611"
"102201","10","105221","104224","104463","104223","104613","104612"
"102201","11","105222","105221","105371","104224","105611","104613"
"102201","12","105223","105222","105372","105221","105612","105611"
"102201","13","105224","105223","105373","105222","105613","105612"
"102201","14","105225","105224","105523","105223","105614","105613"
"102201","15","105226","105225","105375","105224","105615","105614"
"102201","16","105227","105226","105376","105225","105616","105615"
"102201","17","106221","105227","105377","105226","105617","105616"
"102201","18","106222","106221","106371","105227","106611","105617"
"102201","19","106223","106222","106372","106221","106612","106611"
"102201","20","107221","106223","106373","106222","106613","106612"
"102201","21","107222","107221","107371","106223","107611","106613"
"102201","22","107223","107222","107372","107221","107612","107611"
"102201","23","108221","107223","107373","107222","107613","107612"
"102201","24","108222","108221","108521","107223","108611","107613"
"102201","25","108223","108222","108462","108221","108612","108611"
"102201","26","108224","108223","108523","108222","108613","108612"
"102201","27","109221","108224","108524","108223","108614","108613"
"102201","28","109222","109221","109461","108224","109611","108614"
"102201","29","109223","109222","109522","109221","109612","109611"
"102201","30","109224","109223","109463","109222","109613","109612"
"102201","31","999999","109224","109524","109223","109614","109613"
"102301","1","101191","101191","101281","101401","101551","101581"
"102301","2","102192","102191","102311","102493","101551","101551"
"102301","3","103191","102192","102282","102401","102191","102551"
"102301","4","103192","103191","103311","103581","102552","102552"
"102301","5","103193","103192","103282","103401","103191","103551"
"102301","6","104191","103193","103283","103401","103552","103552"
