121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71006014","完成活動任務1-14 (NORMAL)","10006114","102","2019/02/01 12:00:00","71006014","6004","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006015","完成活動任務1-15 (NORMAL)","10006115","102","2019/02/01 12:00:00","71006015","6004","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006016","完成活動任務1-1 (HARD)","10006201","103","2019/02/01 12:00:00","71006016","6005","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006017","完成活動任務1-2 (HARD)","10006202","103","2019/02/01 12:00:00","71006017","6005","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006018","完成活動任務1-3 (HARD)","10006203","103","2019/02/01 12:00:00","71006018","6005","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006019","完成活動任務1-4 (HARD)","10006204","103","2019/02/01 12:00:00","71006019","6005","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006020","完成活動任務1-5 (HARD)","10006205","103","2019/02/01 12:00:00","71006020","6005","10006","2019/02/22 15:59:59","9003","601","0","1","0"
"71006021","將討伐證交換的獎賞一覽重置1次","0","104","2019/02/01 12:00:00","71006021","6002","10006","2019/02/22 15:59:59","9006","601","0","1","0"
"71006022","將討伐證交換的獎賞一覽重置2次","0","104","2019/02/01 12:00:00","71006022","6002","10006","2019/02/22 15:59:59","9006","601","0","2","0"
"71006023","將討伐證交換的獎賞一覽重置3次","0","104","2019/02/01 12:00:00","71006023","6002","10006","2019/02/22 15:59:59","9006","601","0","3","0"
"71006024","將討伐證交換的獎賞一覽重置4次","0","104","2019/02/01 12:00:00","71006024","6002","10006","2019/02/22 15:59:59","9006","601","0","4","0"
"71006025","打倒5隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006025","6008","10006","2019/02/22 15:59:59","9011","601","0","5","0"
"71006026","打倒10隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006026","6008","10006","2019/02/22 15:59:59","9011","601","0","10","0"
"71006027","打倒15隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006027","6008","10006","2019/02/22 15:59:59","9011","601","0","15","0"
"71006028","打倒20隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006028","6008","10006","2019/02/22 15:59:59","9011","601","0","20","0"
"71006029","打倒25隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006029","6008","10006","2019/02/22 15:59:59","9011","601","0","25","0"
"71006030","打倒30隻亡靈鎧甲（全難度共通）","0","105","2019/02/01 12:00:00","71006030","6008","10006","2019/02/22 15:59:59","9011","601","0","30","0"
"71006031","打倒1隻亡靈鎧甲(VERY HARD限定)","610006301","106","2019/02/01 12:00:00","71006031","6010","10006","2019/02/22 15:59:59","9001","601","0","1","0"
"71007001","完成活動任務1-1 (NORMAL)","10007101","102","2019/03/06 16:00:00","71007001","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007002","完成活動任務1-2 (NORMAL)","10007102","102","2019/03/06 16:00:00","71007002","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007003","完成活動任務1-3 (NORMAL)","10007103","102","2019/03/06 16:00:00","71007003","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007004","完成活動任務1-4 (NORMAL)","10007104","102","2019/03/06 16:00:00","71007004","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007005","完成活動任務1-5 (NORMAL)","10007105","102","2019/03/06 16:00:00","71007005","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007006","完成活動任務1-6 (NORMAL)","10007106","102","2019/03/06 16:00:00","71007006","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007007","完成活動任務1-7 (NORMAL)","10007107","102","2019/03/06 16:00:00","71007007","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007008","完成活動任務1-8 (NORMAL)","10007108","102","2019/03/06 16:00:00","71007008","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007009","完成活動任務1-9 (NORMAL)","10007109","102","2019/03/06 16:00:00","71007009","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007010","完成活動任務1-10 (NORMAL)","10007110","102","2019/03/06 16:00:00","71007010","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007011","完成活動任務1-11 (NORMAL)","10007111","102","2019/03/06 16:00:00","71007011","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007012","完成活動任務1-12 (NORMAL)","10007112","102","2019/03/06 16:00:00","71007012","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007013","完成活動任務1-13 (NORMAL)","10007113","102","2019/03/06 16:00:00","71007013","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007014","完成活動任務1-14 (NORMAL)","10007114","102","2019/03/06 16:00:00","71007014","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007015","完成活動任務1-15 (NORMAL)","10007115","102","2019/03/06 16:00:00","71007015","6004","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007016","完成活動任務1-1 (HARD)","10007201","103","2019/03/06 16:00:00","71007016","6005","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007017","完成活動任務1-2 (HARD)","10007202","103","2019/03/06 16:00:00","71007017","6005","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007018","完成活動任務1-3 (HARD)","10007203","103","2019/03/06 16:00:00","71007018","6005","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007019","完成活動任務1-4 (HARD)","10007204","103","2019/03/06 16:00:00","71007019","6005","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007020","完成活動任務1-5 (HARD)","10007205","103","2019/03/06 16:00:00","71007020","6005","10007","2019/03/28 15:59:59","9003","601","0","1","0"
"71007021","將討伐證交換的獎賞一覽重置1次","0","104","2019/03/06 16:00:00","71007021","6002","10007","2019/03/28 15:59:59","9006","601","0","1","0"
"71007022","將討伐證交換的獎賞一覽重置2次","0","104","2019/03/06 16:00:00","71007022","6002","10007","2019/03/28 15:59:59","9006","601","0","2","0"
"71007023","將討伐證交換的獎賞一覽重置3次","0","104","2019/03/06 16:00:00","71007023","6002","10007","2019/03/28 15:59:59","9006","601","0","3","0"
"71007024","將討伐證交換的獎賞一覽重置4次","0","104","2019/03/06 16:00:00","71007024","6002","10007","2019/03/28 15:59:59","9006","601","0","4","0"
"71007025","打倒5隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007025","6008","10007","2019/03/28 15:59:59","9011","601","0","5","0"
"71007026","打倒10隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007026","6008","10007","2019/03/28 15:59:59","9011","601","0","10","0"
"71007027","打倒15隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007027","6008","10007","2019/03/28 15:59:59","9011","601","0","15","0"
"71007028","打倒20隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007028","6008","10007","2019/03/28 15:59:59","9011","601","0","20","0"
"71007029","打倒25隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007029","6008","10007","2019/03/28 15:59:59","9011","601","0","25","0"
"71007030","打倒30隻傑克南瓜布丁（全難易度共通）","0","105","2019/03/06 16:00:00","71007030","6008","10007","2019/03/28 15:59:59","9011","601","0","30","0"
"71007031","打倒1隻傑克南瓜布丁（NORMAL限定）","610007101","106","2019/03/06 16:00:00","71007031","6006","10007","2019/03/28 15:59:59","9001","601","0","1","0"
"71007032","打倒1隻傑克南瓜布丁（VERY HARD限定）","610007301","107","2019/03/06 16:00:00","71007032","6010","10007","2019/03/28 15:59:59","9001","601","0","1","0"
"71008001","完成活動任務1-1 (NORMAL)","10008101","102","2019/04/03 16:00:00","71008001","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008002","完成活動任務1-2 (NORMAL)","10008102","102","2019/04/03 16:00:00","71008002","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008003","完成活動任務1-3 (NORMAL)","10008103","102","2019/04/03 16:00:00","71008003","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008004","完成活動任務1-4 (NORMAL)","10008104","102","2019/04/03 16:00:00","71008004","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008005","完成活動任務1-5 (NORMAL)","10008105","102","2019/04/03 16:00:00","71008005","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008006","完成活動任務1-6 (NORMAL)","10008106","102","2019/04/03 16:00:00","71008006","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008007","完成活動任務1-7 (NORMAL)","10008107","102","2019/04/03 16:00:00","71008007","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008008","完成活動任務1-8 (NORMAL)","10008108","102","2019/04/03 16:00:00","71008008","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008009","完成活動任務1-9 (NORMAL)","10008109","102","2019/04/03 16:00:00","71008009","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008010","完成活動任務1-10 (NORMAL)","10008110","102","2019/04/03 16:00:00","71008010","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008011","完成活動任務1-11 (NORMAL)","10008111","102","2019/04/03 16:00:00","71008011","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008012","完成活動任務1-12 (NORMAL)","10008112","102","2019/04/03 16:00:00","71008012","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008013","完成活動任務1-13 (NORMAL)","10008113","102","2019/04/03 16:00:00","71008013","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008014","完成活動任務1-14 (NORMAL)","10008114","102","2019/04/03 16:00:00","71008014","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008015","完成活動任務1-15 (NORMAL)","10008115","102","2019/04/03 16:00:00","71008015","6004","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008016","完成活動任務1-1 (HARD)","10008201","103","2019/04/03 16:00:00","71008016","6005","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008017","完成活動任務1-2 (HARD)","10008202","103","2019/04/03 16:00:00","71008017","6005","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008018","完成活動任務1-3 (HARD)","10008203","103","2019/04/03 16:00:00","71008018","6005","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008019","完成活動任務1-4 (HARD)","10008204","103","2019/04/03 16:00:00","71008019","6005","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008020","完成活動任務1-5 (HARD)","10008205","103","2019/04/03 16:00:00","71008020","6005","10008","2019/04/21 15:59:59","9003","601","0","1","0"
"71008021","將討伐證交換的獎賞一覽重置1次","0","104","2019/04/03 16:00:00","71008021","6002","10008","2019/04/21 15:59:59","9006","601","0","1","0"
"71008022","將討伐證交換的獎賞一覽重置2次","0","104","2019/04/03 16:00:00","71008022","6002","10008","2019/04/21 15:59:59","9006","601","0","2","0"
"71008023","將討伐證交換的獎賞一覽重置3次","0","104","2019/04/03 16:00:00","71008023","6002","10008","2019/04/21 15:59:59","9006","601","0","3","0"
"71008024","將討伐證交換的獎賞一覽重置4次","0","104","2019/04/03 16:00:00","71008024","6002","10008","2019/04/21 15:59:59","9006","601","0","4","0"
"71008025","打倒 5 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008025","6008","10008","2019/04/21 15:59:59","9011","601","0","5","0"
"71008026","打倒 10 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008026","6008","10008","2019/04/21 15:59:59","9011","601","0","10","0"
"71008027","打倒 15 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008027","6008","10008","2019/04/21 15:59:59","9011","601","0","15","0"
"71008028","打倒 20 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008028","6008","10008","2019/04/21 15:59:59","9011","601","0","20","0"
"71008029","打倒 25 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008029","6008","10008","2019/04/21 15:59:59","9011","601","0","25","0"
"71008030","打倒 30 隻奧拉姆（全難易度共通）","0","105","2019/04/03 16:00:00","71008030","6008","10008","2019/04/21 15:59:59","9011","601","0","30","0"
"71008031","打倒 1 隻奧拉姆（VERY HARD限定）","610008301","106","2019/04/03 16:00:00","71008031","6010","10008","2019/04/21 15:59:59","9001","601","0","1","0"
"71009001","完成活動任務1-1 (NORMAL)","10009101","102","2019/05/02 16:00:00","71009001","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009002","完成活動任務1-2 (NORMAL)","10009102","102","2019/05/02 16:00:00","71009002","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009003","完成活動任務1-3 (NORMAL)","10009103","102","2019/05/02 16:00:00","71009003","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009004","完成活動任務1-4 (NORMAL)","10009104","102","2019/05/02 16:00:00","71009004","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009005","完成活動任務1-5 (NORMAL)","10009105","102","2019/05/02 16:00:00","71009005","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009006","完成活動任務1-6 (NORMAL)","10009106","102","2019/05/02 16:00:00","71009006","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009007","完成活動任務1-7 (NORMAL)","10009107","102","2019/05/02 16:00:00","71009007","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009008","完成活動任務1-8 (NORMAL)","10009108","102","2019/05/02 16:00:00","71009008","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009009","完成活動任務1-9 (NORMAL)","10009109","102","2019/05/02 16:00:00","71009009","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009010","完成活動任務1-10 (NORMAL)","10009110","102","2019/05/02 16:00:00","71009010","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009011","完成活動任務1-11 (NORMAL)","10009111","102","2019/05/02 16:00:00","71009011","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009012","完成活動任務1-12 (NORMAL)","10009112","102","2019/05/02 16:00:00","71009012","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009013","完成活動任務1-13 (NORMAL)","10009113","102","2019/05/02 16:00:00","71009013","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009014","完成活動任務1-14 (NORMAL)","10009114","102","2019/05/02 16:00:00","71009014","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009015","完成活動任務1-15 (NORMAL)","10009115","102","2019/05/02 16:00:00","71009015","6004","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009016","完成活動任務1-1 (HARD)","10009201","103","2019/05/02 16:00:00","71009016","6005","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009017","完成活動任務1-2 (HARD)","10009202","103","2019/05/02 16:00:00","71009017","6005","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009018","完成活動任務1-3 (HARD)","10009203","103","2019/05/02 16:00:00","71009018","6005","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009019","完成活動任務1-4 (HARD)","10009204","103","2019/05/02 16:00:00","71009019","6005","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009020","完成活動任務1-5 (HARD)","10009205","103","2019/05/02 16:00:00","71009020","6005","10009","2019/05/19 15:59:59","9003","601","0","1","0"
"71009021","將討伐證交換的獎賞一覽重置1次","0","104","2019/05/02 16:00:00","71009021","6002","10009","2019/05/19 15:59:59","9006","601","0","1","0"
"71009022","將討伐證交換的獎賞一覽重置2次","0","104","2019/05/02 16:00:00","71009022","6002","10009","2019/05/19 15:59:59","9006","601","0","2","0"
"71009023","將討伐證交換的獎賞一覽重置3次","0","104","2019/05/02 16:00:00","71009023","6002","10009","2019/05/19 15:59:59","9006","601","0","3","0"
"71009024","將討伐證交換的獎賞一覽重置4次","0","104","2019/05/02 16:00:00","71009024","6002","10009","2019/05/19 15:59:59","9006","601","0","4","0"
"71009025","打倒5隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009025","6008","10009","2019/05/19 15:59:59","9011","601","0","5","0"
"71009026","打倒10隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009026","6008","10009","2019/05/19 15:59:59","9011","601","0","10","0"
"71009027","打倒15隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009027","6008","10009","2019/05/19 15:59:59","9011","601","0","15","0"
"71009028","打倒20隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009028","6008","10009","2019/05/19 15:59:59","9011","601","0","20","0"
"71009029","打倒25隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009029","6008","10009","2019/05/19 15:59:59","9011","601","0","25","0"
"71009030","打倒30隻霧奇（全難易度共通）","0","105","2019/05/02 16:00:00","71009030","6008","10009","2019/05/19 15:59:59","9011","601","0","30","0"
"71009031","打倒1隻霧奇（NORMAL限定）","610009101","106","2019/05/02 16:00:00","71009031","6006","10009","2019/05/19 15:59:59","9001","601","0","1","0"
"71009032","打倒1隻霧奇（VERY HARD限定）","610009301","107","2019/05/02 16:00:00","71009032","6010","10009","2019/05/19 15:59:59","9001","601","0","1","0"
"71010001","完成活動任務1-1 (NORMAL)","10010101","102","2019/06/03 16:00:00","71010001","6004","10010","2019/06/21 15:59:59","9003","601","0","1","0"
