18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"外表依里・聲音茜里","2020/12/28 16:00:00","","51","113801","10048106","6","10048","-285","2","2021/01/18 15:59:59","103","8","10.557"
"外表茜里・聲音依里","2020/12/28 16:00:00","","51","113701","10048107","2","10048","-285","1","2021/01/18 15:59:59","203","8","11.771"
"依里（天使）","2020/12/28 16:00:00","","51","113801","10048108","2","10048","-285","5","2021/01/18 15:59:59","104","8","8.735"
"茜里（天使）","2020/12/28 16:00:00","","51","113701","10048109","2","10048","-285","1","2021/01/18 15:59:59","204","8","7.306"
"依里（天使）","2020/12/28 16:00:00","","52","113801","10048110","2","10048","-285","4","2021/01/18 15:59:59","105","8","9.501"
"茜里（天使）","2020/12/28 16:00:00","","52","113701","10048111","2","10048","-285","1","2021/01/18 15:59:59","205","8","14.779"
"依里（天使）","2020/12/28 16:00:00","","52","113801","10048112","4","10048","-285","1","2021/01/18 15:59:59","106","30","12.815"
"茜里（天使）","2020/12/28 16:00:00","","52","113701","10048113","2","10048","-285","1","2021/01/18 15:59:59","206","8","9.6"
"依里（天使）","2020/12/28 16:00:00","","52","113801","10048114","6","10048","-285","2","2021/01/18 15:59:59","107","8","7.346"
"茜里（天使）","2020/12/28 16:00:00","","52","113701","10048115","2","10048","-285","1","2021/01/18 15:59:59","207","8","8.475"
"花凜","2021/01/18 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190802","10049001","2","10049","-416.5","1","2021/01/27 14:59:59","1","0","3.414"
"花凜","2021/01/18 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190802","10049002","2","10049","-416.5","1","2021/01/27 15:59:59","2","0","3.099"
"花凜","2021/01/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190802","10049003","2","10049","-416.5","1","2021/01/27 15:59:59","3","0","2.801"
"花凜","2021/01/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190802","10049004","2","10049","-416.5","2","2021/01/27 15:59:59","4","0","0"
"花凜","2021/01/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190802","10049005","1","10049","-416.5","1","2021/01/27 15:59:59","5","0","0"
"花凜","2021/01/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190802","10049006","2","10049","-363","1","2021/01/27 15:59:59","1","0","5.506"
"花凜","2021/01/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190802","10049007","1","10049","-363","2","2021/01/27 15:59:59","2","0","1.216"
"花凜","2021/01/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190802","10049008","1","10049","-363","2","2021/01/27 15:59:59","3","0","1.539"
"花凜","2021/01/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190802","10049009","1","10049","-363","2","2021/01/27 15:59:59","4","0","1.875"
"美美（萬聖節）","2021/01/18 16:00:00","","51","111301","10049101","2","10049","-285","3","2021/01/27 15:59:59","101","8","7.884"
"鏡華（萬聖節）","2021/01/18 16:00:00","","51","111101","10049102","2","10049","-285","2","2021/01/27 15:59:59","201","8","0"
"禊（萬聖節）","2021/01/18 16:00:00","","51","111201","10049103","2","10049","-285","2","2021/01/27 15:59:59","301","8","0"
"美美（萬聖節）","2021/01/18 16:00:00","","51","111301","10049104","5","10049","-285","2","2021/01/27 15:59:59","102","8","5.691"
"鏡華（萬聖節）","2021/01/18 16:00:00","","51","111101","10049105","4","10049","-285","3","2021/01/27 15:59:59","202","8","5.978"
"禊（萬聖節）","2021/01/18 16:00:00","","51","111201","10049106","2","10049","-285","2","2021/01/27 15:59:59","302","8","0"
"美美（萬聖節）","2021/01/18 16:00:00","","51","111301","10049107","2","10049","-285","6","2021/01/27 15:59:59","103","8","3.417"
"鏡華（萬聖節）","2021/01/18 16:00:00","","51","111101","10049108","3","10049","-285","4","2021/01/27 15:59:59","203","8","5.976"
"禊（萬聖節）","2021/01/18 16:00:00","","51","111201","10049109","2","10049","-285","1","2021/01/27 15:59:59","303","8","3.801"
"美美（萬聖節）","2021/01/18 16:00:00","","52","111301","10049110","4","10049","-285","4","2021/01/27 15:59:59","104","8","0"
"鏡華（萬聖節）","2021/01/18 16:00:00","","52","111101","10049111","2","10049","-285","4","2021/01/27 15:59:59","204","8","7.559"
"禊（萬聖節）","2021/01/18 16:00:00","","52","111201","10049112","2","10049","-285","4","2021/01/27 15:59:59","304","8","6.541"
"美美（萬聖節）","2021/01/18 16:00:00","","52","111301","10049113","2","10049","-285","2","2021/01/27 15:59:59","105","8","0"
"鏡華（萬聖節）","2021/01/18 16:00:00","","52","111101","10049114","5","10049","-285","1","2021/01/27 15:59:59","205","8","5.242"
"禊（萬聖節）","2021/01/18 16:00:00","","52","111201","10049115","3","10049","-285","2","2021/01/27 15:59:59","305","8","5.13"
"美美（萬聖節）","2021/01/18 16:00:00","","52","111301","10049116","4","10049","-285","1","2021/01/27 15:59:59","106","8","4.651"
"鏡華（萬聖節）","2021/01/18 16:00:00","","52","111101","10049117","2","10049","-285","1","2021/01/27 15:59:59","206","8","6.947"
"禊（萬聖節）","2021/01/18 16:00:00","","52","111201","10049118","2","10049","-285","1","2021/01/27 15:59:59","306","8","4.051"
"花凜","2021/02/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190802","10050001","2","10050","-416.5","1","2021/02/19 15:59:59","1","0","3.414"
"花凜","2021/02/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190802","10050002","2","10050","-416.5","1","2021/02/19 15:59:59","2","0","3.099"
"花凜","2021/02/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190802","10050003","2","10050","-416.5","1","2021/02/19 15:59:59","3","0","2.801"
"花凜","2021/02/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190802","10050004","2","10050","-416.5","2","2021/02/19 15:59:59","4","0","0"
"花凜","2021/02/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190802","10050005","1","10050","-416.5","1","2021/02/19 15:59:59","5","0","0"
"花凜","2021/02/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190802","10050006","2","10050","-363","1","2021/02/19 15:59:59","1","0","5.506"
"花凜","2021/02/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190802","10050007","1","10050","-363","2","2021/02/19 15:59:59","2","0","1.216"
"花凜","2021/02/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190802","10050008","1","10050","-363","2","2021/02/19 15:59:59","3","0","1.539"
"花凜","2021/02/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190802","10050009","1","10050","-363","2","2021/02/19 15:59:59","4","0","1.875"
"紡希","2021/02/01 16:00:00","","51","105401","10050101","2","10050","-285","1","2021/02/19 15:59:59","101","8","9.07"
"紡希（萬聖節）","2021/02/01 16:00:00","","51","113901","10050102","2","10050","-285","1","2021/02/19 15:59:59","111","8","9.07"
"怜","2021/02/01 16:00:00","","51","100301","10050103","1","10050","-285","1","2021/02/19 15:59:59","301","8","0"
"怜（萬聖節）","2021/02/01 16:00:00","","51","114001","10050104","1","10050","-285","1","2021/02/19 15:59:59","311","8","0"
"茉莉","2021/02/01 16:00:00","","51","100501","10050105","1","10050","-285","1","2021/02/19 15:59:59","201","8","0"
"茉莉（萬聖節）","2021/02/01 16:00:00","","51","114101","10050106","1","10050","-285","1","2021/02/19 15:59:59","211","8","0"
"紡希","2021/02/01 16:00:00","","51","105401","10050107","1","10050","-285","4","2021/02/19 15:59:59","102","8","4.125"
"紡希（萬聖節）","2021/02/01 16:00:00","","51","113901","10050108","1","10050","-285","4","2021/02/19 15:59:59","112","8","4.125"
"怜","2021/02/01 16:00:00","","51","100301","10050109","3","10050","-285","6","2021/02/19 15:59:59","302","8","7.138"
"怜（萬聖節）","2021/02/01 16:00:00","","51","114001","10050110","3","10050","-285","6","2021/02/19 15:59:59","312","8","7.138"
"茉莉","2021/02/01 16:00:00","","51","100501","10050111","2","10050","-285","1","2021/02/19 15:59:59","202","8","10.045"
"茉莉（萬聖節）","2021/02/01 16:00:00","","51","114101","10050112","2","10050","-285","1","2021/02/19 15:59:59","212","8","10.045"
"紡希","2021/02/01 16:00:00","","51","105401","10050113","1","10050","-285","6","2021/02/19 15:59:59","103","8","6.12"
"紡希（萬聖節）","2021/02/01 16:00:00","","51","113901","10050114","1","10050","-285","6","2021/02/19 15:59:59","113","8","6.12"
"怜","2021/02/01 16:00:00","","51","100301","10050115","6","10050","-285","4","2021/02/19 15:59:59","303","8","3.278"
"怜（萬聖節）","2021/02/01 16:00:00","","51","114001","10050116","6","10050","-285","4","2021/02/19 15:59:59","313","8","3.278"
"茉莉","2021/02/01 16:00:00","","51","100501","10050117","1","10050","-285","1","2021/02/19 15:59:59","203","8","0"
"茉莉（萬聖節）","2021/02/01 16:00:00","","51","114101","10050118","1","10050","-285","1","2021/02/19 15:59:59","213","8","0"
"紡希","2021/02/01 16:00:00","","52","105401","10050119","4","10050","-285","1","2021/02/19 15:59:59","104","8","9.055"
"紡希（萬聖節）","2021/02/01 16:00:00","","52","113901","10050120","4","10050","-285","1","2021/02/19 15:59:59","114","8","9.055"
"怜","2021/02/01 16:00:00","","52","100301","10050121","1","10050","-285","1","2021/02/19 15:59:59","304","8","0"
"怜（萬聖節）","2021/02/01 16:00:00","","52","114001","10050122","1","10050","-285","1","2021/02/19 15:59:59","314","8","0"
"茉莉","2021/02/01 16:00:00","","52","100501","10050123","2","10050","-285","1","2021/02/19 15:59:59","204","8","4.295"
"茉莉（萬聖節）","2021/02/01 16:00:00","","52","114101","10050124","2","10050","-285","1","2021/02/19 15:59:59","214","8","4.295"
"紡希","2021/02/01 16:00:00","","52","105401","10050125","6","10050","-285","4","2021/02/19 15:59:59","105","8","7.077"
"紡希（萬聖節）","2021/02/01 16:00:00","","52","113901","10050126","6","10050","-285","4","2021/02/19 15:59:59","115","8","7.077"
"怜","2021/02/01 16:00:00","","52","100301","10050127","4","10050","-285","1","2021/02/19 15:59:59","305","8","6.162"
"怜（萬聖節）","2021/02/01 16:00:00","","52","114001","10050128","4","10050","-285","1","2021/02/19 15:59:59","315","8","6.162"
"茉莉","2021/02/01 16:00:00","","52","100501","10050129","2","10050","-285","1","2021/02/19 15:59:59","205","8","9.09"
"茉莉（萬聖節）","2021/02/01 16:00:00","","52","114101","10050130","2","10050","-285","1","2021/02/19 15:59:59","215","8","9.09"
"紡希","2021/02/01 16:00:00","","52","105401","10050131","1","10050","-285","4","2021/02/19 15:59:59","106","8","9.192"
"紡希（萬聖節）","2021/02/01 16:00:00","","52","113901","10050132","1","10050","-285","4","2021/02/19 15:59:59","116","8","9.192"
"怜","2021/02/01 16:00:00","","52","100301","10050133","2","10050","-285","1","2021/02/19 15:59:59","306","8","9"
"怜（萬聖節）","2021/02/01 16:00:00","","52","114001","10050134","2","10050","-285","1","2021/02/19 15:59:59","316","8","9"
"茉莉","2021/02/01 16:00:00","","52","100501","10050135","2","10050","-285","1","2021/02/19 15:59:59","206","8","2.27"
"茉莉（萬聖節）","2021/02/01 16:00:00","","52","114101","10050136","2","10050","-285","1","2021/02/19 15:59:59","216","8","2.27"
"花凜","2021/02/19 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10051001","2","10051","-416.5","1","2021/02/28 15:59:59","1","0","3.414"
"花凜","2021/02/19 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10051002","2","10051","-416.5","1","2021/02/28 15:59:59","2","0","3.099"
"花凜","2021/02/19 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10051003","2","10051","-416.5","1","2021/02/28 15:59:59","3","0","2.801"
"花凜","2021/02/19 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10051004","2","10051","-416.5","2","2021/02/28 15:59:59","4","0","0"
"花凜","2021/02/19 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10051005","1","10051","-416.5","1","2021/02/28 15:59:59","5","0","0"
"花凜","2021/02/19 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10051006","2","10051","-363","1","2021/02/28 15:59:59","1","0","5.506"
"花凜","2021/02/19 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10051007","1","10051","-363","2","2021/02/28 15:59:59","2","0","1.216"
"花凜","2021/02/19 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10051008","1","10051","-363","2","2021/02/28 15:59:59","3","0","1.539"
"花凜","2021/02/19 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10051009","1","10051","-363","2","2021/02/28 15:59:59","4","0","1.875"
"智","2021/02/19 16:00:00","","51","103701","10051101","2","10051","-285","1","2021/02/28 15:59:59","201","0","5.5"
"茉莉","2021/02/19 16:00:00","","51","100501","10051102","2","10051","-285","1","2021/02/28 15:59:59","301","0","3.3"
"嘉夜","2021/02/19 16:00:00","","51","106501","10051103","1","10051","-285","1","2021/02/28 15:59:59","101","0","0"
"祈梨","2021/02/19 16:00:00","","51","106601","10051104","2","10051","-285","3","2021/02/28 15:59:59","401","0","4.7"
"智","2021/02/19 16:00:00","","51","103701","10051105","1","10051","-285","1","2021/02/28 15:59:59","202","0","0"
"茉莉","2021/02/19 16:00:00","","51","100501","10051106","4","10051","-285","1","2021/02/28 15:59:59","302","0","7.1"
"嘉夜","2021/02/19 16:00:00","","51","106501","10051107","2","10051","-285","1","2021/02/28 15:59:59","102","0","6"
"祈梨","2021/02/19 16:00:00","","51","106601","10051108","3","10051","-285","5","2021/02/28 15:59:59","402","0","3.5"
"智","2021/02/19 16:00:00","","51","103701","10051109","2","10051","-285","2","2021/02/28 15:59:59","203","0","0"
"茉莉","2021/02/19 16:00:00","","51","100501","10051110","1","10051","-285","2","2021/02/28 15:59:59","303","0","5.2"
"嘉夜","2021/02/19 16:00:00","","51","106501","10051111","4","10051","-285","1","2021/02/28 15:59:59","103","0","4.8"
"智","2021/02/19 16:00:00","","52","103701","10051112","1","10051","-285","1","2021/02/28 15:59:59","204","0","0"
"茉莉","2021/02/19 16:00:00","","52","100501","10051113","4","10051","-285","1","2021/02/28 15:59:59","304","0","5.1"
"嘉夜","2021/02/19 16:00:00","","52","106501","10051114","2","10051","-285","1","2021/02/28 15:59:59","104","0","3.9"
"祈梨","2021/02/19 16:00:00","","52","106601","10051115","4","10051","-285","2","2021/02/28 15:59:59","404","0","5"
"智","2021/02/19 16:00:00","","52","103701","10051116","2","10051","-285","4","2021/02/28 15:59:59","205","0","6"
"茉莉","2021/02/19 16:00:00","","52","100501","10051117","3","10051","-285","1","2021/02/28 15:59:59","305","0","4.9"
"嘉夜","2021/02/19 16:00:00","","52","106501","10051118","4","10051","-285","1","2021/02/28 15:59:59","105","0","4.4"
"祈梨","2021/02/19 16:00:00","","52","106601","10051119","2","10051","-285","4","2021/02/28 15:59:59","405","0","5.7"
"智","2021/02/19 16:00:00","","52","103701","10051120","1","10051","-285","2","2021/02/28 15:59:59","206","0","8.5"
"茉莉","2021/02/19 16:00:00","","52","100501","10051121","5","10051","-285","5","2021/02/28 15:59:59","306","0","0"
"嘉夜","2021/02/19 16:00:00","","52","106501","10051122","5","10051","-285","2","2021/02/28 15:59:59","106","0","3.6"
"花凜","2021/03/02 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10052001","2","10052","-416.5","1","2021/03/20 15:59:59","1","0","3.414"
"花凜","2021/03/02 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10052002","2","10052","-416.5","1","2021/03/20 15:59:59","2","0","3.099"
"花凜","2021/03/02 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10052003","2","10052","-416.5","1","2021/03/20 15:59:59","3","0","2.801"
"花凜","2021/03/02 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10052004","2","10052","-416.5","2","2021/03/20 15:59:59","4","0","0"
"花凜","2021/03/02 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10052005","1","10052","-416.5","1","2021/03/20 15:59:59","5","0","0"
"花凜","2021/03/02 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10052006","2","10052","-363","1","2021/03/20 15:59:59","1","0","5.506"
"花凜","2021/03/02 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10052007","1","10052","-363","2","2021/03/20 15:59:59","2","0","1.216"
"花凜","2021/03/02 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10052008","1","10052","-363","2","2021/03/20 15:59:59","3","0","1.539"
"花凜","2021/03/02 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10052009","1","10052","-363","2","2021/03/20 15:59:59","4","0","1.875"
"莫妮卡（魔法少女）","2021/03/02 16:00:00","","51","114201","10052101","5","10052","-285","1","2021/03/20 15:59:59","101","8","14.22"
"智","2021/03/02 16:00:00","","51","103701","10052102","1","10052","-285","1","2021/03/20 15:59:59","201","8","0"
"莫妮卡（魔法少女）","2021/03/02 16:00:00","","51","114201","10052103","6","10052","-285","2","2021/03/20 15:59:59","102","8","16.88"
