52c3abbc2b0e7b1ee13f0c020b66b5567966330e31b712e1ad04c5278ac9ad40,f1936358846df8b4eda2c6908d42200ad1b202b59362877aca16448586d5865a,fea32eb4a07866f7d33b0e90ae5fc8305bd821548f1ce3d25935f0cd38c95d0b,322e34c5721e5193eba346af0f518d1607db794878745dc1a2daaeb5413a1b3e,49cb367620b5a0faab29debfc1903ccfb4c9bcdd4fc4452b8e202a3e79ed03a1,c4e363e1dc110586d4162655fa86464a55d89ae2507374f92c2f760b89eb99a4,c48e915903abc313cc46cdd99316473c3dfb73ad6d904ac54bd317e45324f236,492eb1bd3c2e0798c0fbebbd6b57b2562c2066f1e09763c46f477ee7c53f7fb6,b8cf575b300f8f69b1e9d4e232280016aeb4d672a176eaf39d90bae233bde44b,56735b786fedcf5cd73178c5322f6a0ea347e8647156a4ac6f120c2b8859d65b,a9e82c2880a050fd943a29d8cf615ee827765b7c5b4e96e4a5c076612e010498,702c9dc6cb253e064b545f3b3f8ce8d2cceffbfd08c608d0514ad0c982a062e5,ee66c36fad049620834103fc947c257d980af05a5b4465a8a19e86f80c93dd99,34b6c21b92407a78210e2d6b74dae8d49b6afeda4db00945d57669d4db908ae3
"113801","10048106","103","2","","2021/01/18 15:59:59","10048","8","6","10.557","51","2020/12/28 16:00:00","-285","外表依里・聲音茜里"
"113701","10048107","203","1","","2021/01/18 15:59:59","10048","8","2","11.771","51","2020/12/28 16:00:00","-285","外表茜里・聲音依里"
"113801","10048108","104","5","","2021/01/18 15:59:59","10048","8","2","8.735","51","2020/12/28 16:00:00","-285","依里（天使）"
"113701","10048109","204","1","","2021/01/18 15:59:59","10048","8","2","7.306","51","2020/12/28 16:00:00","-285","茜里（天使）"
"113801","10048110","105","4","","2021/01/18 15:59:59","10048","8","2","9.501","52","2020/12/28 16:00:00","-285","依里（天使）"
"113701","10048111","205","1","","2021/01/18 15:59:59","10048","8","2","14.779","52","2020/12/28 16:00:00","-285","茜里（天使）"
"113801","10048112","106","1","","2021/01/18 15:59:59","10048","30","4","12.815","52","2020/12/28 16:00:00","-285","依里（天使）"
"113701","10048113","206","1","","2021/01/18 15:59:59","10048","8","2","9.6","52","2020/12/28 16:00:00","-285","茜里（天使）"
"113801","10048114","107","2","","2021/01/18 15:59:59","10048","8","6","7.346","52","2020/12/28 16:00:00","-285","依里（天使）"
"113701","10048115","207","1","","2021/01/18 15:59:59","10048","8","2","8.475","52","2020/12/28 16:00:00","-285","茜里（天使）"
"190802","10049001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/01/27 14:59:59","10049","0","2","3.414","53","2021/01/18 16:00:00","-416.5","花凜"
"190802","10049002","2","1","將任務完成，\n並獲得獎勵吧！","2021/01/27 15:59:59","10049","0","2","3.099","53","2021/01/18 16:00:00","-416.5","花凜"
"190802","10049003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/01/27 15:59:59","10049","0","2","2.801","54","2021/01/18 16:00:00","-416.5","花凜"
"190802","10049004","4","2","能夠領取獎勵了！\n請檢查看看","2021/01/27 15:59:59","10049","0","2","0","54","2021/01/18 16:00:00","-416.5","花凜"
"190802","10049005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/01/27 15:59:59","10049","0","1","0","57","2021/01/18 16:00:00","-416.5","花凜"
"190802","10049006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/01/27 15:59:59","10049","0","2","5.506","55","2021/01/18 16:00:00","-363","花凜"
"190802","10049007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/01/27 15:59:59","10049","0","1","1.216","55","2021/01/18 16:00:00","-363","花凜"
"190802","10049008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/01/27 15:59:59","10049","0","1","1.539","56","2021/01/18 16:00:00","-363","花凜"
"190802","10049009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/01/27 15:59:59","10049","0","1","1.875","56","2021/01/18 16:00:00","-363","花凜"
"111301","10049101","101","3","","2021/01/27 15:59:59","10049","8","2","7.884","51","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049102","201","2","","2021/01/27 15:59:59","10049","8","2","0","51","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049103","301","2","","2021/01/27 15:59:59","10049","8","2","0","51","2021/01/18 16:00:00","-285","禊（萬聖節）"
"111301","10049104","102","2","","2021/01/27 15:59:59","10049","8","5","5.691","51","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049105","202","3","","2021/01/27 15:59:59","10049","8","4","5.978","51","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049106","302","2","","2021/01/27 15:59:59","10049","8","2","0","51","2021/01/18 16:00:00","-285","禊（萬聖節）"
"111301","10049107","103","6","","2021/01/27 15:59:59","10049","8","2","3.417","51","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049108","203","4","","2021/01/27 15:59:59","10049","8","3","5.976","51","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049109","303","1","","2021/01/27 15:59:59","10049","8","2","3.801","51","2021/01/18 16:00:00","-285","禊（萬聖節）"
"111301","10049110","104","4","","2021/01/27 15:59:59","10049","8","4","0","52","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049111","204","4","","2021/01/27 15:59:59","10049","8","2","7.559","52","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049112","304","4","","2021/01/27 15:59:59","10049","8","2","6.541","52","2021/01/18 16:00:00","-285","禊（萬聖節）"
"111301","10049113","105","2","","2021/01/27 15:59:59","10049","8","2","0","52","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049114","205","1","","2021/01/27 15:59:59","10049","8","5","5.242","52","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049115","305","2","","2021/01/27 15:59:59","10049","8","3","5.13","52","2021/01/18 16:00:00","-285","禊（萬聖節）"
"111301","10049116","106","1","","2021/01/27 15:59:59","10049","8","4","4.651","52","2021/01/18 16:00:00","-285","美美（萬聖節）"
"111101","10049117","206","1","","2021/01/27 15:59:59","10049","8","2","6.947","52","2021/01/18 16:00:00","-285","鏡華（萬聖節）"
"111201","10049118","306","1","","2021/01/27 15:59:59","10049","8","2","4.051","52","2021/01/18 16:00:00","-285","禊（萬聖節）"
"190802","10050001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/02/19 15:59:59","10050","0","2","3.414","53","2021/02/01 16:00:00","-416.5","花凜"
"190802","10050002","2","1","將任務完成，\n並獲得獎勵吧！","2021/02/19 15:59:59","10050","0","2","3.099","53","2021/02/01 16:00:00","-416.5","花凜"
"190802","10050003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/02/19 15:59:59","10050","0","2","2.801","54","2021/02/01 16:00:00","-416.5","花凜"
"190802","10050004","4","2","能夠領取獎勵了！\n請檢查看看","2021/02/19 15:59:59","10050","0","2","0","54","2021/02/01 16:00:00","-416.5","花凜"
"190802","10050005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/02/19 15:59:59","10050","0","1","0","57","2021/02/01 16:00:00","-416.5","花凜"
"190802","10050006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/02/19 15:59:59","10050","0","2","5.506","55","2021/02/01 16:00:00","-363","花凜"
"190802","10050007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/02/19 15:59:59","10050","0","1","1.216","55","2021/02/01 16:00:00","-363","花凜"
"190802","10050008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/02/19 15:59:59","10050","0","1","1.539","56","2021/02/01 16:00:00","-363","花凜"
"190802","10050009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/02/19 15:59:59","10050","0","1","1.875","56","2021/02/01 16:00:00","-363","花凜"
"105401","10050101","101","1","","2021/02/19 15:59:59","10050","8","2","9.07","51","2021/02/01 16:00:00","-285","紡希"
"113901","10050102","111","1","","2021/02/19 15:59:59","10050","8","2","9.07","51","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050103","301","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","怜"
"114001","10050104","311","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050105","201","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","茉莉"
"114101","10050106","211","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"105401","10050107","102","4","","2021/02/19 15:59:59","10050","8","1","4.125","51","2021/02/01 16:00:00","-285","紡希"
"113901","10050108","112","4","","2021/02/19 15:59:59","10050","8","1","4.125","51","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050109","302","6","","2021/02/19 15:59:59","10050","8","3","7.138","51","2021/02/01 16:00:00","-285","怜"
"114001","10050110","312","6","","2021/02/19 15:59:59","10050","8","3","7.138","51","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050111","202","1","","2021/02/19 15:59:59","10050","8","2","10.045","51","2021/02/01 16:00:00","-285","茉莉"
"114101","10050112","212","1","","2021/02/19 15:59:59","10050","8","2","10.045","51","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"105401","10050113","103","6","","2021/02/19 15:59:59","10050","8","1","6.12","51","2021/02/01 16:00:00","-285","紡希"
"113901","10050114","113","6","","2021/02/19 15:59:59","10050","8","1","6.12","51","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050115","303","4","","2021/02/19 15:59:59","10050","8","6","3.278","51","2021/02/01 16:00:00","-285","怜"
"114001","10050116","313","4","","2021/02/19 15:59:59","10050","8","6","3.278","51","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050117","203","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","茉莉"
"114101","10050118","213","1","","2021/02/19 15:59:59","10050","8","1","0","51","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"105401","10050119","104","1","","2021/02/19 15:59:59","10050","8","4","9.055","52","2021/02/01 16:00:00","-285","紡希"
"113901","10050120","114","1","","2021/02/19 15:59:59","10050","8","4","9.055","52","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050121","304","1","","2021/02/19 15:59:59","10050","8","1","0","52","2021/02/01 16:00:00","-285","怜"
"114001","10050122","314","1","","2021/02/19 15:59:59","10050","8","1","0","52","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050123","204","1","","2021/02/19 15:59:59","10050","8","2","4.295","52","2021/02/01 16:00:00","-285","茉莉"
"114101","10050124","214","1","","2021/02/19 15:59:59","10050","8","2","4.295","52","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"105401","10050125","105","4","","2021/02/19 15:59:59","10050","8","6","7.077","52","2021/02/01 16:00:00","-285","紡希"
"113901","10050126","115","4","","2021/02/19 15:59:59","10050","8","6","7.077","52","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050127","305","1","","2021/02/19 15:59:59","10050","8","4","6.162","52","2021/02/01 16:00:00","-285","怜"
"114001","10050128","315","1","","2021/02/19 15:59:59","10050","8","4","6.162","52","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050129","205","1","","2021/02/19 15:59:59","10050","8","2","9.09","52","2021/02/01 16:00:00","-285","茉莉"
"114101","10050130","215","1","","2021/02/19 15:59:59","10050","8","2","9.09","52","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"105401","10050131","106","4","","2021/02/19 15:59:59","10050","8","1","9.192","52","2021/02/01 16:00:00","-285","紡希"
"113901","10050132","116","4","","2021/02/19 15:59:59","10050","8","1","9.192","52","2021/02/01 16:00:00","-285","紡希（萬聖節）"
"100301","10050133","306","1","","2021/02/19 15:59:59","10050","8","2","9","52","2021/02/01 16:00:00","-285","怜"
"114001","10050134","316","1","","2021/02/19 15:59:59","10050","8","2","9","52","2021/02/01 16:00:00","-285","怜（萬聖節）"
"100501","10050135","206","1","","2021/02/19 15:59:59","10050","8","2","2.27","52","2021/02/01 16:00:00","-285","茉莉"
"114101","10050136","216","1","","2021/02/19 15:59:59","10050","8","2","2.27","52","2021/02/01 16:00:00","-285","茉莉（萬聖節）"
"190801","10051001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/02/28 15:59:59","10051","0","2","3.414","53","2021/02/19 16:00:00","-416.5","花凜"
"190801","10051002","2","1","將任務完成，\n並獲得獎勵吧！","2021/02/28 15:59:59","10051","0","2","3.099","53","2021/02/19 16:00:00","-416.5","花凜"
"190801","10051003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/02/28 15:59:59","10051","0","2","2.801","54","2021/02/19 16:00:00","-416.5","花凜"
"190801","10051004","4","2","能夠領取獎勵了！\n請檢查看看","2021/02/28 15:59:59","10051","0","2","0","54","2021/02/19 16:00:00","-416.5","花凜"
"190801","10051005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/02/28 15:59:59","10051","0","1","0","57","2021/02/19 16:00:00","-416.5","花凜"
"190801","10051006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/02/28 15:59:59","10051","0","2","5.506","55","2021/02/19 16:00:00","-363","花凜"
"190801","10051007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/02/28 15:59:59","10051","0","1","1.216","55","2021/02/19 16:00:00","-363","花凜"
"190801","10051008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/02/28 15:59:59","10051","0","1","1.539","56","2021/02/19 16:00:00","-363","花凜"
"190801","10051009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/02/28 15:59:59","10051","0","1","1.875","56","2021/02/19 16:00:00","-363","花凜"
"103701","10051101","201","1","","2021/02/28 15:59:59","10051","0","2","5.5","51","2021/02/19 16:00:00","-285","智"
"100501","10051102","301","1","","2021/02/28 15:59:59","10051","0","2","3.3","51","2021/02/19 16:00:00","-285","茉莉"
"106501","10051103","101","1","","2021/02/28 15:59:59","10051","0","1","0","51","2021/02/19 16:00:00","-285","嘉夜"
"106601","10051104","401","3","","2021/02/28 15:59:59","10051","0","2","4.7","51","2021/02/19 16:00:00","-285","祈梨"
"103701","10051105","202","1","","2021/02/28 15:59:59","10051","0","1","0","51","2021/02/19 16:00:00","-285","智"
"100501","10051106","302","1","","2021/02/28 15:59:59","10051","0","4","7.1","51","2021/02/19 16:00:00","-285","茉莉"
"106501","10051107","102","1","","2021/02/28 15:59:59","10051","0","2","6","51","2021/02/19 16:00:00","-285","嘉夜"
"106601","10051108","402","5","","2021/02/28 15:59:59","10051","0","3","3.5","51","2021/02/19 16:00:00","-285","祈梨"
"103701","10051109","203","2","","2021/02/28 15:59:59","10051","0","2","0","51","2021/02/19 16:00:00","-285","智"
"100501","10051110","303","2","","2021/02/28 15:59:59","10051","0","1","5.2","51","2021/02/19 16:00:00","-285","茉莉"
"106501","10051111","103","1","","2021/02/28 15:59:59","10051","0","4","4.8","51","2021/02/19 16:00:00","-285","嘉夜"
"103701","10051112","204","1","","2021/02/28 15:59:59","10051","0","1","0","52","2021/02/19 16:00:00","-285","智"
"100501","10051113","304","1","","2021/02/28 15:59:59","10051","0","4","5.1","52","2021/02/19 16:00:00","-285","茉莉"
"106501","10051114","104","1","","2021/02/28 15:59:59","10051","0","2","3.9","52","2021/02/19 16:00:00","-285","嘉夜"
"106601","10051115","404","2","","2021/02/28 15:59:59","10051","0","4","5","52","2021/02/19 16:00:00","-285","祈梨"
"103701","10051116","205","4","","2021/02/28 15:59:59","10051","0","2","6","52","2021/02/19 16:00:00","-285","智"
"100501","10051117","305","1","","2021/02/28 15:59:59","10051","0","3","4.9","52","2021/02/19 16:00:00","-285","茉莉"
"106501","10051118","105","1","","2021/02/28 15:59:59","10051","0","4","4.4","52","2021/02/19 16:00:00","-285","嘉夜"
"106601","10051119","405","4","","2021/02/28 15:59:59","10051","0","2","5.7","52","2021/02/19 16:00:00","-285","祈梨"
"103701","10051120","206","2","","2021/02/28 15:59:59","10051","0","1","8.5","52","2021/02/19 16:00:00","-285","智"
"100501","10051121","306","5","","2021/02/28 15:59:59","10051","0","5","0","52","2021/02/19 16:00:00","-285","茉莉"
"106501","10051122","106","2","","2021/02/28 15:59:59","10051","0","5","3.6","52","2021/02/19 16:00:00","-285","嘉夜"
"190801","10052001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/03/20 15:59:59","10052","0","2","3.414","53","2021/03/02 16:00:00","-416.5","花凜"
"190801","10052002","2","1","將任務完成，\n並獲得獎勵吧！","2021/03/20 15:59:59","10052","0","2","3.099","53","2021/03/02 16:00:00","-416.5","花凜"
"190801","10052003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/03/20 15:59:59","10052","0","2","2.801","54","2021/03/02 16:00:00","-416.5","花凜"
"190801","10052004","4","2","能夠領取獎勵了！\n請檢查看看","2021/03/20 15:59:59","10052","0","2","0","54","2021/03/02 16:00:00","-416.5","花凜"
"190801","10052005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/03/20 15:59:59","10052","0","1","0","57","2021/03/02 16:00:00","-416.5","花凜"
"190801","10052006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/03/20 15:59:59","10052","0","2","5.506","55","2021/03/02 16:00:00","-363","花凜"
"190801","10052007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/03/20 15:59:59","10052","0","1","1.216","55","2021/03/02 16:00:00","-363","花凜"
"190801","10052008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/03/20 15:59:59","10052","0","1","1.539","56","2021/03/02 16:00:00","-363","花凜"
"190801","10052009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/03/20 15:59:59","10052","0","1","1.875","56","2021/03/02 16:00:00","-363","花凜"
"114201","10052101","101","1","","2021/03/20 15:59:59","10052","8","5","14.22","51","2021/03/02 16:00:00","-285","莫妮卡（魔法少女）"
"103701","10052102","201","1","","2021/03/20 15:59:59","10052","8","1","0","51","2021/03/02 16:00:00","-285","智"
"114201","10052103","102","2","","2021/03/20 15:59:59","10052","8","6","16.88","51","2021/03/02 16:00:00","-285","莫妮卡（魔法少女）"
