41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67
"1","","","","","3","510045","","93","510",""
"0","","","","","104811","510046","","4","510",""
"nop_surprise","nop_talk_surprise1","0","0.2","1","104811","510047","0.2","3","510",""
"nop_idle_normal_suprise1","","1","0.2","","103231","510048","","3","510",""
"nop_idle_normal_suprise1","","1","0.2","","104611","510049","","3","510",""
"","","","","","510043","510050","","91","510",""
"nop_idle_surprise1","","1","0.2","","104811","510051","","3","510",""
"","","","","","510041","510052","","91","510",""
"嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","1","7","0","0","103411","510053","0","11","510","0.5"
"nop_10_yukari_04","","1","0.2","","103411","510054","","3","510",""
"nop_10_yukari_04","","1","0.2","","11","510055","","3","510",""
"1","","","","","1.5","510056","","93","510",""
"nop_10_yukari_07","nop_10_yukari_06","0","0.2","1","103411","510057","0.2","3","510",""
"nop_10_yukari_07","nop_10_yukari_06","0","0.2","1","11","510058","0.2","3","510",""
"","","","","","510053","510059","","91","510",""
"6","1","1","0","0","103411","510060","0","12","510","0"
"這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","1","7","0","0","104611","510061","0","11","510","0.5"
"nop_10_tamaki_talk_doya_jitome","nop_10_tamaki_talk_doya_jitome_loop","0","0.2","1","104611","510062","0.2","3","510",""
"1","","","","","4.5","510063","","93","510",""
"nop_10_tamaki_guts_angry2","nop_10_tamaki_guts_angry2_loop","0","0.2","1","104611","510064","0.2","3","510",""
"1","","","","","2.5","510065","","93","510",""
"nop_talk_anger2","","1","0.2","","104611","510066","","3","510",""
"","","","","","510061","510067","","91","510",""
"nop_idle_anger2","","1","0.2","","104611","510068","","3","510",""
"大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","1","6","0","0","103231","510069","0","11","510","0.5"
"nop_talk_joy3_blink","","1","0.2","","103231","510070","","3","510",""
"1","","","","","2.5","510071","","93","510",""
"nop_talk_joy1","","1","0.2","","103231","510072","","3","510",""
"","","","","","510069","510073","","91","510",""
"nop_idle_joy1","","1","0.2","","103231","510074","","3","510",""
"0","","","","","0.5","510075","","93","510",""
"100911","-150","101","1.95","-255","1","511001","0","1","511","nop_idle_arm_crossed"
"101311","150","100","1.95","-255","1","511002","1","1","511","nop_idle_joy_normal"
"102711","-300","105","1.95","-275","1","511003","0","1","511","nop_idle_wish"
"105111","300","104","1.95","-275","1","511004","1","1","511","nop_idle_normal"
"0","","","","","0.5","511005","","93","511",""
"nop_11_eriko_talk_wish","","1","0.2","","102711","511006","","3","511",""
"vo_drama_10082011_001","0","0","","","vo_drama_10082011","511007","","21","511",""
"啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","1","5","0","0","102711","511008","0","11","511","0.5"
"1","","","","","2","511009","","93","511",""
"nop_bow2","nop_11_eriko_talk_wish","0","0.2","1","102711","511010","0.2","3","511",""
"1","","","","","3.5","511011","","93","511",""
"nop_11_eriko_smile","","0","0.2","","102711","511012","","3","511",""
"","","","","","511008","511013","","91","511",""
"nop_idle_wish","","1","0.2","","102711","511014","","3","511",""
"nop_11_anna_huhuStand_in","nop_11_anna_huhuStand_loop","0","0.2","1","100911","511015","0","3","511",""
"vo_drama_10082011_002","0","0","","","vo_drama_10082011","511016","","21","511",""
"哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","1","8","0","0","100911","511017","0","11","511","0.5"
"1","","","","","3","511018","","93","511",""
"nop_11_anna_ahahaStand_in","nop_11_anna_ahahaStand_loop","0","0.2","1","100911","511019","0","3","511",""
"","","","","","511017","511020","","91","511",""
"nop_idle_arm_crossed","","1","0.2","","100911","511021","","3","511",""
"nop_talk_bitter","","1","0.2","","105111","511022","","3","511",""
"vo_drama_10082011_003","0","0","","","vo_drama_10082011","511023","","21","511",""
"呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","1","7","0","0","105111","511024","0","11","511","0.5"
"1","","","","","2.5","511025","","93","511",""
"nop_look_talk_normal","","1","0.2","","105111","511026","","3","511",""
"","","","","","511024","511027","","91","511",""
"nop_idle_normal","","1","0.2","","105111","511028","","3","511",""
"nop_talk_joy2","","1","0.2","","101311","511029","","3","511",""
"vo_drama_10082011_004","0","0","","","vo_drama_10082011","511030","","21","511",""
"流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","1","7","0","0","101311","511031","0","11","511","0.5"
"","","","","","511031","511032","","91","511",""
"nop_idle_joy_normal","","1","0.2","","101311","511033","","3","511",""
"nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0","0.2","1","100911","511034","0.2","3","511",""
"vo_drama_10082011_005","0","0","","","vo_drama_10082011","511035","","21","511",""
"嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","1","6","0","0","100911","511036","0","11","511","0.5"
"","","","","","511036","511037","","91","511",""
"nop_idle_arm_crossed","","1","0.2","","100911","511038","","3","511",""
"nop_talk_sad2","","1","0.2","","105111","511039","","3","511",""
"vo_drama_10082011_006","0","0","","","vo_drama_10082011","511040","","21","511",""
"因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","1","8","0","0","105111","511041","0","11","511","0.5"
"1","","","","","4","511042","","93","511",""
"nop_talk_normal","","1","0.2","","105111","511043","","3","511",""
"","","","","","511041","511044","","91","511",""
"nop_idle_normal","","1","0.2","","105111","511045","","3","511",""
"nop_talk_sad2","","1","0.2","","102711","511046","","3","511",""
"vo_drama_10082011_007","0","0","","","vo_drama_10082011","511047","","21","511",""
"但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","1","7","0","0","102711","511048","0","11","511","0.5"
"1","","","","","4.2","511049","","93","511",""
"nop_talk_wish2","","1","0.2","","102711","511050","","3","511",""
"1","","","","","0.2","511051","","93","511",""
"nop_11_anna_idle_sad","","1","0.2","","100911","511052","","3","511",""
"nop_11_mitsuki_idle_arm_crossed","","1","0.2","","105111","511053","","3","511",""
"nop_11_nanaka_idle_wish","","1","0.2","","101311","511054","","3","511",""
"","","","","","511048","511055","","91","511",""
"nop_idle_wish2","","1","0.2","","102711","511056","","3","511",""
"nop_11_nanaka_talk_nervous","","1","0.2","","101311","511057","","3","511",""
"vo_drama_10082011_008","0","0","","","vo_drama_10082011","511058","","21","511",""
"冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","1","7","0","0","101311","511059","0","11","511","0.5"
"1","","","","","3.5","511060","","93","511",""
"nop_11_nanaka_talk_wish","","1","0.2","","101311","511061","","3","511",""
"","","","","","511059","511062","","91","511",""
"nop_11_nanaka_idle_wish","","1","0.2","","101311","511063","","3","511",""
"0","","","","","0.5","511064","","93","511",""
"101831","150","105","1.95","-265","1","512001","1","1","512","nop_idle_wish"
"101611","-150","103","1.95","-255","1","512002","0","1","512","nop_idle_joy1"
"105011","-300","104","1.95","-275","1","512003","0","1","512","nop_idle_joy_normal"
"0","","","","","0.5","512004","","93","512",""
"4","","0.5","0","","101611","512005","","12","512",""
"nop_idle_joy1_wink","","1","0.2","","101611","512006","","3","512",""
"","","","","","512005","512007","","91","512",""
"vo_drama_10082012_001","0","0","","","vo_drama_10082012","512008","","21","512",""
"啊！秀才！\n新年快樂──！\n今年也請多指教囉！","1","7","0","0","101611","512009","0","11","512","0.5"
"nop_12_suzuna_talk_surprise","","1","0.2","","101611","512010","","3","512",""
"1","","","","","1","512011","","93","512",""
"nop_12_suzuna_smile","nop_12_suzuna_pose","0","0.2","1","101611","512012","0.2","3","512",""
"","","","","","512009","512013","","91","512",""
"nop_12_suzuna_pose_to_joy2","nop_idle_joy1","0","0.2","1","101611","512014","0.1","3","512",""
"vo_drama_10082012_002","0","0","","","vo_drama_10082012","512015","","21","512",""
"這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","1","6","0","0","105011","512016","0","11","512","0.5"
"nop_talk_joy1","","1","0.2","","105011","512017","","3","512",""
"1","","","","","2","512018","","93","512",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","0.2","1","105011","512019","0.2","3","512",""
"","","","","","512016","512020","","91","512",""
"nop_idle_arm_crossed","","1","0.2","","105011","512021","","3","512",""
"vo_drama_10082012_003","0","0","","","vo_drama_10082012","512022","","21","512",""
"新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","1","6","0","0","101831","512023","0","11","512","0.5"
"nop_bow","nop_talk_joy1","0","0.2","1","101831","512024","0.2","3","512",""
"1","","","","","4.5","512025","","93","512",""
"nop_talk_bitter","","1","0.2","","101831","512026","","3","512",""
"","","","","","512023","512027","","91","512",""
"nop_idle_bitter","","1","0.2","","101831","512028","","3","512",""
"vo_drama_10082012_004","0","0","","","vo_drama_10082012","512029","","21","512",""
"咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","1","7","0","0","101611","512030","0","11","512","0.5"
"nop_talk_joy1","","1","0.2","","101611","512031","","3","512",""
"","","","","","512030","512032","","91","512",""
"nop_idle_joy_normal","","1","0.2","","101611","512033","","3","512",""
"vo_drama_10082012_005","0","0","","","vo_drama_10082012","512034","","21","512",""
"為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","1","7","0","0","105011","512035","0","11","512","0.5"
"nop_talk_thinking","","1","0.2","","105011","512036","","3","512",""
"1","","","","","4.5","512037","","93","512",""
"nop_talk_worry","","1","0.2","","105011","512038","","3","512",""
"","","","","","512035","512039","","91","512",""
"nop_idle_normal","","1","0.2","","105011","512040","","3","512",""
"vo_drama_10082012_006","0","0","","","vo_drama_10082012","512041","","21","512",""
"說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","1","5","0","0","101831","512042","0","11","512","0.5"
"nop_talk_normal","","1","0.2","","101831","512043","","3","512",""
"1","","","","","4.5","512044","","93","512",""
"nop_talk_joy1","","1","0.2","","101831","512045","","3","512",""
"nop_12_misaki_stop","","1","5","","105011","512046","","3","512",""
"nop_12_suzuna_stop2","","1","5","","101611","512047","","3","512",""
"","","","","","512042","512048","","91","512",""
"nop_idle_joy1","","1","0.2","","101831","512049","","3","512",""
"12","1","1.5","0","0","105011","512050","0","12","512","0"
"12","1","1.5","0","0","101611","512051","0","12","512","0"
"","","","","","0","512052","","91","512",""
"vo_drama_10082012_007","0","0","","","vo_drama_10082012","512053","","21","512",""
"作……業……？\n咦？有作業嗎？鈴奈？","1","6","0","0","105011","512054","0","11","512","0.5"
"nop_talk_surprise2","","1","0.2","","105011","512055","","3","512",""
"nop_idle_surprise2","","1","0.2","","101611","512056","","3","512",""
"1","","","","","2","512057","","93","512",""
"nop_idle_sad3","","1","0.2","","101611","512058","","3","512",""
"1","","","","","1","512059","","93","512",""
"nop_talk_worry","","1","0.2","","105011","512060","","3","512",""
"","","","","","512054","512061","","91","512",""
"nop_idle_worry","","1","0.2","","105011","512062","","3","512",""
"vo_drama_10082012_008","0","0","","","vo_drama_10082012","512063","","21","512",""
"……秀才！\n等等教我們\n作業怎麼寫～！","1","5","0","0","101611","512064","0","11","512","0.5"
"nop_talk_tsun_pain","","1","0.2","","101611","512065","","3","512",""
"1","","","","","3","512066","","93","512",""
"nop_12_suzuna_talk_wish","","1","0.2","","101611","512067","","3","512",""
"1","","","","","0.5","512068","","93","512",""
"nop_12_suzuna_idle_wish","","1","0.2","","105011","512069","","3","512",""
"","","","","","512064","512070","","91","512",""
"nop_12_suzuna_idle_wish","","1","0.2","","101611","512071","","3","512",""
"0","","","","","0.5","512072","","93","512",""
"0","","","","","0.5","512073","","93","512",""
"105331","150","104","1.95","-255","1","513001","1","1","513","nop_idle_normal"
"104511","-100","103","1.95","-280","1","513002","1","1","513","nop_idle_joy1"
"103031","-330","101","1.95","-180","1","513003","0","1","513","nop_idle_guts2"
"100811","-500","102","1.95","-270","1","513004","0","1","513","nop_idle_thinking"
"105511","600","105","1.95","-255","1","513005","1","1","513","nop_idle_sad"
"0","","","","","0.5","513006","","93","513",""
"vo_drama_10082013_001","0","0","","","vo_drama_10082013","513007","","21","513",""
"新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","1","4","0","0","105331","513008","0","11","513","0.5"
"nop_13_monica_talk_doya","nop_13_monica_talk_doya_loop","0","0.2","1","105331","513009","0.2","3","513",""
"1","","","","","5","513010","","93","513",""
"nop_talk_anger2","","1","0.2","","105331","513011","","3","513",""
"","","","","","513008","513012","","91","513",""
"nop_idle_anger2","","1","0.2","","105331","513013","","3","513",""
"nop_walk_glad","","1","0.2","","104511","513014","","3","513",""
"-150","1.9","-255","","","104511","513015","","2","513",""
"","","","","","0.3","513016","","93","513",""
"nop_run","","1","0.2","","103031","513017","","3","513",""
"-300","1.6","-225","","","103031","513018","","2","513",""
"","","","","","0.3","513019","","93","513",""
"nop_walk_knmn","","1","0.2","","105511","513020","","3","513",""
"400","1.3","-270","","","105511","513021","","2","513",""
"","","","","","0.3","513022","","93","513",""
"nop_walk_kyapi","","1","0.2","","100811","513023","","3","513",""
"-450","1","-255","","","100811","513024","","2","513",""
"nop_talk_doya","nop_idle_doya","0","0.2","1","105331","513025","0.2","3","513",""
"","","","","","513024","513026","","91","513",""
"0","","","","","104511","513027","","4","513",""
"nop_idle_normal","","1","0.2","","104511","513028","","3","513",""
"nop_idle_normal","","1","0.2","","103031","513029","","3","513",""
"nop_idle_normal","","1","0.2","","105511","513030","","3","513",""
"nop_idle_normal","","1","0.2","","100811","513031","","3","513",""
"","","","","","513015","513032","","91","513",""
"vo_drama_10082013_002","0","0","","","vo_drama_10082013","513033","","21","513",""
"將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","1","4","0","0","103031","513034","0","11","513","0.5"
"nop_talk_joy1","","1","0.2","","103031","513035","","3","513",""
"1","","","","","3","513036","","93","513",""
"nop_talk_joy2","","1","0.2","","103031","513037","","3","513",""
"1","","","","","3.5","513038","","93","513",""
"nop_talk_memory","","1","0.2","","103031","513039","","3","513",""
"","","","","","513034","513040","","91","513",""
"nop_idle_memory2","","1","0.2","","103031","513041","","3","513",""
"vo_drama_10082013_003","0","0","","","vo_drama_10082013","513042","","21","513",""
"呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","1","5","0","0","100811","513043","0","11","513","0.5"
"nop_talk_thinking","","1","0.2","","100811","513044","","3","513",""
"","","","","","513043","513045","","91","513",""
"nop_idle_thinking","","1","0.2","","100811","513046","","3","513",""
"vo_drama_10082013_004","0","0","","","vo_drama_10082013","513047","","21","513",""
"才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","1","5","0","0","104511","513048","0","11","513","0.5"
"nop_13_kuka_talk_memory1","","1","0.2","","104511","513049","","3","513",""
"","","","","","513048","513050","","91","513",""
"nop_13_kuka_idle_memory1","","1","0.2","","104511","513051","","3","513",""
"vo_drama_10082013_005","0","0","","","vo_drama_10082013","513052","","21","513",""
"上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","1","4","0","0","105331","513053","0","11","513","0.5"
"nop_talk_wish","","1","0.2","","105331","513054","","3","513",""
"1","","","","","5","513055","","93","513",""
"nop_13_monica_talk_arm_crossed","nop_13_monica_talk_arm_crossed_loop","0","0.2","1","105331","513056","0.2","3","513",""
"","","","","","513053","513057","","91","513",""
"nop_13_monica_idle_arm_crossed","","1","0.2","","105331","513058","","3","513",""
"vo_drama_10082013_006","0","0","","","vo_drama_10082013","513059","","21","513",""
"能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","1","4","0","0","100811","513060","0","11","513","0.5"
"nop_13_yuki_pose","nop_13_yuki_pose_loop","0","0.2","1","100811","513061","0.2","3","513",""
"1","","","","","5","513062","","93","513",""
"nop_13_yuki_pose2_loop","","1","0.2","","100811","513063","","3","513",""
"","","","","","513060","513064","","91","513",""
"nop_13_yuki_pose3_loop","","1","0.2","","100811","513065","","3","513",""
"vo_drama_10082013_007","0","0","","","vo_drama_10082013","513066","","21","513",""
"啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","1","4","0","0","104511","513067","0","11","513","0.5"
"nop_13_kuka_talk_memory2","","1","0.2","","104511","513068","","3","513",""
"","","","","","513067","513069","","91","513",""
"nop_13_kuka_idle_memory2","","1","0.2","","104511","513070","","3","513",""
"vo_drama_10082013_008","0","0","","","vo_drama_10082013","513071","","21","513",""
"不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","1","5","0","0","103031","513072","0","11","513","0.5"
"nop_talk_joy1","","1","0.2","","103031","513073","","3","513",""
"","","","","","513072","513074","","91","513",""
"nop_idle_joy1","","1","0.2","","103031","513075","","3","513",""
"vo_drama_10082013_009","0","0","","","vo_drama_10082013","513076","","21","513",""
"現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","1","6","0","0","105331","513077","0","11","513","0.5"
"nop_talk_normal","","1","0.2","","105331","513078","","3","513",""
"","","","","","513077","513079","","91","513",""
"nop_idle_normal","","1","0.2","","105331","513080","","3","513",""
"vo_drama_10082013_010","0","0","","","vo_drama_10082013","513081","","21","513",""
"我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","1","4","0","0","105331","513082","0","11","513","0.5"
"nop_talk_thinking","","1","0.2","","105331","513083","","3","513",""
"1","","","","","2.5","513084","","93","513",""
"nop_talk_surprise2","","1","0.2","","105331","513085","","3","513",""
"1","","","","","1","513086","","93","513",""
"nop_talk_doya","nop_talk_doya_loop","0","0.2","1","105331","513087","0.2","3","513",""
"1","","","","","2.75","513088","","93","513",""
"nop_talk_joy1","","1","0.2","","105331","513089","","3","513",""
"nop_idle_normal_joy","","1","0.2","","105511","513090","","3","513",""
"","","","","","513082","513091","","91","513",""
"nop_idle_joy1","","1","0.2","","105331","513092","","3","513",""
"vo_drama_10082013_011","0","0","","","vo_drama_10082013","513093","","21","513",""
"比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","1","5","0","0","100811","513094","0","11","513","0.5"
"nop_talk_thinking","","1","0.2","","100811","513095","","3","513",""
"1","","","","","2","513096","","93","513",""
"nop_idle_normal_suprise1","","1","0.2","","105511","513097","","3","513",""
"1","","","","","2","513098","","93","513",""
"12","1","1","0","0","105331","513099","0","12","513","0"
"nop_idle_normal_bitter","","1","0.2","","105331","513100","","3","513",""
"nop_13_yuki_pose4","nop_talk_arm_crossed_loop2","0","0.5","1","100811","513101","0.2","3","513",""
"1","","","","","4.5","513102","","93","513",""
"nop_talk_memory","","1","0.2","","100811","513103","","3","513",""
"","","","","","513094","513104","","91","513",""
"nop_idle_memory2","","1","0.2","","100811","513105","","3","513",""
"1","","","","","103031","513106","","4","513",""
"nop_talk_surprise1","","1","0.2","","103031","513107","","3","513",""
"4","1","0.1","0","0","103031","513108","0","12","513","0"
"","","","","","513108","513109","","91","513",""
"","","","","","513099","513110","","91","513",""
"vo_drama_10082013_012","0","0","","","vo_drama_10082013","513111","","21","513",""
"呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","1","4","0","0","103031","513112","0","11","513","0.5"
"1","","","","","5","513113","","93","513",""
"1","1","1","0","0","105331","513114","0","12","513","0"
"nop_idle_normal_sad","","1","0.2","","105331","513115","","3","513",""
"1","","","","","0","513116","","93","513",""
"nop_talk_joy2","","1","0.2","","103031","513117","","3","513",""
"","","","","","513112","513118","","91","513",""
"6","1","2","0","0","103031","513119","0","12","513","0"
"nop_run","","1","0.2","","103031","513120","","3","513",""
"-1350","5","-225","","0","103031","513121","","2","513",""
"","","","","","513114","513122","","91","513",""
"vo_drama_10082013_013","0","0","","","vo_drama_10082013","513123","","21","513",""
"啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","1","4","0","0","104511","513124","0","11","513","1.75"
"nop_talk_memory","","1","0.2","","104511","513125","","3","513",""
"1","","","","","7","513126","","93","513",""
"17","1","1","0","0","105331","513127","0","12","513","0"
"nop_idle_jitome","","1","0.2","","105331","513128","","3","513",""
"1","","","","","0.5","513129","","93","513",""
"nop_13_kuka_down_in","nop_13_kuka_down_loop","0","0.2","1","104511","513130","0.2","3","513",""
"","","","","","513124","513131","","91","513",""
"","","","","","513127","513132","","91","513",""
"vo_drama_10082013_014","0","0","","","vo_drama_10082013","513133","","21","513",""
"大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","1","4","0","0","105331","513134","0","11","513","0.5"
"nop_talk_sad3","","1","0.2","","105331","513135","","3","513",""
"1","","","","","3.5","513136","","93","513",""
"nop_talk_guts3","nop_talk_guts3_loop","0","0.2","1","105331","513137","0.2","3","513",""
"1","","","","","3.5","513138","","93","513",""
"nop_talk_sad2_cry","","1","0.2","","105331","513139","","3","513",""
"1","","","","","3.5","513140","","93","513",""
"nop_talk_sad","","1","0.2","","105331","513141","","3","513",""
"","","","","","513134","513142","","91","513",""
"nop_idle_sad","","1","0.2","","105331","513143","","3","513",""
"vo_drama_10082013_015","0","0","","","vo_drama_10082013","513144","","21","513",""
"在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","1","3","0","0","105511","513145","0","11","513","3"
"nop_run_sad","","1","0.2","","105511","513146","","3","513",""
"350","1","-275","","","105511","513147","","2","513",""
"","","","","","0","513148","","91","513",""
"0","","","","","105331","513149","","4","513",""
"nop_idle_surprise1","","1","0.2","","105331","513150","","3","513",""
"4","","2","40","","105331","513151","","12","513",""
"nop_13_ayumi_talk_sad","","1","0.2","","105511","513152","","3","513",""
"1","","","","","7","513153","","93","513",""
"nop_look_talk_wish","","1","0.2","","105511","513154","","3","513",""
"1","","","","","7.5","513155","","93","513",""
"nop_13_ayumi_talk_guts2_loop","","1","0.2","","105511","513156","","3","513",""
"","","","","","513145","513157","","91","513",""
"0","","","","","0.5","513158","","93","513",""
"106831","150","102","1.95","-235","1","514001","1","1","514","nop_idle_normal"
"101131","-100","101","1.95","-235","1","514002","0","1","514","nop_idle_normal"
"1","-100","104","1.95","-235","1","514003","0","5","514","NoItem"
"104931","-250","100","1.95","-215","1","514004","0","1","514","nop_idle_normal"
"2","-250","103","1.95","-215","1","514005","0","5","514","NoItem"
"0","","","","","0.5","514006","","93","514",""
"vo_drama_10082014_001","0","0","","","vo_drama_10082014","514007","","21","514",""
"嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","1","6","0","0","106831","514008","0","11","514","0.5"
"nop_look_smile","nop_talk_joy1","0","0.2","1","106831","514009","0.2","3","514",""
"1","","","","","2.4","514010","","93","514",""
"nop_talk_thinking","","1","0.2","1","106831","514011","","3","514",""
"","","","","","514008","514012","","91","514",""
"nop_idle_arm_crossed","","1","0.2","","106831","514013","","3","514",""
"vo_drama_10082014_002","0","0","","","vo_drama_10082014","514014","","21","514",""
"哥哥，親年快樂！\n身為妹妹，今年也請多指……","1","6","0","0","101131","514015","0","11","514","0.5"
"nop_look_smile","nop_14_rino_look_talk_joy4","0","0.2","1","101131","514016","0.2","3","514",""
"nop_14_shizur_arm_crossed","","1","0.2","","104931","514017","","3","514",""
"1","","","","","2.5","514018","","93","514",""
"nop_14_rino_headbutt","nop_14_rino_headbutt_loop","0","0.2","1","101131","514019","0","3","514",""
"nop_14_rino_headbutt","nop_14_rino_headbutt_loop","0","0","1","1","514020","0","3","514",""
"nop_14_shizuru_headbutt","","0","0","","104931","514021","","3","514",""
"nop_14_shizuru_headbutt","","0","0","","2","514022","","3","514",""
"nop_idle_arm_crossed2","","1","0.2","","106831","514023","","3","514",""
"","","","","","514015","514024","","91","514",""
"vo_drama_10082014_003","0","0","","","vo_drama_10082014","514025","","21","514",""
"弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","1","6","0","0","104931","514026","0","11","514","0.5"
"nop_14_shizuru_talk_joy","","1","0","","104931","514027","","3","514",""
"NoItem","","0","0","","2","514028","","3","514",""
"1","","","","","2.5","514029","","93","514",""
"nop_14_shizuru_talk_memory","","1","0.2","","104931","514030","","3","514",""
"","","","","","514026","514031","","91","514",""
"vo_drama_10082014_004","0","0","","","vo_drama_10082014","514032","","21","514",""
"靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","1","6","0","0","101131","514033","0","11","514","0.5"
"1","","","","","101131","514034","","4","514",""
"1","","","","","1","514035","","4","514",""
"nop_shock_in","nop_shock_loop","0","0","1","101131","514036","","3","514",""
"NoItem","","0","0","","1","514037","","3","514",""
"1","","","","","1.1","514038","","93","514",""
"nop_talk_guts3_NoBlink","nop_talk_guts3_loop","0","0.2","1","101131","514039","0","3","514",""
"","","","","","514033","514040","","91","514",""
"vo_drama_10082014_005","0","0","","","vo_drama_10082014","514041","","21","514",""
"哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","1","7","0","0","106831","514042","0","11","514","0.5"
"nop_talk_surprise1","","1","0.2","","106831","514043","","3","514",""
"1","","","","","1","514044","","93","514",""
"nop_talk_joy1_sad","","1","0.2","","106831","514045","","3","514",""
"","","","","","514042","514046","","91","514",""
"nop_idle_normal","","1","0.2","","106831","514047","","3","514",""
"vo_drama_10082014_006","0","0","","","vo_drama_10082014","514048","","21","514",""
"弟弟！\n來，這個，很好吃哦。\n張嘴！","1","7","0","0","104931","514049","0","11","514","0.5"
"nop_14_shizuru_talk_joy","","1","0.2","","104931","514050","","3","514",""
"","","","","","1","514051","","93","514",""
"nop_14_shizuru_feed_in","nop_14_shizuru_feed_loop","0","0.2","1","104931","514052","0","3","514",""
"nop_14_shizuru_feed_in","nop_14_shizuru_feed_loop","0","0","1","2","514053","0","3","514",""
"","","","","","514049","514054","","91","514",""
"vo_drama_10082014_007","0","0","","","vo_drama_10082014","514055","","21","514",""
"啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","1","6","0","0","101131","514056","0","11","514","0.5"
"nop_talk_anger2","","1","0.2","","101131","514057","","3","514",""
"1","","","","","1","514058","","93","514",""
"nop_14_rino_look_talk_joy4","","1","0.2","","101131","514059","","3","514",""
"1","","","","","1","514060","","93","514",""
"nop_14_rino_feed_in","nop_14_rino_feed_loop","0","0.2","1","101131","514061","0","3","514",""
