376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e
"2","11104","0","11141","0","0","0","540000","25021","580"
"2","11105","0","11151","0","0","0","540000","25021","580"
"2","11201","0","11211","0","0","0","540000","25021","580"
"2","11202","0","11221","0","0","0","540000","25021","580"
"2","11203","0","11231","0","0","0","540000","25021","580"
"2","11204","0","11241","0","0","0","540000","25021","580"
"2","11205","0","11251","0","0","0","540000","25021","580"
"2","11301","0","11311","0","0","0","540000","25021","580"
"2","11302","0","11321","0","0","0","540000","25021","580"
"2","11303","0","11331","0","0","0","540000","25021","580"
"2","11304","0","11341","0","0","0","540000","25021","580"
"2","11305","0","11351","0","0","0","540000","25021","580"
"2","11401","0","11411","0","0","0","540000","25021","580"
"2","11402","0","11421","0","0","0","540000","25021","580"
"2","11403","0","11431","0","0","0","540000","25021","580"
"2","11404","0","11441","0","0","0","540000","25021","580"
"2","11405","0","11451","0","0","0","540000","25021","580"
"2","11501","0","11511","0","0","0","540000","25021","580"
"2","11502","0","11521","0","0","0","540000","25021","580"
"2","11503","0","11531","0","0","0","540000","25021","580"
"2","11504","0","11541","0","0","0","540000","25021","580"
"2","11505","0","11551","0","0","0","540000","25021","580"
"2","11601","0","11611","0","0","0","540000","25021","580"
"2","11602","0","11621","0","0","0","540000","25021","580"
"2","11603","0","11631","0","0","0","540000","25021","580"
"2","11604","0","11641","0","0","0","540000","25021","580"
"2","11605","0","11651","0","0","0","540000","25021","580"
"2","11701","0","11711","0","0","0","540000","25021","580"
"2","11702","0","11721","0","0","0","540000","25021","580"
"2","11703","0","11731","0","0","0","540000","25021","580"
"2","11704","0","11741","0","0","0","540000","25021","580"
"2","11705","0","11751","0","0","0","540000","25021","580"
"2","11801","0","11811","0","0","0","540000","25021","580"
"2","11802","0","11821","0","0","0","540000","25021","580"
"2","11803","0","11831","0","0","0","540000","25021","580"
"2","11804","0","11841","0","0","0","540000","25021","580"
"2","11805","0","11851","0","0","0","540000","25021","580"
"2","11901","0","11911","0","0","0","540000","25021","580"
"2","11902","0","11921","0","0","0","540000","25021","580"
"2","11903","0","11931","0","0","0","540000","25021","580"
"2","11904","0","11941","0","0","0","540000","25021","580"
"2","11905","0","11951","0","0","0","540000","25021","580"
"2","12001","0","12011","0","0","0","540000","25021","580"
"2","12002","0","12021","0","0","0","540000","25021","580"
"2","12003","0","12031","0","0","0","540000","25021","580"
"2","12004","0","12041","0","0","0","540000","25021","580"
"2","12005","0","12051","0","0","0","540000","25021","580"
"2","12101","0","12111","0","0","0","540000","25021","580"
"2","12102","0","12121","0","0","0","540000","25021","580"
"2","12103","0","12131","0","0","0","540000","25021","580"
"2","12104","0","12141","0","0","0","540000","25021","580"
"2","12105","0","12151","0","0","0","540000","25021","580"
"2","12201","0","12211","0","0","0","540000","25021","1450"
"2","12202","0","12221","0","0","0","540000","25021","1450"
"2","12301","0","12311","0","0","0","540000","25021","580"
"2","12302","0","12321","0","0","0","540000","25021","580"
"2","12303","0","12331","0","0","0","540000","25021","580"
"2","12304","0","12341","0","0","0","540000","25021","580"
"2","12305","0","12351","0","0","0","540000","25021","580"
"2","12401","0","12411","0","0","0","540000","25021","580"
"2","12402","0","12421","0","0","0","540000","25021","580"
"2","12403","0","12431","0","0","0","540000","25021","580"
"2","12404","0","12441","0","0","0","540000","25021","580"
"2","12405","0","12451","0","0","0","540000","25021","580"
"2","12501","0","12511","0","0","0","540000","25021","580"
"2","12502","0","12521","0","0","0","540000","25021","580"
"2","12503","0","12531","0","0","0","540000","25021","580"
"2","12504","0","12541","0","0","0","540000","25021","580"
"2","12505","0","12551","0","0","0","540000","25021","580"
"2","12601","0","12611","0","0","0","540000","25021","970"
"2","12602","0","12621","0","0","0","540000","25021","970"
"2","12603","0","12631","0","0","0","540000","25021","970"
"2","12701","0","12711","0","0","0","540000","25021","580"
"2","12702","0","12721","0","0","0","540000","25021","580"
"2","12703","0","12731","0","0","0","540000","25021","580"
"2","12704","0","12741","0","0","0","540000","25021","580"
"2","12705","0","12751","0","0","0","540000","25021","580"
"2","12801","0","12811","0","0","0","540000","25021","580"
"2","12802","0","12821","0","0","0","540000","25021","580"
"2","12803","0","12831","0","0","0","540000","25021","580"
"2","12804","0","12841","0","0","0","540000","25021","580"
"2","12805","0","12851","0","0","0","540000","25021","580"
"2","12901","0","12911","0","0","0","540000","25021","580"
"2","12902","0","12921","0","0","0","540000","25021","580"
"2","12903","0","12931","0","0","0","540000","25021","580"
"2","12904","0","12941","0","0","0","540000","25021","580"
"2","12905","0","12951","0","0","0","540000","25021","580"
"2","13001","0","13011","0","0","0","540000","25021","580"
"2","13002","0","13021","0","0","0","540000","25021","580"
"2","13003","0","13031","0","0","0","540000","25021","580"
"2","13004","0","13041","0","0","0","540000","25021","580"
"2","13005","0","13051","0","0","0","540000","25021","580"
"2","13101","0","13111","0","0","0","540000","25021","580"
"2","13102","0","13121","0","0","0","540000","25021","580"
"2","13103","0","13131","0","0","0","540000","25021","580"
"2","13104","0","13141","0","0","0","540000","25021","580"
"2","13105","0","13151","0","0","0","540000","25021","580"
"2","13201","0","13211","0","0","0","540000","25021","580"
"2","13202","0","13221","0","0","0","540000","25021","580"
"2","13203","0","13231","0","0","0","540000","25021","580"
"2","13204","0","13241","0","0","0","540000","25021","580"
"2","13205","0","13251","0","0","0","540000","25021","580"
"2","13301","0","13311","0","0","0","540000","25021","970"
"2","13302","0","13321","0","0","0","540000","25021","970"
"2","13303","0","13331","0","0","0","540000","25021","970"
"2","13401","0","13411","0","0","0","540000","25021","2900"
"2","13501","0","13511","0","0","0","540000","25021","580"
"2","13502","0","13521","0","0","0","540000","25021","580"
"2","13503","0","13531","0","0","0","540000","25021","580"
"2","13504","0","13541","0","0","0","540000","25021","580"
"2","13505","0","13551","0","0","0","540000","25021","580"
"2","13601","0","13611","0","0","0","540000","25021","580"
"2","13602","0","13621","0","0","0","540000","25021","580"
"2","13603","0","13631","0","0","0","540000","25021","580"
"2","13604","0","13641","0","0","0","540000","25021","580"
"2","13605","0","13651","0","0","0","540000","25021","580"
"2","13701","0","13711","0","0","0","540000","25021","580"
"2","13702","0","13721","0","0","0","540000","25021","580"
"2","13703","0","13731","0","0","0","540000","25021","580"
"2","13704","0","13741","0","0","0","540000","25021","580"
"2","13705","0","13751","0","0","0","540000","25021","580"
"2","13801","0","13811","0","0","0","550000","25021","680"
"2","13802","0","13821","0","0","0","550000","25021","680"
"2","13803","0","13831","0","0","0","550000","25021","680"
"2","13804","0","13841","0","0","0","550000","25021","680"
"2","13805","0","13851","0","0","0","550000","25021","680"
"2","13901","0","13911","0","0","0","550000","25021","680"
"2","13902","0","13921","0","0","0","550000","25021","680"
"2","13903","0","13931","0","0","0","550000","25021","680"
"2","13904","0","13941","0","0","0","550000","25021","680"
"2","13905","0","13951","0","0","0","550000","25021","680"
"2","14001","0","14011","0","0","0","550000","25021","680"
"2","14002","0","14021","0","0","0","550000","25021","680"
"2","14003","0","14031","0","0","0","550000","25021","680"
"2","14004","0","14041","0","0","0","550000","25021","680"
"2","14005","0","14051","0","0","0","550000","25021","680"
"2","14101","0","14111","0","0","0","550000","25021","680"
"2","14102","0","14121","0","0","0","550000","25021","680"
"2","14103","0","14131","0","0","0","550000","25021","680"
"2","14104","0","14141","0","0","0","550000","25021","680"
"2","14105","0","14151","0","0","0","550000","25021","680"
"2","14201","0","14211","0","0","0","550000","25021","680"
"2","14202","0","14221","0","0","0","550000","25021","680"
"2","14203","0","14231","0","0","0","550000","25021","680"
"2","14204","0","14241","0","0","0","550000","25021","680"
"2","14205","0","14251","0","0","0","550000","25021","680"
"2","14301","0","14311","0","0","0","550000","25021","680"
"2","14302","0","14321","0","0","0","550000","25021","680"
"2","14303","0","14331","0","0","0","550000","25021","680"
"2","14304","0","14341","0","0","0","550000","25021","680"
"2","14305","0","14351","0","0","0","550000","25021","680"
"2","14401","0","14411","0","0","0","550000","25021","680"
"2","14402","0","14421","0","0","0","550000","25021","680"
"2","14403","0","14431","0","0","0","550000","25021","680"
"2","14404","0","14441","0","0","0","550000","25021","680"
"2","14405","0","14451","0","0","0","550000","25021","680"
"2","14501","0","14511","0","0","0","550000","25021","680"
"2","14502","0","14521","0","0","0","550000","25021","680"
"2","14503","0","14531","0","0","0","550000","25021","680"
"2","14504","0","14541","0","0","0","550000","25021","680"
"2","14505","0","14551","0","0","0","550000","25021","680"
"2","14601","0","14611","0","0","0","550000","25021","680"
"2","14602","0","14621","0","0","0","550000","25021","680"
"2","14603","0","14631","0","0","0","550000","25021","680"
"2","14604","0","14641","0","0","0","550000","25021","680"
"2","14605","0","14651","0","0","0","550000","25021","680"
"2","14701","0","14711","0","0","0","550000","25021","1700"
"2","14702","0","14721","0","0","0","550000","25021","1700"
"2","14801","0","14811","0","0","0","550000","25021","1700"
"2","14802","0","14821","0","0","0","550000","25021","1700"
"2","14901","0","14911","0","0","0","550000","25021","680"
"2","14902","0","14921","0","0","0","550000","25021","680"
"2","14903","0","14931","0","0","0","550000","25021","680"
"2","14904","0","14941","0","0","0","550000","25021","680"
"2","14905","0","14951","0","0","0","550000","25021","680"
"2","15001","0","15011","0","0","0","550000","25021","680"
"2","15002","0","15021","0","0","0","550000","25021","680"
"2","15003","0","15031","0","0","0","550000","25021","680"
"2","15004","0","15041","0","0","0","550000","25021","680"
"2","15005","0","15051","0","0","0","550000","25021","680"
"2","15101","0","15111","0","0","0","550000","25021","680"
"2","15102","0","15121","0","0","0","550000","25021","680"
"2","15103","0","15131","0","0","0","550000","25021","680"
"2","15104","0","15141","0","0","0","550000","25021","680"
"2","15105","0","15151","0","0","0","550000","25021","680"
"2","15201","0","15211","0","0","0","550000","25021","3400"
"2","15301","0","15311","0","0","0","550000","25021","1700"
"2","15302","0","15321","0","0","0","550000","25021","1700"
"2","15401","0","15411","0","0","0","550000","25021","680"
"2","15402","0","15421","0","0","0","550000","25021","680"
"2","15403","0","15431","0","0","0","550000","25021","680"
"2","15404","0","15441","0","0","0","550000","25021","680"
"2","15405","0","15451","0","0","0","550000","25021","680"
"2","15501","0","15511","0","0","0","550000","25021","680"
"2","15502","0","15521","0","0","0","550000","25021","680"
"2","15503","0","15531","0","0","0","550000","25021","680"
"2","15504","0","15541","0","0","0","550000","25021","680"
"2","15505","0","15551","0","0","0","550000","25021","680"
"2","15601","0","15611","0","0","0","550000","25021","680"
"2","15602","0","15621","0","0","0","550000","25021","680"
"2","15603","0","15631","0","0","0","550000","25021","680"
"2","15604","0","15641","0","0","0","550000","25021","680"
"2","15605","0","15651","0","0","0","550000","25021","680"
"2","15701","0","15711","0","0","0","550000","25021","680"
"2","15702","0","15721","0","0","0","550000","25021","680"
"2","15703","0","15731","0","0","0","550000","25021","680"
"2","15704","0","15741","0","0","0","550000","25021","680"
"2","15705","0","15751","0","0","0","550000","25021","680"
"2","15801","0","15811","0","0","0","550000","25021","680"
"2","15802","0","15821","0","0","0","550000","25021","680"
"2","15803","0","15831","0","0","0","550000","25021","680"
"2","15804","0","15841","0","0","0","550000","25021","680"
"2","15805","0","15851","0","0","0","550000","25021","680"
"2","15901","0","15911","0","0","0","550000","25021","680"
"2","15902","0","15921","0","0","0","550000","25021","680"
"2","15903","0","15931","0","0","0","550000","25021","680"
"2","15904","0","15941","0","0","0","550000","25021","680"
"2","15905","0","15951","0","0","0","550000","25021","680"
"2","16001","0","16011","0","0","0","550000","25021","680"
"2","16002","0","16021","0","0","0","550000","25021","680"
"2","16003","0","16031","0","0","0","550000","25021","680"
"2","16004","0","16041","0","0","0","550000","25021","680"
"2","16005","0","16051","0","0","0","550000","25021","680"
"2","16101","0","16111","0","0","0","550000","25021","1140"
"2","16102","0","16121","0","0","0","550000","25021","1140"
"2","16103","0","16131","0","0","0","550000","25021","1140"
"2","16201","0","16211","0","0","0","550000","25021","680"
"2","16202","0","16221","0","0","0","550000","25021","680"
"2","16203","0","16231","0","0","0","550000","25021","680"
"2","16204","0","16241","0","0","0","550000","25021","680"
"2","16205","0","16251","0","0","0","550000","25021","680"
"2","16301","0","16311","0","0","0","550000","25021","680"
"2","16302","0","16321","0","0","0","550000","25021","680"
"2","16303","0","16331","0","0","0","550000","25021","680"
"2","16304","0","16341","0","0","0","550000","25021","680"
"2","16305","0","16351","0","0","0","550000","25021","680"
"2","16401","0","16411","0","0","0","550000","25021","680"
"2","16402","0","16421","0","0","0","550000","25021","680"
"2","16403","0","16431","0","0","0","550000","25021","680"
"2","16404","0","16441","0","0","0","550000","25021","680"
"2","16405","0","16451","0","0","0","550000","25021","680"
"2","16501","0","16511","0","0","0","550000","25021","680"
"2","16502","0","16521","0","0","0","550000","25021","680"
"2","16503","0","16531","0","0","0","550000","25021","680"
"2","16504","0","16541","0","0","0","550000","25021","680"
"2","16505","0","16551","0","0","0","550000","25021","680"
"2","16601","0","16611","0","0","0","560000","25021","780"
"2","16602","0","16621","0","0","0","560000","25021","780"
"2","16603","0","16631","0","0","0","560000","25021","780"
"2","16604","0","16641","0","0","0","560000","25021","780"
"2","16605","0","16651","0","0","0","560000","25021","780"
"2","16701","0","16711","0","0","0","560000","25021","780"
"2","16702","0","16721","0","0","0","560000","25021","780"
"2","16703","0","16731","0","0","0","560000","25021","780"
"2","16704","0","16741","0","0","0","560000","25021","780"
"2","16705","0","16751","0","0","0","560000","25021","780"
"2","16801","0","16811","0","0","0","560000","25021","780"
"2","16802","0","16821","0","0","0","560000","25021","780"
"2","16803","0","16831","0","0","0","560000","25021","780"
"2","16804","0","16841","0","0","0","560000","25021","780"
