9967dd5e10f86ce4e214653b2fb61b7dacdd63628ddfaacd310f1973641a366b,9385b55fe507852c899ad8e560bdcabf5aa800afbca329b4a60b70c23e674bb6,69f4dbaa75e803caefa079190779e01a203c59758d8da8cb9b6d1c59cf8b47f1,020f61078b66093f87dade25f24938ca0b4a345229ffb6256c16eb3f4025942f,5791034aa7c60bfe0e3926c657d50cdd4b8257cf0f2f73b8d80b3262d0bd7a66,2dceca5d48a2ef12a99b000e53a798c7d6a9c9a1cb5f40dd9f05410cd5f50671,2a694df34fa9626f879ae7658cc53fbcafe774393f4f63d554094432be6f6e14,44fc48cd256c3c9f7719066b389e140a29cb391ada206ef5821a28f3e75e700f,746840393d86f7623110d2ef5bc5fd151b24b84f56671ac55190060a7074d8ee,12b0e7167d5b8b847d8409038fcbf2c8fb78f7e3acbf9dcc75bf155424cf30fb,a9f000fae43fdc191c7cdb077bca583e613f86a136baba865305ce6e2b3b4de6,542ffa68e7944c42b8ff044b83da3ee460631288a87a8aa1e730feacf8349ac4,0cf41a7a967ae940b26a1d6f2b365ef61116ec48ca49265b26c969aa9a12a013,b0005c1a74c734f0b65e964ea1c442fa58de9d24463de6f443a69af93df965b7,77ead8dc59db43b5b1826f0a5e1ff30851e1134f7d3011941035123363b8f482,f90323709f033273e74b31c457677653fe6c3d7f6cf8165614b6445be5ba3ec0,819d279c607c3ed4516aee3cb985dceec0ac16602f938023f2b615374fcfd397,b6cd36b2cf562eade84ce528b81a04be930ee56d5d6458ef752421f4f1720d17,1bdc7f85d1867a4a7a501487b5ddcf39be76b37ea22d4e0c0b6d777fcbe0f3ae,6cb589fed220380165324c229f2ebb1c466b3818ea619aa1d25d76b54a933672,b0079c5baa60e5f41eda842069a2f148d2adcc6f8602f84f4cc185ea12a7b9a3,5f36d8d0b17245cc214a5983339c5b269226c89423ed73a4848ea7c75ef84e9c,06ebb7bfd530daa06eb598dc28ecce925f8a4106e3a3d7fbbae2d9cbe0500f83,0d3daa5497aa6a5fb1838a0122f9e935333a6871cde12597d43fcfacbc54061a,3205bd7ed0b4188ae619af5253b9a8424d5df6159fe57857fe9c97941208775a,ded7f43091304a9e26aac36d69182e63fed046729201adb2c4c98ddd3d4d342b,64bcec583e48cca378c736eaeb7ff86e86ca3d04fa7a554906bf208075e2f160,83bfe1a1161e781a84b83bf8abca09778274b0742e5e457510ac685c00efc63a,16bf5ec9f6ee5fb258e5e66322be4d71724441d77c12d52118af247fb08b9093,1a05dc06e074cb01940ad6657aa6a2458e70a17318b37454380d70aab6dbf082,9c25e7575596e4f30b7289a32194a057ee6aabfa82f0dc6883e31387a5d094bd,f9766c09b15982f76d3d82853bfa0bdde9b4d705d84ed2d88ae9d83672dc0baf,b17fbc856a51deee38a7b47f588994242db3bf768202b227ac8c5c1a33395c61,cbb7650992f4a1d52c2ccc2a6e7240154132650a7260fce792cdec54fdbc96cf,dab80c172d0c7670bb6d8dd94dcb80a02b40861bcfe23e54964eb4119d33edf7,5f3b9ab2528c722c2c3892d58a571758197865dd6808fea78325f239236b0b7f,4fd4c0daa7dbeda67a2937fa16c82125f1977dc76d602bf6f54d185ef43b009c,253e9d78473f7b198cbe3fe63600726021ea4d3f8b8a8ddfc0dfaa4c4327746f,8328e873542ff12d640c939436c98052c3ed0b659d57ec47ee303f934ac2e396,f90eb7a5ffd91cc78efad5524395d5164612c7bfd33d68813f435854a46e464d
"50","200200","0","0","0","20657","200000001","1531","50","50","50","50","50","50","1","0","30","52","50","50","50","50","0","50","50","0","50","50","50","10","1","620020050","50","42","10","0","0","0","0","1"
"51","200200","0","0","0","22363","200000001","1620","51","51","51","51","51","51","1","0","30","53","51","51","51","51","0","51","51","0","51","51","51","10","1","620020051","51","42","10","0","0","0","0","1"
"52","200200","0","0","0","24069","200000001","1710","52","52","52","52","52","52","1","0","30","54","52","52","52","52","0","52","52","0","52","52","52","10","1","620020052","52","43","10","0","0","0","0","1"
"53","200200","0","0","0","25775","200000001","1800","53","53","53","53","53","53","1","0","30","55","53","53","53","53","0","53","53","0","53","53","53","10","1","620020053","53","43","10","0","0","0","0","1"
"54","200200","0","0","0","27481","200000001","1890","54","54","54","54","54","54","1","0","30","56","54","54","54","54","0","54","54","0","54","54","54","10","1","620020054","54","44","10","0","0","0","0","1"
"55","200200","0","0","0","29187","200000001","1979","55","55","55","55","55","55","1","0","30","57","55","55","55","55","0","55","55","0","55","55","55","10","1","620020055","55","44","10","0","0","0","0","1"
"56","200200","0","0","0","30893","200000001","2069","56","56","56","56","56","56","1","0","30","58","56","56","56","56","0","56","56","0","56","56","56","10","1","620020056","56","45","10","0","0","0","0","1"
"57","200200","0","0","0","32599","200000001","2159","57","57","57","57","57","57","1","0","30","59","57","57","57","57","0","57","57","0","57","57","57","10","1","620020057","57","45","10","0","0","0","0","1"
"58","200200","0","0","0","34305","200000001","2248","58","58","58","58","58","58","1","0","30","60","58","58","58","58","0","58","58","0","58","58","58","10","1","620020058","58","46","10","0","0","0","0","1"
"59","200200","0","0","0","36011","200000001","2338","59","59","59","59","59","59","1","0","30","61","59","59","59","59","0","59","59","0","59","59","59","10","1","620020059","59","46","10","0","0","0","0","1"
"60","200200","0","0","0","37717","200000001","2428","60","60","60","60","60","60","1","0","30","62","60","60","60","60","0","60","60","0","60","60","60","10","1","620020060","60","47","10","0","0","0","0","1"
"61","200200","0","0","0","39423","200000001","2518","61","61","61","61","61","61","1","0","30","63","61","61","61","61","0","61","61","0","61","61","61","10","1","620020061","61","47","10","0","0","0","0","1"
"62","200200","0","0","0","41129","200000001","2561","62","62","62","62","62","62","1","0","30","64","62","62","62","62","0","62","62","0","62","62","62","10","1","620020062","62","48","10","0","0","0","0","1"
"63","200200","0","0","0","42835","200000001","2604","63","63","63","63","63","63","1","0","30","66","63","63","63","63","0","63","63","0","63","63","63","10","1","620020063","63","49","10","0","0","0","0","1"
"64","200200","0","0","0","44541","200000001","2647","64","64","64","64","64","64","1","0","30","68","64","64","64","64","0","64","64","0","64","64","64","10","1","620020064","64","50","10","0","0","0","0","1"
"65","200200","0","0","0","46247","200000001","2690","65","65","65","65","65","65","1","0","30","70","65","65","65","65","0","65","65","0","65","65","65","10","1","620020065","65","51","10","0","0","0","0","1"
"66","200200","0","0","0","47953","200000001","2735","66","66","66","66","66","66","1","0","30","72","66","66","66","66","0","66","66","0","66","66","66","10","1","620020066","66","52","10","0","0","0","0","1"
"67","200200","0","0","0","49659","200000001","2780","67","67","67","67","67","67","1","0","30","74","67","67","67","67","0","67","67","0","67","67","67","10","1","620020067","67","53","10","0","0","0","0","1"
"68","200200","0","0","0","51365","200000001","2825","68","68","68","68","68","68","1","0","30","76","68","68","68","68","0","68","68","0","68","68","68","10","1","620020068","68","55","10","0","0","0","0","1"
"69","200200","0","0","0","53071","200000001","2870","69","69","69","69","69","69","1","0","30","78","69","69","69","69","0","69","69","0","69","69","69","10","1","620020069","69","57","10","0","0","0","0","1"
"70","200200","0","0","0","54777","200000001","2915","70","70","70","70","70","70","1","0","30","80","70","70","70","70","0","70","70","0","70","70","70","10","1","620020070","70","59","10","0","0","0","0","1"
"71","200200","0","0","0","56483","200000001","2960","71","71","71","71","71","71","1","0","30","82","71","71","71","71","0","71","71","0","71","71","71","10","1","620020071","71","61","10","0","0","0","0","1"
"1","200300","0","0","0","382","200000008","0","1","1","1","1","1","1","1","0","30","2","1","1","1","1","0","1","1","0","1","1","1","10","1","620030001","1","5","10","0","0","0","15","1"
"2","200300","0","0","0","502","200000008","0","2","2","2","2","2","2","1","0","30","4","2","2","2","2","0","2","2","0","2","2","2","10","1","620030002","2","8","10","0","0","0","20","1"
"3","200300","0","0","0","623","200000008","0","3","3","3","3","3","3","1","0","30","5","3","3","3","3","0","3","3","0","3","3","3","10","1","620030003","3","10","10","0","0","0","26","1"
"4","200300","0","0","0","686","200000008","0","4","4","4","4","4","4","1","0","30","7","4","4","4","4","0","4","4","0","4","4","4","10","1","620030004","4","16","10","0","0","0","61","1"
"5","200300","0","0","0","686","200000008","0","5","5","5","5","5","5","1","0","30","7","5","5","5","5","0","5","5","0","5","5","5","10","1","620030005","5","16","10","0","0","0","61","1"
"6","200300","0","0","0","678","200000008","0","6","6","6","6","6","6","1","0","30","8","6","6","6","6","0","6","6","0","6","6","6","10","1","620030006","6","16","10","0","0","0","63","1"
"7","200300","0","0","0","835","200000008","0","7","7","7","7","7","7","1","0","30","10","7","7","7","7","0","7","7","0","7","7","7","10","1","620030007","7","17","10","0","0","0","89","1"
"8","200300","0","0","0","991","200000008","0","8","8","8","8","8","8","1","0","30","11","8","8","8","8","0","8","8","0","8","8","8","10","1","620030008","8","20","10","0","0","0","114","1"
"9","200300","0","0","0","1019","200000008","0","9","9","9","9","9","9","1","0","30","11","9","9","9","9","0","9","9","0","9","9","9","10","1","620030009","9","20","10","0","0","0","117","1"
"10","200300","0","0","0","1048","200000008","0","10","10","10","10","10","10","1","0","30","13","10","10","10","10","0","10","10","0","10","10","10","10","1","620030010","10","22","10","0","0","0","120","1"
"11","200300","0","0","0","1076","200000008","0","11","11","11","11","11","11","1","0","30","13","11","11","11","11","0","11","11","0","11","11","11","10","1","620030011","11","22","10","0","0","0","123","1"
"12","200300","0","0","0","1104","200000008","0","12","12","12","12","12","12","1","0","30","13","12","12","12","12","0","12","12","0","12","12","12","10","1","620030012","12","22","10","0","0","0","126","1"
"13","200300","0","0","0","1309","200000008","0","13","13","13","13","13","13","1","0","30","14","13","13","13","13","0","13","13","0","13","13","13","10","1","620030013","13","24","10","0","0","0","133","1"
"14","200300","0","0","0","1513","200000008","0","14","14","14","14","14","14","1","0","30","16","14","14","14","14","0","14","14","0","14","14","14","10","1","620030014","14","26","10","0","0","0","138","1"
"15","200300","0","0","0","1717","200000008","0","15","15","15","15","15","15","1","0","30","16","15","15","15","15","0","15","15","0","15","15","15","10","1","620030015","15","26","10","0","0","0","145","1"
"16","200300","0","0","0","1921","200000008","0","16","16","16","16","16","16","1","0","30","17","16","16","16","16","0","16","16","0","16","16","16","10","1","620030016","16","26","10","0","0","0","151","1"
"17","200300","0","0","0","2257","200000008","0","17","17","17","17","17","17","1","0","30","18","17","17","17","17","0","17","17","0","17","17","17","10","1","620030017","17","26","10","0","0","0","175","1"
"18","200300","0","0","0","2592","200000008","0","18","18","18","18","18","18","1","0","30","18","18","18","18","18","0","18","18","0","18","18","18","10","1","620030018","18","26","10","0","0","0","198","1"
"19","200300","0","0","0","2828","200000008","0","19","19","19","19","19","19","1","0","30","18","19","19","19","19","0","19","19","0","19","19","19","10","1","620030019","19","27","10","0","0","0","200","1"
"20","200300","0","0","0","2939","200000008","0","20","20","20","20","20","20","1","0","30","18","20","20","20","20","0","20","20","0","20","20","20","10","1","620030020","20","27","10","0","0","0","203","1"
"21","200300","0","0","0","3050","200000008","0","21","21","21","21","21","21","1","0","30","18","21","21","21","21","0","21","21","0","21","21","21","10","1","620030021","21","27","10","0","0","0","206","1"
"22","200300","0","0","0","3148","200000008","0","22","22","22","22","22","22","1","0","30","20","22","22","22","22","0","22","22","0","22","22","22","10","1","620030022","22","29","10","0","0","0","226","1"
"23","200300","0","0","0","3304","200000008","0","23","23","23","23","23","23","1","0","30","20","23","23","23","23","0","23","23","0","23","23","23","10","1","620030023","23","29","10","0","0","0","226","1"
"24","200300","0","0","0","3586","200000008","0","24","24","24","24","24","24","1","0","30","28","24","24","24","24","0","24","24","0","24","24","24","10","1","620030024","24","40","10","0","0","0","321","1"
"25","200300","0","0","0","3866","200000008","0","25","25","25","25","25","25","1","0","30","30","25","25","25","25","0","25","25","0","25","25","25","10","1","620030025","25","42","10","0","0","0","333","1"
"26","200300","0","0","0","3966","200000008","0","26","26","26","26","26","26","1","0","30","30","26","26","26","26","0","26","26","0","26","26","26","10","1","620030026","26","42","10","0","0","0","371","1"
"27","200300","0","0","0","4060","200000008","0","27","27","27","27","27","27","1","0","30","30","27","27","27","27","0","27","27","0","27","27","27","10","1","620030027","27","42","10","0","0","0","374","1"
"28","200300","0","0","0","4152","200000008","0","28","28","28","28","28","28","1","0","30","30","28","28","28","28","0","28","28","0","28","28","28","10","1","620030028","28","42","10","0","0","0","376","1"
"29","200300","0","0","0","5542","200000008","0","29","29","29","29","29","29","1","0","30","32","29","29","29","29","0","29","29","0","29","29","29","10","1","620030029","29","45","10","0","0","0","438","1"
"30","200300","0","0","0","5591","200000008","0","30","30","30","30","30","30","1","0","30","32","30","30","30","30","0","30","30","0","30","30","30","10","1","620030030","30","47","10","0","0","0","480","1"
"31","200300","0","0","0","5604","200000008","0","31","31","31","31","31","31","1","0","30","32","31","31","31","31","0","31","31","0","31","31","31","10","1","620030031","31","47","10","0","0","0","481","1"
"32","200300","0","0","0","5618","200000008","0","32","32","32","32","32","32","1","0","30","32","32","32","32","32","0","32","32","0","32","32","32","10","1","620030032","32","47","10","0","0","0","481","1"
"33","200300","0","0","0","5632","200000008","0","33","33","33","33","33","33","1","0","30","32","33","33","33","33","0","33","33","0","33","33","33","10","1","620030033","33","47","10","0","0","0","482","1"
"34","200300","0","0","0","6542","200000008","0","34","34","34","34","34","34","1","0","30","32","34","34","34","34","0","34","34","0","34","34","34","10","1","620030034","34","47","10","0","0","0","539","1"
"35","200300","0","0","0","6610","200000008","0","35","35","35","35","35","35","1","0","30","32","35","35","35","35","0","35","35","0","35","35","35","10","1","620030035","35","48","10","0","0","0","543","1"
"36","200300","0","0","0","7177","200000008","0","36","36","36","36","36","36","1","0","30","32","36","36","36","36","0","36","36","0","36","36","36","10","1","620030036","36","48","10","0","0","0","561","1"
"37","200300","0","0","0","7979","200000008","0","37","37","37","37","37","37","1","0","30","35","37","37","37","37","0","37","37","0","37","37","37","10","1","620030037","37","53","10","0","0","0","606","1"
"38","200300","0","0","0","8781","200000008","0","38","38","38","38","38","38","1","0","30","49","38","38","38","38","0","38","38","0","38","38","38","10","1","620030038","38","70","10","0","0","0","651","1"
"39","200300","0","0","0","9666","200000008","0","39","39","39","39","39","39","1","0","30","49","39","39","39","39","0","39","39","0","39","39","39","10","1","620030039","39","70","10","0","0","0","736","1"
"40","200300","0","0","0","10551","200000008","0","40","40","40","40","40","40","1","0","30","49","40","40","40","40","0","40","40","0","40","40","40","10","1","620030040","40","70","10","0","0","0","821","1"
"41","200300","0","0","0","13253","200000008","0","41","41","41","41","41","41","1","0","30","50","41","41","41","41","0","41","41","0","41","41","41","10","1","620030041","41","72","10","0","0","0","935","1"
"42","200300","0","0","0","15956","200000008","0","42","42","42","42","42","42","1","0","30","50","42","42","42","42","0","42","42","0","42","42","42","10","1","620030042","42","73","10","0","0","0","1049","1"
"43","200300","0","0","0","16030","200000008","0","43","43","43","43","43","43","1","0","30","52","43","43","43","43","0","43","43","0","43","43","43","10","1","620030043","43","75","10","0","0","0","1066","1"
"44","200300","0","0","0","16104","200000008","0","44","44","44","44","44","44","1","0","30","52","44","44","44","44","0","44","44","0","44","44","44","10","1","620030044","44","76","10","0","0","0","1083","1"
"45","200300","0","0","0","16179","200000008","0","45","45","45","45","45","45","1","0","30","53","45","45","45","45","0","45","45","0","45","45","45","10","1","620030045","45","78","10","0","0","0","1100","1"
"46","200300","0","0","0","17054","200000008","0","46","46","46","46","46","46","1","0","30","56","46","46","46","46","0","46","46","0","46","46","46","10","1","620030046","46","82","10","0","0","0","1142","1"
"47","200300","0","0","0","17930","200000008","0","47","47","47","47","47","47","1","0","30","59","47","47","47","47","0","47","47","0","47","47","47","10","1","620030047","47","85","10","0","0","0","1182","1"
"48","200300","0","0","0","17930","200000008","0","48","48","48","48","48","48","1","0","30","63","48","48","48","48","0","48","48","0","48","48","48","10","1","620030048","48","88","10","0","0","0","1224","1"
"49","200300","0","0","0","17930","200000008","0","49","49","49","49","49","49","1","0","30","63","49","49","49","49","0","49","49","0","49","49","49","10","1","620030049","49","88","10","0","0","0","1224","1"
"50","200300","0","0","0","18080","200000008","0","50","50","50","50","50","50","1","0","30","69","50","50","50","50","0","50","50","0","50","50","50","10","1","620030050","50","91","10","0","0","0","1255","1"
"51","200300","0","0","0","18230","200000008","0","51","51","51","51","51","51","1","0","30","75","51","51","51","51","0","51","51","0","51","51","51","10","1","620030051","51","94","10","0","0","0","1285","1"
"52","200300","0","0","0","18230","200000008","0","52","52","52","52","52","52","1","0","30","76","52","52","52","52","0","52","52","0","52","52","52","10","1","620030052","52","94","10","0","0","0","1285","1"
"53","200300","0","0","0","18980","200000008","0","53","53","53","53","53","53","1","0","30","77","53","53","53","53","0","53","53","0","53","53","53","10","1","620030053","53","95","10","0","0","0","1345","1"
"54","200300","0","0","0","19730","200000008","0","54","54","54","54","54","54","1","0","30","77","54","54","54","54","0","54","54","0","54","54","54","10","1","620030054","54","95","10","0","0","0","1405","1"
"55","200300","0","0","0","20730","200000008","0","55","55","55","55","55","55","1","0","30","77","55","55","55","55","0","55","55","0","55","55","55","10","1","620030055","55","95","10","0","0","0","1445","1"
"56","200300","0","0","0","21730","200000008","0","56","56","56","56","56","56","1","0","30","77","56","56","56","56","0","56","56","0","56","56","56","10","1","620030056","56","95","10","0","0","0","1485","1"
"57","200300","0","0","0","22730","200000008","0","57","57","57","57","57","57","1","0","30","79","57","57","57","57","0","57","57","0","57","57","57","10","1","620030057","57","96","10","0","0","0","1625","1"
"58","200300","0","0","0","23730","200000008","0","58","58","58","58","58","58","1","0","30","80","58","58","58","58","0","58","58","0","58","58","58","10","1","620030058","58","97","10","0","0","0","1765","1"
"59","200300","0","0","0","24730","200000008","0","59","59","59","59","59","59","1","0","30","82","59","59","59","59","0","59","59","0","59","59","59","10","1","620030059","59","98","10","0","0","0","1945","1"
"60","200300","0","0","0","25730","200000008","0","60","60","60","60","60","60","1","0","30","83","60","60","60","60","0","60","60","0","60","60","60","10","1","620030060","60","99","10","0","0","0","2125","1"
"61","200300","0","0","0","26730","200000008","0","61","61","61","61","61","61","1","0","30","85","61","61","61","61","0","61","61","0","61","61","61","10","1","620030061","61","100","10","0","0","0","2305","1"
"62","200300","0","0","0","27299","200000008","0","62","62","62","62","62","62","1","0","30","86","62","62","62","62","0","62","62","0","62","62","62","10","1","620030062","62","103","10","0","0","0","2376","1"
"63","200300","0","0","0","27868","200000008","0","63","63","63","63","63","63","1","0","30","86","63","63","63","63","0","63","63","0","63","63","63","10","1","620030063","63","106","10","0","0","0","2447","1"
"64","200300","0","0","0","28437","200000008","0","64","64","64","64","64","64","1","0","30","86","64","64","64","64","0","64","64","0","64","64","64","10","1","620030064","64","109","10","0","0","0","2518","1"
