00b5eefb20d294972c4eb599070ed8c6f0adf609b288124f23206afc46c2928f,d3c836b27d677a1f96548e8a26cc01c5f4314076aad4efd3012c8d1facfe9a79,760185b156dc0cc53138fb1898193e0ff68619f9b57d1bf1dabf186f93eb6bf4,706605668ab6453341615c3f9b9a0580f469d036f5e0a509eee23e7355dded11,cadde393792e9fa2785c010a360b0369a942ba2c8f5dbb4303c77d645537907c,c0f6749556148537e677c13c9024f31de6c451c2671fa4776761115905c16e12,1156f765d0c9ec9f9602f6f8a2c1c44208c517e27d819a46ccf3e442ae98ded6,1c27d5ab30607194366073bb064cf3ced889747b52fef0db05f894f14101829e,71a6511a1926fce6bcdc8c37c68cac99cb5f2918468e0ca3bf8df784be215c23,386ad440a69527a5913c164abdb60935a3b1669a8ea19ac0a0301bd685e9e717,e8022fc94356cbef455b982ec9c615aaac8cc90d2098d46c9dacb88690b037de,db3448d52e76d58023732ef86dcdd408f5e64cf1ec7edeb56c4ca4e76048ce37,f50263ea628054745553cb3bb7f16c9602b06636e76bf586a10d317c29b96a12,818a7477fc52aa635e078cd612716b57fe4d75638f6c1a99c2f81eafdb9c6c0b
"-285","51","2020/12/28 16:00:00","10.557","10048","外表依里・聲音茜里","2","103","113801","8","10048106","","2021/01/18 15:59:59","6"
"-285","51","2020/12/28 16:00:00","11.771","10048","外表茜里・聲音依里","1","203","113701","8","10048107","","2021/01/18 15:59:59","2"
"-285","51","2020/12/28 16:00:00","8.735","10048","依里（天使）","5","104","113801","8","10048108","","2021/01/18 15:59:59","2"
"-285","51","2020/12/28 16:00:00","7.306","10048","茜里（天使）","1","204","113701","8","10048109","","2021/01/18 15:59:59","2"
"-285","52","2020/12/28 16:00:00","9.501","10048","依里（天使）","4","105","113801","8","10048110","","2021/01/18 15:59:59","2"
"-285","52","2020/12/28 16:00:00","14.779","10048","茜里（天使）","1","205","113701","8","10048111","","2021/01/18 15:59:59","2"
"-285","52","2020/12/28 16:00:00","12.815","10048","依里（天使）","1","106","113801","30","10048112","","2021/01/18 15:59:59","4"
"-285","52","2020/12/28 16:00:00","9.6","10048","茜里（天使）","1","206","113701","8","10048113","","2021/01/18 15:59:59","2"
"-285","52","2020/12/28 16:00:00","7.346","10048","依里（天使）","2","107","113801","8","10048114","","2021/01/18 15:59:59","6"
"-285","52","2020/12/28 16:00:00","8.475","10048","茜里（天使）","1","207","113701","8","10048115","","2021/01/18 15:59:59","2"
"-416.5","53","2021/01/18 16:00:00","3.414","10049","花凜","1","1","190802","0","10049001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/01/27 14:59:59","2"
"-416.5","53","2021/01/18 16:00:00","3.099","10049","花凜","1","2","190802","0","10049002","將任務完成，\n並獲得獎勵吧！","2021/01/27 15:59:59","2"
"-416.5","54","2021/01/18 16:00:00","2.801","10049","花凜","1","3","190802","0","10049003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/01/27 15:59:59","2"
"-416.5","54","2021/01/18 16:00:00","0","10049","花凜","2","4","190802","0","10049004","能夠領取獎勵了！\n請檢查看看","2021/01/27 15:59:59","2"
"-416.5","57","2021/01/18 16:00:00","0","10049","花凜","1","5","190802","0","10049005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/01/27 15:59:59","1"
"-363","55","2021/01/18 16:00:00","5.506","10049","花凜","1","1","190802","0","10049006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/01/27 15:59:59","2"
"-363","55","2021/01/18 16:00:00","1.216","10049","花凜","2","2","190802","0","10049007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/01/27 15:59:59","1"
"-363","56","2021/01/18 16:00:00","1.539","10049","花凜","2","3","190802","0","10049008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/01/27 15:59:59","1"
"-363","56","2021/01/18 16:00:00","1.875","10049","花凜","2","4","190802","0","10049009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/01/27 15:59:59","1"
"-285","51","2021/01/18 16:00:00","7.884","10049","美美（萬聖節）","3","101","111301","8","10049101","","2021/01/27 15:59:59","2"
"-285","51","2021/01/18 16:00:00","0","10049","鏡華（萬聖節）","2","201","111101","8","10049102","","2021/01/27 15:59:59","2"
"-285","51","2021/01/18 16:00:00","0","10049","禊（萬聖節）","2","301","111201","8","10049103","","2021/01/27 15:59:59","2"
"-285","51","2021/01/18 16:00:00","5.691","10049","美美（萬聖節）","2","102","111301","8","10049104","","2021/01/27 15:59:59","5"
"-285","51","2021/01/18 16:00:00","5.978","10049","鏡華（萬聖節）","3","202","111101","8","10049105","","2021/01/27 15:59:59","4"
"-285","51","2021/01/18 16:00:00","0","10049","禊（萬聖節）","2","302","111201","8","10049106","","2021/01/27 15:59:59","2"
"-285","51","2021/01/18 16:00:00","3.417","10049","美美（萬聖節）","6","103","111301","8","10049107","","2021/01/27 15:59:59","2"
"-285","51","2021/01/18 16:00:00","5.976","10049","鏡華（萬聖節）","4","203","111101","8","10049108","","2021/01/27 15:59:59","3"
"-285","51","2021/01/18 16:00:00","3.801","10049","禊（萬聖節）","1","303","111201","8","10049109","","2021/01/27 15:59:59","2"
"-285","52","2021/01/18 16:00:00","0","10049","美美（萬聖節）","4","104","111301","8","10049110","","2021/01/27 15:59:59","4"
"-285","52","2021/01/18 16:00:00","7.559","10049","鏡華（萬聖節）","4","204","111101","8","10049111","","2021/01/27 15:59:59","2"
"-285","52","2021/01/18 16:00:00","6.541","10049","禊（萬聖節）","4","304","111201","8","10049112","","2021/01/27 15:59:59","2"
"-285","52","2021/01/18 16:00:00","0","10049","美美（萬聖節）","2","105","111301","8","10049113","","2021/01/27 15:59:59","2"
"-285","52","2021/01/18 16:00:00","5.242","10049","鏡華（萬聖節）","1","205","111101","8","10049114","","2021/01/27 15:59:59","5"
"-285","52","2021/01/18 16:00:00","5.13","10049","禊（萬聖節）","2","305","111201","8","10049115","","2021/01/27 15:59:59","3"
"-285","52","2021/01/18 16:00:00","4.651","10049","美美（萬聖節）","1","106","111301","8","10049116","","2021/01/27 15:59:59","4"
"-285","52","2021/01/18 16:00:00","6.947","10049","鏡華（萬聖節）","1","206","111101","8","10049117","","2021/01/27 15:59:59","2"
"-285","52","2021/01/18 16:00:00","4.051","10049","禊（萬聖節）","1","306","111201","8","10049118","","2021/01/27 15:59:59","2"
"-416.5","53","2021/02/01 16:00:00","3.414","10050","花凜","1","1","190802","0","10050001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/02/19 15:59:59","2"
"-416.5","53","2021/02/01 16:00:00","3.099","10050","花凜","1","2","190802","0","10050002","將任務完成，\n並獲得獎勵吧！","2021/02/19 15:59:59","2"
"-416.5","54","2021/02/01 16:00:00","2.801","10050","花凜","1","3","190802","0","10050003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/02/19 15:59:59","2"
"-416.5","54","2021/02/01 16:00:00","0","10050","花凜","2","4","190802","0","10050004","能夠領取獎勵了！\n請檢查看看","2021/02/19 15:59:59","2"
"-416.5","57","2021/02/01 16:00:00","0","10050","花凜","1","5","190802","0","10050005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/02/19 15:59:59","1"
"-363","55","2021/02/01 16:00:00","5.506","10050","花凜","1","1","190802","0","10050006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/02/19 15:59:59","2"
"-363","55","2021/02/01 16:00:00","1.216","10050","花凜","2","2","190802","0","10050007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/02/19 15:59:59","1"
"-363","56","2021/02/01 16:00:00","1.539","10050","花凜","2","3","190802","0","10050008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/02/19 15:59:59","1"
"-363","56","2021/02/01 16:00:00","1.875","10050","花凜","2","4","190802","0","10050009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","9.07","10050","紡希","1","101","105401","8","10050101","","2021/02/19 15:59:59","2"
"-285","51","2021/02/01 16:00:00","9.07","10050","紡希（萬聖節）","1","111","113901","8","10050102","","2021/02/19 15:59:59","2"
"-285","51","2021/02/01 16:00:00","0","10050","怜","1","301","100301","8","10050103","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","0","10050","怜（萬聖節）","1","311","114001","8","10050104","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","0","10050","茉莉","1","201","100501","8","10050105","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","0","10050","茉莉（萬聖節）","1","211","114101","8","10050106","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","4.125","10050","紡希","4","102","105401","8","10050107","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","4.125","10050","紡希（萬聖節）","4","112","113901","8","10050108","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","7.138","10050","怜","6","302","100301","8","10050109","","2021/02/19 15:59:59","3"
"-285","51","2021/02/01 16:00:00","7.138","10050","怜（萬聖節）","6","312","114001","8","10050110","","2021/02/19 15:59:59","3"
"-285","51","2021/02/01 16:00:00","10.045","10050","茉莉","1","202","100501","8","10050111","","2021/02/19 15:59:59","2"
"-285","51","2021/02/01 16:00:00","10.045","10050","茉莉（萬聖節）","1","212","114101","8","10050112","","2021/02/19 15:59:59","2"
"-285","51","2021/02/01 16:00:00","6.12","10050","紡希","6","103","105401","8","10050113","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","6.12","10050","紡希（萬聖節）","6","113","113901","8","10050114","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","3.278","10050","怜","4","303","100301","8","10050115","","2021/02/19 15:59:59","6"
"-285","51","2021/02/01 16:00:00","3.278","10050","怜（萬聖節）","4","313","114001","8","10050116","","2021/02/19 15:59:59","6"
"-285","51","2021/02/01 16:00:00","0","10050","茉莉","1","203","100501","8","10050117","","2021/02/19 15:59:59","1"
"-285","51","2021/02/01 16:00:00","0","10050","茉莉（萬聖節）","1","213","114101","8","10050118","","2021/02/19 15:59:59","1"
"-285","52","2021/02/01 16:00:00","9.055","10050","紡希","1","104","105401","8","10050119","","2021/02/19 15:59:59","4"
"-285","52","2021/02/01 16:00:00","9.055","10050","紡希（萬聖節）","1","114","113901","8","10050120","","2021/02/19 15:59:59","4"
"-285","52","2021/02/01 16:00:00","0","10050","怜","1","304","100301","8","10050121","","2021/02/19 15:59:59","1"
"-285","52","2021/02/01 16:00:00","0","10050","怜（萬聖節）","1","314","114001","8","10050122","","2021/02/19 15:59:59","1"
"-285","52","2021/02/01 16:00:00","4.295","10050","茉莉","1","204","100501","8","10050123","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","4.295","10050","茉莉（萬聖節）","1","214","114101","8","10050124","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","7.077","10050","紡希","4","105","105401","8","10050125","","2021/02/19 15:59:59","6"
"-285","52","2021/02/01 16:00:00","7.077","10050","紡希（萬聖節）","4","115","113901","8","10050126","","2021/02/19 15:59:59","6"
"-285","52","2021/02/01 16:00:00","6.162","10050","怜","1","305","100301","8","10050127","","2021/02/19 15:59:59","4"
"-285","52","2021/02/01 16:00:00","6.162","10050","怜（萬聖節）","1","315","114001","8","10050128","","2021/02/19 15:59:59","4"
"-285","52","2021/02/01 16:00:00","9.09","10050","茉莉","1","205","100501","8","10050129","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","9.09","10050","茉莉（萬聖節）","1","215","114101","8","10050130","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","9.192","10050","紡希","4","106","105401","8","10050131","","2021/02/19 15:59:59","1"
"-285","52","2021/02/01 16:00:00","9.192","10050","紡希（萬聖節）","4","116","113901","8","10050132","","2021/02/19 15:59:59","1"
"-285","52","2021/02/01 16:00:00","9","10050","怜","1","306","100301","8","10050133","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","9","10050","怜（萬聖節）","1","316","114001","8","10050134","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","2.27","10050","茉莉","1","206","100501","8","10050135","","2021/02/19 15:59:59","2"
"-285","52","2021/02/01 16:00:00","2.27","10050","茉莉（萬聖節）","1","216","114101","8","10050136","","2021/02/19 15:59:59","2"
"-416.5","53","2021/02/19 16:00:00","3.414","10051","花凜","1","1","190801","0","10051001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/02/28 15:59:59","2"
"-416.5","53","2021/02/19 16:00:00","3.099","10051","花凜","1","2","190801","0","10051002","將任務完成，\n並獲得獎勵吧！","2021/02/28 15:59:59","2"
"-416.5","54","2021/02/19 16:00:00","2.801","10051","花凜","1","3","190801","0","10051003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/02/28 15:59:59","2"
"-416.5","54","2021/02/19 16:00:00","0","10051","花凜","2","4","190801","0","10051004","能夠領取獎勵了！\n請檢查看看","2021/02/28 15:59:59","2"
"-416.5","57","2021/02/19 16:00:00","0","10051","花凜","1","5","190801","0","10051005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/02/28 15:59:59","1"
"-363","55","2021/02/19 16:00:00","5.506","10051","花凜","1","1","190801","0","10051006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/02/28 15:59:59","2"
"-363","55","2021/02/19 16:00:00","1.216","10051","花凜","2","2","190801","0","10051007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/02/28 15:59:59","1"
"-363","56","2021/02/19 16:00:00","1.539","10051","花凜","2","3","190801","0","10051008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/02/28 15:59:59","1"
"-363","56","2021/02/19 16:00:00","1.875","10051","花凜","2","4","190801","0","10051009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/02/28 15:59:59","1"
"-285","51","2021/02/19 16:00:00","5.5","10051","智","1","201","103701","0","10051101","","2021/02/28 15:59:59","2"
"-285","51","2021/02/19 16:00:00","3.3","10051","茉莉","1","301","100501","0","10051102","","2021/02/28 15:59:59","2"
"-285","51","2021/02/19 16:00:00","0","10051","嘉夜","1","101","106501","0","10051103","","2021/02/28 15:59:59","1"
"-285","51","2021/02/19 16:00:00","4.7","10051","祈梨","3","401","106601","0","10051104","","2021/02/28 15:59:59","2"
"-285","51","2021/02/19 16:00:00","0","10051","智","1","202","103701","0","10051105","","2021/02/28 15:59:59","1"
"-285","51","2021/02/19 16:00:00","7.1","10051","茉莉","1","302","100501","0","10051106","","2021/02/28 15:59:59","4"
"-285","51","2021/02/19 16:00:00","6","10051","嘉夜","1","102","106501","0","10051107","","2021/02/28 15:59:59","2"
"-285","51","2021/02/19 16:00:00","3.5","10051","祈梨","5","402","106601","0","10051108","","2021/02/28 15:59:59","3"
"-285","51","2021/02/19 16:00:00","0","10051","智","2","203","103701","0","10051109","","2021/02/28 15:59:59","2"
"-285","51","2021/02/19 16:00:00","5.2","10051","茉莉","2","303","100501","0","10051110","","2021/02/28 15:59:59","1"
"-285","51","2021/02/19 16:00:00","4.8","10051","嘉夜","1","103","106501","0","10051111","","2021/02/28 15:59:59","4"
"-285","52","2021/02/19 16:00:00","0","10051","智","1","204","103701","0","10051112","","2021/02/28 15:59:59","1"
"-285","52","2021/02/19 16:00:00","5.1","10051","茉莉","1","304","100501","0","10051113","","2021/02/28 15:59:59","4"
"-285","52","2021/02/19 16:00:00","3.9","10051","嘉夜","1","104","106501","0","10051114","","2021/02/28 15:59:59","2"
"-285","52","2021/02/19 16:00:00","5","10051","祈梨","2","404","106601","0","10051115","","2021/02/28 15:59:59","4"
"-285","52","2021/02/19 16:00:00","6","10051","智","4","205","103701","0","10051116","","2021/02/28 15:59:59","2"
"-285","52","2021/02/19 16:00:00","4.9","10051","茉莉","1","305","100501","0","10051117","","2021/02/28 15:59:59","3"
"-285","52","2021/02/19 16:00:00","4.4","10051","嘉夜","1","105","106501","0","10051118","","2021/02/28 15:59:59","4"
"-285","52","2021/02/19 16:00:00","5.7","10051","祈梨","4","405","106601","0","10051119","","2021/02/28 15:59:59","2"
"-285","52","2021/02/19 16:00:00","8.5","10051","智","2","206","103701","0","10051120","","2021/02/28 15:59:59","1"
"-285","52","2021/02/19 16:00:00","0","10051","茉莉","5","306","100501","0","10051121","","2021/02/28 15:59:59","5"
"-285","52","2021/02/19 16:00:00","3.6","10051","嘉夜","2","106","106501","0","10051122","","2021/02/28 15:59:59","5"
"-416.5","53","2021/03/02 16:00:00","3.414","10052","花凜","1","1","190801","0","10052001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2021/03/20 15:59:59","2"
"-416.5","53","2021/03/02 16:00:00","3.099","10052","花凜","1","2","190801","0","10052002","將任務完成，\n並獲得獎勵吧！","2021/03/20 15:59:59","2"
"-416.5","54","2021/03/02 16:00:00","2.801","10052","花凜","1","3","190801","0","10052003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2021/03/20 15:59:59","2"
"-416.5","54","2021/03/02 16:00:00","0","10052","花凜","2","4","190801","0","10052004","能夠領取獎勵了！\n請檢查看看","2021/03/20 15:59:59","2"
"-416.5","57","2021/03/02 16:00:00","0","10052","花凜","1","5","190801","0","10052005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2021/03/20 15:59:59","1"
"-363","55","2021/03/02 16:00:00","5.506","10052","花凜","1","1","190801","0","10052006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2021/03/20 15:59:59","2"
"-363","55","2021/03/02 16:00:00","1.216","10052","花凜","2","2","190801","0","10052007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2021/03/20 15:59:59","1"
"-363","56","2021/03/02 16:00:00","1.539","10052","花凜","2","3","190801","0","10052008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2021/03/20 15:59:59","1"
"-363","56","2021/03/02 16:00:00","1.875","10052","花凜","2","4","190801","0","10052009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2021/03/20 15:59:59","1"
"-285","51","2021/03/02 16:00:00","14.22","10052","莫妮卡（魔法少女）","1","101","114201","8","10052101","","2021/03/20 15:59:59","5"
"-285","51","2021/03/02 16:00:00","0","10052","智","1","201","103701","8","10052102","","2021/03/20 15:59:59","1"
"-285","51","2021/03/02 16:00:00","16.88","10052","莫妮卡（魔法少女）","2","102","114201","8","10052103","","2021/03/20 15:59:59","6"
