6506cef72b039aefb71ebb9be202334017fb534da73730bad9b721e165d1f0dd,3dd6a45e726d7fd258e495f52706570908250b5eed63ece4dfa44767667955c5,5278325fc1a90db4bd4f8e402b6359397e4f6c64699becc103d503dc6952041a,3ea82eb2ccc443312279454ac32261a9e9625e22e149afe0e0c94e4dfc7ab884,ac4e7a0560666c9469dec82f613d261998c64203ae576fb9122721c3da9a5f7b,3b065df399ea93f1e501071c64addcf8badaea601604516b172c0b13fd36b379,8020f3d09a3d9c131392159cfd9cead80e95bfd87a2a080c48d4f031293e991f,28da66132e34024e475708bc43735ed62fdcc18b2ddf21095151ea4171b97e2c,ab36797e9379ed5369bbbd9944ff0ab4bc2a8944ec54c6041095aee4ecba2764
"5","10300017","0","2030/12/31 23:59:59","-1","300","55","2024/07/15 16:00:00","11005001"
"12","10300018","94002","2030/12/31 23:59:59","-1","300","170000","2024/07/15 16:00:00","11005001"
"2","10300019","90007","2030/12/31 23:59:59","-1","300","500","2024/07/15 16:00:00","11005001"
"5","10300024","0","2030/12/31 23:59:59","-1","300","55","2024/07/15 16:00:00","14001001"
"12","10300025","94002","2030/12/31 23:59:59","-1","300","380000","2024/07/15 16:00:00","14001001"
"2","10300026","20003","2030/12/31 23:59:59","-1","300","16","2024/07/15 16:00:00","14001001"
"5","10300027","0","2030/12/31 23:59:59","-1","300","70","2024/07/15 16:00:00","14003001"
"12","10300028","94002","2030/12/31 23:59:59","-1","300","630000","2024/07/15 16:00:00","14003001"
"2","10300029","22002","2030/12/31 23:59:59","-1","300","4","2024/07/15 16:00:00","14003001"
"5","10300114","0","2030/12/31 23:59:59","-1","300","30","2024/07/15 16:00:00","11101001"
"2","10300115","20003","2030/12/31 23:59:59","-1","300","16","2024/07/15 16:00:00","11101001"
"5","10300121","0","2030/12/31 23:59:59","-1","300","45","2024/07/15 16:00:00","11001002"
"12","10300122","94002","2030/12/31 23:59:59","-1","300","160000","2024/07/15 16:00:00","11001002"
"2","10300123","23001","2030/12/31 23:59:59","-1","300","6","2024/07/15 16:00:00","11001002"
"8","11005002","91002","2030/12/31 23:59:59","-1","1","50","2018/01/01 05:00:00","11005002"
"8","11005003","91002","2030/12/31 23:59:59","-1","1","50","2018/01/01 05:00:00","11005003"
"2","11701001","25021","2030/12/31 23:59:59","-1","1","100","2024/11/15 16:00:00","11701001"
"2","18010001","90005","2030/12/31 23:59:59","-1","1","50","2024/06/14 16:00:00","18010001"
"2","25010001","90006","2030/12/31 23:59:59","-1","1","100","2021/05/27 05:00:00","25010001"
"2","25010002","90006","2030/12/31 23:59:59","-1","1","500","2021/05/27 05:00:00","25010002"
"2","25010003","90006","2030/12/31 23:59:59","-1","1","1500","2021/05/27 05:00:00","25010003"
"2","25010004","90006","2030/12/31 23:59:59","-1","1","2500","2021/05/27 05:00:00","25010004"
"2","25010011","90006","2030/12/31 23:59:59","-1","1","500","2020/12/26 05:00:00","25010011"
"2","25010012","90006","2030/12/31 23:59:59","-1","1","2500","2020/12/26 05:00:00","25010012"
"2","25010013","90006","2030/12/31 23:59:59","-1","1","3500","2020/12/26 05:00:00","25010013"
