583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110
"0","1","31060","封印有凱留的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31060","0","1170112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","凱留的記憶碎片","11"
"0","1","31061","封印有矛依未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31061","0","6201112","2030/08/01 14:59:59","9999","2019/07/01 16:00:00","矛依未的記憶碎片","11"
"0","1","31063","封印有亞里莎的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31063","0","81212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","亞里莎的記憶碎片","11"
"0","1","31064","封印有雪菲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31064","0","2103112","2030/08/01 14:59:59","9999","2021/06/19 16:00:00","雪菲的記憶碎片","11"
"0","1","31065","封印有嘉夜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31065","0","1070112","2030/08/01 14:59:59","9999","2020/03/19 16:00:00","嘉夜的記憶碎片","11"
"0","1","31066","封印有祈梨的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31066","0","144112","2030/08/01 14:59:59","9999","2020/09/16 16:00:00","祈梨的記憶碎片","11"
"0","1","31067","封印有帆稀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31067","0","5460112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","帆稀的記憶碎片","11"
"0","1","31068","封印有拉比林斯達的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31068","0","8051112","2030/08/01 14:59:59","9999","2020/12/18 16:00:00","拉比林斯達的記憶碎片","11"
"0","1","31069","封印有霸瞳皇帝的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31069","0","1001112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","霸瞳皇帝的記憶碎片","11"
"0","1","31070","封印有似似花的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31070","0","4343112","2030/08/01 14:59:59","9999","2020/01/21 16:00:00","似似花的記憶碎片","11"
"0","1","31071","封印有克莉絲提娜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31071","0","1281212","2030/08/01 14:59:59","9999","2019/02/01 12:00:00","克莉絲提娜的記憶碎片","11"
"0","1","31075","封印有貪吃佩可（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31075","0","5414122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","貪吃佩可（夏日）的記憶碎片","11"
"0","1","31076","封印有可可蘿（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31076","0","1432122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","可可蘿（夏日）的記憶碎片","11"
"0","1","31077","封印有鈴莓（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31077","0","2222222","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鈴莓（夏日）的記憶碎片","11"
"0","1","31078","封印有凱留（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31078","0","1170132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","凱留（夏日）的記憶碎片","11"
"0","1","31079","封印有珠希（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31079","0","3060122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","珠希（夏日）的記憶碎片","11"
"0","1","31080","封印有美冬（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31080","0","6152122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","美冬（夏日）的記憶碎片","11"
"0","1","31081","封印有忍（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31081","0","2144122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","忍（萬聖節）的記憶碎片","11"
"0","1","31082","封印有宮子（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31082","0","6170122","2030/08/01 14:59:59","9999","2019/03/06 16:00:00","宮子（萬聖節）的記憶碎片","11"
"0","1","31083","封印有美咲（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31083","0","6120122","2030/08/01 14:59:59","9999","2019/02/27 16:00:00","美咲（萬聖節）的記憶碎片","11"
"0","1","31084","封印有千歌（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31084","0","3110122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","千歌（聖誕節）的記憶碎片","11"
"0","1","31085","封印有胡桃（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","31085","0","1282122","2030/08/01 14:59:59","9999","2019/05/02 16:00:00","胡桃（聖誕節）的記憶碎片","11"
"0","1","31086","封印有綾音（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31086","0","64132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","綾音（聖誕節）的記憶碎片","11"
"0","1","31087","封印有日和（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31087","0","5174122","2030/08/01 14:59:59","9999","2019/06/03 16:00:00","日和（新年）的記憶碎片","11"
"0","1","31088","封印有優衣（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31088","0","7201122","2030/08/01 14:59:59","9999","2019/05/07 16:00:00","優衣（新年）的記憶碎片","11"
"0","1","31089","封印有怜（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31089","0","8301122","2030/08/01 14:59:59","9999","2019/06/03 16:00:00","怜（新年）的記憶碎片","11"
"0","1","31090","封印有惠理子（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31090","0","381122","2030/08/01 14:59:59","9999","2019/07/01 16:00:00","惠理子（情人節）的記憶碎片","11"
"0","1","31091","封印有靜流（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31091","0","2122122","2030/08/01 14:59:59","9999","2019/06/17 16:00:00","靜流（情人節）的記憶碎片","11"
"0","1","31092","封印有安的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31092","0","94112","2030/08/01 14:59:59","9999","2019/08/01 16:00:00","安的記憶碎片","11"
"0","1","31093","封印有露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31093","0","8202112","2030/08/01 14:59:59","9999","2019/08/01 16:00:00","露的記憶碎片","11"
"0","1","31094","封印有古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31094","0","1283112","2030/08/01 14:59:59","9999","2019/08/15 16:00:00","古蕾婭的記憶碎片","11"
"0","1","31095","封印有空花（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31095","0","1202122","2030/08/01 14:59:59","9999","2019/09/02 16:00:00","空花（大江戶）的記憶碎片","11"
"0","1","31096","封印有妮諾（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31096","0","4144122","2030/08/01 14:59:59","9999","2019/09/20 16:00:00","妮諾（大江戶）的記憶碎片","11"
"0","1","31097","封印有雷姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31097","0","8362112","2030/08/01 14:59:59","9999","2019/10/01 16:00:00","雷姆的記憶碎片","11"
"0","1","31098","封印有拉姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31098","0","8062112","2030/08/01 14:59:59","9999","2019/10/01 16:00:00","拉姆的記憶碎片","11"
"0","1","31099","封印有愛蜜莉雅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31099","0","362112","2030/08/01 14:59:59","9999","2019/10/18 16:00:00","愛蜜莉雅的記憶碎片","11"
"0","1","31100","封印有鈴奈（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31100","0","2222122","2030/08/01 14:59:59","9999","2019/11/01 16:00:00","鈴奈（夏日）的記憶碎片","11"
"0","1","31101","封印有伊緒（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31101","0","104122","2030/08/01 14:59:59","9999","2019/11/01 16:00:00","伊緒（夏日）的記憶碎片","11"
"0","1","31103","封印有咲戀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31103","0","2083122","2030/08/01 14:59:59","9999","2019/11/19 16:00:00","咲戀（夏日）的記憶碎片","11"
"0","1","31104","封印有真琴（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31104","0","6014122","2030/08/01 14:59:59","9999","2019/12/02 16:00:00","真琴（夏日）的記憶碎片","11"
"0","1","31105","封印有香織（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31105","0","1004122","2030/08/01 14:59:59","9999","2019/12/02 16:00:00","香織（夏日）的記憶碎片","11"
"0","1","31106","封印有真步（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31106","0","6054122","2030/08/01 14:59:59","9999","2019/12/16 16:00:00","真步（夏日）的記憶碎片","11"
"0","1","31107","封印有碧（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31107","0","4142","2030/08/01 14:59:59","9999","2020/01/02 16:00:00","碧（插班生）的記憶碎片","11"
"0","1","31108","封印有克蘿依的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31108","0","1284112","2030/08/01 14:59:59","9999","2020/01/10 16:00:00","克蘿依的記憶碎片","11"
"0","1","31109","封印有琪愛兒的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31109","0","3103112","2030/08/01 14:59:59","9999","2020/07/20 16:00:00","琪愛兒的記憶碎片","11"
"0","1","31110","封印有優妮的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31110","0","7241112","2030/08/01 14:59:59","9999","2020/07/02 16:00:00","優妮的記憶碎片","11"
"0","1","31111","封印有鏡華（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31111","0","1174122","2030/08/01 14:59:59","9999","2020/02/04 16:00:00","鏡華（萬聖節）的記憶碎片","11"
"0","1","31112","封印有禊（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31112","0","6124122","2030/08/01 14:59:59","9999","2020/02/04 16:00:00","禊（萬聖節）的記憶碎片","11"
"0","1","31113","封印有美美（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31113","0","6161122","2030/08/01 14:59:59","9999","2020/02/19 16:00:00","美美（萬聖節）的記憶碎片","11"
"0","1","31114","封印有露娜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31114","0","8240112","2030/08/01 14:59:59","9999","2020/03/04 16:00:00","露娜的記憶碎片","11"
"0","1","31115","封印有克莉絲提娜（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31115","0","1281222","2030/08/01 14:59:59","9999","2020/04/01 16:00:00","克莉絲提娜（聖誕節）的記憶碎片","11"
"0","1","31116","封印有望（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31116","0","4424122","2030/08/01 14:59:59","9999","2020/04/01 16:00:00","望（聖誕節）的記憶碎片","11"
"0","1","31117","封印有伊莉亞（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31117","0","171122","2030/08/01 14:59:59","9999","2020/04/22 16:00:00","伊莉亞（聖誕節）的記憶碎片","11"
"0","1","31118","封印有貪吃佩可（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31118","0","5414132","2030/08/01 14:59:59","9999","2021/05/07 16:00:00","貪吃佩可（新年）的記憶碎片","11"
"0","1","31119","封印有可可蘿（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31119","0","1432132","2030/08/01 14:59:59","9999","2020/05/22 16:00:00","可可蘿（新年）的記憶碎片","11"
"0","1","31120","封印有凱留（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31120","0","1170142","2030/08/01 14:59:59","9999","2020/05/05 16:00:00","凱留（新年）的記憶碎片","11"
"0","1","31121","封印有鈴莓（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31121","0","2222232","2030/08/01 14:59:59","9999","2020/05/05 16:00:00","鈴莓（新年）的記憶碎片","11"
"0","1","31122","封印有霞（魔法少女）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31122","0","1022122","2030/08/01 14:59:59","9999","2020/06/03 16:00:00","霞（魔法少女）的記憶碎片","11"
"0","1","31123","封印有栞（魔法少女）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31123","0","2104122","2030/08/01 14:59:59","9999","2020/06/03 16:00:00","栞（魔法少女）的記憶碎片","11"
"0","1","31124","封印有卯月（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31124","0","232112","2030/08/01 14:59:59","9999","2020/09/30 16:00:00","卯月（NGs）的記憶碎片","11"
"0","1","31125","封印有凜（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31125","0","8194212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","凜（NGs）的記憶碎片","11"
"0","1","31126","封印有未央（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31126","0","6104112","2030/08/01 14:59:59","9999","2020/09/30 16:00:00","未央（NGs）的記憶碎片","11"
"0","1","31127","封印有鈴（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31127","0","8194122","2030/08/01 14:59:59","9999","2020/08/06 16:00:00","鈴（遊俠）的記憶碎片","11"
"0","1","31128","封印有真陽（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31128","0","6051122","2030/08/01 14:59:59","9999","2020/08/21 16:00:00","真陽（遊俠）的記憶碎片","11"
"0","1","31129","封印有璃乃（奇幻）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31129","0","8144122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","璃乃（奇幻）的記憶碎片","11"
"0","1","31130","封印有步未（奇幻）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31130","0","72132","2030/08/01 14:59:59","9999","2020/09/04 16:00:00","步未（奇幻）的記憶碎片","11"
"0","1","31131","封印有流夏（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31131","0","8210122","2030/08/01 14:59:59","9999","2020/11/05 16:00:00","流夏（夏日）的記憶碎片","11"
"0","1","31132","封印有杏奈（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31132","0","94222","2030/08/01 14:59:59","9999","2020/11/02 16:00:00","杏奈（夏日）的記憶碎片","11"
"0","1","31133","封印有七七香（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31133","0","4040122","2030/08/01 14:59:59","9999","2020/11/18 16:00:00","七七香（夏日）的記憶碎片","11"
