bf135f4a65690ab71d6b058c4b77a9699a058845366d7225928e88c928a3250d,89c62ca85607388e0567b92a77b6b8e4859ec10e180927adbb9d78e391dec325,a52183947308b41e3f66fce7a39dac4dc1a590d274454620baecaee184eb58a2,96fc863184f9a4f8829ab623974e31051fa95a04f33cfa8ab0856bf897cee6cf,e50370d0d2772e34a28bad9874bf1312b388fe3044bf5c520d3e557711b5f6c1,36cbb60e51cb103107387bb960c16c97e5b1a8a2baebbc19df0aa39080768951,a7927ca89bc973010b607a62ccb4a3c5a241ca4ac70eb0402e8fc9e357f1e775,b69f2f11f28e15f53263af67d40bce22569a51960412a852dda7d055b33d88a1,874d0f19b3546ec23ff04ca2760a5ed53dc1f141d59343c697d94194ac66010e,0767917b3e3efa38c0c6bbe82bb4247afdaa6e18dc54b18b380d68787f2f3414,fbb55808557d62fec1e09b41926b3187d049667db8e69ac7ac41927e40d865a6,90febd76f4b32db44190721533c8eb3e0f86508dfb2ca0a1edbe2ea3ef081f18,58955ecce37af3eea0ec9ec3fe3c0fe2bfc4df02ae45dc28aba800888d6f9409,f1691962ca245a893be6d98d179967f6cdcc1f973acf8bf2cfc1f83006066409,26edd28085ce752c91d44d530d320c9587fe109c3b78510f752b86360f47c1b6,aee4f9b132dfc2827a056343247a5893b3c638ba9ef79e827caffdb684d3a9ad,33ad910ccafb797929ce1bea62062648a85dc535daa0ee323a1346db0c53073b,e20e3aa7a233eb5bc2320c5c04202e964bd73b7ecef93af9ca564eaa5743154a,58f6348b2650c14e58948593cfd70fd345eaac8641f0b5ae1f56ac8f39f112e0,9ec7ae8a8061746bb42d4e94e1d9907d0dbac651b78397c8f2e0d937a736a9e9,c821a03836be8bbe19a3ad7f9dc464a8068ee3f249a9cb41ec247c9ea9b77259,ae74e8bacefd55bd73a9368b3da7bf2f1c7d47ce927184f3feaf3e098c1f0e41,b8a79decb2618e866b9a90e95d6e82357dc7e31a501e8c5fdab713cf3c2f04d7,22bd3b21dfaf8260a3a23856be3163ccef8cce496987ec40e528065c3be6b821,90fa72eedacd80ae787edf10fd13ada769976a1f51c1bebcbd976460f5ee5eae,4875413cbf01ade93257f5ad421a81be4ede52e98c464365e1b5d9270a0a7b52,2ab882641d21c1d3ec452484259defbdba617af90cff8da622dfd194ef7b45a8,087672552baf3557883c576234c936cbfb47dcb5cb561927bbec30da1735a5d2,a3cc1b0a973254f77b367be00873969e58e590d98a9af4a8ed33ffe035a1d161,f2bcabfe6deefae0e74cb90b6b7df900790672a71887ef474959d6e70d19710d,191a223a3c1a325f1b91ef50879d52c6570c386aaa5bc69c579c362c9b9f14a4,9e0b9888c9f2d4b4fb4eabe86c1eaca36169e6179c6927828ff65eab14906881,dc71b086d6d95b2a13bf12756d689eb2731c5f71894dcdf17bbc5f26e4ee09cf,54b0e04d124e4cc421ab73231a6ccf6b3eed0d02c005562a2ec081429a41d42b,d71c53dd266c4d6c632fbcd51280740556ccebd41fbf3289de0d22e97c4bdd15,e160be91776584f00e26291e65fc86aece52c49fab495479e426c3729a76554d,e0253b684e5f31e1f38c202b7084c229c420402557b16f2c90d59e2c39d44191,f6ef5c4c8df480178b0d6d133d3ee56b502ff6c6c9d5427709cc4d52d63eb499,7b0583d3fdd5a9b0e7314ee6323768505dbb37e3399b0881a7b080ff058d5276,8312160332197d6dffdae9c0f0bfd1bd8259fe67f1eb0b59ce3fa8cd7f1d513b,04fad3bf03a253837c73d0cedac932b8499341e7405e7af2c622542094c79f2d,a2b65d4365f475037389548bf1e86f8a2dbce02b465c0f67a3e07626e9eebdc1,b2676d9b1bbade8a72bc6f23065a65db0518ac47aead379419c7231a4edb59a6,fbec06415cd3e96583d827e1034e80441453428cc33c2c447d12d3a20a5c8d46,4a3020119ed21c1785092bb573d2fb345a50bfaa2bb68899311cd4ebf8a9a2d5,50229b023decec27f155d639f64ed79662e0a24409df842e4afd59f904bf4712,a5f2f25c0cf29ab63aca961cf78106fdd236997cf2f4137f553cf32c8877876b,354a2732451c42352c97c9d296e4f1d4e1683cd6b80510349e0d2896cb26a1b2,8c61496306ae709520c7bf4dd3c3d30b53137a61454f41d214e79e2da602b8bb,0aa8084184ae519b27082c6952c3831f544ba767cfcaee95ec90712389594652,069483e804e5f327ff9f894e9eb19b78467ddde27afc55e6cfa50860832d6455,bc4698312af597b004ec310df169591519e89851eba87e06c2422e4ff0259393,342e4151f15ddc36a900bf2aa1057c03e9b96065d1999c823f54592717c3521b
"bgm_M06","0","0","2015/12/17 15:00:00","101050101","bgm_M06","-775","0","9","110050011","100113","11005","110050011","165","101050107","0","0","刻瑞斯森林 5-1","0","9","bgm_M06","0","100111","211001000","110050012","0","123161","bgm_M06","0","0","0","0","101050105","90","11005001","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110050013","0","85","113191","bgm_M06","0","0","0","113071","100112","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050207","bgm_M06","-625","0","9","110050021","100113","11005","110050021","165","101050208","0","0","刻瑞斯森林 5-2","0","9","bgm_M06","0","100111","211001000","110050022","0","113221","bgm_M06","0","0","0","0","101050206","90","11005002","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110050023","0","95","113071","bgm_M06","101050209","0","0","123341","100112","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050305","bgm_M06","-475","0","9","110050031","100113","11005","110050031","165","101050306","0","0","刻瑞斯森林 5-3","0","9","bgm_M06","0","100111","211001000","110050032","0","123192","bgm_M06","0","0","0","0","101050302","90","11005003","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110050033","0","40","123251","bgm_M06","0","0","0","113521","100112","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050406","bgm_M06","-290","0","9","110050041","100013","11005","110050041","165","101050404","0","0","刻瑞斯森林 5-4","0","9","bgm_M06","0","100011","211001000","110050042","0","113012","bgm_M06","0","0","0","0","101050405","90","11005004","2030/12/31 14:59:59","bgm_M06","0","0","100012","100020","0","110050043","0","40","113101","bgm_M06","101050402","0","0","123311","100012","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050505","bgm_M06","-370","0","9","110050051","100016","11005","110050051","165","101050506","0","0","刻瑞斯森林 5-5","0","9","bgm_M06","0","100014","211001000","110050052","0","113162","bgm_M06","0","0","0","0","101050507","90","11005005","2030/12/31 14:59:59","bgm_M06","0","0","100015","100020","0","110050053","0","-95","113252","bgm_M06","101050506","0","0","123281","100015","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050604","bgm_M06","-500","0","9","110050061","100038","11005","110050061","165","101050601","0","0","刻瑞斯森林 5-6","0","9","bgm_M06","0","100036","211001000","110050062","0","123041","bgm_M06","0","0","0","0","101050604","90","11005006","2030/12/31 14:59:59","bgm_M06","0","0","100037","100040","0","110050063","0","-195","113131","bgm_M06","101050606","101050607","0","113431","100037","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050702","bgm_M06","-250","0","9","110050071","100013","11005","110050071","165","101050703","0","0","刻瑞斯森林 5-7","0","9","bgm_M06","0","100011","211001000","110050072","0","113342","bgm_M06","0","0","0","0","101050708","90","11005007","2030/12/31 14:59:59","bgm_M06","0","0","100012","100020","0","110050073","0","-215","113522","bgm_M06","101050709","0","0","113581","100012","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050807","bgm_M06","-55","0","9","110050081","100016","11005","110050081","165","101050808","0","0","刻瑞斯森林 5-8","0","9","bgm_M06","0","100014","211001000","110050082","0","123371","bgm_M06","0","0","0","0","101050806","90","11005008","2030/12/31 14:59:59","bgm_M06","0","0","100015","100020","0","110050083","0","-175","123432","bgm_M06","101050805","0","0","113551","100015","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101050901","bgm_M06","70","-50","9","110050091","100019","11005","110050091","165","101050903","0","0","刻瑞斯森林 5-9","0","9","bgm_M06","0","100017","211001000","110050092","0","123282","bgm_M06","0","0","0","0","101050902","90","11005009","2030/12/31 14:59:59","bgm_M06","25011","0","100018","100020","0","110050093","0","-55","123461","bgm_M06","101050904","0","0","113611","100018","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101051001","bgm_M06","240","-50","9","110050101","100123","11005","110050101","165","101051001","0","0","刻瑞斯森林 5-10","0","9","bgm_M06","0","100121","211001000","110050102","0","113401","bgm_M06","0","0","0","0","101051006","90","11005010","2030/12/31 14:59:59","bgm_M06","25012","0","100122","100040","0","110050103","0","-145","123491","bgm_M06","101051007","101051007","0","123612","100122","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101051101","bgm_M06","310","-50","9","110050111","100126","11005","110050111","165","101051106","0","0","刻瑞斯森林 5-11","0","9","bgm_M06","0","100124","211001000","110050112","0","113552","bgm_M06","0","0","0","0","101051101","90","11005011","2030/12/31 14:59:59","bgm_M06","25013","0","100125","100040","0","110050113","0","-10","113162","bgm_M06","101051105","101051105","0","113101","100125","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101051202","bgm_M06","475","0","9","110050121","100129","11005","110050121","165","101051207","0","0","刻瑞斯森林 5-12","0","9","bgm_M06","0","100127","211001000","110050122","0","123582","bgm_M06","0","0","0","0","101051202","90","11005012","2030/12/31 14:59:59","bgm_M06","25014","0","100128","100040","0","110050123","0","25","113012","bgm_M06","101051201","101051205","0","113131","100128","9"
"bgm_M17_02","0","0","2015/12/17 15:00:00","0","bgm_M17","670","0","9","110050131","100923","11005","110050131","165","0","0","9005135","刻瑞斯森林 5-13","0","9","bgm_M63","9005136","100921","211001000","110050132","0","123072","bgm_M17_02","0","0","0","0","101051309","90","11005013","2030/12/31 14:59:59","bgm_M17","25015","0","100922","100080","0","110050133","0","25","113222","bgm_M63","0","0","0","123041","100922","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060106","bgm_M06","-645","0","9","110060011","100163","11006","110060011","180","101060107","0","0","佛洛拉湖畔 6-1","0","9","bgm_M06","0","100161","211001000","110060012","0","113101","bgm_M06","0","0","0","0","101060104","90","11006001","2030/12/31 14:59:59","bgm_M06","0","0","100162","100040","0","110060013","0","-160","113131","bgm_M06","101060108","0","0","123282","100162","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060207","bgm_M06","-510","0","9","110060021","100163","11006","110060021","180","101060208","0","0","佛洛拉湖畔 6-2","0","9","bgm_M06","0","100161","211001000","110060022","0","113162","bgm_M06","0","0","0","0","101060204","90","11006002","2030/12/31 14:59:59","bgm_M06","0","0","100162","100040","0","110060023","0","-60","123192","bgm_M06","101060205","0","0","113342","100162","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060304","bgm_M06","-360","0","9","110060031","100125","11006","110060031","180","101060306","0","0","佛洛拉湖畔 6-3","0","9","bgm_M06","0","100123","211001000","110060032","0","123193","bgm_M06","0","0","0","0","101060305","90","11006003","2030/12/31 14:59:59","bgm_M06","0","0","100124","100040","0","110060033","0","0","113252","bgm_M06","101060302","0","0","123612","100124","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060408","bgm_M06","-390","0","9","110060041","100083","11006","110060041","180","101060405","0","0","佛洛拉湖畔 6-4","0","9","bgm_M06","0","100081","211001000","110060042","0","123132","bgm_M06","0","0","0","0","101060407","90","11006004","2030/12/31 14:59:59","bgm_M06","0","0","100082","100120","0","110060043","0","-185","113012","bgm_M06","101060409","0","0","123371","100082","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060508","bgm_M06","-200","0","9","110060051","100083","11006","110060051","180","101060504","0","0","佛洛拉湖畔 6-5","0","9","bgm_M06","0","100081","211001000","110060052","0","113013","bgm_M06","0","0","0","0","101060501","90","11006005","2030/12/31 14:59:59","bgm_M06","0","0","100082","100120","0","110060053","0","-95","123072","bgm_M06","101060507","0","0","113611","100082","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060606","bgm_M06","-55","0","9","110060061","100163","11006","110060061","180","101060601","0","0","佛洛拉湖畔 6-6","0","9","bgm_M06","0","100161","211001000","110060062","0","123042","bgm_M06","0","0","0","0","101060606","90","11006006","2030/12/31 14:59:59","bgm_M06","0","0","100162","100040","0","110060063","0","-165","113222","bgm_M06","101060605","101060607","0","113401","100162","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060704","bgm_M06","-20","0","9","110060071","100113","11006","110060071","180","101060704","0","0","佛洛拉湖畔 6-7","0","9","bgm_M06","0","100111","211001000","110060072","0","113283","bgm_M06","0","0","0","0","101060705","90","11006007","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110060073","0","10","123041","bgm_M06","101060703","0","0","113551","100112","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060804","bgm_M06","130","0","9","110060081","100113","11006","110060081","180","101060802","0","0","佛洛拉湖畔 6-8","0","9","bgm_M06","0","100111","211001000","110060082","0","123343","bgm_M06","0","0","0","0","101060804","90","11006008","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110060083","0","40","113522","bgm_M06","101060809","0","0","123432","100112","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101060906","bgm_M06","180","0","9","110060091","100039","11006","110060091","180","101060902","0","0","佛洛拉湖畔 6-9","0","9","bgm_M06","0","100037","211001000","110060092","0","113372","bgm_M06","0","0","0","0","101060905","90","11006009","2030/12/31 14:59:59","bgm_M06","0","0","100038","100040","0","110060093","0","-125","113552","bgm_M06","101060907","0","0","113581","100038","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101061006","bgm_M06","325","0","9","110060101","100033","11006","110060101","180","101061006","0","0","佛洛拉湖畔 6-10","0","9","bgm_M06","0","100031","211001000","110060102","0","113553","bgm_M06","0","0","0","0","101061003","90","11006010","2030/12/31 14:59:59","bgm_M06","25011","0","100032","100050","0","110060103","0","-50","123582","bgm_M06","101061007","0","0","123461","100032","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101061103","bgm_M06","460","0","9","110060111","100036","11006","110060111","180","101061106","0","0","佛洛拉湖畔 6-11","0","9","bgm_M06","0","100034","211001000","110060112","0","113614","bgm_M06","0","0","0","0","101061105","90","11006011","2030/12/31 14:59:59","bgm_M06","25012","0","100035","100040","0","110060113","0","40","113013","bgm_M06","101061104","0","0","123132","100035","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101061202","bgm_M06","650","0","9","110060121","100043","11006","110060121","180","101061204","0","0","佛洛拉湖畔 6-12","0","9","bgm_M06","0","100041","211001000","110060122","0","123583","bgm_M06","0","0","0","0","101061206","90","11006012","2030/12/31 14:59:59","bgm_M06","25013","0","100042","100070","0","110060123","0","15","123193","bgm_M06","101061207","0","0","123491","100042","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101061301","bgm_M06","545","0","9","110060131","100043","11006","110060131","180","101061302","0","0","佛洛拉湖畔 6-13","0","9","bgm_M06","0","100041","211001000","110060132","0","124131","bgm_M06","0","0","0","0","101061304","90","11006013","2030/12/31 14:59:59","bgm_M06","25014","0","100042","100070","0","110060133","0","-115","123042","bgm_M06","101061305","101061303","0","123072","100042","9"
"bgm_M17_02","0","0","2015/12/17 15:00:00","0","bgm_M17","740","-30","9","110060141","100703","11006","110060141","180","0","0","9006145","佛洛拉湖畔 6-14","0","9","bgm_M63","9006146","100701","211001000","110060142","0","124101","bgm_M17_02","0","0","0","0","101061407","90","11006014","2030/12/31 14:59:59","bgm_M17","25015","0","100702","100120","0","110060143","0","-125","124251","bgm_M63","0","0","0","113611","100702","9"
"bgm_M06","0","0","2015/12/17 15:00:00","101070107","bgm_M06","-455","0","10","110070011","100036","11007","110070011","190","101070107","0","0","墨提斯大瀑布 7-1","0","10","bgm_M06","0","100034","211001000","110070012","0","113222","bgm_M06","0","0","0","0","101070106","90","11007001","2030/12/31 14:59:59","bgm_M06","0","0","100035","100010","0","110070013","0","90","123432","bgm_M06","0","0","0","113401","100035","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070203","bgm_M06","-350","0","10","110070021","100039","11007","110070021","190","101070203","0","0","墨提斯大瀑布 7-2","0","10","bgm_M06","0","100037","211001000","110070022","0","113013","bgm_M06","0","0","0","0","101070206","90","11007002","2030/12/31 14:59:59","bgm_M06","0","0","100038","100010","0","110070023","0","-30","123072","bgm_M06","101070204","0","0","123461","100038","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070303","bgm_M06","-230","0","10","110070031","100093","11007","110070031","190","101070308","0","0","墨提斯大瀑布 7-3","0","10","bgm_M06","0","100091","211001000","110070032","0","124251","bgm_M06","0","0","0","0","101070307","90","11007003","2030/12/31 14:59:59","bgm_M06","0","0","100092","100030","0","110070033","0","40","123132","bgm_M06","101070305","101070309","0","123491","100092","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070401","bgm_M06","-160","0","10","110070041","100093","11007","110070041","190","101070402","0","0","墨提斯大瀑布 7-4","0","10","bgm_M06","0","100091","211001000","110070042","0","114011","bgm_M06","0","0","0","0","101070401","90","11007004","2030/12/31 14:59:59","bgm_M06","0","0","100092","100030","0","110070043","0","-85","124131","bgm_M06","101070406","0","0","123193","100092","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070505","bgm_M06","-45","0","10","110070051","100173","11007","110070051","190","101070505","0","0","墨提斯大瀑布 7-5","0","10","bgm_M06","0","100171","211001000","110070052","0","124101","bgm_M06","0","0","0","0","101070504","90","11007005","2030/12/31 14:59:59","bgm_M06","0","0","100172","100040","0","110070053","0","-210","114191","bgm_M06","101070502","0","0","113522","100172","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070601","bgm_M06","90","0","10","110070061","100173","11007","110070061","190","101070608","0","0","墨提斯大瀑布 7-6","0","10","bgm_M06","0","100171","211001000","110070062","0","124161","bgm_M06","0","0","0","0","101070602","90","11007006","2030/12/31 14:59:59","bgm_M06","0","0","100172","100070","0","110070063","0","-130","124071","bgm_M06","101070605","0","0","123042","100172","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070704","bgm_M06","5","-30","10","110070071","100043","11007","110070071","190","101070704","0","0","墨提斯大瀑布 7-7","0","10","bgm_M06","0","100041","211001000","110070072","0","114041","bgm_M06","0","0","0","0","101070707","90","11007007","2030/12/31 14:59:59","bgm_M06","0","0","100042","100070","0","110070073","0","40","114221","bgm_M06","101070708","101070709","0","113552","100042","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070802","bgm_M06","200","0","10","110070081","100063","11007","110070081","190","101070804","0","0","墨提斯大瀑布 7-8","0","10","bgm_M06","0","100061","211001000","110070082","0","114011","bgm_M06","0","0","0","0","101070801","90","11007008","2030/12/31 14:59:59","bgm_M06","0","0","100062","100010","0","110070083","0","35","124251","bgm_M06","0","0","0","113283","100062","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101070901","bgm_M06","320","0","10","110070091","100113","11007","110070091","190","101070904","0","0","墨提斯大瀑布 7-9","0","10","bgm_M06","0","100111","211001000","110070092","0","114281","bgm_M06","0","0","0","0","101070906","90","11007009","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110070093","0","-45","124101","bgm_M06","101070905","0","0","123583","100112","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101071001","bgm_M06","365","0","10","110070101","100039","11007","110070101","190","101071007","0","0","墨提斯大瀑布 7-10","0","10","bgm_M06","0","100037","211001000","110070102","0","114221","bgm_M06","0","0","0","0","101071004","90","11007010","2030/12/31 14:59:59","bgm_M06","25011","0","100038","100050","0","110070103","0","-185","124161","bgm_M06","101071002","0","0","123343","100038","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101071105","bgm_M06","510","0","10","110070111","100113","11007","110070111","190","101071101","0","0","墨提斯大瀑布 7-11","0","10","bgm_M06","0","100111","211001000","110070112","0","124311","bgm_M06","0","0","0","0","101071105","90","11007011","2030/12/31 14:59:59","bgm_M06","25012","0","100112","100010","0","110070113","0","-125","114041","bgm_M06","101071106","0","0","113614","100112","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101071204","bgm_M06","690","-50","10","110070121","100123","11007","110070121","190","101071204","0","0","墨提斯大瀑布 7-12","0","10","bgm_M06","0","100121","211001000","110070122","0","114341","bgm_M06","0","0","0","0","101071207","90","11007012","2030/12/31 14:59:59","bgm_M06","25013","0","100122","100010","0","110070123","0","-110","124071","bgm_M06","101071201","0","0","113372","100122","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101071304","bgm_M06","505","-50","10","110070131","100126","11007","110070131","190","101071307","0","0","墨提斯大瀑布 7-13","0","10","bgm_M06","0","100124","211001000","110070132","0","114371","bgm_M06","0","0","0","0","101071304","90","11007013","2030/12/31 14:59:59","bgm_M06","25014","0","100125","100040","0","110070133","0","10","114191","bgm_M06","101071302","0","0","113553","100125","10"
"bgm_M17_02","0","0","2015/12/17 15:00:00","0","bgm_M17","665","0","10","110070141","100783","11007","110070141","190","0","0","9007145","墨提斯大瀑布 7-14","0","10","bgm_M63","9007146","100781","211001000","110070142","0","124401","bgm_M17_02","0","0","0","0","101071408","90","11007014","2030/12/31 14:59:59","bgm_M17","25015","0","100782","100120","0","110070143","0","40","124131","bgm_M63","0","0","0","123582","100782","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080105","bgm_M06","-760","0","10","110080011","100113","11008","110080011","200","101080102","0","0","伊麗絲樹海 8-1","0","10","bgm_M06","0","100111","211001000","110080012","0","114041","bgm_M06","0","0","0","0","101080107","90","11008001","2030/12/31 14:59:59","bgm_M06","0","0","100112","100050","0","110080013","0","25","114011","bgm_M06","101080108","0","0","113283","100112","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080203","bgm_M06","-710","0","10","110080021","100243","11008","110080021","200","101080207","0","0","伊麗絲樹海 8-2","0","10","bgm_M06","0","100241","211001000","110080022","0","124131","bgm_M06","0","0","0","0","101080205","90","11008002","2030/12/31 14:59:59","bgm_M06","0","0","100242","100050","0","110080023","0","-140","124161","bgm_M06","101080208","0","0","113553","100242","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080301","bgm_M06","-570","0","10","110080031","100243","11008","110080031","200","101080307","0","0","伊麗絲樹海 8-3","0","10","bgm_M06","0","100241","211001000","110080032","0","124101","bgm_M06","0","0","0","0","101080306","90","11008003","2030/12/31 14:59:59","bgm_M06","0","0","100242","100010","0","110080033","0","-70","124071","bgm_M06","101080303","0","0","123343","100242","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080401","bgm_M06","-500","0","10","110080041","100113","11008","110080041","200","101080408","0","0","伊麗絲樹海 8-4","0","10","bgm_M06","0","100111","211001000","110080042","0","114191","bgm_M06","0","0","0","0","101080404","90","11008004","2030/12/31 14:59:59","bgm_M06","0","0","100112","100010","0","110080043","0","40","114221","bgm_M06","101080403","101080406","0","123583","100112","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080505","bgm_M06","-410","0","10","110080051","100013","11008","110080051","200","101080504","0","0","伊麗絲樹海 8-5","0","10","bgm_M06","0","100011","211001000","110080052","0","114281","bgm_M06","0","0","0","0","101080506","90","11008005","2030/12/31 14:59:59","bgm_M06","0","0","100012","100020","0","110080053","0","-85","114011","bgm_M06","101080503","0","0","113372","100012","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080602","bgm_M06","-290","0","10","110080061","100016","11008","110080061","200","101080605","0","0","伊麗絲樹海 8-6","0","10","bgm_M06","0","100014","211001000","110080062","0","124311","bgm_M06","0","0","0","0","101080601","90","11008006","2030/12/31 14:59:59","bgm_M06","0","0","100015","100020","0","110080063","0","5","114041","bgm_M06","101080606","101080603","0","113614","100015","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080703","bgm_M06","-245","-50","10","110080071","100123","11008","110080071","200","101080702","0","0","伊麗絲樹海 8-7","0","10","bgm_M06","0","100121","211001000","110080072","0","114341","bgm_M06","0","0","0","0","101080703","90","11008007","2030/12/31 14:59:59","bgm_M06","0","0","100122","100040","0","110080073","0","-175","114221","bgm_M06","101080702","101080705","0","113553","100122","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101080807","bgm_M06","-85","-50","10","110080081","100129","11008","110080081","200","101080803","0","0","伊麗絲樹海 8-8","0","10","bgm_M06","0","100127","211001000","110080082","0","124431","bgm_M06","0","0","0","0","101080806","90","11008008","2030/12/31 14:59:59","bgm_M06","0","0","100128","100040","0","110080083","0","-115","114191","bgm_M06","101080808","101080809","0","113372","100128","10"
