ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","101050101","0","90","1","0","0","0","2","0","2","3"
"0","提升自身{0}的物理防禦力","1","0","1","0","物理防禦力提升+{0}","0","0","0","101051101","0","90","1","0","0","0","2","0","2","3"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","","0","0","0","101051102","0","90","1","0","0","0","0","0","225","4"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","20.4","99","物理傷害+{0}","0","0","1150","101100101","0","1","0","1","0","3","1.62","0","20.4","1"
"1","自身物理暴擊提升{0}","1","0","1","1","","1","0","0","101100201","0","10","99","2","0","7","0","1","45","60"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","101100202","0","10","12","2","0","7","15","1","15","10"
"1","對敵方單體造成{0}的物理傷害","1","0","20","1","物理傷害+{0}","0","0","-1","101100301","0","1","0","1","0","3","1.6","0","20","1"
"1","對範圍內的敵人造成{0}的物理傷害","1","1.75","28","99","物理傷害+{0}","0","0","1300","101101101","0","1","0","1","0","3","2.16","0","28","1"
"1","自身物理暴擊提升{0}","1","0","1","1","","1","0","0","101101201","0","10","99","2","0","7","0","1","75","60"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","101101202","0","10","12","2","0","7","20","1","20","10"
"1","自身的行動速度上升80％","1","0","1.8","1","","0","0","0","101101203","0","8","0","2","0","7","12","0","0","2"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","35","99","物理傷害+{0}","0","0","1300","101101301","0","1","0","1","0","3","2.8","0","35","1"
"1","提升自己物理攻擊暴擊時的傷害{0}%","1","0","1","1","","1","0","0","101101302","0","10","18","2","0","7","0","1","15","110"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","101101303","0","10","18","2","0","7","90","1","90","10"
"1","回復自身{0}的TP","1","0","650","1","","0","0","0","101101304","0","16","0","2","0","7","0","0","0","1"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101150101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101151101","0","90","1","0","0","0","15","0","240","2"
"3","對使用物理攻擊的敵人追加{0}的魔法傷害","1","0","6.75","99","追加魔法傷害+{0}","0","0","2160","101200101","0","1","0","1","0","20","0.54","0","6.75","2"
"3","對敵方全體造成{0}的魔法傷害","1","0","9","99","全體魔法傷害+{0}","0","0","2160","101200102","0","1","0","1","0","3","0.81","0","9","2"
"3","對敵方單體造成{0}的魔法傷害","1","0","20","1","魔法傷害+{0}","0","0","2160","101200201","0","1","0","1","0","14","1.6","0","20","2"
"3","對敵方單體造成{0}的魔法傷害","1","0","10","1","魔法傷害+{0}","0","0","2160","101200301","0","1","0","1","0","14","0.8","0","10","2"
"3","使敵方單體一段時間內無法行動","1","0","0","1","造成暈眩的成功Lv+1","0","0","2160","101200302","0","8","0","1","0","14","1.5","0","0","7"
"2","對使用物理攻擊的敵人追加{0}的魔法傷害","1","0","9","99","追加魔法傷害+{0}","0","0","2160","101201101","0","1","0","1","0","20","2.4","0","9","2"
"2","對進行物理攻擊的敵人降低{0}魔法防禦力","1","0","1","99","魔法防禦力降低+{0}","1","0","2160","101201102","0","10","18","1","0","20","0.54","0","0.54","41"
"2","令使用物理攻擊的敵人在一定時間內無法行動","1","0","0","99","造成暈眩的成功Lv+1","0","0","2160","101201103","0","8","0","1","0","20","6","0","0","7"
"2","對敵方全體造成{0}的魔法傷害","1","0","9","99","全體魔法傷害+{0}","0","0","2160","101201104","0","1","0","1","0","3","0.81","0","9","2"
"3","對敵方單體造成{0}的魔法傷害","1","0","22","1","魔法傷害+{0}","0","0","2160","101201201","0","1","0","1","0","14","1.8","0","22","2"
"3","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","1","0","2160","101201202","0","10","12","1","0","14","0.2","1","0.2","41"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101250101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101251101","0","90","1","0","0","0","15","0","240","4"
"2","對敵方單體造成{0}的魔法傷害","1","0","60","1","魔法傷害+{0}","0","0","2160","101300101","0","1","0","1","0","6","5.6","0","60","2"
"1","","1","0","0","1","","0","0","2160","101300201","0","7","0","1","0","3","0","0","0","1"
"2","使範圍內敵人的魔法防禦力下降{0}","1","0","1","99","魔法防禦力降低+{0}","0","0","200","101300202","0","10","12","1","0","3","0.48","0","0.48","41"
"2","對敵方單體造成{0}的魔法傷害","1","0","20","1","魔法傷害+{0}","0","0","2160","101300301","0","1","0","1","0","6","1.6","0","20","2"
"2","使敵方單體一段時間內無法行動","1","0","0","1","造成暈眩的成功Lv+1","0","0","2160","101300302","0","8","0","1","0","6","1.5","0","0","7"
"2","對敵方單體造成{0}的魔法傷害","1","0","140","1","魔法傷害+{0}","0","0","2160","101301101","0","1","0","1","0","6","11.2","0","140","2"
"2","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","0","0","2160","101301102","0","10","18","1","0","6","0.5","0","0.5","41"
"1","","1","0","0","1","","0","0","2160","101301201","0","7","0","1","0","3","0","0","0","1"
"2","使範圍內敵人的魔法防禦力下降{0}","1","0","1","99","魔法防禦力降低+{0}","0","0","200","101301202","0","10","12","1","0","3","0.8","0","0.8","41"
"2","對敵方單體造成{0}的魔法傷害","1","0","60","1","魔法傷害+{0}","0","0","2160","101301301","0","1","0","1","0","6","4.8","0","60","2"
"2","使敵方單體一段時間內無法行動","1","0","0","1","造成暈眩的成功Lv+1","0","0","2160","101301302","0","8","0","1","0","6","4.5","0","0","7"
"2","降低敵方單體的HP恢復量90%","1","0","0.9","1","","1","0","2160","101301303","0","59","0","1","0","6","0","0","18","1"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101350101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101351101","0","90","1","0","0","0","15","0","240","4"
"1","","1","0","0","1","","0","0","2160","101400101","2","7","0","1","0","3","0","0","0","3"
"1","使領域中敵人降低{0}的魔法防禦力","1","0","2.4","1","魔法防禦力降低+{0}","1","300","2160","101400102","2","38","0","1","3","3","16","0","2.4","41"
"1","使領域中敵人降低{0}的 TP 上升","1","0","10","1","","1","300","2160","101400103","2","38","0","1","0","3","16","0","0","81"
"1","","1","0","0","1","","0","0","2160","101400104","2","7","0","1","0","3","0","0","0","1"
"2","使範圍內的敵人行動速度降低10％","1","0","0.9","99","造成行動速度降低的成功Lv+1","0","0","300","101400105","0","8","0","1","0","1","16","0","0","1"
"1","對範圍內的敵人造成{0}的魔法傷害","1","0","3.4","99","魔法傷害+{0}","0","0","800","101400201","0","1","0","1","0","3","0.27","0","3.4","2"
"1","使範圍內的敵人一段時間內無法行動","1","0","0","99","束縛確定成功Ｌｖ+1","0","0","800","101400202","0","8","0","1","0","3","2.5","0","0","5"
"1","對敵方單體造成{0}的魔法傷害","1","0","8","1","魔法傷害+{0}","0","0","-1","101400301","0","1","0","1","0","3","0.6","0","8","2"
"1","令一名敵人混亂","1","0","7.5","1","混亂的確定成功Lv+1","0","0","-1","101400302","0","11","0","1","0","3","1","0","0","1"
"1","","1","0","0","1","","0","0","2160","101401101","2","7","0","1","0","3","0","0","0","3"
"1","使領域中敵人降低{0}的魔法防禦力","1","0","2.4","1","魔法防禦力降低+{0}","1","410","2160","101401102","2","38","0","1","3","3","18","0","2.4","41"
"1","使領域中敵人降低{0}的 TP 上升","1","0","10","1","","1","410","2160","101401103","2","38","0","1","0","3","18","0","0","81"
"3","","1","0","0","99","","0","0","2160","101401104","0","92","0","1","0","3","0","0","0","0"
"1","","1","0","0","1","","0","0","2160","101401105","2","7","0","1","0","3","0","0","0","1"
"2","使範圍內的敵人行動速度降低30％","1","0","0.7","99","造成行動速度降低的成功Lv+1","0","0","300","101401106","0","8","0","1","0","1","18","0","0","1"
"2","","1","0","5","99","","0","0","300","101401107","0","57","0","1","0","1","0","0","0","101401108"
"3","對敵方全體造成{0}的魔法傷害","1","0","6.25","99","魔法傷害+{0}","0","0","2160","101401108","0","1","0","1","0","3","0.5","0","6.25","2"
"1","對範圍內的敵人造成{0}的魔法傷害","1","0","9","99","魔法傷害+{0}","0","0","800","101401201","0","1","0","1","0","3","0.72","0","9","2"
"1","","1","0","4","99","","3","0","800","101401202","0","26","0","1","0","3","0","0","0.2","101401203"
"1","使範圍內的敵人一段時間內無法行動","1","0","0","99","束縛確定成功Ｌｖ+1","0","0","800","101401203","0","8","0","1","0","3","2.5","0","0","5"
"0","提升自身{0}的魔法防禦力","1","0","1","0","魔法防禦力提升+{0}","0","0","0","101450101","0","90","1","0","0","0","2","0","2","5"
"0","提升自身{0}的魔法防禦力","1","0","1","0","魔法防禦力提升+{0}","0","0","0","101451101","0","90","1","0","0","0","2","0","32","5"
"3","回復我方全體{0}的HP","1","0","1","99","HP回復量+{0}","0","0","2160","101500101","0","4","0.3375","2","0","3","4.5","0","4.5","2"
"3","提升我方全體{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","2160","101500102","0","10","18","2","0","3","0.45","0","0.45","40"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","0","0","300","101500201","0","10","12","2","0","3","5.5","0","5.5","30"
"2","每秒回復{0}的HP","1","0","1","1","回復量+{0}","1","7","2160","101500301","0","48","0","2","0","10","0.12","0","1","2"
"3","回復我方全體{0}的HP","1","0","1","99","HP回復量+{0}","0","0","2160","101501101","0","4","0.3375","2","0","3","4.5","0","4.5","2"
"3","提升我方全體{0}的魔法防禦力","1","0","1","99","魔法防禦力提升+{0}","1","0","2160","101501102","0","10","18","2","0","3","0.45","0","0.45","40"
"3","提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","101501103","0","10","18","2","0","3","25","0","25","30"
"3","使全體夥伴的魔法暴擊提升{0}","1","0","1","99","","1","0","2160","101501104","0","10","18","2","0","3","0","0","50","70"
"3","提升我方全體魔法攻擊暴擊時25％的傷害","1","0","1","99","","1","0","2160","101501105","0","10","18","2","0","3","0","0","25","120"
"3","每秒回復{0}的HP","1","0","0.8","99","回復量+{0}","1","18","2160","101501106","0","48","0","2","0","3","0.04","0","0.8","2"
"2","提升範圍內的我方{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","0","0","300","101501201","0","10","12","2","0","3","18","0","18","30"
"2","使範圍內全體夥伴提升{0}的魔法暴擊","1","0","1","99","魔法暴擊提高+{0}","1","0","300","101501202","0","10","12","2","0","3","0","1","40","70"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101550101","0","90","1","0","0","0","15","0","15","4"
"0","提升自身{0}的魔法攻擊力","1","0","1","0","魔法攻擊力提升+{0}","0","0","0","101551101","0","90","1","0","0","0","15","0","240","4"
"1","對敵方單體造成{0}的物理傷害","1","0","45","1","物理傷害+{0}","0","1","-1","101600101","0","1","0","1","0","3","4","0","45","1"
"1","對敵方單體造成{0}的物理傷害","1","0","12","1","物理傷害+{0}","0","1","-1","101600201","0","1","0","1","0","3","0.9","0","12","1"
"3","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力+{0}","1","0","0","101600301","0","10","12","2","0","7","15","1","15","10"
"3","提升自己物理攻擊暴擊時的傷害25%","1","0","2","1","物理暴擊提高+{0}","1","0","-1","101601101","0","10","18","2","0","7","0","1","25","110"
"1","對敵方單體造成{0}的物理傷害","1","0","112","1","物理傷害+{0}","0","1","-1","101601102","0","1","0","1","0","3","9","0","112","1"
"1","對敵方單體造成{0}的物理傷害","1","1.5","12","1","物理傷害+{0}","0","1","-1","101601201","0","1","0","1","0","3","0.9","0","12","1"
"1","對敵方單體造成{0}的物理傷害","1","1.5","12","1","物理傷害+{0}","0","0","-1","101601202","0","1","0","1","0","3","0.6","0","12","1"
"1","對敵方單體造成{0}的物理傷害","1","1.5","12","1","物理傷害+{0}","0","0","-1","101601203","0","1","0","1","0","3","0.6","0","12","1"
"3","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","101601301","0","10","180","2","0","7","75","1","75","10"
"3","提升自己物理攻擊暴擊時的傷害{0}%","1","0","1","1","","1","0","0","101601302","0","10","180","2","0","7","0","1","15","110"
"3","回復自身{0}的TP","1","0","150","1","","0","0","0","101601303","0","16","0","2","0","7","0","0","0","1"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101650101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101651101","0","90","1","0","0","0","15","0","240","2"
"1","對敵方單體造成{0}的物理傷害","1","0","60","1","物理傷害+{0}","0","0","-1","101700101","0","1","0","1","0","3","4.8","0","60","1"
"1","對敵方單體造成{0}的物理傷害","1","0","20","1","物理傷害+{0}","0","0","-1","101700201","0","1","0","1","0","3","1.6","0","20","1"
"3","每次攻擊增加{0}的傷害","1","0","1","1","追加傷害+{0}","0","0","2160","101700301","0","102","5","2","0","7","10","0","10","0"
"1","對敵方單體造成{0}的物理傷害","1","0","180","1","物理傷害+{0}","0","0","-1","101701101","0","1","0","1","0","3","14.4","0","180","1"
"3","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力+{0}","1","0","0","101701102","0","10","180","2","0","7","15","0","15","10"
"1","對敵方單體造成{0}的物理傷害","1","0","30","1","物理傷害+{0}","0","0","-1","101701201","0","1","0","1","0","3","2.3","0","30","1"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101750101","0","90","1","0","0","0","15","0","15","2"
"0","提升自身{0}的物理攻擊力","1","0","1","0","物理攻擊力提升+{0}","0","0","0","101751101","0","90","1","0","0","0","15","0","240","2"
"3","對敵方全體造成{0}的魔法傷害","1","0","4.5","99","全體魔法傷害+{0}","0","0","2160","101800101","0","1","0","1","0","3","0.405","0","4.5","2"
"3","魅惑全體敵人","1","0","4","99","造成魅惑的成功Lv+1","0","0","2160","101800102","0","11","0","1","0","3","100","0","0","0"
"1","","1","0","0","1","","0","0","4000","101800201","1","7","0","1","0","3","0","0","0","1"
"2","對範圍內的敵人造成{0}的魔法傷害","1","0","9","99","魔法傷害+{0}","0","0","100","101800202","0","1","0","1","0","1","0.72","0","9","2"
"3","使敵方單體失去{0}的TP","1","0","50","1","TP傷害+{0}","0","0","-1","101800301","0","16","0","1","0","2","0","0","1","2"
"1","回復自身{0}的TP","1","0","50","1","TP回復量+{0}","0","0","0","101800302","0","16","0","2","0","7","0","0","1","1"
"3","對敵方全體造成{0}的魔法傷害","1","0","10","99","全體魔法傷害+{0}","0","0","2160","101801101","0","1","0","1","0","3","0.81","0","10","2"
"3","使全體敵人失去{0}的 TP","1","0","20","99","TP傷害+{0}","0","0","2160","101801102","0","16","0","1","0","3","0","0","0.4","2"
"3","使全體敵人的 TP 上升降低{0}","1","0","1","99","","1","0","2160","101801103","0","10","18","1","0","3","0","1","15","81"
"3","魅惑全體敵人","1","0","5","99","造成魅惑的成功Lv+1","0","0","2160","101801104","0","11","0","1","0","3","100","0","0","0"
"1","","1","0","0","1","","0","0","4000","101801201","1","7","0","1","0","3","0","0","0","1"
"2","","1","0","0","99","","101801203","0","100","101801202","0","23","0","1","101801205","3","0","0","1","300"
"2","對範圍內的敵人造成{0}的魔法傷害","1","0","9","99","魔法傷害+{0}","0","0","100","101801203","0","1","0","1","0","3","1.2","0","9","2"
"2","當敵人陷入誘惑狀態時，讓範圍內的敵人TP失去{0}","1","0","300","99","TP傷害+{0}","0","0","100","101801204","0","16","0","1","0","3","0","0","1","2"
"2","","1","0","9","99","","0","0","100","101801205","0","1","0","1","0","3","1.2","0","9","2"
"2","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","1","0","1","99","物理攻擊力降低+{0}","1","0","100","101801206","0","10","12","1","0","3","10","1","10","11"
"2","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","1","0","1","99","魔法攻擊力下降+{0}","1","0","100","101801207","0","10","12","1","0","3","10","1","10","31"
"3","使敵方單體失去{0}的TP","1","0","310","1","","0","0","-1","101820301","0","16","0","1","0","2","0","0","0","2"
"3","降低敵方單體{0}的物理攻擊力","1","0","1","0","物理攻擊力降低+{0}","1","0","-1","101820302","0","10","12","1","0","1","4","1","-1040","11"
"3","降低敵方單體{0}的魔法攻擊力","1","0","1","0","魔法攻擊力下降+{0}","1","0","-1","101820303","0","10","12","1","0","1","4","1","-1040","31"
"1","回復自身{0}的TP","1","0","310","1","","0","0","0","101820304","0","16","0","2","0","7","0","0","0","1"
"3","對敵方全體造成{0}的魔法傷害","1","0","10","99","全體魔法傷害+{0}","0","0","2160","101821101","0","1","0","1","0","3","1.21","0","10","2"
"3","使全體敵人失去{0}的 TP","1","0","124","99","","0","0","2160","101821102","0","16","0","1","0","3","0","0","0","2"
