aa1fdc4524a48093dfaefd423c3f0d7b3f1f35c3fe269448c5745703a377b800,9deafa204258109f2a4b65c8c13d03228f205d347aba6cce8bf57bdf22e76b85,59535a19a0c9e28981d1511a71d27c3282bcae4fac0379d1bd09fcf8402d5438,de85d59df66dcebbea2091dfd01fd5a519788f52f1ec3111422d4a5890e3e78d,13a80a06b7df3f7fc130daf4dc51e326e46d335938d6cba33e094650c9233d8e,3fd982b6602f5dfe20bc78c8785aacc1644ee50d0757440a8f6b1c050cb0703a,f5b66bbaee3599a1900cdab175343da909363706eb5f97fb1df66c41e9acfbdf,a6b8130dec6ff5e14f8c763f9bded1215b9d6cc13ad882c515cf5f97a45b3111
"0","2030/01/01 23:59:59","晴朗穩定的夏日聖女","2","56011998","201992","10201998","2025/12/01 16:00:00"
"0","2030/01/01 23:59:59","美食殿堂","2","56012001","1202001","10202001","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","破曉之星","2","56012002","1202002","10202002","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","拉比林斯","2","56012003","1202003","10202003","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","慈樂之音","2","56012004","1202004","10202004","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","小小甜心","2","56012005","1202005","10202005","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","森林守衛","2","56012006","1202006","10202006","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","惡魔偽王國軍","2","56012007","1202007","10202007","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","王宮騎士團","2","56012008","1202008","10202008","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","咲戀育幼院","2","56012009","1202009","10202009","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","哞哞自衛隊","2","56012010","1202010","10202010","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","伊麗莎白牧場","2","56012011","1202011","10202011","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","墨丘利財團","2","56012012","1202012","10202012","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","暮光流星群","2","56012013","1202013","10202013","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","月光學院","2","56012014","1202014","10202014","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","純白之翼 蘭德索爾分部","2","56012015","1202015","10202015","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","聖德蕾莎女子學院（好朋友社）","2","56012016","1202016","10202016","2020/07/02 16:00:00"
"0","2030/01/01 23:59:59","龍族巢穴","2","56012017","1202017","10202017","2020/09/16 16:00:00"
"0","2030/01/01 23:59:59","憤怒‧軍團","2","56012019","1202019","10202019","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","阿爾克絲鍊金堂","2","56012022","1202022","10202022","2025/09/04 16:00:00"
"0","2030/01/01 23:59:59","new generations","2","56012100","1202100","10202100","2020/09/30 16:00:00"
"0","2030/01/01 23:59:59","為了那明日的美味佳餚","3","58008015","1301015","10301015","2020/04/27 16:00:00"
"0","2030/01/01 23:59:59","備受期待的新人","5","54002001","1501001","10501001","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","以高處為目標","5","54002002","1501002","10501002","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","千錘百鍊","5","54002003","1501003","10501003","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","受米奈β所引導","5","54004001","1502001","10502001","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","進行更卓越的實戰","5","54004002","1502002","10502002","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","群雄割據的霸者","5","54004003","1502003","10502003","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","前往新的戰場","6","55006001","1601001","10601001","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","戰鬥、永無止境","6","55006002","1601002","10601002","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","常在戰場","6","55006003","1601003","10601003","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","初心者戰隊","6","55008001","1603001","10603001","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","新人戰隊","6","55008002","1603002","10603002","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","正規戰隊","6","55008003","1603003","10603003","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","專家戰隊","6","55008004","1603004","10603004","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","大師戰隊","6","55008005","1603005","10603005","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","宗師戰隊","6","55008006","1603006","10603006","2020/09/25 05:00:00"
"0","2030/01/01 23:59:59","1st Round Clear！","7","3200101","1701100","10701100","2022/10/07 05:00:00"
"0","2030/01/01 23:59:59","2nd Round Clear！","7","3200102","1701101","10701101","2022/10/07 05:00:00"
"0","2030/01/01 23:59:59","3rd Round Clear！","7","3200103","1701102","10701102","2022/10/07 05:00:00"
"0","2030/01/01 23:59:59","4th Round Clear！","7","3200104","1701103","10701103","2022/10/07 05:00:00"
"0","2030/01/01 23:59:59","CONQUEST！","7","3200105","1701104","10701104","2022/10/07 05:00:00"
"0","2030/01/01 23:59:59","初出茅廬的猜謎粉絲","9","57004001","1903001","10903001","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","博學多聞的猜謎狂","9","57004002","1903002","10903002","2018/01/01 15:00:00"
"0","2030/01/01 23:59:59","蘭德索爾的猜謎公主","9","57004003","1903002","10903003","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL惡代官！","10","99001001","2001001","11001001","2018/09/03 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD惡代官！","10","99001002","2001002","11001002","2018/09/03 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD惡代官！","10","99001003","2001003","11001003","2018/09/03 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL惡代官！","10","99001004","2001004","11001004","2018/09/03 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL貝特魯吉烏斯！","10","99001005","2001005","11001005","2019/10/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD貝特魯吉烏斯！","10","99001006","2001006","11001006","2019/10/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD貝特魯吉烏斯！","10","99001007","2001007","11001007","2019/10/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL貝特魯吉烏斯！","10","99001008","2001008","11001008","2019/10/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL雨神大人！","10","99001009","2001009","11001009","2019/11/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD雨神大人！","10","99001010","2001010","11001010","2019/11/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD雨神大人！","10","99001011","2001011","11001011","2019/11/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL雨神大人！","10","99001012","2001012","11001012","2019/11/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL奄美魔物！","10","99001017","2001017","11001017","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD奄美魔物！","10","99001018","2001018","11001018","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD奄美魔物！","10","99001019","2001019","11001019","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL奄美魔物！","10","99001020","2001020","11001020","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","美麗海的空手道女孩","10","99001021","2001021","11001021","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","激浪的庵美魔物破壞者","10","99001022","2001022","11001022","2019/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL劇毒曼德拉草！","10","99001023","2001023","11001023","2020/01/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD劇毒曼德拉草！","10","99001024","2001024","11001024","2020/01/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD劇毒曼德拉草！","10","99001025","2001025","11001025","2020/01/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL劇毒曼德拉草！","10","99001026","2001026","11001026","2020/01/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL幻影男爵！","10","99001027","2001027","11001027","2020/02/04 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD幻影男爵！","10","99001028","2001028","11001028","2020/02/04 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD幻影男爵！","10","99001029","2001029","11001029","2020/02/04 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL幻影男爵！","10","99001030","2001030","11001030","2020/02/04 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL似龍生物！","10","99001031","2001031","11001031","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD似龍生物！","10","99001032","2001032","11001032","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD似龍生物！","10","99001033","2001033","11001033","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL似龍生物！","10","99001034","2001034","11001034","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","字彙初心者","10","99001039","2001039","11001039","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","字彙連結者","10","99001040","2001040","11001040","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","字彙大師","10","99001041","2001041","11001041","2020/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL復仇者馴鹿！","10","99001042","2001043","11001042","2020/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD復仇者馴鹿！","10","99001043","2001044","11001043","2020/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD復仇者馴鹿！","10","99001044","2001045","11001044","2020/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL復仇者馴鹿！","10","99001045","2001046","11001045","2020/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL山神大人！","10","99001046","2001047","11001046","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","討伐HARD山神大人！","10","99001047","2001048","11001047","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD山神大人！","10","99001048","2001049","11001048","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL山神大人！","10","99001049","2001050","11001049","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","福氣公會","10","99001046","2001051","11001050","2018/01/01 15:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL反逆獸！","10","99001051","2001052","11001051","2020/06/03 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD反逆獸！","10","99001052","2001053","11001052","2020/06/03 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD反逆獸！","10","99001053","2001054","11001053","2020/06/03 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL反逆獸！","10","99001054","2001055","11001054","2020/06/03 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL喧囂獨角兔！","10","99001055","2001056","11001055","2020/09/30 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD喧囂獨角兔！","10","99001056","2001057","11001056","2020/09/30 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD喧囂獨角兔！","10","99001057","2001058","11001057","2020/09/30 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL喧囂獨角兔！","10","99001058","2001059","11001058","2020/09/30 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL糾結的盆栽小花！","10","99001059","2001060","11001059","2020/10/12 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD糾結的盆栽小花！","10","99001060","2001061","11001060","2020/10/12 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD糾結的盆栽小花！","10","99001061","2001062","11001061","2020/10/12 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL糾結的盆栽小花！","10","99001062","2001063","11001062","2020/10/12 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL好朋友X！","10","99001063","2001064","11001063","2020/07/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD好朋友X！","10","99001064","2001065","11001064","2020/07/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD好朋友X！","10","99001065","2001066","11001065","2020/07/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL好朋友X！","10","99001066","2001067","11001066","2020/07/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL忍者首領半藏！","10","99001067","2001068","11001067","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD忍者首領半藏 ！","10","99001068","2001069","11001068","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD忍者首領半藏！","10","99001069","2001070","11001069","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL忍者首領半藏！","10","99001070","2001071","11001070","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","起司番隊見習生","10","99001071","2001072","11001071","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","起司番隊隊長","10","99001072","2001073","11001072","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","金幣大師","10","99001073","2001074","11001073","2020/08/03 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL賈巴沃克！","10","99001074","2001075","11001074","2020/09/04 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD賈巴沃克！","10","99001075","2001076","11001075","2020/09/04 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD賈巴沃克！","10","99001076","2001077","11001076","2020/09/04 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL賈巴沃克！","10","99001077","2001078","11001077","2020/09/04 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL覺醒‧花心星！","10","99001078","2001079","11001078","2020/11/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD覺醒‧花心星！","10","99001079","2001080","11001079","2020/11/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD覺醒‧花心星！","10","99001080","2001081","11001080","2020/11/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL覺醒‧花心星！","10","99001081","2001082","11001081","2020/11/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL海岸暴君‧鮫吉！","10","99001082","2001083","11001082","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD海岸暴君‧鮫吉！","10","99001083","2001084","11001083","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD海岸暴君‧鮫吉！","10","99001084","2001085","11001084","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL海岸暴君‧鮫吉！","10","99001085","2001086","11001085","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","噗吉全壘打","10","99001086","2001087","11001086","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","海岸的4號見習隊員","10","99001087","2001088","11001087","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","海岸的強棒","10","99001088","2001089","11001088","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","海岸屹立不搖的4號","10","99001089","2001090","11001089","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","海岸的全壘打王","10","99001090","2001091","11001090","2020/12/04 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL失控的純潔之弓！","10","99001091","2001092","11001091","2020/12/28 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD失控的純潔之弓！","10","99001092","2001093","11001092","2020/12/28 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD失控的純潔之弓！","10","99001093","2001094","11001093","2020/12/28 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL失控的純潔之弓！","10","99001094","2001095","11001094","2020/12/28 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL驚叫鬼魂教父！","10","99001095","2001096","11001095","2021/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD驚叫鬼魂教父！","10","99001096","2001097","11001096","2021/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD驚叫鬼魂教父！","10","99001097","2001098","11001097","2021/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL驚叫鬼魂教父！","10","99001098","2001099","11001098","2021/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL反逆獸 de M！","10","99001099","2001100","11001099","2021/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD反逆獸 de M！","10","99001100","2001101","11001100","2021/03/02 16:00:00"
"1","2030/01/01 23:59:59"," 討伐VERY HARD反逆獸 de M！","10","99001101","2001102","11001101","2021/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL反逆獸 de M！","10","99001102","2001103","11001102","2021/03/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL被操控的雪人！","10","99001103","2001104","11001103","2021/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD被操控的雪人！","10","99001104","2001105","11001104","2021/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD被操控的雪人！","10","99001105","2001106","11001105","2021/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL被操控的雪人！","10","99001106","2001107","11001106","2021/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL究極金槍鮪！","10","99001107","2001108","11001107","2021/05/04 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD究極金槍鮪！","10","99001108","2001109","11001108","2021/05/04 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD究極金槍鮪！","10","99001109","2001110","11001109","2021/05/04 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL究極金槍鮪！","10","99001110","2001111","11001110","2021/05/04 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL角鹿將軍！","10","99001111","2001112","11001111","2021/06/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD角鹿將軍！","10","99001112","2001113","11001112","2021/06/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD角鹿將軍！","10","99001113","2001114","11001113","2021/06/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL角鹿將軍！","10","99001114","2001115","11001114","2021/06/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL黑風之精靈！","10","99001115","2001116","11001115","2012/06/12 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD黑風之精靈！","10","99001116","2001117","11001116","2012/06/12 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD黑風之精靈！","10","99001117","2001118","11001117","2012/06/12 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL黑風之精靈！","10","99001118","2001119","11001118","2012/06/12 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL魔物公主！","10","99001119","2001120","11001119","2021/07/05 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD魔物公主！","10","99001120","2001121","11001120","2021/07/05 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD魔物公主！","10","99001121","2001122","11001121","2021/07/05 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL魔物公主！","10","99001122","2001123","11001122","2021/07/05 16:00:00"
"1","2030/01/01 23:59:59","無名的藝術NORMAL討伐！","10","99001123","2001124","11001123","2021/08/02 16:00:00"
"1","2030/01/01 23:59:59","無名的藝術HARD討伐！","10","99001124","2001125","11001124","2021/08/02 16:00:00"
"1","2030/01/01 23:59:59","無名的藝術VERY HARD討伐！","10","99001125","2001126","11001125","2021/08/02 16:00:00"
"1","2030/01/01 23:59:59","無名的藝術SPECIAL討伐！","10","99001126","2001127","11001126","2021/08/02 16:00:00"
"1","2030/01/01 23:59:59","爆裂‧時間儀NORMAL討伐！","10","99001127","2001128","11001127","2021/09/01 16:00:00"
"1","2030/01/01 23:59:59","爆裂‧時間儀HARD討伐！","10","99001128","2001129","11001128","2021/09/01 16:00:00"
"1","2030/01/01 23:59:59","爆裂‧時間儀VERY HARD討伐！","10","99001129","2001130","11001129","2021/09/01 16:00:00"
"1","2030/01/01 23:59:59","爆裂‧時間儀SPECIAL討伐！","10","99001130","2001131","11001130","2021/09/01 16:00:00"
"1","2030/01/01 23:59:59","字彙大師Ⅱ","10","99001131","2001042","11001131","2021/09/01 16:00:00"
"1","2030/01/01 23:59:59","究極機械玩具王 NORMAL討伐！","10","99001132","2001132","11001132","2021/10/01 16:00:00"
"1","2030/01/01 23:59:59","究極機械玩具王 HARD討伐！","10","99001133","2001133","11001133","2021/10/01 16:00:00"
"1","2030/01/01 23:59:59","究極機械玩具王 VERY HARD討伐！","10","99001134","2001134","11001134","2021/10/01 16:00:00"
"1","2030/01/01 23:59:59","究極機械玩具王 SPECIAL討伐！","10","99001135","2001135","11001135","2021/10/01 16:00:00"
"1","2030/01/01 23:59:59","寫完擅長的作業了！","10","99001136","2001136","11001136","2021/11/01 16:00:00"
"1","2030/01/01 23:59:59","寫完有點不擅長的作業了！","10","99001137","2001137","11001137","2021/11/01 16:00:00"
"1","2030/01/01 23:59:59","寫完非常不擅長的作業了！","10","99001138","2001138","11001138","2021/11/01 16:00:00"
"1","2030/01/01 23:59:59","寫完留到暑假尾聲的作業了！","10","99001139","2001139","11001139","2021/11/01 16:00:00"
"1","2030/01/01 23:59:59","暑假的回憶","10","99001140","2001140","11001140","2021/11/01 16:00:00"
"1","2030/01/01 23:59:59","討伐女王歌唱水母NORMAL！","10","99001142","2001142","11001142","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐女王歌唱水母HARD！","10","99001143","2001143","11001143","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐女王歌唱水母VERY HARD！","10","99001144","2001144","11001144","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐女王歌唱水母SPECIAL！","10","99001145","2001145","11001145","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","慈樂之音箱推","10","99001146","2001146","11001146","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","慈樂之音神推","10","99001147","2001147","11001147","2021/12/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL基古魯博士！","10","99001148","2001148","11001148","2021/01/03 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD基古魯博士！","10","99001149","2001149","11001149","2021/01/03 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD基古魯博士！","10","99001150","2001150","11001150","2021/01/03 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL基古魯博士！","10","99001151","2001151","11001151","2021/01/03 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL哀暴小棉花糖！","10","99001152","2001152","11001152","2022/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD哀暴小棉花糖！","10","99001153","2001153","11001153","2022/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD哀暴小棉花糖！","10","99001154","2001154","11001154","2022/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL哀暴小棉花糖！","10","99001155","2001155","11001155","2022/02/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL反逆獸‧三重！","10","99001156","2001156","11001156","2022/03/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD反逆獸‧三重！","10","99001157","2001157","11001157","2022/03/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD反逆獸‧三重！","10","99001158","2001158","11001158","2022/03/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL反逆獸‧三重！","10","99001159","2001159","11001159","2022/03/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL孤伶伶的聖誕夜妖精！","10","99001160","2001160","11001160","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD孤伶伶的聖誕夜妖精！","10","99001161","2001161","11001161","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD孤伶伶的聖誕夜妖精！","10","99001162","2001162","11001162","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL孤伶伶的聖誕夜妖精！","10","99001163","2001163","11001163","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","我把大家都做成布丁了喲","10","99001164","2001164","11001164","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","製作漂亮布丁的大師","10","99001165","2001165","11001165","2022/04/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL邪牛神哞猛！","10","99001166","2001166","11001166","2022/05/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD邪牛神哞猛！","10","99001167","2001167","11001167","2022/05/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD邪牛神哞猛！","10","99001168","2001168","11001168","2022/05/02 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL邪牛神哞猛！","10","99001169","2001169","11001169","2022/05/02 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL碎裂魔像！","10","99001170","2001170","11001170","2022/06/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD碎裂魔像！","10","99001171","2001171","11001171","2022/06/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD碎裂魔像！","10","99001172","2001172","11001172","2022/06/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL碎裂魔像！","10","99001173","2001173","11001173","2022/06/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL超載力量！","10","99001174","2001174","11001174","2022/06/08 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD超載力量！","10","99001175","2001175","11001175","2022/06/08 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD超載力量！","10","99001176","2001176","11001176","2022/06/08 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL超載力量！","10","99001177","2001177","11001177","2022/06/08 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL仇鼠‧怒髮衝冠的啾二！","10","99001178","2001178","11001178","2022/07/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD仇鼠‧怒髮衝冠的啾二！","10","99001179","2001179","11001179","2022/07/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD仇鼠‧怒髮衝冠的啾二！","10","99001180","2001180","11001180","2022/07/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL仇鼠‧怒髮衝冠的啾二！","10","99001181","2001181","11001181","2022/07/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL貪婪暴君‧賭場王！","10","99001182","2001182","11001182","2022/08/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD貪婪暴君‧賭場王！","10","99001183","2001183","11001183","2022/08/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD貪婪暴君‧賭場王！","10","99001184","2001184","11001184","2022/08/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL貪婪暴君‧賭場王！","10","99001185","2001185","11001185","2022/08/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL受解放的寶藏守護者！","10","99001186","2001186","11001186","2022/09/01 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD受解放的寶藏守護者！","10","99001187","2001187","11001187","2022/09/01 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD受解放的寶藏守護者！","10","99001188","2001188","11001188","2022/09/01 16:00:00"
"1","2030/01/01 23:59:59","討伐SPECIAL受解放的寶藏守護者！","10","99001189","2001189","11001189","2022/09/01 16:00:00"
"1","2030/01/01 23:59:59","討伐NORMAL阿斯特賴亞牛肝菌！","10","99001190","2001190","11001190","2022/10/02 16:00:00"
"1","2030/01/01 23:59:59","討伐HARD阿斯特賴亞牛肝菌！","10","99001191","2001191","11001191","2022/10/02 16:00:00"
"1","2030/01/01 23:59:59","討伐VERY HARD阿斯特賴亞牛肝菌！","10","99001192","2001192","11001192","2022/10/02 16:00:00"
