cf80f7efed4499064c6494df75a089abd2319ac2c5a4f87f0408ec6cc6da1cfb,91805696ae67b44c360e16f621155b5301316aaf758ee68d210d4e0e174ce540,3280481ebc683fea9015360f07f994f40e89b516406421d5240d238663dcb1fe,436f8288007481a41b30d176bea14f18b6cb4fc38208ef23365bae464d69cec4,8b6ac55018641c1ec07426970dc8ef290392999d3b43ad4caf66d19ba7483ba7,846459866a43efb26eac01aef1c1eee8517d9e7d42226a624ad8ee968b7d31eb,0af22c51613a3dd6cf4e57ec849be9da3289651a1382f864dfcb00c17dddd0e4,77f33c09688dc8fd03418ebe71f208c48160f38fa2391dc7ba942b520dc969ff,e6ba031e6f32d378108fb576aa42449a362d6c694dbfc756b65dd842d4381ef7,00cfbb138545b39ae86dc1595e9d6c45169c475c7e355300ba1125d789299b87,f7113d9dc2b568b060256f2a4d6992514159df127b46a06505dd00d5444822f9,bcd8ea626fc5a257f513050916c13828ab375fb4c12da8766e69680f3fd213f0,c84b142ec44890824a0c45221a56702b9651f0a16c6fdc9aa004a94fad4d726c,1c410010978d00204a87e916ae2f66555056d4ef14f9664298e2619b0f475669,5065945d23699498496d5d41e1c191559a3e64fdf077ad98c1bd2414b6aff8e3,91befca92b8117b0ff1fd95168e3213172b668ef204572b1e92e48c6daa7b6fa,47c5e6726c8a14dd0c94c82a064f4270a64f4e18f38f9d3e09d02f18ee9ae733,47fa86e9b436ed56175cb2c845d1cc57b98252baffe1983e3199096316eb9eca,3e871f6f7de30be5353c0f6cb8b4879caf9ea12dce774573a1e55ab5636c1183,435d1dfccd51f06c60dca0debb3fcd6e2b90308c02d073de7cf8f834278608eb,fd5cf60460659c115f5647e81b27bc36fa3bd897a8541aced64f8218ced2306a,6129fc67002819ea86747b2a70edc5e2029954a080e539b93f84811ed2f2e4b4,43929728c9d56d8ea6302e2bd77d85a455f94d73ced8fb046b1948282f0f8f5e,41e834d5007da50ee6f5cdd8e89b9071ac6e507b0b51c3b3346be3514e588066,98af98e94766e919c4f07c68a499399ef910405160cd8a84b9d0bf21e3f208c2,ddb3c72464efd695b2b17c3f9693e4417adccb349fec1032161b2ed61a132ce9,c0f09e910b2d9022d18585027681bf4db5f7ab0bb74651d81fe97973912d50ca,65d231477410b15e41ea3ebe4b9c8a16b3048651271a7ab9b009e2bf0175b630,8198fc2330c657e183aaee13e815378980cd3bee24b438d0e33a570ba4d256d9,40391a6c6f62b24ee66b97e2fd80abb26c8131de6d0c7f5944bec4d2bac48980,29bb120778112e724822b190a99be34de3e19c20f14dcb6581d4dc8578376fe4
"1","1014120105","100","1014120105","1014120105","1014120101","6","1","1014120104","6","1","33","34","1","100","1","100","100","1014120102","100","3","10141201","1014120105","1014120105","1014120103","1","1","3","1014120105","1","100"
"1","1014130104","100","1014130104","1014130104","1014130101","6","1","0","1","0","100","33","1","0","1","100","100","1014130102","100","100","10141301","1014130104","1014130104","1014130104","1","1","100","1014130103","1","34"
"1","1014140104","100","1014140107","1014140106","1014140101","6","1","1014140110","1","1","100","100","1","100","1","100","100","1014140102","100","100","10141401","1014140108","1014140105","1014140103","1","1","100","1014140109","1","100"
"0","1014210103","0","0","0","1014210101","1","0","0","1","0","0","0","1","0","1","33","100","1014210103","34","100","10142101","0","1014210102","1014210103","1","0","100","0","0","0"
"1","1014220105","100","1014220105","1014220105","1014220101","6","1","1014220104","6","1","33","34","1","100","1","100","100","1014220102","100","3","10142201","1014220105","1014220105","1014220103","1","1","3","1014220105","1","100"
"1","1014230104","100","1014230104","1014230104","1014230101","6","1","0","1","0","100","33","1","0","1","100","100","1014230102","100","100","10142301","1014230104","1014230104","1014230104","1","1","100","1014230103","1","34"
"1","1014240104","100","1014240107","1014240106","1014240101","6","1","1014240110","1","1","100","100","1","100","1","100","100","1014240102","100","100","10142401","1014240108","1014240105","1014240103","1","1","100","1014240109","1","100"
"0","1014310103","0","0","0","1014310101","1","0","0","1","0","0","0","1","0","1","33","100","1014310103","34","100","10143101","0","1014310102","1014310103","1","0","100","0","0","0"
"1","1014320105","100","1014320105","1014320105","1014320101","6","1","1014320104","6","1","33","34","1","100","1","100","100","1014320102","100","3","10143201","1014320105","1014320105","1014320103","1","1","3","1014320105","1","100"
"1","1014330104","100","1014330104","1014330104","1014330101","6","1","0","1","0","100","33","1","0","1","100","100","1014330102","100","100","10143301","1014330104","1014330104","1014330104","1","1","100","1014330103","1","34"
"1","1014340104","100","1014340107","1014340106","1014340101","6","1","1014340110","1","1","100","100","1","100","1","100","100","1014340102","100","100","10143401","1014340108","1014340105","1014340103","1","1","100","1014340109","1","100"
"0","1014410103","0","0","0","1014410101","1","0","0","1","0","0","0","1","0","1","33","100","1014410103","34","100","10144101","0","1014410102","1014410103","1","0","100","0","0","0"
"1","1014420105","100","1014420105","1014420105","1014420101","6","1","1014420104","6","1","33","34","1","100","1","100","100","1014420102","100","3","10144201","1014420105","1014420105","1014420103","1","1","3","1014420105","1","100"
"1","1014430104","100","1014430104","1014430104","1014430101","6","1","0","1","0","100","33","1","0","1","100","100","1014430102","100","100","10144301","1014430104","1014430104","1014430104","1","1","100","1014430103","1","34"
"1","1014440104","100","1014440107","1014440106","1014440101","6","1","1014440110","1","1","100","100","1","100","1","100","100","1014440102","100","100","10144401","1014440108","1014440105","1014440103","1","1","100","1014440109","1","100"
"0","1014510103","0","0","0","1014510101","1","0","0","1","0","0","0","1","0","1","33","100","1014510103","34","100","10145101","0","1014510102","1014510103","1","0","100","0","0","0"
"1","1014520105","100","1014520105","1014520105","1014520101","6","1","1014520104","6","1","33","34","1","100","1","100","100","1014520102","100","3","10145201","1014520105","1014520105","1014520103","1","1","3","1014520105","1","100"
"1","1014530104","100","1014530104","1014530104","1014530101","6","1","0","1","0","100","33","1","0","1","100","100","1014530102","100","100","10145301","1014530104","1014530104","1014530104","1","1","100","1014530103","1","34"
"1","1014540104","100","1014540107","1014540106","1014540101","6","1","1014540110","1","1","100","100","1","100","1","100","100","1014540102","100","100","10145401","1014540108","1014540105","1014540103","1","1","100","1014540109","1","100"
"0","1014610103","0","0","0","1014610101","1","0","0","1","0","0","0","1","0","1","33","100","1014610103","34","100","10146101","0","1014610102","1014610103","1","0","100","0","0","0"
"1","1014620105","100","1014620105","1014620105","1014620101","6","1","1014620104","6","1","33","34","1","100","1","100","100","1014620102","100","3","10146201","1014620105","1014620105","1014620103","1","1","3","1014620105","1","100"
"1","1014630104","100","1014630104","1014630104","1014630101","6","1","0","1","0","100","33","1","0","1","100","100","1014630102","100","100","10146301","1014630104","1014630104","1014630104","1","1","100","1014630103","1","34"
"1","1014640104","100","1014640107","1014640106","1014640101","6","1","1014640110","1","1","100","100","1","100","1","100","100","1014640102","100","100","10146401","1014640108","1014640105","1014640103","1","1","100","1014640109","1","100"
"0","1014710103","0","0","0","1014710101","1","0","0","1","0","0","0","1","0","1","33","100","1014710103","34","100","10147101","0","1014710102","1014710103","1","0","100","0","0","0"
"1","1014720105","100","1014720105","1014720105","1014720101","6","1","1014720104","6","1","33","34","1","100","1","100","100","1014720102","100","3","10147201","1014720105","1014720105","1014720103","1","1","3","1014720105","1","100"
"1","1014730104","100","1014730104","1014730104","1014730101","6","1","0","1","0","100","33","1","0","1","100","100","1014730102","100","100","10147301","1014730104","1014730104","1014730104","1","1","100","1014730103","1","34"
"1","1014740104","100","1014740107","1014740106","1014740101","6","1","1014740110","1","1","100","100","1","100","1","100","100","1014740102","100","100","10147401","1014740108","1014740105","1014740103","1","1","100","1014740109","1","100"
"0","1014810103","0","0","0","1014810101","1","0","0","1","0","0","0","1","0","1","33","100","1014810103","34","100","10148101","0","1014810102","1014810103","1","0","100","0","0","0"
"1","1014820105","100","1014820105","1014820105","1014820101","6","1","1014820104","6","1","33","34","1","100","1","100","100","1014820102","100","3","10148201","1014820105","1014820105","1014820103","1","1","3","1014820105","1","100"
"1","1014830104","100","1014830104","1014830104","1014830101","6","1","0","1","0","100","33","1","0","1","100","100","1014830102","100","100","10148301","1014830104","1014830104","1014830104","1","1","100","1014830103","1","34"
"1","1014840104","100","1014840107","1014840106","1014840101","6","1","1014840110","1","1","100","100","1","100","1","100","100","1014840102","100","100","10148401","1014840108","1014840105","1014840103","1","1","100","1014840109","1","100"
"0","1014910103","0","0","0","1014910101","1","0","0","1","0","0","0","1","0","1","33","100","1014910103","34","100","10149101","0","1014910102","1014910103","1","0","100","0","0","0"
"1","1014920105","100","1014920105","1014920105","1014920101","6","1","1014920104","6","1","33","34","1","100","1","100","100","1014920102","100","3","10149201","1014920105","1014920105","1014920103","1","1","3","1014920105","1","100"
"1","1014930104","100","1014930104","1014930104","1014930101","6","1","0","1","0","100","33","1","0","1","100","100","1014930102","100","100","10149301","1014930104","1014930104","1014930104","1","1","100","1014930103","1","34"
"1","1014940104","100","1014940107","1014940106","1014940101","6","1","1014940110","1","1","100","100","1","100","1","100","100","1014940102","100","100","10149401","1014940108","1014940105","1014940103","1","1","100","1014940109","1","100"
