d703a7179fdd8cc0754918e501750839221e8e4fe16e3a37ee363d9022112856,43153e92723b0e52b850dedea6c70f6e27430020f971a088e81b7d997a793a32,602cb427da191d2392509ec55d82699278f7e1da461e6047363034d9ff78acca,85f5c8b721f6332de0fa5673cca4fc1de9ddf4a78c76452166e31c00715078ae,b080a568ec993c51c7d3a49fa41bdc66e4f71edafa961082ea0b3635b8f1c293,fac59ebb1475d5682490a02dcb6c3fc557d86a031ea0449a2729b03e17fc73d1,ba8035f5255aa52cdda04b7fd169df0d5aa36f02388b8a03bcc509a9238b3547,296d2a18b22b39a240c5cc36c3e3440ab0aa7de8f1b2caf9578eb54575287048,85e46e27547240f20e20540554abc466a75e8b89258af37cbde1ced9cca6b79e,810db892cefb3cde3dbc95a75af81ee7d57d16dc134f2fbaa9d0bdeb5fca4550,4012f4893cd3147c31ab21ff7775b3708bfb7dc5abc1d0a98c6a4220df7875db,0c4762d72f32e08999998ac7182ac2cf9fa907f7824c9d5100d0404a727fa687,7dbdb817df86668fc103da1345be19f32ef0cfd1ff411e587655b693ce84de0d,c483f491a2c3d972b3f99d5bea6f14aa10e0313bdff1eb69d866c7161fd94049,e5030a7a145d7e7f2979087202a3a7609677c32b03a39cc4b11baa20a977712b,9c2ca11cc835af625aaab2e5efa62fd964a51547b2a6c307935692952e802b09,c592ff6d4a22e11958dd852fcb42eedd5d76ed6432efe0692a23f782622d560e,1c2412c7f7056d2a7dbbf1ebfdf007a5455ceb5df9af3a1498aecdf832a3e88f,6560bd59d42c00b7a1b541c1e238a7bc4ef7a11c168753364a78ef4a6a93261d,a5bf06cdc45b309b0964f3184c6622449442e64804da867829fdb819cb2bbf6b,074653c60c2f9808cf030656169fa7e5263a148480f5217f671bd9b5c652822e,54b0580c8d2caf867a611555131f9cda093fb25901d6468f798c25e0b153d967,7c00223f9007ff0eecf02f5d3b54301b97515d3770fac11197bb657af3c7b6ad,9270ed301fe40d31a20589c9760dc060ad2c8d8cecc8f0cd9e89475013d44eb5,bf24f991b7392c174b0c3ad13347607d32dfe00dd1fb6160023634aa82e87343,6027f81b81f5639344feda12b84cbe5d00860fc6f1328fe9b83089fcde4b6a07,7471eb2c93b9488f99c8105a15aa5942d537226d58932cf0e829e09bbb0a9b6c,a8300d9f95d9559a6fd6d1ac409b7ae1bb4e50760a8a66e3c3327377529c8a1c,704cfa6473c37370ddadfd21d3e0392c76dc8be91a82e7854056fd1ad947acf4,24b0ea6f01e29749fbd2db6f1d784fe82926f8c76d6ec57c0143f26d802f680b,d1da95c70297d19e6630bf5f4e147ac2930d3569b66e85bdf04e5b3348490df4,4963f4e7ba51648c7b0f7a2c02e72cd8a6e617ca6315be6c4f5e997986c22371,582f7830652b66446c8e40dc4d510b776b49355d95cff6eae284dd33e085e52b,eb4a9e8006e2e3586faab8280bf4b701bfabedc5614706aec9dd4bab8655f797,e115dff0d4333f678174a725781b41173e4fa577c88d2d58c9156662b53aa3ac,fcddd4a934fb14849eae442f74c2496e353d2e1740202acd25b2fbb5633ec922,52619a494e1503ea9ec6917402e0fef39865ba896180bba1a5cced00e4efca48,3483d33b91a6f40f8157be541c7b6d7ae0e1055d014a979d8cdac0136360d1dd,ee1076a4f05d4a0bf5464e1d4f77837ca377ce3e8faf12fa043eb72833f2d43c,03555d17260507caa7ac11a3f29c5b16f2b4e72dee8a4031dab55203d193fb9c,6952e10a6fd05c9eb1951c55f674627707c3854b922a25e62eef36143489f5c2,4c4952c31133999b95f54b61e73d94eb5b41ffe8d84f11d442693ae2f70cbc15,4ad0f2325377bcd65e8e7bb5fbb26b9d2f81769e7acabe52208f35474af870d2,32088010670842b8aede233d3176874da870b7301cae0e093c023d7fe588f0e5,d1ad6e07ca973ca3b625aa04be64b23de3fd081a9e0917ef75d7416449775f4e,4a4447461522392ca504451af0bee10ccb8ddb928aedc0b4281be9cfb2d98a8a,b6edd7f780db7f4da87ee2b7da5ac7e7f70fcfe5f678cbf1c7c7a88d4017e041,74de0067a5ec00782c010e72cf32ea20c31999e3c34f903eb4130736ee63d586,fcbca0529a1e45750ae625e3cdecbd9c004559409bd8e50128761043195ad42e,f9973ba09f296d36307cf58609f79dd50a36673bd14d8ed87522247d8ce5fee5,a51e1e23517b6d5fd3456bf250d41674988bc6990a2f16267fb9c748f407205b,23f09120b1d9c6f4c39423d5a75f977e5e64eded46069845c88b0c9480ed9ed0,d4e37e6033ca523f982bfce1e404aad0e5e9c4e1eb99b60e0d276e5344971f89
"100050","bgm_M06","110050011","113071","110050013","0","0","100112","0","bgm_M06","bgm_M06","100113","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100111","90","0","123161","刻瑞斯森林 5-1","110050011","110050012","0","101050101","0","0","11005001","0","85","101050107","2015/12/17 15:00:00","100112","165","9","bgm_M06","0","0","11005","0","0","101050105","bgm_M06","211001000","-775","113191"
"100050","bgm_M06","110050021","123341","110050023","0","0","100112","0","bgm_M06","bgm_M06","100113","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100111","90","0","113221","刻瑞斯森林 5-2","110050021","110050022","0","101050207","101050209","0","11005002","0","95","101050208","2015/12/17 15:00:00","100112","165","9","bgm_M06","0","0","11005","0","0","101050206","bgm_M06","211001000","-625","113071"
"100050","bgm_M06","110050031","113521","110050033","0","0","100112","0","bgm_M06","bgm_M06","100113","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100111","90","0","123192","刻瑞斯森林 5-3","110050031","110050032","0","101050305","0","0","11005003","0","40","101050306","2015/12/17 15:00:00","100112","165","9","bgm_M06","0","0","11005","0","0","101050302","bgm_M06","211001000","-475","123251"
"100020","bgm_M06","110050041","123311","110050043","0","0","100012","0","bgm_M06","bgm_M06","100013","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100011","90","0","113012","刻瑞斯森林 5-4","110050041","110050042","0","101050406","101050402","0","11005004","0","40","101050404","2015/12/17 15:00:00","100012","165","9","bgm_M06","0","0","11005","0","0","101050405","bgm_M06","211001000","-290","113101"
"100020","bgm_M06","110050051","123281","110050053","0","0","100015","0","bgm_M06","bgm_M06","100016","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100014","90","0","113162","刻瑞斯森林 5-5","110050051","110050052","0","101050505","101050506","0","11005005","0","-95","101050506","2015/12/17 15:00:00","100015","165","9","bgm_M06","0","0","11005","0","0","101050507","bgm_M06","211001000","-370","113252"
"100040","bgm_M06","110050061","113431","110050063","0","0","100037","0","bgm_M06","bgm_M06","100038","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101050607","0","0","9","0","100036","90","0","123041","刻瑞斯森林 5-6","110050061","110050062","0","101050604","101050606","0","11005006","0","-195","101050601","2015/12/17 15:00:00","100037","165","9","bgm_M06","0","0","11005","0","0","101050604","bgm_M06","211001000","-500","113131"
"100020","bgm_M06","110050071","113581","110050073","0","0","100012","0","bgm_M06","bgm_M06","100013","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100011","90","0","113342","刻瑞斯森林 5-7","110050071","110050072","0","101050702","101050709","0","11005007","0","-215","101050703","2015/12/17 15:00:00","100012","165","9","bgm_M06","0","0","11005","0","0","101050708","bgm_M06","211001000","-250","113522"
"100020","bgm_M06","110050081","113551","110050083","0","0","100015","0","bgm_M06","bgm_M06","100016","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100014","90","0","123371","刻瑞斯森林 5-8","110050081","110050082","0","101050807","101050805","0","11005008","0","-175","101050808","2015/12/17 15:00:00","100015","165","9","bgm_M06","0","0","11005","0","0","101050806","bgm_M06","211001000","-55","123432"
"100020","bgm_M06","110050091","113611","110050093","0","0","100018","0","bgm_M06","bgm_M06","100019","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","25011","100017","90","0","123282","刻瑞斯森林 5-9","110050091","110050092","0","101050901","101050904","-50","11005009","0","-55","101050903","2015/12/17 15:00:00","100018","165","9","bgm_M06","0","0","11005","0","0","101050902","bgm_M06","211001000","70","123461"
"100040","bgm_M06","110050101","123612","110050103","0","0","100122","0","bgm_M06","bgm_M06","100123","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101051007","0","0","9","25012","100121","90","0","113401","刻瑞斯森林 5-10","110050101","110050102","0","101051001","101051007","-50","11005010","0","-145","101051001","2015/12/17 15:00:00","100122","165","9","bgm_M06","0","0","11005","0","0","101051006","bgm_M06","211001000","240","123491"
"100040","bgm_M06","110050111","113101","110050113","0","0","100125","0","bgm_M06","bgm_M06","100126","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101051105","0","0","9","25013","100124","90","0","113552","刻瑞斯森林 5-11","110050111","110050112","0","101051101","101051105","-50","11005011","0","-10","101051106","2015/12/17 15:00:00","100125","165","9","bgm_M06","0","0","11005","0","0","101051101","bgm_M06","211001000","310","113162"
"100040","bgm_M06","110050121","113131","110050123","0","0","100128","0","bgm_M06","bgm_M06","100129","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101051205","0","0","9","25014","100127","90","0","123582","刻瑞斯森林 5-12","110050121","110050122","0","101051202","101051201","0","11005012","0","25","101051207","2015/12/17 15:00:00","100128","165","9","bgm_M06","0","0","11005","0","0","101051202","bgm_M06","211001000","475","113012"
"100080","bgm_M17_02","110050131","123041","110050133","0","0","100922","0","bgm_M17","bgm_M17","100923","9","2030/12/31 14:59:59","0","bgm_M63","1","0","0","0","0","9","25015","100921","90","9005136","123072","刻瑞斯森林 5-13","110050131","110050132","0","0","0","0","11005013","0","25","0","2015/12/17 15:00:00","100922","165","9","bgm_M63","0","0","11005","9005135","0","101051309","bgm_M17_02","211001000","670","113222"
"100040","bgm_M06","110060011","123282","110060013","0","0","100162","0","bgm_M06","bgm_M06","100163","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100161","90","0","113101","佛洛拉湖畔 6-1","110060011","110060012","0","101060106","101060108","0","11006001","0","-160","101060107","2015/12/17 15:00:00","100162","180","9","bgm_M06","0","0","11006","0","0","101060104","bgm_M06","211001000","-645","113131"
"100040","bgm_M06","110060021","113342","110060023","0","0","100162","0","bgm_M06","bgm_M06","100163","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100161","90","0","113162","佛洛拉湖畔 6-2","110060021","110060022","0","101060207","101060205","0","11006002","0","-60","101060208","2015/12/17 15:00:00","100162","180","9","bgm_M06","0","0","11006","0","0","101060204","bgm_M06","211001000","-510","123192"
"100040","bgm_M06","110060031","123612","110060033","0","0","100124","0","bgm_M06","bgm_M06","100125","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100123","90","0","123193","佛洛拉湖畔 6-3","110060031","110060032","0","101060304","101060302","0","11006003","0","0","101060306","2015/12/17 15:00:00","100124","180","9","bgm_M06","0","0","11006","0","0","101060305","bgm_M06","211001000","-360","113252"
"100120","bgm_M06","110060041","123371","110060043","0","0","100082","0","bgm_M06","bgm_M06","100083","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100081","90","0","123132","佛洛拉湖畔 6-4","110060041","110060042","0","101060408","101060409","0","11006004","0","-185","101060405","2015/12/17 15:00:00","100082","180","9","bgm_M06","0","0","11006","0","0","101060407","bgm_M06","211001000","-390","113012"
"100120","bgm_M06","110060051","113611","110060053","0","0","100082","0","bgm_M06","bgm_M06","100083","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100081","90","0","113013","佛洛拉湖畔 6-5","110060051","110060052","0","101060508","101060507","0","11006005","0","-95","101060504","2015/12/17 15:00:00","100082","180","9","bgm_M06","0","0","11006","0","0","101060501","bgm_M06","211001000","-200","123072"
"100040","bgm_M06","110060061","113401","110060063","0","0","100162","0","bgm_M06","bgm_M06","100163","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101060607","0","0","9","0","100161","90","0","123042","佛洛拉湖畔 6-6","110060061","110060062","0","101060606","101060605","0","11006006","0","-165","101060601","2015/12/17 15:00:00","100162","180","9","bgm_M06","0","0","11006","0","0","101060606","bgm_M06","211001000","-55","113222"
"100050","bgm_M06","110060071","113551","110060073","0","0","100112","0","bgm_M06","bgm_M06","100113","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100111","90","0","113283","佛洛拉湖畔 6-7","110060071","110060072","0","101060704","101060703","0","11006007","0","10","101060704","2015/12/17 15:00:00","100112","180","9","bgm_M06","0","0","11006","0","0","101060705","bgm_M06","211001000","-20","123041"
"100050","bgm_M06","110060081","123432","110060083","0","0","100112","0","bgm_M06","bgm_M06","100113","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100111","90","0","123343","佛洛拉湖畔 6-8","110060081","110060082","0","101060804","101060809","0","11006008","0","40","101060802","2015/12/17 15:00:00","100112","180","9","bgm_M06","0","0","11006","0","0","101060804","bgm_M06","211001000","130","113522"
"100040","bgm_M06","110060091","113581","110060093","0","0","100038","0","bgm_M06","bgm_M06","100039","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","0","100037","90","0","113372","佛洛拉湖畔 6-9","110060091","110060092","0","101060906","101060907","0","11006009","0","-125","101060902","2015/12/17 15:00:00","100038","180","9","bgm_M06","0","0","11006","0","0","101060905","bgm_M06","211001000","180","113552"
"100050","bgm_M06","110060101","123461","110060103","0","0","100032","0","bgm_M06","bgm_M06","100033","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","25011","100031","90","0","113553","佛洛拉湖畔 6-10","110060101","110060102","0","101061006","101061007","0","11006010","0","-50","101061006","2015/12/17 15:00:00","100032","180","9","bgm_M06","0","0","11006","0","0","101061003","bgm_M06","211001000","325","123582"
"100040","bgm_M06","110060111","123132","110060113","0","0","100035","0","bgm_M06","bgm_M06","100036","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","25012","100034","90","0","113614","佛洛拉湖畔 6-11","110060111","110060112","0","101061103","101061104","0","11006011","0","40","101061106","2015/12/17 15:00:00","100035","180","9","bgm_M06","0","0","11006","0","0","101061105","bgm_M06","211001000","460","113013"
"100070","bgm_M06","110060121","123491","110060123","0","0","100042","0","bgm_M06","bgm_M06","100043","9","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","9","25013","100041","90","0","123583","佛洛拉湖畔 6-12","110060121","110060122","0","101061202","101061207","0","11006012","0","15","101061204","2015/12/17 15:00:00","100042","180","9","bgm_M06","0","0","11006","0","0","101061206","bgm_M06","211001000","650","123193"
"100070","bgm_M06","110060131","123072","110060133","0","0","100042","0","bgm_M06","bgm_M06","100043","9","2030/12/31 14:59:59","0","bgm_M06","1","0","101061303","0","0","9","25014","100041","90","0","124131","佛洛拉湖畔 6-13","110060131","110060132","0","101061301","101061305","0","11006013","0","-115","101061302","2015/12/17 15:00:00","100042","180","9","bgm_M06","0","0","11006","0","0","101061304","bgm_M06","211001000","545","123042"
"100120","bgm_M17_02","110060141","113611","110060143","0","0","100702","0","bgm_M17","bgm_M17","100703","9","2030/12/31 14:59:59","0","bgm_M63","1","0","0","0","0","9","25015","100701","90","9006146","124101","佛洛拉湖畔 6-14","110060141","110060142","0","0","0","-30","11006014","0","-125","0","2015/12/17 15:00:00","100702","180","9","bgm_M63","0","0","11006","9006145","0","101061407","bgm_M17_02","211001000","740","124251"
"100010","bgm_M06","110070011","113401","110070013","0","0","100035","0","bgm_M06","bgm_M06","100036","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100034","90","0","113222","墨提斯大瀑布 7-1","110070011","110070012","0","101070107","0","0","11007001","0","90","101070107","2015/12/17 15:00:00","100035","190","10","bgm_M06","0","0","11007","0","0","101070106","bgm_M06","211001000","-455","123432"
"100010","bgm_M06","110070021","123461","110070023","0","0","100038","0","bgm_M06","bgm_M06","100039","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100037","90","0","113013","墨提斯大瀑布 7-2","110070021","110070022","0","101070203","101070204","0","11007002","0","-30","101070203","2015/12/17 15:00:00","100038","190","10","bgm_M06","0","0","11007","0","0","101070206","bgm_M06","211001000","-350","123072"
"100030","bgm_M06","110070031","123491","110070033","0","0","100092","0","bgm_M06","bgm_M06","100093","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101070309","0","0","10","0","100091","90","0","124251","墨提斯大瀑布 7-3","110070031","110070032","0","101070303","101070305","0","11007003","0","40","101070308","2015/12/17 15:00:00","100092","190","10","bgm_M06","0","0","11007","0","0","101070307","bgm_M06","211001000","-230","123132"
"100030","bgm_M06","110070041","123193","110070043","0","0","100092","0","bgm_M06","bgm_M06","100093","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100091","90","0","114011","墨提斯大瀑布 7-4","110070041","110070042","0","101070401","101070406","0","11007004","0","-85","101070402","2015/12/17 15:00:00","100092","190","10","bgm_M06","0","0","11007","0","0","101070401","bgm_M06","211001000","-160","124131"
"100040","bgm_M06","110070051","113522","110070053","0","0","100172","0","bgm_M06","bgm_M06","100173","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100171","90","0","124101","墨提斯大瀑布 7-5","110070051","110070052","0","101070505","101070502","0","11007005","0","-210","101070505","2015/12/17 15:00:00","100172","190","10","bgm_M06","0","0","11007","0","0","101070504","bgm_M06","211001000","-45","114191"
"100070","bgm_M06","110070061","123042","110070063","0","0","100172","0","bgm_M06","bgm_M06","100173","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100171","90","0","124161","墨提斯大瀑布 7-6","110070061","110070062","0","101070601","101070605","0","11007006","0","-130","101070608","2015/12/17 15:00:00","100172","190","10","bgm_M06","0","0","11007","0","0","101070602","bgm_M06","211001000","90","124071"
"100070","bgm_M06","110070071","113552","110070073","0","0","100042","0","bgm_M06","bgm_M06","100043","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101070709","0","0","10","0","100041","90","0","114041","墨提斯大瀑布 7-7","110070071","110070072","0","101070704","101070708","-30","11007007","0","40","101070704","2015/12/17 15:00:00","100042","190","10","bgm_M06","0","0","11007","0","0","101070707","bgm_M06","211001000","5","114221"
"100010","bgm_M06","110070081","113283","110070083","0","0","100062","0","bgm_M06","bgm_M06","100063","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100061","90","0","114011","墨提斯大瀑布 7-8","110070081","110070082","0","101070802","0","0","11007008","0","35","101070804","2015/12/17 15:00:00","100062","190","10","bgm_M06","0","0","11007","0","0","101070801","bgm_M06","211001000","200","124251"
"100050","bgm_M06","110070091","123583","110070093","0","0","100112","0","bgm_M06","bgm_M06","100113","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100111","90","0","114281","墨提斯大瀑布 7-9","110070091","110070092","0","101070901","101070905","0","11007009","0","-45","101070904","2015/12/17 15:00:00","100112","190","10","bgm_M06","0","0","11007","0","0","101070906","bgm_M06","211001000","320","124101"
"100050","bgm_M06","110070101","123343","110070103","0","0","100038","0","bgm_M06","bgm_M06","100039","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","25011","100037","90","0","114221","墨提斯大瀑布 7-10","110070101","110070102","0","101071001","101071002","0","11007010","0","-185","101071007","2015/12/17 15:00:00","100038","190","10","bgm_M06","0","0","11007","0","0","101071004","bgm_M06","211001000","365","124161"
"100010","bgm_M06","110070111","113614","110070113","0","0","100112","0","bgm_M06","bgm_M06","100113","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","25012","100111","90","0","124311","墨提斯大瀑布 7-11","110070111","110070112","0","101071105","101071106","0","11007011","0","-125","101071101","2015/12/17 15:00:00","100112","190","10","bgm_M06","0","0","11007","0","0","101071105","bgm_M06","211001000","510","114041"
"100010","bgm_M06","110070121","113372","110070123","0","0","100122","0","bgm_M06","bgm_M06","100123","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","25013","100121","90","0","114341","墨提斯大瀑布 7-12","110070121","110070122","0","101071204","101071201","-50","11007012","0","-110","101071204","2015/12/17 15:00:00","100122","190","10","bgm_M06","0","0","11007","0","0","101071207","bgm_M06","211001000","690","124071"
"100040","bgm_M06","110070131","113553","110070133","0","0","100125","0","bgm_M06","bgm_M06","100126","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","25014","100124","90","0","114371","墨提斯大瀑布 7-13","110070131","110070132","0","101071304","101071302","-50","11007013","0","10","101071307","2015/12/17 15:00:00","100125","190","10","bgm_M06","0","0","11007","0","0","101071304","bgm_M06","211001000","505","114191"
"100120","bgm_M17_02","110070141","123582","110070143","0","0","100782","0","bgm_M17","bgm_M17","100783","10","2030/12/31 14:59:59","0","bgm_M63","1","0","0","0","0","10","25015","100781","90","9007146","124401","墨提斯大瀑布 7-14","110070141","110070142","0","0","0","0","11007014","0","40","0","2015/12/17 15:00:00","100782","190","10","bgm_M63","0","0","11007","9007145","0","101071408","bgm_M17_02","211001000","665","124131"
"100050","bgm_M06","110080011","113283","110080013","0","0","100112","0","bgm_M06","bgm_M06","100113","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100111","90","0","114041","伊麗絲樹海 8-1","110080011","110080012","0","101080105","101080108","0","11008001","0","25","101080102","2015/12/17 15:00:00","100112","200","10","bgm_M06","0","0","11008","0","0","101080107","bgm_M06","211001000","-760","114011"
"100050","bgm_M06","110080021","113553","110080023","0","0","100242","0","bgm_M06","bgm_M06","100243","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100241","90","0","124131","伊麗絲樹海 8-2","110080021","110080022","0","101080203","101080208","0","11008002","0","-140","101080207","2015/12/17 15:00:00","100242","200","10","bgm_M06","0","0","11008","0","0","101080205","bgm_M06","211001000","-710","124161"
"100010","bgm_M06","110080031","123343","110080033","0","0","100242","0","bgm_M06","bgm_M06","100243","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100241","90","0","124101","伊麗絲樹海 8-3","110080031","110080032","0","101080301","101080303","0","11008003","0","-70","101080307","2015/12/17 15:00:00","100242","200","10","bgm_M06","0","0","11008","0","0","101080306","bgm_M06","211001000","-570","124071"
"100010","bgm_M06","110080041","123583","110080043","0","0","100112","0","bgm_M06","bgm_M06","100113","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101080406","0","0","10","0","100111","90","0","114191","伊麗絲樹海 8-4","110080041","110080042","0","101080401","101080403","0","11008004","0","40","101080408","2015/12/17 15:00:00","100112","200","10","bgm_M06","0","0","11008","0","0","101080404","bgm_M06","211001000","-500","114221"
"100020","bgm_M06","110080051","113372","110080053","0","0","100012","0","bgm_M06","bgm_M06","100013","10","2030/12/31 14:59:59","0","bgm_M06","1","0","0","0","0","10","0","100011","90","0","114281","伊麗絲樹海 8-5","110080051","110080052","0","101080505","101080503","0","11008005","0","-85","101080504","2015/12/17 15:00:00","100012","200","10","bgm_M06","0","0","11008","0","0","101080506","bgm_M06","211001000","-410","114011"
"100020","bgm_M06","110080061","113614","110080063","0","0","100015","0","bgm_M06","bgm_M06","100016","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101080603","0","0","10","0","100014","90","0","124311","伊麗絲樹海 8-6","110080061","110080062","0","101080602","101080606","0","11008006","0","5","101080605","2015/12/17 15:00:00","100015","200","10","bgm_M06","0","0","11008","0","0","101080601","bgm_M06","211001000","-290","114041"
"100040","bgm_M06","110080071","113553","110080073","0","0","100122","0","bgm_M06","bgm_M06","100123","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101080705","0","0","10","0","100121","90","0","114341","伊麗絲樹海 8-7","110080071","110080072","0","101080703","101080702","-50","11008007","0","-175","101080702","2015/12/17 15:00:00","100122","200","10","bgm_M06","0","0","11008","0","0","101080703","bgm_M06","211001000","-245","114221"
"100040","bgm_M06","110080081","113372","110080083","0","0","100128","0","bgm_M06","bgm_M06","100129","10","2030/12/31 14:59:59","0","bgm_M06","1","0","101080809","0","0","10","0","100127","90","0","124431","伊麗絲樹海 8-8","110080081","110080082","0","101080807","101080808","-50","11008008","0","-115","101080803","2015/12/17 15:00:00","100128","200","10","bgm_M06","0","0","11008","0","0","101080806","bgm_M06","211001000","-85","114191"
