6181ac0b4bc0bec8ac0c5905efaf2035aaa8b02ba06e812b5fa03f61adef7220,371a54c6168f9851d8dccae0a51e1526d58cc65bb0d5f67d6e1f7e88c00012e0,2234c4f7c705dcf9a48e9f9009b944b2c3a62b9921d4605e9bf4c770c05f26b1,489c87ea03f0463f82bd626ec228157917d79f314742ae780152f23d0ae64167,4e9753957fe25717a43c113913376232376e49a3be847125f3d1af84d8b6582f,5d92a52592e993aeff95a7d19dec3287524ffb9ba9577afa53612643a582e6b7,5c87576805a10d31ca753c1d9ac7acddff9bc63d39ecbab27bb8d180fbd3395a,9e0dae4c8524748bc6364b1bae99c702e5f7e1ad88c9da7569ac071d6cc11a93,32429a4aeeac1438e8fc4c0fe0f55b02720483613e8213af5d0b1ea30966c2a2,534effb0d311efd75d08e7494323cd9e78655c12150abbe392d531141548c09c,1c186feca60cafed43781c332fb534d1f9d7042356724358983995a0429c8d46
"0.01","-200","","-330","","106731","6214","","2","","6214033"
"","wac_birthday_idle_doya","","1","0.2","106611","6214","","3","","6214034"
"0.01","180","","-320","","106611","6214","","2","","6214035"
"","wac_birthday_idle_normal","","1","0.2","106511","6214","","3","","6214036"
"0.01","320","","-340","","106511","6214","","2","","6214037"
"","","","","","0","6214","","93","","6214038"
"","1","","","","800","6214","","32","","6214039"
"","","","","","0.7","6214","","93","","6214040"
"","1","","","","702","6214","","32","","6214041"
"","","","","","0.5","6214","","93","","6214042"
"","se_sys_login_birthday_blow_candle","","0","","se_common","6214","","23","","6214043"
"","0","","","","701","6214","","32","","6214044"
"","","","","","0.4","6214","","93","","6214045"
"","se_sys_login_birthday_cracker","","0","","se_common","6214","","23","","6214046"
"","1","","","","700","6214","","32","","6214047"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","6214","","23","","6214048"
"wac_birthday_idle_doya","wac_birthday_clap","1","0","0.2","106611","6214","0.2","3","","6214049"
"","","","","","0.1","6214","","93","","6214050"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","106511","6214","0.2","3","","6214051"
"","","","","","2","6214","","93","","6214052"
"","","","","","1","6214","","131","","6214053"
"0","vo_wac_06214_000","","0","","vo_wac_06214","6214","","21","","6214054"
"1","這是我的生日蛋糕嗎？\n沒想到會收到你們的祝福，\n出乎我的預料呢～\n祈梨，妳是不是有什麼企圖？","1","10","0","106731","6214","0","11","0.5","6214055"
"","","","","","0","6214","","91","","6214056"
"","wac_birthday_idle_wish","","1","0.2","106731","6214","","3","","6214057"
"","wac_birthday_talk_anger","","1","0.2","106611","6214","","3","","6214058"
"0","vo_wac_06214_001","","0","","vo_wac_06214","6214","","21","","6214059"
"1","才才才、才沒有咧！？\n我原本是這麼打算的，\n但被嘉夜夜制止了……什麼的，\n絕對沒有那種事！","1","10","0","106611","6214","0","11","0.5","6214060"
"","","","","","0","6214","","91","","6214061"
"","wac_birthday_idle_normal","","1","0.2","106611","6214","","3","","6214062"
"","wac_birthday_talk_wish","","1","0.2","106731","6214","","3","","6214063"
"0","vo_wac_06214_002","","0","","vo_wac_06214","6214","","21","","6214064"
"1","呵呵，抱歉抱歉，我開玩笑的啦～\n……呵呵，謝謝囉。\n我很開心呢♪","1","10","0","106731","6214","0","11","0.5","6214065"
"","","","","","0","6214","","91","","6214066"
"","wac_birthday_talk_smile","","1","0.2","106731","6214","","3","","6214067"
"0","vo_wac_06214_003","","0","","vo_wac_06214","6214","","21","","6214068"
"1","也謝謝你跟嘉夜。\n嗯嗯～今天真是個好日子呢～☆\n你們就好好期待我的回禮吧♪","1","10","0","106731","6214","0","11","0.5","6214069"
"","","","","","0","6214","","91","","6214070"
"","","","","","0","6214","","22","","6214071"
"","bgm_M321_2C","","","","bgm_M321","8014","","25","","8014001"
"-1000","104411","-70","250","2","1","8014","0","1","wac_birthday_idle_normal","8014002"
"170","103111","-260","256","2","1","8014","1","1","wac_birthday_shinobu_idle_wish","8014003"
"270","100711","-310","259","2","1","8014","1","1","wac_birthday_idle_smile","8014004"
"400","102211","-270","257","2","1","8014","1","1","wac_birthday_idle_normal","8014005"
"500","100611","-310","258","2","1","8014","1","1","wac_birthday_idle_smile","8014006"
"","300","","","","104411","8014","","13","","8014007"
"","300","","","","103111","8014","","13","","8014008"
"0","600","1","0","1","600","8014","","31","","8014009"
"0","602","1","0","0","602","8014","","31","","8014010"
"0","603","1","0","0","603","8014","","31","","8014011"
"60","604","1","30","1","604","8014","","31","","8014012"
"0","610","1","0","1","610","8014","","31","","8014013"
"0","700","1","0","0","700","8014","","31","","8014014"
"0","701","1","0","0","701","8014","","31","","8014015"
"0","702","1","0","0","702","8014","","31","","8014016"
"0","800","1","0","0","800","8014","","31","","8014017"
"60","906","1","30","1","906","8014","","31","","8014018"
"","","","","","1","8014","","93","","8014019"
"wac_birthday_reaction_03","wac_birthday_reaction_05","1","0","0.2","100711","8014","0.2","3","","8014020"
"wac_birthday_shinobu_reaction_01","wac_birthday_shinobu_reaction_04","1","0","0.2","103111","8014","0.2","3","","8014021"
"","","","","","0.1","8014","","93","","8014022"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","102211","8014","0.2","3","","8014023"
"wac_birthday_reaction_03","wac_birthday_reaction_05","1","0","0.2","100611","8014","0.2","3","","8014024"
"","","","","","0.3","8014","","93","","8014025"
"","wac_birthday_run_01","","1","0.2","104411","8014","","3","","8014026"
"3","0","","-70","","104411","8014","","2","","8014027"
"","","","","","2.5","8014","","93","","8014028"
"","1","","","","602","8014","","32","","8014029"
"","","","","","0.6","8014","","93","","8014030"
"","0","","","","600","8014","","32","","8014031"
"","0","","","","610","8014","","32","","8014032"
"","0","","","","604","8014","","32","","8014033"
"","1","","","","701","8014","","32","","8014034"
"0.01","0","","0","","906","8014","","33","","8014035"
"wac_birthday_wish_02","wac_birthday_blowout_01","1","0","0.2","104411","8014","0.2","3","","8014036"
"0.01","-200","","-330","","104411","8014","","2","","8014037"
"","wac_birthday_shinobu_idle_wish","","1","0.2","103111","8014","","3","","8014038"
"0.01","150","","-320","","103111","8014","","2","","8014039"
"","wac_birthday_idle_smile","","1","0.2","100711","8014","","3","","8014040"
"0.01","265","","-360","","100711","8014","","2","","8014041"
"","wac_birthday_idle_normal","","1","0.2","102211","8014","","3","","8014042"
"0.01","400","","-320","","102211","8014","","2","","8014043"
"","wac_birthday_idle_smile","","1","0.2","100611","8014","","3","","8014044"
"0.01","500","","-340","","100611","8014","","2","","8014045"
"","","","","","0","8014","","93","","8014046"
"","1","","","","800","8014","","32","","8014047"
"","","","","","0.7","8014","","93","","8014048"
"","1","","","","702","8014","","32","","8014049"
"","","","","","0.5","8014","","93","","8014050"
"","se_sys_login_birthday_blow_candle","","0","","se_common","8014","","23","","8014051"
"","0","","","","701","8014","","32","","8014052"
"","","","","","0.4","8014","","93","","8014053"
"","se_sys_login_birthday_cracker","","0","","se_common","8014","","23","","8014054"
"","1","","","","700","8014","","32","","8014055"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","8014","","23","","8014056"
"wac_birthday_shinobu_idle_wish","wac_birthday_shinobu_clap_to_wish","1","0","0.2","103111","8014","0.2","3","","8014057"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","102211","8014","0.2","3","","8014058"
"","","","","","0.1","8014","","93","","8014059"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","100711","8014","0.2","3","","8014060"
"","","","","","0.1","8014","","93","","8014061"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","100611","8014","0.2","3","","8014062"
"","","","","","2","8014","","93","","8014063"
"","","","","","1","8014","","131","","8014064"
"0","vo_wac_08014_000","","0","","vo_wac_08014","8014","","21","","8014065"
"1","喔喔，這是幫妾身慶生嗎！\n嗯嗯！妳們似乎已經知道\n身為統領黑夜之人的隨從，\n該有怎樣的行為舉止了呢！","1","10","0","104411","8014","0","11","0.5","8014066"
"","","","","","0","8014","","91","","8014067"
"","wac_birthday_idle_normal","","1","0.2","104411","8014","","3","","8014068"
"","wac_birthday_shinobu_talk_wish","","1","0.2","103111","8014","","3","","8014069"
"0","vo_wac_08014_002","","0","","vo_wac_08014","8014","","21","","8014070"
"1","不知道算不算隨從，\n不過我們只是想幫妳慶生而已……\n祝妳生日快樂。","1","10","0","103111","8014","0","11","0.5","8014071"
"","","","","","0","8014","","91","","8014072"
"","wac_birthday_shinobu_idle_wish","","1","0.2","103111","8014","","3","","8014073"
"","wac_birthday_talk_doya","","1","0.2","104411","8014","","3","","8014074"
"0","vo_wac_08014_003","","0","","vo_wac_08014","8014","","21","","8014075"
"1","妳們如此知情達理，\n妾身要好好褒獎一番。\n你也趕來啦。\n身為吾之眷屬真是忠實勤奮，辛苦你了。","1","10","0","104411","8014","0","11","0.5","8014076"
"","","","","","0","8014","","91","","8014077"
"","wac_birthday_talk_smile","","1","0.2","104411","8014","","3","","8014078"
"0","vo_wac_08014_004","","0","","vo_wac_08014","8014","","21","","8014079"
"1","呵呵。已活過漫長歲月的妾身，\n沒想到內心還會對生日感到動搖……\n待妾身奪回力量之際，\n一定會好好報答你們的心意！","1","10","0","104411","8014","0","11","0.5","8014080"
"","","","","","0","8014","","91","","8014081"
"","","","","","0","8014","","22","","8014082"
"","bgm_M321_2C","","","","bgm_M321","8514","","25","","8514001"
"-1000","102311","-70","250","2","1","8514","0","1","wac_birthday_idle_normal","8514002"
"200","102111","-270","256","2","1","8514","1","1","wac_birthday_idle_wish","8514003"
"310","102811","-310","258","2","1","8514","1","1","wac_birthday_idle_normal","8514004"
"445","102511","-290","257","2","1","8514","1","1","wac_birthday_idle_smile","8514005"
"","300","","","","102311","8514","","13","","8514006"
"","300","","","","102111","8514","","13","","8514007"
"0","600","1","0","1","600","8514","","31","","8514008"
"0","602","1","0","0","602","8514","","31","","8514009"
"0","603","1","0","0","603","8514","","31","","8514010"
"60","604","1","30","1","604","8514","","31","","8514011"
"0","610","1","0","1","610","8514","","31","","8514012"
"0","700","1","0","0","700","8514","","31","","8514013"
"0","701","1","0","0","701","8514","","31","","8514014"
"0","702","1","0","0","702","8514","","31","","8514015"
"0","800","1","0","0","800","8514","","31","","8514016"
"60","907","1","30","1","907","8514","","31","","8514017"
"","","","","","1","8514","","93","","8514018"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","102111","8514","0.2","3","","8514019"
"","","","","","0.1","8514","","93","","8514020"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","102811","8514","0.2","3","","8514021"
"wac_birthday_reaction_03","wac_birthday_reaction_05","1","0","0.2","102511","8514","0.2","3","","8514022"
"","","","","","0.3","8514","","93","","8514023"
"","wac_birthday_run_01","","1","0.2","102311","8514","","3","","8514024"
"3","0","","-70","","102311","8514","","2","","8514025"
"","","","","","2.5","8514","","93","","8514026"
"","1","","","","602","8514","","32","","8514027"
"","","","","","0.6","8514","","93","","8514028"
"","0","","","","600","8514","","32","","8514029"
"","0","","","","610","8514","","32","","8514030"
"","0","","","","604","8514","","32","","8514031"
"","1","","","","701","8514","","32","","8514032"
"0.01","0","","0","","907","8514","","33","","8514033"
"wac_birthday_wish_02","wac_birthday_blowout_01","1","0","0.2","102311","8514","0.2","3","","8514034"
"0.01","-200","","-330","","102311","8514","","2","","8514035"
"","wac_birthday_idle_wish","","1","0.2","102111","8514","","3","","8514036"
"0.01","180","","-320","","102111","8514","","2","","8514037"
"","wac_birthday_idle_normal","","1","0.2","102811","8514","","3","","8514038"
"0.01","290","","-360","","102811","8514","","2","","8514039"
"","wac_birthday_idle_smile","","1","0.2","102511","8514","","3","","8514040"
"0.01","425","","-340","","102511","8514","","2","","8514041"
"","","","","","0","8514","","93","","8514042"
"","1","","","","800","8514","","32","","8514043"
"","","","","","0.7","8514","","93","","8514044"
"","1","","","","702","8514","","32","","8514045"
"","","","","","0.5","8514","","93","","8514046"
"","se_sys_login_birthday_blow_candle","","0","","se_common","8514","","23","","8514047"
"","0","","","","701","8514","","32","","8514048"
"","","","","","0.4","8514","","93","","8514049"
"","se_sys_login_birthday_cracker","","0","","se_common","8514","","23","","8514050"
"","1","","","","700","8514","","32","","8514051"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","8514","","23","","8514052"
"wac_birthday_idle_wish","wac_birthday_clap_to_wish","1","0","0.2","102111","8514","0.2","3","","8514053"
"","","","","","0.1","8514","","93","","8514054"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","102811","8514","0.2","3","","8514055"
"","","","","","0.1","8514","","93","","8514056"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","102511","8514","0.2","3","","8514057"
"","","","","","2","8514","","93","","8514058"
"","","","","","1","8514","","131","","8514059"
"0","vo_wac_08514_000","","0","","vo_wac_08514","8514","","21","","8514060"
"1","哇啊～！是蛋糕耶～♪\n看起來真好吃呢。對吧，噗吉！\n這該不會……是我的生日蛋糕……？","1","10","0","102311","8514","0","11","0.5","8514061"
"","","","","","0","8514","","91","","8514062"
"","wac_birthday_idle_smile","","1","0.2","102311","8514","","3","","8514063"
"","wac_birthday_talk_smile","","1","0.2","102111","8514","","3","","8514064"
"0","vo_wac_08514_001","","0","","vo_wac_08514","8514","","21","","8514065"
"1","沒錯♪生日快樂♪\n這是哥哥教我做的喔。\n希望妳會喜歡……♪","1","10","0","102111","8514","0","11","0.5","8514066"
"","","","","","0","8514","","91","","8514067"
"","wac_birthday_idle_smile","","1","0.2","102111","8514","","3","","8514068"
"","wac_birthday_talk_wish","","1","0.2","102311","8514","","3","","8514069"
"0","vo_wac_08514_002","","0","","vo_wac_08514","8514","","21","","8514070"
"1","我很喜歡喔！\n胡桃還有大家，\n再加上哥哥……\n我最珍惜的人都圍在我身邊……","1","10","0","102311","8514","0","11","0.5","8514071"
"","","","","","0","8514","","91","","8514072"
"","wac_birthday_talk_smile","","1","0.2","102311","8514","","3","","8514073"
"0","vo_wac_08514_003","","0","","vo_wac_08514","8514","","21","","8514074"
"1","我真的好幸福啊……♪\n各位，今年也請你們多多指教囉！","1","10","0","102311","8514","0","11","0.5","8514075"
"","","","","","0","8514","","91","","8514076"
"","","","","","0","8514","","22","","8514077"
"","bgm_M321_2C","","","","bgm_M321","8614","","25","","8614001"
"-1000","105911","-70","250","2","1","8614","0","1","wac_birthday_idle_normal","8614002"
"200","106411","-270","256","2","1","8614","1","1","wac_birthday_idle_smile","8614003"
"315","106011","-310","258","2","1","8614","1","1","wac_birthday_idle_doya","8614004"
"455","105811","-290","257","2","1","8614","1","1","wac_birthday_idle_kyapi","8614005"
"","300","","","","105911","8614","","13","","8614006"
"","300","","","","106411","8614","","13","","8614007"
"0","600","1","0","1","600","8614","","31","","8614008"
"0","602","1","0","0","602","8614","","31","","8614009"
"0","603","1","0","0","603","8614","","31","","8614010"
"60","604","1","30","1","604","8614","","31","","8614011"
"0","610","1","0","1","610","8614","","31","","8614012"
"0","700","1","0","0","700","8614","","31","","8614013"
"0","701","1","0","0","701","8614","","31","","8614014"
"0","702","1","0","0","702","8614","","31","","8614015"
"0","800","1","0","0","800","8614","","31","","8614016"
"60","908","1","30","1","908","8614","","31","","8614017"
"","","","","","1","8614","","93","","8614018"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","106011","8614","0.2","3","","8614019"
"","","","","","0.1","8614","","93","","8614020"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","106411","8614","0.2","3","","8614021"
