e1b0212edb6903a77be00eba7656ae02d26924bc67f177eccc1f03e0df579585,9ace62fc6b9896b8e05d8f3447bb5ad56ac05d188cf81b31ee210ceaccb9742b,18760cfe4dd8e7461b0a713f588ec21c4af53f7096c7120fdbc85bfbae9a849d,3151fb1ea93b040b3735e3a840bb8741806ededb5a3e13d642344e33599bf84e,98b1759ff64a21fd7c301d0054e64d55c6af429fd134edc2d986b7a5cc2fca24,27be0bf7f64156ab17256f703a18e416a16b855426aa88862e469e2a63974387,bbc90598c55c74b9bacb74ad67fe264c509fd7bd6baba67248aac5e558aa4e82,c10dc43b72434c5b4c6a23878e538694d802a8c5238d204bf4ec016351ef684a,92d4329f748eacb32d9377d333ea04f0157536ba51d7363d62146b044e0786cb,1cec1db8b50401bb5ba7b50ba8061eb5607b4676e0f816d681b7f07115461c46,03c17e8571826ec9032ffad8eb26c0332015ae3f4e3caed508c136892c532afd,abff40210263fbaf42e561020096f43f8a32e7ff8f4234298d01197ce143e7b6,5384efa49476407168e826aad0adb1ec6545dead7ed4059303f8a4ecefb4f113,398afdfd70c5e562b3576629073caf30ebe82ead3ee59e7105d3e271a66331a0,a9f563e45200db8029d58666545e982e02039c7844147fc322e65da25daf8e1f,1c40b429bbce3ad012866772244ef395147727199c54fe4fb343414ade67ab84,7337e23c0618155cbb09a8c68a7f0bb6107d4ccc26f0bf3dd45ac43e1c02285a,33df282b8b74c1cca28a94566718bfce31fe909aace783b093d006e828ace6aa,124ed62fc1537e0d3520c00fe18e28be9531a761dc13025b74765f4ec30b6151,730ba9c6e984780498c0651ff79b0fa8a4bcec5f4feca8c26f0af00cb9e36e2a,02b7bb5aca5031dedd3c935a42958199706ea1ce0d6029ef2f9644c7ad5e7ca2,b4d176387d788038e5d4c0e5a1ad1d8c173b021a347a0d486e3d8054e9c709de,e6a8c5d718d9a8d55619e066e545fbe8f46df55a2e33c74bf957904f5b9c9415,333b97fd970fe6fa49385a7b7b16160d51d189812c3f63e6d15e2cd7b0df3b5b,8ca2cdd8dd2ad5e6ffe15ab22f6911a7c864c42c7b74762a729480cff0cdb482,3d8d77955511047eead07f1624f4fd10a8bb669f5cbc441e55291fa2c4da5e70,a0e690ae7881175b83be0b12b58066014fd1c668dafc675d3e7cfcff6de3d4d0,ed647041b5f8a55b4c1eaf452f3dab1a996fdf8db26268822ba004d1d4eba4e1,afa39aee98c75cfa85bd9a8020f56e4cbfa2d6e6cc4964b33153eaca979daca9,f2788d582b25962479bac153eca4a14ea182c54d7b50011469725a44e4239232,9364ea84b2ebde4767564d28eb687303cc37cbcba933149f375ca2a611ce22ef,502cf05993643f27bda9709e908f457e5fec5fbf37d08c9553313b29017bf114,205ee6899f4fd7f46e0e518a2bcd1e1a61af90ec5099e81c200a2ac4da986025,f1fab45a4eabdcb117f2da47c9117f2bb190d4cd83158a1ba0fa711add2259bd,c7aeb904309fc046af95e65c24efd2e7a67309d58eb2e26c1e1eef9ee8481dd1,c8510ce5aa36afd82046f35ed601897146a421fb7e681405b7ba6d6a9575d0a4,cfa8e2d6c739392670247e7c8b9542124985d871cb8d5b80f82f2d9c8766930e,183c382732907b3bffd90ed083823dd6beef5b3aa82e920f28b8952d334f1f64,914bb9031cb4e4e51034b56ad3ecf5be37acd55cd3b5a8771ccff8c1b3d95b38,66c7d80a1a9db05dca064c88bb1563b8aedba41406d1e677659d55e5e4857932,d43c8479d46f0ea12793472a415d0a8094b7573af54c4d3a1c3f78f6bf1f308a,b0beeebea1e957145cdc0890eec04e38818c3958504880b15ace3443f2808d4d,82b1788c3f01f7e99ed6341313cdcf5a3cd2450e44fd654f5450ced2194e479d,e18b32d982d5c2093410861482f75c59142d141dae86a638ee24889923824c89
"200","0","300000001","0","0","9999","1","610213254","0","200","0","0","0","217006","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610213255","0","200","0","0","0","217006","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610213256","0","200","0","0","0","217006","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"50000","0","300000040","0","0","0","1","610213301","0","0","0","0","0","324406","色慾之龍‧奴隸","0","300","0","0","0","0","50","0","0","0","470","0","300","0","0","400000000","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","300000040","0","0","99999","1","610213302","0","0","0","0","0","324406","色慾之龍‧奴隸A","0","0","0","0","0","0","50","0","0","0","470","10000","0","0","0","30000000","10000","0","1","0","0","0","0","0","99999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610213303","0","0","0","0","0","324406","色慾之龍‧奴隸B","0","0","0","0","0","0","50","0","0","0","470","0","0","0","0","10000000","0","0","1","0","0","0","0","0","99999","0","0","0","0"
"50000","0","300000022","0","0","0","1","610213304","0","50000","0","0","0","324407","色慾之龍‧奴隸","0","300","0","25000","0","0","50","0","0","0","470","0","300","0","0","400000000","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","300000022","0","0","5000","1","610213305","0","0","0","0","0","324407","色慾之龍‧奴隸A","0","0","0","0","0","0","50","0","0","0","470","20000","0","0","0","30000000","20000","0","1","0","0","0","0","0","5000","0","0","0","0"
"0","0","300000022","0","0","5000","1","610213306","0","0","0","0","0","324407","色慾之龍‧奴隸B","0","0","0","0","0","0","50","0","0","0","470","0","0","0","0","10000000","0","0","1","0","0","0","0","0","5000","0","0","0","0"
"50000","50000","300000022","0","0","0","1","610213307","0","0","0","0","0","324408","色慾之龍‧奴隸","0","300","0","50000","0","0","50","0","0","0","470","0","300","0","0","400000000","0","0","1","0","0","0","50000","0","0","0","0","0","0"
"0","0","300000022","0","0","2500","1","610213308","0","0","0","0","0","324408","色慾之龍‧奴隸A","0","0","0","0","0","0","50","0","0","0","470","20000","0","0","0","30000000","20000","0","1","0","0","0","0","0","2500","0","0","0","0"
"0","0","300000022","0","0","2500","1","610213309","0","0","0","0","0","324408","色慾之龍‧奴隸B","0","0","0","0","0","0","50","0","0","0","470","0","0","0","0","10000000","0","0","1","0","0","0","0","0","2500","0","0","0","0"
"200","0","300000001","0","0","9999","1","610213310","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","400","1","0","0","0","0","0","9999","0","0","0","400"
"200","50000","300000001","0","0","9999","1","610213311","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","400","1","0","0","0","0","0","9999","0","0","0","400"
"200","0","300000001","0","0","9999","1","610213312","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","400","1","0","0","0","100","0","9999","0","0","0","400"
"50000","50000","300000040","0","0","99999","1","610213351","0","0","0","0","0","324704","六凶‧獄蜂梅莉莎","0","0","0","0","0","0","50","0","0","0","470","60000","0","0","0","380000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"50000","50000","300000022","0","0","0","1","610213352","0","0","0","0","130","324705","六凶‧獄蜂梅莉莎","0","0","0","50000","0","0","50","0","0","0","470","60000","0","0","0","380000000","60000","0","1","0","0","0","50000","0","0","0","0","0","0"
"50000","50000","300000022","0","0","1000","1","610213353","0","50000","0","0","180","324706","六凶‧獄蜂梅莉莎","0","0","0","50000","0","0","50","0","0","0","470","60000","0","0","0","380000000","60000","0","1","0","0","0","0","0","1000","0","0","0","0"
"200","0","300000001","0","0","9999","1","610213354","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","400","0","0","99999999","0","400","1","0","0","0","0","0","9999","0","0","0","400"
"200","0","300000001","0","0","9999","1","610213355","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","400","0","0","99999999","0","400","1","0","0","0","50","0","9999","0","0","0","400"
"200","0","300000001","0","0","9999","1","610213356","400","200","0","0","0","217006","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","400","0","0","99999999","0","400","1","0","0","0","50","0","9999","0","0","0","400"
"2550","2550","200000011","0","0","1280","1","610213401","0","2550","0","0","0","251500","守門者","0","2550","0","2550","0","0","39","0","0","0","255","6148","0","0","0","34219723","0","0","0","0","0","0","2550","0","960","0","0","0","0"
"2550","2550","200000011","0","0","768","1","610213402","0","2550","0","0","0","254000","狼人","0","2550","0","2550","0","0","39","0","0","0","255","0","0","0","0","38582179","6668","0","0","0","0","0","2550","0","576","0","0","0","0"
"2550","2550","200000011","0","0","384","1","610213403","0","2550","0","0","0","256700","流氓水獺","0","2550","0","2550","0","0","39","0","0","0","255","0","0","0","0","43199029","6866","0","0","0","0","0","2550","0","288","0","0","0","0"
"2550","2550","200000011","0","0","384","1","610213404","0","2550","0","0","0","255800","狗頭人","0","2550","0","2550","0","0","39","0","0","0","255","0","0","0","0","42966432","6490","0","0","0","0","0","2550","0","288","0","0","0","0"
"1200","1200","200000011","0","0","1280","1","610213451","0","1200","0","0","0","251500","守門者","0","1200","0","1200","0","0","39","0","0","0","255","1425","0","0","0","34219723","0","0","0","0","0","0","1200","0","960","0","0","0","0"
"1200","1200","200000011","0","0","768","1","610213452","0","1200","0","0","0","254600","石靈","0","1200","0","1200","0","0","39","0","0","0","255","1770","0","0","0","37783742","0","0","0","0","0","0","1200","0","576","0","0","0","0"
"1200","1200","200000011","0","0","384","1","610213453","0","1200","0","0","0","257200","毒莢花","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","40179371","3130","0","0","0","0","0","1200","0","288","0","0","0","0"
"1200","1200","200000011","0","0","256","1","610213454","0","1200","0","0","0","259100","烏帕魯帕","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","29902487","3265","0","0","0","0","0","1200","0","192","0","0","0","0"
"3670","3670","200000011","0","0","1840","1","610213501","0","3670","0","0","0","251500","守門者","0","3670","0","3670","0","0","39","0","0","0","367","100454","0","0","0","221472044","0","0","0","0","0","0","3670","0","1380","0","0","0","0"
"3670","3670","200000011","0","0","1104","1","610213502","0","3670","0","0","0","254000","狼人","0","3670","0","3670","0","0","39","0","0","0","367","0","0","0","0","250246932","100773","0","0","0","0","0","3670","0","828","0","0","0","0"
"3670","3670","200000011","0","0","552","1","610213503","0","3670","0","0","0","256700","流氓水獺","0","3670","0","3670","0","0","39","0","0","0","367","0","0","0","0","282046616","98308","0","0","0","0","0","3670","0","414","0","0","0","0"
"3670","3670","200000011","0","0","552","1","610213504","0","3670","0","0","0","255800","狗頭人","0","3670","0","3670","0","0","39","0","0","0","367","0","0","0","0","280556864","96082","0","0","0","0","0","3670","0","414","0","0","0","0"
"1800","1800","200000011","0","0","1840","1","610213551","0","1800","0","0","0","251500","守門者","0","1800","0","1800","0","0","39","0","0","0","367","66609","0","0","0","132883226","0","0","0","0","0","0","1800","0","1380","0","0","0","0"
"1800","1800","200000011","0","0","1104","1","610213552","0","1800","0","0","0","254600","石靈","0","1800","0","1800","0","0","39","0","0","0","367","61622","0","0","0","147086031","0","0","0","0","0","0","1800","0","828","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610213553","0","1800","0","0","0","257200","毒莢花","0","1800","0","1800","0","0","39","0","0","0","367","0","0","0","0","157613866","98281","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","368","1","610213554","0","1800","0","0","0","259100","烏帕魯帕","0","1800","0","1800","0","0","39","0","0","0","367","0","0","0","0","118948971","101959","0","0","0","0","0","1800","0","276","0","0","0","0"
"3490","3490","300000001","0","0","99999","1","610213555","0","3490","0","0","0","218500","哈尼哈尼","0","3490","0","0","0","0","40","0","0","0","255","0","0","0","0","10000000","0","0","0","0","0","0","3490","0","99999","0","0","0","0"
"10000","10000","300000022","0","0","300","1","610214101","0","10000","0","0","130","319902","橫阻於前的長女‧倭","0","10000","0","10000","0","0","50","0","0","0","200","10000","0","0","0","62000000","10000","0","1","0","0","0","10000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610214102","0","200","0","0","0","217007","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610214201","0","40000","0","0","0","319903","橫阻於前的長女‧倭","0","0","0","0","0","0","50","0","0","0","300","40000","0","0","0","80000000","40000","0","1","0","0","0","0","0","99999","0","0","0","0"
"15000","0","300000040","0","0","99999","1","610214202","0","10000","0","0","130","319904","橫阻於前的長女‧倭","0","0","0","13000","0","0","50","0","0","0","300","40000","0","0","0","80000000","40000","0","1","0","0","0","0","0","99999","0","0","0","0"
"25000","25000","300000022","0","0","500","1","610214203","0","25000","0","0","130","319905","橫阻於前的長女‧倭","0","25000","0","25000","0","0","50","0","0","0","300","40000","0","0","0","80000000","40000","0","1","0","0","0","25000","0","500","0","0","0","0"
"200","0","300000001","0","0","9999","1","610214204","0","200","0","0","0","217007","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610214205","0","200","0","0","0","217007","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610214206","0","200","0","0","0","217007","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610214301","0","60000","0","0","0","319906","橫阻於前的長女‧倭","0","0","0","0","0","0","50","0","0","0","470","60000","0","0","0","300000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"50000","0","300000040","0","0","99999","1","610214302","0","50000","0","0","130","319907","橫阻於前的長女‧倭","0","0","0","50000","0","0","50","0","0","0","470","60000","0","0","0","300000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"50000","50000","300000022","0","0","1000","1","610214303","0","50000","0","0","130","319908","橫阻於前的長女‧倭","0","50000","0","50000","0","0","50","0","0","0","470","60000","0","0","0","300000000","60000","0","1","0","0","0","50000","0","1000","0","0","0","0"
"200","400","300000001","0","0","9999","1","610214304","0","200","0","0","0","217007","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","400","300000001","0","0","9999","1","610214305","0","200","0","0","0","217007","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","400","300000001","0","0","9999","1","610214306","0","200","0","0","0","217007","氣勢敵人","0","400","0","0","0","0","300","0","0","0","470","0","400","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"1200","1200","200000011","0","0","1200","1","610214401","0","1200","0","0","0","251700","冰雪角鹿","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","85362010","18388","0","0","0","0","0","1200","0","1050","0","0","0","0"
"1200","1200","200000011","0","0","1200","1","610214402","0","1200","0","0","0","250400","海獅怪","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","78489047","14388","0","0","0","0","0","1200","0","1000","0","0","0","0"
"1200","1200","200000011","0","0","368","1","610214403","0","1200","0","0","0","255100","寒冰雛鳥","0","1200","0","1200","0","0","39","0","0","0","255","35427","0","0","0","33537955","0","0","0","0","0","0","1200","0","276","0","0","0","0"
"1200","1200","200000011","0","0","368","1","610214404","0","1200","0","0","0","257100","寒冰鼴鼠","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","30082310","36439","0","0","0","0","0","1200","0","276","0","0","0","0"
"1200","1200","200000011","0","0","324","1","610214405","0","1200","0","0","0","250100","棘刺蟹","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","70542905","25585","0","0","0","0","0","1200","0","288","0","0","0","0"
"1200","1200","200000011","0","0","324","1","610214406","0","1200","0","0","0","253600","天使鏢魚","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","72100991","25571","0","0","0","0","0","1200","0","288","0","0","0","0"
"1200","1200","200000011","0","0","324","1","610214407","0","1200","0","0","0","253300","憤怒烏賊","0","1200","0","1200","0","0","39","0","0","0","255","25344","0","0","0","75992410","0","0","0","0","0","0","1200","0","288","0","0","0","0"
"1200","1200","200000011","0","0","324","1","610214408","0","1200","0","0","0","259500","魔法鰩魚","0","1200","0","1200","0","0","39","0","0","0","255","25733","0","0","0","76217162","0","0","0","0","0","0","1200","0","288","0","0","0","0"
"1800","1800","200000011","0","0","2400","1","610214501","0","1800","0","0","0","251700","冰雪角鹿","0","1800","0","1800","0","0","39","0","0","0","370","0","0","0","0","248086031","68281","0","0","0","0","0","1800","0","2025","0","0","0","0"
"1800","1800","200000011","0","0","2100","1","610214502","0","1800","0","0","0","250400","海獅怪","0","1800","0","1800","0","0","39","0","0","0","370","0","0","0","0","220467143","63567","0","0","0","0","0","1800","0","1800","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610214503","0","1800","0","0","0","255100","寒冰雛鳥","0","1800","0","1800","0","0","39","0","0","0","370","85281","0","0","0","130613866","0","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610214504","0","1800","0","0","0","257100","寒冰鼴鼠","0","1800","0","1800","0","0","39","0","0","0","370","0","0","0","0","120246932","84321","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","652","1","610214505","0","1800","0","0","0","250100","棘刺蟹","0","1800","0","1800","0","0","39","0","0","0","370","0","0","0","0","261628717","98341","0","0","0","0","0","1800","0","514","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610214506","0","1800","0","0","0","253600","天使鏢魚","0","1800","0","1800","0","0","39","0","0","0","370","0","0","0","0","257302974","98286","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610214507","0","1800","0","0","0","253300","憤怒烏賊","0","1800","0","1800","0","0","39","0","0","0","370","97376","0","0","0","152977231","0","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610214508","0","1800","0","0","0","259500","魔法鰩魚","0","1800","0","1800","0","0","39","0","0","0","370","98932","0","0","0","148651487","0","0","0","0","0","0","1800","0","414","0","0","0","0"
"10000","10000","300000022","0","0","300","1","610215101","0","10000","0","0","130","325100","幻夢境的狂熱信徒","0","0","0","10000","0","0","50","0","0","0","200","10000","0","0","0","62000000","10000","0","1","0","0","0","10000","0","300","0","0","0","0"
"200","0","300000001","0","0","9999","1","610215102","0","200","0","0","0","217008","氣勢敵人","0","0","0","0","0","0","300","0","0","0","200","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610215201","0","30000","0","0","0","325101","幻夢境的狂熱信徒","0","0","0","0","0","0","50","0","0","0","300","40000","0","0","0","150000000","40000","0","1","0","0","0","0","0","99999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610215202","0","25000","0","0","130","325102","幻夢境的狂熱信徒","0","0","0","50000","0","0","50","0","0","0","300","40000","0","0","0","150000000","40000","0","1","0","0","0","0","0","99999","0","0","0","0"
"12500","12500","300000022","0","0","500","1","610215203","0","12500","0","0","130","325103","幻夢境的狂熱信徒","0","0","0","50000","0","0","50","0","0","0","300","40000","0","0","0","150000000","40000","0","1","0","0","0","50000","0","500","0","0","0","0"
"200","0","300000001","0","0","9999","1","610215204","0","200","0","0","0","217008","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610215205","0","200","0","0","0","217008","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","0","300000001","0","0","9999","1","610215206","0","200","0","0","0","217008","氣勢敵人","0","0","0","0","0","0","300","0","0","0","300","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610215301","0","60000","0","0","0","325104","幻夢境的狂熱信徒","0","0","0","0","0","0","50","0","0","0","480","60000","0","0","0","300000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"0","0","300000040","0","0","99999","1","610215302","0","50000","0","0","130","325105","幻夢境的狂熱信徒","0","0","0","50000","0","0","50","0","0","0","480","60000","0","0","0","300000000","60000","0","1","0","0","0","0","0","99999","0","0","0","0"
"25000","25000","300000022","0","0","1000","1","610215303","0","25000","0","0","130","325106","幻夢境的狂熱信徒","0","0","0","50000","0","0","50","0","0","0","480","60000","0","0","0","300000000","60000","0","1","0","0","0","50000","0","1000","0","0","0","0"
"200","400","300000001","0","0","9999","1","610215304","0","200","0","0","0","217008","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","0","0","0","99999999","0","0","1","0","0","0","0","0","9999","0","0","0","0"
"200","400","300000001","0","0","9999","1","610215305","0","200","0","0","0","217008","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","0","0","0","99999999","0","0","1","0","0","0","100","0","9999","0","0","0","0"
"200","400","300000001","0","0","9999","1","610215306","0","200","0","0","0","217008","氣勢敵人","0","400","0","0","0","0","300","0","0","0","480","0","0","0","0","99999999","0","0","1","0","0","0","50","0","9999","0","0","0","0"
"1200","1200","200000011","0","0","600","1","610215401","0","1200","0","0","0","253800","草莓蛇","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","123364620","25388","0","0","0","0","0","1200","0","550","0","0","0","0"
"1200","1200","200000011","0","0","600","1","610215402","0","1200","0","0","0","254000","狼人","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","128437947","23388","0","0","0","0","0","1200","0","500","0","0","0","0"
"1200","1200","200000011","0","0","368","1","610215403","0","1200","0","0","0","254900","洞窟蝙蝠","0","1200","0","1200","0","0","39","0","0","0","255","65427","0","0","0","83523155","0","0","0","0","0","0","1200","0","276","0","0","0","0"
"1200","1200","200000011","0","0","368","1","610215404","0","1200","0","0","0","259100","烏帕魯帕","0","1200","0","1200","0","0","39","0","0","0","255","0","0","0","0","80862173","28439","0","0","0","0","0","1200","0","276","0","0","0","0"
"20000","0","200000011","0","0","288","1","610215405","0","200","0","0","0","603602","鏡華的闇影","0","0","0","800","0","0","39","0","0","1","255","38341","0","0","0","80542905","0","0","6","0","0","0","0","0","281","0","0","0","0"
"400","0","200000011","0","0","302","1","610215406","0","800","0","0","0","611101","鏡華（萬聖節）的闇影","0","0","0","400","0","0","39","0","0","2","255","38286","0","0","0","82100991","0","0","5","0","0","0","0","0","212","0","0","0","0"
"600","0","200000011","0","0","400","1","610215407","0","600","0","0","0","633001","格蕾斯的闇影","0","0","0","600","0","0","39","0","0","0","255","0","0","0","0","95992410","57376","0","5","0","0","0","0","0","456","0","0","0","0"
"1800","1800","200000011","0","0","740","1","610215501","0","1800","0","0","0","253800","草莓蛇","0","1800","0","1800","0","0","39","0","0","0","373","0","0","0","0","282129046","101765","0","0","0","0","0","1800","0","825","0","0","0","0"
"1800","1800","200000011","0","0","720","1","610215502","0","1800","0","0","0","254000","狼人","0","1800","0","1800","0","0","39","0","0","0","373","0","0","0","0","300700714","95637","0","0","0","0","0","1800","0","800","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610215503","0","1800","0","0","0","254900","洞窟蝙蝠","0","1800","0","1800","0","0","39","0","0","0","373","185281","0","0","0","240920799","0","0","0","0","0","0","1800","0","414","0","0","0","0"
"1800","1800","200000011","0","0","552","1","610215504","0","1800","0","0","0","259100","烏帕魯帕","0","1800","0","1800","0","0","39","0","0","0","373","0","0","0","0","246370398","109617","0","0","0","0","0","1800","0","414","0","0","0","0"
"50000","0","200000011","0","0","488","1","610215505","0","400","0","0","0","603602","鏡華的闇影","0","0","0","1800","0","0","39","0","0","1","373","98341","0","0","0","193954460","0","0","6","0","0","0","0","0","581","0","0","0","0"
"900","0","200000011","0","0","502","1","610215506","0","1500","0","0","0","611101","鏡華（萬聖節）的闇影","0","0","0","900","0","0","39","0","0","2","373","98286","0","0","0","188763568","0","0","5","0","0","0","0","0","412","0","0","0","0"
"1400","0","200000011","0","0","860","1","610215507","0","1400","0","0","0","633001","格蕾斯的闇影","0","0","0","1400","0","0","39","0","0","0","373","0","0","0","0","303572677","157376","0","5","0","0","0","0","0","906","0","0","0","0"
