7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"101301","109612","109222","109223","29","109522","109461","109611"
"101301","109613","109223","109224","30","109463","109522","109612"
"101301","109614","109224","10022032","31","109524","109463","109613"
"101301","10061032","10022032","10022033","32","10046032","109524","109614"
"101301","10061033","10022033","10022034","33","10046033","10046032","10061032"
"101301","10061034","10022034","10022035","34","10052034","10046033","10061033"
"101301","10061035","10022035","10022036","35","10052035","10052034","10061034"
"101301","10061036","10022036","10022037","36","10046036","10052035","10061035"
"101301","10061037","10022037","10022038","37","10046037","10046036","10061036"
"101301","10061038","10022038","10022039","38","10052038","10046037","10061037"
"101301","10061039","10022039","10022040","39","10052039","10052038","10061038"
"101301","999999","10022040","999999","40","999999","10052039","10061039"
"101401","101611","101251","101251","1","101371","101521","101581"
"101401","101611","102251","102252","2","102371","102461","101581"
"101401","102612","102252","103251","3","102372","102521","102581"
"101401","102614","103251","103252","4","103521","103521","102582"
"101401","103612","103252","103222","5","103371","103461","103581"
"101401","103613","103222","104251","6","103372","103522","103582"
"101401","103583","104521","104252","7","104371","103614","103613"
"101401","104581","104252","104253","8","104372","104461","103614"
"101401","104612","104253","104254","9","104523","104372","104581"
"101401","104613","104254","105251","10","104373","104523","104582"
"101401","105611","105251","105252","11","105371","104463","104583"
"101401","105612","105252","105253","12","105372","105521","105581"
"101401","105613","105253","105254","13","105373","105522","105582"
"101401","105614","105254","105255","14","105374","105462","105583"
"101401","105615","105255","105256","15","105463","105374","105584"
"101401","105616","105256","105257","16","105524","105463","105585"
"101401","105617","105257","106251","17","105464","105524","105586"
"101401","106611","106251","106252","18","106461","105464","105587"
"101401","106612","106252","106253","19","106521","106461","106581"
"101401","106613","106253","107251","20","106462","106372","106582"
"101401","107611","107251","107252","21","107461","106462","106583"
"101401","107612","107252","107253","22","107462","107461","107581"
"101401","107613","107253","108251","23","107463","107462","107582"
"101401","108611","108251","108252","24","108371","107463","107583"
"101401","108612","108252","108253","25","108372","108371","108581"
"101401","108613","108253","108254","26","108373","108372","108582"
"101401","108614","108254","109251","27","108374","108373","108583"
"101401","109611","109251","109252","28","109371","108374","108584"
"101401","109612","109252","109253","29","109372","109371","109581"
"101401","109613","109253","109254","30","109373","109372","109582"
"101401","109614","109254","10025032","31","109374","109373","109583"
"101401","10061032","10025032","10025033","32","10037032","109374","109584"
"101401","10061033","10025033","10025034","33","10037033","10037032","10058032"
"101401","10061034","10025034","10025035","34","10037034","10037033","10058033"
"101401","10061035","10025035","10025036","35","10037035","10037034","10058034"
"101401","10061036","10025036","10025037","36","10037036","10037035","10058035"
"101401","10061037","10025037","10025038","37","10037037","10037036","10058036"
"101401","10061038","10025038","10025039","38","10037038","10037037","10058037"
"101401","10061039","10025039","10025040","39","10037039","10037038","10058038"
"101401","999999","10025040","999999","40","999999","10037039","10061039"
"101501","101611","101251","101251","1","101371","101521","101581"
"101501","101611","102251","102252","2","102371","102461","101611"
"101501","102612","102252","103251","3","102372","102521","102581"
"101501","102613","103251","103252","4","103521","103521","102614"
"101501","103612","103252","103222","5","103371","103461","103581"
"101501","103613","103222","104251","6","103372","103522","103613"
"101501","103614","104251","104252","7","104371","103614","103461"
"101501","104611","104252","104253","8","104372","104461","103614"
"101501","104612","104253","104254","9","104523","104522","104611"
"101501","104613","104254","105251","10","104373","104523","104612"
"101501","105581","105251","105252","11","105371","104463","104613"
"101501","105582","105252","105253","12","105522","105521","105611"
"101501","105583","105253","105254","13","105462","105522","105612"
"101501","105584","105254","105255","14","105374","105462","105613"
"101501","105585","105255","105256","15","105375","105374","105614"
"101501","105586","105256","105257","16","105376","105375","105615"
"101501","105587","105257","106251","17","105464","105376","105616"
"101501","106581","106251","106252","18","106461","105464","105617"
"101501","106582","106252","106253","19","106521","106461","106611"
"101501","106583","106253","107251","20","106462","106372","106612"
"101501","107581","107251","107252","21","107461","106462","106613"
"101501","107582","107252","107253","22","107462","107461","107611"
"101501","107583","107253","108251","23","107463","107462","107612"
"101501","108581","108251","108252","24","108371","107463","107613"
"101501","108582","108252","108253","25","108372","108371","108611"
"101501","108583","108253","108254","26","108373","108372","108612"
"101501","108584","108254","109251","27","108374","108373","108613"
"101501","109581","109251","109252","28","109371","108374","108614"
"101501","109582","109252","109253","29","109372","109371","109611"
"101501","109583","109253","109254","30","109373","109372","109612"
"101501","109584","109254","10025032","31","109374","109373","109613"
"101501","10058032","10025032","10025033","32","10037032","109374","109614"
"101501","10058033","10025033","10025034","33","10037033","10037032","10061032"
"101501","10058034","10025034","10025035","34","10037034","10037033","10061033"
"101501","10058035","10025035","10025036","35","10037035","10037034","10061034"
"101501","10058036","10025036","10025037","36","10037036","10037035","10061035"
"101501","10058037","10025037","10025038","37","10037037","10037036","10061036"
"101501","10058038","10025038","10025039","38","10037038","10037037","10061037"
"101501","10058039","10025039","10025040","39","10037039","10037038","10061038"
"101501","999999","10025040","999999","40","999999","10037039","10061039"
"101601","101131","101131","101131","1","101281","101551","101551"
"101601","101131","102071","102131","2","102341","102551","101551"
"101601","102071","102131","103071","3","102342","102552","102551"
"101601","102131","103071","103131","4","103341","103551","102552"
"101601","103071","103131","103132","5","103342","103552","103551"
"101601","103131","103132","104131","6","103343","103552","103552"
"101601","103553","104131","104132","7","104341","103553","103582"
"101601","104551","104132","104133","8","104342","104131","103553"
"101601","104552","104133","104134","9","104343","104132","104551"
"101601","104554","104134","105131","10","104344","104133","104552"
"101601","105551","105131","105132","11","105281","104134","104553"
"101601","105552","105132","105133","12","105282","105131","105551"
"101601","105553","105133","105134","13","105491","105132","105552"
"101601","105554","105134","105135","14","105284","105133","105553"
"101601","105555","105135","105136","15","105345","105134","105554"
"101601","105556","105136","105137","16","105286","105135","105555"
"101601","105557","105137","106131","17","105287","105136","105556"
"101601","106551","106131","106132","18","106341","105137","105557"
"101601","106552","106132","106133","19","106282","106131","106551"
"101601","106553","106133","107131","20","106283","106132","106552"
"101601","107551","107131","107132","21","107491","106133","106553"
"101601","107552","107132","107133","22","107492","107131","107551"
"101601","107553","107133","108131","23","107343","107132","107552"
"101601","108551","108131","108132","24","108431","107133","107553"
"101601","108552","108132","108133","25","108492","108131","108551"
"101601","108553","108133","108134","26","108343","108132","108552"
"101601","108554","108134","109131","27","108434","108133","108553"
"101601","109551","109131","109132","28","109341","108134","108554"
"101601","109552","109132","109133","29","109432","109131","109551"
"101601","109553","109133","109134","30","109493","109132","109552"
"101601","109554","109134","10013032","31","109494","109133","109553"
"101601","10055032","10013032","10013033","32","10034032","109134","109554"
"101601","10055033","10013033","10013034","33","10043033","10013032","10055032"
"101601","10055034","10013034","10013035","34","10034034","10013033","10055033"
