0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"11","0","0","10001","2","22","10020157","0","0","0","10020158","0","10020156"
"7","0","0","10001","2","21","10020158","0","0","0","10020480","0","10020157"
"3","0","0","1","2","17","10020167","0","0","0","10020168","0","10020560"
"12","0","0","0","2","16","10020168","0","0","0","10020169","0","10020167"
"7","0","0","10002","2","15","10020169","0","10020477","0","10020175","0","10020168"
"2","0","0","2","2","14","10020175","0","0","0","10020176","0","10020169"
"6","0","0","0","2","13","10020176","0","0","0","10020178","0","10020175"
"14","0","0","2","2","11","10020177","10020479","0","0","10020179","0","10020178"
"14","0","0","4","2","12","10020178","0","0","0","10020177","0","10020176"
"4","0","0","0","2","10","10020179","0","0","0","10020180","0","10020177"
"7","0","0","10003","2","9","10020180","0","0","0","10020182","0","10020179"
"3","0","0","3","2","8","10020182","0","0","0","10020183","0","10020180"
"11","0","0","10001","2","7","10020183","0","0","0","10020184","0","10020182"
"2","0","0","1","2","6","10020184","0","0","0","10020185","0","10020183"
"12","0","0","0","2","5","10020185","0","0","0","10020186","0","10020184"
"6","0","0","0","2","4","10020186","0","0","0","10020187","0","10020185"
"14","0","0","3","2","3","10020187","0","0","0","10020188","0","10020186"
"7","0","0","10003","2","2","10020188","0","0","0","10020189","0","10020187"
"2","0","0","1","2","1","10020189","0","0","0","10020190","0","10020188"
"13","0","0","0","2","0","10020190","0","0","0","10020191","0","10020189"
"6","0","0","0","2","66","10020191","0","0","0","10020192","0","10020190"
"7","0","0","10001","2","65","10020192","0","0","0","10020193","0","10020191"
"3","0","0","1","2","64","10020193","0","0","0","10020194","0","10020192"
"4","0","0","0","2","63","10020194","0","0","0","10020202","0","10020193"
"2","0","0","1","2","62","10020202","0","0","0","10020203","0","10020194"
"7","0","0","10001","2","61","10020203","0","0","0","10020450","0","10020202"
"2","0","0","2","2","36","10020234","0","0","0","10020235","0","10020476"
"7","0","0","10002","2","35","10020235","0","0","0","10020236","0","10020234"
"2","0","0","1","2","34","10020236","0","0","0","10020237","0","10020235"
"4","0","0","0","2","33","10020237","0","10020549","0","10020239","0","10020236"
"7","0","0","10001","2","32","10020239","0","0","0","10020253","0","10020237"
"6","0","0","0","2","31","10020253","0","0","0","10020254","0","10020239"
"12","0","0","0","2","30","10020254","0","0","0","10020255","0","10020253"
"3","0","0","2","2","29","10020255","10020555","0","0","10020256","0","10020254"
"7","0","0","10001","2","28","10020256","0","0","0","10020257","0","10020255"
"5","0","0","0","2","27","10020257","0","0","0","10020258","0","10020256"
"6","0","0","0","2","26","10020258","0","0","0","10020410","0","10020257"
"12","0","0","0","2","24","10020260","0","0","0","10020261","0","10020410"
"2","0","0","1","2","23","10020261","0","0","0","10020262","0","10020260"
"4","0","0","0","2","22","10020262","0","0","0","10020263","0","10020261"
"7","0","0","10002","2","21","10020263","0","0","0","10020264","0","10020262"
"14","0","0","4","2","20","10020264","0","0","0","10020265","0","10020263"
"12","0","0","0","2","19","10020265","0","0","0","10020266","0","10020264"
"11","0","0","10001","2","18","10020266","0","0","0","10020267","0","10020265"
"3","0","0","2","2","17","10020267","0","0","0","10020268","0","10020266"
"2","0","0","3","2","16","10020268","0","0","0","10020269","0","10020267"
"4","0","0","0","2","15","10020269","0","10020273","0","10020270","0","10020268"
"2","0","0","1","2","14","10020270","0","0","0","10020271","0","10020269"
"2","0","0","3","2","13","10020271","0","0","0","10020275","0","10020270"
"6","0","0","0","2","13","10020272","0","0","0","10020274","0","10020273"
"7","0","0","10001","2","14","10020273","0","0","0","10020272","0","10020269"
"14","0","0","5","2","12","10020274","0","0","0","10020276","0","10020272"
"3","0","0","2","2","12","10020275","0","0","0","10020276","0","10020271"
"7","0","0","10003","2","11","10020276","10020275","0","0","10020277","0","10020274"
"2","0","0","1","2","10","10020277","0","0","0","10020278","0","10020276"
"14","0","0","3","2","9","10020278","0","0","0","10020279","0","10020277"
"7","0","0","10001","2","8","10020279","0","0","0","10020280","0","10020278"
"6","0","0","0","2","7","10020280","0","0","0","10020281","0","10020279"
"2","0","0","2","2","6","10020281","0","0","0","10020282","0","10020280"
"11","0","0","10001","2","5","10020282","0","0","0","10020283","0","10020281"
"4","0","0","0","2","4","10020283","0","0","0","10020284","0","10020282"
"5","0","0","0","2","3","10020284","0","0","0","10020285","0","10020283"
"2","0","0","1","2","2","10020285","0","0","0","10020286","0","10020284"
"7","0","0","10003","2","1","10020286","0","0","0","10020287","0","10020285"
"13","0","0","0","2","0","10020287","0","0","0","10020288","0","10020286"
"7","0","0","10001","2","66","10020288","0","0","0","10020289","0","10020287"
"5","0","0","0","2","65","10020289","0","0","0","10020290","0","10020288"
"2","0","0","1","2","64","10020290","0","0","0","10020291","0","10020289"
"6","0","0","0","2","63","10020291","0","0","0","10020292","0","10020290"
"12","0","0","0","2","62","10020292","0","0","0","10020293","0","10020291"
"2","0","0","1","2","61","10020293","0","0","0","10020294","0","10020292"
"4","0","0","0","2","60","10020294","0","10020545","0","10020295","0","10020293"
"3","0","0","1","2","59","10020295","0","0","0","10020296","0","10020294"
"7","0","0","10001","2","58","10020296","0","0","0","10020419","0","10020295"
"12","0","0","0","2","45","10020331","0","0","0","10020336","0","10020431"
"14","0","0","3","2","44","10020336","0","0","0","10020337","0","10020331"
"2","0","0","2","2","43","10020337","0","0","0","10020338","0","10020336"
"7","0","0","10002","2","42","10020338","0","0","0","10020339","0","10020337"
"11","0","0","10001","2","41","10020339","0","0","0","10020412","0","10020338"
"2","0","0","2","2","39","10020341","0","0","0","10020342","0","10020412"
"4","0","0","0","2","38","10020342","0","0","0","10020343","0","10020341"
"3","0","0","1","2","37","10020343","0","0","0","10020344","0","10020342"
"2","0","0","1","2","36","10020344","0","0","0","10020345","0","10020343"
"12","0","0","0","2","35","10020345","0","0","0","10020346","0","10020344"
"6","0","0","0","2","34","10020346","0","0","0","10020347","0","10020345"
"2","0","0","1","2","33","10020347","0","0","0","10020348","0","10020346"
"14","0","0","3","2","32","10020348","0","0","0","10020349","0","10020347"
"4","0","0","0","2","31","10020349","0","10020350","0","10020351","0","10020348"
"3","0","0","3","2","32","10020350","0","0","0","10020352","0","10020349"
"7","0","0","10002","2","30","10020351","0","0","0","10020353","0","10020349"
"2","0","0","3","2","31","10020352","0","0","0","10020355","0","10020350"
"3","0","0","2","2","29","10020353","0","0","0","10020354","0","10020351"
"2","0","0","2","2","28","10020354","0","0","0","10020358","0","10020353"
"14","0","0","5","2","30","10020355","0","0","0","10020356","0","10020352"
"7","0","0","10003","2","29","10020356","0","0","0","10020357","0","10020355"
"3","0","0","3","2","28","10020357","0","0","0","10020358","0","10020356"
"6","0","0","0","2","27","10020358","10020357","0","0","10020359","0","10020354"
"5","0","0","0","2","26","10020359","0","0","0","10020360","0","10020358"
"4","0","0","0","2","25","10020360","0","0","0","10020361","0","10020359"
"2","0","0","3","2","24","10020361","0","0","0","10020362","0","10020360"
"7","0","0","10001","2","23","10020362","0","0","0","10020363","0","10020361"
"2","0","0","1","2","22","10020363","0","0","0","10020364","0","10020362"
"14","0","0","4","2","21","10020364","0","0","0","10020365","0","10020363"
"4","0","0","0","2","20","10020365","0","0","0","10020366","0","10020364"
"5","0","0","0","2","19","10020366","0","0","0","10020367","0","10020365"
"3","0","0","1","2","18","10020367","0","0","0","10020368","0","10020366"
"11","0","0","10001","2","17","10020368","0","0","0","10020369","0","10020367"
"2","0","0","1","2","16","10020369","0","0","0","10020370","0","10020368"
"4","0","0","0","2","15","10020370","0","10020437","0","10020440","0","10020369"
"3","0","0","3","2","4","10020382","0","0","0","10020383","0","10020449"
"6","0","0","0","2","3","10020383","0","0","0","10020384","0","10020382"
"2","0","0","2","2","2","10020384","0","0","0","10020385","0","10020383"
"2","0","0","1","2","1","10020385","0","0","0","10020386","0","10020384"
"13","0","0","0","2","0","10020386","0","0","0","10020387","0","10020385"
"6","0","0","0","2","66","10020387","0","0","0","10020388","0","10020386"
"4","0","0","0","2","65","10020388","0","0","0","10020389","0","10020387"
"3","0","0","2","2","64","10020389","0","0","0","10020390","0","10020388"
"12","0","0","0","2","63","10020390","0","0","0","10020002","0","10020389"
"2","0","10020582","1","2","6","10020404","10020581","0","0","10020405","0","10020079"
"3","0","0","3","2","5","10020405","0","0","0","10020406","0","10020404"
"11","0","0","10001","2","4","10020406","0","0","0","10020083","0","10020405"
"7","0","0","10001","2","60","10020407","0","0","0","10020094","0","10020092"
"3","0","0","2","2","30","10020408","0","0","0","10020150","0","10020148"
"3","0","0","2","2","25","10020410","0","0","0","10020260","0","10020258"
"3","0","0","2","2","40","10020412","0","0","0","10020341","0","10020339"
"6","0","0","0","2","57","10020419","0","0","0","10020420","0","10020296"
"11","0","0","10001","2","56","10020420","10020547","0","0","10020421","0","10020419"
"4","0","0","0","2","55","10020421","0","0","0","10020422","0","10020420"
"14","0","0","3","2","54","10020422","0","0","0","10020423","0","10020421"
"7","0","0","10001","2","53","10020423","0","10020426","0","10020424","0","10020422"
"7","0","0","10002","2","52","10020424","0","0","0","10020436","0","10020423"
"7","0","0","10003","2","51","10020425","0","0","0","10020427","0","10020426"
"3","0","0","2","2","52","10020426","0","0","0","10020425","0","10020423"
"3","0","0","3","2","50","10020427","0","0","0","10020428","0","10020425"
"4","0","0","0","2","49","10020428","0","0","0","10020429","0","10020427"
"7","0","0","10001","2","48","10020429","0","0","0","10020430","0","10020428"
"11","0","0","10001","2","47","10020430","0","0","0","10020431","0","10020429"
"6","0","0","0","2","46","10020431","10020432","0","0","10020331","0","10020430"
"4","0","0","0","2","47","10020432","0","0","0","10020431","0","10020433"
"2","0","0","1","2","48","10020433","0","0","0","10020432","0","10020434"
"12","0","0","0","2","49","10020434","0","0","0","10020433","0","10020435"
"2","0","0","3","2","50","10020435","0","0","0","10020434","0","10020436"
"3","0","0","3","2","51","10020436","0","0","0","10020435","0","10020424"
"2","0","0","3","2","16","10020437","0","0","0","10020438","0","10020370"
"14","0","0","6","2","15","10020438","0","0","0","10020439","0","10020437"
"7","0","0","10003","2","14","10020439","0","0","0","10020441","0","10020438"
"7","0","0","10002","2","14","10020440","0","0","0","10020441","0","10020370"
"3","0","0","1","2","13","10020441","10020440","0","0","10020442","0","10020439"
"14","0","0","3","2","12","10020442","0","0","0","10020443","0","10020441"
"6","0","0","0","2","11","10020443","0","0","0","10020444","0","10020442"
"7","0","0","10001","2","10","10020444","0","0","0","10020445","0","10020443"
"11","0","0","10001","2","9","10020445","0","0","0","10020446","0","10020444"
"2","0","0","1","2","8","10020446","0","0","0","10020447","0","10020445"
"14","0","0","5","2","7","10020447","0","0","0","10020448","0","10020446"
"5","0","0","0","2","6","10020448","0","0","0","10020449","0","10020447"
"7","0","0","10003","2","5","10020449","0","0","0","10020382","0","10020448"
"2","0","0","2","2","60","10020450","0","0","0","10020451","0","10020203"
"11","0","0","10001","2","59","10020451","0","0","0","10020452","0","10020450"
"14","0","0","3","2","58","10020452","0","0","0","10020453","0","10020451"
"5","0","0","0","2","57","10020453","0","0","0","10020454","0","10020452"
"3","0","0","1","2","56","10020454","0","0","0","10020455","0","10020453"
"7","0","0","10002","2","55","10020455","0","0","0","10020456","0","10020454"
"11","0","0","10001","2","54","10020456","0","10020458","0","10020457","0","10020455"
"3","0","0","1","2","53","10020457","0","0","0","10020460","0","10020456"
"4","0","0","0","2","53","10020458","0","0","0","10020459","0","10020456"
"2","0","0","2","2","52","10020459","0","0","0","10020463","0","10020458"
"12","0","0","0","2","52","10020460","0","0","0","10020461","0","10020457"
"14","0","0","4","2","51","10020461","0","0","0","10020462","0","10020460"
"5","0","0","0","2","50","10020462","10020463","0","0","10020464","0","10020461"
"3","0","0","3","2","51","10020463","0","0","0","10020462","0","10020459"
"14","0","0","3","2","49","10020464","0","0","0","10020465","0","10020462"
"7","0","0","10001","2","48","10020465","0","0","0","10020466","0","10020464"
"4","0","0","0","2","47","10020466","0","0","0","10020467","0","10020465"
"2","0","0","1","2","46","10020467","0","0","0","10020468","0","10020466"
"6","0","0","0","2","45","10020468","0","0","0","10020469","0","10020467"
"2","0","0","1","2","44","10020469","0","0","0","10020470","0","10020468"
"3","0","0","3","2","43","10020470","0","0","0","10020471","0","10020469"
"14","0","0","3","2","42","10020471","0","0","0","10020472","0","10020470"
"2","0","0","1","2","41","10020472","0","0","0","10020473","0","10020471"
"11","0","0","10001","2","40","10020473","0","0","0","10020474","0","10020472"
"4","0","0","0","2","39","10020474","0","0","0","10020475","0","10020473"
"7","0","0","10001","2","38","10020475","0","0","0","10020476","0","10020474"
"6","0","0","0","2","37","10020476","0","0","0","10020234","0","10020475"
"7","0","0","10003","2","14","10020477","0","0","0","10020478","0","10020169"
"2","0","0","1","2","13","10020478","0","0","0","10020479","0","10020477"
"3","0","0","2","2","12","10020479","0","0","0","10020177","0","10020478"
"2","0","0","1","2","20","10020480","0","10020556","0","10020559","0","10020158"
"6","0","0","0","2","57","10020491","0","0","0","10020492","0","10020101"
"7","0","0","10001","2","56","10020492","0","0","0","10020493","0","10020491"
"11","0","0","10001","2","55","10020493","0","0","0","10020494","0","10020492"
"14","0","0","3","2","54","10020494","0","0","0","10020495","0","10020493"
"5","0","0","0","2","53","10020495","0","0","0","10020496","0","10020494"
"3","0","0","1","2","52","10020496","0","0","0","10020497","0","10020495"
"2","0","0","2","2","51","10020497","0","0","0","10020498","0","10020496"
"14","0","0","4","2","50","10020498","0","0","0","10020499","0","10020497"
"6","0","0","0","2","49","10020499","0","0","0","10020500","0","10020498"
"4","0","0","0","2","48","10020500","0","0","0","10020501","0","10020499"
"7","0","0","10002","2","47","10020501","0","0","0","10020502","0","10020500"
"12","0","0","0","2","46","10020502","0","0","0","10020503","0","10020501"
"2","0","0","1","2","45","10020503","0","10020505","0","10020504","0","10020502"
"2","0","0","1","2","44","10020504","0","0","0","10020507","0","10020503"
"2","0","0","2","2","44","10020505","0","0","0","10020506","0","10020503"
"11","0","0","10001","2","43","10020506","0","0","0","10020508","0","10020505"
"7","0","0","10001","2","43","10020507","0","0","0","10020510","0","10020504"
"3","0","0","2","2","42","10020508","0","0","0","10020509","0","10020506"
"4","0","0","0","2","41","10020509","10020510","0","0","10020511","0","10020508"
"2","0","0","1","2","42","10020510","0","0","0","10020509","0","10020507"
"14","0","0","3","2","40","10020511","0","0","0","10020512","0","10020509"
"5","0","0","0","2","39","10020512","0","0","0","10020127","0","10020511"
"2","0","0","1","2","9","10020515","0","10020576","0","10020516","10020583","10020064"
