7e2da4bfd4486c4f1597c9e3cd4e003e87359d3caf726055acff2eff43790719,293a5fc113053682248c0c4d9898954537b818ecc593f27b09e8797b3e9d8821,b9f4e812a1ac1ec3df273acfffff7776f12eb9e954ce7f2ce9bddd6dfbb15d29,da496585591b0952d2c3be812a3b7b5593ebee45eb1e84664ac51889c9857b1f,e2d15a61aa76861c357c397887bc0ef4b7e6c9cdec152154403b5f13d805e9b1,8daca277ba33721be813560d18d4493f6201bf93e580350552a260389aa5551d,1927af3440d4c09e3e6b547b2291b3c45349e2587645f14778136030b0206542,84e9bdc9ba651de9fb9b0252de5f2477e7878911d59773d274a72d5e4211be85,5a55cdfe9851126824f9bcf638c9ecc7cd0fe02f634ddc0bc4af92f0288ac161,2e51ff2ce8003d6227fc44b1dedd74309417df3273ba2acebb2b301b8c6de2b9,517dc358a02e3e41cfa32f4c829e423b5bad4c8a74d4273f189a65001fda5fda,a4a2220cedc4ed872dc16f9c375e088c2bac6fcf38ffe51646fd5fe28c53f45c,25a37c781f4dbff48ce8173ee61e66b1df9f79ca027e62b3d9e11698b65e2a23
"12","10050693","0","0","10050694","0","10001","0","0","10050695","0","11","5"
"11","10050694","0","0","10050695","0","2","0","0","10050696","0","2","5"
"10","10050695","0","0","10050696","0","0","0","0","10050180","0","4","5"
"6","10050183","0","0","10050697","0","0","0","0","10050840","0","4","5"
"72","10050192","0","0","10050698","0","4","0","0","10050699","0","14","5"
"71","10050698","0","0","10050699","0","0","0","0","10050700","0","4","5"
"70","10050699","0","0","10050700","0","1","0","0","10050701","0","2","5"
"69","10050700","0","0","10050701","0","10001","0","0","10050702","0","7","5"
"68","10050701","0","0","10050702","0","2","0","0","10050712","0","2","5"
"66","10050712","0","0","10050704","0","4","0","0","10050705","0","14","5"
"65","10050704","0","0","10050705","0","0","0","0","10050841","0","4","5"
"63","10050841","0","0","10050707","0","10001","0","0","10050708","0","7","5"
"62","10050707","0","0","10050708","0","2","0","0","10050713","0","2","5"
"60","10050713","0","0","10050710","0","3","0","0","10050711","0","14","5"
"59","10050710","10050715","0","10050711","0","10001","0","0","10050714","0","11","5"
"67","10050702","0","0","10050712","0","10001","0","0","10050704","0","11","5"
"61","10050708","0","0","10050713","0","0","0","0","10050710","0","12","5"
"58","10050711","0","0","10050714","0","1","0","0","10050717","0","3","5"
"58","10050711","0","0","10050715","0","0","0","0","10050716","0","4","5"
"57","10050715","0","0","10050716","0","2","0","0","10050719","0","2","5"
"57","10050714","0","0","10050717","0","0","0","0","10050718","0","12","5"
"56","10050717","0","0","10050718","0","4","0","0","10050720","0","14","5"
"56","10050716","0","0","10050719","0","3","0","0","10050720","0","3","5"
"55","10050718","0","0","10050720","10050719","0","0","0","10050721","0","4","5"
"54","10050720","0","0","10050721","0","0","0","0","10050722","0","5","5"
"53","10050721","0","0","10050722","0","1","0","0","10050723","0","3","5"
"52","10050722","0","0","10050723","0","10050723","0","0","10050724","0","16","5"
"51","10050723","0","0","10050724","0","2","0","0","10050725","0","14","5"
"50","10050724","0","0","10050725","0","10001","0","0","10050726","0","7","5"
"49","10050725","0","0","10050726","0","0","0","0","10050842","0","5","5"
"47","10050842","0","0","10050728","0","10002","0","0","10050729","0","7","5"
"46","10050728","0","0","10050729","0","2","0","0","10050730","0","2","5"
"45","10050729","0","0","10050730","0","0","0","0","10050731","0","4","5"
"44","10050730","0","0","10050731","0","3","0","0","10050732","0","14","5"
"43","10050731","0","0","10050732","0","0","0","0","10050733","0","6","5"
"42","10050732","0","0","10050733","0","1","0","0","10050734","0","3","5"
"41","10050733","0","0","10050734","0","10001","0","0","10050735","0","7","5"
"40","10050734","0","0","10050735","0","4","0","0","10050843","0","14","5"
"37","10050473","0","0","10050737","0","0","0","0","10050738","0","4","5"
"36","10050737","0","0","10050738","0","0","0","0","10050739","0","15","5"
"35","10050738","0","0","10050739","0","3","0","0","10050740","0","14","5"
"34","10050739","0","0","10050740","0","0","0","0","10050235","0","6","5"
"30","10050237","0","0","10050741","0","1","0","0","10050253","0","2","5"
"28","10050253","0","0","10050742","0","2","0","0","10050255","0","2","5"
"25","10050844","0","0","10050744","0","0","0","0","10050845","0","4","5"
"23","10050845","0","0","10050746","0","0","0","0","10050747","0","15","5"
"22","10050746","0","0","10050747","0","2","0","0","10050748","0","3","5"
"21","10050747","0","0","10050748","0","10001","0","0","10050749","0","11","5"
"20","10050748","0","0","10050749","0","0","0","0","10050750","0","4","5"
"19","10050749","0","0","10050750","0","0","0","0","10050751","0","5","5"
"18","10050750","0","0","10050751","0","2","0","0","10050752","0","2","5"
"17","10050751","0","0","10050752","0","10003","0","0","10050753","0","7","5"
"16","10050752","0","0","10050753","0","0","0","0","10050754","0","4","5"
"15","10050753","0","0","10050754","0","4","0","0","10050846","0","14","5"
"13","10050846","0","0","10050756","0","0","0","0","10050757","0","12","5"
"12","10050756","0","0","10050757","0","10001","0","0","10050758","0","11","5"
"11","10050757","0","0","10050758","0","3","0","0","10050759","0","2","5"
"10","10050758","10050761","0","10050759","0","0","0","0","10050760","0","4","5"
"9","10050759","0","0","10050760","0","1","0","0","10050762","0","2","5"
"9","10050759","0","0","10050761","0","3","0","0","10050763","0","2","5"
"8","10050760","0","0","10050762","0","3","0","0","10050766","0","2","5"
"8","10050761","0","0","10050763","0","0","0","0","10050764","0","6","5"
"7","10050763","0","0","10050764","0","5","0","0","10050765","0","14","5"
"6","10050764","0","0","10050765","10050766","10003","0","0","10050767","0","7","5"
"7","10050762","0","0","10050766","0","2","0","0","10050765","0","3","5"
"5","10050765","0","0","10050767","0","1","0","0","10050768","0","2","5"
"4","10050767","0","0","10050768","0","3","0","0","10050769","0","14","5"
"3","10050768","0","0","10050769","0","3","0","0","10050770","0","2","5"
"2","10050769","0","0","10050770","0","0","0","0","10050771","0","6","5"
"1","10050770","0","0","10050771","0","1","0","0","10050772","0","2","5"
"0","10050771","0","0","10050772","0","0","0","0","10050773","0","13","5"
"74","10050772","0","0","10050773","0","10001","0","0","10050774","0","7","5"
"73","10050773","0","0","10050774","0","0","0","0","10050775","0","5","5"
"72","10050774","0","0","10050775","0","4","0","0","10050776","0","14","5"
"71","10050775","0","0","10050776","0","0","0","0","10050777","0","6","5"
"70","10050776","0","0","10050777","0","0","0","0","10050778","0","12","5"
"69","10050777","0","0","10050778","0","2","0","0","10050779","0","3","5"
"68","10050778","10050783","0","10050779","0","0","0","0","10050780","0","4","5"
"67","10050779","0","0","10050780","0","10003","0","0","10050781","0","7","5"
"66","10050780","0","0","10050781","0","0","0","0","10050782","0","15","5"
"65","10050781","0","0","10050782","0","4","0","0","10050786","0","14","5"
"67","10050779","0","0","10050783","0","1","0","0","10050784","0","2","5"
"66","10050783","0","0","10050784","0","10001","0","0","10050785","0","7","5"
"65","10050784","0","0","10050785","0","0","0","0","10050786","0","6","5"
"64","10050782","0","0","10050786","10050785","10001","0","0","10050787","0","11","5"
"63","10050786","0","0","10050787","0","0","0","0","10050788","0","4","5"
"62","10050787","0","0","10050788","0","4","0","0","10050847","0","14","5"
"60","10050847","10050792","0","10050790","0","10001","0","0","10050791","0","7","5"
"59","10050790","0","0","10050791","0","10002","0","0","10050794","0","7","5"
"59","10050790","0","0","10050792","0","2","0","0","10050793","0","3","5"
"58","10050792","0","0","10050793","0","10003","0","0","10050796","0","7","5"
"58","10050791","0","0","10050794","0","3","0","0","10050795","0","3","5"
"57","10050794","0","0","10050795","0","3","0","0","10050797","0","2","5"
"57","10050793","0","0","10050796","0","3","0","0","10050798","0","3","5"
"56","10050795","0","0","10050797","0","0","0","0","10050803","0","12","5"
"56","10050796","0","0","10050798","0","0","0","0","10050799","0","4","5"
"55","10050798","0","0","10050799","0","10001","0","0","10050800","0","7","5"
"54","10050799","0","0","10050800","0","10001","0","0","10050801","0","11","5"
"53","10050800","0","0","10050801","10050802","0","0","0","10050804","0","6","5"
"54","10050803","0","0","10050802","0","0","0","0","10050801","0","4","5"
"55","10050797","0","0","10050803","0","2","0","0","10050802","0","2","5"
"52","10050801","0","0","10050804","0","10002","0","0","10050805","0","7","5"
"51","10050804","0","0","10050805","0","0","0","0","10050806","0","15","5"
"50","10050805","0","0","10050806","0","4","0","0","10050807","0","14","5"
"49","10050806","0","0","10050807","0","10002","0","0","10050808","0","7","5"
"48","10050807","0","0","10050808","0","0","0","0","10050809","0","4","5"
"47","10050808","0","0","10050809","0","1","0","0","10050810","0","2","5"
"46","10050809","0","0","10050810","0","3","0","0","10050811","0","3","5"
"45","10050810","0","0","10050811","0","6","0","0","10050812","0","14","5"
"44","10050811","0","0","10050812","0","0","0","0","10050813","0","12","5"
"43","10050812","0","0","10050813","0","10001","0","0","10050814","0","11","5"
"42","10050813","0","0","10050814","0","2","0","0","10050815","0","3","5"
"41","10050814","0","0","10050815","0","2","0","0","10050816","0","2","5"
"40","10050815","0","0","10050816","0","0","0","0","10050817","0","4","5"
"39","10050816","0","0","10050817","0","2","0","0","10050818","0","3","5"
"38","10050817","0","0","10050818","0","10050818","0","0","10050819","0","16","5"
"37","10050818","0","0","10050819","0","0","0","0","10050820","0","12","5"
"36","10050819","0","0","10050820","0","3","0","0","10050821","0","14","5"
"35","10050820","0","0","10050821","0","1","0","0","10050822","0","2","5"
"34","10050821","0","0","10050822","0","3","0","0","10050823","0","14","5"
"33","10050822","0","0","10050823","0","0","0","0","10050824","0","6","5"
"32","10050823","0","0","10050824","0","2","0","0","10050349","0","2","5"
"30","10050349","0","0","10050825","0","1","0","0","10050353","0","14","5"
"30","10050352","0","0","10050826","0","6","0","0","10050356","0","14","5"
"14","10050370","0","0","10050827","0","0","0","0","10050441","0","15","5"
"5","10050448","0","0","10050828","0","0","0","0","10050382","0","4","5"
"2","10050383","0","0","10050829","0","10003","0","0","10050385","0","7","5"
"62","10050597","0","0","10050830","0","3","0","0","10050599","0","14","5"
"52","10050850","0","0","10050831","0","10001","0","0","10050614","0","11","5"
"22","10050641","0","0","10050832","0","2","0","0","10050643","0","14","5"
"16","10050647","0","0","10050833","0","2","0","0","10050649","0","14","5"
"12","10050835","0","0","10050834","0","0","0","0","10050063","0","15","5"
"13","10050650","0","0","10050835","0","3","0","0","10050834","0","14","5"
"53","10050502","10050505","0","10050836","0","3","0","0","10050504","0","14","5"
"47","10050511","0","0","10050837","0","10001","0","0","10050127","0","11","5"
"44","10050128","0","0","10050838","0","1","0","0","10050564","0","3","5"
"33","10050666","0","0","10050839","0","1","0","0","10050668","0","2","5"
"5","10050697","0","0","10050840","0","2","0","0","10050186","0","3","5"
"64","10050705","0","0","10050841","0","2","0","0","10050707","0","3","5"
"48","10050726","0","0","10050842","0","10001","0","0","10050728","0","11","5"
"39","10050735","0","0","10050843","0","2","0","0","10050473","0","3","5"
"26","10050255","0","0","10050844","0","10001","0","0","10050744","0","11","5"
"24","10050744","0","0","10050845","0","6","0","0","10050746","0","14","5"
"14","10050754","0","0","10050846","0","3","0","0","10050756","0","3","5"
"61","10050788","0","0","10050847","0","2","0","0","10050790","0","2","5"
"23","10050361","0","0","10050848","0","10001","0","0","10050363","0","11","5"
"17","10050367","0","0","10050849","0","6","0","0","10050369","0","14","5"
"53","10050611","0","0","10050850","0","3","0","0","10050831","0","14","5"
"9","10050583","0","0","10050851","0","4","0","0","10050653","0","14","5"
"62","10050493","0","0","10050852","0","1","0","0","10050495","0","2","5"
"71","0","0","0","10060001","0","0","0","0","10060002","0","1","6"
"70","10060001","0","0","10060002","10060369","10001","0","0","10060003","0","7","6"
"69","10060002","0","0","10060003","0","1","0","0","10060004","0","2","6"
"68","10060003","0","0","10060004","0","0","0","0","10060012","0","4","6"
"67","10060004","0","0","10060012","0","0","0","0","10060013","0","12","6"
"66","10060012","0","0","10060013","0","0","0","0","10060014","0","5","6"
"65","10060013","0","0","10060014","0","1","0","0","10060015","0","2","6"
"64","10060014","0","0","10060015","0","0","0","0","10060018","0","4","6"
"63","10060015","0","0","10060018","0","10001","0","0","10060019","0","11","6"
"62","10060018","10060023","0","10060019","0","0","0","0","10060020","0","6","6"
"61","10060019","0","0","10060020","0","2","0","0","10060022","0","2","6"
"59","10060022","0","0","10060021","0","2","0","0","10060380","0","2","6"
"60","10060020","0","0","10060022","0","0","0","0","10060021","0","12","6"
"61","10060019","0","0","10060023","0","1","0","0","10060025","0","3","6"
"59","10060025","0","0","10060024","0","2","0","0","10060380","0","3","6"
"60","10060023","0","0","10060025","0","0","0","0","10060024","0","4","6"
"57","10060380","0","0","10060027","0","10002","0","0","10060028","0","7","6"
"56","10060027","0","0","10060028","0","2","0","0","10060029","0","2","6"
"55","10060028","0","0","10060029","0","0","0","0","10060030","0","12","6"
"54","10060029","0","0","10060030","0","4","0","0","10060031","0","14","6"
"53","10060030","0","0","10060031","0","10001","0","0","10060032","0","11","6"
"52","10060031","0","0","10060032","0","0","0","0","10060033","0","4","6"
"51","10060032","10060035","0","10060033","0","1","0","0","10060034","0","2","6"
"50","10060033","0","0","10060034","0","0","0","0","10060037","0","12","6"
"50","10060033","0","0","10060035","0","10002","0","0","10060036","0","7","6"
"49","10060035","0","0","10060036","0","3","0","0","10060039","0","3","6"
"49","10060034","0","0","10060037","0","2","0","0","10060038","0","14","6"
"48","10060037","0","0","10060038","0","0","0","0","10060040","0","6","6"
"48","10060036","0","0","10060039","0","0","0","0","10060041","0","4","6"
"47","10060038","0","0","10060040","0","10002","0","0","10060043","0","7","6"
"47","10060039","0","0","10060041","0","3","0","0","10060042","0","2","6"
"46","10060041","0","0","10060042","0","10003","0","0","10060045","0","7","6"
"46","10060040","0","0","10060043","0","2","0","0","10060044","0","14","6"
"45","10060043","0","0","10060044","0","10001","0","0","10060047","0","11","6"
"45","10060042","0","0","10060045","0","2","0","0","10060046","0","3","6"
"44","10060045","0","0","10060046","0","3","0","0","10060048","0","2","6"
"44","10060044","0","0","10060047","0","10001","0","0","10060048","0","7","6"
"43","10060046","0","0","10060048","10060047","2","0","0","10060049","0","14","6"
"42","10060048","0","0","10060049","0","10001","0","0","10060402","0","7","6"
"74","10060476","0","0","10060092","0","0","0","0","10060093","0","4","6"
"73","10060092","0","0","10060093","0","2","0","0","10060094","0","3","6"
"72","10060093","0","0","10060094","0","2","0","0","10060095","0","2","6"
"71","10060094","10060097","0","10060095","0","0","0","0","10060096","0","6","6"
"70","10060095","0","0","10060096","0","0","0","0","10060099","0","4","6"
"70","10060095","0","0","10060097","0","3","0","0","10060098","0","2","6"
"69","10060097","0","0","10060098","0","0","0","0","10060101","0","6","6"
"69","10060096","0","0","10060099","0","2","0","0","10060100","0","3","6"
"68","10060099","0","0","10060100","0","10003","0","0","10060102","0","7","6"
"68","10060098","0","0","10060101","0","0","0","0","10060102","0","5","6"
"67","10060100","0","0","10060102","10060101","10001","0","0","10060103","0","11","6"
"66","10060102","0","0","10060103","0","0","0","0","10060104","0","4","6"
"65","10060103","0","0","10060104","0","10001","0","0","10060105","0","7","6"
"64","10060104","0","0","10060105","0","4","0","0","10060106","0","14","6"
"63","10060105","0","0","10060106","0","1","0","0","10060107","0","3","6"
"62","10060106","0","0","10060107","0","10001","0","0","10060108","0","7","6"
"61","10060107","0","0","10060108","0","0","0","0","10060110","0","12","6"
"60","10060108","0","0","10060110","0","0","0","0","10060156","0","6","6"
"58","10060156","0","0","10060112","0","10001","0","0","10060113","0","7","6"
"57","10060112","0","0","10060113","0","1","0","0","10060114","0","2","6"
"56","10060113","0","0","10060114","0","10001","0","0","10060477","0","11","6"
"54","10060477","0","0","10060116","0","3","0","0","10060117","0","14","6"
"53","10060116","0","0","10060117","0","1","0","0","10060118","0","2","6"
"52","10060117","0","0","10060118","0","0","0","0","10060119","0","4","6"
"51","10060118","10060121","0","10060119","0","0","0","0","10060120","0","6","6"
"50","10060119","0","0","10060120","0","3","0","0","10060123","0","3","6"
"50","10060119","0","0","10060121","0","1","0","0","10060122","0","2","6"
"49","10060121","0","0","10060122","0","10003","0","0","10060125","0","7","6"
"49","10060120","0","0","10060123","0","3","0","0","10060124","0","2","6"
"48","10060123","0","0","10060124","0","2","0","0","10060126","0","2","6"
"48","10060122","0","0","10060125","0","5","0","0","10060127","0","14","6"
"47","10060124","0","0","10060126","0","3","0","0","10060129","0","3","6"
"47","10060125","0","0","10060127","0","0","0","0","10060128","0","6","6"
"46","10060127","0","0","10060128","0","10002","0","0","10060130","0","7","6"
"46","10060126","0","0","10060129","0","4","0","0","10060131","0","14","6"
"45","10060128","0","0","10060130","0","10003","0","0","10060133","0","7","6"
"45","10060129","0","0","10060131","0","10001","0","0","10060132","0","7","6"
"44","10060131","0","0","10060132","0","3","0","0","10060134","0","2","6"
"44","10060130","0","0","10060133","0","0","0","0","10060134","0","5","6"
"43","10060132","0","0","10060134","10060133","0","0","0","10060135","0","4","6"
"42","10060134","0","0","10060135","0","1","0","0","10060478","0","3","6"
"40","10060478","0","0","10060137","0","0","0","0","10060138","0","12","6"
"39","10060137","0","0","10060138","0","2","0","0","10060139","0","3","6"
"38","10060138","0","0","10060139","0","2","0","0","10060140","0","2","6"
"37","10060139","0","0","10060140","0","10001","0","0","10060141","0","7","6"
"36","10060140","0","0","10060141","0","0","0","0","10060142","0","12","6"
"35","10060141","0","0","10060142","0","1","0","0","10060143","0","2","6"
"34","10060142","0","0","10060143","0","0","0","0","10060144","0","6","6"
"33","10060143","0","0","10060144","0","0","0","0","10060145","0","4","6"
"32","10060144","0","0","10060145","0","1","0","0","10060146","0","2","6"
"31","10060145","0","0","10060146","0","3","0","0","10060479","0","14","6"
"29","10060479","0","0","10060148","0","1","0","0","10060149","0","2","6"
"28","10060148","0","0","10060149","0","10001","0","0","10060150","0","11","6"
"27","10060149","0","0","10060150","0","10002","0","0","10060399","0","7","6"
"24","10060398","0","0","10060153","0","2","0","0","10060480","0","2","6"
"59","10060110","0","0","10060156","0","0","0","0","10060112","0","4","6"
"10","10060492","0","0","10060161","0","0","0","0","10060162","0","6","6"
"9","10060161","0","0","10060162","0","0","0","0","10060163","0","12","6"
"8","10060162","0","0","10060163","0","10002","0","0","10060164","0","7","6"
"7","10060163","0","0","10060164","0","2","0","0","10060165","0","15","6"
"6","10060164","10060166","0","10060165","0","0","0","0","10060167","0","4","6"
"9","10060165","0","0","10060166","0","10003","0","0","10060169","0","7","6"
"5","10060165","0","0","10060167","0","1","0","0","10060168","0","2","6"
"4","10060167","0","0","10060168","10060172","10001","0","0","10060173","0","11","6"
"8","10060166","0","0","10060169","0","3","0","0","10060170","0","2","6"
"7","10060169","0","0","10060170","0","6","0","0","10060171","0","14","6"
"6","10060170","0","0","10060171","0","0","0","0","10060172","0","6","6"
"5","10060171","0","0","10060172","0","3","0","0","10060168","0","3","6"
"3","10060168","0","0","10060173","0","2","0","0","10060174","0","3","6"
"2","10060173","0","0","10060174","0","10002","0","0","10060175","0","7","6"
"1","10060174","0","0","10060175","0","10003","0","0","10060493","0","7","6"
"74","10060493","0","0","10060177","0","0","0","0","10060178","0","6","6"
"73","10060177","0","0","10060178","0","0","0","0","10060179","0","12","6"
"72","10060178","0","0","10060179","0","1","0","0","10060494","0","2","6"
"66","10060498","0","0","10060183","0","1","0","0","10060184","0","2","6"
"65","10060183","0","0","10060184","0","10001","0","0","10060185","0","11","6"
"64","10060184","0","0","10060185","0","0","0","0","10060186","0","6","6"
"63","10060185","0","0","10060186","0","1","0","0","10060188","0","2","6"
"61","10060188","0","0","10060187","0","1","0","0","10060189","0","2","6"
"62","10060186","0","0","10060188","0","2","0","0","10060187","0","3","6"
"60","10060187","10060191","0","10060189","0","10001","0","0","10060190","0","7","6"
"59","10060189","0","0","10060190","0","0","0","0","10060193","0","4","6"
"59","10060189","0","0","10060191","0","3","0","0","10060192","0","14","6"
"58","10060191","0","0","10060192","0","3","0","0","10060195","0","2","6"
"58","10060190","0","0","10060193","0","2","0","0","10060499","0","14","6"
"57","10060192","0","0","10060195","0","3","0","0","10060500","0","3","6"
"55","10060500","0","0","10060197","0","0","0","0","10060198","0","6","6"
"54","10060197","0","0","10060198","0","1","0","0","10060199","0","3","6"
"53","10060198","0","0","10060199","0","0","0","0","10060200","0","4","6"
"52","10060199","0","0","10060200","0","1","0","0","10060201","0","2","6"
"51","10060200","0","0","10060201","0","10001","0","0","10060202","0","11","6"
"50","10060201","10060204","0","10060202","0","10001","0","0","10060203","0","7","6"
"49","10060202","0","0","10060203","0","3","0","0","10060206","0","14","6"
"49","10060202","0","0","10060204","0","0","0","0","10060205","0","12","6"
"48","10060204","0","0","10060205","0","4","0","0","10060208","0","14","6"
"48","10060203","0","0","10060206","0","10003","0","0","10060207","0","7","6"
"47","10060206","0","0","10060207","0","0","0","0","10060209","0","4","6"
"47","10060205","0","0","10060208","0","1","0","0","10060209","0","2","6"
"46","10060207","0","0","10060209","10060208","0","0","0","10060210","0","6","6"
"45","10060209","0","0","10060210","0","0","0","0","10060211","0","12","6"
"44","10060210","0","0","10060211","0","2","0","0","10060212","0","3","6"
"43","10060211","0","0","10060212","0","0","0","0","10060501","0","4","6"
"19","10060543","0","0","10060242","0","3","0","0","10060387","0","3","6"
"17","10060387","0","0","10060244","0","2","0","0","10060245","0","14","6"
"16","10060244","0","0","10060245","0","1","0","0","10060246","0","2","6"
"15","10060245","0","0","10060246","0","10003","0","0","10060247","0","7","6"
"14","10060246","0","0","10060247","0","0","0","0","10060401","0","6","6"
"10","10060252","0","0","10060251","0","10001","0","0","10060544","0","11","6"
"11","10060400","0","0","10060252","0","10002","0","0","10060251","0","7","6"
"48","10060589","0","0","10060294","0","10001","0","0","10060295","0","7","6"
"47","10060294","0","0","10060295","0","2","0","0","10060296","0","2","6"
"46","10060295","0","0","10060296","0","10001","0","0","10060297","0","11","6"
"45","10060296","0","0","10060297","0","3","0","0","10060298","0","14","6"
"44","10060297","0","0","10060298","0","0","0","0","10060299","0","5","6"
"43","10060298","10060301","0","10060299","0","0","0","0","10060300","0","4","6"
"42","10060299","0","0","10060300","0","1","0","0","10060303","0","3","6"
"42","10060299","0","0","10060301","0","10001","0","0","10060302","0","7","6"
"41","10060301","0","0","10060302","0","2","0","0","10060305","0","14","6"
"41","10060300","0","0","10060303","0","0","0","0","10060304","0","6","6"
"40","10060303","0","0","10060304","0","3","0","0","10060306","0","2","6"
"40","10060302","0","0","10060305","0","0","0","0","10060308","0","4","6"
"39","10060304","0","0","10060306","0","2","0","0","10060307","0","14","6"
"38","10060306","0","0","10060307","0","3","0","0","10060310","0","2","6"
"39","10060305","0","0","10060308","0","10003","0","0","10060309","0","7","6"
"38","10060308","0","0","10060309","0","10002","0","0","10060310","0","7","6"
"37","10060307","0","0","10060310","10060309","0","0","0","10060311","0","6","6"
"36","10060310","0","0","10060311","0","10001","0","0","10060312","0","11","6"
"35","10060311","0","0","10060312","0","4","0","0","10060313","0","14","6"
"34","10060312","0","0","10060313","0","0","0","0","10060314","0","12","6"
"33","10060313","0","0","10060314","0","10001","0","0","10060315","0","7","6"
"32","10060314","0","0","10060315","0","2","0","0","10060385","0","2","6"
"30","10060385","0","0","10060317","0","1","0","0","10060391","0","15","6"
"27","10060390","10060321","0","10060320","0","1","0","0","10060324","0","2","6"
"28","10060320","0","0","10060321","0","3","0","0","10060322","0","3","6"
"27","10060321","0","0","10060322","0","3","0","0","10060323","0","14","6"
"26","10060322","0","0","10060323","0","10003","0","0","10060325","0","7","6"
"26","10060320","0","0","10060324","0","1","0","0","10060325","0","3","6"
"25","10060323","0","0","10060325","10060324","10001","0","0","10060591","0","7","6"
"74","10060624","0","0","10060366","0","0","0","0","10060367","0","4","6"
"73","10060366","0","0","10060367","0","0","0","0","10060368","0","6","6"
"72","10060367","0","0","10060368","0","2","0","0","10060369","0","3","6"
"71","10060368","0","0","10060369","0","2","0","0","10060002","0","2","6"
"58","10060021","0","0","10060380","10060024","10001","0","0","10060027","0","7","6"
"31","10060315","0","0","10060385","0","10001","0","0","10060317","0","7","6"
"18","10060242","0","0","10060387","0","10001","0","0","10060244","0","7","6"
"28","10060391","0","0","10060390","0","10001","0","0","10060320","0","11","6"
"29","10060317","0","0","10060391","0","3","0","0","10060390","0","14","6"
"25","10060399","0","0","10060398","0","0","0","0","10060153","0","4","6"
"26","10060150","0","0","10060399","0","3","0","0","10060398","0","14","6"
"12","10060401","0","0","10060400","0","3","0","0","10060252","0","14","6"
"13","10060247","0","0","10060401","0","1","0","0","10060400","0","3","6"
"41","10060049","0","0","10060402","0","10060402","0","0","10060403","0","16","6"
"40","10060402","0","0","10060403","0","2","0","0","10060404","0","2","6"
"39","10060403","0","0","10060404","0","3","0","0","10060405","0","14","6"
"38","10060404","0","0","10060405","0","0","0","0","10060406","0","12","6"
"37","10060405","0","0","10060406","0","0","0","0","10060407","0","4","6"
"36","10060406","0","0","10060407","0","0","0","0","10060408","0","6","6"
"35","10060407","0","0","10060408","0","0","0","0","10060409","0","15","6"
"34","10060408","0","0","10060409","0","1","0","0","10060410","0","3","6"
"33","10060409","0","0","10060410","0","10001","0","0","10060411","0","11","6"
"32","10060410","0","0","10060411","0","2","0","0","10060412","0","14","6"
"31","10060411","0","0","10060412","0","10002","0","0","10060413","0","7","6"
"30","10060412","0","0","10060413","0","0","0","0","10060414","0","4","6"
"29","10060413","0","0","10060414","0","1","0","0","10060415","0","3","6"
"28","10060414","0","0","10060415","0","0","0","0","10060416","0","5","6"
"27","10060415","0","0","10060416","0","0","0","0","10060417","0","4","6"
"26","10060416","10060446","0","10060417","0","1","0","0","10060418","10060449","2","6"
"25","10060417","0","0","10060418","0","10001","0","0","10060419","0","7","6"
"24","10060418","0","0","10060419","0","1","0","0","10060420","0","3","6"
"23","10060419","0","10060450","10060420","10060447","1","0","0","10060454","0","2","6"
"27","10060417","0","0","10060446","0","4","0","0","10060452","0","14","6"
"24","10060453","0","0","10060447","0","4","0","0","10060420","0","14","6"
"25","10060451","0","0","10060448","0","6","0","0","10060450","0","14","6"
"27","10060417","0","0","10060449","0","10003","0","0","10060451","0","7","6"
"24","10060448","0","0","10060450","0","10003","0","0","10060420","0","7","6"
"26","10060449","0","0","10060451","0","0","0","0","10060448","0","6","6"
"26","10060446","0","0","10060452","0","3","0","0","10060453","0","2","6"
"25","10060452","0","0","10060453","0","3","0","0","10060447","0","3","6"
"22","10060420","0","0","10060454","0","0","0","0","10060455","0","6","6"
"21","10060454","0","0","10060455","0","10001","0","0","10060456","0","7","6"
"20","10060455","0","0","10060456","0","10001","0","0","10060457","0","11","6"
"19","10060456","0","0","10060457","0","2","0","0","10060458","0","2","6"
"18","10060457","0","0","10060458","0","10001","0","0","10060459","0","7","6"
"17","10060458","0","0","10060459","0","3","0","0","10060460","0","14","6"
"16","10060459","0","0","10060460","0","0","0","0","10060461","0","4","6"
"15","10060460","0","0","10060461","0","0","0","0","10060462","0","15","6"
"14","10060461","0","0","10060462","0","0","0","0","10060463","0","6","6"
"13","10060462","0","0","10060463","0","1","0","0","10060464","0","3","6"
"12","10060463","0","0","10060464","0","10002","0","0","10060465","0","7","6"
"11","10060464","0","0","10060465","0","4","0","0","10060466","0","14","6"
"10","10060465","0","0","10060466","0","1","0","0","10060467","0","2","6"
"9","10060466","0","0","10060467","0","2","0","0","10060468","0","3","6"
"8","10060467","0","0","10060468","0","0","0","0","10060469","0","6","6"
"7","10060468","0","0","10060469","0","1","0","0","10060470","0","2","6"
"6","10060469","0","0","10060470","0","0","0","0","10060471","0","4","6"
"5","10060470","0","0","10060471","0","10001","0","0","10060472","0","7","6"
"4","10060471","0","0","10060472","0","3","0","0","10060473","0","14","6"
"3","10060472","0","0","10060473","0","1","0","0","10060474","0","2","6"
"2","10060473","0","0","10060474","0","10002","0","0","10060475","0","7","6"
"1","10060474","0","0","10060475","0","1","0","0","10060476","0","2","6"
"0","10060475","0","0","10060476","0","0","0","0","10060092","0","13","6"
