734e163fc65a8ef79e542296446c67b542e15bb818077031850fb1c504b553fa,e60f7411bc24689a242f95a548ea5289de19026e64e5d9fdc692dec7b95145b5,dcbee9bbd97a4920d82ede198def26fa8a423ca2143155f7a8ea7f0f25aba512,50d352ffdcb53c0dedbd2547996ea833ed95631f91e41d8776be5c69073b2c09,46320fb62bdbd3b13a1b38580bc0c5eae0687f71c11473e4dc233026a02a65e5,fcf8363fcfd135d75f51475856465d1739b02f0afde0c03efce3c13f949481d9,973c509ba56735ce0a44e5ab0be87cca4e17690e9ee763089fd533cfe8c9fbf2,adfe9e8cfa3ef36f4a37a281688b62fdcd78c032bca4b5e941e8dc35c67e3cdc
"3","1315","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180101","0"
"3","1316","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","106801","0"
"3","1317","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180201","0"
"3","1318","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180501","0"
"3","1319","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","180401","0"
"3","1320","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","107001","0"
"3","1321","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","106101","0"
"3","1322","2026/05/01 16:00:00","424","0","2026/05/04 15:59:59","107101","0"
"3","1323","2026/05/04 16:00:00","425","0","2026/05/16 15:59:59","134901","0"
"3","1324","2026/05/04 16:00:00","425","0","2026/05/16 15:59:59","134801","0"
"3","1325","2026/05/04 16:00:00","425","0","2026/05/16 15:59:59","133601","0"
"3","1326","2026/05/04 16:00:00","425","0","2026/05/16 15:59:59","133501","0"
"3","1327","2026/05/04 16:00:00","426","30426","2026/05/16 15:59:59","136501","1201"
"3","1328","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","128501","0"
"3","1329","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","128401","0"
"3","1330","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","124501","0"
"3","1331","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","124601","0"
"3","1332","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","120901","0"
"3","1333","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","120701","0"
"3","1334","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","115001","0"
"3","1335","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","108701","0"
"3","1336","2026/05/16 16:00:00","427","0","2026/06/01 15:59:59","108801","0"
"3","1337","2026/05/16 16:00:00","428","30428","2026/06/01 15:59:59","137901","1202"
"3","1338","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","128701","0"
"3","1339","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","128901","0"
"3","1340","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","127501","0"
"3","1341","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","125001","0"
"3","1342","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","124801","0"
"3","1343","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","121101","0"
"3","1344","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","121001","0"
"3","1345","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","115501","0"
"3","1346","2026/06/01 16:00:00","429","0","2026/06/11 15:59:59","109101","0"
"3","1347","2026/06/01 16:00:00","430","30430","2026/06/11 15:59:59","138001","1203"
"3","1348","2026/06/11 16:00:00","431","0","2026/06/18 15:59:59","133801","0"
"3","1349","2026/06/11 16:00:00","431","0","2026/06/18 15:59:59","133901","0"
"3","1350","2026/06/11 16:00:00","431","0","2026/06/18 15:59:59","133701","0"
"3","1351","2026/06/11 16:00:00","432","30432","2026/06/18 15:59:59","138101","1204"
"3","1352","2026/06/18 16:00:00","433","0","2026/07/01 15:59:59","135201","0"
"3","1353","2026/06/18 16:00:00","433","0","2026/07/01 15:59:59","135101","0"
"3","1354","2026/06/18 16:00:00","433","0","2026/07/01 15:59:59","135001","0"
"3","1355","2026/06/18 16:00:00","433","0","2026/07/01 15:59:59","123301","0"
"3","1356","2026/06/18 16:00:00","434","40015","2026/07/01 15:59:59","138201","1205"
"3","1357","2026/07/01 16:00:00","435","50435","2026/07/04 15:59:59","138301","1206"
"3","1358","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","137601","0"
"3","1359","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","136001","0"
"3","1360","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","135601","0"
"3","1361","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","135501","0"
"3","1362","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","133101","0"
"3","1363","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","134001","0"
"3","1364","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","133001","0"
"3","1365","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","181201","0"
"3","1366","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","129701","0"
"3","1367","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","129601","0"
"3","1368","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","129001","0"
"3","1369","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","181101","0"
"3","1370","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","126501","0"
"3","1371","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","126401","0"
"3","1372","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","118201","0"
"3","1373","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","181001","0"
"3","1374","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","123001","0"
"3","1375","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180901","0"
"3","1376","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","118101","0"
"3","1377","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180801","0"
"3","1378","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","106701","0"
"3","1379","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180701","0"
"3","1380","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180301","0"
"3","1381","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180601","0"
"3","1382","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180101","0"
"3","1383","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","106801","0"
"3","1384","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180201","0"
"3","1385","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180501","0"
"3","1386","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","180401","0"
"3","1387","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","107001","0"
"3","1388","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","106101","0"
"3","1389","2026/07/01 16:00:00","435","0","2026/07/04 15:59:59","107101","0"
"3","1390","2026/07/04 16:00:00","436","0","2026/07/17 15:59:59","135401","0"
"3","1391","2026/07/04 16:00:00","436","0","2026/07/17 15:59:59","135301","0"
"3","1392","2026/07/04 16:00:00","436","0","2026/07/17 15:59:59","134401","0"
"3","1393","2026/07/04 16:00:00","436","0","2026/07/17 15:59:59","134301","0"
"3","1394","2026/07/04 16:00:00","437","30437","2026/07/17 15:59:59","138701","1207"
"3","1395","2026/07/17 16:00:00","438","0","2026/08/01 15:59:59","129301","0"
"3","1396","2026/07/17 16:00:00","438","0","2026/08/01 15:59:59","120001","0"
"3","1397","2026/07/17 16:00:00","438","0","2026/08/01 15:59:59","111801","0"
"3","1398","2026/07/17 16:00:00","438","0","2026/08/01 15:59:59","111901","0"
"3","1399","2026/07/17 16:00:00","438","0","2026/08/01 15:59:59","112001","0"
"3","1400","2026/07/17 16:00:00","439","30439","2026/08/01 15:59:59","138801","1208"
"3","1401","2026/08/01 16:00:00","440","0","2026/08/16 15:59:59","129801","0"
"3","1402","2026/08/01 16:00:00","440","0","2026/08/16 15:59:59","125301","0"
"3","1403","2026/08/01 16:00:00","440","0","2026/08/16 15:59:59","121501","0"
"3","1404","2026/08/01 16:00:00","441","30441","2026/08/11 15:59:59","138901","1209"
"3","1405","2026/08/11 16:00:00","442","30442","2026/08/23 15:59:59","139001","1210"
"3","1406","2026/08/16 16:00:00","443","0","2026/09/01 15:59:59","134701","0"
"3","1407","2026/08/16 16:00:00","443","0","2026/09/01 15:59:59","134501","0"
"3","1408","2026/08/16 16:00:00","443","0","2026/09/01 15:59:59","134601","0"
"3","1409","2026/08/16 16:00:00","443","0","2026/09/01 15:59:59","116901","0"
"3","1410","2026/08/16 16:00:00","443","0","2026/09/01 15:59:59","116701","0"
"3","1411","2026/08/23 16:00:00","444","50444","2026/09/01 15:59:59","139101","1211"
"3","1412","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","138301","0"
"3","1413","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","137601","0"
"3","1414","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","136001","0"
"3","1415","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","135601","0"
"3","1416","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","135501","0"
"3","1417","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","133101","0"
"3","1418","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","134001","0"
"3","1419","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","133001","0"
"3","1420","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","181201","0"
"3","1421","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","129701","0"
"3","1422","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","129601","0"
"3","1423","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","129001","0"
"3","1424","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","181101","0"
"3","1425","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","126501","0"
"3","1426","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","126401","0"
"3","1427","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","118201","0"
"3","1428","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","181001","0"
"3","1429","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","123001","0"
"3","1430","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180901","0"
"3","1431","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","118101","0"
"3","1432","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180801","0"
"3","1433","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","106701","0"
"3","1434","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180701","0"
"3","1435","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180301","0"
"3","1436","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180601","0"
"3","1437","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180101","0"
"3","1438","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","106801","0"
"3","1439","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180201","0"
"3","1440","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180501","0"
"3","1441","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","180401","0"
"3","1442","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","107001","0"
"3","1443","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","106101","0"
"3","1444","2026/08/23 16:00:00","444","0","2026/09/01 15:59:59","107101","0"
"3","1445","2026/09/01 16:00:00","445","30445","2026/09/23 15:59:59","139301","1212"
"3","1446","2026/09/12 16:00:00","446","0","2026/09/23 15:59:59","135901","0"
"3","1447","2026/09/12 16:00:00","446","0","2026/09/23 15:59:59","135801","0"
"3","1448","2026/09/12 16:00:00","446","0","2026/09/23 15:59:59","132501","0"
"3","1449","2026/09/12 16:00:00","446","0","2026/09/23 15:59:59","132301","0"
"3","1450","2026/09/12 16:00:00","447","30447","2026/09/23 15:59:59","139401","1213"
"3","1451","2026/09/23 16:00:00","448","0","2026/10/01 15:59:59","130701","0"
"3","1452","2026/09/23 16:00:00","448","0","2026/10/01 15:59:59","125601","0"
"3","1453","2026/09/23 16:00:00","448","0","2026/10/01 15:59:59","125501","0"
"3","1454","2026/09/23 16:00:00","449","30449","2026/10/01 15:59:59","136901","1214"
