83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2
"1","10039113","6011","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 500000","0","10039","2020/07/26 15:59:59","9013","0","0","2500000","601","81039006","81039006"
"0","10039115","6011","2020/07/16 16:00:00","討伐特別戰鬥的 Boss","0","10039","2020/07/26 15:59:59","9016","3","0","1","601","81039007","81039007"
"0","10039118","6011","2020/07/16 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10039","2020/07/26 15:59:59","9015","5","0","1","601","81039008","81039008"
"0","10040103","6011","2020/08/03 16:00:00","打倒莉瑪、真陽、鈴、栞的闇影","0","10040","2020/08/21 15:59:59","9001","0","0","4","601","81040001","81040001"
"1","10040104","6011","2020/08/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8350000","0","10040","2020/08/21 15:59:59","9013","0","0","1650000","601","81040002","81040002"
"1","10040105","6011","2020/08/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6700000","0","10040","2020/08/21 15:59:59","9013","0","0","3300000","601","81040003","81040003"
"0","10040106","6011","2020/08/03 16:00:00","完成特別戰鬥的模式2","0","10040","2020/08/21 15:59:59","9016","2","0","1","601","81040004","81040004"
"1","10040111","6011","2020/08/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3350000","0","10040","2020/08/21 15:59:59","9013","0","0","6650000","601","81040005","81040005"
"1","10040113","6011","2020/08/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1700000","0","10040","2020/08/21 15:59:59","9013","0","0","8300000","601","81040006","81040006"
"0","10040115","6011","2020/08/03 16:00:00","討伐特別戰鬥的 Boss","0","10040","2020/08/21 15:59:59","9016","3","0","1","601","81040007","81040007"
"0","10040118","6011","2020/08/03 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10040","2020/08/21 15:59:59","9015","5","0","1","601","81040008","81040008"
"0","10041103","6011","2020/09/18 16:00:00","打倒莫妮卡、步未、雪的闇影","0","10041","2020/09/28 15:59:59","9001","0","0","3","601","81041001","81041001"
"1","10041104","6011","2020/09/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1410000","0","10041","2020/09/28 15:59:59","9013","0","0","340000","601","81041002","81041002"
"1","10041105","6011","2020/09/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1070000","0","10041","2020/09/28 15:59:59","9013","0","0","680000","601","81041003","81041003"
"0","10041106","6011","2020/09/18 16:00:00","完成特別戰鬥的模式2","0","10041","2020/09/28 15:59:59","9016","2","0","1","601","81041004","81041004"
"1","10041111","6011","2020/09/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 490000","0","10041","2020/09/28 15:59:59","9013","0","0","1260000","601","81041005","81041005"
"1","10041113","6011","2020/09/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 245000","0","10041","2020/09/28 15:59:59","9013","0","0","1505000","601","81041006","81041006"
"0","10041115","6011","2020/09/18 16:00:00","討伐特別戰鬥的 Boss","0","10041","2020/09/28 15:59:59","9016","3","0","1","601","81041007","81041007"
"0","10041118","6011","2020/09/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10041","2020/09/28 15:59:59","9015","5","0","1","601","81041008","81041008"
"1","10042103","6011","2020/09/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8060000","0","10042","2020/09/22 15:59:59","9013","0","0","1240000","601","81042001","81042001"
"1","10042104","6011","2020/09/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6820000","0","10042","2020/09/22 15:59:59","9013","0","0","2480000","601","81042002","81042002"
"0","10042105","6011","2020/09/04 16:00:00","完成特別戰鬥的模式1","0","10042","2020/09/22 15:59:59","9016","1","0","1","601","81042003","81042003"
"0","10042106","6011","2020/09/04 16:00:00","打倒璃乃、步未、日和的闇影","0","10042","2020/09/22 15:59:59","9001","0","0","3","601","81042004","81042004"
"1","10042111","6011","2020/09/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3720000","0","10042","2020/09/22 15:59:59","9013","0","0","5580000","601","81042005","81042005"
"1","10042113","6011","2020/09/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1860000","0","10042","2020/09/22 15:59:59","9013","0","0","7440000","601","81042006","81042006"
"0","10042115","6011","2020/09/04 16:00:00","討伐特別戰鬥的 Boss","0","10042","2020/09/22 15:59:59","9016","3","0","1","601","81042007","81042007"
"0","10042118","6011","2020/09/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10042","2020/09/22 15:59:59","9015","5","0","1","601","81042008","81042008"
"4","10043103","6011","2020/10/19 16:00:00","破壞雨神大人的護盾","0","10043","2020/10/28 15:59:59","9014","0","0","200","601","81043001","81043001"
"1","10043104","6011","2020/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2358500","0","10043","2020/10/28 15:59:59","9013","0","0","291500","601","81043002","81043002"
"1","10043105","6011","2020/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2067000","0","10043","2020/10/28 15:59:59","9013","0","0","583000","601","81043003","81043003"
"0","10043106","6011","2020/10/19 16:00:00","完成特別戰鬥的模式2","0","10043","2020/10/28 15:59:59","9016","2","0","1","601","81043004","81043004"
"1","10043111","6011","2020/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1166000","0","10043","2020/10/28 15:59:59","9013","0","0","1484000","601","81043005","81043005"
"1","10043113","6011","2020/10/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 583000","0","10043","2020/10/28 15:59:59","9013","0","0","2067000","601","81043006","81043006"
"0","10043115","6011","2020/10/19 16:00:00","討伐特別戰鬥的 Boss","0","10043","2020/10/28 15:59:59","9016","3","0","1","601","81043007","81043007"
"0","10043118","6011","2020/10/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10043","2020/10/28 15:59:59","9015","5","0","1","601","81043008","81043008"
"1","10044103","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 9000000","0","10044","2020/11/20 15:59:59","9013","0","0","1000000","601","81044001","81044001"
"1","10044104","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8000000","0","10044","2020/11/20 15:59:59","9013","0","0","2000000","601","81044002","81044002"
"0","10044105","6011","2020/11/02 16:00:00","完成特別戰鬥的模式1","0","10044","2020/11/20 15:59:59","9016","1","0","1","601","81044003","81044003"
"1","10044106","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5650000","0","10044","2020/11/20 15:59:59","9013","0","0","4350000","601","81044004","81044004"
"1","10044107","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4300000","0","10044","2020/11/20 15:59:59","9013","0","0","5700000","601","81044005","81044005"
"0","10044108","6011","2020/11/02 16:00:00","完成特別戰鬥的模式2","0","10044","2020/11/20 15:59:59","9016","2","0","1","601","81044006","81044006"
"1","10044109","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10044","2020/11/20 15:59:59","9013","0","0","8000000","601","81044007","81044007"
"1","10044110","6011","2020/11/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10044","2020/11/20 15:59:59","9013","0","0","9000000","601","81044008","81044008"
"0","10044111","6011","2020/11/02 16:00:00","討伐特別戰鬥的 Boss","0","10044","2020/11/20 15:59:59","9016","3","0","1","601","81044009","81044009"
"0","10044112","6011","2020/11/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10044","2020/11/20 15:59:59","9015","5","0","1","601","81044010","81044010"
"1","10045103","6011","2020/11/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2214000","0","10045","2020/11/27 15:59:59","9013","0","0","486000","601","81045001","81045001"
"0","10045104","6011","2020/11/17 16:00:00","完成特別戰鬥的模式1","0","10045","2020/11/27 15:59:59","9016","1","0","1","601","81045002","81045002"
"0","10045105","6011","2020/11/17 16:00:00","打倒 15 隻奄美魔物的分身","0","10045","2020/11/27 15:59:59","9014","0","0","15","601","81045003","81045003"
"0","10045106","6011","2020/11/17 16:00:00","完成特別戰鬥的模式2","0","10045","2020/11/27 15:59:59","9016","2","0","1","601","81045004","81045004"
"1","10045111","6011","2020/11/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1188000","0","10045","2020/11/27 15:59:59","9013","0","0","1512000","601","81045005","81045005"
"1","10045113","6011","2020/11/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 594000","0","10045","2020/11/27 15:59:59","9013","0","0","2106000","601","81045006","81045006"
"0","10045115","6011","2020/11/17 16:00:00","討伐特別戰鬥的 Boss","0","10045","2020/11/27 15:59:59","9016","3","0","1","601","81045007","81045007"
"0","10045118","6011","2020/11/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10045","2020/11/27 15:59:59","9015","5","0","1","601","81045008","81045008"
"1","10046103","6011","2020/12/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 9740000","0","10046","2020/12/22 15:59:59","9013","0","0","2960000","601","81046001","81046001"
"1","10046104","6011","2020/12/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6780000","0","10046","2020/12/22 15:59:59","9013","0","0","5920000","601","81046002","81046002"
"1","10046105","6011","2020/12/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3810000","0","10046","2020/12/22 15:59:59","9013","0","0","8890000","601","81046003","81046003"
"0","10046106","6011","2020/12/04 16:00:00","將MODE2出現的怪物全部打倒","0","10046","2020/12/22 15:59:59","9016","2","0","1","601","81046004","81046004"
"1","10046111","6011","2020/12/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2540000","0","10046","2020/12/22 15:59:59","9013","0","0","10160000","601","81046005","81046005"
"1","10046113","6011","2020/12/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1270000","0","10046","2020/12/22 15:59:59","9013","0","0","11430000","601","81046006","81046006"
"0","10046115","6011","2020/12/04 16:00:00","討伐特別戰鬥的 Boss","0","10046","2020/12/22 15:59:59","9016","3","0","1","601","81046007","81046007"
"0","10046118","6011","2020/12/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10046","2020/12/22 15:59:59","9015","5","0","1","601","81046008","81046008"
"1","10047103","6011","2020/12/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2958000","0","10047","2020/12/27 15:59:59","9013","0","0","442000","601","81047001","81047001"
"0","10047104","6011","2020/12/18 16:00:00","完成特別戰鬥的模式1","0","10047","2020/12/27 15:59:59","9016","1","0","1","601","81047002","81047002"
"1","10047105","6011","2020/12/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1972000","0","10047","2020/12/27 15:59:59","9013","0","0","1428000","601","81047003","81047003"
"0","10047111","6011","2020/12/18 16:00:00","完成特別戰鬥的模式2","0","10047","2020/12/27 15:59:59","9016","2","0","1","601","81047005","81047004"
"1","10047106","6011","2020/12/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 986000","0","10047","2020/12/27 15:59:59","9013","0","0","2414000","601","81047004","81047005"
"1","10047113","6011","2020/12/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 442000","0","10047","2020/12/27 15:59:59","9013","0","0","2958000","601","81047006","81047006"
"0","10047115","6011","2020/12/18 16:00:00","討伐特別戰鬥的 Boss","0","10047","2020/12/27 15:59:59","9016","3","0","1","601","81047007","81047007"
"0","10047118","6011","2020/12/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10047","2020/12/27 15:59:59","9015","5","0","1","601","81047008","81047008"
"1","10048103","6011","2020/12/31 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11600000","0","10048","2021/01/18 15:59:59","9018","1","0","3200000","601","81048001","81048001"
"1","10048104","6011","2020/12/31 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 8400000","0","10048","2021/01/18 15:59:59","9018","1","0","6400000","601","81048002","81048002"
"0","10048105","6011","2020/12/31 16:00:00","完成特別戰鬥的模式1","0","10048","2021/01/18 15:59:59","9016","1","0","1","601","81048003","81048003"
"0","10048106","6011","2020/12/31 16:00:00","打倒依里與茜里的闇影","0","10048","2021/01/18 15:59:59","9001","0","0","2","601","81048004","81048004"
"1","10048111","6011","2020/12/31 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3460000","0","10048","2021/01/18 15:59:59","9018","1","0","11340000","601","81048005","81048005"
"1","10048113","6011","2020/12/31 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1740000","0","10048","2021/01/18 15:59:59","9018","1","0","13060000","601","81048006","81048006"
"0","10048115","6011","2020/12/31 16:00:00","討伐特別戰鬥的 Boss","0","10048","2021/01/18 15:59:59","9016","3","0","1","601","81048007","81048007"
"0","10048118","6011","2020/12/31 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10048","2021/01/18 15:59:59","9015","5","0","1","601","81048008","81048008"
"0","10049103","6011","2021/01/18 16:00:00","打倒禊和美美和鏡華的闇影","0","10049","2021/01/27 15:59:59","9001","0","0","3","601","81049001","81049001"
"1","10049104","6011","2021/01/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2816000","0","10049","2021/01/27 15:59:59","9018","1","0","384000","601","81049002","81049002"
"1","10049105","6011","2021/01/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2432000","0","10049","2021/01/27 15:59:59","9018","1","0","768000","601","81049003","81049003"
"0","10049106","6011","2021/01/18 16:00:00","完成特別戰鬥的模式2","0","10049","2021/01/27 15:59:59","9016","2","0","1","601","81049004","81049004"
"1","10049111","6011","2021/01/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1344000","0","10049","2021/01/27 15:59:59","9018","1","0","1856000","601","81049005","81049005"
"1","10049113","6011","2021/01/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 672000","0","10049","2021/01/27 15:59:59","9018","1","0","2528000","601","81049006","81049006"
"0","10049115","6011","2021/01/18 16:00:00","討伐特別戰鬥的 Boss","0","10049","2021/01/27 15:59:59","9016","3","0","1","601","81049007","81049007"
"0","10049118","6011","2021/01/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10049","2021/01/27 15:59:59","9015","5","0","1","601","81049008","81049008"
"0","10050103","6011","2021/02/01 16:00:00","打倒35隻鬼魂手下","0","10050","2021/02/19 15:59:59","9014","0","0","35","601","81050001","81050001"
"1","10050104","6011","2021/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 22000000","0","10050","2021/02/19 15:59:59","9018","1","0","2000000","601","81050002","81050002"
"1","10050105","6011","2021/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 20000000","0","10050","2021/02/19 15:59:59","9018","1","0","4000000","601","81050003","81050003"
"0","10050106","6011","2021/02/01 16:00:00","完成特別戰鬥的模式2","0","10050","2021/02/19 15:59:59","9016","2","0","1","601","81050004","81050004"
"1","10050111","6011","2021/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 12000000","0","10050","2021/02/19 15:59:59","9018","1","0","12000000","601","81050005","81050005"
"1","10050113","6011","2021/02/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6000000","0","10050","2021/02/19 15:59:59","9018","1","0","18000000","601","81050006","81050006"
"0","10050115","6011","2021/02/01 16:00:00","討伐特別戰鬥的 Boss","0","10050","2021/02/19 15:59:59","9016","3","0","1","601","81050007","81050007"
"0","10050118","6011","2021/02/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10050","2021/02/19 15:59:59","9015","5","0","1","601","81050008","81050008"
"1","10051103","6011","2021/02/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2987000","0","10051","2021/02/28 15:59:59","9018","1","0","213000","601","81051001","81051001"
"1","10051104","6011","2021/02/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2774000","0","10051","2021/02/28 15:59:59","9018","1","0","426000","601","81051002","81051002"
"0","10051105","6011","2021/02/19 16:00:00","完成特別戰鬥的模式1","0","10051","2021/02/28 15:59:59","9016","1","0","1","601","81051003","81051003"
"0","10051106","6011","2021/02/19 16:00:00","將MODE2出現的怪物全部打倒","0","10051","2021/02/28 15:59:59","9016","2","0","1","601","81051004","81051004"
"1","10051111","6011","2021/02/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1707000","0","10051","2021/02/28 15:59:59","9018","1","0","1493000","601","81051005","81051005"
"1","10051113","6011","2021/02/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 854000","0","10051","2021/02/28 15:59:59","9018","1","0","2346000","601","81051006","81051006"
"0","10051115","6011","2021/02/19 16:00:00","討伐特別戰鬥的 Boss","0","10051","2021/02/28 15:59:59","9016","3","0","1","601","81051007","81051007"
"0","10051118","6011","2021/02/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10051","2021/02/28 15:59:59","9015","5","0","1","601","81051008","81051008"
"1","10044103","6011","2021/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 23300000","0","10052","2021/03/20 15:59:59","9018","1","0","1700000","601","81052001","81052001"
"1","10044104","6011","2021/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 21550000","0","10052","2021/03/20 15:59:59","9018","1","0","3450000","601","81052002","81052002"
"0","10044105","6011","2021/03/02 16:00:00","完成特別戰鬥的模式1","0","10052","2021/03/20 15:59:59","9016","1","0","1","601","81052003","81052003"
"1","10044106","6011","2021/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16200000","0","10052","2021/03/20 15:59:59","9018","1","0","8800000","601","81052004","81052004"
"1","10044107","6011","2021/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11750000","0","10052","2021/03/20 15:59:59","9018","1","0","13250000","601","81052005","81052005"
