2aaf7af9cd00422253c4289c2f158eb452b3f806b6ec27a6536366221be3cfc8,7fccf764f4d5f7534a9d8db3b75f0346856444b86bb7f8c717d0c25f6233be3d,ee25d2ba8a5d428cd7bc0a3606ba270158a906cfb3c16478cb9c542e1ab91993,d5bd6a87d88ab7e0728a4c56a12499fd2a8ef92152d63a7671d8569340ae140b,0d6ca9b00d91b4648f59a51c8a3e086c283b06aa3a79ddcd9bde2f9c2877ecaa,95296df9f3a486ad5d89123b5586e827d83de84029f84f117e6adda740ff174d,ac1ca81d67b5139eeece5319a471861c7b82e3b3d9a4aaf384d5c96526c3c850,1b5acbceeb7512f491eed70cbdc2c7e4ed04a0c488162b0d630a2d4d21fac327,3dd2030a2abed6eeb6ddcb4da6a9ef38ce36ba52110a24818055fe50d1c25709,20d04f0d6e79fbf7fcc3fafbc1a564c5e7deab1064f0a61a22ed0aa28cd49ea5,3f687214097b218aa5b220f07c824981171e61100ca43e1e50b2eb65653a9128,06f4e7a78da5dbc7d3fed4a7f528c3c4ed039d346d3d34689faf9f62691c15a2,04978bedb735786dd9c30bdb467889d66e19b64ec19b6551d3005cd90e451ac0,6f99eac48be1de9d282bb6a296c8c2cff22f720473bcbcc971323265d85114ad,854a65a86b8c6bc46491d96b329d83082011d082c1a40820e18be9b93b4e32df,ee6dd18496603080d4e88a7d938b02d193e73674aae92b985038a0031cb8383d,01ca8ac139bd2709e8f1d5fae5cf3d78d3084eee03fc19993d11f81808dbb55a,a5f6a818c5ca5b5381144a7f03b2906366a6f62ce456069a58163d83f026648e,e176aa6f42db9e134b1714df0971a68092277e9b4c63ac7e04f2cf8f0d956def,a42d5ac6632eb8a99b6407c514a22c0e515fba57b8bfb7e114e85c1ddf7d7280,8543bedd7a9c2b0cfe764885f39bdebbc85f2c76ee494185bd41ef6d10853085,60a47e71b5bf0ef9f8b1d0b08716c274ad35becb7661d5e95220287ffb96d395,fe89f8e87634992f1114d6f7b84822d64f2dd40c2ac06faa2f3c4d722acb779a,03232a7c30a99171c35c58653152184e43e07c3bc83ec9f7502f4c5d0c66a8aa
"2001","1","1","1002","0","1001","11","122701","0","0","1","0","5","0","0","0","12270101","1001","0","1001","1","1002","0","1002"
"1002","0","1","1","0","1002","9","122801","0","0","0","0","3","0","0","0","12280101","1001","0","1","1001","1001","0","1"
"1002","0","1001","1001","0","1","9","122901","0","0","0","0","3","0","0","0","12290101","1001","0","1002","1","1","0","1"
"2001","0","1001","1002","0","2001","10","123001","0","0","1001","0","5","0","0","0","12300101","1001","0","2001","1001","1002","0","2001"
"1002","0","1001","1001","0","1","7","123101","0","0","0","0","3","0","0","0","12310101","1001","0","0","1002","0","0","1"
"1002","1","1002","1002","0","1","15","123201","1002","0","1001","1","8","0","0","1","12320101","1001","0","1001","1","1","1001","1"
"1002","0","1","1001","0","1002","6","123301","0","0","0","0","3","0","0","0","12330101","1001","0","0","0","0","0","1"
"1001","0","1001","1002","0","1","10","123501","0","0","1001","0","3","0","0","0","12350101","1002","0","1002","1","1","0","1"
"1002","0","1","1","0","1001","6","123601","0","0","0","0","2","0","0","0","12360101","1001","0","0","0","0","0","1001"
"1002","0","1001","1","0","1002","8","123701","0","0","0","0","3","0","0","0","12370101","1001","0","1002","1","0","0","1"
"1002","0","1001","1001","0","1","9","123801","0","0","0","0","6","0","0","0","12380101","1001","0","1002","1","1","0","1002"
"1001","0","1001","1001","0","1002","10","123901","0","0","1001","0","6","0","0","0","12390101","1002","0","1002","1","1","0","1"
"1002","0","1001","1","0","1001","7","124001","0","0","0","0","3","0","0","0","12400101","1001","0","0","1001","0","0","1"
"1002","0","1","1","0","1001","6","124101","0","0","0","0","3","0","0","0","12410101","1001","0","0","0","0","0","1002"
"1001","0","1","1","0","1002","9","124201","0","0","0","0","3","0","0","0","12420101","1002","0","1","1001","1002","0","1001"
"1002","1","1002","1","1","1","19","124501","1002","0","1001","0","3","1001","1002","1","12450101","1001","1001","1002","1001","1","1","1"
"1001","1001","1","1002","0","1001","11","124601","0","0","1002","0","3","0","0","0","12460101","1002","0","1001","1","1","0","1"
"1001","0","1001","1","0","1002","9","124701","0","0","0","0","3","0","0","0","12470101","1002","0","1","1001","1002","0","1"
"1002","1","1002","1001","0","1","12","124801","1002","0","1001","0","3","0","0","0","12480101","1001","0","1002","1","1","0","1"
"1002","0","1001","1002","0","1","7","124901","0","0","0","0","3","0","0","0","12490101","1001","0","0","1","0","0","1"
"1002","0","1002","1001","0","1","6","125001","0","0","0","0","3","0","0","0","12500101","1001","0","0","0","0","0","1"
"2002","0","0","0","0","0","2","125001","0","0","0","0","1","0","0","0","12500102","2001","0","0","0","0","0","0"
"1002","0","1001","1","0","1002","8","125101","0","0","0","0","3","0","0","0","12510101","1001","0","1001","1","0","0","1"
"1001","0","1001","1002","0","1","8","125201","0","0","0","0","3","0","0","0","12520101","1002","0","1001","1","0","0","1"
"1001","0","1001","1002","0","1","6","125301","0","0","0","0","3","0","0","0","12530101","1002","0","0","0","0","0","1"
"1002","0","1002","1","0","1001","7","125401","0","0","0","0","2","0","0","0","12540101","1001","0","0","1","0","0","1"
"1001","1","1001","1002","0","1","15","125501","1001","0","1002","0","6","0","0","1002","12550101","1002","0","1001","1","1","1","1"
"1002","0","1001","1002","0","1","7","125601","0","0","0","0","4","0","0","0","12560101","1001","0","0","1","0","0","1"
"1001","0","1001","1001","0","1002","10","125701","0","0","1002","0","3","0","0","0","12570101","1002","0","1002","1","1001","0","1"
"2001","0","1","1","0","1002","9","125801","0","0","0","0","5","0","0","0","12580101","1002","0","1001","1002","1","0","1001"
"1002","0","1002","1002","0","1","8","125801","0","0","0","0","4","0","0","0","12580102","1001","0","1","1001","0","0","1"
"1002","0","1002","1002","0","1","8","125801","0","0","0","0","4","0","0","0","12580103","1001","0","1","1001","0","0","1"
"2001","0","1","1","0","1001","10","126001","0","0","1001","0","5","0","0","0","12600101","1002","0","1002","1001","1","0","1001"
"1002","0","1001","1001","0","1","9","126001","0","0","0","0","4","0","0","0","12600102","1001","0","1","1002","1001","0","1"
"1002","0","1001","1001","0","1","9","126001","0","0","0","0","4","0","0","0","12600103","1001","0","1","1002","1001","0","1"
"2001","0","1","1001","0","1002","7","126101","0","0","0","0","4","0","0","0","12610101","1001","0","0","1","0","0","1002"
"1001","0","1002","1","0","1001","6","126101","0","0","0","0","3","0","0","0","12610102","1002","0","0","0","0","0","1"
"1001","0","1002","1","0","1001","6","126101","0","0","0","0","3","0","0","0","12610103","1002","0","0","0","0","0","1"
"1002","0","1002","1","0","1001","9","126201","0","0","0","0","3","0","0","0","12620101","1001","0","2001","1002","1001","0","2001"
"1002","0","1001","1","0","1","8","126301","0","0","0","0","4","0","0","0","12630101","1001","0","1","1001","0","0","1"
"1002","0","1001","1","0","1002","7","126401","0","0","0","0","3","0","0","0","12640101","1001","0","0","1002","0","0","1"
"2002","0","2001","2001","0","2002","9","126401","0","0","0","0","8","0","0","0","12640102","2001","0","2003","2003","2003","0","2002"
"2001","0","1001","1002","0","1","8","126501","0","0","0","0","3","0","0","0","12650101","1001","0","1001","1","0","0","1002"
"1002","0","1001","1","0","1002","6","126601","0","0","0","0","3","0","0","0","12660101","1001","0","0","0","0","0","1"
"1002","0","1001","1002","0","1","6","126701","0","0","0","0","3","0","0","0","12670101","1001","0","0","0","0","0","1"
"1001","0","1001","1","0","1002","9","126801","0","0","0","0","3","0","0","0","12680101","1002","0","1","1001","1002","0","1"
"1002","0","1002","1","0","1001","7","126901","0","0","0","0","3","0","0","0","12690101","1","0","0","1002","0","0","1"
"1001","1002","1002","1001","0","1","12","127001","1","0","1","0","5","0","0","0","12700101","1002","0","1002","1","1001","0","1"
"1002","0","1001","1002","0","1","9","127101","0","0","0","0","4","0","0","0","12710101","1","0","1","1001","1","0","1001"
"1001","0","1001","1002","0","1","6","127201","0","0","0","0","3","0","0","0","12720101","1002","0","0","0","0","0","1"
"1002","0","1002","1","0","1001","8","127301","0","0","0","0","4","0","0","0","12730101","1","0","1","1001","0","0","1001"
"1002","0","1001","1","0","1002","8","127501","0","0","0","0","4","0","0","0","12750101","1001","0","1","1001","0","0","1"
"1002","0","1002","1001","0","1","9","127601","0","0","0","0","3","0","0","0","12760101","1001","0","1","1002","1001","0","1"
"1002","0","1002","1001","0","1","10","127901","0","0","1001","0","4","0","0","0","12790101","1001","0","1002","1","1","0","1"
"1001","1002","1","1","0","1002","11","128001","0","0","1001","0","3","0","0","0","12800101","1002","0","1","1001","1","0","1001"
"1002","0","1001","1002","0","1","8","128301","0","0","0","0","3","0","0","0","12830101","1001","0","1001","1","0","0","1"
"1001","0","1001","1","0","1002","8","128401","0","0","0","0","4","0","0","0","12840101","1002","0","1002","1001","0","0","1"
"1001","0","1001","1002","0","1","10","128501","0","0","1002","0","3","0","0","0","12850101","1002","0","1001","1","1","0","1"
"1001","0","1001","1","0","1002","9","128701","0","0","0","0","3","0","0","0","12870101","1002","0","1","1001","1002","0","1"
"1001","0","1001","1","0","1002","6","128801","0","0","0","0","3","0","0","0","12880101","1002","0","0","0","0","0","1"
"1002","1001","1002","1","0","1001","11","128901","0","0","1","0","3","0","0","0","12890101","1001","0","1001","1002","1","0","1"
"1001","0","1002","1001","0","2001","7","129001","0","0","0","0","6","0","0","0","12900101","1002","0","0","1002","0","0","1001"
"1001","0","1001","1001","0","2001","8","129301","0","0","0","0","4","0","0","0","12930101","1002","0","2001","1002","0","0","2001"
"2001","0","1","1002","0","1001","8","129401","0","0","0","0","4","0","0","0","12940101","1001","0","1001","1","0","0","1002"
"2001","0","1002","1001","0","2001","6","129601","0","0","0","0","4","0","0","0","12960101","1002","0","0","0","0","0","1001"
"2001","0","1","1","0","1002","7","129701","0","0","0","0","2","0","0","0","12970101","1002","0","0","1001","0","0","1001"
"1001","1002","1002","1","0","1001","11","129801","0","0","1","0","5","0","0","0","12980101","1002","0","1","1001","1001","0","1"
"1002","0","1","1","0","1001","10","129901","0","0","1001","0","3","0","0","0","12990101","1001","0","1001","1002","1","0","1002"
"1002","1001","1001","1002","0","1","13","130701","1002","0","1","0","10","0","0","0","13070101","1001","0","1","1001","1002","1001","1"
"1001","0","1001","1","0","1002","7","130801","0","0","0","0","3","0","0","0","13080101","1002","0","0","1001","0","0","1"
"1002","0","1001","1001","0","1","6","130901","0","0","0","0","2","0","0","0","13090101","1001","0","0","0","0","0","1"
"1002","0","1001","1002","0","1","7","131001","0","0","0","0","4","0","0","0","13100101","1001","0","0","1","0","0","1002"
"1002","0","1","1001","0","1","6","131101","0","0","0","0","4","0","0","0","13110101","1","0","0","0","0","0","1001"
"2001","0","0","0","0","0","3","131201","0","0","0","0","2","0","0","0","13120101","2001","0","0","0","0","0","2001"
"1002","0","1001","2001","0","1001","7","131201","0","0","0","0","6","0","0","0","13120102","1001","0","0","2001","0","0","1001"
"1001","0","1002","1","0","1001","6","131601","0","0","0","0","4","0","0","0","13160101","1002","0","0","0","0","0","1"
"1001","0","1001","1002","0","1","7","131701","0","0","0","0","4","0","0","0","13170101","1002","0","0","1","0","0","1"
"2001","1002","1","1001","0","1002","15","131801","1","0","1001","0","11","0","0","1","13180101","1002","0","1001","1","1","1001","1001"
"1001","0","1","1","0","1001","7","170101","0","0","0","0","3","0","0","0","17010101","1002","0","0","1002","0","0","1"
"1001","1001","1002","1002","0","1001","15","180101","1002","0","1","1","4","0","0","1001","18010101","1","0","1001","1","1002","1","1001"
"1001","1","1001","1002","0","1","15","180201","1","0","1002","1","4","0","0","1002","18020101","1002","0","1001","1","1","1001","1"
"1001","1001","1001","1001","0","1002","12","180301","1","0","1002","0","3","0","0","0","18030101","1002","0","1","1002","1001","0","1"
"1001","1002","1002","1001","0","1","12","180401","1001","0","1","0","3","0","0","0","18040101","1002","0","1","1002","1001","0","1"
"1002","1","1001","1","0","1002","17","180501","1002","0","1002","1","5","1002","1001","1","18050101","1","0","1","1002","1001","1","1002"
"1001","1002","1001","1002","0","1","16","180601","1","0","1001","1","4","1002","0","1","18060101","1","0","1","1001","1","1001","1002"
"1002","1001","1002","1","0","1001","12","180701","1","0","1","0","4","0","0","0","18070101","1","0","1002","1001","1001","0","1001"
"1002","1001","1002","1001","0","1001","11","180801","0","0","1002","0","4","0","0","0","18080101","1001","0","1","1002","1001","0","1"
"1001","0","1001","1001","0","1","10","180901","0","0","1","0","3","0","0","0","18090101","1","0","1","1002","1001","0","1002"
"1002","0","1001","1001","0","1","9","181001","0","0","0","0","3","0","0","0","18100101","1001","0","1001","1","1001","0","1"
"1002","1002","1002","1","0","1001","12","181101","1001","0","1","0","3","0","0","0","18110101","1001","0","1","1002","1001","0","1"
"2001","1001","1001","1001","0","1","15","181201","1","0","1","0","9","0","0","1001","18120101","1001","0","1","1002","1001","1002","1"
"1","0","0","0","0","0","2","191301","0","0","0","0","1","0","0","0","19130101","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","3","191501","0","0","0","0","2","0","0","0","19150101","1003","0","0","0","0","0","1003"
"1001","0","0","0","0","0","3","191601","0","0","0","0","2","0","0","0","19160101","1003","0","0","0","0","0","1003"
"1001","0","0","0","0","0","3","191701","0","0","0","0","2","0","0","0","19170101","1003","0","0","0","0","0","1003"
"1001","0","0","0","0","0","3","192701","0","0","0","0","2","0","0","0","19270101","1","0","0","0","0","0","1"
"1001","0","0","0","0","0","2","200100","0","0","0","0","2","0","0","0","20010001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200101","0","0","0","0","2","0","0","0","20010101","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200200","0","0","0","0","2","0","0","0","20020001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200300","0","0","0","0","2","0","0","0","20030001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200301","0","0","0","0","2","0","0","0","20030101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200302","0","0","0","0","2","0","0","0","20030201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200400","0","0","0","0","2","0","0","0","20040001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200401","0","0","0","0","2","0","0","0","20040101","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200500","0","0","0","0","2","0","0","0","20050001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200501","0","0","0","0","2","0","0","0","20050101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200503","0","0","0","0","2","0","0","0","20050301","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200504","0","0","0","0","2","0","0","0","20050401","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200505","0","0","0","0","2","0","0","0","20050501","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200506","0","0","0","0","2","0","0","0","20050601","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200600","0","0","0","0","2","0","0","0","20060001","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200700","0","0","0","0","2","0","0","0","20070001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200701","0","0","0","0","2","0","0","0","20070101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200702","0","0","0","0","2","0","0","0","20070201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200703","0","0","0","0","2","0","0","0","20070301","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","200800","0","0","0","0","2","0","0","0","20080001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","3","200801","0","0","0","0","1","0","0","0","20080101","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","2","200900","0","0","0","0","2","0","0","0","20090001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200901","0","0","0","0","2","0","0","0","20090101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200902","0","0","0","0","1","0","0","0","20090201","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","3","200903","0","0","0","0","2","0","0","0","20090301","1001","0","0","0","0","0","1"
"1001","0","0","0","0","0","3","200904","0","0","0","0","2","0","0","0","20090401","1001","0","0","0","0","0","1001"
"1001","0","0","0","0","0","3","200905","0","0","0","0","2","0","0","0","20090501","1001","0","0","0","0","0","1001"
"1","0","0","0","0","0","2","200906","0","0","0","0","1","0","0","0","20090601","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","200907","0","0","0","0","2","0","0","0","20090701","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201000","0","0","0","0","2","0","0","0","20100001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201100","0","0","0","0","2","0","0","0","20110001","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201101","0","0","0","0","1","0","0","0","20110101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201102","0","0","0","0","2","0","0","0","20110201","1001","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201200","0","0","0","0","2","0","0","0","20120001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201201","0","0","0","0","2","0","0","0","20120101","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201202","0","0","0","0","2","0","0","0","20120201","1","0","0","0","0","0","0"
"1002","0","0","0","0","0","3","201203","0","0","0","0","2","0","0","0","20120301","1","0","0","0","0","0","1"
"1002","0","0","0","0","0","3","201204","0","0","0","0","2","0","0","0","20120401","1","0","0","0","0","0","1"
"1","0","0","0","0","0","2","201205","0","0","0","0","2","0","0","0","20120501","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201206","0","0","0","0","2","0","0","0","20120601","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201207","0","0","0","0","2","0","0","0","20120701","1","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201300","0","0","0","0","2","0","0","0","20130001","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201301","0","0","0","0","2","0","0","0","20130101","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201302","0","0","0","0","2","0","0","0","20130201","1001","0","0","0","0","0","0"
"1001","0","0","0","0","0","2","201303","0","0","0","0","2","0","0","0","20130301","1001","0","0","0","0","0","0"
"1001","0","1001","0","0","0","4","201400","0","0","0","0","2","0","0","0","20140001","1001","0","0","0","0","0","1002"
"1001","0","1001","0","0","1001","5","201500","0","0","0","0","2","0","0","0","20150001","1001","0","0","0","0","0","1002"
"1","0","0","0","0","0","3","201600","0","0","0","0","1","0","0","0","20160001","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","201601","0","0","0","0","1","0","0","0","20160101","1001","0","0","0","0","0","1"
"1001","0","0","0","0","0","2","201602","0","0","0","0","2","0","0","0","20160201","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","201603","0","0","0","0","1","0","0","0","20160301","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","201604","0","0","0","0","1","0","0","0","20160401","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","3","201605","0","0","0","0","1","0","0","0","20160501","1001","0","0","0","0","0","1"
"1","0","0","0","0","0","2","201700","0","0","0","0","2","0","0","0","20170001","1","0","0","0","0","0","0"
"1","0","0","0","0","0","2","201800","0","0","0","0","2","0","0","0","20180001","1","0","0","0","0","0","0"
