785cd83989d36c71ff127dfaa43b5454b1fc0cd80c1f8faba0ad76911465d3d7,0e621d8ca6123e7c23223afd0b3f06c3b3ac8cd7c5cd7e4107cf96a924420fc4,1da3ed0da0725ee54a99f2ace182141e687f50e93bf86dee97a9be4e0be4deb3,449fca601ab0376a607b1b5bdf370a99c1726e517397f2ca3813f63b0901769b,6c3b0313a30e8394614b1d440c92a3151fbd911e37bfa7aca951d5013ebfa832,7015b695b9d1b7b756ca7b120e6c27b80c1ef16b8f238ec390992b13f294e39b,23b33cdcb62b4f407ca0dcc5597a0e1d82117c4ef3af0e4038c2fb9a490bae6a,df24cf291b60fdac9e8b86483dffcdf3f8aa624e8887f458f71a7c2d719cdc16,16f6f94d2ec4d59cc4807da3fc5d44eb2c12c29f7676088997db926377d2c32d,094435e182e420ba4bccdaed68890bb80d85d1669a24b8e635ab753ea472566f,34e2484dc5433b9203d065c8aa49db59e1f1a2fb2699cbf4ead73e1e4632ec01,3a1bbe6b0c0130103341eda61a1df7f077d1746a3bda4ac96e0fffeef72255c0,b5564587772750805cfaad0a60992052923accc5edb7faa83f2cc5d7d4d75ffd,93d5dd2d147dcf817572478619e0beee6ce7865af09cd07b365d865da868f5ac,d0862030797000c5648228b99f66a509193f769a3873136492112ebe159b988f,126fc1d815d99b4a833925660195cfb808656ae560152099107f363e5c05aff2,490553ea07ef8fe4269aaba13043c2b6f03f3918ec9808bf2796f32a5350b7e9,a36f3557ace1265accf0398cceb20284ee576f8b949b76d0287a8e3c95cb86da,8295ad51a4ffacc970ccde8cd2d6af9037e381d084ce4d20c96043a6175a6130,5245cb6b2fd5f4e3602e56d9b322f353c857260c8061c822397df4c9d3820ee5
"2","","平地賽馬在世界上主流賽事的一種。國際賽馬聯盟按什麼系統分類五種。","2","77","2","2","這個的名稱是什麼？","1224","1","SMILE","3","2","0","69","2","76","83","73","SMILE"
"6","賀正貓耳的毽球板","「凱留（新年）」的專用裝備名稱。","6","32819","6","6","這個的名稱是什麼？","1225","1","賀正貓耳的毽球板","1","6","1225","26495","1","29699","35987","27645","貓耳毽球板"
"6","","賽馬種類之一。會使用標準競賽馬（純種馬）進行比賽。","6","39340","6","6","這個的名稱是什麼？","1226","1","賽馬車賽事","2","6","0","20107","2","36093","36093","36554","賽馬車賽事"
"6","","「Fisherman suplex」是一種摔角的過肩摔演變，其中文為？","6","22827","6","6","這個的名稱是什麼？","1227","1","漁夫過肩摔","2","6","0","25684","2","32937","28417","36942","漁夫過肩摔"
"6","衝浪板、腳繩","衝浪的主要裝備是□□□、□□、鰭、蠟與衝浪服裝","6","28010","6","6","這個的名稱是什麼？","1228","1","衝浪板、腳繩","1","6","0","32361","2","33139","34909","26495","衝浪板腳繩"
"6","踢擊、拳擊、道行","跆拳道的跆是指□□、拳是指□□、道是指□行。","6","25802","6","6","這個的名稱是什麼？","1229","1","踢擊、拳擊、道行","1","6","0","36947","2","25802","36386","25331","踢擊拳擊道"
"3","Knock out","擊倒的英文簡稱為「K.O.」。英文全名為？","2","110","3","3","這個的名稱是什麼？","1230","1","Knock out","2","3","0","107","2","99","75","111","Knock"
"6","初音手工製守護石","「栞」的專用裝備名稱。","6","38899","6","6","這個的名稱是什麼？","1231","1","初音手工製守護石","1","6","1231","35069","1","24037","21021","25163","初音手工製"
"6","宮子（萬聖節）","使用必殺技「不給布丁就搗蛋喲」的角色。","6","23376","6","6","這個的名稱是什麼？","1232","1","宮子（萬聖節）","1","6","0","31680","1","32854","23470","33836","宮子萬聖節"
"6","","「靜流（情人節）」的專用裝備名稱。","6","24515","6","6","這個的名稱是什麼？","1233","1","愛心裝飾帽","2","6","1233","24125","2","39166","24859","35037","愛心裝飾帽"
"6","古羅馬競技場","劍鬥士是指□□□□□場上的鬥士。","6","32645","6","6","這個的名稱是什麼？","1234","1","古羅馬競技場","1","6","0","25216","2","31478","21476","39340","古羅馬競技"
"6","","記述為「Colosseum」或「Colosseo」，非常著名的圓形競技場。","6","39340","6","6","這個的名稱是什麼？","1235","1","羅馬競技場","1","6","0","22580","2","25216","32645","31478","羅馬競技場"
"6","","意指在球技運動中，目光不看向他處就執行傳球，出乎對手意料的技巧。","6","30475","6","6","這個的名稱是什麼？","1236","1","不看人傳球","2","6","0","29699","2","20659","19981","20154","不看人傳球"
"6","","於亂世中的小國，以生命守護王女之命的騎士的盾。","6","35703","6","6","這個的名稱是什麼？","1237","1","守護者之盾","1","6","1237","30462","1","20043","23432","32773","守護者之盾"
"6","","西遊記中「孫悟空」所使用的武器，能夠自由伸長、縮小的棒子。","6","24847","6","6","這個的名稱是什麼？","1238","1","如意金箍棒","1","6","0","26834","2","31629","22914","37329","如意金箍棒"
"6","","被認為是由貓神所生出的寶石。","6","31070","6","6","這個的名稱是什麼？","1239","1","貓神的項墜","3","6","0","22684","1","38917","35987","30340","貓神的項墜"
"6","","「似似花」的必殺技。","6","37857","6","6","這個的名稱是什麼？","1240","1","魔鏡啊魔鏡","1","6","1240","37857","1","39764","39764","21834","魔鏡啊魔鏡"
"6","臣服於我的美之下吧！","「雪」的必殺技。","6","26381","6","6","這個的名稱是什麼？","1241","1","臣服於我的美之下吧！","1","6","0","30340","2","25105","33251","26044","臣服於我的"
"6","九局，延長賽","棒球規則，若□□同分，則會進入□□□。","6","23616","6","6","這個的名稱是什麼？","1242","1","九局，延長賽","1","6","0","36093","2","38263","20061","24310","九局延長賽"
"6","","上肩投法是棒球最傳統的投法之一。又稱為？","6","22739","6","6","這個的名稱是什麼？","1243","1","高壓式投球","2","6","0","29699","2","25237","39640","24335","高壓式投球"
"6","四分之三投法","棒球的斜肩投法又稱為？","6","20998","6","6","這個的名稱是什麼？","1244","1","四分之三投法","2","6","0","25237","2","19977","22235","20043","四分之三投"
"6","","棒球投球的姿勢分為揮臂式姿勢與□□□□□。","6","23450","6","6","這個的名稱是什麼？","1245","1","固定式姿勢","2","6","0","21218","2","23039","22266","24335","固定式姿勢"
"6","每半場，第四","足球的傷停時間（Additional time）通常由主裁判決定，他會在□□□比賽結束前與□□裁判溝通，通知他要加多少時間。","6","21322","6","6","這個的名稱是什麼？","1246","1","每半場，第四","3","6","0","22235","2","31532","27599","22580","每半場第四"
"6","高級訂製之心","「鈴奈（★6）」的必殺技。","6","35330","6","6","這個的名稱是什麼？","1247","1","高級訂製之心","2","6","0","24515","1","20043","39640","35069","高訂製之心"
"6","比賽中不被看好的一隊","請說明足球的術語「underdog」。","6","34987","6","6","這個的名稱是什麼？","1248","1","比賽中不被看好的一隊","3","6","0","30340","2","22909","19981","30475","不被看好的"
"3","score a hat trick","足球術語「帽子戲法」，英文為：","3","114","3","3","這個的名稱是什麼？","1249","1","score a hat trick","3","3","0","107","2","99","116","105","trick"
"6","國際足球總會世界盃","世界盃、世足賽(FIFA World Cup)的全名為：","6","38555","6","6","這個的名稱是什麼？","1250","1","國際足球總會世界盃","1","6","0","30403","2","29699","22283","36275","國際足球盃"
"6","","奧運中，負責一個接一個地接過已點燃的火炬，接力將聖火送至會場的活動。","6","28779","6","6","這個的名稱是什麼？","1251","1","聖火傳遞者","1","6","0","32773","2","36958","32854","20659","聖火傳遞者"
"6","奧林匹克運動會","奧運的全名。","6","20811","6","6","這個的名稱是什麼？","1252","1","奧林匹克運動會","1","6","0","26371","2","21205","21305","36939","匹克運動會"
"6","","棒球的防守方，一壘手防守一壘，□□□防守二壘，三壘手防守□□。","6","22744","6","6","這個的名稱是什麼？","1253","1","二壘手三壘","1","6","0","22744","2","19977","20108","25163","二壘手三壘"
"6","七七香最強法杖","「七七香」的專用裝備。","6","19971","6","6","這個的名稱是什麼？","1255","1","七七香最強法杖","1","6","1255","24375","1","26368","19971","39321","七七香最強"
"6","","在《超異域公主連結Re:Dive》的戰鬥中，和「能夠造成的物理攻擊傷害」有莫大關聯的能力。","6","29702","6","6","這個的名稱是什麼？","1256","1","物理攻擊力","1","6","0","21147","1","25802","29289","25915","物理攻擊力"
"6","","在《超異域公主連結Re:Dive》的戰鬥中，和「能夠造成的魔法攻擊傷害」有莫大關聯的能力。","6","27861","6","6","這個的名稱是什麼？","1257","1","魔法攻擊力","1","6","0","21147","1","25802","39764","25915","魔法攻擊力"
"6","","在《超異域公主連結Re:Dive》的戰鬥中，和「受到的物理攻擊傷害」有莫大關聯的能力。","6","29702","6","6","這個的名稱是什麼？","1258","1","物理防禦力","1","6","0","21147","1","31142","29289","38450","物理防禦力"
"6","","在《超異域公主連結Re:Dive》的戰鬥中，和「受到的魔法攻擊傷害」有莫大關聯的能力。","6","27861","6","6","這個的名稱是什麼？","1259","1","魔法防禦力","1","6","0","21147","1","31142","39764","38450","魔法防禦力"
"6","","圖片上的名稱為：","6","24093","6","6","這個的名稱是什麼？","1260","1","焰帝的戒指","1","6","1260","25351","1","25106","28976","30340","焰帝的戒指"
"6","兔子先生斬擊","「美美」的必殺技。","6","20808","6","6","這個的名稱是什麼？","1261","1","兔子先生斬擊","2","6","1261","25802","1","26028","23376","29983","子先生斬擊"
"6","","「真琴」的必殺技。","6","29246","6","6","這個的名稱是什麼？","1262","1","沃爾芬之咬","1","6","1262","21676","1","20043","27779","33452","沃爾芬之咬"
"6","璃乃（聖誕節）","【物理】位於後衛，負責攻擊和支援的聖夜弓箭手","6","20035","6","6","這個的名稱是什麼？","1263","1","璃乃（聖誕節）","2","6","0","31680","1","35477","29827","32854","璃乃聖誕節"
"6","用可愛的我緊急投藥♪","「雪（大江戶）」的必殺技。","6","21487","6","6","這個的名稱是什麼？","1264","1","用可愛的我緊急投藥♪","2","6","0","25105","1","30340","29992","24859","用可愛的我"
"6","琉球犬矢之拳","「香織」的必殺技。","6","29699","6","6","這個的名稱是什麼？","1265","1","琉球犬矢之拳","3","6","1265","25331","1","30690","29705","29356","琉球犬矢拳"
"6","憤怒泳圈亂擲","「凱留（夏日）」的必殺技。","6","24594","6","6","這個的名稱是什麼？","1266","1","憤怒泳圈亂擲","1","6","0","25842","1","20098","24996","27891","憤怒泳亂擲"
"6","旋風雷閃擊鎖斬","「莫妮卡（★6）」的必殺技。","6","38275","6","6","這個的名稱是什麼？","1267","1","旋風雷閃擊鎖斬","1","6","1267","26028","1","37782","38647","25802","雷閃擊鎖斬"
"6","多一事不如少一事","表示不要多管閒事。","6","19968","6","6","這句諺語是什麼？","2001","2","多一事不如少一事","2","6","0","22914","2","19981","22810","20107","多一事不如"
"6","稻草屋⇒小木屋⇒磚頭屋","在童話故事「三隻小豬」裡，請依序列出大野狼攻擊的房子。","6","26408","6","6","這個的名稱是什麼？","2002","2","稻草屋⇒小木屋⇒磚頭屋","1","6","0","23627","2","38957","33609","30938","草木磚頭屋"
"6","亮晶晶，星星","經典兒歌「小星星」的歌詞「一閃一閃□□□，滿天都是小□□。」","6","26230","6","6","空格裡該填入的是？","2003","2","亮晶晶，星星","1","6","0","26143","2","26143","20142","26230","亮晶晶星星"
"6","","經典兒歌「造飛機」的歌詞「造飛機造飛機，□□□□□。」","6","21040","6","6","空格裡該填入的是？","2004","2","來到青草地","1","6","0","22320","2","33609","20358","38738","來到青草地"
"6","","經典兒歌「郊遊」的歌詞「走走走走走，我們□□□□□。」","6","25163","6","6","空格裡該填入的是？","2005","2","小手拉小手","1","6","0","25163","2","23567","23567","25289","小手拉小手"
"6","","唐詩的五言絕句之一。王之渙的「登鸛雀樓」裡其中一句為「欲窮千里目，□□□□□。」","6","19978","6","6","空格裡該填入的是？","2006","2","更上一層樓","1","6","0","27155","2","23652","26356","19968","更上一層樓"
"6","","唐詩的五言絕句之一。王建的「新嫁娘詞」裡其中一句為「三日入廚下，□□□□□。」","6","25163","6","6","空格裡該填入的是？","2007","2","洗手作羹湯","2","6","0","28271","2","32697","27927","20316","洗手作羹湯"
"6","","唐詩的五言絕句之一。王維的「送別」裡其中一句為「山中相送罷，□□□□□。」","6","26286","6","6","空格裡該填入的是？","2008","2","日暮掩柴扉","2","6","0","25161","2","26612","26085","25513","日暮掩柴扉"
"6","","唐詩的五言絕句之一。李白的「夜思」裡其中一句為「舉頭望明月，□□□□□。」","6","38957","6","6","空格裡該填入的是？","2009","2","低頭思故鄉","1","6","0","37129","2","25925","20302","24605","低頭思故鄉"
"6","","唐詩的五言絕句之一。孟浩然的「春曉」裡其中一句為「□□□□□，處處聞啼鳥。」","6","30496","6","6","空格裡該填入的是？","2010","2","春眠不覺曉","1","6","0","26313","2","35258","26149","19981","春眠不覺曉"
"6","","唐詩的五言絕句之一。柳宗元的「江雪」裡其中一句為「□□□□□，獨釣寒江雪。」","6","33311","6","6","空格裡該填入的是？","2011","2","孤舟簑笠翁","2","6","0","32705","2","31520","23396","34001","孤舟蓑笠翁"
"6","","唐詩的五言絕句之一。西鄙人的「哥舒歌」裡其中一句為「□□□□□，哥舒夜帶刀。」","6","26007","6","6","空格裡該填入的是？","2012","2","北斗七星高","2","6","0","39640","2","26143","21271","19971","北斗七星高"
"6","","「樂用四敏蘭德語種速濟索爾盃」。","6","24503","6","6","請從裡面挑出和公主連結有關的詞是？","2013","2","蘭德索爾盃","1","6","0","30403","1","29246","34349","32034","蘭德索爾盃"
"6","","「任穎謀哞隻哞石投器自衛爾隊」。","6","21726","6","6","請從裡面挑出和公主連結有關的詞是？","2014","2","哞哞自衛隊","1","6","0","38538","1","34907","21726","33258","哞哞自衛隊"
"6","","「國王的衣服上有著皇宮的城牆圍繞著騎士團」。","6","23470","6","6","請從裡面挑出和公主連結有關的詞是？","2015","2","王宮騎士團","3","6","0","22296","1","22763","29579","39438","王宮騎士團"
"6","","「開心看到你轉換型態吃著吉拿棒」。","6","22411","6","6","請從裡面挑出和公主連結有關的詞是？","2016","2","心型吉拿棒","3","6","0","26834","1","25343","24515","21513","心型吉拿棒"
"6","百地 希留耶","「考一百分在地上撿到希望留下的種子耶」。","6","22320","6","6","請從裡面挑出和公主連結有關的詞是？","2017","2","百地 希留耶","3","6","0","32822","1","30041","30334","24076","百地希留耶"
"6","","「貪吃又愛睡的三人在夢中遇見美麗的新娘」。","6","30561","6","6","請從裡面挑出和公主連結有關的詞是？","2019","2","貪睡三人娘","3","6","0","23064","1","20154","36010","19977","貪睡三人娘"
"6","","「有著魔獸的力量就能瘋狂突襲」。","6","29560","6","6","請從裡面挑出和公主連結有關的詞是？","2020","2","魔獸的狂襲","3","6","0","35186","1","29378","39764","30340","魔獸的狂襲"
"6","","比喻一個人的能力有限。","6","26408","6","6","這句諺語是什麼？","2023","2","獨木不成林","2","6","0","26519","2","25104","29544","19981","獨木不成林"
"6","","比喻做事要會抓重點。","6","34503","6","6","這句諺語是什麼？","2024","2","打蛇打七寸","2","6","0","23544","2","19971","25171","25171","打蛇打七寸"
"6","五十步笑百步","意指「沒什麼差異，在伯仲之間」的用語。","6","21313","6","6","這個的名稱是什麼？","2025","2","五十步笑百步","2","6","0","30334","2","31505","20116","27493","五十步笑百"
"6","自我意識過剩","意指「太過在乎別人對自己有何看法的狀態」的用語。","6","24847","6","6","這個的名稱是什麼？","2026","2","自我意識過剩","1","6","0","21097","2","36942","25105","35672","我意識過剩"
"6","打開天窗說亮話","比喻有事就說，不必隱藏。","6","38283","6","6","這句諺語是什麼？","2027","2","打開天窗說亮話","2","6","0","35498","2","31383","25171","22825","打開天窗說"
