7daa704408a6fa4fc17f3b06700ef0ed466cfdc96b9e120783961e196cf35ee9,66d45b8cd2aa452d4b0e8404c5607887d020c3b586a727d2dd163c9903f57b70,3575f71cdd330445cfb4c1ece8072397498bac922e89f3a73947d341db6e16d1,d39d5b7062ec23ebcb574950ebf46fc48de296724d904c9d3767e9a418b9ca45,0850b253f4e872cef8c1a3bd6e7dc73c82c2b5d4a2a6cd3c281a6b82cf3ec6a4,df2b0d0c3b74b26ad243497f49b3b386c64d3bfe71a12d80174fcb5d2067f384,0d6ed728008eb0ee4443aa6403776fe6c1e599a81ddc2b0d1bfc86fe50afc92a,26261f03219d4d293b1a4010601f544d210d545a032b317a4c76cd29228457ef
"1001005","討伐NORMAL貝特魯吉烏斯！","11001005","10","1","2019/10/01 16:00:00","2030/01/01 23:59:59","99001005"
"1001006","討伐HARD貝特魯吉烏斯！","11001006","10","1","2019/10/01 16:00:00","2030/01/01 23:59:59","99001006"
"1001007","討伐VERY HARD貝特魯吉烏斯！","11001007","10","1","2019/10/01 16:00:00","2030/01/01 23:59:59","99001007"
"1001008","討伐SPECIAL貝特魯吉烏斯！","11001008","10","1","2019/10/01 16:00:00","2030/01/01 23:59:59","99001008"
"1001009","討伐NORMAL雨神大人！","11001009","10","1","2019/11/01 16:00:00","2030/01/01 23:59:59","99001009"
"1001010","討伐HARD雨神大人！","11001010","10","1","2019/11/01 16:00:00","2030/01/01 23:59:59","99001010"
"1001011","討伐VERY HARD雨神大人！","11001011","10","1","2019/11/01 16:00:00","2030/01/01 23:59:59","99001011"
"1001012","討伐SPECIAL雨神大人！","11001012","10","1","2019/11/01 16:00:00","2030/01/01 23:59:59","99001012"
"1001017","討伐NORMAL奄美魔物！","11001017","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001017"
"1001018","討伐HARD奄美魔物！","11001018","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001018"
"1001019","討伐VERY HARD奄美魔物！","11001019","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001019"
"1001020","討伐SPECIAL奄美魔物！","11001020","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001020"
"1001021","美麗海的空手道女孩","11001021","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001021"
"1001022","激浪的庵美魔物破壞者","11001022","10","1","2019/12/02 16:00:00","2030/01/01 23:59:59","99001022"
"1001023","討伐NORMAL劇毒曼德拉草！","11001023","10","1","2020/01/02 16:00:00","2030/01/01 23:59:59","99001023"
"1001024","討伐HARD劇毒曼德拉草！","11001024","10","1","2020/01/02 16:00:00","2030/01/01 23:59:59","99001024"
"1001025","討伐VERY HARD劇毒曼德拉草！","11001025","10","1","2020/01/02 16:00:00","2030/01/01 23:59:59","99001025"
"1001026","討伐SPECIAL劇毒曼德拉草！","11001026","10","1","2020/01/02 16:00:00","2030/01/01 23:59:59","99001026"
"1001027","討伐NORMAL幻影男爵！","11001027","10","1","2020/02/04 16:00:00","2030/01/01 23:59:59","99001027"
"1001028","討伐HARD幻影男爵！","11001028","10","1","2020/02/04 16:00:00","2030/01/01 23:59:59","99001028"
"1001029","討伐VERY HARD幻影男爵！","11001029","10","1","2020/02/04 16:00:00","2030/01/01 23:59:59","99001029"
"1001030","討伐SPECIAL幻影男爵！","11001030","10","1","2020/02/04 16:00:00","2030/01/01 23:59:59","99001030"
"1001031","討伐NORMAL似龍生物！","11001031","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001031"
"1001032","討伐HARD似龍生物！","11001032","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001032"
"1001033","討伐VERY HARD似龍生物！","11001033","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001033"
"1001034","討伐SPECIAL似龍生物！","11001034","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001034"
"1001039","字彙初心者","11001039","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001039"
"1001040","字彙連結者","11001040","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001040"
"1001041","字彙大師","11001041","10","1","2020/03/02 16:00:00","2030/01/01 23:59:59","99001041"
"1001043","討伐NORMAL復仇者馴鹿！","11001042","10","1","2020/04/01 16:00:00","2030/01/01 23:59:59","99001042"
"1001044","討伐HARD復仇者馴鹿！","11001043","10","1","2020/04/01 16:00:00","2030/01/01 23:59:59","99001043"
"1001045","討伐VERY HARD復仇者馴鹿！","11001044","10","1","2020/04/01 16:00:00","2030/01/01 23:59:59","99001044"
"1001046","討伐SPECIAL復仇者馴鹿！","11001045","10","1","2020/04/01 16:00:00","2030/01/01 23:59:59","99001045"
"1001047","討伐NORMAL山神大人！","11001046","10","1","2018/01/01 15:00:00","2030/01/01 23:59:59","99001046"
"1001048","討伐HARD山神大人！","11001047","10","1","2018/01/01 15:00:00","2030/01/01 23:59:59","99001047"
"1001049","討伐VERY HARD山神大人！","11001048","10","1","2018/01/01 15:00:00","2030/01/01 23:59:59","99001048"
"1001050","討伐SPECIAL山神大人！","11001049","10","1","2018/01/01 15:00:00","2030/01/01 23:59:59","99001049"
"1001051","福氣公會","11001050","10","1","2018/01/01 15:00:00","2030/01/01 23:59:59","99001046"
"1001052","討伐NORMAL反逆獸！","11001051","10","1","2020/06/03 16:00:00","2030/01/01 23:59:59","99001051"
"1001053","討伐HARD反逆獸！","11001052","10","1","2020/06/03 16:00:00","2030/01/01 23:59:59","99001052"
"1001054","討伐VERY HARD反逆獸！","11001053","10","1","2020/06/03 16:00:00","2030/01/01 23:59:59","99001053"
"1001055","討伐SPECIAL反逆獸！","11001054","10","1","2020/06/03 16:00:00","2030/01/01 23:59:59","99001054"
"1001056","討伐NORMAL喧囂獨角兔！","11001055","10","1","2020/09/30 16:00:00","2030/01/01 23:59:59","99001055"
"1001057","討伐HARD喧囂獨角兔！","11001056","10","1","2020/09/30 16:00:00","2030/01/01 23:59:59","99001056"
"1001058","討伐VERY HARD喧囂獨角兔！","11001057","10","1","2020/09/30 16:00:00","2030/01/01 23:59:59","99001057"
"1001059","討伐SPECIAL喧囂獨角兔！","11001058","10","1","2020/09/30 16:00:00","2030/01/01 23:59:59","99001058"
"1001060","討伐NORMAL糾結的盆栽小花！","11001059","10","1","2020/10/12 16:00:00","2030/01/01 23:59:59","99001059"
"1001061","討伐HARD糾結的盆栽小花！","11001060","10","1","2020/10/12 16:00:00","2030/01/01 23:59:59","99001060"
"1001062","討伐VERY HARD糾結的盆栽小花！","11001061","10","1","2020/10/12 16:00:00","2030/01/01 23:59:59","99001061"
"1001063","討伐SPECIAL糾結的盆栽小花！","11001062","10","1","2020/10/12 16:00:00","2030/01/01 23:59:59","99001062"
"1001064","討伐NORMAL好朋友X！","11001063","10","1","2020/07/02 16:00:00","2030/01/01 23:59:59","99001063"
"1001065","討伐HARD好朋友X！","11001064","10","1","2020/07/02 16:00:00","2030/01/01 23:59:59","99001064"
"1001066","討伐VERY HARD好朋友X！","11001065","10","1","2020/07/02 16:00:00","2030/01/01 23:59:59","99001065"
"1001067","討伐SPECIAL好朋友X！","11001066","10","1","2020/07/02 16:00:00","2030/01/01 23:59:59","99001066"
"1001068","討伐NORMAL忍者首領半藏！","11001067","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001067"
"1001069","討伐HARD忍者首領半藏 ！","11001068","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001068"
"1001070","討伐VERY HARD忍者首領半藏！","11001069","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001069"
"1001071","討伐SPECIAL忍者首領半藏！","11001070","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001070"
"1001072","起司番隊見習生","11001071","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001071"
"1001073","起司番隊隊長","11001072","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001072"
"1001074","金幣大師","11001073","10","1","2020/08/03 16:00:00","2030/01/01 23:59:59","99001073"
"1001075","討伐NORMAL賈巴沃克！","11001074","10","1","2020/09/04 16:00:00","2030/01/01 23:59:59","99001074"
"1001076","討伐HARD賈巴沃克！","11001075","10","1","2020/09/04 16:00:00","2030/01/01 23:59:59","99001075"
"1001077","討伐VERY HARD賈巴沃克！","11001076","10","1","2020/09/04 16:00:00","2030/01/01 23:59:59","99001076"
"1001078","討伐SPECIAL賈巴沃克！","11001077","10","1","2020/09/04 16:00:00","2030/01/01 23:59:59","99001077"
"1001079","討伐NORMAL覺醒‧花心星！","11001078","10","1","2020/11/02 16:00:00","2030/01/01 23:59:59","99001078"
"1001080","討伐HARD覺醒‧花心星！","11001079","10","1","2020/11/02 16:00:00","2030/01/01 23:59:59","99001079"
"1001081","討伐VERY HARD覺醒‧花心星！","11001080","10","1","2020/11/02 16:00:00","2030/01/01 23:59:59","99001080"
"1001082","討伐SPECIAL覺醒‧花心星！","11001081","10","1","2020/11/02 16:00:00","2030/01/01 23:59:59","99001081"
"1001083","討伐NORMAL海岸暴君‧鮫吉！","11001082","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001082"
"1001084","討伐HARD海岸暴君‧鮫吉！","11001083","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001083"
"1001085","討伐VERY HARD海岸暴君‧鮫吉！","11001084","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001084"
"1001086","討伐SPECIAL海岸暴君‧鮫吉！","11001085","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001085"
"1001087","噗吉全壘打","11001086","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001086"
"1001088","海岸的4號見習隊員","11001087","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001087"
"1001089","海岸的強棒","11001088","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001088"
"1001090","海岸屹立不搖的4號","11001089","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001089"
"1001091","海岸的全壘打王","11001090","10","1","2020/12/04 16:00:00","2030/01/01 23:59:59","99001090"
"1001092","討伐NORMAL失控的純潔之弓！","11001091","10","1","2020/12/28 16:00:00","2030/01/01 23:59:59","99001091"
"1001093","討伐HARD失控的純潔之弓！","11001092","10","1","2020/12/28 16:00:00","2030/01/01 23:59:59","99001092"
"1001094","討伐VERY HARD失控的純潔之弓！","11001093","10","1","2020/12/28 16:00:00","2030/01/01 23:59:59","99001093"
"1001095","討伐SPECIAL失控的純潔之弓！","11001094","10","1","2020/12/28 16:00:00","2030/01/01 23:59:59","99001094"
"1001096","討伐NORMAL驚叫鬼魂教父！","11001095","10","1","2021/02/01 16:00:00","2030/01/01 23:59:59","99001095"
"1001097","討伐HARD驚叫鬼魂教父！","11001096","10","1","2021/02/01 16:00:00","2030/01/01 23:59:59","99001096"
"1001098","討伐VERY HARD驚叫鬼魂教父！","11001097","10","1","2021/02/01 16:00:00","2030/01/01 23:59:59","99001097"
"1001099","討伐SPECIAL驚叫鬼魂教父！","11001098","10","1","2021/02/01 16:00:00","2030/01/01 23:59:59","99001098"
"1001100","討伐NORMAL反逆獸 de M！","11001099","10","1","2021/03/02 16:00:00","2030/01/01 23:59:59","99001099"
"1001101","討伐HARD反逆獸 de M！","11001100","10","1","2021/03/02 16:00:00","2030/01/01 23:59:59","99001100"
"1001102"," 討伐VERY HARD反逆獸 de M！","11001101","10","1","2021/03/02 16:00:00","2030/01/01 23:59:59","99001101"
"1001103","討伐SPECIAL反逆獸 de M！","11001102","10","1","2021/03/02 16:00:00","2030/01/01 23:59:59","99001102"
"1001104","討伐NORMAL被操控的雪人！","11001103","10","1","2021/04/01 16:00:00","2030/01/01 23:59:59","99001103"
"1001105","討伐HARD被操控的雪人！","11001104","10","1","2021/04/01 16:00:00","2030/01/01 23:59:59","99001104"
"1001106","討伐VERY HARD被操控的雪人！","11001105","10","1","2021/04/01 16:00:00","2030/01/01 23:59:59","99001105"
"1001107","討伐SPECIAL被操控的雪人！","11001106","10","1","2021/04/01 16:00:00","2030/01/01 23:59:59","99001106"
"1001108","討伐NORMAL究極金槍鮪！","11001107","10","1","2021/05/04 16:00:00","2030/01/01 23:59:59","99001107"
"1001109","討伐HARD究極金槍鮪！","11001108","10","1","2021/05/04 16:00:00","2030/01/01 23:59:59","99001108"
"1001110","討伐VERY HARD究極金槍鮪！","11001109","10","1","2021/05/04 16:00:00","2030/01/01 23:59:59","99001109"
"1001111","討伐SPECIAL究極金槍鮪！","11001110","10","1","2021/05/04 16:00:00","2030/01/01 23:59:59","99001110"
"1001112","討伐NORMAL角鹿將軍！","11001111","10","1","2021/06/02 16:00:00","2030/01/01 23:59:59","99001111"
"1001113","討伐HARD角鹿將軍！","11001112","10","1","2021/06/02 16:00:00","2030/01/01 23:59:59","99001112"
"1001114","討伐VERY HARD角鹿將軍！","11001113","10","1","2021/06/02 16:00:00","2030/01/01 23:59:59","99001113"
"1001115","討伐SPECIAL角鹿將軍！","11001114","10","1","2021/06/02 16:00:00","2030/01/01 23:59:59","99001114"
"1001116","討伐NORMAL黑風之精靈！","11001115","10","1","2012/06/12 16:00:00","2030/01/01 23:59:59","99001115"
"1001117","討伐HARD黑風之精靈！","11001116","10","1","2012/06/12 16:00:00","2030/01/01 23:59:59","99001116"
"1001118","討伐VERY HARD黑風之精靈！","11001117","10","1","2012/06/12 16:00:00","2030/01/01 23:59:59","99001117"
"1001119","討伐SPECIAL黑風之精靈！","11001118","10","1","2012/06/12 16:00:00","2030/01/01 23:59:59","99001118"
"1001120","討伐NORMAL魔物公主！","11001119","10","1","2021/07/05 16:00:00","2030/01/01 23:59:59","99001119"
"1001121","討伐HARD魔物公主！","11001120","10","1","2021/07/05 16:00:00","2030/01/01 23:59:59","99001120"
"1001122","討伐VERY HARD魔物公主！","11001121","10","1","2021/07/05 16:00:00","2030/01/01 23:59:59","99001121"
"1001123","討伐SPECIAL魔物公主！","11001122","10","1","2021/07/05 16:00:00","2030/01/01 23:59:59","99001122"
"1001124","無名的藝術NORMAL討伐！","11001123","10","1","2021/08/02 16:00:00","2030/01/01 23:59:59","99001123"
"1001125","無名的藝術HARD討伐！","11001124","10","1","2021/08/02 16:00:00","2030/01/01 23:59:59","99001124"
"1001126","無名的藝術VERY HARD討伐！","11001125","10","1","2021/08/02 16:00:00","2030/01/01 23:59:59","99001125"
"1001127","無名的藝術SPECIAL討伐！","11001126","10","1","2021/08/02 16:00:00","2030/01/01 23:59:59","99001126"
"1001128","爆裂‧時間儀NORMAL討伐！","11001127","10","1","2021/09/01 16:00:00","2030/01/01 23:59:59","99001127"
"1001129","爆裂‧時間儀HARD討伐！","11001128","10","1","2021/09/01 16:00:00","2030/01/01 23:59:59","99001128"
"1001130","爆裂‧時間儀VERY HARD討伐！","11001129","10","1","2021/09/01 16:00:00","2030/01/01 23:59:59","99001129"
"1001131","爆裂‧時間儀SPECIAL討伐！","11001130","10","1","2021/09/01 16:00:00","2030/01/01 23:59:59","99001130"
"1001042","字彙大師Ⅱ","11001131","10","1","2021/09/01 16:00:00","2030/01/01 23:59:59","99001131"
"1001132","究極機械玩具王 NORMAL討伐！","11001132","10","1","2021/10/01 16:00:00","2030/01/01 23:59:59","99001132"
"1001133","究極機械玩具王 HARD討伐！","11001133","10","1","2021/10/01 16:00:00","2030/01/01 23:59:59","99001133"
"1001134","究極機械玩具王 VERY HARD討伐！","11001134","10","1","2021/10/01 16:00:00","2030/01/01 23:59:59","99001134"
"1001135","究極機械玩具王 SPECIAL討伐！","11001135","10","1","2021/10/01 16:00:00","2030/01/01 23:59:59","99001135"
"1001136","寫完擅長的作業了！","11001136","10","1","2021/11/01 16:00:00","2030/01/01 23:59:59","99001136"
"1001137","寫完有點不擅長的作業了！","11001137","10","1","2021/11/01 16:00:00","2030/01/01 23:59:59","99001137"
"1001138","寫完非常不擅長的作業了！","11001138","10","1","2021/11/01 16:00:00","2030/01/01 23:59:59","99001138"
"1001139","寫完留到暑假尾聲的作業了！","11001139","10","1","2021/11/01 16:00:00","2030/01/01 23:59:59","99001139"
"1001140","暑假的回憶","11001140","10","1","2021/11/01 16:00:00","2030/01/01 23:59:59","99001140"
"1001142","討伐女王歌唱水母NORMAL！","11001142","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001142"
"1001143","討伐女王歌唱水母HARD！","11001143","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001143"
"1001144","討伐女王歌唱水母VERY HARD！","11001144","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001144"
"1001145","討伐女王歌唱水母SPECIAL！","11001145","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001145"
"1001146","慈樂之音箱推","11001146","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001146"
"1001147","慈樂之音神推","11001147","10","1","2021/12/02 16:00:00","2030/01/01 23:59:59","99001147"
"1001148","討伐NORMAL基古魯博士！","11001148","10","1","2021/01/03 16:00:00","2030/01/01 23:59:59","99001148"
"1001149","討伐HARD基古魯博士！","11001149","10","1","2021/01/03 16:00:00","2030/01/01 23:59:59","99001149"
"1001150","討伐VERY HARD基古魯博士！","11001150","10","1","2021/01/03 16:00:00","2030/01/01 23:59:59","99001150"
"1001151","討伐SPECIAL基古魯博士！","11001151","10","1","2021/01/03 16:00:00","2030/01/01 23:59:59","99001151"
"1001152","討伐NORMAL哀暴小棉花糖！","11001152","10","1","2022/02/01 16:00:00","2030/01/01 23:59:59","99001152"
"1001153","討伐HARD哀暴小棉花糖！","11001153","10","1","2022/02/01 16:00:00","2030/01/01 23:59:59","99001153"
"1001154","討伐VERY HARD哀暴小棉花糖！","11001154","10","1","2022/02/01 16:00:00","2030/01/01 23:59:59","99001154"
"1001155","討伐SPECIAL哀暴小棉花糖！","11001155","10","1","2022/02/01 16:00:00","2030/01/01 23:59:59","99001155"
"1001156","討伐NORMAL反逆獸‧三重！","11001156","10","1","2022/03/01 16:00:00","2030/01/01 23:59:59","99001156"
"1001157","討伐HARD反逆獸‧三重！","11001157","10","1","2022/03/01 16:00:00","2030/01/01 23:59:59","99001157"
"1001158","討伐VERY HARD反逆獸‧三重！","11001158","10","1","2022/03/01 16:00:00","2030/01/01 23:59:59","99001158"
"1001159","討伐SPECIAL反逆獸‧三重！","11001159","10","1","2022/03/01 16:00:00","2030/01/01 23:59:59","99001159"
"1001160","討伐NORMAL孤伶伶的聖誕夜妖精！","11001160","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001160"
"1001161","討伐HARD孤伶伶的聖誕夜妖精！","11001161","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001161"
"1001162","討伐VERY HARD孤伶伶的聖誕夜妖精！","11001162","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001162"
"1001163","討伐SPECIAL孤伶伶的聖誕夜妖精！","11001163","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001163"
"1001164","我把大家都做成布丁了喲","11001164","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001164"
"1001165","製作漂亮布丁的大師","11001165","10","1","2022/04/01 16:00:00","2030/01/01 23:59:59","99001165"
"1001166","討伐NORMAL邪牛神哞猛！","11001166","10","1","2022/05/02 16:00:00","2030/01/01 23:59:59","99001166"
"1001167","討伐HARD邪牛神哞猛！","11001167","10","1","2022/05/02 16:00:00","2030/01/01 23:59:59","99001167"
"1001168","討伐VERY HARD邪牛神哞猛！","11001168","10","1","2022/05/02 16:00:00","2030/01/01 23:59:59","99001168"
"1001169","討伐SPECIAL邪牛神哞猛！","11001169","10","1","2022/05/02 16:00:00","2030/01/01 23:59:59","99001169"
"1001170","討伐NORMAL碎裂魔像！","11001170","10","1","2022/06/01 16:00:00","2030/01/01 23:59:59","99001170"
"1001171","討伐HARD碎裂魔像！","11001171","10","1","2022/06/01 16:00:00","2030/01/01 23:59:59","99001171"
"1001172","討伐VERY HARD碎裂魔像！","11001172","10","1","2022/06/01 16:00:00","2030/01/01 23:59:59","99001172"
"1001173","討伐SPECIAL碎裂魔像！","11001173","10","1","2022/06/01 16:00:00","2030/01/01 23:59:59","99001173"
"1001174","討伐NORMAL超載力量！","11001174","10","1","2022/06/08 16:00:00","2030/01/01 23:59:59","99001174"
"1001175","討伐HARD超載力量！","11001175","10","1","2022/06/08 16:00:00","2030/01/01 23:59:59","99001175"
"1001176","討伐VERY HARD超載力量！","11001176","10","1","2022/06/08 16:00:00","2030/01/01 23:59:59","99001176"
"1001177","討伐SPECIAL超載力量！","11001177","10","1","2022/06/08 16:00:00","2030/01/01 23:59:59","99001177"
"1001178","討伐NORMAL仇鼠‧怒髮衝冠的啾二！","11001178","10","1","2022/07/01 16:00:00","2030/01/01 23:59:59","99001178"
"1001179","討伐HARD仇鼠‧怒髮衝冠的啾二！","11001179","10","1","2022/07/01 16:00:00","2030/01/01 23:59:59","99001179"
"1001180","討伐VERY HARD仇鼠‧怒髮衝冠的啾二！","11001180","10","1","2022/07/01 16:00:00","2030/01/01 23:59:59","99001180"
"1001181","討伐SPECIAL仇鼠‧怒髮衝冠的啾二！","11001181","10","1","2022/07/01 16:00:00","2030/01/01 23:59:59","99001181"
"1001182","討伐NORMAL貪婪暴君‧賭場王！","11001182","10","1","2022/08/01 16:00:00","2030/01/01 23:59:59","99001182"
"1001183","討伐HARD貪婪暴君‧賭場王！","11001183","10","1","2022/08/01 16:00:00","2030/01/01 23:59:59","99001183"
"1001184","討伐VERY HARD貪婪暴君‧賭場王！","11001184","10","1","2022/08/01 16:00:00","2030/01/01 23:59:59","99001184"
"1001185","討伐SPECIAL貪婪暴君‧賭場王！","11001185","10","1","2022/08/01 16:00:00","2030/01/01 23:59:59","99001185"
"1001186","討伐NORMAL受解放的寶藏守護者！","11001186","10","1","2022/09/01 16:00:00","2030/01/01 23:59:59","99001186"
"1001187","討伐HARD受解放的寶藏守護者！","11001187","10","1","2022/09/01 16:00:00","2030/01/01 23:59:59","99001187"
"1001188","討伐VERY HARD受解放的寶藏守護者！","11001188","10","1","2022/09/01 16:00:00","2030/01/01 23:59:59","99001188"
"1001189","討伐SPECIAL受解放的寶藏守護者！","11001189","10","1","2022/09/01 16:00:00","2030/01/01 23:59:59","99001189"
"1001190","討伐NORMAL阿斯特賴亞牛肝菌！","11001190","10","1","2022/10/02 16:00:00","2030/01/01 23:59:59","99001190"
"1001191","討伐HARD阿斯特賴亞牛肝菌！","11001191","10","1","2022/10/02 16:00:00","2030/01/01 23:59:59","99001191"
"1001192","討伐VERY HARD阿斯特賴亞牛肝菌！","11001192","10","1","2022/10/02 16:00:00","2030/01/01 23:59:59","99001192"
"1001193","討伐SPECIAL阿斯特賴亞牛肝菌！","11001193","10","1","2022/10/02 16:00:00","2030/01/01 23:59:59","99001193"
"1001194","討伐NORMAL海將海馬指揮官！","11001194","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001194"
"1001195","討伐HARD海將海馬指揮官！","11001195","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001195"
"1001196","討伐VERY HARD海將海馬指揮官！","11001196","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001196"
"1001197","討伐SPECIAL海將海馬指揮官！","11001197","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001197"
"1001198","絕不退讓的夏日遊戲","11001198","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001198"
"1001199","夏日遊戲的霸者","11001199","10","1","2022/11/01 16:00:00","2030/01/01 23:59:59","99001199"
"1001200","討伐NORMAL月光之門！","11001200","10","1","2022/12/01 16:00:00","2030/01/01 23:59:59","99001200"
"1001201","討伐HARD月光之門！","11001201","10","1","2022/12/01 16:00:00","2030/01/01 23:59:59","99001201"
"1001202","討伐VERY HARD月光之門！","11001202","10","1","2022/12/01 16:00:00","2030/01/01 23:59:59","99001202"
"1001203","討伐SPECIAL月光之門！","11001203","10","1","2022/12/01 16:00:00","2030/01/01 23:59:59","99001203"
"1001204","和小繆的回憶","11001204","10","1","2022/12/01 16:00:00","2030/01/01 23:59:59","99001204"
"1001205","討伐NORMAL哀執的植物羊！","11001205","10","1","2023/01/02 16:00:00","2030/01/01 23:59:59","99001205"
"1001206","討伐HARD哀執的植物羊！","11001206","10","1","2023/01/02 16:00:00","2030/01/01 23:59:59","99001206"
"1001207","討伐VERY HARD哀執的植物羊！","11001207","10","1","2023/01/02 16:00:00","2030/01/01 23:59:59","99001207"
"1001208","討伐SPECIAL哀執的植物羊！","11001208","10","1","2023/01/02 16:00:00","2030/01/01 23:59:59","99001208"
"1001209","討伐NORMAL瘋狂直播主‧輝美！","11001209","10","1","2023/02/01 16:00:00","2030/01/01 23:59:59","99001209"
"1001210","討伐HARD瘋狂直播主‧輝美！","11001210","10","1","2023/02/01 16:00:00","2030/01/01 23:59:59","99001210"
"1001211","討伐VERY HARD瘋狂直播主‧輝美！","11001211","10","1","2023/02/01 16:00:00","2030/01/01 23:59:59","99001211"
"1001212","討伐SPECIAL瘋狂直播主‧輝美！","11001212","10","1","2023/02/01 16:00:00","2030/01/01 23:59:59","99001212"
"1001213","討伐NORMAL黑曜魔像！","11001213","10","1","2023/03/01 16:00:00","2030/01/01 23:59:59","99001213"
"1001214","討伐HARD黑曜魔像！","11001214","10","1","2023/03/01 16:00:00","2030/01/01 23:59:59","99001214"
"1001215","討伐VERY HARD黑曜魔像！","11001215","10","1","2023/03/01 16:00:00","2030/01/01 23:59:59","99001215"
"1001216","討伐SPECIAL黑曜魔像！","11001216","10","1","2023/03/01 16:00:00","2030/01/01 23:59:59","99001216"
"1001217","討伐NORMAL不幸福的多倫多獸！","11001217","10","1","2023/04/01 16:00:00","2030/01/01 23:59:59","99001217"
"1001218","討伐HARD不幸福的多倫多獸！","11001218","10","1","2023/04/01 16:00:00","2030/01/01 23:59:59","99001218"
"1001219","討伐VERY HARD不幸福的多倫多獸！","11001219","10","1","2023/04/01 16:00:00","2030/01/01 23:59:59","99001219"
"1001220","討伐SPECIAL不幸福的多倫多獸！","11001220","10","1","2023/04/01 16:00:00","2030/01/01 23:59:59","99001220"
"1001221","討伐NORMAL汙穢的湯之神‧陽卵！","11001221","10","1","2023/05/01 16:00:00","2030/01/01 23:59:59","99001221"
"1001222","討伐HARD汙穢的湯之神‧陽卵！","11001222","10","1","2023/05/01 16:00:00","2030/01/01 23:59:59","99001222"
"1001223","討伐VERY HARD汙穢的湯之神‧陽卵！","11001223","10","1","2023/05/01 16:00:00","2030/01/01 23:59:59","99001223"
"1001224","討伐SPECIAL汙穢的湯之神‧陽卵！","11001224","10","1","2023/05/01 16:00:00","2030/01/01 23:59:59","99001224"
"1001225","討伐NORMAL樂園守護者！","11001225","10","1","2023/06/01 16:00:00","2030/01/01 23:59:59","99001225"
"1001226","討伐HARD樂園守護者！","11001226","10","1","2023/06/01 16:00:00","2030/01/01 23:59:59","99001226"
"1001227","討伐VERY HARD樂園守護者！","11001227","10","1","2023/06/01 16:00:00","2030/01/01 23:59:59","99001227"
"1001228","討伐SPECIAL樂園守護者！","11001228","10","1","2023/06/01 16:00:00","2030/01/01 23:59:59","99001228"
"1001229","討伐NORMAL象徵久遠庭園之人！","11001229","10","1","2023/06/08 16:00:00","2030/01/01 23:59:59","99001229"
"1001230","討伐HARD象徵久遠庭園之人！","11001230","10","1","2023/06/08 16:00:00","2030/01/01 23:59:59","99001230"
"1001231","討伐VERY HARD象徵久遠庭園之人！","11001231","10","1","2023/06/08 16:00:00","2030/01/01 23:59:59","99001231"
"1001232","討伐SPECIAL象徵久遠庭園之人！","11001232","10","1","2023/06/08 16:00:00","2030/01/01 23:59:59","99001232"
"1001233","討伐NORMAL祈福託災的招財貓！","11001233","10","1","2023/07/02 16:00:00","2030/01/01 23:59:59","99001233"
