a6c6c1f317735b015bf49729921b6fdc21bfd44b225d87a98e90ee0d474991ac,28db7bd973986dc3e43c15b8bc23edbea71013575833a566a9912a4bfe26e26c,506a47060a214e124a7a304c889809e23e97c0f29b38849a235391856cb80a91,6d899f24cddb66d546aeb794f5abf9c2110ef17cf12a01f2b530db9d0ffecad3,259e48475c6920c3fd187bae7e52a638e45c144cc066b4f36387767ac420a16e,833f974ccfa1609a1335da5934d706f4bc5c0e93cbe42e5ac54d86a07119c08e,89dee5cd63a51bd684b04bf57ea32fcfb6e7cd24204fa38cc9f7307428055bb7,eb7f3bc65370ccae4680fbbe7d048abea6d7489cbe17d6fa8d7fd83ca0c15619,c160ea96d94b8187bcf947385ce8a3117eb6996d7705926f8f8fa4de7b512fbd,671fd6f2187126088074e51cdc766ade2eb177060d738627350bab8861f99e2c,9f7656fd7e690050b376ad044fd97e39ddad76ac49ba08dea0b6a96f6797ed31,253ca9f46c10bafc6d3e45eb3248d2dd62281a20a49f16e1e510cdb956493d7c,4ef5a6c489f84206aa82048e4e0d1da9a7e4571302522ca254f712937649a227,65a8b264313fc5e17f5b5555d8a5a6c658cd0bae0075f4cc5febfbed488b52d2,49dd75ac34975ddebcd04ec324e2b7bda528d8ed480b103b87b6ff1931f47cfe,cdd4c2307ab1b77daa9ad7c15b406462ee1cb39123f495c9cb55f030c470f6d7,f0186b55d85d7b32d1f3e85ef2ccaa84895425bca2c30a6e4505c90631aad6e0,032d289b5c07849ee26a70cb3bbbd7fea81a4b2022565fdf5a1b632caf204a2c,59fa79873555f7e887a9226156f3bcfa2f24fd68a81519e456bfebdd30ce21d6,1ca06e952b0f816ccc921effeecd6c6d6a83d097c30eff370d5feec482a8bc03,7a657192893daf3dd8226c28643ce2ebb6bd315b9091c2eec1152d3b927c8102,c5a23323d1fae4960281c0ceb2b4d40ac5a6c7bbfb4cc9c37a672e365930d3fc,5cc9f6bda3ebc654a9b6bfe2af4862b3dad1e8199b503e19f620509773d04cd4,1820faa6cf6bbae1efba20ac634bf6f2a9ed6b83b5eafabd57eb1a29f8503382,17e6b319d560ff426169c21e459368c968822d2e1d5688b1fb4757153d8f095e,3d2563a4f92dc8ed3fb8479ee5e212c53138173dbb5d0c836b83941ee6af4f06,b27543c1590cff5ce575696181bb76438ee4dc0b951d0424f9f1313f0a3d439e,5dceeecf1c1baa1889f5ea3d4d0432eae355729fadeeb7f9d2c76ca6e93ef5eb,30e9e10eec8880b6416b5a5af5a3ea6c3241905e3caa9a197dbda34fe1cc1e30,ca74e5afa7e4ebeb77e64930fecf2ec0691d0e702d7064d96848f4acbc83590a,4a083254cba0e0d426583df565ac9ac4e85c9a0891a3a6990890c5c2bf5bd24d,951abf21bf6f8ed8e1ce13cf70e0e32e9126c94b94114ec872cf8a08255fcca7,57f96a53dd9ad8074be05fc08896956a1e4eb5d2c7a4042dee34c4078b4762a3,b21c39139414d96c7480c7b7c8d05218e99ee2b4198926bf55609d656c11e80b,36935ffb01ad46b5153e2fdb7745fefc0f449b4d4143e6652f08aa4e0af3bde5,bbd9140cd42576b5e126c17e787cb15ab7d92140c6aff64aa38bf6a23d59a224,865f7b2984e61354fef073f24f31dc150eb6660e78d0e33b47f62d1bf6fed726,0a5b58bcaa0f0d715503cfda71eb34db0cce6cba1bd42e6574e7eafc8a502a6e,f9bff33b370c6051d3d92317db4b4e8fbb563483199cec4a56e3ac6fa47d6a9b,84b72c55e67211bfac6678da6037ff9b6c1781b94a82cc0c865f46e2cb7abd4e,c91ae6ca4197c6cb1fcb28cf29fa48c185acea701eeb711106750edd419529ca,dbe814e933c404e9abc3cd0968c2e8ab129f972c05e3efc70a0d4063ed9e4595,7055c6067d66e6f0ca6f68099f7ac5a8eed12473ead668d7931d2ee49c961e05,710cc973b3668d091f8484c0ca3145735976827a787f2598c2f4cb10805c71f0,7ac7cfee08c4d0001857cc53113482dff6a2772f8b75a1ee97617d877352d410,0ece772b0fc9d3317086ee755bf9c9f911306004282e6f44eba15743bf44fe80,5df0818e0d0d6fa0921fb87ad7cf44e00b89d5a26e656adb24d9fd29d6b1db84
"30","1","610019002","510182","10019201","0","100000","0","145","bgm_M240","0","1001902","1","90","2019/11/18 15:59:59","0.03","0.6","81001906","370","0","0","10019201","1","BOSS戰(HARD)","5019302","1.25","bgm_M240_02","2","2019/11/01 16:00:00","1","1","-10","0","610019021","0","0","81001906","0","0","0","205","10019","0","-50","0","3","40"
"30","1","610019003","510182","10019301","1","100000","0","480","bgm_M240","0","1001903","1","90","2019/11/18 15:59:59","0.03","0.6","81001906","370","0","0","10019201","1","Boss戰(VERY HARD)","5019308","1.25","bgm_M240_02","3","2019/11/01 16:00:00","1","0","-70","0","610019031","0","0","81001906","0","0","0","530","10019","0","-50","0","0","-20"
"0","0","610019004","0","10019401","0","100000","0","0","bgm_M240","0","1001904","1","90","2019/11/18 15:59:59","0.03","0","81001906","370","0","0","0","0","0","0","1.25","bgm_M240_02","4","2019/11/01 16:00:00","1","0","0","1","610019041","0","0","81001906","0","0","0","0","10019","0","-50","0","0","0"
"0","0","610019004","0","10019401","0","100000","0","0","bgm_M240","0","1001905","1","90","2019/11/18 15:59:59","0.03","0","81001906","370","0","0","0","0","0","0","1.25","bgm_M240_02","5","2019/11/01 16:00:00","1","0","0","1","610019041","0","0","81001906","0","0","0","0","10019","0","-50","0","0","0"
"20","1","610020001","510041","10020101","0","100000","0","770","bgm_M116","0","1002001","1","90","2019/11/27 15:59:59","0.03","0.6","81000405","20","0","0","10020101","1","BOSS戰(NORMAL)","5004301","1.1","bgm_M116","1","2019/11/17 16:00:00","1","1","-40","0","610020011","0","0","81000405","0","0","0","870","10020","0","30","0","3","10"
"30","1","610020002","510042","10020201","0","100000","0","450","bgm_M116","0","1002002","1","90","2019/11/27 15:59:59","0.03","0.6","81000406","20","0","0","10020201","1","BOSS戰(HARD)","5004302","1.1","bgm_M116","2","2019/11/17 16:00:00","1","1","-40","0","610020021","0","0","81000406","0","0","0","-30","10020","0","30","0","3","10"
"30","1","610020003","510042","10020301","1","100000","0","450","bgm_M116","0","1002003","1","90","2019/11/27 15:59:59","0.03","0.6","81000406","20","0","0","10020201","1","Boss戰(VERY HARD)","5004308","1.1","bgm_M116","3","2019/11/17 16:00:00","1","0","-40","0","610020031","0","0","81000406","0","0","0","500","10020","0","30","0","0","-10"
"20","1","610021001","510211","10021101","0","100000","0","730","bgm_M248","0","1002101","1","90","2019/12/17 15:59:59","0.03","0.6","81002101","300","0","0","10021101","1","BOSS戰(NORMAL)","5021301","1","bgm_M248","1","2019/12/02 16:00:00","1","1","-40","0","610021011","0","0","81002101","0","0","0","1050","10021","0","0","0","3","35"
"30","1","610021002","510212","10021201","0","100000","0","180","bgm_M248","0","1002102","1","90","2019/12/17 15:59:59","0.03","0.6","81002102","300","0","0","10021201","1","BOSS戰(HARD)","5021302","1","bgm_M248","2","2019/12/02 16:00:00","1","1","20","0","610021021","0","0","81002102","0","0","0","233","10021","0","0","0","3","65"
"30","1","610021003","510212","10021301","1","100000","0","450","bgm_M248","0","1002103","1","90","2019/12/17 15:59:59","0.03","0.6","81002102","300","0","0","10021201","1","Boss戰(VERY HARD)","5021308","1","bgm_M248_02","3","2019/12/02 16:00:00","1","0","-40","0","610021031","0","0","81002102","0","0","0","515","10021","0","0","0","0","-65"
"0","0","610021004","0","10021401","0","100000","0","0","bgm_M248","0","1002104","1","90","2019/12/17 15:59:59","0.03","0","81002102","300","0","0","0","0","0","0","1","bgm_M248_02","4","2019/12/02 16:00:00","1","0","0","1","610021041","0","0","81002102","0","0","0","0","10021","0","0","0","0","0"
"0","0","610021004","0","10021401","0","100000","0","0","bgm_M248","0","1002105","1","90","2019/12/17 15:59:59","0.03","0","81002102","300","0","0","0","0","0","0","1","bgm_M248_02","5","2019/12/02 16:00:00","1","0","0","1","610021041","0","0","81002102","0","0","0","0","10021","0","0","0","0","0"
"20","1","610022001","510051","10022101","0","100000","0","770","bgm_M124","0","1002201","1","90","2019/12/26 15:59:59","0.03","0.6","81000505","90","0","0","10022101","1","BOSS戰(NORMAL)","5005301","1.3","bgm_M124","1","2019/12/17 16:00:00","1","1","-40","0","610022011","0","0","81000505","0","0","0","870","10022","0","90","0","3","10"
"30","1","610022002","510052","10022201","0","100000","0","450","bgm_M124","0","1002202","1","90","2019/12/26 15:59:59","0.03","0.6","81000506","90","0","0","10022201","1","BOSS戰(HARD)","5005302","1.3","bgm_M124","2","2019/12/17 16:00:00","1","1","-40","0","610022021","0","0","81000506","0","0","0","380","10022","0","90","0","3","-100"
"30","1","610022003","510052","10022301","1","100000","0","450","bgm_M124","0","1002203","1","90","2019/12/26 15:59:59","0.03","0.6","81000506","90","0","0","10022201","1","Boss戰(VERYHARD)","5005308","1.3","bgm_M124","3","2019/12/17 16:00:00","1","0","-40","0","610022031","0","0","81000506","0","0","0","520","10022","0","90","0","0","58"
"20","1","610023001","510231","10023101","0","100000","0","730","bgm_M257","0","1002301","1","90","2020/01/19 15:59:59","0.03","0.6","81002301","170","0","0","10023101","1","BOSS戰(NORMAL)","5023301","1.25","bgm_M257","1","2020/01/02 16:00:00","1","1","-50","0","610023011","0","0","81002301","0","0","0","780","10023","0","-50","0","3","0"
"30","1","610023002","510232","10023201","0","100000","0","160","bgm_M257","0","1002302","1","90","2020/01/19 15:59:59","0.03","0.6","81002302","170","0","0","10023201","1","BOSS戰(HARD)","5023302","1.25","bgm_M257","2","2020/01/02 16:00:00","1","1","20","0","610023021","0","0","81002302","0","0","0","210","10023","0","-50","0","3","70"
"30","1","610023003","510232","10023301","1","100000","0","460","bgm_M257","0","1002303","1","90","2020/01/19 15:59:59","0.03","0.6","81002302","170","0","0","10023201","1","BOSS戰(VERY HARD)","5023308","1.25","bgm_M257","3","2020/01/02 16:00:00","1","0","-85","0","610023031","0","0","81002302","0","0","0","510","10023","0","-50","0","0","-35"
"0","0","610023004","0","10023401","0","100000","0","0","bgm_M257","0","1002304","1","90","2020/01/19 15:59:59","0.03","0","81002302","170","0","0","0","0","0","0","1.25","bgm_M257","4","2020/01/02 16:00:00","1","0","0","1","610023041","0","0","81002302","0","0","0","0","10023","0","-50","0","0","0"
"0","0","610023004","0","10023401","0","100000","0","0","bgm_M257","0","1002305","1","90","2020/01/19 15:59:59","0.03","0","81002302","170","0","0","0","0","0","0","1.25","bgm_M257","5","2020/01/02 16:00:00","1","0","0","1","610023041","0","0","81002302","0","0","0","0","10023","0","-50","0","0","0"
"20","0.8","610024001","510061","10024101","0","100000","0","770","bgm_M131","0","1002401","1","90","2020/01/26 15:59:59","0.03","0.6","81000605","120","0","0","10024101","1","BOSS戰(NORMAL)","5006301","1.5","bgm_M131","1","2020/01/16 16:00:00","1","1","-40","0","610024011","0","0","81000605","0","0","0","888","10024","0","0","0","3","14"
"30","0.8","610024002","510062","10024201","0","100000","0","450","bgm_M131","0","1002402","1","90","2020/01/26 15:59:59","0.03","0.6","81000606","120","0","0","10024201","1","BOSS戰(HARD)","5006302","1.5","bgm_M131","2","2020/01/16 16:00:00","1","1","-40","0","610024021","0","0","81000606","0","0","0","42","10024","0","0","0","3","14"
"30","0.8","610024003","510062","10024301","1","100000","0","450","bgm_M131","0","1002403","1","90","2020/01/26 15:59:59","0.03","0.6","81000606","120","0","0","10024201","1","BOSS戰(VERY HARD)","5006308","1.5","bgm_M131","3","2020/01/16 16:00:00","1","0","-40","0","610024031","0","0","81000606","0","0","0","500","10024","0","0","0","0","-60"
"20","1","610025001","510251","10025101","0","100000","0","800","bgm_M268","0","1002501","1","90","2020/02/21 15:59:59","0.03","0.6","81002501","240","0","0","10025102","1","BOSS戰(NORMAL)","5025301","1.25","bgm_M268","1","2020/02/04 16:00:00","1","1","-85","0","610025011","0","0","81002501","0","0","0","458","10025","0","-50","0","3","0"
"30","1","610025002","510252","10025201","0","100000","0","145","bgm_M268","0","1002502","1","90","2020/02/21 15:59:59","0.03","0.6","81002502","240","0","0","10025201","1","BOSS戰(HARD)","5025302","1.25","bgm_M268","2","2020/02/04 16:00:00","1","1","-10","0","610025021","0","0","81002502","0","0","0","0","10025","0","-50","0","3","8"
"30","1","610025003","510252","10025301","1","100000","0","480","bgm_M268","0","1002503","1","90","2020/02/21 15:59:59","0.03","0.6","81002502","240","0","0","10025201","1","BOSS戰(VERY HARD)","5025308","1.25","bgm_M268","3","2020/02/04 16:00:00","1","0","-70","0","610025031","0","0","81002502","0","0","0","514","10025","0","-50","0","0","38"
"0","0","610025004","0","10025401","0","100000","0","0","bgm_M268","0","1002504","1","90","2020/02/21 15:59:59","0.03","0","81002502","240","0","0","0","0","0","0","1.25","bgm_M268","4","2020/02/04 16:00:00","1","0","0","1","610025041","0","0","81002502","0","0","0","0","10025","0","-50","0","0","0"
"0","0","610025004","0","10025401","0","100000","0","0","bgm_M268","0","1002505","1","90","2020/02/21 15:59:59","0.03","0","81002502","240","0","0","0","0","0","0","1.25","bgm_M268","5","2020/02/04 16:00:00","1","0","0","1","610025041","0","0","81002502","0","0","0","0","10025","0","-50","0","0","0"
"20","1","610026001","510071","10026101","0","100000","0","770","bgm_M138","0","1002601","1","90","2020/02/28 15:59:59","0.03","0.6","81000705","140","0","0","10026103","1","BOSS戰(NORMAL)","5007301","1.3","bgm_M138","1","2020/02/18 16:00:00","1","1","-40","0","610026011","0","0","81000705","0","0","0","482","10026","0","-50","0","3","10"
"30","1","610026002","510072","10026201","0","100000","0","450","bgm_M138","0","1002602","1","90","2020/02/28 15:59:59","0.03","0.6","81000706","140","0","0","10026201","1.3","BOSS戰(HARD)","5007302","1.3","bgm_M138","2","2020/02/18 16:00:00","1","1","-40","0","610026021","0","0","81000706","0","0","0","-373","10026","0","-50","0","3","-186"
"30","1","610026003","510072","10026301","1","100000","0","450","bgm_M138","0","1002603","1","90","2020/02/28 15:59:59","0.03","0.6","81000706","140","0","0","10026201","1.3","Boss戰(VERYHARD)","5007308","1.3","bgm_M138","3","2020/02/18 16:00:00","1","0","-40","0","610026031","0","0","81000706","0","0","0","455","10026","0","-50","0","0","-63"
"20","1","610027001","510271","10027101","0","100000","0","800","bgm_M276","0","1002701","1","90","2020/03/19 15:59:59","0.03","0.6","81002701","170","0","0","10027101","1","BOSS戰(NORMAL)","5027301","1.25","bgm_M276","1","2020/03/02 16:00:00","1","1","-85","0","610027011","0","0","81002701","0","0","0","888","10027","0","-50","0","3","0"
"30","1","610027002","510272","10027201","0","100000","0","145","bgm_M276","0","1002702","1","90","2020/03/19 15:59:59","0.03","0.6","81002702","170","0","0","10027201","1","BOSS戰(HARD)","5027302","1.25","bgm_M276","2","2020/03/02 16:00:00","1","1","-10","0","610027021","0","0","81002702","0","0","0","-43","10027","0","-50","0","3","10"
"30","1","610027003","510272","10027301","1","100000","0","480","bgm_M276","0","1002703","1","90","2020/03/19 15:59:59","0.03","0.6","81002702","170","0","0","10027201","1","BOSS戰(VERY HARD)","5027308","1.25","bgm_M276","3","2020/03/02 16:00:00","1","0","-70","0","610027031","0","0","81002702","0","0","0","466","10027","0","-50","0","0","-15"
"0","0","610027004","0","10027401","0","100000","0","0","bgm_M276","0","1002704","1","90","2020/03/19 15:59:59","0.03","0","81002702","170","0","0","0","0","0","0","1.25","bgm_M276","4","2020/03/02 16:00:00","1","0","0","1","610027041","0","0","81002702","0","0","0","0","10027","0","-50","0","0","0"
"0","0","610027004","0","10027401","0","100000","0","0","bgm_M276","0","1002705","1","90","2020/03/19 15:59:59","0.03","0","81002702","170","0","0","0","0","0","0","1.25","bgm_M276","5","2020/03/02 16:00:00","1","0","0","1","610027041","0","0","81002702","0","0","0","0","10027","0","-50","0","0","0"
"20","1","610028001","510081","10028101","0","100000","0","770","bgm_M165","0","1002801","1","90","2020/03/26 15:59:59","0.03","0.6","81000805","100","0","0","10028101","1","BOSS戰(NORMAL)","5008301","1.5","bgm_M165","1","2020/03/16 16:00:00","1","1","-40","0","610028011","0","0","81000805","0","0","0","1400","10028","0","-50","0","3","-85"
"30","0.8","610028002","510082","10028201","0","100000","0","450","bgm_M165","0","1002802","1","90","2020/03/26 15:59:59","0.03","0.6","81000806","100","0","0","10028201","1","BOSS戰(HARD)","5008302","1.5","bgm_M165","2","2020/03/16 16:00:00","1","1","-40","0","610028021","0","0","81000806","0","0","0","-175","10028","0","-50","0","3","-160"
"30","0.8","610028003","510082","10028301","1","100000","0","450","bgm_M165","0","1002803","1","90","2020/03/26 15:59:59","0.03","0.6","81000806","100","0","0","10028201","1","Boss戰(VERYHARD)","5008308","1.5","bgm_M165","3","2020/03/16 16:00:00","1","0","-40","0","610028031","0","0","81000806","0","0","0","450","10028","0","-50","0","0","-80"
"20","0.6","610029001","510281","10029101","0","100000","0","800","bgm_M284","0","1002901","1","90","2020/04/19 15:59:59","0.03","0.8","81002901","170","0","0","10029102","1","BOSS戰(NORMAL)","5029301","1.7","bgm_M284","1","2020/04/01 16:00:00","1","1","-85","0","610029011","0","0","81002901","0","0","0","458","10029","0","0","0","3","0"
"30","0.6","610029002","510282","10029201","0","100000","0","170","bgm_M284","0","1002902","1","90","2020/04/19 15:59:59","0.03","0.8","81002902","170","0","0","10029201","1","BOSS戰(HARD)","5029302","1.7","bgm_M284","2","2020/04/01 16:00:00","1","1","19","0","610029021","0","0","81002902","0","0","0","-18","10029","0","0","0","3","39"
"30","0.6","610029003","510282","10029301","1","100000","0","480","bgm_M284","0","1002903","1","90","2020/04/19 15:59:59","0.03","0.8","81002902","170","0","0","10029201","1","BOSS戰(VERY HARD)","5029308","1.7","bgm_M284","3","2020/04/01 16:00:00","1","0","-70","0","610029031","0","0","81002902","0","0","0","474","10029","0","0","0","0","-40"
"0","0","610029004","0","10029401","0","100000","0","0","bgm_M284","0","1002904","1","90","2020/04/19 15:59:59","0.03","0","81002902","170","0","0","0","0","0","0","1.7","bgm_M284","4","2020/04/01 16:00:00","1","0","0","1","610029041","0","0","81002902","0","0","0","0","10029","0","0","0","0","0"
"0","0","610029004","0","10029401","0","100000","0","0","bgm_M284","0","1002905","1","90","2020/04/19 15:59:59","0.03","0","81002902","170","0","0","0","0","0","0","1.7","bgm_M284","5","2020/04/01 16:00:00","1","0","0","1","610029041","0","0","81002902","0","0","0","0","10029","0","0","0","0","0"
"20","0.8","610030001","510091","10030101","0","100000","0","770","bgm_M172","0","1003001","1","90","2020/04/26 15:59:59","0.03","0.8","81000905","250","0","0","10030101","1.1","BOSS戰(NORMAL)","5009301","1.5","bgm_M172","1","2020/04/15 16:00:00","1","1","-40","0","610030011","0","0","81000905","0","0","0","885","10030","0","-50","0","3","-56"
"30","0.8","610030002","510092","10030201","0","100000","0","450","bgm_M172","0","1003002","1","90","2020/04/26 15:59:59","0.03","0.8","81000906","250","0","0","10030201","1.1","BOSS戰(HARD)","5009302","1.5","bgm_M172","2","2020/04/15 16:00:00","1","1","-40","0","610030021","0","0","81000906","0","0","0","-404","10030","0","-50","0","3","37"
"30","0.8","610030003","510092","10030301","1","100000","0","450","bgm_M172","0","1003003","1","90","2020/04/26 15:59:59","0.03","0.8","81000906","250","0","0","10030201","1.1","BOSS戰(VERY HARD)","5009308","1.5","bgm_M172","3","2020/04/15 16:00:00","1","0","-40","0","610030031","0","0","81000906","0","0","0","442","10030","0","-50","0","0","-104"
"20","1","610031001","510311","10031101","0","100000","0","800","bgm_M297","0","1003101","1","90","2020/05/22 15:59:59","0.03","0.6","81003101","170","0","0","10031102","1","BOSS戰(NORMAL)","5031301","1.25","bgm_M297","1","2020/05/05 16:00:00","1","1","-85","0","610031011","0","0","81003101","0","0","0","590","10031","0","-50","0","3","0"
"30","1","610031002","510312","10031201","0","100000","0","145","bgm_M297","0","1003102","1","90","2020/05/22 15:59:59","0.03","0.6","81003102","170","0","0","10031201","1","BOSS戰(HARD)","5031302","1.25","bgm_M297","2","2020/05/05 16:00:00","1","1","-10","0","610031021","0","0","81003102","0","0","0","-17","10031","0","-50","0","3","10"
"30","1","610031003","510312","10031301","1","100000","0","480","bgm_M297","0","1003103","1","90","2020/05/22 15:59:59","0.03","0.6","81003102","170","0","0","10031201","1","BOSS戰(VERY HARD)","5031308","1.25","bgm_M297","3","2020/05/05 16:00:00","1","0","-70","0","610031031","0","0","81003102","0","0","0","516","10031","0","-50","0","0","-15"
"0","0","610031004","0","10031401","0","100000","0","0","bgm_M297","0","1003104","1","90","2020/05/22 15:59:59","0.03","0","81003102","170","0","0","0","0","0","0","1.25","bgm_M297","4","2020/05/05 16:00:00","1","0","0","1","610031041","0","0","81003102","0","0","0","0","10031","0","-50","0","0","0"
"0","0","610031004","0","10031401","0","100000","0","0","bgm_M297","0","1003105","1","90","2020/05/22 15:59:59","0.03","0","81003102","170","0","0","0","0","0","0","1.25","bgm_M297","5","2020/05/05 16:00:00","1","0","0","1","610031041","0","0","81003102","0","0","0","0","10031","0","-50","0","0","0"
"20","1","610032001","510101","10032101","0","100000","0","450","bgm_M183","0","1003201","1","90","2020/05/29 15:59:59","0.03","0.6","81001005","200","0","0","10032101","1","BOSS戰(NORMAL)","5010301","1.5","bgm_M183","1","2020/05/19 16:00:00","1","1","770","0","610032011","0","0","81001005","0","0","0","450","10032","0","-50","0","3","770"
"30","0.8","610032002","510102","10032201","0","100000","0","-173","bgm_M183","0","1003202","1","90","2020/05/29 15:59:59","0.03","0.6","81001006","200","0","0","10032201","1.4","BOSS戰(HARD)","5010302","1.5","bgm_M183","2","2020/05/19 16:00:00","1","1","12","0","610032021","0","0","81001006","0","0","0","-194","10032","0","-50","0","3","45"
"30","0.8","610032003","510102","10032301","1","100000","0","213","bgm_M183","0","1003203","1","90","2020/05/29 15:59:59","0.03","0.6","81001006","200","0","0","10032201","1.4","BOSS戰(VERY HARD)","5010308","1.5","bgm_M183","3","2020/05/19 16:00:00","1","0","85","0","610032031","0","0","81001006","0","0","0","185","10032","0","-50","0","0","60"
"20","0.8","610033001","510331","10033101","0","100000","0","842","bgm_M319","0","1003301","1","90","2020/06/21 15:59:59","0.03","0.8","81000605","100","0","0","10033101","1.1","BOSS戰(NORMAL)","5033301","1.25","bgm_M319","1","2020/06/03 16:00:00","1","1","10","0","610033011","0","0","81000605","0","0","0","845","10033","0","-50","0","3","0"
"30","0.8","610033002","510332","10033201","0","100000","0","-30","bgm_M319","0","1003302","1","90","2020/06/21 15:59:59","0.03","0.8","81003304","100","0","0","10033201","1.1","BOSS戰(HARD)","5033302","1.25","bgm_M319","2","2020/06/03 16:00:00","1","1","-190","0","610033021","0","0","81003301","0","0","0","-27","10033","0","-50","0","3","-200"
"30","0.8","610033003","510333","10033301","1","100000","0","482","bgm_M319","0","1003303","1","90","2020/06/21 15:59:59","0.03","0.8","81003304","100","0","0","10033201","1.1","BOSS戰(VERY HARD)","5033308","1.25","bgm_M319","3","2020/06/03 16:00:00","1","0","-5","0","610033031","0","0","81003301","0","0","0","485","10033","0","-50","0","0","-15"
"0","0","610033004","0","10033401","0","100000","0","0","bgm_M319","0","1003304","1","90","2020/06/21 15:59:59","0.03","0","81003304","100","0","0","0","0","0","0","1.25","bgm_M319","4","2020/06/03 16:00:00","1","0","0","1","610033041","0","0","81003301","0","0","0","0","10033","0","-50","0","0","0"
"0","0","610033004","0","10033401","0","100000","0","0","bgm_M319","0","1003305","1","90","2020/06/21 15:59:59","0.03","0","81003304","100","0","0","0","0","0","0","1.25","bgm_M319","5","2020/06/03 16:00:00","1","0","0","1","610033041","0","0","81003301","0","0","0","0","10033","0","-50","0","0","0"
"20","0.8","610034001","510111","10034101","0","100000","0","770","bgm_M192","0","1003401","1","90","2020/06/28 15:59:59","0.03","0.8","81001105","100","0","0","10034102","1.1","BOSS戰(NORMAL)","5011301","1.4","bgm_M192","1","2020/06/17 16:00:00","1","1","-40","0","610034011","0","0","81001105","0","0","0","885","10034","0","0","0","3","-56"
"30","0.8","610034002","510112","10034201","0","100000","0","450","bgm_M192","0","1003402","1","90","2020/06/28 15:59:59","0.03","0.8","81001106","100","0","0","10034201","1.1","BOSS戰(HARD)","5011302","1.4","bgm_M192","2","2020/06/17 16:00:00","1","1","-90","0","610034021","0","0","81001106","0","0","0","-67","10034","0","0","0","3","-1"
"30","0.8","610034003","510112","10034301","1","100000","0","375","bgm_M192","0","1003403","1","90","2020/06/28 15:59:59","0.03","0.8","81001106","100","0","0","10034201","1.1","Boss戰(VERYHARD)","5011308","1.4","bgm_M192","3","2020/06/17 16:00:00","1","0","-55","0","610034031","0","0","81001106","0","0","0","395","10034","0","0","0","0","-99"
"0","0","610034004","0","10034401","0","100000","0","0","bgm_M192","0","1003404","1","90","2020/06/28 15:59:59","0.03","0","81001106","100","0","0","0","0","0","0","1.4","bgm_M192","4","2020/06/17 16:00:00","1","0","0","1","610034041","0","0","81001106","0","0","0","0","10034","0","0","0","0","0"
"0","0","610034004","0","10034401","0","100000","0","0","bgm_M192","0","1003405","1","90","2020/06/28 15:59:59","0.03","0","81001106","100","0","0","0","0","0","0","1.4","bgm_M192","5","2020/06/17 16:00:00","1","0","0","1","610034041","0","0","81001106","0","0","0","0","10034","0","0","0","0","0"
"20","0.45","610035001","510331","10035101","0","100000","0","450","bgm_M57","0","1003501","1","90","2020/10/26 15:59:59","0.03","1.3","100023","50","0","0","10035101","0.5","BOSS戰(NORMAL)","5035301","2.5","bgm_M57","1","2020/09/30 16:00:00","1","1","-40","0","610035011","0","0","100023","0","0","0","788","10035","0","5","0","3","42"
"30","0.45","610035002","510332","10035201","0","100000","0","450","bgm_M57","0","1003502","1","90","2020/10/26 15:59:59","0.03","1.3","100693","50","0","0","10035201","0.5","BOSS戰(HARD)","5035302","2.5","bgm_M57","2","2020/09/30 16:00:00","1","1","-40","0","610035021","0","0","100693","0","0","0","-219","10035","0","5","0","3","46"
