289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"Boss戰(VERY HARD)","510182","0","480","1","0","1","0","0","-50","0","530","bgm_M240_02","3","0","10019","0","370","10019301","-20","-70","610019031","0","1","0","1","1","0","30","0","0.6","100000","2019/11/18 15:59:59","0","2019/11/01 16:00:00","bgm_M240","5019308","0","81001906","1.25","0","81001906","0.03","610019003","10019201","90","1001903"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M240_02","4","0","10019","0","370","10019401","0","0","610019041","0","0","0","1","0","1","0","0","0","100000","2019/11/18 15:59:59","0","2019/11/01 16:00:00","bgm_M240","0","0","81001906","1.25","0","81001906","0.03","610019004","0","90","1001904"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M240_02","5","0","10019","0","370","10019401","0","0","610019041","0","0","0","1","0","1","0","0","0","100000","2019/11/18 15:59:59","0","2019/11/01 16:00:00","bgm_M240","0","0","81001906","1.25","0","81001906","0.03","610019004","0","90","1001905"
"BOSS戰(NORMAL)","510041","0","770","1","1","1","0","0","30","0","870","bgm_M116","1","0","10020","0","20","10020101","10","-40","610020011","3","0","0","1","1","0","20","0","0.6","100000","2019/11/27 15:59:59","0","2019/11/17 16:00:00","bgm_M116","5004301","0","81000405","1.1","0","81000405","0.03","610020001","10020101","90","1002001"
"BOSS戰(HARD)","510042","0","450","1","1","1","0","0","30","0","-30","bgm_M116","2","0","10020","0","20","10020201","10","-40","610020021","3","0","0","1","1","0","30","0","0.6","100000","2019/11/27 15:59:59","0","2019/11/17 16:00:00","bgm_M116","5004302","0","81000406","1.1","0","81000406","0.03","610020002","10020201","90","1002002"
"Boss戰(VERY HARD)","510042","0","450","1","0","1","0","0","30","0","500","bgm_M116","3","0","10020","0","20","10020301","-10","-40","610020031","0","1","0","1","1","0","30","0","0.6","100000","2019/11/27 15:59:59","0","2019/11/17 16:00:00","bgm_M116","5004308","0","81000406","1.1","0","81000406","0.03","610020003","10020201","90","1002003"
"BOSS戰(NORMAL)","510211","0","730","1","1","1","0","0","0","0","1050","bgm_M248","1","0","10021","0","300","10021101","35","-40","610021011","3","0","0","1","1","0","20","0","0.6","100000","2019/12/17 15:59:59","0","2019/12/02 16:00:00","bgm_M248","5021301","0","81002101","1","0","81002101","0.03","610021001","10021101","90","1002101"
"BOSS戰(HARD)","510212","0","180","1","1","1","0","0","0","0","233","bgm_M248","2","0","10021","0","300","10021201","65","20","610021021","3","0","0","1","1","0","30","0","0.6","100000","2019/12/17 15:59:59","0","2019/12/02 16:00:00","bgm_M248","5021302","0","81002102","1","0","81002102","0.03","610021002","10021201","90","1002102"
"Boss戰(VERY HARD)","510212","0","450","1","0","1","0","0","0","0","515","bgm_M248_02","3","0","10021","0","300","10021301","-65","-40","610021031","0","1","0","1","1","0","30","0","0.6","100000","2019/12/17 15:59:59","0","2019/12/02 16:00:00","bgm_M248","5021308","0","81002102","1","0","81002102","0.03","610021003","10021201","90","1002103"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M248_02","4","0","10021","0","300","10021401","0","0","610021041","0","0","0","1","0","1","0","0","0","100000","2019/12/17 15:59:59","0","2019/12/02 16:00:00","bgm_M248","0","0","81002102","1","0","81002102","0.03","610021004","0","90","1002104"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M248_02","5","0","10021","0","300","10021401","0","0","610021041","0","0","0","1","0","1","0","0","0","100000","2019/12/17 15:59:59","0","2019/12/02 16:00:00","bgm_M248","0","0","81002102","1","0","81002102","0.03","610021004","0","90","1002105"
"BOSS戰(NORMAL)","510051","0","770","1","1","1","0","0","90","0","870","bgm_M124","1","0","10022","0","90","10022101","10","-40","610022011","3","0","0","1","1","0","20","0","0.6","100000","2019/12/26 15:59:59","0","2019/12/17 16:00:00","bgm_M124","5005301","0","81000505","1.3","0","81000505","0.03","610022001","10022101","90","1002201"
"BOSS戰(HARD)","510052","0","450","1","1","1","0","0","90","0","380","bgm_M124","2","0","10022","0","90","10022201","-100","-40","610022021","3","0","0","1","1","0","30","0","0.6","100000","2019/12/26 15:59:59","0","2019/12/17 16:00:00","bgm_M124","5005302","0","81000506","1.3","0","81000506","0.03","610022002","10022201","90","1002202"
"Boss戰(VERYHARD)","510052","0","450","1","0","1","0","0","90","0","520","bgm_M124","3","0","10022","0","90","10022301","58","-40","610022031","0","1","0","1","1","0","30","0","0.6","100000","2019/12/26 15:59:59","0","2019/12/17 16:00:00","bgm_M124","5005308","0","81000506","1.3","0","81000506","0.03","610022003","10022201","90","1002203"
"BOSS戰(NORMAL)","510231","0","730","1","1","1","0","0","-50","0","780","bgm_M257","1","0","10023","0","170","10023101","0","-50","610023011","3","0","0","1","1","0","20","0","0.6","100000","2020/01/19 15:59:59","0","2020/01/02 16:00:00","bgm_M257","5023301","0","81002301","1.25","0","81002301","0.03","610023001","10023101","90","1002301"
"BOSS戰(HARD)","510232","0","160","1","1","1","0","0","-50","0","210","bgm_M257","2","0","10023","0","170","10023201","70","20","610023021","3","0","0","1","1","0","30","0","0.6","100000","2020/01/19 15:59:59","0","2020/01/02 16:00:00","bgm_M257","5023302","0","81002302","1.25","0","81002302","0.03","610023002","10023201","90","1002302"
"BOSS戰(VERY HARD)","510232","0","460","1","0","1","0","0","-50","0","510","bgm_M257","3","0","10023","0","170","10023301","-35","-85","610023031","0","1","0","1","1","0","30","0","0.6","100000","2020/01/19 15:59:59","0","2020/01/02 16:00:00","bgm_M257","5023308","0","81002302","1.25","0","81002302","0.03","610023003","10023201","90","1002303"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M257","4","0","10023","0","170","10023401","0","0","610023041","0","0","0","1","0","1","0","0","0","100000","2020/01/19 15:59:59","0","2020/01/02 16:00:00","bgm_M257","0","0","81002302","1.25","0","81002302","0.03","610023004","0","90","1002304"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M257","5","0","10023","0","170","10023401","0","0","610023041","0","0","0","1","0","1","0","0","0","100000","2020/01/19 15:59:59","0","2020/01/02 16:00:00","bgm_M257","0","0","81002302","1.25","0","81002302","0.03","610023004","0","90","1002305"
"BOSS戰(NORMAL)","510061","0","770","1","1","0.8","0","0","0","0","888","bgm_M131","1","0","10024","0","120","10024101","14","-40","610024011","3","0","0","1","1","0","20","0","0.6","100000","2020/01/26 15:59:59","0","2020/01/16 16:00:00","bgm_M131","5006301","0","81000605","1.5","0","81000605","0.03","610024001","10024101","90","1002401"
"BOSS戰(HARD)","510062","0","450","1","1","0.8","0","0","0","0","42","bgm_M131","2","0","10024","0","120","10024201","14","-40","610024021","3","0","0","1","1","0","30","0","0.6","100000","2020/01/26 15:59:59","0","2020/01/16 16:00:00","bgm_M131","5006302","0","81000606","1.5","0","81000606","0.03","610024002","10024201","90","1002402"
"BOSS戰(VERY HARD)","510062","0","450","1","0","0.8","0","0","0","0","500","bgm_M131","3","0","10024","0","120","10024301","-60","-40","610024031","0","1","0","1","1","0","30","0","0.6","100000","2020/01/26 15:59:59","0","2020/01/16 16:00:00","bgm_M131","5006308","0","81000606","1.5","0","81000606","0.03","610024003","10024201","90","1002403"
"BOSS戰(NORMAL)","510251","0","800","1","1","1","0","0","-50","0","458","bgm_M268","1","0","10025","0","240","10025101","0","-85","610025011","3","0","0","1","1","0","20","0","0.6","100000","2020/02/21 15:59:59","0","2020/02/04 16:00:00","bgm_M268","5025301","0","81002501","1.25","0","81002501","0.03","610025001","10025102","90","1002501"
"BOSS戰(HARD)","510252","0","145","1","1","1","0","0","-50","0","0","bgm_M268","2","0","10025","0","240","10025201","8","-10","610025021","3","0","0","1","1","0","30","0","0.6","100000","2020/02/21 15:59:59","0","2020/02/04 16:00:00","bgm_M268","5025302","0","81002502","1.25","0","81002502","0.03","610025002","10025201","90","1002502"
"BOSS戰(VERY HARD)","510252","0","480","1","0","1","0","0","-50","0","514","bgm_M268","3","0","10025","0","240","10025301","38","-70","610025031","0","1","0","1","1","0","30","0","0.6","100000","2020/02/21 15:59:59","0","2020/02/04 16:00:00","bgm_M268","5025308","0","81002502","1.25","0","81002502","0.03","610025003","10025201","90","1002503"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M268","4","0","10025","0","240","10025401","0","0","610025041","0","0","0","1","0","1","0","0","0","100000","2020/02/21 15:59:59","0","2020/02/04 16:00:00","bgm_M268","0","0","81002502","1.25","0","81002502","0.03","610025004","0","90","1002504"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M268","5","0","10025","0","240","10025401","0","0","610025041","0","0","0","1","0","1","0","0","0","100000","2020/02/21 15:59:59","0","2020/02/04 16:00:00","bgm_M268","0","0","81002502","1.25","0","81002502","0.03","610025004","0","90","1002505"
"BOSS戰(NORMAL)","510071","0","770","1","1","1","0","0","-50","0","482","bgm_M138","1","0","10026","0","140","10026101","10","-40","610026011","3","0","0","1","1","0","20","0","0.6","100000","2020/02/28 15:59:59","0","2020/02/18 16:00:00","bgm_M138","5007301","0","81000705","1.3","0","81000705","0.03","610026001","10026103","90","1002601"
"BOSS戰(HARD)","510072","0","450","1","1","1","0","0","-50","0","-373","bgm_M138","2","0","10026","0","140","10026201","-186","-40","610026021","3","0","0","1","1.3","0","30","0","0.6","100000","2020/02/28 15:59:59","0","2020/02/18 16:00:00","bgm_M138","5007302","0","81000706","1.3","0","81000706","0.03","610026002","10026201","90","1002602"
"Boss戰(VERYHARD)","510072","0","450","1","0","1","0","0","-50","0","455","bgm_M138","3","0","10026","0","140","10026301","-63","-40","610026031","0","1","0","1","1.3","0","30","0","0.6","100000","2020/02/28 15:59:59","0","2020/02/18 16:00:00","bgm_M138","5007308","0","81000706","1.3","0","81000706","0.03","610026003","10026201","90","1002603"
"BOSS戰(NORMAL)","510271","0","800","1","1","1","0","0","-50","0","888","bgm_M276","1","0","10027","0","170","10027101","0","-85","610027011","3","0","0","1","1","0","20","0","0.6","100000","2020/03/19 15:59:59","0","2020/03/02 16:00:00","bgm_M276","5027301","0","81002701","1.25","0","81002701","0.03","610027001","10027101","90","1002701"
"BOSS戰(HARD)","510272","0","145","1","1","1","0","0","-50","0","-43","bgm_M276","2","0","10027","0","170","10027201","10","-10","610027021","3","0","0","1","1","0","30","0","0.6","100000","2020/03/19 15:59:59","0","2020/03/02 16:00:00","bgm_M276","5027302","0","81002702","1.25","0","81002702","0.03","610027002","10027201","90","1002702"
"BOSS戰(VERY HARD)","510272","0","480","1","0","1","0","0","-50","0","466","bgm_M276","3","0","10027","0","170","10027301","-15","-70","610027031","0","1","0","1","1","0","30","0","0.6","100000","2020/03/19 15:59:59","0","2020/03/02 16:00:00","bgm_M276","5027308","0","81002702","1.25","0","81002702","0.03","610027003","10027201","90","1002703"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M276","4","0","10027","0","170","10027401","0","0","610027041","0","0","0","1","0","1","0","0","0","100000","2020/03/19 15:59:59","0","2020/03/02 16:00:00","bgm_M276","0","0","81002702","1.25","0","81002702","0.03","610027004","0","90","1002704"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M276","5","0","10027","0","170","10027401","0","0","610027041","0","0","0","1","0","1","0","0","0","100000","2020/03/19 15:59:59","0","2020/03/02 16:00:00","bgm_M276","0","0","81002702","1.25","0","81002702","0.03","610027004","0","90","1002705"
"BOSS戰(NORMAL)","510081","0","770","1","1","1","0","0","-50","0","1400","bgm_M165","1","0","10028","0","100","10028101","-85","-40","610028011","3","0","0","1","1","0","20","0","0.6","100000","2020/03/26 15:59:59","0","2020/03/16 16:00:00","bgm_M165","5008301","0","81000805","1.5","0","81000805","0.03","610028001","10028101","90","1002801"
"BOSS戰(HARD)","510082","0","450","1","1","0.8","0","0","-50","0","-175","bgm_M165","2","0","10028","0","100","10028201","-160","-40","610028021","3","0","0","1","1","0","30","0","0.6","100000","2020/03/26 15:59:59","0","2020/03/16 16:00:00","bgm_M165","5008302","0","81000806","1.5","0","81000806","0.03","610028002","10028201","90","1002802"
"Boss戰(VERYHARD)","510082","0","450","1","0","0.8","0","0","-50","0","450","bgm_M165","3","0","10028","0","100","10028301","-80","-40","610028031","0","1","0","1","1","0","30","0","0.6","100000","2020/03/26 15:59:59","0","2020/03/16 16:00:00","bgm_M165","5008308","0","81000806","1.5","0","81000806","0.03","610028003","10028201","90","1002803"
"BOSS戰(NORMAL)","510281","0","800","1","1","0.6","0","0","0","0","458","bgm_M284","1","0","10029","0","170","10029101","0","-85","610029011","3","0","0","1","1","0","20","0","0.8","100000","2020/04/19 15:59:59","0","2020/04/01 16:00:00","bgm_M284","5029301","0","81002901","1.7","0","81002901","0.03","610029001","10029102","90","1002901"
"BOSS戰(HARD)","510282","0","170","1","1","0.6","0","0","0","0","-18","bgm_M284","2","0","10029","0","170","10029201","39","19","610029021","3","0","0","1","1","0","30","0","0.8","100000","2020/04/19 15:59:59","0","2020/04/01 16:00:00","bgm_M284","5029302","0","81002902","1.7","0","81002902","0.03","610029002","10029201","90","1002902"
"BOSS戰(VERY HARD)","510282","0","480","1","0","0.6","0","0","0","0","474","bgm_M284","3","0","10029","0","170","10029301","-40","-70","610029031","0","1","0","1","1","0","30","0","0.8","100000","2020/04/19 15:59:59","0","2020/04/01 16:00:00","bgm_M284","5029308","0","81002902","1.7","0","81002902","0.03","610029003","10029201","90","1002903"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M284","4","0","10029","0","170","10029401","0","0","610029041","0","0","0","1","0","1","0","0","0","100000","2020/04/19 15:59:59","0","2020/04/01 16:00:00","bgm_M284","0","0","81002902","1.7","0","81002902","0.03","610029004","0","90","1002904"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M284","5","0","10029","0","170","10029401","0","0","610029041","0","0","0","1","0","1","0","0","0","100000","2020/04/19 15:59:59","0","2020/04/01 16:00:00","bgm_M284","0","0","81002902","1.7","0","81002902","0.03","610029004","0","90","1002905"
"BOSS戰(NORMAL)","510091","0","770","1","1","0.8","0","0","-50","0","885","bgm_M172","1","0","10030","0","250","10030101","-56","-40","610030011","3","0","0","1","1.1","0","20","0","0.8","100000","2020/04/26 15:59:59","0","2020/04/15 16:00:00","bgm_M172","5009301","0","81000905","1.5","0","81000905","0.03","610030001","10030101","90","1003001"
"BOSS戰(HARD)","510092","0","450","1","1","0.8","0","0","-50","0","-404","bgm_M172","2","0","10030","0","250","10030201","37","-40","610030021","3","0","0","1","1.1","0","30","0","0.8","100000","2020/04/26 15:59:59","0","2020/04/15 16:00:00","bgm_M172","5009302","0","81000906","1.5","0","81000906","0.03","610030002","10030201","90","1003002"
"BOSS戰(VERY HARD)","510092","0","450","1","0","0.8","0","0","-50","0","442","bgm_M172","3","0","10030","0","250","10030301","-104","-40","610030031","0","1","0","1","1.1","0","30","0","0.8","100000","2020/04/26 15:59:59","0","2020/04/15 16:00:00","bgm_M172","5009308","0","81000906","1.5","0","81000906","0.03","610030003","10030201","90","1003003"
"BOSS戰(NORMAL)","510311","0","800","1","1","1","0","0","-50","0","590","bgm_M297","1","0","10031","0","170","10031101","0","-85","610031011","3","0","0","1","1","0","20","0","0.6","100000","2020/05/22 15:59:59","0","2020/05/05 16:00:00","bgm_M297","5031301","0","81003101","1.25","0","81003101","0.03","610031001","10031102","90","1003101"
"BOSS戰(HARD)","510312","0","145","1","1","1","0","0","-50","0","-17","bgm_M297","2","0","10031","0","170","10031201","10","-10","610031021","3","0","0","1","1","0","30","0","0.6","100000","2020/05/22 15:59:59","0","2020/05/05 16:00:00","bgm_M297","5031302","0","81003102","1.25","0","81003102","0.03","610031002","10031201","90","1003102"
"BOSS戰(VERY HARD)","510312","0","480","1","0","1","0","0","-50","0","516","bgm_M297","3","0","10031","0","170","10031301","-15","-70","610031031","0","1","0","1","1","0","30","0","0.6","100000","2020/05/22 15:59:59","0","2020/05/05 16:00:00","bgm_M297","5031308","0","81003102","1.25","0","81003102","0.03","610031003","10031201","90","1003103"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M297","4","0","10031","0","170","10031401","0","0","610031041","0","0","0","1","0","1","0","0","0","100000","2020/05/22 15:59:59","0","2020/05/05 16:00:00","bgm_M297","0","0","81003102","1.25","0","81003102","0.03","610031004","0","90","1003104"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M297","5","0","10031","0","170","10031401","0","0","610031041","0","0","0","1","0","1","0","0","0","100000","2020/05/22 15:59:59","0","2020/05/05 16:00:00","bgm_M297","0","0","81003102","1.25","0","81003102","0.03","610031004","0","90","1003105"
"BOSS戰(NORMAL)","510101","0","450","1","1","1","0","0","-50","0","450","bgm_M183","1","0","10032","0","200","10032101","770","770","610032011","3","0","0","1","1","0","20","0","0.6","100000","2020/05/29 15:59:59","0","2020/05/19 16:00:00","bgm_M183","5010301","0","81001005","1.5","0","81001005","0.03","610032001","10032101","90","1003201"
"BOSS戰(HARD)","510102","0","-173","1","1","0.8","0","0","-50","0","-194","bgm_M183","2","0","10032","0","200","10032201","45","12","610032021","3","0","0","1","1.4","0","30","0","0.6","100000","2020/05/29 15:59:59","0","2020/05/19 16:00:00","bgm_M183","5010302","0","81001006","1.5","0","81001006","0.03","610032002","10032201","90","1003202"
"BOSS戰(VERY HARD)","510102","0","213","1","0","0.8","0","0","-50","0","185","bgm_M183","3","0","10032","0","200","10032301","60","85","610032031","0","1","0","1","1.4","0","30","0","0.6","100000","2020/05/29 15:59:59","0","2020/05/19 16:00:00","bgm_M183","5010308","0","81001006","1.5","0","81001006","0.03","610032003","10032201","90","1003203"
"BOSS戰(NORMAL)","510331","0","842","1","1","0.8","0","0","-50","0","845","bgm_M319","1","0","10033","0","100","10033101","0","10","610033011","3","0","0","1","1.1","0","20","0","0.8","100000","2020/06/21 15:59:59","0","2020/06/03 16:00:00","bgm_M319","5033301","0","81000605","1.25","0","81000605","0.03","610033001","10033101","90","1003301"
"BOSS戰(HARD)","510332","0","-30","1","1","0.8","0","0","-50","0","-27","bgm_M319","2","0","10033","0","100","10033201","-200","-190","610033021","3","0","0","1","1.1","0","30","0","0.8","100000","2020/06/21 15:59:59","0","2020/06/03 16:00:00","bgm_M319","5033302","0","81003304","1.25","0","81003301","0.03","610033002","10033201","90","1003302"
"BOSS戰(VERY HARD)","510333","0","482","1","0","0.8","0","0","-50","0","485","bgm_M319","3","0","10033","0","100","10033301","-15","-5","610033031","0","1","0","1","1.1","0","30","0","0.8","100000","2020/06/21 15:59:59","0","2020/06/03 16:00:00","bgm_M319","5033308","0","81003304","1.25","0","81003301","0.03","610033003","10033201","90","1003303"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M319","4","0","10033","0","100","10033401","0","0","610033041","0","0","0","1","0","1","0","0","0","100000","2020/06/21 15:59:59","0","2020/06/03 16:00:00","bgm_M319","0","0","81003304","1.25","0","81003301","0.03","610033004","0","90","1003304"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_M319","5","0","10033","0","100","10033401","0","0","610033041","0","0","0","1","0","1","0","0","0","100000","2020/06/21 15:59:59","0","2020/06/03 16:00:00","bgm_M319","0","0","81003304","1.25","0","81003301","0.03","610033004","0","90","1003305"
"BOSS戰(NORMAL)","510111","0","770","1","1","0.8","0","0","0","0","885","bgm_M192","1","0","10034","0","100","10034101","-56","-40","610034011","3","0","0","1","1.1","0","20","0","0.8","100000","2020/06/28 15:59:59","0","2020/06/17 16:00:00","bgm_M192","5011301","0","81001105","1.4","0","81001105","0.03","610034001","10034102","90","1003401"
"BOSS戰(HARD)","510112","0","450","1","1","0.8","0","0","0","0","-67","bgm_M192","2","0","10034","0","100","10034201","-1","-90","610034021","3","0","0","1","1.1","0","30","0","0.8","100000","2020/06/28 15:59:59","0","2020/06/17 16:00:00","bgm_M192","5011302","0","81001106","1.4","0","81001106","0.03","610034002","10034201","90","1003402"
"Boss戰(VERYHARD)","510112","0","375","1","0","0.8","0","0","0","0","395","bgm_M192","3","0","10034","0","100","10034301","-99","-55","610034031","0","1","0","1","1.1","0","30","0","0.8","100000","2020/06/28 15:59:59","0","2020/06/17 16:00:00","bgm_M192","5011308","0","81001106","1.4","0","81001106","0.03","610034003","10034201","90","1003403"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M192","4","0","10034","0","100","10034401","0","0","610034041","0","0","0","1","0","1","0","0","0","100000","2020/06/28 15:59:59","0","2020/06/17 16:00:00","bgm_M192","0","0","81001106","1.4","0","81001106","0.03","610034004","0","90","1003404"
"0","0","0","0","1","0","0","0","0","0","0","0","bgm_M192","5","0","10034","0","100","10034401","0","0","610034041","0","0","0","1","0","1","0","0","0","100000","2020/06/28 15:59:59","0","2020/06/17 16:00:00","bgm_M192","0","0","81001106","1.4","0","81001106","0.03","610034004","0","90","1003405"
"BOSS戰(NORMAL)","510331","0","450","1","1","0.45","0","0","5","0","788","bgm_M57","1","0","10035","0","50","10035101","42","-40","610035011","3","0","0","1","0.5","0","20","0","1.3","100000","2020/10/26 15:59:59","0","2020/09/30 16:00:00","bgm_M57","5035301","0","100023","2.5","0","100023","0.03","610035001","10035101","90","1003501"
"BOSS戰(HARD)","510332","0","450","1","1","0.45","0","0","5","0","-219","bgm_M57","2","0","10035","0","50","10035201","46","-40","610035021","3","0","0","1","0.5","0","30","0","1.3","100000","2020/10/26 15:59:59","0","2020/09/30 16:00:00","bgm_M57","5035302","0","100693","2.5","0","100693","0.03","610035002","10035201","90","1003502"
