6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"80","1","0","0","1","151","236","2020/06/03 16:00:00","6004","2020/06/17 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","237","2020/06/03 16:00:00","6005","2020/06/17 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","238","2020/06/15 05:00:00","109","2020/06/25 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","239","2020/06/15 05:00:00","112","2020/06/25 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","240","2020/06/15 05:00:00","101","2020/07/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","241","2020/06/15 05:00:00","101","2020/07/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","242","2020/06/17 16:00:00","7004","2020/06/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","243","2020/06/17 16:00:00","7005","2020/06/24 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","244","2020/06/25 05:00:00","102","2020/07/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","245","2020/06/25 05:00:00","102","2020/07/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","246","2020/07/01 05:00:00","101","2020/07/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","247","2020/07/01 05:00:00","101","2020/07/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","248","2020/07/01 05:00:00","103","2020/07/13 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","249","2020/07/01 05:00:00","103","2020/07/13 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","250","2020/07/01 05:00:00","101","2020/07/17 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","251","2020/07/01 05:00:00","102","2020/07/17 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","252","2020/07/01 05:00:00","111","2020/07/17 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","253","2020/07/01 05:00:00","109","2020/07/17 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","254","2020/07/01 05:00:00","112","2020/07/17 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","255","2020/07/02 16:00:00","6004","2020/07/16 15:59:59","0","-1","1500","0"
"100","1","0","0","1","97","256","2020/07/02 16:00:00","6005","2020/07/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","151","257","2020/07/02 16:00:00","6004","2020/07/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","258","2020/07/02 16:00:00","6005","2020/07/16 15:59:59","0","-1","1500","0"
"100","1","0","0","1","100","259","2020/07/02 16:00:00","8004","2020/07/17 15:59:59","0","-1","1500","0"
"100","1","0","0","1","101","260","2020/07/02 16:00:00","8005","2020/07/17 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","261","2020/07/11 05:00:00","109","2020/07/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","262","2020/07/11 05:00:00","112","2020/07/17 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","263","2020/07/13 05:00:00","104","2020/07/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","264","2020/07/16 16:00:00","7004","2020/07/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","265","2020/07/16 16:00:00","7005","2020/07/26 15:59:59","0","-1","1500","0"
"100","1","0","0","1","98","266","2020/07/16 16:00:00","7004","2020/07/17 15:59:59","0","-1","1500","0"
"100","1","0","0","1","99","267","2020/07/16 16:00:00","7005","2020/07/17 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","268","2020/07/17 05:00:00","101","2020/07/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","269","2020/07/17 05:00:00","101","2020/07/26 04:59:59","0","-1","2000","0"
"30","1","0","0","1","39","270","2020/07/17 05:00:00","111","2020/07/24 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","271","2020/07/17 05:00:00","111","2020/07/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","272","2020/07/26 05:00:00","109","2020/08/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","273","2020/07/26 05:00:00","112","2020/08/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","274","2020/07/26 05:00:00","102","2020/08/01 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","275","2020/07/26 05:00:00","102","2020/08/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","31","276","2020/08/01 05:00:00","101","2020/08/11 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","277","2020/08/01 05:00:00","101","2020/08/11 04:59:59","0","-1","3000","0"
"30","1","0","0","1","34","278","2020/08/01 05:00:00","103","2020/08/13 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","279","2020/08/01 05:00:00","103","2020/08/13 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","280","2020/08/01 05:00:00","101","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","281","2020/08/01 05:00:00","102","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","282","2020/08/01 05:00:00","111","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","283","2020/08/01 05:00:00","109","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","284","2020/08/01 05:00:00","112","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","285","2020/08/01 05:00:00","8004","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","286","2020/08/01 05:00:00","8005","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","287","2020/08/03 16:00:00","6004","2020/08/16 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","288","2020/08/03 16:00:00","6005","2020/08/16 04:59:59","0","-1","1500","0"
"30","1","0","0","1","39","289","2020/08/03 05:00:00","111","2020/08/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","290","2020/08/03 05:00:00","111","2020/08/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","291","2020/08/03 16:00:00","6004","2020/08/17 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","292","2020/08/03 16:00:00","6005","2020/08/17 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","293","2020/08/11 05:00:00","109","2020/08/17 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","294","2020/08/11 05:00:00","112","2020/08/17 04:59:59","0","-1","3000","0"
"40","1","0","0","1","45","295","2020/08/13 05:00:00","104","2020/08/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","296","2020/08/17 16:00:00","7004","2020/08/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","297","2020/08/17 16:00:00","7005","2020/08/24 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","298","2020/08/17 05:00:00","101","2020/08/26 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","299","2020/08/17 05:00:00","101","2020/08/26 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","300","2020/08/26 05:00:00","109","2020/09/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","301","2020/08/26 05:00:00","112","2020/09/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","32","302","2020/08/26 05:00:00","102","2020/09/01 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","303","2020/08/26 05:00:00","102","2020/09/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","304","2020/09/01 05:00:00","109","2020/09/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","305","2020/09/01 05:00:00","112","2020/09/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","306","2020/09/01 05:00:00","103","2020/09/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","307","2020/09/01 05:00:00","103","2020/09/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","308","2020/09/06 05:00:00","104","2020/09/19 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","309","2020/09/14 05:00:00","101","2020/10/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","310","2020/09/14 05:00:00","101","2020/10/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","311","2020/09/21 05:00:00","109","2020/09/26 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","312","2020/09/21 05:00:00","112","2020/09/26 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","313","2020/09/26 05:00:00","102","2020/10/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","314","2020/09/26 05:00:00","102","2020/10/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","315","2020/09/01 16:00:00","6004","2020/09/18 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","316","2020/09/01 16:00:00","6005","2020/09/18 15:59:59","0","-1","1500","0"
"80","1","0","0","1","251","317","2020/09/18 16:00:00","7004","2020/09/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","318","2020/09/18 16:00:00","7005","2020/09/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","151","319","2020/09/30 16:00:00","6004","2020/10/21 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","320","2020/09/30 16:00:00","6005","2020/10/21 15:59:59","0","-1","1500","0"
"40","1","0","0","1","45","321","2020/10/01 05:00:00","104","2020/10/14 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","322","2020/10/01 05:00:00","103","2020/10/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","323","2020/10/01 05:00:00","103","2020/10/14 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","324","2020/10/07 05:00:00","102","2020/10/12 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","325","2020/10/07 05:00:00","102","2020/10/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","326","2020/10/14 05:00:00","109","2020/10/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","327","2020/10/14 05:00:00","112","2020/10/24 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","328","2020/10/14 05:00:00","101","2020/10/24 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","329","2020/10/14 05:00:00","101","2020/10/24 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","330","2020/10/14 05:00:00","101","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","331","2020/10/14 05:00:00","102","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","332","2020/10/14 05:00:00","111","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","333","2020/10/14 05:00:00","109","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","334","2020/10/14 05:00:00","112","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","335","2020/10/14 05:00:00","8004","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","336","2020/10/14 05:00:00","8005","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","337","2020/10/14 05:00:00","6004","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","338","2020/10/14 05:00:00","6005","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","339","2020/10/14 05:00:00","7004","2020/11/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","340","2020/10/14 05:00:00","7005","2020/11/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","251","341","2020/10/19 16:00:00","7004","2020/10/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","342","2020/10/19 16:00:00","7005","2020/10/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","343","2020/10/24 05:00:00","102","2020/10/27 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","344","2020/10/24 05:00:00","102","2020/10/27 04:59:59","0","-1","3000","0"
"30","1","0","0","1","31","345","2020/10/27 05:00:00","101","2020/11/01 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","346","2020/10/27 05:00:00","101","2020/11/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","347","2020/11/01 05:00:00","109","2020/11/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","348","2020/11/01 05:00:00","112","2020/11/06 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","349","2020/11/01 05:00:00","103","2020/11/13 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","350","2020/11/01 05:00:00","103","2020/11/13 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","351","2020/11/02 16:00:00","6004","2020/11/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","352","2020/11/02 16:00:00","6005","2020/11/16 15:59:59","0","-1","1500","0"
"40","1","0","0","1","45","353","2020/11/06 05:00:00","104","2020/11/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","354","2020/11/13 05:00:00","101","2020/12/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","355","2020/11/13 05:00:00","101","2020/12/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","356","2020/11/18 05:00:00","109","2020/11/23 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","357","2020/11/18 05:00:00","112","2020/11/23 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","358","2020/11/23 05:00:00","102","2020/12/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","359","2020/11/23 05:00:00","102","2020/12/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","360","2020/11/17 16:00:00","7004","2020/11/24 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","361","2020/11/17 16:00:00","7005","2020/11/24 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","362","2020/12/01 05:00:00","109","2020/12/05 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","363","2020/12/01 05:00:00","112","2020/12/05 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","364","2020/12/01 05:00:00","103","2020/12/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","365","2020/12/01 05:00:00","103","2020/12/14 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","366","2020/12/06 05:00:00","104","2020/12/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","367","2020/12/14 05:00:00","101","2020/12/30 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","368","2020/12/14 05:00:00","101","2020/12/30 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","369","2020/12/18 05:00:00","109","2020/12/22 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","370","2020/12/18 05:00:00","112","2020/12/22 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","371","2020/12/23 05:00:00","102","2021/01/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","372","2020/12/23 05:00:00","102","2021/01/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","373","2020/12/04 16:00:00","6004","2020/12/18 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","374","2020/12/04 16:00:00","6005","2020/12/18 15:59:59","0","-1","1500","0"
"80","1","0","0","1","251","375","2020/12/18 16:00:00","7004","2020/12/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","376","2020/12/18 16:00:00","7005","2020/12/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","151","377","2020/12/31 16:00:00","6004","2021/01/14 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","378","2020/12/31 16:00:00","6005","2021/01/14 15:59:59","0","-1","1500","0"
"30","1","0","0","1","34","379","2021/01/01 05:00:00","103","2021/01/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","380","2021/01/01 05:00:00","103","2021/01/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","381","2021/01/01 05:00:00","104","2021/01/10 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","382","2021/01/13 05:00:00","101","2021/02/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","383","2021/01/13 05:00:00","101","2021/02/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","384","2021/01/15 05:00:00","102","2021/01/23 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","385","2021/01/15 05:00:00","102","2021/01/23 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","386","2021/01/18 16:00:00","7004","2021/01/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","387","2021/01/18 16:00:00","7005","2021/01/25 15:59:59","0","-1","1500","0"
"30","1","0","0","1","37","388","2021/01/23 05:00:00","109","2021/01/30 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","389","2021/01/23 05:00:00","112","2021/01/30 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","390","2021/02/01 16:00:00","6004","2021/02/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","391","2021/02/01 16:00:00","6005","2021/02/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","34","392","2021/02/01 05:00:00","103","2021/02/08 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","393","2021/02/01 05:00:00","103","2021/02/08 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","394","2021/02/01 05:00:00","104","2021/02/10 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","395","2021/02/01 05:00:00","102","2021/02/04 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","396","2021/02/01 05:00:00","102","2021/02/04 04:59:59","0","-1","2000","0"
"30","1","0","0","1","31","397","2021/02/08 05:00:00","101","2021/02/15 04:59:59","0","-1","3000","0"
"40","1","0","0","1","41","398","2021/02/08 05:00:00","101","2021/02/15 04:59:59","0","-1","3000","0"
"30","1","0","0","1","34","399","2021/02/10 05:00:00","103","2021/02/15 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","400","2021/02/10 05:00:00","103","2021/02/15 04:59:59","0","-1","3000","0"
"100","1","0","0","1","91","401","2021/02/14 05:00:00","101","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","402","2021/02/14 05:00:00","102","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","403","2021/02/14 05:00:00","111","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","404","2021/02/14 05:00:00","109","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","405","2021/02/14 05:00:00","112","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","406","2021/02/14 05:00:00","8004","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","407","2021/02/14 05:00:00","8005","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","408","2021/02/14 05:00:00","6004","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","409","2021/02/14 05:00:00","6005","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","410","2021/02/14 05:00:00","7004","2021/03/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","411","2021/02/14 05:00:00","7005","2021/03/01 04:59:59","0","-1","1500","0"
"30","1","0","0","1","39","412","2021/02/15 05:00:00","111","2021/02/18 04:59:59","0","-1","2000","0"
"40","1","0","0","1","49","413","2021/02/15 05:00:00","111","2021/02/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","414","2021/02/18 05:00:00","109","2021/02/23 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","415","2021/02/18 05:00:00","112","2021/02/23 04:59:59","0","-1","3000","0"
"30","1","0","0","1","31","416","2021/02/18 05:00:00","101","2021/02/26 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","417","2021/02/18 05:00:00","101","2021/02/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","418","2021/02/19 16:00:00","7004","2021/02/26 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","419","2021/02/19 16:00:00","7005","2021/02/26 15:59:59","0","-1","1500","0"
"30","1","0","0","1","32","420","2021/02/23 05:00:00","102","2021/03/01 04:59:59","0","-1","3000","0"
"40","1","0","0","1","42","421","2021/02/23 05:00:00","102","2021/03/01 04:59:59","0","-1","3000","0"
"30","1","0","0","1","34","422","2021/03/01 05:00:00","103","2021/03/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","423","2021/03/01 05:00:00","103","2021/03/15 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","424","2021/03/01 05:00:00","104","2021/03/10 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","425","2021/03/02 16:00:00","6004","2021/03/16 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","426","2021/03/02 16:00:00","6005","2021/03/16 15:59:59","0","-1","1500","0"
"30","1","0","0","1","31","427","2021/03/13 05:00:00","101","2021/04/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","41","428","2021/03/13 05:00:00","101","2021/04/01 04:59:59","0","-1","2000","0"
"30","1","0","0","1","32","429","2021/03/15 05:00:00","102","2021/03/23 04:59:59","0","-1","2000","0"
"40","1","0","0","1","42","430","2021/03/15 05:00:00","102","2021/03/23 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","431","2021/03/17 16:00:00","7004","2021/03/24 15:59:59","0","-1","1500","0"
