1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","50","50","50","0","50","0","0","1","0","0","50","20657","42","0","0","670020050","50","50","50","0","50","50","200000001","1531","50","30","0","10","50","10","52","50","50","50","200200","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","22363","42","0","0","670020051","51","51","51","0","51","51","200000001","1670","51","30","0","10","51","10","53","51","51","51","200200","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","24069","43","0","0","670020052","52","52","52","0","52","52","200000001","1710","52","30","0","10","52","10","54","52","52","52","200200","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","25775","43","0","0","670020053","53","53","53","0","53","53","200000001","1800","53","30","0","10","53","10","55","53","53","53","200200","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","27481","44","0","0","670020054","54","54","54","0","54","54","200000001","1890","54","30","0","10","54","10","56","54","54","54","200200","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","29187","44","0","0","670020055","55","55","55","0","55","55","200000001","1979","55","30","0","10","55","10","57","55","55","55","200200","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","30893","45","0","0","670020056","56","56","56","0","56","56","200000001","2069","56","30","0","10","56","10","58","56","56","56","200200","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","32599","45","0","0","670020057","57","57","57","0","57","57","200000001","2159","57","30","0","10","57","10","59","57","57","57","200200","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","34305","46","0","0","670020058","58","58","58","0","58","58","200000001","2248","58","30","0","10","58","10","60","58","58","58","200200","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","36011","46","0","0","670020059","59","59","59","0","59","59","200000001","2338","59","30","0","10","59","10","61","59","59","59","200200","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","37717","47","0","0","670020060","60","60","60","0","60","60","200000001","2428","60","30","0","10","60","10","62","60","60","60","200200","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","39423","47","0","0","670020061","61","61","61","0","61","61","200000001","2518","61","30","0","10","61","10","63","61","61","61","200200","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","41129","48","0","0","670020062","62","62","62","0","62","62","200000001","2561","62","30","0","10","62","10","64","62","62","62","200200","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","42835","49","0","0","670020063","63","63","63","0","63","63","200000001","2604","63","30","0","10","63","10","66","63","63","63","200200","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","44541","50","0","0","670020064","64","64","64","0","64","64","200000001","2647","64","30","0","10","64","10","68","64","64","64","200200","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","46247","51","0","0","670020065","65","65","65","0","65","65","200000001","2690","65","30","0","10","65","10","70","65","65","65","200200","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","47953","52","0","0","670020066","66","66","66","0","66","66","200000001","2735","66","30","0","10","66","10","72","66","66","66","200200","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","49659","53","0","0","670020067","67","67","67","0","67","67","200000001","2780","67","30","0","10","67","10","74","67","67","67","200200","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","51365","55","0","0","670020068","68","68","68","0","68","68","200000001","2825","68","30","0","10","68","10","76","68","68","68","200200","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","53071","57","0","0","670020069","69","69","69","0","69","69","200000001","2870","69","30","0","10","69","10","78","69","69","69","200200","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","54777","59","0","0","670020070","70","70","70","0","70","70","200000001","2915","70","30","0","10","70","10","80","70","70","70","200200","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","56483","61","0","0","670020071","71","71","71","0","71","71","200000001","2960","71","30","0","10","71","10","82","71","71","71","200200","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","382","5","0","15","670030001","1","1","1","0","1","1","200000008","0","1","30","0","10","1","10","2","1","1","1","200300","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","502","8","0","20","670030002","2","2","2","0","2","2","200000008","0","2","30","0","10","2","10","4","2","2","2","200300","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","623","10","0","26","670030003","3","3","3","0","3","3","200000008","0","3","30","0","10","3","10","5","3","3","3","200300","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","686","16","0","61","670030004","4","4","4","0","4","4","200000008","0","4","30","0","10","4","10","7","4","4","4","200300","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","686","16","0","61","670030005","5","5","5","0","5","5","200000008","0","5","30","0","10","5","10","7","5","5","5","200300","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","678","16","0","63","670030006","6","6","6","0","6","6","200000008","0","6","30","0","10","6","10","8","6","6","6","200300","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","835","17","0","89","670030007","7","7","7","0","7","7","200000008","0","7","30","0","10","7","10","10","7","7","7","200300","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","991","20","0","114","670030008","8","8","8","0","8","8","200000008","0","8","30","0","10","8","10","11","8","8","8","200300","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","1019","20","0","117","670030009","9","9","9","0","9","9","200000008","0","9","30","0","10","9","10","11","9","9","9","200300","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","1048","22","0","120","670030010","10","10","10","0","10","10","200000008","0","10","30","0","10","10","10","13","10","10","10","200300","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","1076","22","0","123","670030011","11","11","11","0","11","11","200000008","0","11","30","0","10","11","10","13","11","11","11","200300","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1104","22","0","126","670030012","12","12","12","0","12","12","200000008","0","12","30","0","10","12","10","13","12","12","12","200300","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1309","24","0","133","670030013","13","13","13","0","13","13","200000008","0","13","30","0","10","13","10","14","13","13","13","200300","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1513","26","0","138","670030014","14","14","14","0","14","14","200000008","0","14","30","0","10","14","10","16","14","14","14","200300","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1717","26","0","145","670030015","15","15","15","0","15","15","200000008","0","15","30","0","10","15","10","16","15","15","15","200300","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1921","26","0","151","670030016","16","16","16","0","16","16","200000008","0","16","30","0","10","16","10","17","16","16","16","200300","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","2257","26","0","175","670030017","17","17","17","0","17","17","200000008","0","17","30","0","10","17","10","18","17","17","17","200300","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","2592","26","0","198","670030018","18","18","18","0","18","18","200000008","0","18","30","0","10","18","10","18","18","18","18","200300","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","2828","27","0","200","670030019","19","19","19","0","19","19","200000008","0","19","30","0","10","19","10","18","19","19","19","200300","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","2939","27","0","203","670030020","20","20","20","0","20","20","200000008","0","20","30","0","10","20","10","18","20","20","20","200300","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","3050","27","0","206","670030021","21","21","21","0","21","21","200000008","0","21","30","0","10","21","10","18","21","21","21","200300","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","3148","29","0","226","670030022","22","22","22","0","22","22","200000008","0","22","30","0","10","22","10","20","22","22","22","200300","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","3304","29","0","226","670030023","23","23","23","0","23","23","200000008","0","23","30","0","10","23","10","20","23","23","23","200300","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","3586","40","0","321","670030024","24","24","24","0","24","24","200000008","0","24","30","0","10","24","10","28","24","24","24","200300","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","3866","42","0","333","670030025","25","25","25","0","25","25","200000008","0","25","30","0","10","25","10","30","25","25","25","200300","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","3966","42","0","371","670030026","26","26","26","0","26","26","200000008","0","26","30","0","10","26","10","30","26","26","26","200300","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","4060","42","0","374","670030027","27","27","27","0","27","27","200000008","0","27","30","0","10","27","10","30","27","27","27","200300","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","4152","42","0","376","670030028","28","28","28","0","28","28","200000008","0","28","30","0","10","28","10","30","28","28","28","200300","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","5542","45","0","438","670030029","29","29","29","0","29","29","200000008","0","29","30","0","10","29","10","32","29","29","29","200300","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","5591","47","0","480","670030030","30","30","30","0","30","30","200000008","0","30","30","0","10","30","10","32","30","30","30","200300","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","5604","47","0","481","670030031","31","31","31","0","31","31","200000008","0","31","30","0","10","31","10","32","31","31","31","200300","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","5618","47","0","481","670030032","32","32","32","0","32","32","200000008","0","32","30","0","10","32","10","32","32","32","32","200300","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","5632","47","0","482","670030033","33","33","33","0","33","33","200000008","0","33","30","0","10","33","10","32","33","33","33","200300","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","6542","47","0","539","670030034","34","34","34","0","34","34","200000008","0","34","30","0","10","34","10","32","34","34","34","200300","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","6610","48","0","543","670030035","35","35","35","0","35","35","200000008","0","35","30","0","10","35","10","32","35","35","35","200300","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","7177","48","0","561","670030036","36","36","36","0","36","36","200000008","0","36","30","0","10","36","10","32","36","36","36","200300","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","7979","53","0","606","670030037","37","37","37","0","37","37","200000008","0","37","30","0","10","37","10","35","37","37","37","200300","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","8781","70","0","651","670030038","38","38","38","0","38","38","200000008","0","38","30","0","10","38","10","49","38","38","38","200300","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","9666","70","0","736","670030039","39","39","39","0","39","39","200000008","0","39","30","0","10","39","10","49","39","39","39","200300","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","10551","70","0","821","670030040","40","40","40","0","40","40","200000008","0","40","30","0","10","40","10","49","40","40","40","200300","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","13253","72","0","935","670030041","41","41","41","0","41","41","200000008","0","41","30","0","10","41","10","50","41","41","41","200300","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","15956","73","0","1049","670030042","42","42","42","0","42","42","200000008","0","42","30","0","10","42","10","50","42","42","42","200300","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","16030","75","0","1066","670030043","43","43","43","0","43","43","200000008","0","43","30","0","10","43","10","52","43","43","43","200300","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","16104","76","0","1083","670030044","44","44","44","0","44","44","200000008","0","44","30","0","10","44","10","52","44","44","44","200300","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","16179","78","0","1100","670030045","45","45","45","0","45","45","200000008","0","45","30","0","10","45","10","53","45","45","45","200300","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","17054","82","0","1142","670030046","46","46","46","0","46","46","200000008","0","46","30","0","10","46","10","56","46","46","46","200300","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","17930","85","0","1182","670030047","47","47","47","0","47","47","200000008","0","47","30","0","10","47","10","59","47","47","47","200300","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","17930","88","0","1224","670030048","48","48","48","0","48","48","200000008","0","48","30","0","10","48","10","63","48","48","48","200300","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","17930","88","0","1224","670030049","49","49","49","0","49","49","200000008","0","49","30","0","10","49","10","63","49","49","49","200300","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","18080","91","0","1255","670030050","50","50","50","0","50","50","200000008","0","50","30","0","10","50","10","69","50","50","50","200300","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","18230","94","0","1285","670030051","51","51","51","0","51","51","200000008","0","51","30","0","10","51","10","75","51","51","51","200300","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","18230","94","0","1285","670030052","52","52","52","0","52","52","200000008","0","52","30","0","10","52","10","76","52","52","52","200300","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","18980","95","0","1345","670030053","53","53","53","0","53","53","200000008","0","53","30","0","10","53","10","77","53","53","53","200300","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","19730","95","0","1405","670030054","54","54","54","0","54","54","200000008","0","54","30","0","10","54","10","77","54","54","54","200300","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","20730","95","0","1445","670030055","55","55","55","0","55","55","200000008","0","55","30","0","10","55","10","77","55","55","55","200300","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","21730","95","0","1485","670030056","56","56","56","0","56","56","200000008","0","56","30","0","10","56","10","77","56","56","56","200300","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","22730","96","0","1625","670030057","57","57","57","0","57","57","200000008","0","57","30","0","10","57","10","79","57","57","57","200300","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","23730","97","0","1765","670030058","58","58","58","0","58","58","200000008","0","58","30","0","10","58","10","80","58","58","58","200300","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","24730","98","0","1945","670030059","59","59","59","0","59","59","200000008","0","59","30","0","10","59","10","82","59","59","59","200300","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","25730","99","0","2125","670030060","60","60","60","0","60","60","200000008","0","60","30","0","10","60","10","83","60","60","60","200300","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","26730","100","0","2305","670030061","61","61","61","0","61","61","200000008","0","61","30","0","10","61","10","85","61","61","61","200300","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","27299","103","0","2376","670030062","62","62","62","0","62","62","200000008","0","62","30","0","10","62","10","86","62","62","62","200300","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","27868","106","0","2447","670030063","63","63","63","0","63","63","200000008","0","63","30","0","10","63","10","86","63","63","63","200300","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","28437","109","0","2518","670030064","64","64","64","0","64","64","200000008","0","64","30","0","10","64","10","86","64","64","64","200300","64","64","0","1"
