2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3
"510","nop_talk_surprise1","0","1","nop_surprise","510047","","0.2","0.2","104811","3"
"510","","1","","nop_idle_normal_suprise1","510048","","","0.2","103231","3"
"510","","1","","nop_idle_normal_suprise1","510049","","","0.2","104611","3"
"510","","","","","510050","","","","510043","91"
"510","","1","","nop_idle_surprise1","510051","","","0.2","104811","3"
"510","","","","","510052","","","","510041","91"
"510","1","7","0","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","510053","0.5","0","0","103411","11"
"510","","1","","nop_10_yukari_04","510054","","","0.2","103411","3"
"510","","1","","nop_10_yukari_04","510055","","","0.2","11","3"
"510","","","","1","510056","","","","1.5","93"
"510","nop_10_yukari_06","0","1","nop_10_yukari_07","510057","","0.2","0.2","103411","3"
"510","nop_10_yukari_06","0","1","nop_10_yukari_07","510058","","0.2","0.2","11","3"
"510","","","","","510059","","","","510053","91"
"510","1","1","0","6","510060","0","0","0","103411","12"
"510","1","7","0","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","510061","0.5","0","0","104611","11"
"510","nop_10_tamaki_talk_doya_jitome_loop","0","1","nop_10_tamaki_talk_doya_jitome","510062","","0.2","0.2","104611","3"
"510","","","","1","510063","","","","4.5","93"
"510","nop_10_tamaki_guts_angry2_loop","0","1","nop_10_tamaki_guts_angry2","510064","","0.2","0.2","104611","3"
"510","","","","1","510065","","","","2.5","93"
"510","","1","","nop_talk_anger2","510066","","","0.2","104611","3"
"510","","","","","510067","","","","510061","91"
"510","","1","","nop_idle_anger2","510068","","","0.2","104611","3"
"510","1","6","0","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","510069","0.5","0","0","103231","11"
"510","","1","","nop_talk_joy3_blink","510070","","","0.2","103231","3"
"510","","","","1","510071","","","","2.5","93"
"510","","1","","nop_talk_joy1","510072","","","0.2","103231","3"
"510","","","","","510073","","","","510069","91"
"510","","1","","nop_idle_joy1","510074","","","0.2","103231","3"
"510","","","","0","510075","","","","0.5","93"
"511","-150","101","-255","100911","511001","nop_idle_arm_crossed","0","1.95","1","1"
"511","150","100","-255","101311","511002","nop_idle_joy_normal","1","1.95","1","1"
"511","-300","105","-275","102711","511003","nop_idle_wish","0","1.95","1","1"
"511","300","104","-275","105111","511004","nop_idle_normal","1","1.95","1","1"
"511","","","","0","511005","","","","0.5","93"
"511","","1","","nop_11_eriko_talk_wish","511006","","","0.2","102711","3"
"511","0","0","","vo_drama_10082011_001","511007","","","","vo_drama_10082011","21"
"511","1","5","0","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","511008","0.5","0","0","102711","11"
"511","","","","1","511009","","","","2","93"
"511","nop_11_eriko_talk_wish","0","1","nop_bow2","511010","","0.2","0.2","102711","3"
"511","","","","1","511011","","","","3.5","93"
"511","","0","","nop_11_eriko_smile","511012","","","0.2","102711","3"
"511","","","","","511013","","","","511008","91"
"511","","1","","nop_idle_wish","511014","","","0.2","102711","3"
"511","nop_11_anna_huhuStand_loop","0","1","nop_11_anna_huhuStand_in","511015","","0","0.2","100911","3"
"511","0","0","","vo_drama_10082011_002","511016","","","","vo_drama_10082011","21"
"511","1","8","0","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","511017","0.5","0","0","100911","11"
"511","","","","1","511018","","","","3","93"
"511","nop_11_anna_ahahaStand_loop","0","1","nop_11_anna_ahahaStand_in","511019","","0","0.2","100911","3"
"511","","","","","511020","","","","511017","91"
"511","","1","","nop_idle_arm_crossed","511021","","","0.2","100911","3"
"511","","1","","nop_talk_bitter","511022","","","0.2","105111","3"
"511","0","0","","vo_drama_10082011_003","511023","","","","vo_drama_10082011","21"
"511","1","7","0","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","511024","0.5","0","0","105111","11"
"511","","","","1","511025","","","","2.5","93"
"511","","1","","nop_look_talk_normal","511026","","","0.2","105111","3"
"511","","","","","511027","","","","511024","91"
"511","","1","","nop_idle_normal","511028","","","0.2","105111","3"
"511","","1","","nop_talk_joy2","511029","","","0.2","101311","3"
"511","0","0","","vo_drama_10082011_004","511030","","","","vo_drama_10082011","21"
"511","1","7","0","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","511031","0.5","0","0","101311","11"
"511","","","","","511032","","","","511031","91"
"511","","1","","nop_idle_joy_normal","511033","","","0.2","101311","3"
"511","nop_15_tsumugi_talk_arm_crossed_loop","0","1","nop_15_tsumugi_talk_arm_crossed","511034","","0.2","0.2","100911","3"
"511","0","0","","vo_drama_10082011_005","511035","","","","vo_drama_10082011","21"
"511","1","6","0","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","511036","0.5","0","0","100911","11"
"511","","","","","511037","","","","511036","91"
"511","","1","","nop_idle_arm_crossed","511038","","","0.2","100911","3"
"511","","1","","nop_talk_sad2","511039","","","0.2","105111","3"
"511","0","0","","vo_drama_10082011_006","511040","","","","vo_drama_10082011","21"
"511","1","8","0","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","511041","0.5","0","0","105111","11"
"511","","","","1","511042","","","","4","93"
"511","","1","","nop_talk_normal","511043","","","0.2","105111","3"
"511","","","","","511044","","","","511041","91"
"511","","1","","nop_idle_normal","511045","","","0.2","105111","3"
"511","","1","","nop_talk_sad2","511046","","","0.2","102711","3"
"511","0","0","","vo_drama_10082011_007","511047","","","","vo_drama_10082011","21"
"511","1","7","0","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","511048","0.5","0","0","102711","11"
"511","","","","1","511049","","","","4.2","93"
"511","","1","","nop_talk_wish2","511050","","","0.2","102711","3"
"511","","","","1","511051","","","","0.2","93"
"511","","1","","nop_11_anna_idle_sad","511052","","","0.2","100911","3"
"511","","1","","nop_11_mitsuki_idle_arm_crossed","511053","","","0.2","105111","3"
"511","","1","","nop_11_nanaka_idle_wish","511054","","","0.2","101311","3"
"511","","","","","511055","","","","511048","91"
"511","","1","","nop_idle_wish2","511056","","","0.2","102711","3"
"511","","1","","nop_11_nanaka_talk_nervous","511057","","","0.2","101311","3"
"511","0","0","","vo_drama_10082011_008","511058","","","","vo_drama_10082011","21"
"511","1","7","0","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","511059","0.5","0","0","101311","11"
"511","","","","1","511060","","","","3.5","93"
"511","","1","","nop_11_nanaka_talk_wish","511061","","","0.2","101311","3"
"511","","","","","511062","","","","511059","91"
"511","","1","","nop_11_nanaka_idle_wish","511063","","","0.2","101311","3"
"511","","","","0","511064","","","","0.5","93"
"512","150","105","-265","101831","512001","nop_idle_wish","1","1.95","1","1"
"512","-150","103","-255","101611","512002","nop_idle_joy1","0","1.95","1","1"
"512","-300","104","-275","105011","512003","nop_idle_joy_normal","0","1.95","1","1"
"512","","","","0","512004","","","","0.5","93"
"512","","0.5","","4","512005","","","0","101611","12"
"512","","1","","nop_idle_joy1_wink","512006","","","0.2","101611","3"
"512","","","","","512007","","","","512005","91"
"512","0","0","","vo_drama_10082012_001","512008","","","","vo_drama_10082012","21"
"512","1","7","0","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","512009","0.5","0","0","101611","11"
"512","","1","","nop_12_suzuna_talk_surprise","512010","","","0.2","101611","3"
"512","","","","1","512011","","","","1","93"
"512","nop_12_suzuna_pose","0","1","nop_12_suzuna_smile","512012","","0.2","0.2","101611","3"
"512","","","","","512013","","","","512009","91"
"512","nop_idle_joy1","0","1","nop_12_suzuna_pose_to_joy2","512014","","0.1","0.2","101611","3"
"512","0","0","","vo_drama_10082012_002","512015","","","","vo_drama_10082012","21"
"512","1","6","0","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","512016","0.5","0","0","105011","11"
"512","","1","","nop_talk_joy1","512017","","","0.2","105011","3"
"512","","","","1","512018","","","","2","93"
"512","nop_talk_arm_crossed_loop","0","1","nop_talk_arm_crossed","512019","","0.2","0.2","105011","3"
"512","","","","","512020","","","","512016","91"
"512","","1","","nop_idle_arm_crossed","512021","","","0.2","105011","3"
"512","0","0","","vo_drama_10082012_003","512022","","","","vo_drama_10082012","21"
"512","1","6","0","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","512023","0.5","0","0","101831","11"
"512","nop_talk_joy1","0","1","nop_bow","512024","","0.2","0.2","101831","3"
"512","","","","1","512025","","","","4.5","93"
"512","","1","","nop_talk_bitter","512026","","","0.2","101831","3"
"512","","","","","512027","","","","512023","91"
"512","","1","","nop_idle_bitter","512028","","","0.2","101831","3"
"512","0","0","","vo_drama_10082012_004","512029","","","","vo_drama_10082012","21"
"512","1","7","0","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","512030","0.5","0","0","101611","11"
"512","","1","","nop_talk_joy1","512031","","","0.2","101611","3"
"512","","","","","512032","","","","512030","91"
"512","","1","","nop_idle_joy_normal","512033","","","0.2","101611","3"
"512","0","0","","vo_drama_10082012_005","512034","","","","vo_drama_10082012","21"
"512","1","7","0","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","512035","0.5","0","0","105011","11"
"512","","1","","nop_talk_thinking","512036","","","0.2","105011","3"
"512","","","","1","512037","","","","4.5","93"
"512","","1","","nop_talk_worry","512038","","","0.2","105011","3"
"512","","","","","512039","","","","512035","91"
"512","","1","","nop_idle_normal","512040","","","0.2","105011","3"
"512","0","0","","vo_drama_10082012_006","512041","","","","vo_drama_10082012","21"
"512","1","5","0","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","512042","0.5","0","0","101831","11"
"512","","1","","nop_talk_normal","512043","","","0.2","101831","3"
"512","","","","1","512044","","","","4.5","93"
"512","","1","","nop_talk_joy1","512045","","","0.2","101831","3"
"512","","1","","nop_12_misaki_stop","512046","","","5","105011","3"
"512","","1","","nop_12_suzuna_stop2","512047","","","5","101611","3"
"512","","","","","512048","","","","512042","91"
"512","","1","","nop_idle_joy1","512049","","","0.2","101831","3"
"512","1","1.5","0","12","512050","0","0","0","105011","12"
"512","1","1.5","0","12","512051","0","0","0","101611","12"
"512","","","","","512052","","","","0","91"
"512","0","0","","vo_drama_10082012_007","512053","","","","vo_drama_10082012","21"
"512","1","6","0","作……業……？\n咦？有作業嗎？鈴奈？","512054","0.5","0","0","105011","11"
"512","","1","","nop_talk_surprise2","512055","","","0.2","105011","3"
"512","","1","","nop_idle_surprise2","512056","","","0.2","101611","3"
"512","","","","1","512057","","","","2","93"
"512","","1","","nop_idle_sad3","512058","","","0.2","101611","3"
"512","","","","1","512059","","","","1","93"
"512","","1","","nop_talk_worry","512060","","","0.2","105011","3"
"512","","","","","512061","","","","512054","91"
"512","","1","","nop_idle_worry","512062","","","0.2","105011","3"
"512","0","0","","vo_drama_10082012_008","512063","","","","vo_drama_10082012","21"
"512","1","5","0","……秀才！\n等等教我們\n作業怎麼寫～！","512064","0.5","0","0","101611","11"
"512","","1","","nop_talk_tsun_pain","512065","","","0.2","101611","3"
"512","","","","1","512066","","","","3","93"
"512","","1","","nop_12_suzuna_talk_wish","512067","","","0.2","101611","3"
"512","","","","1","512068","","","","0.5","93"
"512","","1","","nop_12_suzuna_idle_wish","512069","","","0.2","105011","3"
"512","","","","","512070","","","","512064","91"
"512","","1","","nop_12_suzuna_idle_wish","512071","","","0.2","101611","3"
"512","","","","0","512072","","","","0.5","93"
"512","","","","0","512073","","","","0.5","93"
"513","150","104","-255","105331","513001","nop_idle_normal","1","1.95","1","1"
"513","-100","103","-280","104511","513002","nop_idle_joy1","1","1.95","1","1"
"513","-330","101","-180","103031","513003","nop_idle_guts2","0","1.95","1","1"
"513","-500","102","-270","100811","513004","nop_idle_thinking","0","1.95","1","1"
"513","600","105","-255","105511","513005","nop_idle_sad","1","1.95","1","1"
"513","","","","0","513006","","","","0.5","93"
"513","0","0","","vo_drama_10082013_001","513007","","","","vo_drama_10082013","21"
"513","1","4","0","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","513008","0.5","0","0","105331","11"
"513","nop_13_monica_talk_doya_loop","0","1","nop_13_monica_talk_doya","513009","","0.2","0.2","105331","3"
"513","","","","1","513010","","","","5","93"
"513","","1","","nop_talk_anger2","513011","","","0.2","105331","3"
"513","","","","","513012","","","","513008","91"
"513","","1","","nop_idle_anger2","513013","","","0.2","105331","3"
"513","","1","","nop_walk_glad","513014","","","0.2","104511","3"
"513","1.9","-255","","-150","513015","","","","104511","2"
"513","","","","","513016","","","","0.3","93"
"513","","1","","nop_run","513017","","","0.2","103031","3"
"513","1.6","-225","","-300","513018","","","","103031","2"
"513","","","","","513019","","","","0.3","93"
"513","","1","","nop_walk_knmn","513020","","","0.2","105511","3"
"513","1.3","-270","","400","513021","","","","105511","2"
"513","","","","","513022","","","","0.3","93"
"513","","1","","nop_walk_kyapi","513023","","","0.2","100811","3"
"513","1","-255","","-450","513024","","","","100811","2"
"513","nop_idle_doya","0","1","nop_talk_doya","513025","","0.2","0.2","105331","3"
"513","","","","","513026","","","","513024","91"
"513","","","","0","513027","","","","104511","4"
"513","","1","","nop_idle_normal","513028","","","0.2","104511","3"
"513","","1","","nop_idle_normal","513029","","","0.2","103031","3"
"513","","1","","nop_idle_normal","513030","","","0.2","105511","3"
"513","","1","","nop_idle_normal","513031","","","0.2","100811","3"
"513","","","","","513032","","","","513015","91"
"513","0","0","","vo_drama_10082013_002","513033","","","","vo_drama_10082013","21"
"513","1","4","0","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","513034","0.5","0","0","103031","11"
"513","","1","","nop_talk_joy1","513035","","","0.2","103031","3"
"513","","","","1","513036","","","","3","93"
"513","","1","","nop_talk_joy2","513037","","","0.2","103031","3"
"513","","","","1","513038","","","","3.5","93"
"513","","1","","nop_talk_memory","513039","","","0.2","103031","3"
"513","","","","","513040","","","","513034","91"
"513","","1","","nop_idle_memory2","513041","","","0.2","103031","3"
"513","0","0","","vo_drama_10082013_003","513042","","","","vo_drama_10082013","21"
"513","1","5","0","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","513043","0.5","0","0","100811","11"
"513","","1","","nop_talk_thinking","513044","","","0.2","100811","3"
"513","","","","","513045","","","","513043","91"
"513","","1","","nop_idle_thinking","513046","","","0.2","100811","3"
"513","0","0","","vo_drama_10082013_004","513047","","","","vo_drama_10082013","21"
"513","1","5","0","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","513048","0.5","0","0","104511","11"
"513","","1","","nop_13_kuka_talk_memory1","513049","","","0.2","104511","3"
"513","","","","","513050","","","","513048","91"
"513","","1","","nop_13_kuka_idle_memory1","513051","","","0.2","104511","3"
"513","0","0","","vo_drama_10082013_005","513052","","","","vo_drama_10082013","21"
"513","1","4","0","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","513053","0.5","0","0","105331","11"
"513","","1","","nop_talk_wish","513054","","","0.2","105331","3"
"513","","","","1","513055","","","","5","93"
"513","nop_13_monica_talk_arm_crossed_loop","0","1","nop_13_monica_talk_arm_crossed","513056","","0.2","0.2","105331","3"
"513","","","","","513057","","","","513053","91"
"513","","1","","nop_13_monica_idle_arm_crossed","513058","","","0.2","105331","3"
"513","0","0","","vo_drama_10082013_006","513059","","","","vo_drama_10082013","21"
"513","1","4","0","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","513060","0.5","0","0","100811","11"
"513","nop_13_yuki_pose_loop","0","1","nop_13_yuki_pose","513061","","0.2","0.2","100811","3"
"513","","","","1","513062","","","","5","93"
"513","","1","","nop_13_yuki_pose2_loop","513063","","","0.2","100811","3"
"513","","","","","513064","","","","513060","91"
"513","","1","","nop_13_yuki_pose3_loop","513065","","","0.2","100811","3"
"513","0","0","","vo_drama_10082013_007","513066","","","","vo_drama_10082013","21"
"513","1","4","0","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","513067","0.5","0","0","104511","11"
"513","","1","","nop_13_kuka_talk_memory2","513068","","","0.2","104511","3"
"513","","","","","513069","","","","513067","91"
"513","","1","","nop_13_kuka_idle_memory2","513070","","","0.2","104511","3"
"513","0","0","","vo_drama_10082013_008","513071","","","","vo_drama_10082013","21"
"513","1","5","0","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","513072","0.5","0","0","103031","11"
"513","","1","","nop_talk_joy1","513073","","","0.2","103031","3"
"513","","","","","513074","","","","513072","91"
"513","","1","","nop_idle_joy1","513075","","","0.2","103031","3"
"513","0","0","","vo_drama_10082013_009","513076","","","","vo_drama_10082013","21"
"513","1","6","0","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","513077","0.5","0","0","105331","11"
"513","","1","","nop_talk_normal","513078","","","0.2","105331","3"
"513","","","","","513079","","","","513077","91"
"513","","1","","nop_idle_normal","513080","","","0.2","105331","3"
"513","0","0","","vo_drama_10082013_010","513081","","","","vo_drama_10082013","21"
"513","1","4","0","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","513082","0.5","0","0","105331","11"
"513","","1","","nop_talk_thinking","513083","","","0.2","105331","3"
"513","","","","1","513084","","","","2.5","93"
"513","","1","","nop_talk_surprise2","513085","","","0.2","105331","3"
"513","","","","1","513086","","","","1","93"
"513","nop_talk_doya_loop","0","1","nop_talk_doya","513087","","0.2","0.2","105331","3"
"513","","","","1","513088","","","","2.75","93"
"513","","1","","nop_talk_joy1","513089","","","0.2","105331","3"
"513","","1","","nop_idle_normal_joy","513090","","","0.2","105511","3"
"513","","","","","513091","","","","513082","91"
"513","","1","","nop_idle_joy1","513092","","","0.2","105331","3"
"513","0","0","","vo_drama_10082013_011","513093","","","","vo_drama_10082013","21"
"513","1","5","0","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","513094","0.5","0","0","100811","11"
"513","","1","","nop_talk_thinking","513095","","","0.2","100811","3"
"513","","","","1","513096","","","","2","93"
"513","","1","","nop_idle_normal_suprise1","513097","","","0.2","105511","3"
"513","","","","1","513098","","","","2","93"
"513","1","1","0","12","513099","0","0","0","105331","12"
"513","","1","","nop_idle_normal_bitter","513100","","","0.2","105331","3"
"513","nop_talk_arm_crossed_loop2","0","1","nop_13_yuki_pose4","513101","","0.2","0.5","100811","3"
"513","","","","1","513102","","","","4.5","93"
"513","","1","","nop_talk_memory","513103","","","0.2","100811","3"
"513","","","","","513104","","","","513094","91"
"513","","1","","nop_idle_memory2","513105","","","0.2","100811","3"
"513","","","","1","513106","","","","103031","4"
"513","","1","","nop_talk_surprise1","513107","","","0.2","103031","3"
"513","1","0.1","0","4","513108","0","0","0","103031","12"
"513","","","","","513109","","","","513108","91"
"513","","","","","513110","","","","513099","91"
"513","0","0","","vo_drama_10082013_012","513111","","","","vo_drama_10082013","21"
"513","1","4","0","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","513112","0.5","0","0","103031","11"
"513","","","","1","513113","","","","5","93"
"513","1","1","0","1","513114","0","0","0","105331","12"
"513","","1","","nop_idle_normal_sad","513115","","","0.2","105331","3"
"513","","","","1","513116","","","","0","93"
"513","","1","","nop_talk_joy2","513117","","","0.2","103031","3"
"513","","","","","513118","","","","513112","91"
"513","1","2","0","6","513119","0","0","0","103031","12"
"513","","1","","nop_run","513120","","","0.2","103031","3"
"513","5","-225","0","-1350","513121","","","","103031","2"
"513","","","","","513122","","","","513114","91"
"513","0","0","","vo_drama_10082013_013","513123","","","","vo_drama_10082013","21"
"513","1","4","0","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","513124","1.75","0","0","104511","11"
"513","","1","","nop_talk_memory","513125","","","0.2","104511","3"
"513","","","","1","513126","","","","7","93"
"513","1","1","0","17","513127","0","0","0","105331","12"
"513","","1","","nop_idle_jitome","513128","","","0.2","105331","3"
"513","","","","1","513129","","","","0.5","93"
"513","nop_13_kuka_down_loop","0","1","nop_13_kuka_down_in","513130","","0.2","0.2","104511","3"
"513","","","","","513131","","","","513124","91"
"513","","","","","513132","","","","513127","91"
"513","0","0","","vo_drama_10082013_014","513133","","","","vo_drama_10082013","21"
"513","1","4","0","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","513134","0.5","0","0","105331","11"
"513","","1","","nop_talk_sad3","513135","","","0.2","105331","3"
"513","","","","1","513136","","","","3.5","93"
"513","nop_talk_guts3_loop","0","1","nop_talk_guts3","513137","","0.2","0.2","105331","3"
"513","","","","1","513138","","","","3.5","93"
"513","","1","","nop_talk_sad2_cry","513139","","","0.2","105331","3"
"513","","","","1","513140","","","","3.5","93"
"513","","1","","nop_talk_sad","513141","","","0.2","105331","3"
"513","","","","","513142","","","","513134","91"
"513","","1","","nop_idle_sad","513143","","","0.2","105331","3"
"513","0","0","","vo_drama_10082013_015","513144","","","","vo_drama_10082013","21"
"513","1","3","0","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","513145","3","0","0","105511","11"
"513","","1","","nop_run_sad","513146","","","0.2","105511","3"
"513","1","-275","","350","513147","","","","105511","2"
"513","","","","","513148","","","","0","91"
"513","","","","0","513149","","","","105331","4"
"513","","1","","nop_idle_surprise1","513150","","","0.2","105331","3"
"513","","2","","4","513151","","","40","105331","12"
"513","","1","","nop_13_ayumi_talk_sad","513152","","","0.2","105511","3"
"513","","","","1","513153","","","","7","93"
"513","","1","","nop_look_talk_wish","513154","","","0.2","105511","3"
"513","","","","1","513155","","","","7.5","93"
"513","","1","","nop_13_ayumi_talk_guts2_loop","513156","","","0.2","105511","3"
"513","","","","","513157","","","","513145","91"
"513","","","","0","513158","","","","0.5","93"
"514","150","102","-235","106831","514001","nop_idle_normal","1","1.95","1","1"
"514","-100","101","-235","101131","514002","nop_idle_normal","0","1.95","1","1"
"514","-100","104","-235","1","514003","NoItem","0","1.95","1","5"
"514","-250","100","-215","104931","514004","nop_idle_normal","0","1.95","1","1"
"514","-250","103","-215","2","514005","NoItem","0","1.95","1","5"
"514","","","","0","514006","","","","0.5","93"
"514","0","0","","vo_drama_10082014_001","514007","","","","vo_drama_10082014","21"
"514","1","6","0","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","514008","0.5","0","0","106831","11"
"514","nop_talk_joy1","0","1","nop_look_smile","514009","","0.2","0.2","106831","3"
"514","","","","1","514010","","","","2.4","93"
"514","","1","1","nop_talk_thinking","514011","","","0.2","106831","3"
"514","","","","","514012","","","","514008","91"
"514","","1","","nop_idle_arm_crossed","514013","","","0.2","106831","3"
"514","0","0","","vo_drama_10082014_002","514014","","","","vo_drama_10082014","21"
"514","1","6","0","哥哥，親年快樂！\n身為妹妹，今年也請多指……","514015","0.5","0","0","101131","11"
"514","nop_14_rino_look_talk_joy4","0","1","nop_look_smile","514016","","0.2","0.2","101131","3"
"514","","1","","nop_14_shizur_arm_crossed","514017","","","0.2","104931","3"
"514","","","","1","514018","","","","2.5","93"
"514","nop_14_rino_headbutt_loop","0","1","nop_14_rino_headbutt","514019","","0","0.2","101131","3"
"514","nop_14_rino_headbutt_loop","0","1","nop_14_rino_headbutt","514020","","0","0","1","3"
"514","","0","","nop_14_shizuru_headbutt","514021","","","0","104931","3"
"514","","0","","nop_14_shizuru_headbutt","514022","","","0","2","3"
"514","","1","","nop_idle_arm_crossed2","514023","","","0.2","106831","3"
"514","","","","","514024","","","","514015","91"
"514","0","0","","vo_drama_10082014_003","514025","","","","vo_drama_10082014","21"
"514","1","6","0","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","514026","0.5","0","0","104931","11"
"514","","1","","nop_14_shizuru_talk_joy","514027","","","0","104931","3"
"514","","0","","NoItem","514028","","","0","2","3"
"514","","","","1","514029","","","","2.5","93"
"514","","1","","nop_14_shizuru_talk_memory","514030","","","0.2","104931","3"
"514","","","","","514031","","","","514026","91"
"514","0","0","","vo_drama_10082014_004","514032","","","","vo_drama_10082014","21"
"514","1","6","0","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","514033","0.5","0","0","101131","11"
"514","","","","1","514034","","","","101131","4"
"514","","","","1","514035","","","","1","4"
"514","nop_shock_loop","0","1","nop_shock_in","514036","","","0","101131","3"
"514","","0","","NoItem","514037","","","0","1","3"
"514","","","","1","514038","","","","1.1","93"
"514","nop_talk_guts3_loop","0","1","nop_talk_guts3_NoBlink","514039","","0","0.2","101131","3"
"514","","","","","514040","","","","514033","91"
"514","0","0","","vo_drama_10082014_005","514041","","","","vo_drama_10082014","21"
"514","1","7","0","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","514042","0.5","0","0","106831","11"
"514","","1","","nop_talk_surprise1","514043","","","0.2","106831","3"
"514","","","","1","514044","","","","1","93"
"514","","1","","nop_talk_joy1_sad","514045","","","0.2","106831","3"
"514","","","","","514046","","","","514042","91"
"514","","1","","nop_idle_normal","514047","","","0.2","106831","3"
"514","0","0","","vo_drama_10082014_006","514048","","","","vo_drama_10082014","21"
"514","1","7","0","弟弟！\n來，這個，很好吃哦。\n張嘴！","514049","0.5","0","0","104931","11"
"514","","1","","nop_14_shizuru_talk_joy","514050","","","0.2","104931","3"
"514","","","","","514051","","","","1","93"
"514","nop_14_shizuru_feed_loop","0","1","nop_14_shizuru_feed_in","514052","","0","0.2","104931","3"
"514","nop_14_shizuru_feed_loop","0","1","nop_14_shizuru_feed_in","514053","","0","0","2","3"
"514","","","","","514054","","","","514049","91"
"514","0","0","","vo_drama_10082014_007","514055","","","","vo_drama_10082014","21"
"514","1","6","0","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","514056","0.5","0","0","101131","11"
"514","","1","","nop_talk_anger2","514057","","","0.2","101131","3"
"514","","","","1","514058","","","","1","93"
"514","","1","","nop_14_rino_look_talk_joy4","514059","","","0.2","101131","3"
"514","","","","1","514060","","","","1","93"
"514","nop_14_rino_feed_loop","0","1","nop_14_rino_feed_in","514061","","0","0.2","101131","3"
"514","nop_14_rino_feed_loop","0","1","nop_14_rino_feed_in","514062","","0","0","1","3"
"514","","","","","514063","","","","514056","91"
