15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45
"510048","","0.2","510","103231","","1","","3","","nop_idle_normal_suprise1"
"510049","","0.2","510","104611","","1","","3","","nop_idle_normal_suprise1"
"510050","","","510","510043","","","","91","",""
"510051","","0.2","510","104811","","1","","3","","nop_idle_surprise1"
"510052","","","510","510041","","","","91","",""
"510053","0","0","510","103411","0.5","7","1","11","0","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！"
"510054","","0.2","510","103411","","1","","3","","nop_10_yukari_04"
"510055","","0.2","510","11","","1","","3","","nop_10_yukari_04"
"510056","","","510","1.5","","","","93","","1"
"510057","1","0.2","510","103411","","0","nop_10_yukari_06","3","0.2","nop_10_yukari_07"
"510058","1","0.2","510","11","","0","nop_10_yukari_06","3","0.2","nop_10_yukari_07"
"510059","","","510","510053","","","","91","",""
"510060","0","0","510","103411","0","1","1","12","0","6"
"510061","0","0","510","104611","0.5","7","1","11","0","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！"
"510062","1","0.2","510","104611","","0","nop_10_tamaki_talk_doya_jitome_loop","3","0.2","nop_10_tamaki_talk_doya_jitome"
"510063","","","510","4.5","","","","93","","1"
"510064","1","0.2","510","104611","","0","nop_10_tamaki_guts_angry2_loop","3","0.2","nop_10_tamaki_guts_angry2"
"510065","","","510","2.5","","","","93","","1"
"510066","","0.2","510","104611","","1","","3","","nop_talk_anger2"
"510067","","","510","510061","","","","91","",""
"510068","","0.2","510","104611","","1","","3","","nop_idle_anger2"
"510069","0","0","510","103231","0.5","6","1","11","0","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！"
"510070","","0.2","510","103231","","1","","3","","nop_talk_joy3_blink"
"510071","","","510","2.5","","","","93","","1"
"510072","","0.2","510","103231","","1","","3","","nop_talk_joy1"
"510073","","","510","510069","","","","91","",""
"510074","","0.2","510","103231","","1","","3","","nop_idle_joy1"
"510075","","","510","0.5","","","","93","","0"
"511001","-255","1.95","511","1","nop_idle_arm_crossed","101","-150","1","0","100911"
"511002","-255","1.95","511","1","nop_idle_joy_normal","100","150","1","1","101311"
"511003","-275","1.95","511","1","nop_idle_wish","105","-300","1","0","102711"
"511004","-275","1.95","511","1","nop_idle_normal","104","300","1","1","105111"
"511005","","","511","0.5","","","","93","","0"
"511006","","0.2","511","102711","","1","","3","","nop_11_eriko_talk_wish"
"511007","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_001"
"511008","0","0","511","102711","0.5","5","1","11","0","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……"
"511009","","","511","2","","","","93","","1"
"511010","1","0.2","511","102711","","0","nop_11_eriko_talk_wish","3","0.2","nop_bow2"
"511011","","","511","3.5","","","","93","","1"
"511012","","0.2","511","102711","","0","","3","","nop_11_eriko_smile"
"511013","","","511","511008","","","","91","",""
"511014","","0.2","511","102711","","1","","3","","nop_idle_wish"
"511015","1","0.2","511","100911","","0","nop_11_anna_huhuStand_loop","3","0","nop_11_anna_huhuStand_in"
"511016","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_002"
"511017","0","0","511","100911","0.5","8","1","11","0","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！"
"511018","","","511","3","","","","93","","1"
"511019","1","0.2","511","100911","","0","nop_11_anna_ahahaStand_loop","3","0","nop_11_anna_ahahaStand_in"
"511020","","","511","511017","","","","91","",""
"511021","","0.2","511","100911","","1","","3","","nop_idle_arm_crossed"
"511022","","0.2","511","105111","","1","","3","","nop_talk_bitter"
"511023","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_003"
"511024","0","0","511","105111","0.5","7","1","11","0","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。"
"511025","","","511","2.5","","","","93","","1"
"511026","","0.2","511","105111","","1","","3","","nop_look_talk_normal"
"511027","","","511","511024","","","","91","",""
"511028","","0.2","511","105111","","1","","3","","nop_idle_normal"
"511029","","0.2","511","101311","","1","","3","","nop_talk_joy2"
"511030","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_004"
"511031","0","0","511","101311","0.5","7","1","11","0","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！"
"511032","","","511","511031","","","","91","",""
"511033","","0.2","511","101311","","1","","3","","nop_idle_joy_normal"
"511034","1","0.2","511","100911","","0","nop_15_tsumugi_talk_arm_crossed_loop","3","0.2","nop_15_tsumugi_talk_arm_crossed"
"511035","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_005"
"511036","0","0","511","100911","0.5","6","1","11","0","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！"
"511037","","","511","511036","","","","91","",""
"511038","","0.2","511","100911","","1","","3","","nop_idle_arm_crossed"
"511039","","0.2","511","105111","","1","","3","","nop_talk_sad2"
"511040","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_006"
"511041","0","0","511","105111","0.5","8","1","11","0","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。"
"511042","","","511","4","","","","93","","1"
"511043","","0.2","511","105111","","1","","3","","nop_talk_normal"
"511044","","","511","511041","","","","91","",""
"511045","","0.2","511","105111","","1","","3","","nop_idle_normal"
"511046","","0.2","511","102711","","1","","3","","nop_talk_sad2"
"511047","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_007"
"511048","0","0","511","102711","0.5","7","1","11","0","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……"
"511049","","","511","4.2","","","","93","","1"
"511050","","0.2","511","102711","","1","","3","","nop_talk_wish2"
"511051","","","511","0.2","","","","93","","1"
"511052","","0.2","511","100911","","1","","3","","nop_11_anna_idle_sad"
"511053","","0.2","511","105111","","1","","3","","nop_11_mitsuki_idle_arm_crossed"
"511054","","0.2","511","101311","","1","","3","","nop_11_nanaka_idle_wish"
"511055","","","511","511048","","","","91","",""
"511056","","0.2","511","102711","","1","","3","","nop_idle_wish2"
"511057","","0.2","511","101311","","1","","3","","nop_11_nanaka_talk_nervous"
"511058","","","511","vo_drama_10082011","","0","0","21","","vo_drama_10082011_008"
"511059","0","0","511","101311","0.5","7","1","11","0","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？"
"511060","","","511","3.5","","","","93","","1"
"511061","","0.2","511","101311","","1","","3","","nop_11_nanaka_talk_wish"
"511062","","","511","511059","","","","91","",""
"511063","","0.2","511","101311","","1","","3","","nop_11_nanaka_idle_wish"
"511064","","","511","0.5","","","","93","","0"
"512001","-265","1.95","512","1","nop_idle_wish","105","150","1","1","101831"
"512002","-255","1.95","512","1","nop_idle_joy1","103","-150","1","0","101611"
"512003","-275","1.95","512","1","nop_idle_joy_normal","104","-300","1","0","105011"
"512004","","","512","0.5","","","","93","","0"
"512005","","0","512","101611","","0.5","","12","","4"
"512006","","0.2","512","101611","","1","","3","","nop_idle_joy1_wink"
"512007","","","512","512005","","","","91","",""
"512008","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_001"
"512009","0","0","512","101611","0.5","7","1","11","0","啊！秀才！\n新年快樂──！\n今年也請多指教囉！"
"512010","","0.2","512","101611","","1","","3","","nop_12_suzuna_talk_surprise"
"512011","","","512","1","","","","93","","1"
"512012","1","0.2","512","101611","","0","nop_12_suzuna_pose","3","0.2","nop_12_suzuna_smile"
"512013","","","512","512009","","","","91","",""
"512014","1","0.2","512","101611","","0","nop_idle_joy1","3","0.1","nop_12_suzuna_pose_to_joy2"
"512015","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_002"
"512016","0","0","512","105011","0.5","6","1","11","0","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。"
"512017","","0.2","512","105011","","1","","3","","nop_talk_joy1"
"512018","","","512","2","","","","93","","1"
"512019","1","0.2","512","105011","","0","nop_talk_arm_crossed_loop","3","0.2","nop_talk_arm_crossed"
"512020","","","512","512016","","","","91","",""
"512021","","0.2","512","105011","","1","","3","","nop_idle_arm_crossed"
"512022","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_003"
"512023","0","0","512","101831","0.5","6","1","11","0","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。"
"512024","1","0.2","512","101831","","0","nop_talk_joy1","3","0.2","nop_bow"
"512025","","","512","4.5","","","","93","","1"
"512026","","0.2","512","101831","","1","","3","","nop_talk_bitter"
"512027","","","512","512023","","","","91","",""
"512028","","0.2","512","101831","","1","","3","","nop_idle_bitter"
"512029","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_004"
"512030","0","0","512","101611","0.5","7","1","11","0","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？"
"512031","","0.2","512","101611","","1","","3","","nop_talk_joy1"
"512032","","","512","512030","","","","91","",""
"512033","","0.2","512","101611","","1","","3","","nop_idle_joy_normal"
"512034","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_005"
"512035","0","0","512","105011","0.5","7","1","11","0","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。"
"512036","","0.2","512","105011","","1","","3","","nop_talk_thinking"
"512037","","","512","4.5","","","","93","","1"
"512038","","0.2","512","105011","","1","","3","","nop_talk_worry"
"512039","","","512","512035","","","","91","",""
"512040","","0.2","512","105011","","1","","3","","nop_idle_normal"
"512041","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_006"
"512042","0","0","512","101831","0.5","5","1","11","0","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。"
"512043","","0.2","512","101831","","1","","3","","nop_talk_normal"
"512044","","","512","4.5","","","","93","","1"
"512045","","0.2","512","101831","","1","","3","","nop_talk_joy1"
"512046","","5","512","105011","","1","","3","","nop_12_misaki_stop"
"512047","","5","512","101611","","1","","3","","nop_12_suzuna_stop2"
"512048","","","512","512042","","","","91","",""
"512049","","0.2","512","101831","","1","","3","","nop_idle_joy1"
"512050","0","0","512","105011","0","1.5","1","12","0","12"
"512051","0","0","512","101611","0","1.5","1","12","0","12"
"512052","","","512","0","","","","91","",""
"512053","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_007"
"512054","0","0","512","105011","0.5","6","1","11","0","作……業……？\n咦？有作業嗎？鈴奈？"
"512055","","0.2","512","105011","","1","","3","","nop_talk_surprise2"
"512056","","0.2","512","101611","","1","","3","","nop_idle_surprise2"
"512057","","","512","2","","","","93","","1"
"512058","","0.2","512","101611","","1","","3","","nop_idle_sad3"
"512059","","","512","1","","","","93","","1"
"512060","","0.2","512","105011","","1","","3","","nop_talk_worry"
"512061","","","512","512054","","","","91","",""
"512062","","0.2","512","105011","","1","","3","","nop_idle_worry"
"512063","","","512","vo_drama_10082012","","0","0","21","","vo_drama_10082012_008"
"512064","0","0","512","101611","0.5","5","1","11","0","……秀才！\n等等教我們\n作業怎麼寫～！"
"512065","","0.2","512","101611","","1","","3","","nop_talk_tsun_pain"
"512066","","","512","3","","","","93","","1"
"512067","","0.2","512","101611","","1","","3","","nop_12_suzuna_talk_wish"
"512068","","","512","0.5","","","","93","","1"
"512069","","0.2","512","105011","","1","","3","","nop_12_suzuna_idle_wish"
"512070","","","512","512064","","","","91","",""
"512071","","0.2","512","101611","","1","","3","","nop_12_suzuna_idle_wish"
"512072","","","512","0.5","","","","93","","0"
"512073","","","512","0.5","","","","93","","0"
"513001","-255","1.95","513","1","nop_idle_normal","104","150","1","1","105331"
"513002","-280","1.95","513","1","nop_idle_joy1","103","-100","1","1","104511"
"513003","-180","1.95","513","1","nop_idle_guts2","101","-330","1","0","103031"
"513004","-270","1.95","513","1","nop_idle_thinking","102","-500","1","0","100811"
"513005","-255","1.95","513","1","nop_idle_sad","105","600","1","1","105511"
"513006","","","513","0.5","","","","93","","0"
"513007","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_001"
"513008","0","0","513","105331","0.5","4","1","11","0","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！"
"513009","1","0.2","513","105331","","0","nop_13_monica_talk_doya_loop","3","0.2","nop_13_monica_talk_doya"
"513010","","","513","5","","","","93","","1"
"513011","","0.2","513","105331","","1","","3","","nop_talk_anger2"
"513012","","","513","513008","","","","91","",""
"513013","","0.2","513","105331","","1","","3","","nop_idle_anger2"
"513014","","0.2","513","104511","","1","","3","","nop_walk_glad"
"513015","","","513","104511","","-255","1.9","2","","-150"
"513016","","","513","0.3","","","","93","",""
"513017","","0.2","513","103031","","1","","3","","nop_run"
"513018","","","513","103031","","-225","1.6","2","","-300"
"513019","","","513","0.3","","","","93","",""
"513020","","0.2","513","105511","","1","","3","","nop_walk_knmn"
"513021","","","513","105511","","-270","1.3","2","","400"
"513022","","","513","0.3","","","","93","",""
"513023","","0.2","513","100811","","1","","3","","nop_walk_kyapi"
"513024","","","513","100811","","-255","1","2","","-450"
"513025","1","0.2","513","105331","","0","nop_idle_doya","3","0.2","nop_talk_doya"
"513026","","","513","513024","","","","91","",""
"513027","","","513","104511","","","","4","","0"
"513028","","0.2","513","104511","","1","","3","","nop_idle_normal"
"513029","","0.2","513","103031","","1","","3","","nop_idle_normal"
"513030","","0.2","513","105511","","1","","3","","nop_idle_normal"
"513031","","0.2","513","100811","","1","","3","","nop_idle_normal"
"513032","","","513","513015","","","","91","",""
"513033","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_002"
"513034","0","0","513","103031","0.5","4","1","11","0","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！"
"513035","","0.2","513","103031","","1","","3","","nop_talk_joy1"
"513036","","","513","3","","","","93","","1"
"513037","","0.2","513","103031","","1","","3","","nop_talk_joy2"
"513038","","","513","3.5","","","","93","","1"
"513039","","0.2","513","103031","","1","","3","","nop_talk_memory"
"513040","","","513","513034","","","","91","",""
"513041","","0.2","513","103031","","1","","3","","nop_idle_memory2"
"513042","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_003"
"513043","0","0","513","100811","0.5","5","1","11","0","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！"
"513044","","0.2","513","100811","","1","","3","","nop_talk_thinking"
"513045","","","513","513043","","","","91","",""
"513046","","0.2","513","100811","","1","","3","","nop_idle_thinking"
"513047","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_004"
"513048","0","0","513","104511","0.5","5","1","11","0","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。"
"513049","","0.2","513","104511","","1","","3","","nop_13_kuka_talk_memory1"
"513050","","","513","513048","","","","91","",""
"513051","","0.2","513","104511","","1","","3","","nop_13_kuka_idle_memory1"
"513052","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_005"
"513053","0","0","513","105331","0.5","4","1","11","0","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。"
"513054","","0.2","513","105331","","1","","3","","nop_talk_wish"
"513055","","","513","5","","","","93","","1"
"513056","1","0.2","513","105331","","0","nop_13_monica_talk_arm_crossed_loop","3","0.2","nop_13_monica_talk_arm_crossed"
"513057","","","513","513053","","","","91","",""
"513058","","0.2","513","105331","","1","","3","","nop_13_monica_idle_arm_crossed"
"513059","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_006"
"513060","0","0","513","100811","0.5","4","1","11","0","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。"
"513061","1","0.2","513","100811","","0","nop_13_yuki_pose_loop","3","0.2","nop_13_yuki_pose"
"513062","","","513","5","","","","93","","1"
"513063","","0.2","513","100811","","1","","3","","nop_13_yuki_pose2_loop"
"513064","","","513","513060","","","","91","",""
"513065","","0.2","513","100811","","1","","3","","nop_13_yuki_pose3_loop"
"513066","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_007"
"513067","0","0","513","104511","0.5","4","1","11","0","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！"
"513068","","0.2","513","104511","","1","","3","","nop_13_kuka_talk_memory2"
"513069","","","513","513067","","","","91","",""
"513070","","0.2","513","104511","","1","","3","","nop_13_kuka_idle_memory2"
"513071","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_008"
"513072","0","0","513","103031","0.5","5","1","11","0","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！"
"513073","","0.2","513","103031","","1","","3","","nop_talk_joy1"
"513074","","","513","513072","","","","91","",""
"513075","","0.2","513","103031","","1","","3","","nop_idle_joy1"
"513076","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_009"
"513077","0","0","513","105331","0.5","6","1","11","0","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。"
"513078","","0.2","513","105331","","1","","3","","nop_talk_normal"
"513079","","","513","513077","","","","91","",""
"513080","","0.2","513","105331","","1","","3","","nop_idle_normal"
"513081","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_010"
"513082","0","0","513","105331","0.5","4","1","11","0","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？"
"513083","","0.2","513","105331","","1","","3","","nop_talk_thinking"
"513084","","","513","2.5","","","","93","","1"
"513085","","0.2","513","105331","","1","","3","","nop_talk_surprise2"
"513086","","","513","1","","","","93","","1"
"513087","1","0.2","513","105331","","0","nop_talk_doya_loop","3","0.2","nop_talk_doya"
"513088","","","513","2.75","","","","93","","1"
"513089","","0.2","513","105331","","1","","3","","nop_talk_joy1"
"513090","","0.2","513","105511","","1","","3","","nop_idle_normal_joy"
"513091","","","513","513082","","","","91","",""
"513092","","0.2","513","105331","","1","","3","","nop_idle_joy1"
"513093","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_011"
"513094","0","0","513","100811","0.5","5","1","11","0","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？"
"513095","","0.2","513","100811","","1","","3","","nop_talk_thinking"
"513096","","","513","2","","","","93","","1"
"513097","","0.2","513","105511","","1","","3","","nop_idle_normal_suprise1"
"513098","","","513","2","","","","93","","1"
"513099","0","0","513","105331","0","1","1","12","0","12"
"513100","","0.2","513","105331","","1","","3","","nop_idle_normal_bitter"
"513101","1","0.5","513","100811","","0","nop_talk_arm_crossed_loop2","3","0.2","nop_13_yuki_pose4"
"513102","","","513","4.5","","","","93","","1"
"513103","","0.2","513","100811","","1","","3","","nop_talk_memory"
"513104","","","513","513094","","","","91","",""
"513105","","0.2","513","100811","","1","","3","","nop_idle_memory2"
"513106","","","513","103031","","","","4","","1"
"513107","","0.2","513","103031","","1","","3","","nop_talk_surprise1"
"513108","0","0","513","103031","0","0.1","1","12","0","4"
"513109","","","513","513108","","","","91","",""
"513110","","","513","513099","","","","91","",""
"513111","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_012"
"513112","0","0","513","103031","0.5","4","1","11","0","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！"
"513113","","","513","5","","","","93","","1"
"513114","0","0","513","105331","0","1","1","12","0","1"
"513115","","0.2","513","105331","","1","","3","","nop_idle_normal_sad"
"513116","","","513","0","","","","93","","1"
"513117","","0.2","513","103031","","1","","3","","nop_talk_joy2"
"513118","","","513","513112","","","","91","",""
"513119","0","0","513","103031","0","2","1","12","0","6"
"513120","","0.2","513","103031","","1","","3","","nop_run"
"513121","0","","513","103031","","-225","5","2","","-1350"
"513122","","","513","513114","","","","91","",""
"513123","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_013"
"513124","0","0","513","104511","1.75","4","1","11","0","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！"
"513125","","0.2","513","104511","","1","","3","","nop_talk_memory"
"513126","","","513","7","","","","93","","1"
"513127","0","0","513","105331","0","1","1","12","0","17"
"513128","","0.2","513","105331","","1","","3","","nop_idle_jitome"
"513129","","","513","0.5","","","","93","","1"
"513130","1","0.2","513","104511","","0","nop_13_kuka_down_loop","3","0.2","nop_13_kuka_down_in"
"513131","","","513","513124","","","","91","",""
"513132","","","513","513127","","","","91","",""
"513133","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_014"
"513134","0","0","513","105331","0.5","4","1","11","0","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……"
"513135","","0.2","513","105331","","1","","3","","nop_talk_sad3"
"513136","","","513","3.5","","","","93","","1"
"513137","1","0.2","513","105331","","0","nop_talk_guts3_loop","3","0.2","nop_talk_guts3"
"513138","","","513","3.5","","","","93","","1"
"513139","","0.2","513","105331","","1","","3","","nop_talk_sad2_cry"
"513140","","","513","3.5","","","","93","","1"
"513141","","0.2","513","105331","","1","","3","","nop_talk_sad"
"513142","","","513","513134","","","","91","",""
"513143","","0.2","513","105331","","1","","3","","nop_idle_sad"
"513144","","","513","vo_drama_10082013","","0","0","21","","vo_drama_10082013_015"
"513145","0","0","513","105511","3","3","1","11","0","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！"
"513146","","0.2","513","105511","","1","","3","","nop_run_sad"
"513147","","","513","105511","","-275","1","2","","350"
"513148","","","513","0","","","","91","",""
"513149","","","513","105331","","","","4","","0"
"513150","","0.2","513","105331","","1","","3","","nop_idle_surprise1"
"513151","","40","513","105331","","2","","12","","4"
"513152","","0.2","513","105511","","1","","3","","nop_13_ayumi_talk_sad"
"513153","","","513","7","","","","93","","1"
"513154","","0.2","513","105511","","1","","3","","nop_look_talk_wish"
"513155","","","513","7.5","","","","93","","1"
"513156","","0.2","513","105511","","1","","3","","nop_13_ayumi_talk_guts2_loop"
"513157","","","513","513145","","","","91","",""
"513158","","","513","0.5","","","","93","","0"
"514001","-235","1.95","514","1","nop_idle_normal","102","150","1","1","106831"
"514002","-235","1.95","514","1","nop_idle_normal","101","-100","1","0","101131"
"514003","-235","1.95","514","1","NoItem","104","-100","5","0","1"
"514004","-215","1.95","514","1","nop_idle_normal","100","-250","1","0","104931"
"514005","-215","1.95","514","1","NoItem","103","-250","5","0","2"
"514006","","","514","0.5","","","","93","","0"
"514007","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_001"
"514008","0","0","514","106831","0.5","6","1","11","0","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。"
"514009","1","0.2","514","106831","","0","nop_talk_joy1","3","0.2","nop_look_smile"
"514010","","","514","2.4","","","","93","","1"
"514011","1","0.2","514","106831","","1","","3","","nop_talk_thinking"
"514012","","","514","514008","","","","91","",""
"514013","","0.2","514","106831","","1","","3","","nop_idle_arm_crossed"
"514014","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_002"
"514015","0","0","514","101131","0.5","6","1","11","0","哥哥，親年快樂！\n身為妹妹，今年也請多指……"
"514016","1","0.2","514","101131","","0","nop_14_rino_look_talk_joy4","3","0.2","nop_look_smile"
"514017","","0.2","514","104931","","1","","3","","nop_14_shizur_arm_crossed"
"514018","","","514","2.5","","","","93","","1"
"514019","1","0.2","514","101131","","0","nop_14_rino_headbutt_loop","3","0","nop_14_rino_headbutt"
"514020","1","0","514","1","","0","nop_14_rino_headbutt_loop","3","0","nop_14_rino_headbutt"
"514021","","0","514","104931","","0","","3","","nop_14_shizuru_headbutt"
"514022","","0","514","2","","0","","3","","nop_14_shizuru_headbutt"
"514023","","0.2","514","106831","","1","","3","","nop_idle_arm_crossed2"
"514024","","","514","514015","","","","91","",""
"514025","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_003"
"514026","0","0","514","104931","0.5","6","1","11","0","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！"
"514027","","0","514","104931","","1","","3","","nop_14_shizuru_talk_joy"
"514028","","0","514","2","","0","","3","","NoItem"
"514029","","","514","2.5","","","","93","","1"
"514030","","0.2","514","104931","","1","","3","","nop_14_shizuru_talk_memory"
"514031","","","514","514026","","","","91","",""
"514032","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_004"
"514033","0","0","514","101131","0.5","6","1","11","0","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！"
"514034","","","514","101131","","","","4","","1"
"514035","","","514","1","","","","4","","1"
"514036","1","0","514","101131","","0","nop_shock_loop","3","","nop_shock_in"
"514037","","0","514","1","","0","","3","","NoItem"
"514038","","","514","1.1","","","","93","","1"
"514039","1","0.2","514","101131","","0","nop_talk_guts3_loop","3","0","nop_talk_guts3_NoBlink"
"514040","","","514","514033","","","","91","",""
"514041","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_005"
"514042","0","0","514","106831","0.5","7","1","11","0","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？"
"514043","","0.2","514","106831","","1","","3","","nop_talk_surprise1"
"514044","","","514","1","","","","93","","1"
"514045","","0.2","514","106831","","1","","3","","nop_talk_joy1_sad"
"514046","","","514","514042","","","","91","",""
"514047","","0.2","514","106831","","1","","3","","nop_idle_normal"
"514048","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_006"
"514049","0","0","514","104931","0.5","7","1","11","0","弟弟！\n來，這個，很好吃哦。\n張嘴！"
"514050","","0.2","514","104931","","1","","3","","nop_14_shizuru_talk_joy"
"514051","","","514","1","","","","93","",""
"514052","1","0.2","514","104931","","0","nop_14_shizuru_feed_loop","3","0","nop_14_shizuru_feed_in"
"514053","1","0","514","2","","0","nop_14_shizuru_feed_loop","3","0","nop_14_shizuru_feed_in"
"514054","","","514","514049","","","","91","",""
"514055","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_007"
"514056","0","0","514","101131","0.5","6","1","11","0","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！"
"514057","","0.2","514","101131","","1","","3","","nop_talk_anger2"
"514058","","","514","1","","","","93","","1"
"514059","","0.2","514","101131","","1","","3","","nop_14_rino_look_talk_joy4"
"514060","","","514","1","","","","93","","1"
"514061","1","0.2","514","101131","","0","nop_14_rino_feed_loop","3","0","nop_14_rino_feed_in"
"514062","1","0","514","1","","0","nop_14_rino_feed_loop","3","0","nop_14_rino_feed_in"
"514063","","","514","514056","","","","91","",""
"514064","","","514","vo_drama_10082014","","0","0","21","","vo_drama_10082014_008"
