778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"10145","570","0","0","10345","1640","0","0","354","17","24","199","22","590","0","0","151","100801","52"
"11145","607","0","0","11732","1640","0","0","382","17","25","199","22","625","0","0","151","100801","52"
"11685","641","0","0","13434","1640","0","0","399","17","26","199","22","648","0","0","151","100801","52"
"12255","665","0","0","15298","1640","0","0","413","17","27","199","22","665","0","0","151","100801","52"
"12855","689","0","0","17287","1640","0","0","428","17","28","199","22","681","0","0","151","100801","52"
"13455","714","0","0","19415","1640","0","0","446","17","29","199","22","699","0","0","151","100801","52"
"14055","740","0","0","21668","1640","0","0","466","17","30","199","22","719","0","0","151","100801","52"
"14655","766","0","0","24030","1640","0","0","486","17","31","199","22","739","0","0","151","100801","52"
"15255","792","0","0","26501","1640","0","0","506","17","32","199","22","759","0","0","151","100801","52"
"15855","817","0","0","29107","1640","0","0","527","17","33","199","22","780","0","0","151","100801","52"
"16455","841","0","0","31867","1640","0","0","549","17","34","199","22","802","0","0","151","100801","52"
"17055","865","0","0","34757","1640","0","0","571","17","35","199","22","824","0","0","151","100801","52"
"17655","889","0","0","37748","1640","0","0","594","17","36","199","22","847","0","0","151","100801","52"
"18255","913","0","0","40838","1640","0","0","618","17","37","199","22","871","0","0","151","100801","52"
"18855","937","0","0","44036","1640","0","0","642","17","38","199","22","895","0","0","151","100801","52"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","100901","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","100901","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","100901","0"
"360","0","0","0","405","100","0","0","2","0","5","25","0","27","0","0","10","100901","0"
"710","0","0","0","634","100","0","0","4","0","6","75","0","40","0","0","10","100901","0"
"1305","0","0","0","894","100","0","0","8","0","7","110","0","54","0","0","15","100901","0"
"1470","0","0","1","1255","100","0","0","10","4","8","145","0","64","0","0","45","100901","0"
"1880","16","0","2","1633","100","0","0","15","9","9","180","0","73","0","0","45","100901","0"
"2230","34","0","4","2032","520","0","0","21","14","10","180","0","91","0","0","45","100901","0"
"2570","71","0","5","2474","620","0","0","30","14","11","196","5","101","0","0","45","100901","0"
"2670","124","0","6","2998","720","0","0","33","14","12","232","11","106","0","0","45","100901","0"
"2810","186","0","6","3531","720","0","0","38","16","13","252","17","113","0","0","45","100901","0"
"2950","262","0","6","4111","840","0","0","42","18","14","282","17","120","0","0","45","100901","0"
"2980","332","0","6","4716","960","0","0","50","22","15","292","17","129","0","0","45","100901","0"
"3010","407","0","6","5389","960","0","0","55","22","16","322","17","137","0","0","45","100901","0"
"3010","479","0","6","6117","960","0","0","59","22","17","352","17","146","0","0","45","100901","0"
"3010","568","0","6","6901","960","0","0","65","22","18","382","17","155","0","0","45","100901","0"
"3010","701","0","6","7789","960","0","0","70","22","19","382","17","162","0","0","45","100901","0"
"3010","858","0","6","8710","960","0","0","80","22","20","382","17","176","0","0","45","100901","0"
"3010","1060","0","6","9729","1060","0","0","86","22","21","382","17","184","0","0","45","100901","0"
"3010","1278","0","6","10926","1160","0","0","91","22","22","382","17","191","0","0","45","100901","0"
"3010","1462","0","6","12249","1160","0","0","97","22","23","382","17","207","0","0","45","100901","0"
"3010","1605","0","6","13724","1160","0","0","103","22","24","382","17","224","0","0","45","100901","0"
"3010","1714","0","6","15434","1160","0","0","109","22","25","382","17","232","0","0","45","100901","0"
"3470","1786","0","6","17274","1160","0","0","115","22","26","382","17","241","0","0","45","100901","0"
"3470","1831","0","6","19309","1160","0","0","121","22","27","382","17","249","0","0","45","100901","0"
"3470","1857","0","6","21399","1160","0","0","132","22","28","382","17","262","0","0","45","100901","0"
"3930","1890","0","6","23721","1160","0","0","136","22","29","382","17","266","0","0","45","100901","0"
"3930","1924","0","6","26242","1160","0","0","140","22","30","382","17","270","0","0","45","100901","0"
"4390","1958","0","6","28821","1160","0","0","144","22","31","382","17","274","0","0","45","100901","0"
"4390","1992","0","6","31563","1160","0","0","148","22","32","382","17","278","0","0","45","100901","0"
"4890","2025","0","6","34396","1160","0","0","152","22","33","382","17","282","0","0","45","100901","0"
"5390","2057","0","6","37378","1160","0","0","156","22","34","382","17","286","0","0","45","100901","0"
"5390","2089","0","6","40565","1160","0","0","160","22","35","382","17","290","0","0","45","100901","0"
"5390","2121","0","6","43864","1160","0","0","164","22","36","382","17","294","0","0","45","100901","0"
"5890","2153","0","6","47208","1160","0","0","169","22","37","382","17","299","0","0","45","100901","0"
"6390","2185","0","6","50656","1160","0","0","174","22","38","382","17","304","0","0","45","100901","0"
"55","0","0","0","23","75","0","0","1","0","2","0","0","2","0","0","0","101001","0"
"150","0","0","0","78","150","0","0","2","0","3","0","0","7","0","0","0","101001","0"
"325","0","0","0","169","200","0","0","5","0","4","5","0","16","0","0","10","101001","0"
"625","0","0","0","322","200","0","0","7","0","5","15","0","32","0","0","10","101001","0"
"1155","0","0","0","495","200","0","0","15","0","6","15","0","51","0","0","25","101001","0"
"1515","0","0","0","724","200","0","0","22","0","7","50","0","69","0","0","30","101001","26"
"1845","0","0","0","988","200","0","0","33","4","8","50","0","90","0","0","60","101001","52"
"2380","0","0","0","1252","200","0","0","44","9","9","50","5","117","0","0","95","101001","52"
"2920","16","0","0","1551","300","0","0","56","14","10","85","10","139","0","0","100","101001","52"
"3540","24","0","0","1842","840","0","0","67","14","11","85","10","171","0","0","124","101001","52"
"3900","41","0","0","2179","1060","0","0","84","17","12","111","14","196","0","0","130","101001","52"
"4060","57","0","0","2519","1180","0","0","110","17","13","133","19","226","0","0","132","101001","52"
"4320","67","0","0","2859","1300","0","0","138","17","14","145","21","263","0","0","136","101001","52"
"4520","81","0","0","3255","1520","0","0","165","17","15","145","21","297","0","0","145","101001","52"
"4750","97","0","0","3701","1520","0","0","195","17","16","145","21","328","0","0","151","101001","52"
"4880","117","0","0","4152","1520","0","0","223","17","17","160","21","367","0","3","152","101001","52"
"5225","132","0","0","4600","1520","0","0","259","17","18","185","21","413","0","3","152","101001","52"
"5870","157","0","0","5071","1615","0","0","300","17","19","185","21","465","0","3","152","101001","52"
"6455","193","0","0","5660","1615","0","0","342","17","20","185","21","512","0","3","152","101001","52"
"7040","228","0","0","6236","1615","0","0","391","17","21","185","21","574","0","3","152","101001","52"
"8245","264","0","0","6900","1715","0","0","443","17","22","185","21","636","0","3","152","101001","52"
"9705","294","0","0","7660","1715","0","0","502","17","23","185","21","702","0","3","152","101001","52"
"11230","294","0","0","8501","1715","0","0","563","17","24","185","21","777","0","3","152","101001","52"
"12525","319","0","0","9607","1715","0","0","617","17","25","185","21","838","0","3","152","101001","52"
"13520","346","0","0","11004","1715","0","0","660","17","26","185","21","887","0","3","152","101001","52"
"14635","363","0","0","12544","1715","0","0","701","17","27","185","21","931","0","3","152","101001","52"
"15855","380","0","0","14190","1715","0","0","744","17","28","185","21","975","0","3","152","101001","52"
"17230","397","0","0","15938","1715","0","0","792","17","29","185","21","1023","0","3","152","101001","52"
"18685","415","0","0","17793","1715","0","0","843","17","30","185","21","1074","0","3","152","101001","52"
"20220","433","0","0","19738","1715","0","0","895","17","31","185","21","1126","0","3","152","101001","52"
"21830","451","0","0","21773","1715","0","0","948","17","32","185","21","1179","0","3","152","101001","52"
"23610","469","0","0","23924","1715","0","0","1002","17","33","185","21","1233","0","3","152","101001","52"
"25630","486","0","0","26191","1715","0","0","1058","17","34","185","21","1289","0","3","152","101001","52"
"27820","503","0","0","28569","1715","0","0","1114","17","35","185","21","1345","0","3","152","101001","52"
"30180","520","0","0","31029","1715","0","0","1171","17","36","185","21","1402","0","3","152","101001","52"
"32615","537","0","0","33570","1715","0","0","1230","17","37","185","21","1461","0","3","152","101001","52"
"35215","554","0","0","36200","1715","0","0","1289","17","38","185","21","1520","0","3","152","101001","52"
"50","0","0","0","0","50","0","0","2","0","2","0","0","3","0","0","0","101101","17"
"140","0","0","0","0","105","0","0","3","0","3","10","0","5","0","0","0","101101","80"
"260","0","0","0","0","245","0","0","5","0","4","45","0","7","0","0","5","101101","198"
"530","0","0","0","0","405","0","0","9","0","5","70","0","13","0","3","10","101101","353"
"1000","0","0","0","0","915","0","0","16","0","6","85","0","21","0","3","10","101101","566"
"1320","0","0","0","0","1520","0","0","20","0","7","85","0","33","0","7","10","101101","838"
"1750","0","0","0","0","1965","0","0","31","4","8","85","0","50","0","7","10","101101","1137"
"2165","0","0","0","0","2085","0","25","46","13","9","85","0","65","0","14","10","101101","1451"
"2585","0","0","0","0","2145","5","70","54","18","10","85","0","82","0","19","35","101101","1787"
"2985","0","0","0","0","2455","10","111","61","20","11","85","0","98","0","19","45","101101","2216"
"3355","0","0","2","0","2455","30","144","65","22","12","85","0","110","0","24","55","101101","2636"
"3505","0","0","4","0","2455","43","193","71","24","13","110","0","123","0","24","55","101101","3162"
"3505","0","0","6","0","2455","46","262","78","24","14","135","0","132","0","24","55","101101","3781"
"3505","0","0","6","0","2455","49","341","88","24","15","135","0","139","0","24","55","101101","4448"
"3505","0","0","6","0","2455","57","398","103","24","16","135","0","146","0","24","55","101101","5126"
"3555","0","0","6","0","2455","60","478","116","24","17","135","0","155","0","24","55","101101","5846"
"3605","0","0","6","0","2455","60","587","128","24","18","135","0","174","0","24","55","101101","6596"
"3700","0","0","6","0","2455","60","697","137","24","19","135","0","198","0","24","55","101101","7442"
"3895","0","0","6","0","2455","60","786","155","24","20","135","0","231","0","24","55","101101","8317"
"4085","0","0","6","0","2455","60","889","166","24","21","135","0","259","0","24","55","101101","9346"
"4175","0","0","6","0","2455","60","1004","182","24","22","135","0","289","0","24","55","101101","10529"
"4265","0","0","6","0","2455","60","1099","200","24","23","135","0","316","0","24","55","101101","11863"
"4355","0","0","6","0","2455","60","1196","212","24","24","135","0","346","0","24","55","101101","13327"
"4355","0","0","6","0","2455","60","1270","220","24","25","135","0","368","0","24","55","101101","15030"
"4675","0","0","6","0","2455","60","1320","226","24","26","135","0","386","0","24","55","101101","16889"
"4995","0","0","6","0","2455","60","1354","231","24","27","135","0","398","0","24","55","101101","18903"
"4995","0","0","6","0","2455","60","1382","237","24","28","135","0","406","0","24","55","101101","21100"
"5315","0","0","6","0","2455","60","1413","244","24","29","135","0","413","0","24","55","101101","23425"
"5315","0","0","6","0","2455","60","1445","252","24","30","135","0","421","0","24","55","101101","25924"
"5635","0","0","6","0","2455","60","1477","260","24","31","135","0","429","0","24","55","101101","28497"
"5635","0","0","6","0","2455","60","1509","269","24","32","135","0","438","0","24","55","101101","31207"
"6005","0","0","6","0","2455","60","1540","278","24","33","135","0","447","0","24","55","101101","34022"
"6005","0","0","6","0","2455","60","1570","287","24","34","135","0","456","0","24","55","101101","37028"
"6375","0","0","6","0","2455","60","1600","296","24","35","135","0","465","0","24","55","101101","40140"
"6375","0","0","6","0","2455","60","1630","306","24","36","135","0","475","0","24","55","101101","43396"
"6795","0","0","6","0","2455","60","1660","316","24","37","135","0","485","0","24","55","101101","46716"
"7215","0","0","6","0","2455","60","1690","326","24","38","135","0","495","0","24","55","101101","50146"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","101201","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","101201","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","101201","0"
"450","0","0","0","405","100","0","0","2","0","5","0","0","29","0","0","10","101201","0"
"800","0","0","0","634","100","0","0","4","0","6","50","0","42","0","0","10","101201","0"
"1395","0","0","0","894","100","0","0","8","0","7","85","0","56","0","0","15","101201","0"
"1560","0","0","1","1255","100","0","0","10","4","8","120","0","66","0","0","45","101201","0"
"2135","16","0","2","1569","100","0","0","19","9","9","155","0","81","0","0","45","101201","0"
"2575","39","0","3","1921","520","0","0","25","14","10","175","0","103","0","0","45","101201","0"
"2835","84","0","4","2374","740","0","0","28","14","11","191","5","113","0","0","45","101201","0"
"2975","139","0","4","2840","740","0","0","31","14","12","227","13","123","0","0","45","101201","0"
"3215","199","0","4","3321","740","0","0","39","16","13","247","16","135","0","0","45","101201","0"
"3355","263","0","4","3813","860","0","0","49","18","14","269","16","152","0","0","45","101201","0"
"3445","319","0","4","4324","980","0","0","63","20","15","279","16","170","0","0","49","101201","0"
"3475","378","0","4","4892","980","0","0","76","22","16","299","16","187","0","0","49","101201","0"
"3475","453","0","4","5520","980","0","0","85","22","17","329","16","204","0","0","49","101201","0"
"3475","557","0","4","6202","980","0","0","95","22","18","339","16","222","0","0","49","101201","0"
"3475","686","0","4","6978","980","0","0","106","22","19","339","16","238","0","0","49","101201","0"
"3475","824","0","4","7796","980","0","0","121","22","20","339","16","259","0","0","49","101201","0"
"3475","1005","0","4","8735","1080","0","0","131","22","21","339","16","270","0","0","49","101201","0"
"3475","1197","0","4","9818","1180","0","0","142","22","22","339","16","285","0","0","49","101201","0"
"3475","1346","0","4","11079","1180","0","0","153","22","23","339","16","308","0","0","49","101201","0"
"3475","1462","0","4","12471","1180","0","0","165","22","24","339","16","333","0","0","49","101201","0"
"3475","1554","0","4","14086","1180","0","0","177","22","25","339","16","350","0","0","49","101201","0"
"3935","1598","0","4","15843","1180","0","0","189","22","26","339","16","367","0","0","49","101201","0"
"4395","1624","0","4","17728","1180","0","0","201","22","27","339","16","384","0","0","49","101201","0"
