ca55c9eed091ee562053b02cd508f31e5efa42c225a564d282241527e5cb5e71,66c9d81d1a92622c491f0a7f808e1af0008e802ce0ec9914ca44231d5df78c0b,710617797ccc5cc413403ca63390940859caeaf84bf9bf1f20e28cf969f2487c,1c236f9579f532f46748daf10afc34a94885e3fb203129bc9474ef6421294665,4e9df12c6515bf1f668ff50b1a4c8ab66b8bb7c1ebfaa9cc509ef68ff2bd0f24,f185d2fc493d86d82e3eb94020c404f9c0634ca47f83934a99380b1a1942e5c8,2283b5b631ab7b767890304588cbbb1bf2f05eb61f74614dd20c777d4e493da7,f6812abc63372d818a7cb127d5704d0674a8ecfb904baed2682804a03e960a41,5567bb8bf22b0812ffaf0c7f1e59403190cdcc71c14b4e5549daad1e07dbc4c2,50edd8f64cd8c2586d277be833d86eaa20f98442ae5ebd9beae1f975a3217bd8,93c4c39612bd2d98ad95382bf1c5c820b77ebd743080980717460897e28cac42,ffc630ad854bf8bf9f564af094e16ac1090a608b9c9a4b6f36a6b3287f29a569,a7329a813db91984d7c394f9170fc26fa278884f16f2b2ed0d29a5f05b965298,5ab507105e2b9dd75161f611b95b70aba62651c2a055006d520034c752471eed,e3e9820dd133f7de92b8752fea3103afd43a098c2a70140b53f7c79e3244e45a,bc04ae879054961f5b011845640b93dc6c95bd9dc1bc0321bace29ba1b87c364,4fcc2cb8ac7f099281812306b2ff6f763a06ab4becb96d2cedc6f144de0760ca,5008109578c10a25f5b1097ece0d03a5705e1b1c86c14796d46e93a6fc50c9f0,3cdfdbe259427930162c6f7ce1bc98f75ac329180b896b662a81a7d73d3f5bdc,16a75ead3adcc4e7ab762d068a235ac0922c801294f45e984b58d421ce784724,747069f67410a32b43a92ce383f5915a34bb2936dfbf1414306b5fe854e1ea22,f82a126bfb5f326507b26688a58c921917b023a2875776cea28ba26c2cbe45d6,1edb2c45567b2a027e8d8cd74af6ca326cee4e66fb8a2c2ab880f215b252993b,01d4ee9f25e26c9d8270782b05c75ade69e886ecd91d5ce4f41e4687dec672bf,36b886029ef30135f68e5453fd9625828041bd95cb0380807b5ac0405660c437,547f7cab2f61b7d771f95bbe5ddc3a169f6b5e16963da7b01c09e2db43fe4a20,48362fe1e4dc970a211aa53e4b51791acf126b6f23d836b899fe36e9614c772c,33f84e61d18933c8ef2ba9cc23e5ff7d0702f4c7aadb347c3ea0ffbd83742597,076559c9321600f974b2f8ad02b666eb4e359a09b461e3cfbc85df6f881d0406,68c9e60b014f8add7c5c28a9b7474512f36cd4722c687da674ba85df6122ee00,5e6465d7862092d3bce54ad4b0147481e1b7aa3a63e0be86f1e3f235c9e6cbb5,9ed717e4632e40750a752fab1db60a94d7e249b3abc6ca8cc20460943acbad35,538d4e5f7b23b15f8707f459e9212ce402b40d4c24a1749493b1ab6643e78136,4da40679e965ec1d7a7fd2152ebf7e76ff20916fbe7839f07f3a45b38346e83c,1780717f463555241393f22549d7c2adeda81445c733719c98784e6f2ef3b885,0c8aeea2d9e76194624d015207e6f68461156890a75608b65d500a801647171c,fbdc3b22ca2e634eae617d880d282ae663de7f5ec40524f8e6ee5ac622965ebc,e2ff133190825b14e4867551fc2955d74a7af71926b46fe6fb3265f8faa64fc7,13a182bfbff1650d909940eaec2738ea500e5b1a68fbaef8f633962db18a6329,bcf9015124a9900732860bbc6634578e85dad83c112647050ae11803a09d4087
"1531","20657","50","52","50","50","50","30","200200","50","0","0","1","0","50","50","0","42","0","0","50","200000001","10","0","50","50","50","0","50","0","50","50","0","50","620020050","10","50","1","50","1"
"1620","22363","51","53","51","51","51","30","200200","51","0","0","1","0","51","51","0","42","0","0","51","200000001","10","0","51","51","51","0","51","0","51","51","0","51","620020051","10","51","1","51","1"
"1710","24069","52","54","52","52","52","30","200200","52","0","0","1","0","52","52","0","43","0","0","52","200000001","10","0","52","52","52","0","52","0","52","52","0","52","620020052","10","52","1","52","1"
"1800","25775","53","55","53","53","53","30","200200","53","0","0","1","0","53","53","0","43","0","0","53","200000001","10","0","53","53","53","0","53","0","53","53","0","53","620020053","10","53","1","53","1"
"1890","27481","54","56","54","54","54","30","200200","54","0","0","1","0","54","54","0","44","0","0","54","200000001","10","0","54","54","54","0","54","0","54","54","0","54","620020054","10","54","1","54","1"
"1979","29187","55","57","55","55","55","30","200200","55","0","0","1","0","55","55","0","44","0","0","55","200000001","10","0","55","55","55","0","55","0","55","55","0","55","620020055","10","55","1","55","1"
"2069","30893","56","58","56","56","56","30","200200","56","0","0","1","0","56","56","0","45","0","0","56","200000001","10","0","56","56","56","0","56","0","56","56","0","56","620020056","10","56","1","56","1"
"2159","32599","57","59","57","57","57","30","200200","57","0","0","1","0","57","57","0","45","0","0","57","200000001","10","0","57","57","57","0","57","0","57","57","0","57","620020057","10","57","1","57","1"
"2248","34305","58","60","58","58","58","30","200200","58","0","0","1","0","58","58","0","46","0","0","58","200000001","10","0","58","58","58","0","58","0","58","58","0","58","620020058","10","58","1","58","1"
"2338","36011","59","61","59","59","59","30","200200","59","0","0","1","0","59","59","0","46","0","0","59","200000001","10","0","59","59","59","0","59","0","59","59","0","59","620020059","10","59","1","59","1"
"2428","37717","60","62","60","60","60","30","200200","60","0","0","1","0","60","60","0","47","0","0","60","200000001","10","0","60","60","60","0","60","0","60","60","0","60","620020060","10","60","1","60","1"
"2518","39423","61","63","61","61","61","30","200200","61","0","0","1","0","61","61","0","47","0","0","61","200000001","10","0","61","61","61","0","61","0","61","61","0","61","620020061","10","61","1","61","1"
"2561","41129","62","64","62","62","62","30","200200","62","0","0","1","0","62","62","0","48","0","0","62","200000001","10","0","62","62","62","0","62","0","62","62","0","62","620020062","10","62","1","62","1"
"2604","42835","63","66","63","63","63","30","200200","63","0","0","1","0","63","63","0","49","0","0","63","200000001","10","0","63","63","63","0","63","0","63","63","0","63","620020063","10","63","1","63","1"
"2647","44541","64","68","64","64","64","30","200200","64","0","0","1","0","64","64","0","50","0","0","64","200000001","10","0","64","64","64","0","64","0","64","64","0","64","620020064","10","64","1","64","1"
"2690","46247","65","70","65","65","65","30","200200","65","0","0","1","0","65","65","0","51","0","0","65","200000001","10","0","65","65","65","0","65","0","65","65","0","65","620020065","10","65","1","65","1"
"2735","47953","66","72","66","66","66","30","200200","66","0","0","1","0","66","66","0","52","0","0","66","200000001","10","0","66","66","66","0","66","0","66","66","0","66","620020066","10","66","1","66","1"
"2780","49659","67","74","67","67","67","30","200200","67","0","0","1","0","67","67","0","53","0","0","67","200000001","10","0","67","67","67","0","67","0","67","67","0","67","620020067","10","67","1","67","1"
"2825","51365","68","76","68","68","68","30","200200","68","0","0","1","0","68","68","0","55","0","0","68","200000001","10","0","68","68","68","0","68","0","68","68","0","68","620020068","10","68","1","68","1"
"2870","53071","69","78","69","69","69","30","200200","69","0","0","1","0","69","69","0","57","0","0","69","200000001","10","0","69","69","69","0","69","0","69","69","0","69","620020069","10","69","1","69","1"
"2915","54777","70","80","70","70","70","30","200200","70","0","0","1","0","70","70","0","59","0","0","70","200000001","10","0","70","70","70","0","70","0","70","70","0","70","620020070","10","70","1","70","1"
"2960","56483","71","82","71","71","71","30","200200","71","0","0","1","0","71","71","0","61","0","0","71","200000001","10","0","71","71","71","0","71","0","71","71","0","71","620020071","10","71","1","71","1"
"0","382","1","2","1","1","1","30","200300","1","0","0","1","0","1","1","0","5","0","15","1","200000008","10","0","1","1","1","0","1","0","1","1","0","1","620030001","10","1","1","1","1"
"0","502","2","4","2","2","2","30","200300","2","0","0","1","0","2","2","0","8","0","20","2","200000008","10","0","2","2","2","0","2","0","2","2","0","2","620030002","10","2","1","2","1"
"0","623","3","5","3","3","3","30","200300","3","0","0","1","0","3","3","0","10","0","26","3","200000008","10","0","3","3","3","0","3","0","3","3","0","3","620030003","10","3","1","3","1"
"0","686","4","7","4","4","4","30","200300","4","0","0","1","0","4","4","0","16","0","61","4","200000008","10","0","4","4","4","0","4","0","4","4","0","4","620030004","10","4","1","4","1"
"0","686","5","7","5","5","5","30","200300","5","0","0","1","0","5","5","0","16","0","61","5","200000008","10","0","5","5","5","0","5","0","5","5","0","5","620030005","10","5","1","5","1"
"0","678","6","8","6","6","6","30","200300","6","0","0","1","0","6","6","0","16","0","63","6","200000008","10","0","6","6","6","0","6","0","6","6","0","6","620030006","10","6","1","6","1"
"0","835","7","10","7","7","7","30","200300","7","0","0","1","0","7","7","0","17","0","89","7","200000008","10","0","7","7","7","0","7","0","7","7","0","7","620030007","10","7","1","7","1"
"0","991","8","11","8","8","8","30","200300","8","0","0","1","0","8","8","0","20","0","114","8","200000008","10","0","8","8","8","0","8","0","8","8","0","8","620030008","10","8","1","8","1"
"0","1019","9","11","9","9","9","30","200300","9","0","0","1","0","9","9","0","20","0","117","9","200000008","10","0","9","9","9","0","9","0","9","9","0","9","620030009","10","9","1","9","1"
"0","1048","10","13","10","10","10","30","200300","10","0","0","1","0","10","10","0","22","0","120","10","200000008","10","0","10","10","10","0","10","0","10","10","0","10","620030010","10","10","1","10","1"
"0","1076","11","13","11","11","11","30","200300","11","0","0","1","0","11","11","0","22","0","123","11","200000008","10","0","11","11","11","0","11","0","11","11","0","11","620030011","10","11","1","11","1"
"0","1104","12","13","12","12","12","30","200300","12","0","0","1","0","12","12","0","22","0","126","12","200000008","10","0","12","12","12","0","12","0","12","12","0","12","620030012","10","12","1","12","1"
"0","1309","13","14","13","13","13","30","200300","13","0","0","1","0","13","13","0","24","0","133","13","200000008","10","0","13","13","13","0","13","0","13","13","0","13","620030013","10","13","1","13","1"
"0","1513","14","16","14","14","14","30","200300","14","0","0","1","0","14","14","0","26","0","138","14","200000008","10","0","14","14","14","0","14","0","14","14","0","14","620030014","10","14","1","14","1"
"0","1717","15","16","15","15","15","30","200300","15","0","0","1","0","15","15","0","26","0","145","15","200000008","10","0","15","15","15","0","15","0","15","15","0","15","620030015","10","15","1","15","1"
"0","1921","16","17","16","16","16","30","200300","16","0","0","1","0","16","16","0","26","0","151","16","200000008","10","0","16","16","16","0","16","0","16","16","0","16","620030016","10","16","1","16","1"
"0","2257","17","18","17","17","17","30","200300","17","0","0","1","0","17","17","0","26","0","175","17","200000008","10","0","17","17","17","0","17","0","17","17","0","17","620030017","10","17","1","17","1"
"0","2592","18","18","18","18","18","30","200300","18","0","0","1","0","18","18","0","26","0","198","18","200000008","10","0","18","18","18","0","18","0","18","18","0","18","620030018","10","18","1","18","1"
"0","2828","19","18","19","19","19","30","200300","19","0","0","1","0","19","19","0","27","0","200","19","200000008","10","0","19","19","19","0","19","0","19","19","0","19","620030019","10","19","1","19","1"
"0","2939","20","18","20","20","20","30","200300","20","0","0","1","0","20","20","0","27","0","203","20","200000008","10","0","20","20","20","0","20","0","20","20","0","20","620030020","10","20","1","20","1"
"0","3050","21","18","21","21","21","30","200300","21","0","0","1","0","21","21","0","27","0","206","21","200000008","10","0","21","21","21","0","21","0","21","21","0","21","620030021","10","21","1","21","1"
"0","3148","22","20","22","22","22","30","200300","22","0","0","1","0","22","22","0","29","0","226","22","200000008","10","0","22","22","22","0","22","0","22","22","0","22","620030022","10","22","1","22","1"
"0","3304","23","20","23","23","23","30","200300","23","0","0","1","0","23","23","0","29","0","226","23","200000008","10","0","23","23","23","0","23","0","23","23","0","23","620030023","10","23","1","23","1"
"0","3586","24","28","24","24","24","30","200300","24","0","0","1","0","24","24","0","40","0","321","24","200000008","10","0","24","24","24","0","24","0","24","24","0","24","620030024","10","24","1","24","1"
"0","3866","25","30","25","25","25","30","200300","25","0","0","1","0","25","25","0","42","0","333","25","200000008","10","0","25","25","25","0","25","0","25","25","0","25","620030025","10","25","1","25","1"
"0","3966","26","30","26","26","26","30","200300","26","0","0","1","0","26","26","0","42","0","371","26","200000008","10","0","26","26","26","0","26","0","26","26","0","26","620030026","10","26","1","26","1"
"0","4060","27","30","27","27","27","30","200300","27","0","0","1","0","27","27","0","42","0","374","27","200000008","10","0","27","27","27","0","27","0","27","27","0","27","620030027","10","27","1","27","1"
"0","4152","28","30","28","28","28","30","200300","28","0","0","1","0","28","28","0","42","0","376","28","200000008","10","0","28","28","28","0","28","0","28","28","0","28","620030028","10","28","1","28","1"
"0","5542","29","32","29","29","29","30","200300","29","0","0","1","0","29","29","0","45","0","438","29","200000008","10","0","29","29","29","0","29","0","29","29","0","29","620030029","10","29","1","29","1"
"0","5591","30","32","30","30","30","30","200300","30","0","0","1","0","30","30","0","47","0","480","30","200000008","10","0","30","30","30","0","30","0","30","30","0","30","620030030","10","30","1","30","1"
"0","5604","31","32","31","31","31","30","200300","31","0","0","1","0","31","31","0","47","0","481","31","200000008","10","0","31","31","31","0","31","0","31","31","0","31","620030031","10","31","1","31","1"
"0","5618","32","32","32","32","32","30","200300","32","0","0","1","0","32","32","0","47","0","481","32","200000008","10","0","32","32","32","0","32","0","32","32","0","32","620030032","10","32","1","32","1"
"0","5632","33","32","33","33","33","30","200300","33","0","0","1","0","33","33","0","47","0","482","33","200000008","10","0","33","33","33","0","33","0","33","33","0","33","620030033","10","33","1","33","1"
"0","6542","34","32","34","34","34","30","200300","34","0","0","1","0","34","34","0","47","0","539","34","200000008","10","0","34","34","34","0","34","0","34","34","0","34","620030034","10","34","1","34","1"
"0","6610","35","32","35","35","35","30","200300","35","0","0","1","0","35","35","0","48","0","543","35","200000008","10","0","35","35","35","0","35","0","35","35","0","35","620030035","10","35","1","35","1"
"0","7177","36","32","36","36","36","30","200300","36","0","0","1","0","36","36","0","48","0","561","36","200000008","10","0","36","36","36","0","36","0","36","36","0","36","620030036","10","36","1","36","1"
"0","7979","37","35","37","37","37","30","200300","37","0","0","1","0","37","37","0","53","0","606","37","200000008","10","0","37","37","37","0","37","0","37","37","0","37","620030037","10","37","1","37","1"
"0","8781","38","49","38","38","38","30","200300","38","0","0","1","0","38","38","0","70","0","651","38","200000008","10","0","38","38","38","0","38","0","38","38","0","38","620030038","10","38","1","38","1"
"0","9666","39","49","39","39","39","30","200300","39","0","0","1","0","39","39","0","70","0","736","39","200000008","10","0","39","39","39","0","39","0","39","39","0","39","620030039","10","39","1","39","1"
"0","10551","40","49","40","40","40","30","200300","40","0","0","1","0","40","40","0","70","0","821","40","200000008","10","0","40","40","40","0","40","0","40","40","0","40","620030040","10","40","1","40","1"
"0","13253","41","50","41","41","41","30","200300","41","0","0","1","0","41","41","0","72","0","935","41","200000008","10","0","41","41","41","0","41","0","41","41","0","41","620030041","10","41","1","41","1"
"0","15956","42","50","42","42","42","30","200300","42","0","0","1","0","42","42","0","73","0","1049","42","200000008","10","0","42","42","42","0","42","0","42","42","0","42","620030042","10","42","1","42","1"
"0","16030","43","52","43","43","43","30","200300","43","0","0","1","0","43","43","0","75","0","1066","43","200000008","10","0","43","43","43","0","43","0","43","43","0","43","620030043","10","43","1","43","1"
"0","16104","44","52","44","44","44","30","200300","44","0","0","1","0","44","44","0","76","0","1083","44","200000008","10","0","44","44","44","0","44","0","44","44","0","44","620030044","10","44","1","44","1"
"0","16179","45","53","45","45","45","30","200300","45","0","0","1","0","45","45","0","78","0","1100","45","200000008","10","0","45","45","45","0","45","0","45","45","0","45","620030045","10","45","1","45","1"
"0","17054","46","56","46","46","46","30","200300","46","0","0","1","0","46","46","0","82","0","1142","46","200000008","10","0","46","46","46","0","46","0","46","46","0","46","620030046","10","46","1","46","1"
"0","17930","47","59","47","47","47","30","200300","47","0","0","1","0","47","47","0","85","0","1182","47","200000008","10","0","47","47","47","0","47","0","47","47","0","47","620030047","10","47","1","47","1"
"0","17930","48","63","48","48","48","30","200300","48","0","0","1","0","48","48","0","88","0","1224","48","200000008","10","0","48","48","48","0","48","0","48","48","0","48","620030048","10","48","1","48","1"
"0","17930","49","63","49","49","49","30","200300","49","0","0","1","0","49","49","0","88","0","1224","49","200000008","10","0","49","49","49","0","49","0","49","49","0","49","620030049","10","49","1","49","1"
"0","18080","50","69","50","50","50","30","200300","50","0","0","1","0","50","50","0","91","0","1255","50","200000008","10","0","50","50","50","0","50","0","50","50","0","50","620030050","10","50","1","50","1"
"0","18230","51","75","51","51","51","30","200300","51","0","0","1","0","51","51","0","94","0","1285","51","200000008","10","0","51","51","51","0","51","0","51","51","0","51","620030051","10","51","1","51","1"
"0","18230","52","76","52","52","52","30","200300","52","0","0","1","0","52","52","0","94","0","1285","52","200000008","10","0","52","52","52","0","52","0","52","52","0","52","620030052","10","52","1","52","1"
"0","18980","53","77","53","53","53","30","200300","53","0","0","1","0","53","53","0","95","0","1345","53","200000008","10","0","53","53","53","0","53","0","53","53","0","53","620030053","10","53","1","53","1"
"0","19730","54","77","54","54","54","30","200300","54","0","0","1","0","54","54","0","95","0","1405","54","200000008","10","0","54","54","54","0","54","0","54","54","0","54","620030054","10","54","1","54","1"
"0","20730","55","77","55","55","55","30","200300","55","0","0","1","0","55","55","0","95","0","1445","55","200000008","10","0","55","55","55","0","55","0","55","55","0","55","620030055","10","55","1","55","1"
"0","21730","56","77","56","56","56","30","200300","56","0","0","1","0","56","56","0","95","0","1485","56","200000008","10","0","56","56","56","0","56","0","56","56","0","56","620030056","10","56","1","56","1"
"0","22730","57","79","57","57","57","30","200300","57","0","0","1","0","57","57","0","96","0","1625","57","200000008","10","0","57","57","57","0","57","0","57","57","0","57","620030057","10","57","1","57","1"
"0","23730","58","80","58","58","58","30","200300","58","0","0","1","0","58","58","0","97","0","1765","58","200000008","10","0","58","58","58","0","58","0","58","58","0","58","620030058","10","58","1","58","1"
"0","24730","59","82","59","59","59","30","200300","59","0","0","1","0","59","59","0","98","0","1945","59","200000008","10","0","59","59","59","0","59","0","59","59","0","59","620030059","10","59","1","59","1"
"0","25730","60","83","60","60","60","30","200300","60","0","0","1","0","60","60","0","99","0","2125","60","200000008","10","0","60","60","60","0","60","0","60","60","0","60","620030060","10","60","1","60","1"
"0","26730","61","85","61","61","61","30","200300","61","0","0","1","0","61","61","0","100","0","2305","61","200000008","10","0","61","61","61","0","61","0","61","61","0","61","620030061","10","61","1","61","1"
"0","27299","62","86","62","62","62","30","200300","62","0","0","1","0","62","62","0","103","0","2376","62","200000008","10","0","62","62","62","0","62","0","62","62","0","62","620030062","10","62","1","62","1"
"0","27868","63","86","63","63","63","30","200300","63","0","0","1","0","63","63","0","106","0","2447","63","200000008","10","0","63","63","63","0","63","0","63","63","0","63","620030063","10","63","1","63","1"
"0","28437","64","86","64","64","64","30","200300","64","0","0","1","0","64","64","0","109","0","2518","64","200000008","10","0","64","64","64","0","64","0","64","64","0","64","620030064","10","64","1","64","1"
