c61dee49e6cdef21f45d7e25f53d5301d043d8541523fdf809a564e724254696,21461e3ccbb05080888b5d59e21c55df173f68d38afd6a3faec488ae389f7aa0,bc5577634f03e86b78cb78814980be111c9d01683f41b165d57e9b78df410cb4,3b446e6be7696d4f77c86072bfba43015aad89cf4357f6dbb953cb9ad9f26c79,6347270a77640a3e7ad432822ed3917b6a5be9b32465998a88574ed34fba5cef,627f5409cdebbe38099797591eae3237a0cc66cf34830db8bf47f719fef3805f,02b3d06301cc091aea59195aee166731a30eda3c19fff0c2e38a9391985475c4,ce05c89d79e09c956c4672bbb8305291e0f15e43107305945354a112331b0a1a,c866803fbbb324d6d840eca7441e22ebb62800ed4ca423f9cf3ac351b5addb23,39a185e580d8941d89c5f8afa19c2972ef45c8dfbd09ce2384c8a430c23c6cce,9514a7f31b4684c75d8b8a55c0ff83d82af40c7a6e5310421ff5f6108e55eea9,8c23699b2893ded6b6b3913983cdb0e0d5869e44c3131a8da33372236422699a,a568ceeb98bf8e7f8f595dc52019d0f1f88d31fc240a50508d0d6d1bcad0b1ef,3d54c1dad8939c21b427fdade88355199668af8ebeea06076f51df7a9b762555,749e7d9c2a242b72366783b8e3a8efc9ff637864941646ce3390c9703916f88e,0810252ec903fdc1e3df689a537eb1877bf595d5cb2598486ec828be2ae6244f,ae1ecd7b3320f15f1ec5f638e3ed9a526b73da18b5197c66c3fabe6357ba71bc,3624200b9177d4ebcf9cd792231779e2c699b279abdaa8413981f6e18f1e7840,5d36f0005c30d59e3e12c4ac970745f195aab1edf92cd9ea14b4370d055527f1,deb17b84d758fd7981ea4ff215ce2c8edf5e848e29595d5183b92e899a6cc06f,be221726f78ef3606cee6072fdb5450801ecd003aaac1ed2cfc677af009e8b8a,6d026857d7acc6e352867da49ff8e1be6de0e1d8607ba259d2f2161a61b57325,e8081b50086ab9181b27f00f353253b2ce9e5be73181d662a25e7dd6ca2f55bd,f6c147443513e91cf76f4a1bb4aaa85ec9b610b9cb7b020c25e63456a6319a59,1b9b09e67487ed9267af5d8e4cd57cefceb02ac8e2c0c5d671ce36f5cf04e165,9fc472e5af250852d451e7943e23da81c95caf7d3bdc2b984f356d2aba073946,3e649d8407688bba10b16176b914cee2354c9f7e006625ce5fa1f3df8364b8e6,92e53d021a86625ba77b38db17bed50d6c4737c10048e949959d4b762516c032,7e2838cfadea9986d1b75237712b320202964e275b87f824bbf336a9204155d6,de0dd5c67b666a961bae77b8694e6b23755213dc726527e402b16df1e977d0e7,0a4ffe75867759d1d1af9c2e2e906301f8686bd754077e87138f7121b9813085,05b0a3e98f419fce908c3a8b13bbca8f73676a1173b15fbb1444fc24113db616,2ed75588655546c2287fa964f0a82c3571a1d38853ee08c4becb457c2e68037c,d4a3b16af49942e79d6e408d10ce90de8eeed11d9e9976afe0fe089b9ba83ce2,0f4f9c9a9e2edec6f4ce9c54d708b4f1089b97bb46913899f214e85f4b3ddc99,fb148f0dc6c15774557d8ef0536ac508feeac4cc0bf6109f4454871cac639c00,0abbeea4701b657e16a2488d62d42bc26c7587e5527c4ddb7b46a2efd0339aea,c28beaf1123dcc1b8f735f0cd8c98b6b6267ba55f031217d72bb9ddf570cb2f4,b8a7ed6deb85a2ec6bc4cb74f7f6743c2332944f09fa5056dfb27fd0e4de4a0b,d494387349bb79bcfcba2ccbf891757081b79e8739bcfd7d1ef2a6528e1fbd25,90405276248f652c37ab50772eb6289158b5b90e05ee23931a4f3d2a62f02181
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","23400","0","0","5","0","0","0","0","12","0","0","1","0","1","2100215","0","94002","4","124042","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","23500","0","0","5","0","0","0","0","12","0","0","1","0","1","2100216","0","94002","4","114102","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","23600","0","0","5","0","0","0","0","12","0","0","1","0","1","2100217","0","94002","4","114072","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","23700","0","0","5","0","0","0","0","12","0","0","1","0","1","2100218","0","94002","4","124192","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","23800","0","0","5","0","0","0","0","12","0","0","1","0","1","2100219","0","94002","4","114012","0","2","2","0","8","2","0","20001","0"
"23900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100220","0","31011","8","91002","0","2","8","2","4","12","50001","94002","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24000","0","0","5","0","0","0","0","12","0","0","1","0","1","2100221","0","94002","4","124282","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24100","0","0","5","0","0","0","0","12","0","0","1","0","1","2100222","0","94002","4","114222","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24200","0","0","5","0","0","0","0","12","0","0","1","0","1","2100223","0","94002","4","124312","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24300","0","0","5","0","0","0","0","12","0","0","1","0","1","2100224","0","94002","4","124342","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24400","0","0","5","0","0","0","0","12","0","0","1","0","1","2100225","0","94002","4","114252","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24500","0","0","5","0","0","0","0","12","0","0","1","0","1","2100226","0","94002","4","124372","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24600","0","0","5","0","0","0","0","12","0","0","1","0","1","2100227","0","94002","4","114132","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24700","0","0","5","0","0","0","0","12","0","0","1","0","1","2100228","0","94002","4","124432","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","24800","0","0","5","0","0","0","0","12","0","0","1","0","1","2100229","0","94002","4","124522","0","2","2","0","8","2","0","20001","0"
"24900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100230","0","31046","8","91002","0","2","8","2","4","12","50001","94002","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25000","0","0","5","0","0","0","0","12","0","0","1","0","1","2100231","0","94002","4","124282","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25100","0","0","5","0","0","0","0","12","0","0","1","0","1","2100232","0","94002","4","114162","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25200","0","0","5","0","0","0","0","12","0","0","1","0","1","2100233","0","94002","4","114581","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25300","0","0","5","0","0","0","0","12","0","0","1","0","1","2100234","0","94002","4","114102","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25400","0","0","5","0","0","0","0","12","0","0","1","0","1","2100235","0","94002","4","124372","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25500","0","0","5","0","0","0","0","12","0","0","1","0","1","2100236","0","94002","4","124312","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25600","0","0","5","0","0","0","0","12","0","0","1","0","1","2100237","0","94002","4","124432","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25700","0","0","5","0","0","0","0","12","0","0","1","0","1","2100238","0","94002","4","124342","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","25800","0","0","5","0","0","0","0","12","0","0","1","0","1","2100239","0","94002","4","114072","0","2","2","0","8","2","0","20001","0"
"25900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100240","0","31025","8","91002","0","2","8","2","4","12","50001","94002","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26000","0","0","5","0","0","0","0","12","0","0","1","0","1","2100241","0","94002","4","114551","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26100","0","0","5","0","0","0","0","12","0","0","1","0","1","2100242","0","94002","4","124282","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26200","0","0","5","0","0","0","0","12","0","0","1","0","1","2100243","0","94002","4","124372","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26300","0","0","5","0","0","0","0","12","0","0","1","0","1","2100244","0","94002","4","114102","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26400","0","0","5","0","0","0","0","12","0","0","1","0","1","2100245","0","94002","4","124042","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26500","0","0","5","0","0","0","0","12","0","0","1","0","1","2100246","0","94002","4","124312","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26600","0","0","5","0","0","0","0","12","0","0","1","0","1","2100247","0","94002","4","114072","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26700","0","0","5","0","0","0","0","12","0","0","1","0","1","2100248","0","94002","4","124432","0","2","2","0","8","2","0","20001","0"
"8","30","0","1","50001","0","1","0","0","91002","1","0","0","26800","0","0","5","0","0","0","0","12","0","0","1","0","1","2100249","0","94002","4","124342","0","2","2","0","8","2","0","20001","0"
"26900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100250","0","31013","8","91002","0","2","8","2","4","12","50001","94002","0"
"27000","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100251","0","114461","4","124282","0","2","8","2","8","12","50001","94002","0"
"27100","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100252","0","124161","4","114162","0","2","8","2","8","12","50001","94002","0"
"27200","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100253","0","114281","4","114581","0","2","8","2","8","12","50001","94002","0"
"27300","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100254","0","124101","4","114102","0","2","8","2","8","12","50001","94002","0"
"27400","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100255","0","114371","4","124372","0","2","8","2","8","12","50001","94002","0"
"27500","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100256","0","114341","4","124312","0","2","8","2","8","12","50001","94002","0"
"27600","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100257","0","124251","4","124432","0","2","8","2","8","12","50001","94002","0"
"27700","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100258","0","114581","4","124342","0","2","8","2","8","12","50001","94002","0"
"27800","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100259","0","124491","4","114072","0","2","8","2","8","12","50001","94002","0"
"27900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100260","0","31042","8","91002","0","2","8","2","4","12","50001","94002","0"
"28000","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100261","0","114281","4","114551","0","2","8","2","8","12","50001","94002","0"
"28100","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100262","0","114461","4","124282","0","2","8","2","8","12","50001","94002","0"
"28200","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100263","0","124161","4","124372","0","2","8","2","8","12","50001","94002","0"
"28300","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100264","0","124101","4","114102","0","2","8","2","8","12","50001","94002","0"
"28400","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100265","0","114341","4","124042","0","2","8","2","8","12","50001","94002","0"
"28500","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100266","0","124251","4","124312","0","2","8","2","8","12","50001","94002","0"
"28600","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100267","0","114371","4","114072","0","2","8","2","8","12","50001","94002","0"
"28700","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100268","0","124491","4","124432","0","2","8","2","8","12","50001","94002","0"
"28800","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100269","0","114581","4","124342","0","2","8","2","8","12","50001","94002","0"
"28900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100270","0","31057","8","91002","0","2","8","2","4","12","50001","94002","0"
"29000","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100271","0","114581","4","114162","0","2","8","2","8","12","50001","94002","0"
"29100","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100272","0","114341","4","124282","0","2","8","2","8","12","50001","94002","0"
"29200","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100273","0","114281","4","114102","0","2","8","2","8","12","50001","94002","0"
"29300","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100274","0","124251","4","124042","0","2","8","2","8","12","50001","94002","0"
"29400","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100275","0","124491","4","124312","0","2","8","2","8","12","50001","94002","0"
"29500","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100276","0","114371","4","124372","0","2","8","2","8","12","50001","94002","0"
"29600","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100277","0","114461","4","124342","0","2","8","2","8","12","50001","94002","0"
"29700","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100278","0","124161","4","114072","0","2","8","2","8","12","50001","94002","0"
"29800","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100279","0","124101","4","124432","0","2","8","2","8","12","50001","94002","0"
"29900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100280","0","31045","8","91002","0","2","8","2","4","12","50001","94002","0"
"30000","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100281","0","114341","4","114012","0","2","8","2","8","12","50001","94002","0"
"30100","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100282","0","114581","4","124282","0","2","8","2","8","12","50001","94002","0"
"30200","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100283","0","124491","4","124372","0","2","8","2","8","12","50001","94002","0"
"30300","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100284","0","124251","4","114102","0","2","8","2","8","12","50001","94002","0"
"30400","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100285","0","114281","4","114132","0","2","8","2","8","12","50001","94002","0"
"30500","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100286","0","114371","4","114072","0","2","8","2","8","12","50001","94002","0"
"30600","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100287","0","124161","4","124312","0","2","8","2","8","12","50001","94002","0"
"30700","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100288","0","124101","4","124432","0","2","8","2","8","12","50001","94002","0"
"30800","30","0","1","20001","1","1","0","0","91002","1","0","0","3","0","0","5","0","2","0","0","4","0","0","1","0","1","2100289","0","114461","4","124342","0","2","8","2","8","12","50001","94002","0"
"30900","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100290","0","31029","8","91002","0","2","8","2","4","12","50001","94002","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100291","0","124103","4","114583","50001","12","50000","8","8","4","20001","114102","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100292","0","114193","4","114104","50001","12","50000","8","8","4","20001","124042","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100293","0","114552","4","124074","50001","12","50000","8","8","4","20001","124372","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100294","0","124163","4","114014","50001","12","50000","8","8","4","20001","124342","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100295","0","114582","4","124344","50001","12","50000","8","8","4","20001","124192","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100296","0","114612","4","114613","50001","12","50000","8","8","4","20001","114012","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100297","0","124402","4","114254","50001","12","50000","8","8","4","20001","114162","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100298","0","114073","4","124044","50001","12","50000","8","8","4","20001","124432","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100299","0","124523","4","114164","50001","12","50000","8","8","4","20001","124282","0"
"100000","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100300","0","31056","8","91002","0","2","8","2","4","12","50001","94002","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100301","0","114552","4","114104","50001","12","50000","8","8","4","20001","124042","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100302","0","124103","4","114014","50001","12","50000","8","8","4","20001","124372","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100303","0","114193","4","124074","50001","12","50000","8","8","4","20001","114102","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100304","0","124163","4","114583","50001","12","50000","8","8","4","20001","114012","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100305","0","114612","4","114613","50001","12","50000","8","8","4","20001","124342","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100306","0","124402","4","124044","50001","12","50000","8","8","4","20001","124192","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100307","0","114582","4","114164","50001","12","50000","8","8","4","20001","124432","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100308","0","124523","4","114254","50001","12","50000","8","8","4","20001","124282","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100309","0","114073","4","124344","50001","12","50000","8","8","4","20001","114162","0"
"100000","1","0","1","20001","1","1","0","0","140000","1","0","0","3","0","0","100","0","2","0","0","2","0","0","6","0","1","2100310","0","31037","8","91002","0","2","8","2","4","12","50001","94002","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100311","0","124103","4","114583","50001","12","50000","8","8","4","20001","114102","0"
"3","1","0","1","124042","1","1","0","0","140001","1","1","0","2","0","2","30","0","12","1","8","4","50001","2","1","2","1","2100312","0","124074","8","91002","20001","4","3","50000","4","4","94002","114552","0"
"3","30","0","1","94002","1","1","0","0","91002","1","1","0","3","0","0","2","0","2","0","2","4","0","0","1","2","1","2100313","0","114193","4","114104","50001","12","50000","8","8","4","20001","124372","0"
