006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"869","18690007","1","2","1","-250","31","","","-1100","1"
"869","18690008","","1750","","10","2","","","-125","110511"
"869","18690009","","1500","","10","2","","","-250","110011"
"869","18690010","","1750","","10","2","","","-125","1"
"869","18690011","","1500","","10","2","","","-250","2"
"869","18690012","","1750","","10","33","","","-125","1"
"869","18690013","","1500","","10","33","","","-250","2"
"870","18700001","","se_fpc_water_random","","","23","","","","se_10053800"
"870","18700002","1.75","110111","-180","-1100","1","cmn_float","1","22","1"
"870","18700003","1.75","117111","-125","-1350","1","cmn_float","0","12","1"
"870","18700004","1.75","127011","-180","-1600","1","cmn_float","0","22","1"
"870","18700005","1","2","1","-180","31","","","-1070","6"
"870","18700006","1","3","1","-125","31","","","-1350","6"
"870","18700007","1","4","1","-180","31","","","-1600","6"
"870","18700008","","1500","","13.5","2","","","-180","110111"
"870","18700009","","1250","","13.5","2","","","-125","117111"
"870","18700010","","1000","","13.5","2","","","-180","127011"
"870","18700011","","1530","","13.5","33","","","-180","2"
"870","18700012","","1250","","13.5","33","","","-125","3"
"870","18700013","","1000","","13.5","33","","","-180","4"
"870","18700014","","","","","93","","","","2.7"
"870","18700015","","vo_fpc_87001","","0","21","","","","vo_fpc"
"871","18710001","","se_fpc_water_random","","","23","","","","se_10053800"
"871","18710002","1.75","122511","-125","-850","1","cmn_swm_breastStroke","0","12","1"
"871","18710003","1.75","117411","-250","-1100","1","cmn_swm_breastStroke","0","32","1"
"871","18710004","1","1","1","-125","31","","","-850","2"
"871","18710005","1","2","1","-250","31","","","-1100","2"
"871","18710006","","1750","","10","2","","","-125","122511"
"871","18710007","","1500","","10","2","","","-250","117411"
"871","18710008","","1750","","10","33","","","-125","1"
"871","18710009","","1500","","10","33","","","-250","2"
"872","18720001","","se_fpc_water_random","","","23","","","","se_10053800"
"872","18720002","1.75","110311","-180","-850","1","cmn_boat_relax_l","0","23","1"
"872","18720003","1.75","126711","-180","-1200","1","cmn_boat_relax","0","23","1"
"872","18720004","1.75","1","-180","-850","5","cmn_boat_idle_blue","0","22","2"
"872","18720005","1.75","2","-180","-1200","5","cmn_boat_idle_l","0","22","2"
"872","18720006","1","1","1","-180","31","","","-850","116"
"872","18720007","1","2","1","-180","31","","","-1200","116"
"872","18720008","","1750","","13.5","2","","","-180","110311"
"872","18720009","","1400","","13.5","2","","","-180","126711"
"872","18720010","","1750","","13.5","2","","","-180","1"
"872","18720011","","1400","","13.5","2","","","-180","2"
"872","18720012","","1750","","13.5","33","","","-180","1"
"872","18720013","","1400","","13.5","33","","","-180","2"
"872","18720014","","","","","93","","","","2.7"
"872","18720015","","vo_fpc_87201","","0","21","","","","vo_fpc"
"873","18730001","","se_fpc_water_random","","","23","","","","se_10053800"
"873","18730002","1.75","110411","-125","-850","1","cmn_swm_breastStroke","0","12","1"
"873","18730003","1.75","115711","-250","-1100","1","cmn_swm_breastStroke","0","32","1"
"873","18730004","1","1","1","-125","31","","","-850","2"
"873","18730005","1","2","1","-250","31","","","-1100","2"
"873","18730006","","1750","","10","2","","","-125","110411"
"873","18730007","","1500","","10","2","","","-250","115711"
"873","18730008","","1750","","10","33","","","-125","1"
"873","18730009","","1500","","10","33","","","-250","2"
"874","18740001","","se_fpc_water_random","","","23","","","","se_10053800"
"874","18740002","1.75","110411","-180","-1100","1","cmn_float","1","22","1"
"874","18740003","1.75","122611","-125","-1350","1","cmn_float","0","12","1"
"874","18740004","1","2","1","-180","31","","","-1070","6"
"874","18740005","1","3","1","-125","31","","","-1350","6"
"874","18740006","","1500","","13.5","2","","","-180","110411"
"874","18740007","","1250","","13.5","2","","","-125","122611"
"874","18740008","","1530","","13.5","33","","","-180","2"
"874","18740009","","1250","","13.5","33","","","-125","3"
"874","18740010","","","","","93","","","","2.6"
"874","18740011","","vo_fpc_87401","","0","21","","","","vo_fpc"
"875","18750001","","se_fpc_water_random","","","23","","","","se_10053800"
"875","18750002","1.75","108011","-125","-850","1","cmn_swm_diving","0","12","1"
"875","18750003","1.75","129411","-180","-1100","1","cmn_swm_diving","0","22","1"
"875","18750004","1","1","1","-125","31","","","-850","9"
"875","18750005","1","2","1","-180","31","","","-1100","9"
"875","18750006","","1750","","13.5","2","","","-125","108011"
"875","18750007","","1500","","13.5","2","","","-180","129411"
"875","18750008","","1750","","13.5","33","","","-125","1"
"875","18750009","","1500","","13.5","33","","","-180","2"
"876","18760001","","se_fpc_water_random","","","23","","","","se_10053800"
"876","18760002","1.75","117111","-180","-1100","1","cmn_float","1","22","1"
"876","18760003","1.75","129311","-125","-1350","1","cmn_float","0","12","1"
"876","18760004","1","2","1","-180","31","","","-1070","6"
"876","18760005","1","3","1","-125","31","","","-1350","6"
"876","18760006","","1500","","13.5","2","","","-180","117111"
"876","18760007","","1250","","13.5","2","","","-125","129311"
"876","18760008","","1530","","13.5","33","","","-180","2"
"876","18760009","","1250","","13.5","33","","","-125","3"
"876","18760010","","","","","93","","","","2.8"
"876","18760011","","vo_fpc_87601","","0","21","","","","vo_fpc"
"877","18770001","","se_fpc_water_random","","","23","","","","se_10053800"
"877","18770002","1.75","117211","-125","-850","1","cmn_crawl","0","12","1"
"877","18770003","1.75","117311","-250","-1100","1","cmn_crawl","0","32","1"
"877","18770004","1.75","117411","-125","-1350","1","cmn_crawl","0","12","1"
"877","18770005","1.75","129511","-250","-1600","1","cmn_swm_diving","0","32","1"
"877","18770006","1","1","1","-125","31","","","-850","7"
"877","18770007","1","2","1","-250","31","","","-1100","1"
"877","18770008","1","3","1","-125","31","","","-1350","7"
"877","18770009","1","4","1","-250","31","","","-1600","9"
"877","18770010","","1750","","10","2","","","-125","117211"
"877","18770011","","1500","","10","2","","","-250","117311"
"877","18770012","","1250","","10","2","","","-125","117411"
"877","18770013","","1000","","10","2","","","-250","129511"
"877","18770014","","1750","","10","33","","","-125","1"
"877","18770015","","1500","","10","33","","","-250","2"
"877","18770016","","1250","","10","33","","","-125","3"
"877","18770017","","1000","","10","33","","","-250","4"
"878","18780001","","se_fpc_water_random","","","23","","","","se_10053800"
"878","18780002","1.75","110611","-125","-850","1","cmn_swm_tread","0","13","1"
"878","18780003","1.75","129511","-250","-1100","1","cmn_swm_tread","0","33","1"
"878","18780004","1.75","1","-125","-850","5","cmn_swm_tread_pink","0","12","1"
"878","18780005","1.75","2","-250","-1100","5","cmn_swm_tread_blue","0","32","1"
"878","18780006","1","1","1","-125","31","","","-850","13"
"878","18780007","1","2","1","-250","31","","","-1100","3"
"878","18780008","","1750","","13.5","2","","","-125","110611"
"878","18780009","","1500","","13.5","2","","","-250","129511"
"878","18780010","","1750","","13.5","2","","","-125","1"
"878","18780011","","1500","","13.5","2","","","-250","2"
"878","18780012","","1750","","13.5","33","","","-125","1"
"878","18780013","","1500","","13.5","33","","","-250","2"
"879","18790001","","se_fpc_water_random","","","23","","","","se_10053800"
"879","18790002","1.75","107611","-180","-1100","1","cmn_float","1","22","1"
"879","18790003","1.75","122611","-125","-1350","1","cmn_float","0","12","1"
"879","18790004","1","2","1","-180","31","","","-1070","6"
"879","18790005","1","3","1","-125","31","","","-1350","6"
"879","18790006","","1500","","13.5","2","","","-180","107611"
"879","18790007","","1250","","13.5","2","","","-125","122611"
"879","18790008","","1530","","13.5","33","","","-180","2"
"879","18790009","","1250","","13.5","33","","","-125","3"
"879","18790010","","","","","93","","","","2.6"
"879","18790011","","vo_fpc_87901","","0","21","","","","vo_fpc"
"880","18800001","","se_fpc_water_random","","","23","","","","se_10053800"
"880","18800002","1.75","110311","-180","-1100","1","cmn_float","1","22","1"
"880","18800003","1.75","129311","-125","-1350","1","04_misogi_float_loop","1","12","1"
"880","18800004","1","2","1","-180","31","","","-1070","6"
"880","18800005","1","3","1","-125","31","","","-1350","6"
"880","18800006","","1500","","13.5","2","","","-180","110311"
"880","18800007","","1250","","13.5","2","","","-125","129311"
"880","18800008","","1530","","13.5","33","","","-180","2"
"880","18800009","","1250","","13.5","33","","","-125","3"
"880","18800010","","","","","93","","","","2.5"
"880","18800011","","vo_fpc_88001","","0","21","","","","vo_fpc"
"881","18810001","","se_fpc_water_random","","","23","","","","se_10053800"
"881","18810002","1.75","113511","-180","-1100","1","cmn_float","1","22","1"
"881","18810003","1.75","129311","-125","-1350","1","04_misogi_float_loop","1","12","1"
"881","18810004","1","2","1","-180","31","","","-1070","6"
"881","18810005","1","3","1","-125","31","","","-1350","6"
"881","18810006","","1500","","13.5","2","","","-180","113511"
"881","18810007","","1250","","13.5","2","","","-125","129311"
"881","18810008","","1530","","13.5","33","","","-180","2"
"881","18810009","","1250","","13.5","33","","","-125","3"
"881","18810010","","","","","93","","","","2.4"
"881","18810011","","vo_fpc_88101","","0","21","","","","vo_fpc"
"882","18820001","","se_fpc_water_random","","","23","","","","se_10053800"
"882","18820002","1.75","108011","-180","-850","1","cmn_boat_relax_l","0","23","1"
"882","18820003","1.75","107911","-180","-1200","1","cmn_boat_cat","0","23","1"
"882","18820004","1.75","1","-180","-850","5","cmn_boat_idle_blue","0","22","2"
"882","18820005","1.75","2","-180","-1200","5","cmn_boat_idle_l","0","22","2"
"882","18820006","1","1","1","-180","31","","","-850","116"
"882","18820007","1","2","1","-180","31","","","-1200","116"
"882","18820008","","1750","","13.5","2","","","-180","108011"
"882","18820009","","1400","","13.5","2","","","-180","107911"
"882","18820010","","1750","","13.5","2","","","-180","1"
"882","18820011","","1400","","13.5","2","","","-180","2"
"882","18820012","","1750","","13.5","33","","","-180","1"
"882","18820013","","1400","","13.5","33","","","-180","2"
"882","18820014","","","","","93","","","","1"
"882","18820015","","vo_fpc_88201","","0","21","","","","vo_fpc"
"883","18830001","","se_fpc_water_random","","","23","","","","se_10053800"
"883","18830002","1.75","110411","-125","-850","1","10_cmn_dogscratch","0","12","1"
"883","18830003","1.75","110511","-250","-1100","1","10_cmn_dogscratch","0","32","1"
"883","18830004","1.75","115711","-125","-1350","1","10_cmn_dogscratch","0","12","1"
"883","18830005","1.75","122411","-250","-1600","1","10_cmn_dogscratch","0","32","1"
"883","18830006","1","1","1","-125","31","","","-850","117"
"883","18830007","1","2","1","-250","31","","","-1100","117"
"883","18830008","1","3","1","-125","31","","","-1350","117"
"883","18830009","1","4","1","-250","31","","","-1600","117"
"883","18830010","","1750","","10","2","","","-125","110411"
"883","18830011","","1500","","10","2","","","-250","110511"
"883","18830012","","1250","","10","2","","","-125","115711"
"883","18830013","","1000","","10","2","","","-250","122411"
"883","18830014","","1750","","10","33","","","-125","1"
"883","18830015","","1500","","10","33","","","-250","2"
"883","18830016","","1250","","10","33","","","-125","3"
"883","18830017","","1000","","10","33","","","-250","4"
"884","18840001","","se_fpc_water_random","","","23","","","","se_10053800"
"884","18840002","1.75","107511","-180","-1100","1","cmn_float","1","22","1"
"884","18840003","1.75","126611","-125","-1350","1","cmn_float","0","12","1"
"884","18840004","1","2","1","-180","31","","","-1070","6"
"884","18840005","1","3","1","-125","31","","","-1350","6"
"884","18840006","","1500","","13.5","2","","","-180","107511"
"884","18840007","","1250","","13.5","2","","","-125","126611"
"884","18840008","","1530","","13.5","33","","","-180","2"
"884","18840009","","1250","","13.5","33","","","-125","3"
"884","18840010","","","","","93","","","","2.2"
"884","18840011","","vo_fpc_88401","","0","21","","","","vo_fpc"
"885","18850001","","se_fpc_water_random","","","23","","","","se_10053800"
"885","18850002","1.75","107611","-180","-1100","1","cmn_float","1","22","1"
"885","18850003","1.75","107711","-125","-1350","1","cmn_float","0","12","1"
"885","18850004","1","2","1","-180","31","","","-1070","6"
"885","18850005","1","3","1","-125","31","","","-1350","6"
"885","18850006","","1500","","13.5","2","","","-180","107611"
"885","18850007","","1250","","13.5","2","","","-125","107711"
"885","18850008","","1530","","13.5","33","","","-180","2"
"885","18850009","","1250","","13.5","33","","","-125","3"
"885","18850010","","","","","93","","","","2.6"
"885","18850011","","vo_fpc_88501","","0","21","","","","vo_fpc"
"886","18860001","","se_fpc_water_random","","","23","","","","se_10053800"
"886","18860002","1.75","113111","-180","-850","1","cmn_boat_relax_l","0","23","1"
"886","18860003","1.75","122511","-180","-1200","1","cmn_boat_relax","0","23","1"
"886","18860004","1.75","1","-180","-850","5","cmn_boat_idle_blue","0","22","2"
"886","18860005","1.75","2","-180","-1200","5","cmn_boat_idle_l","0","22","2"
"886","18860006","1","1","1","-180","31","","","-850","116"
"886","18860007","1","2","1","-180","31","","","-1200","116"
"886","18860008","","1750","","13.5","2","","","-180","113111"
"886","18860009","","1400","","13.5","2","","","-180","122511"
"886","18860010","","1750","","13.5","2","","","-180","1"
"886","18860011","","1400","","13.5","2","","","-180","2"
"886","18860012","","1750","","13.5","33","","","-180","1"
"886","18860013","","1400","","13.5","33","","","-180","2"
"886","18860014","","","","","93","","","","2.6"
"886","18860015","","vo_fpc_88601","","0","21","","","","vo_fpc"
"887","18870001","","se_fpc_water_random","","","23","","","","se_10053800"
"887","18870002","1.75","107711","-180","-1100","1","cmn_float","1","22","1"
"887","18870003","1.75","122711","-125","-1350","1","cmn_float","0","12","1"
"887","18870004","1","2","1","-180","31","","","-1070","6"
"887","18870005","1","3","1","-125","31","","","-1350","6"
"887","18870006","","1500","","13.5","2","","","-180","107711"
"887","18870007","","1250","","13.5","2","","","-125","122711"
"887","18870008","","1530","","13.5","33","","","-180","2"
"887","18870009","","1250","","13.5","33","","","-125","3"
"887","18870010","","","","","93","","","","2.5"
"887","18870011","","vo_fpc_88701","","0","21","","","","vo_fpc"
"889","18890001","","se_fpc_water_random","","","23","","","","se_10053800"
"889","18890002","1.49","122811","-15","750","1","09_misogi_run","1","12","1"
"889","18890003","","-750","","5.65","2","","0","-15","122811"
"889","18890004","","","","","93","","","","0.5"
"889","18890005","","vo_fpc_88901","","0","21","","","","vo_fpc"
"890","18900001","","se_fpc_water_random","","","23","","","","se_10053800"
"890","18900002","1.49","107911","-15","750","1","09_misogi_run","1","12","1"
"890","18900003","","-750","","5.65","2","","0","-15","107911"
"890","18900004","","","","","93","","","","0.6"
"890","18900005","","vo_fpc_89001","","0","21","","","","vo_fpc"
"891","18910001","","se_fpc_water_random","","","23","","","","se_10053800"
"891","18910002","1.75","122411","-180","1000","1","04_misogi_flutterKick_loop","1","22","1"
"891","18910003","1","12","1","-180","31","","","1000","12"
