07341151af95182124ac0585451608bab5c81f7abd8f70a62230700c7e842ca2,92ec7ec1dc29d8f9127333007f807d3a7fb46446d1fbafe964975e36f6aa1551,cf46fc5a8b2fa4e591ea2afddd974ebeedd0f20908153d47aa6608ef4c2bcc43,2b401bd19264eb7bb11cb8a8425326590bd71837e8b12c9bc3a22b9a40489757,99dcddad127e9547c45e6f955fa4a2315c99b00e1e0166bd8fad4892c598f5f7,9a2e71fe264b740b17de933ebd6973a8a5d72b7671d835f037093569a118ab0e,596b6700fde9f1ff641c3aa33f1647ebcdfd1d30c6cf875821dd191ffaca9f4b,ff3f833ea356084f6d5371686234619382851a8e1be65c2743d0e42d7dd04046,443d6e2b968c88b7ea0f7cc923ab0890a323411a34016f405ce1f9981921830e,a4323fc13996d7719e43f23d5bcd4623a6635e8a4946cc4ca379ac97e4b10c30,a0ccc45d3349625507f49b9a915d712c8b975ef726d57588f8eb0bb4e05d60dd,9f5d8442db00cea330e04e40bfc7b9e44ee69cc25efea9602a110437650ccb90,b605c56724e682982d98a995583dce3d9a97184cee4b4336b03f2b396eca1f5a,f786e7a3e22dadd243b8f2dff31145840b5b4fdd202967f5b48ed97ddffb72c2,17a1a5a423de42f3cb24f4fe82eddca7e5ff06fded993ed831f356aa1151c657,1993928c92ab1ba4afc37a232596c3604e1c6f0834c9baa05632424ebd0c72f3,327fd6b868af5828932a1bc3be348fa6f506c0790088cc1921208d60af076c4e,d3554bbff18d834b0e881aca12202e18174799ef64bef494cb1cc85f6becd755,b653186b5fa4f3c8385ad58dbde3e9c89fc14194e188eec736541c72c959318c,cd919cacd98e2be84274fa2cdc78e62dafdfd1701252d112dc1982c67e23a4fb,e3c880d4067b7ba2ce5c36c2166a1ac9eb0c709f129a96301a241c06857f7c10,bc8f88b6185d8aeb8958e062d838cdebe11cd718861d6d638c7c6660590bd985,e04d90050f50e29ff329cddac81c84efdc5c6871f3a168731ef62354f6e858d0,015d19906dba819db8fa48390bae18007af10ecb0643c51e9ba11297532baf51,c1decc1ce443253df5ecc39ac72550093a6d7704e1fe3268c289256a308c0936,dec86cdf62eaa855e8205930b821a4a113a3a026623abaebf4555659985d99a0,7fa66ae15a4ffa6122dca9eadc1d1e02848f9be65674b531c9f80dbbf080f1f5,c56f4e7d380641c2ffab442d8a0a4e3ffba666d5914cb07ba3abcdc561f84a0b,68c75dd8f1ae23935d95fee377c83a7fd36d82ba603a4ac13cb1678042264f32,238e57b0c6add8136f2f5f5f771f32df1643753298d2beb5625456d997f26242,0cc6495ccd0dc50003d7c2745b1a1884c8720cbcd301b7a2ff02580a58c17def
"33","1014120103","3","100","100","1014120105","1014120105","6","6","100","1","3","1","1014120101","100","1","100","1","1014120105","1","34","100","1014120104","1","1014120105","1","1014120105","1014120105","1","1014120102","10141201"
"100","1014130104","100","100","100","1014130104","1014130104","6","1","100","1","100","1","1014130101","100","1","0","1","1014130104","1","33","34","0","1","1014130104","0","1014130104","1014130103","1","1014130102","10141301"
"100","1014140103","100","100","100","1014140108","1014140104","6","1","100","1","100","1","1014140101","100","1","100","1","1014140105","1","100","100","1014140110","1","1014140107","1","1014140106","1014140109","1","1014140102","10141401"
"0","1014210103","100","33","100","0","1014210103","1","1","34","0","100","1","1014210101","0","1","0","1","1014210102","0","0","0","0","0","0","0","0","0","0","1014210103","10142101"
"33","1014220103","3","100","100","1014220105","1014220105","6","6","100","1","3","1","1014220101","100","1","100","1","1014220105","1","34","100","1014220104","1","1014220105","1","1014220105","1014220105","1","1014220102","10142201"
"100","1014230104","100","100","100","1014230104","1014230104","6","1","100","1","100","1","1014230101","100","1","0","1","1014230104","1","33","34","0","1","1014230104","0","1014230104","1014230103","1","1014230102","10142301"
"100","1014240103","100","100","100","1014240108","1014240104","6","1","100","1","100","1","1014240101","100","1","100","1","1014240105","1","100","100","1014240110","1","1014240107","1","1014240106","1014240109","1","1014240102","10142401"
"0","1014310103","100","33","100","0","1014310103","1","1","34","0","100","1","1014310101","0","1","0","1","1014310102","0","0","0","0","0","0","0","0","0","0","1014310103","10143101"
"33","1014320103","3","100","100","1014320105","1014320105","6","6","100","1","3","1","1014320101","100","1","100","1","1014320105","1","34","100","1014320104","1","1014320105","1","1014320105","1014320105","1","1014320102","10143201"
"100","1014330104","100","100","100","1014330104","1014330104","6","1","100","1","100","1","1014330101","100","1","0","1","1014330104","1","33","34","0","1","1014330104","0","1014330104","1014330103","1","1014330102","10143301"
"100","1014340103","100","100","100","1014340108","1014340104","6","1","100","1","100","1","1014340101","100","1","100","1","1014340105","1","100","100","1014340110","1","1014340107","1","1014340106","1014340109","1","1014340102","10143401"
"0","1014410103","100","33","100","0","1014410103","1","1","34","0","100","1","1014410101","0","1","0","1","1014410102","0","0","0","0","0","0","0","0","0","0","1014410103","10144101"
"33","1014420103","3","100","100","1014420105","1014420105","6","6","100","1","3","1","1014420101","100","1","100","1","1014420105","1","34","100","1014420104","1","1014420105","1","1014420105","1014420105","1","1014420102","10144201"
"100","1014430104","100","100","100","1014430104","1014430104","6","1","100","1","100","1","1014430101","100","1","0","1","1014430104","1","33","34","0","1","1014430104","0","1014430104","1014430103","1","1014430102","10144301"
"100","1014440103","100","100","100","1014440108","1014440104","6","1","100","1","100","1","1014440101","100","1","100","1","1014440105","1","100","100","1014440110","1","1014440107","1","1014440106","1014440109","1","1014440102","10144401"
"0","1014510103","100","33","100","0","1014510103","1","1","34","0","100","1","1014510101","0","1","0","1","1014510102","0","0","0","0","0","0","0","0","0","0","1014510103","10145101"
"33","1014520103","3","100","100","1014520105","1014520105","6","6","100","1","3","1","1014520101","100","1","100","1","1014520105","1","34","100","1014520104","1","1014520105","1","1014520105","1014520105","1","1014520102","10145201"
"100","1014530104","100","100","100","1014530104","1014530104","6","1","100","1","100","1","1014530101","100","1","0","1","1014530104","1","33","34","0","1","1014530104","0","1014530104","1014530103","1","1014530102","10145301"
"100","1014540103","100","100","100","1014540108","1014540104","6","1","100","1","100","1","1014540101","100","1","100","1","1014540105","1","100","100","1014540110","1","1014540107","1","1014540106","1014540109","1","1014540102","10145401"
"0","1014610103","100","33","100","0","1014610103","1","1","34","0","100","1","1014610101","0","1","0","1","1014610102","0","0","0","0","0","0","0","0","0","0","1014610103","10146101"
"33","1014620103","3","100","100","1014620105","1014620105","6","6","100","1","3","1","1014620101","100","1","100","1","1014620105","1","34","100","1014620104","1","1014620105","1","1014620105","1014620105","1","1014620102","10146201"
"100","1014630104","100","100","100","1014630104","1014630104","6","1","100","1","100","1","1014630101","100","1","0","1","1014630104","1","33","34","0","1","1014630104","0","1014630104","1014630103","1","1014630102","10146301"
"100","1014640103","100","100","100","1014640108","1014640104","6","1","100","1","100","1","1014640101","100","1","100","1","1014640105","1","100","100","1014640110","1","1014640107","1","1014640106","1014640109","1","1014640102","10146401"
"0","1014710103","100","33","100","0","1014710103","1","1","34","0","100","1","1014710101","0","1","0","1","1014710102","0","0","0","0","0","0","0","0","0","0","1014710103","10147101"
"33","1014720103","3","100","100","1014720105","1014720105","6","6","100","1","3","1","1014720101","100","1","100","1","1014720105","1","34","100","1014720104","1","1014720105","1","1014720105","1014720105","1","1014720102","10147201"
"100","1014730104","100","100","100","1014730104","1014730104","6","1","100","1","100","1","1014730101","100","1","0","1","1014730104","1","33","34","0","1","1014730104","0","1014730104","1014730103","1","1014730102","10147301"
"100","1014740103","100","100","100","1014740108","1014740104","6","1","100","1","100","1","1014740101","100","1","100","1","1014740105","1","100","100","1014740110","1","1014740107","1","1014740106","1014740109","1","1014740102","10147401"
"0","1014810103","100","33","100","0","1014810103","1","1","34","0","100","1","1014810101","0","1","0","1","1014810102","0","0","0","0","0","0","0","0","0","0","1014810103","10148101"
"33","1014820103","3","100","100","1014820105","1014820105","6","6","100","1","3","1","1014820101","100","1","100","1","1014820105","1","34","100","1014820104","1","1014820105","1","1014820105","1014820105","1","1014820102","10148201"
"100","1014830104","100","100","100","1014830104","1014830104","6","1","100","1","100","1","1014830101","100","1","0","1","1014830104","1","33","34","0","1","1014830104","0","1014830104","1014830103","1","1014830102","10148301"
"100","1014840103","100","100","100","1014840108","1014840104","6","1","100","1","100","1","1014840101","100","1","100","1","1014840105","1","100","100","1014840110","1","1014840107","1","1014840106","1014840109","1","1014840102","10148401"
"0","1014910103","100","33","100","0","1014910103","1","1","34","0","100","1","1014910101","0","1","0","1","1014910102","0","0","0","0","0","0","0","0","0","0","1014910103","10149101"
"33","1014920103","3","100","100","1014920105","1014920105","6","6","100","1","3","1","1014920101","100","1","100","1","1014920105","1","34","100","1014920104","1","1014920105","1","1014920105","1014920105","1","1014920102","10149201"
"100","1014930104","100","100","100","1014930104","1014930104","6","1","100","1","100","1","1014930101","100","1","0","1","1014930104","1","33","34","0","1","1014930104","0","1014930104","1014930103","1","1014930102","10149301"
"100","1014940103","100","100","100","1014940108","1014940104","6","1","100","1","100","1","1014940101","100","1","100","1","1014940105","1","100","100","1014940110","1","1014940107","1","1014940106","1014940109","1","1014940102","10149401"
"0","1015010103","100","33","100","0","1015010103","1","1","34","0","100","1","1015010101","0","1","0","1","1015010102","0","0","0","0","0","0","0","0","0","0","1015010103","10150101"
"33","1015020103","3","100","100","1015020105","1015020105","6","6","100","1","3","1","1015020101","100","1","100","1","1015020105","1","34","100","1015020104","1","1015020105","1","1015020105","1015020105","1","1015020102","10150201"
"100","1015030104","100","100","100","1015030104","1015030104","6","1","100","1","100","1","1015030101","100","1","0","1","1015030104","1","33","34","0","1","1015030104","0","1015030104","1015030103","1","1015030102","10150301"
"100","1015040103","100","100","100","1015040108","1015040104","6","1","100","1","100","1","1015040101","100","1","100","1","1015040105","1","100","100","1015040110","1","1015040107","1","1015040106","1015040109","1","1015040102","10150401"
"0","1015110103","100","33","100","0","1015110103","1","1","34","0","100","1","1015110101","0","1","0","1","1015110102","0","0","0","0","0","0","0","0","0","0","1015110103","10151101"
"33","1015120103","3","100","100","1015120105","1015120105","6","6","100","1","3","1","1015120101","100","1","100","1","1015120105","1","34","100","1015120104","1","1015120105","1","1015120105","1015120105","1","1015120102","10151201"
"100","1015130104","100","100","100","1015130104","1015130104","6","1","100","1","100","1","1015130101","100","1","0","1","1015130104","1","33","34","0","1","1015130104","0","1015130104","1015130103","1","1015130102","10151301"
"100","1015140103","100","100","100","1015140108","1015140104","6","1","100","1","100","1","1015140101","100","1","100","1","1015140105","1","100","100","1015140110","1","1015140107","1","1015140106","1015140109","1","1015140102","10151401"
"0","1015210103","100","33","100","0","1015210103","1","1","34","0","100","1","1015210101","0","1","0","1","1015210102","0","0","0","0","0","0","0","0","0","0","1015210103","10152101"
"33","1015220103","3","100","100","1015220105","1015220105","6","6","100","1","3","1","1015220101","100","1","100","1","1015220105","1","34","100","1015220104","1","1015220105","1","1015220105","1015220105","1","1015220102","10152201"
"100","1015230104","100","100","100","1015230104","1015230104","6","1","100","1","100","1","1015230101","100","1","0","1","1015230104","1","33","34","0","1","1015230104","0","1015230104","1015230103","1","1015230102","10152301"
"100","1015240103","100","100","100","1015240108","1015240104","6","1","100","1","100","1","1015240101","100","1","100","1","1015240105","1","100","100","1015240110","1","1015240107","1","1015240106","1015240109","1","1015240102","10152401"
"0","1015310103","100","33","100","0","1015310103","1","1","34","0","100","1","1015310101","0","1","0","1","1015310102","0","0","0","0","0","0","0","0","0","0","1015310103","10153101"
"33","1015320103","3","100","100","1015320105","1015320105","6","6","100","1","3","1","1015320101","100","1","100","1","1015320105","1","34","100","1015320104","1","1015320105","1","1015320105","1015320105","1","1015320102","10153201"
"100","1015330104","100","100","100","1015330104","1015330104","6","1","100","1","100","1","1015330101","100","1","0","1","1015330104","1","33","34","0","1","1015330104","0","1015330104","1015330103","1","1015330102","10153301"
"100","1015340103","100","100","100","1015340108","1015340104","6","1","100","1","100","1","1015340101","100","1","100","1","1015340105","1","100","100","1015340110","1","1015340107","1","1015340106","1015340109","1","1015340102","10153401"
"0","1015410103","100","33","100","0","1015410103","1","1","34","0","100","1","1015410101","0","1","0","1","1015410102","0","0","0","0","0","0","0","0","0","0","1015410103","10154101"
"33","1015420103","3","100","100","1015420105","1015420105","6","6","100","1","3","1","1015420101","100","1","100","1","1015420105","1","34","100","1015420104","1","1015420105","1","1015420105","1015420105","1","1015420102","10154201"
"100","1015430104","100","100","100","1015430104","1015430104","6","1","100","1","100","1","1015430101","100","1","0","1","1015430104","1","33","34","0","1","1015430104","0","1015430104","1015430103","1","1015430102","10154301"
"100","1015440103","100","100","100","1015440108","1015440104","6","1","100","1","100","1","1015440101","100","1","100","1","1015440105","1","100","100","1015440110","1","1015440107","1","1015440106","1015440109","1","1015440102","10154401"
"0","1015510103","100","33","100","0","1015510103","1","1","34","0","100","1","1015510101","0","1","0","1","1015510102","0","0","0","0","0","0","0","0","0","0","1015510103","10155101"
"33","1015520103","3","100","100","1015520105","1015520105","6","6","100","1","3","1","1015520101","100","1","100","1","1015520105","1","34","100","1015520104","1","1015520105","1","1015520105","1015520105","1","1015520102","10155201"
"100","1015530104","100","100","100","1015530104","1015530104","6","1","100","1","100","1","1015530101","100","1","0","1","1015530104","1","33","34","0","1","1015530104","0","1015530104","1015530103","1","1015530102","10155301"
"100","1015540103","100","100","100","1015540108","1015540104","6","1","100","1","100","1","1015540101","100","1","100","1","1015540105","1","100","100","1015540110","1","1015540107","1","1015540106","1015540109","1","1015540102","10155401"
"0","1015610103","100","33","100","0","1015610103","1","1","34","0","100","1","1015610101","0","1","0","1","1015610102","0","0","0","0","0","0","0","0","0","0","1015610103","10156101"
"33","1015620103","3","100","100","1015620105","1015620105","6","6","100","1","3","1","1015620101","100","1","100","1","1015620105","1","34","100","1015620104","1","1015620105","1","1015620105","1015620105","1","1015620102","10156201"
"100","1015630104","100","100","100","1015630104","1015630104","6","1","100","1","100","1","1015630101","100","1","0","1","1015630104","1","33","34","0","1","1015630104","0","1015630104","1015630103","1","1015630102","10156301"
"100","1015640103","100","100","100","1015640108","1015640104","6","1","100","1","100","1","1015640101","100","1","100","1","1015640105","1","100","100","1015640110","1","1015640107","1","1015640106","1015640109","1","1015640102","10156401"
"0","1015710103","100","33","100","0","1015710103","1","1","34","0","100","1","1015710101","0","1","0","1","1015710102","0","0","0","0","0","0","0","0","0","0","1015710103","10157101"
"33","1015720103","3","100","100","1015720105","1015720105","6","6","100","1","3","1","1015720101","100","1","100","1","1015720105","1","34","100","1015720104","1","1015720105","1","1015720105","1015720105","1","1015720102","10157201"
"100","1015730104","100","100","100","1015730104","1015730104","6","1","100","1","100","1","1015730101","100","1","0","1","1015730104","1","33","34","0","1","1015730104","0","1015730104","1015730103","1","1015730102","10157301"
"100","1015740103","100","100","100","1015740108","1015740104","6","1","100","1","100","1","1015740101","100","1","100","1","1015740105","1","100","100","1015740110","1","1015740107","1","1015740106","1015740109","1","1015740102","10157401"
"0","1015810103","100","33","100","0","1015810103","1","1","34","0","100","1","1015810101","0","1","0","1","1015810102","0","0","0","0","0","0","0","0","0","0","1015810103","10158101"
"33","1015820103","3","100","100","1015820105","1015820105","6","6","100","1","3","1","1015820101","100","1","100","1","1015820105","1","34","100","1015820104","1","1015820105","1","1015820105","1015820105","1","1015820102","10158201"
"100","1015830104","100","100","100","1015830104","1015830104","6","1","100","1","100","1","1015830101","100","1","0","1","1015830104","1","33","34","0","1","1015830104","0","1015830104","1015830103","1","1015830102","10158301"
"100","1015840103","100","100","100","1015840108","1015840104","6","1","100","1","100","1","1015840101","100","1","100","1","1015840105","1","100","100","1015840110","1","1015840107","1","1015840106","1015840109","1","1015840102","10158401"
"0","1015910103","100","33","100","0","1015910103","1","1","34","0","100","1","1015910101","0","1","0","1","1015910102","0","0","0","0","0","0","0","0","0","0","1015910103","10159101"
"33","1015920103","3","100","100","1015920105","1015920105","6","6","100","1","3","1","1015920101","100","1","100","1","1015920105","1","34","100","1015920104","1","1015920105","1","1015920105","1015920105","1","1015920102","10159201"
"100","1015930104","100","100","100","1015930104","1015930104","6","1","100","1","100","1","1015930101","100","1","0","1","1015930104","1","33","34","0","1","1015930104","0","1015930104","1015930103","1","1015930102","10159301"
"100","1015940103","100","100","100","1015940108","1015940104","6","1","100","1","100","1","1015940101","100","1","100","1","1015940105","1","100","100","1015940110","1","1015940107","1","1015940106","1015940109","1","1015940102","10159401"
"0","1016010103","100","33","100","0","1016010103","1","1","34","0","100","1","1016010101","0","1","0","1","1016010102","0","0","0","0","0","0","0","0","0","0","1016010103","10160101"
"33","1016020103","3","100","100","1016020105","1016020105","6","6","100","1","3","1","1016020101","100","1","100","1","1016020105","1","34","100","1016020104","1","1016020105","1","1016020105","1016020105","1","1016020102","10160201"
"100","1016030104","100","100","100","1016030104","1016030104","6","1","100","1","100","1","1016030101","100","1","0","1","1016030104","1","33","34","0","1","1016030104","0","1016030104","1016030103","1","1016030102","10160301"
"100","1016040103","100","100","100","1016040108","1016040104","6","1","100","1","100","1","1016040101","100","1","100","1","1016040105","1","100","100","1016040110","1","1016040107","1","1016040106","1016040109","1","1016040102","10160401"
"0","1016110103","100","33","100","0","1016110103","1","1","34","0","100","1","1016110101","0","1","0","1","1016110102","0","0","0","0","0","0","0","0","0","0","1016110103","10161101"
"33","1016120103","3","100","100","1016120105","1016120105","6","6","100","1","3","1","1016120101","100","1","100","1","1016120105","1","34","100","1016120104","1","1016120105","1","1016120105","1016120105","1","1016120102","10161201"
"100","1016130104","100","100","100","1016130104","1016130104","6","1","100","1","100","1","1016130101","100","1","0","1","1016130104","1","33","34","0","1","1016130104","0","1016130104","1016130103","1","1016130102","10161301"
"100","1016140103","100","100","100","1016140108","1016140104","6","1","100","1","100","1","1016140101","100","1","100","1","1016140105","1","100","100","1016140110","1","1016140107","1","1016140106","1016140109","1","1016140102","10161401"
"0","1016310103","100","33","100","0","1016310103","1","1","34","0","100","1","1016310101","0","1","0","1","1016310102","0","0","0","0","0","0","0","0","0","0","1016310103","10163101"
"33","1016320103","3","100","100","1016320105","1016320105","6","6","100","1","3","1","1016320101","100","1","100","1","1016320105","1","34","100","1016320104","1","1016320105","1","1016320105","1016320105","1","1016320102","10163201"
"100","1016330104","100","100","100","1016330104","1016330104","6","1","100","1","100","1","1016330101","100","1","0","1","1016330104","1","33","34","0","1","1016330104","0","1016330104","1016330103","1","1016330102","10163301"
"100","1016340103","100","100","100","1016340108","1016340104","6","1","100","1","100","1","1016340101","100","1","100","1","1016340105","1","100","100","1016340110","1","1016340107","1","1016340106","1016340109","1","1016340102","10163401"
"0","1016410103","100","33","100","0","1016410103","1","1","34","0","100","1","1016410101","0","1","0","1","1016410102","0","0","0","0","0","0","0","0","0","0","1016410103","10164101"
"33","1016420103","3","100","100","1016420105","1016420105","6","6","100","1","3","1","1016420101","100","1","100","1","1016420105","1","34","100","1016420104","1","1016420105","1","1016420105","1016420105","1","1016420102","10164201"
"100","1016430104","100","100","100","1016430104","1016430104","6","1","100","1","100","1","1016430101","100","1","0","1","1016430104","1","33","34","0","1","1016430104","0","1016430104","1016430103","1","1016430102","10164301"
"100","1016440103","100","100","100","1016440108","1016440104","6","1","100","1","100","1","1016440101","100","1","100","1","1016440105","1","100","100","1016440110","1","1016440107","1","1016440106","1016440109","1","1016440102","10164401"
"0","1016510103","100","33","100","0","1016510103","1","1","34","0","100","1","1016510101","0","1","0","1","1016510102","0","0","0","0","0","0","0","0","0","0","1016510103","10165101"
"33","1016520103","3","100","100","1016520105","1016520105","6","6","100","1","3","1","1016520101","100","1","100","1","1016520105","1","34","100","1016520104","1","1016520105","1","1016520105","1016520105","1","1016520102","10165201"
"100","1016530104","100","100","100","1016530104","1016530104","6","1","100","1","100","1","1016530101","100","1","0","1","1016530104","1","33","34","0","1","1016530104","0","1016530104","1016530103","1","1016530102","10165301"
"100","1016540103","100","100","100","1016540108","1016540104","6","1","100","1","100","1","1016540101","100","1","100","1","1016540105","1","100","100","1016540110","1","1016540107","1","1016540106","1016540109","1","1016540102","10165401"
"0","1016610103","100","33","100","0","1016610103","1","1","34","0","100","1","1016610101","0","1","0","1","1016610102","0","0","0","0","0","0","0","0","0","0","1016610103","10166101"
"33","1016620103","3","100","100","1016620105","1016620105","6","6","100","1","3","1","1016620101","100","1","100","1","1016620105","1","34","100","1016620104","1","1016620105","1","1016620105","1016620105","1","1016620102","10166201"
"100","1016630104","100","100","100","1016630104","1016630104","6","1","100","1","100","1","1016630101","100","1","0","1","1016630104","1","33","34","0","1","1016630104","0","1016630104","1016630103","1","1016630102","10166301"
"100","1016640103","100","100","100","1016640108","1016640104","6","1","100","1","100","1","1016640101","100","1","100","1","1016640105","1","100","100","1016640110","1","1016640107","1","1016640106","1016640109","1","1016640102","10166401"
"0","1016710103","100","33","100","0","1016710103","1","1","34","0","100","1","1016710101","0","1","0","1","1016710102","0","0","0","0","0","0","0","0","0","0","1016710103","10167101"
"33","1016720103","3","100","100","1016720105","1016720105","6","6","100","1","3","1","1016720101","100","1","100","1","1016720105","1","34","100","1016720104","1","1016720105","1","1016720105","1016720105","1","1016720102","10167201"
"100","1016730104","100","100","100","1016730104","1016730104","6","1","100","1","100","1","1016730101","100","1","0","1","1016730104","1","33","34","0","1","1016730104","0","1016730104","1016730103","1","1016730102","10167301"
"100","1016740103","100","100","100","1016740108","1016740104","6","1","100","1","100","1","1016740101","100","1","100","1","1016740105","1","100","100","1016740110","1","1016740107","1","1016740106","1016740109","1","1016740102","10167401"
"0","1016810103","100","33","100","0","1016810103","1","1","34","0","100","1","1016810101","0","1","0","1","1016810102","0","0","0","0","0","0","0","0","0","0","1016810103","10168101"
"33","1016820103","3","100","100","1016820105","1016820105","6","6","100","1","3","1","1016820101","100","1","100","1","1016820105","1","34","100","1016820104","1","1016820105","1","1016820105","1016820105","1","1016820102","10168201"
"100","1016830104","100","100","100","1016830104","1016830104","6","1","100","1","100","1","1016830101","100","1","0","1","1016830104","1","33","34","0","1","1016830104","0","1016830104","1016830103","1","1016830102","10168301"
"100","1016840103","100","100","100","1016840108","1016840104","6","1","100","1","100","1","1016840101","100","1","100","1","1016840105","1","100","100","1016840110","1","1016840107","1","1016840106","1016840109","1","1016840102","10168401"
"0","1016910103","100","33","100","0","1016910103","1","1","34","0","100","1","1016910101","0","1","0","1","1016910102","0","0","0","0","0","0","0","0","0","0","1016910103","10169101"
"33","1016920103","3","100","100","1016920105","1016920105","6","6","100","1","3","1","1016920101","100","1","100","1","1016920105","1","34","100","1016920104","1","1016920105","1","1016920105","1016920105","1","1016920102","10169201"
"100","1016930104","100","100","100","1016930104","1016930104","6","1","100","1","100","1","1016930101","100","1","0","1","1016930104","1","33","34","0","1","1016930104","0","1016930104","1016930103","1","1016930102","10169301"
"100","1016940103","100","100","100","1016940108","1016940104","6","1","100","1","100","1","1016940101","100","1","100","1","1016940105","1","100","100","1016940110","1","1016940107","1","1016940106","1016940109","1","1016940102","10169401"
"0","1017010103","100","33","100","0","1017010103","1","1","34","0","100","1","1017010101","0","1","0","1","1017010102","0","0","0","0","0","0","0","0","0","0","1017010103","10170101"
"33","1017020103","3","100","100","1017020105","1017020105","6","6","100","1","3","1","1017020101","100","1","100","1","1017020105","1","34","100","1017020104","1","1017020105","1","1017020105","1017020105","1","1017020102","10170201"
"100","1017030104","100","100","100","1017030104","1017030104","6","1","100","1","100","1","1017030101","100","1","0","1","1017030104","1","33","34","0","1","1017030104","0","1017030104","1017030103","1","1017030102","10170301"
"100","1017040103","100","100","100","1017040108","1017040104","6","1","100","1","100","1","1017040101","100","1","100","1","1017040105","1","100","100","1017040110","1","1017040107","1","1017040106","1017040109","1","1017040102","10170401"
"0","1017110103","100","33","100","0","1017110103","1","1","34","0","100","1","1017110101","0","1","0","1","1017110102","0","0","0","0","0","0","0","0","0","0","1017110103","10171101"
"33","1017120103","3","100","100","1017120105","1017120105","6","6","100","1","3","1","1017120101","100","1","100","1","1017120105","1","34","100","1017120104","1","1017120105","1","1017120105","1017120105","1","1017120102","10171201"
"100","1017130104","100","100","100","1017130104","1017130104","6","1","100","1","100","1","1017130101","100","1","0","1","1017130104","1","33","34","0","1","1017130104","0","1017130104","1017130103","1","1017130102","10171301"
"100","1017140103","100","100","100","1017140108","1017140104","6","1","100","1","100","1","1017140101","100","1","100","1","1017140105","1","100","100","1017140110","1","1017140107","1","1017140106","1017140109","1","1017140102","10171401"
"0","1017210103","100","33","100","0","1017210103","1","1","34","0","100","1","1017210101","0","1","0","1","1017210102","0","0","0","0","0","0","0","0","0","0","1017210103","10172101"
"33","1017220103","3","100","100","1017220105","1017220105","6","6","100","1","3","1","1017220101","100","1","100","1","1017220105","1","34","100","1017220104","1","1017220105","1","1017220105","1017220105","1","1017220102","10172201"
"100","1017230104","100","100","100","1017230104","1017230104","6","1","100","1","100","1","1017230101","100","1","0","1","1017230104","1","33","34","0","1","1017230104","0","1017230104","1017230103","1","1017230102","10172301"
"100","1017240103","100","100","100","1017240108","1017240104","6","1","100","1","100","1","1017240101","100","1","100","1","1017240105","1","100","100","1017240110","1","1017240107","1","1017240106","1017240109","1","1017240102","10172401"
"0","1017310103","100","33","100","0","1017310103","1","1","34","0","100","1","1017310101","0","1","0","1","1017310102","0","0","0","0","0","0","0","0","0","0","1017310103","10173101"
"33","1017320103","3","100","100","1017320105","1017320105","6","6","100","1","3","1","1017320101","100","1","100","1","1017320105","1","34","100","1017320104","1","1017320105","1","1017320105","1017320105","1","1017320102","10173201"
"100","1017330104","100","100","100","1017330104","1017330104","6","1","100","1","100","1","1017330101","100","1","0","1","1017330104","1","33","34","0","1","1017330104","0","1017330104","1017330103","1","1017330102","10173301"
"100","1017340103","100","100","100","1017340108","1017340104","6","1","100","1","100","1","1017340101","100","1","100","1","1017340105","1","100","100","1017340110","1","1017340107","1","1017340106","1017340109","1","1017340102","10173401"
"0","1017410103","100","33","100","0","1017410103","1","1","34","0","100","1","1017410101","0","1","0","1","1017410102","0","0","0","0","0","0","0","0","0","0","1017410103","10174101"
"33","1017420103","3","100","100","1017420105","1017420105","6","6","100","1","3","1","1017420101","100","1","100","1","1017420105","1","34","100","1017420104","1","1017420105","1","1017420105","1017420105","1","1017420102","10174201"
"100","1017430104","100","100","100","1017430104","1017430104","6","1","100","1","100","1","1017430101","100","1","0","1","1017430104","1","33","34","0","1","1017430104","0","1017430104","1017430103","1","1017430102","10174301"
"100","1017440103","100","100","100","1017440108","1017440104","6","1","100","1","100","1","1017440101","100","1","100","1","1017440105","1","100","100","1017440110","1","1017440107","1","1017440106","1017440109","1","1017440102","10174401"
"0","1017510103","100","33","100","0","1017510103","1","1","34","0","100","1","1017510101","0","1","0","1","1017510102","0","0","0","0","0","0","0","0","0","0","1017510103","10175101"
"33","1017520103","3","100","100","1017520105","1017520105","6","6","100","1","3","1","1017520101","100","1","100","1","1017520105","1","34","100","1017520104","1","1017520105","1","1017520105","1017520105","1","1017520102","10175201"
"100","1017530104","100","100","100","1017530104","1017530104","6","1","100","1","100","1","1017530101","100","1","0","1","1017530104","1","33","34","0","1","1017530104","0","1017530104","1017530103","1","1017530102","10175301"
"100","1017540103","100","100","100","1017540108","1017540104","6","1","100","1","100","1","1017540101","100","1","100","1","1017540105","1","100","100","1017540110","1","1017540107","1","1017540106","1017540109","1","1017540102","10175401"
"0","1017610103","100","33","100","0","1017610103","1","1","34","0","100","1","1017610101","0","1","0","1","1017610102","0","0","0","0","0","0","0","0","0","0","1017610103","10176101"
"33","1017620103","3","100","100","1017620105","1017620105","6","6","100","1","3","1","1017620101","100","1","100","1","1017620105","1","34","100","1017620104","1","1017620105","1","1017620105","1017620105","1","1017620102","10176201"
"100","1017630104","100","100","100","1017630104","1017630104","6","1","100","1","100","1","1017630101","100","1","0","1","1017630104","1","33","34","0","1","1017630104","0","1017630104","1017630103","1","1017630102","10176301"
