964a2907e8345b2555f71307969b9d2370a0fc4eabced79d63ec7977c50a8453,a2e53506d6d07a6aaf3f5635f31768c09d8f37c532983fbbc910eed525cd795a,60563c2c941ee8736b3706ab3ba1dfa47b5a2383e8494fdf081b07abb0236fb2,614758004cfc4b3c987f89b4901396678992ffb6fc67baf56f2b58650773c039,56df11643e6aed42e9cfcd2a46906991e49ee23f0d44d0fa112aa2fd484374a3,dd463943497eb0f2e258269da91884688c03192b9bd76fd60cf00ff7290c7317,2b14015a0f290a5c2d6b47c9e4247d6ed9a679c5cab324bc66c1fc1135827901,6e39634e0419598b7f126b342fef8afcf3eab7f800b0a0fa0542dd9f0e4832d3,bd7e743782cb4cbb8409e907d4f7a415ac21aa6dcb47b8f10605cd7bbf8bd7e2,c36edb4c06250555aa219009dad064f40282bf674b1feb60cec08d29b9f0eda5,1ae97367b960f1b9773669aa088695029e8729993eaf8ecab2f914072a92bf0a,dca5de40aefd471e442793400e2c7200ddaf639140369d0808c9b8bbce4b8faa,d4d3c8eaf213858c0cdcca9b74554bd93ad241a02b5cd7b4d158f1cda67bca23,0ea29776e17aee15c8adad1f3db50c46650dbaf31a5d1ed4836926fd020562fb,78c9d6cb3c5a75836cf121e6412270099683b7aa1cf8c3c6344b92145892523e,5b1e8e2dc212bd6bc5720a6e3734d9cf993dbd8db79fb7b1772ba6789f10fd33,6953512fd3329f98c53d69dc30046fe091d95b590b0bc6d7261edceb977d72f7,2b4b9515fd6ab35480169213db1b1dbef585046494ffcc8823d9987855f232cd,01dd923d8974c29f60aa67171c2a36880577a2227a7a88d44d7816c161c2cf27,0f17cfdaed2afaaa13c257bc7f7d0388beaef5a90f72c7502201e67763a2c9b3,e57a05fc3fd896801446358f957c62191dfe25dfcd6b6c640499b3fed5684fed,b91df7253529783423f97aabbf1f27a76164a7f8c13ff5d204430c7017d7a6ed,999221158e02d09c65c5d22dad2007de6124c04ac85a6819484b8f9847b83d3e,8c7e695263401f0ae7fc4971814e19009155ab91fbfe103071b7754625e38c0d,cd5dce800ceec24c1d23d4ab643a230e3962c52a0ac6e195141473b9a1bdc751,567ac5197903286336e98e77288ab0284a634f34784e6ddb8df7af288b1d17bc,8c677bcad2d089d8f7e9e1fa9f2f17731aea524ed7d90bdb77e230b11f0d72f0,e30b828faef22c8e22b7ddb823fb2e615b2b8e69a005e0ae8ef30f6159d425d9,c020d051f724a145cedb3011aaa61c6164fd8de230c24d1a85139ca1f8ef2f90,a5628194717bdacd4b5d8fe1a5343fd415e25eeef96c123e0dbe78cb884f6554,393cec9574528709a68a1e9d6a67cb76ab7390fcbdad356d4e29b0342b49057a,1301548435086a864269f534e2d504edcb4a010486a8e1b94964aa8b49153607,5c18bf8a0b4ab2f8cc406cdb1ce054ada5ba9c95cb96d372c9de069592f8ce72,e004ec52299aaf8fc7357c33c6b638a05d4a81b2bed700e0371d23046d83902f,40e9eb65ef15e200758851940c6e342bea3462b21d0f60e0225e9160bcb1eb24,784f2fd45d17c99faaf742d8b8b41d79b6135d546fc4a3718623dc2ddd7d4408,f795a43fe2ae640487983265f227e3684fb4dd7bc9c9c3403ec9882bf1155e4d,9193f56d1d22b311cae571bb58a8cab02ff91993389f989435b7fae5cdfb99af,bfa0e252864fb6296373ac5f709ced819c0d4df3c69809bc20f19f70568424b0
"-2","1.5","401062691","0","10750103","0.03","1004208","1004209","1004210","0","353","401062681","-2","710021","1","0","10750102","401062671","-2","1000000","10750101","1","10750105","1.3","0","1","0","1.4","0","0","1004207","401062701","401062661","0","1075","10750104","1.2","1.2","1004206"
"1","2","401062741","1004102","10750103","0.06","1004203","1004204","1004205","0","354","401062731","1","710021","2","1004101","10750102","401062721","1","1000000","10750101","2","10750105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401062751","401062711","1004103","1075","10750104","1.6","1.6","1004201"
"6","2","401062741","1004107","10750103","0.06","1004208","1004209","1004210","0","355","401062731","2","710021","2","1004106","10750102","401062721","2","1000000","10750101","2","10750105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401062751","401062711","1004108","1075","10750104","1.6","1.6","1004206"
"22","2.2","401062791","1004107","10750103","0.06","1004208","1004209","1004210","0","356","401062781","7","710021","3","1004106","10750102","401062771","7","1000000","10750101","2","10750105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401062801","401062761","1004108","1075","10750104","2","2","1004206"
"-1","5","401062841","1004107","10750103","0.06","1004208","1004209","1004210","0","357","401062831","23","710021","4","1004106","10750102","401062821","23","1000000","10750101","2","10750105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401062851","401062811","1004108","1075","10750104","4.5","4.5","1004206"
"-2","1.5","401063041","0","10760103","0.03","1004208","1004209","1004210","0","358","401063031","-2","710031","1","0","10760102","401063021","-2","1000000","10760101","1","10760105","1.3","0","1","0","1.4","0","0","1004207","401063051","401063011","0","1076","10760104","1.2","1.2","1004206"
"1","2","401063091","1004102","10760103","0.06","1004203","1004204","1004205","0","359","401063081","1","710031","2","1004101","10760102","401063071","1","1000000","10760101","2","10760105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401063101","401063061","1004103","1076","10760104","1.6","1.6","1004201"
"6","2","401063091","1004107","10760103","0.06","1004208","1004209","1004210","0","360","401063081","2","710031","2","1004106","10760102","401063071","2","1000000","10760101","2","10760105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401063101","401063061","1004108","1076","10760104","1.6","1.6","1004206"
"22","2.2","401063141","1004107","10760103","0.06","1004208","1004209","1004210","0","361","401063131","7","710031","3","1004106","10760102","401063121","7","1000000","10760101","2","10760105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401063151","401063111","1004108","1076","10760104","2","2","1004206"
"-1","5","401063191","1004107","10760103","0.06","1004208","1004209","1004210","0","362","401063181","23","710031","4","1004106","10760102","401063171","23","1000000","10760101","2","10760105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401063201","401063161","1004108","1076","10760104","4.5","4.5","1004206"
"-2","1.5","401063391","0","10770103","0.03","1004208","1004209","1004210","0","363","401063381","-2","710041","1","0","10770102","401063371","-2","1000000","10770101","1","10770105","1.3","0","1","0","1.4","0","0","1004207","401063401","401063361","0","1077","10770104","1.2","1.2","1004206"
"1","2","401063441","1004102","10770103","0.06","1004203","1004204","1004205","0","364","401063431","1","710041","2","1004101","10770102","401063421","1","1000000","10770101","2","10770105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401063451","401063411","1004103","1077","10770104","1.6","1.6","1004201"
"6","2","401063441","1004107","10770103","0.06","1004208","1004209","1004210","0","365","401063431","2","710041","2","1004106","10770102","401063421","2","1000000","10770101","2","10770105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401063451","401063411","1004108","1077","10770104","1.6","1.6","1004206"
"22","2.2","401063491","1004107","10770103","0.06","1004208","1004209","1004210","0","366","401063481","7","710041","3","1004106","10770102","401063471","7","1000000","10770101","2","10770105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401063501","401063461","1004108","1077","10770104","2","2","1004206"
"-1","5","401063541","1004107","10770103","0.06","1004208","1004209","1004210","0","367","401063531","23","710041","4","1004106","10770102","401063521","23","1000000","10770101","2","10770105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401063551","401063511","1004108","1077","10770104","4.5","4.5","1004206"
"-2","1.5","401063741","0","10780103","0.03","1004208","1004209","1004210","0","368","401063731","-2","710051","1","0","10780102","401063721","-2","1000000","10780101","1","10780105","1.3","0","1","0","1.4","0","0","1004207","401063751","401063711","0","1078","10780104","1.2","1.2","1004206"
"1","2","401063791","1004102","10780103","0.06","1004203","1004204","1004205","0","369","401063781","1","710051","2","1004101","10780102","401063771","1","1000000","10780101","2","10780105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401063801","401063761","1004103","1078","10780104","1.6","1.6","1004201"
"6","2","401063791","1004107","10780103","0.06","1004208","1004209","1004210","0","370","401063781","2","710051","2","1004106","10780102","401063771","2","1000000","10780101","2","10780105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401063801","401063761","1004108","1078","10780104","1.6","1.6","1004206"
"22","2.2","401063841","1004107","10780103","0.06","1004208","1004209","1004210","0","371","401063831","7","710051","3","1004106","10780102","401063821","7","1000000","10780101","2","10780105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401063851","401063811","1004108","1078","10780104","2","2","1004206"
"-1","5","401063891","1004107","10780103","0.06","1004208","1004209","1004210","0","372","401063881","23","710051","4","1004106","10780102","401063871","23","1000000","10780101","2","10780105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401063901","401063861","1004108","1078","10780104","4.5","4.5","1004206"
"-2","1.5","401064091","0","10790103","0.03","1004208","1004209","1004210","0","373","401064081","-2","710061","1","0","10790102","401064071","-2","1000000","10790101","1","10790105","1.3","0","1","0","1.4","0","0","1004207","401064101","401064061","0","1079","10790104","1.2","1.2","1004206"
"1","2","401064141","1004102","10790103","0.06","1004203","1004204","1004205","0","374","401064131","1","710061","2","1004101","10790102","401064121","1","1000000","10790101","2","10790105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401064151","401064111","1004103","1079","10790104","1.6","1.6","1004201"
"6","2","401064141","1004107","10790103","0.06","1004208","1004209","1004210","0","375","401064131","2","710061","2","1004106","10790102","401064121","2","1000000","10790101","2","10790105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401064151","401064111","1004108","1079","10790104","1.6","1.6","1004206"
"22","2.2","401064191","1004107","10790103","0.06","1004208","1004209","1004210","0","376","401064181","7","710061","3","1004106","10790102","401064171","7","1000000","10790101","2","10790105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401064201","401064161","1004108","1079","10790104","2","2","1004206"
"-1","5","401064241","1004107","10790103","0.06","1004208","1004209","1004210","0","377","401064231","23","710061","4","1004106","10790102","401064221","23","1000000","10790101","2","10790105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401064251","401064211","1004108","1079","10790104","4.5","4.5","1004206"
"-2","1.5","401064441","0","10800103","0.03","1004208","1004209","1004210","0","378","401064431","-2","710071","1","0","10800102","401064421","-2","1000000","10800101","1","10800105","1.3","0","1","0","1.4","0","0","1004207","401064451","401064411","0","1080","10800104","1.2","1.2","1004206"
"1","2","401064491","1004102","10800103","0.06","1004203","1004204","1004205","0","379","401064481","1","710071","2","1004101","10800102","401064471","1","1000000","10800101","2","10800105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401064501","401064461","1004103","1080","10800104","1.6","1.6","1004201"
"6","2","401064491","1004107","10800103","0.06","1004208","1004209","1004210","0","380","401064481","2","710071","2","1004106","10800102","401064471","2","1000000","10800101","2","10800105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401064501","401064461","1004108","1080","10800104","1.6","1.6","1004206"
"22","2.2","401064541","1004107","10800103","0.06","1004208","1004209","1004210","0","381","401064531","7","710071","3","1004106","10800102","401064521","7","1000000","10800101","2","10800105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401064551","401064511","1004108","1080","10800104","2","2","1004206"
"-1","5","401064591","1004107","10800103","0.06","1004208","1004209","1004210","0","382","401064581","23","710071","4","1004106","10800102","401064571","23","1000000","10800101","2","10800105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401064601","401064561","1004108","1080","10800104","4.5","4.5","1004206"
"-2","1.5","401064791","0","10810103","0.03","1004208","1004209","1004210","0","383","401064781","-2","710081","1","0","10810102","401064771","-2","1000000","10810101","1","10810105","1.3","0","1","0","1.4","0","0","1004207","401064801","401064761","0","1081","10810104","1.2","1.2","1004206"
"1","2","401064841","1004102","10810103","0.06","1004203","1004204","1004205","0","384","401064831","1","710081","2","1004101","10810102","401064821","1","1000000","10810101","2","10810105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401064851","401064811","1004103","1081","10810104","1.6","1.6","1004201"
"6","2","401064841","1004107","10810103","0.06","1004208","1004209","1004210","0","385","401064831","2","710081","2","1004106","10810102","401064821","2","1000000","10810101","2","10810105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401064851","401064811","1004108","1081","10810104","1.6","1.6","1004206"
"22","2.2","401064891","1004107","10810103","0.06","1004208","1004209","1004210","0","386","401064881","7","710081","3","1004106","10810102","401064871","7","1000000","10810101","2","10810105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401064901","401064861","1004108","1081","10810104","2","2","1004206"
"-1","5","401064941","1004107","10810103","0.06","1004208","1004209","1004210","0","387","401064931","23","710081","4","1004106","10810102","401064921","23","1000000","10810101","2","10810105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401064951","401064911","1004108","1081","10810104","4.5","4.5","1004206"
"-2","1.5","401065141","0","10820103","0.03","1004208","1004209","1004210","0","388","401065131","-2","710091","1","0","10820102","401065121","-2","1000000","10820101","1","10820105","1.3","0","1","0","1.4","0","0","1004207","401065151","401065111","0","1082","10820104","1.2","1.2","1004206"
"1","2","401065191","1004102","10820103","0.06","1004203","1004204","1004205","0","389","401065181","1","710091","2","1004101","10820102","401065171","1","1000000","10820101","2","10820105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401065201","401065161","1004103","1082","10820104","1.6","1.6","1004201"
"6","2","401065191","1004107","10820103","0.06","1004208","1004209","1004210","0","390","401065181","2","710091","2","1004106","10820102","401065171","2","1000000","10820101","2","10820105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401065201","401065161","1004108","1082","10820104","1.6","1.6","1004206"
"22","2.2","401065241","1004107","10820103","0.06","1004208","1004209","1004210","0","391","401065231","7","710091","3","1004106","10820102","401065221","7","1000000","10820101","2","10820105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401065251","401065211","1004108","1082","10820104","2","2","1004206"
"-1","5","401065291","1004107","10820103","0.06","1004208","1004209","1004210","0","392","401065281","23","710091","4","1004106","10820102","401065271","23","1000000","10820101","2","10820105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401065301","401065261","1004108","1082","10820104","4.5","4.5","1004206"
"-2","1.5","401065491","0","10830103","0.03","1004208","1004209","1004210","0","393","401065481","-2","710101","1","0","10830102","401065471","-2","1000000","10830101","1","10830105","1.3","0","1","0","1.4","0","0","1004207","401065501","401065461","0","1083","10830104","1.2","1.2","1004206"
"1","2","401065541","1004102","10830103","0.06","1004203","1004204","1004205","0","394","401065531","1","710101","2","1004101","10830102","401065521","1","1000000","10830101","2","10830105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401065551","401065511","1004103","1083","10830104","1.6","1.6","1004201"
"6","2","401065541","1004107","10830103","0.06","1004208","1004209","1004210","0","395","401065531","2","710101","2","1004106","10830102","401065521","2","1000000","10830101","2","10830105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401065551","401065511","1004108","1083","10830104","1.6","1.6","1004206"
"22","2.2","401065591","1004107","10830103","0.06","1004208","1004209","1004210","0","396","401065581","7","710101","3","1004106","10830102","401065571","7","1000000","10830101","2","10830105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401065601","401065561","1004108","1083","10830104","2","2","1004206"
"-1","5","401065641","1004107","10830103","0.06","1004208","1004209","1004210","0","397","401065631","23","710101","4","1004106","10830102","401065621","23","1000000","10830101","2","10830105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401065651","401065611","1004108","1083","10830104","4.5","4.5","1004206"
"-2","1.5","401065841","0","10840103","0.03","1004208","1004209","1004210","0","398","401065831","-2","710111","1","0","10840102","401065821","-2","1000000","10840101","1","10840105","1.3","0","1","0","1.4","0","0","1004207","401065851","401065811","0","1084","10840104","1.2","1.2","1004206"
"1","2","401065891","1004102","10840103","0.06","1004203","1004204","1004205","0","399","401065881","1","710111","2","1004101","10840102","401065871","1","1000000","10840101","2","10840105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401065901","401065861","1004103","1084","10840104","1.6","1.6","1004201"
"6","2","401065891","1004107","10840103","0.06","1004208","1004209","1004210","0","400","401065881","2","710111","2","1004106","10840102","401065871","2","1000000","10840101","2","10840105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401065901","401065861","1004108","1084","10840104","1.6","1.6","1004206"
"22","2.2","401065941","1004107","10840103","0.06","1004208","1004209","1004210","0","401","401065931","7","710111","3","1004106","10840102","401065921","7","1000000","10840101","2","10840105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401065951","401065911","1004108","1084","10840104","2","2","1004206"
"-1","5","401065991","1004107","10840103","0.06","1004208","1004209","1004210","0","402","401065981","23","710111","4","1004106","10840102","401065971","23","1000000","10840101","2","10840105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401066001","401065961","1004108","1084","10840104","4.5","4.5","1004206"
"-2","1.5","401066191","0","10850103","0.03","1004208","1004209","1004210","0","403","401066181","-2","710121","1","0","10850102","401066171","-2","1000000","10850101","1","10850105","1.3","0","1","0","1.4","0","0","1004207","401066201","401066161","0","1085","10850104","1.2","1.2","1004206"
"1","2","401066241","1004102","10850103","0.06","1004203","1004204","1004205","0","404","401066231","1","710121","2","1004101","10850102","401066221","1","1000000","10850101","2","10850105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401066251","401066211","1004103","1085","10850104","1.6","1.6","1004201"
"6","2","401066241","1004107","10850103","0.06","1004208","1004209","1004210","0","405","401066231","2","710121","2","1004106","10850102","401066221","2","1000000","10850101","2","10850105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401066251","401066211","1004108","1085","10850104","1.6","1.6","1004206"
"22","2.2","401066291","1004107","10850103","0.06","1004208","1004209","1004210","0","406","401066281","7","710121","3","1004106","10850102","401066271","7","1000000","10850101","2","10850105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401066301","401066261","1004108","1085","10850104","2","2","1004206"
"-1","5","401066341","1004107","10850103","0.06","1004208","1004209","1004210","0","407","401066331","23","710121","4","1004106","10850102","401066321","23","1000000","10850101","2","10850105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401066351","401066311","1004108","1085","10850104","4.5","4.5","1004206"
"-2","1.5","401066541","0","10860103","0.03","1004208","1004209","1004210","0","408","401066531","-2","710011","1","0","10860102","401066521","-2","1000000","10860101","1","10860105","1.3","0","1","0","1.4","0","0","1004207","401066551","401066511","0","1086","10860104","1.2","1.2","1004206"
"1","2","401066591","1004102","10860103","0.06","1004203","1004204","1004205","0","409","401066581","1","710011","2","1004101","10860102","401066571","1","1000000","10860101","2","10860105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401066601","401066561","1004103","1086","10860104","1.6","1.6","1004201"
"6","2","401066591","1004107","10860103","0.06","1004208","1004209","1004210","0","410","401066581","2","710011","2","1004106","10860102","401066571","2","1000000","10860101","2","10860105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401066601","401066561","1004108","1086","10860104","1.6","1.6","1004206"
"22","2.2","401066641","1004107","10860103","0.06","1004208","1004209","1004210","0","411","401066631","7","710011","3","1004106","10860102","401066621","7","1000000","10860101","2","10860105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401066651","401066611","1004108","1086","10860104","2","2","1004206"
"-1","5","401066691","1004107","10860103","0.06","1004208","1004209","1004210","0","412","401066681","23","710011","4","1004106","10860102","401066671","23","1000000","10860101","2","10860105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401066701","401066661","1004108","1086","10860104","4.5","4.5","1004206"
"-2","1.5","401066891","0","10870103","0.03","1004208","1004209","1004210","0","413","401066881","-2","710021","1","0","10870102","401066871","-2","1000000","10870101","1","10870105","1.3","0","1","0","1.4","0","0","1004207","401066901","401066861","0","1087","10870104","1.2","1.2","1004206"
"1","2","401066941","1004102","10870103","0.06","1004203","1004204","1004205","0","414","401066931","1","710021","2","1004101","10870102","401066921","1","1000000","10870101","2","10870105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401066951","401066911","1004103","1087","10870104","1.6","1.6","1004201"
"6","2","401066941","1004107","10870103","0.06","1004208","1004209","1004210","0","415","401066931","2","710021","2","1004106","10870102","401066921","2","1000000","10870101","2","10870105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401066951","401066911","1004108","1087","10870104","1.6","1.6","1004206"
"22","2.2","401066991","1004107","10870103","0.06","1004208","1004209","1004210","0","416","401066981","7","710021","3","1004106","10870102","401066971","7","1000000","10870101","2","10870105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401067001","401066961","1004108","1087","10870104","2","2","1004206"
"-1","5","401067041","1004107","10870103","0.06","1004208","1004209","1004210","0","417","401067031","23","710021","4","1004106","10870102","401067021","23","1000000","10870101","2","10870105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401067051","401067011","1004108","1087","10870104","4.5","4.5","1004206"
"-2","1.5","401067241","0","10880103","0.03","1004208","1004209","1004210","0","418","401067231","-2","710031","1","0","10880102","401067221","-2","1000000","10880101","1","10880105","1.3","0","1","0","1.4","0","0","1004207","401067251","401067211","0","1088","10880104","1.2","1.2","1004206"
"1","2","401067291","1004102","10880103","0.06","1004203","1004204","1004205","0","419","401067281","1","710031","2","1004101","10880102","401067271","1","1000000","10880101","2","10880105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401067301","401067261","1004103","1088","10880104","1.6","1.6","1004201"
"6","2","401067291","1004107","10880103","0.06","1004208","1004209","1004210","0","420","401067281","2","710031","2","1004106","10880102","401067271","2","1000000","10880101","2","10880105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401067301","401067261","1004108","1088","10880104","1.6","1.6","1004206"
"22","2.2","401067341","1004107","10880103","0.06","1004208","1004209","1004210","0","421","401067331","7","710031","3","1004106","10880102","401067321","7","1000000","10880101","2","10880105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401067351","401067311","1004108","1088","10880104","2","2","1004206"
"-1","5","401067391","1004107","10880103","0.06","1004208","1004209","1004210","0","422","401067381","23","710031","4","1004106","10880102","401067371","23","1000000","10880101","2","10880105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401067401","401067361","1004108","1088","10880104","4.5","4.5","1004206"
"-2","1.5","401067591","0","10890103","0.03","1004208","1004209","1004210","0","423","401067581","-2","710041","1","0","10890102","401067571","-2","1000000","10890101","1","10890105","1.3","0","1","0","1.4","0","0","1004207","401067601","401067561","0","1089","10890104","1.2","1.2","1004206"
"1","2","401067641","1004102","10890103","0.06","1004203","1004204","1004205","0","424","401067631","1","710041","2","1004101","10890102","401067621","1","1000000","10890101","2","10890105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401067651","401067611","1004103","1089","10890104","1.6","1.6","1004201"
"6","2","401067641","1004107","10890103","0.06","1004208","1004209","1004210","0","425","401067631","2","710041","2","1004106","10890102","401067621","2","1000000","10890101","2","10890105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401067651","401067611","1004108","1089","10890104","1.6","1.6","1004206"
"22","2.2","401067691","1004107","10890103","0.06","1004208","1004209","1004210","0","426","401067681","7","710041","3","1004106","10890102","401067671","7","1000000","10890101","2","10890105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401067701","401067661","1004108","1089","10890104","2","2","1004206"
"-1","5","401067741","1004107","10890103","0.06","1004208","1004209","1004210","0","427","401067731","23","710041","4","1004106","10890102","401067721","23","1000000","10890101","2","10890105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401067751","401067711","1004108","1089","10890104","4.5","4.5","1004206"
"-2","1.5","401067941","0","10900103","0.03","1004208","1004209","1004210","0","428","401067931","-2","710051","1","0","10900102","401067921","-2","1000000","10900101","1","10900105","1.3","0","1","0","1.4","0","0","1004207","401067951","401067911","0","1090","10900104","1.2","1.2","1004206"
"1","2","401067991","1004102","10900103","0.06","1004203","1004204","1004205","0","429","401067981","1","710051","2","1004101","10900102","401067971","1","1000000","10900101","2","10900105","1.8","1004104","1","1001301","1.9","1004105","0","1004202","401068001","401067961","1004103","1090","10900104","1.6","1.6","1004201"
"6","2","401067991","1004107","10900103","0.06","1004208","1004209","1004210","0","430","401067981","2","710051","2","1004106","10900102","401067971","2","1000000","10900101","2","10900105","1.8","1004109","1","1001303","1.9","1004110","0","1004207","401068001","401067961","1004108","1090","10900104","1.6","1.6","1004206"
"22","2.2","401068041","1004107","10900103","0.06","1004208","1004209","1004210","0","431","401068031","7","710051","3","1004106","10900102","401068021","7","1000000","10900101","2","10900105","2.1","1004109","1","1001303","2.1","1004110","0","1004207","401068051","401068011","1004108","1090","10900104","2","2","1004206"
"-1","5","401068091","1004107","10900103","0.06","1004208","1004209","1004210","0","432","401068081","23","710051","4","1004106","10900102","401068071","23","1000000","10900101","2","10900105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401068101","401068061","1004108","1090","10900104","4.5","4.5","1004206"
"-2","1.5","401068291","0","10910103","0.03","1004208","1004209","1004210","0","433","401068281","-2","710061","1","0","10910102","401068271","-2","1000000","10910101","1","10910105","1.3","0","1","0","1.4","0","0","1004207","401068301","401068261","0","1091","10910104","1.2","1.2","1004206"
"1","3","401068341","1004102","10910103","0.06","1004203","1004204","1004205","0","434","401068331","1","710061","2","1004101","10910102","401068321","1","1000000","10910101","2","10910105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401068351","401068311","1004103","1091","10910104","2.6","2.6","1004201"
"6","3","401068341","1004107","10910103","0.06","1004208","1004209","1004210","0","435","401068331","2","710061","2","1004106","10910102","401068321","2","1000000","10910101","2","10910105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401068351","401068311","1004108","1091","10910104","2.6","2.6","1004206"
"22","3.2","401068391","1004107","10910103","0.06","1004208","1004209","1004210","0","436","401068381","7","710061","3","1004106","10910102","401068371","7","1000000","10910101","2","10910105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401068401","401068361","1004108","1091","10910104","3","3","1004206"
"-1","5","401068441","1004107","10910103","0.06","1004208","1004209","1004210","0","437","401068431","23","710061","4","1004106","10910102","401068421","23","1000000","10910101","2","10910105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401068451","401068411","1004108","1091","10910104","4.5","4.5","1004206"
"-2","1.5","401068641","0","10920103","0.03","1004208","1004209","1004210","0","438","401068631","-2","710071","1","0","10920102","401068621","-2","1000000","10920101","1","10920105","1.3","0","1","0","1.4","0","0","1004207","401068651","401068611","0","1092","10920104","1.2","1.2","1004206"
"1","3","401068691","1004102","10920103","0.06","1004203","1004204","1004205","0","439","401068681","1","710071","2","1004101","10920102","401068671","1","1000000","10920101","2","10920105","2.8","1004104","1","1001301","2.9","1004105","0","1004202","401068701","401068661","1004103","1092","10920104","2.6","2.6","1004201"
"6","3","401068691","1004107","10920103","0.06","1004208","1004209","1004210","0","440","401068681","2","710071","2","1004106","10920102","401068671","2","1000000","10920101","2","10920105","2.8","1004109","1","1001303","2.9","1004110","0","1004207","401068701","401068661","1004108","1092","10920104","2.6","2.6","1004206"
"22","3.2","401068741","1004107","10920103","0.06","1004208","1004209","1004210","0","441","401068731","7","710071","3","1004106","10920102","401068721","7","1000000","10920101","2","10920105","3.1","1004109","1","1001303","3.1","1004110","0","1004207","401068751","401068711","1004108","1092","10920104","3","3","1004206"
"-1","5","401068791","1004107","10920103","0.06","1004208","1004209","1004210","0","442","401068781","23","710071","4","1004106","10920102","401068771","23","1000000","10920101","2","10920105","4.7","1004109","1","1001303","4.8","1004110","0","1004207","401068801","401068761","1004108","1092","10920104","4.5","4.5","1004206"
"-2","1.5","401068991","0","10930103","0.03","1004208","1004209","1004210","0","443","401068981","-2","710081","1","0","10930102","401068971","-2","1000000","10930101","1","10930105","1.3","0","1","0","1.4","0","0","1004207","401069001","401068961","0","1093","10930104","1.2","1.2","1004206"
