b63b898bb9139d327fea3f9256ccd480fbf6de458d6b63d1119654d2aa5254d0,ae47d7c00e42508048fa77799fbf284408522ee10b678a099a070e4a1dfc1870,f3c1601bfd1c29f0ad5773803fb544b12f2a437dbf396b4f0f5cb9668776db8d,f39b440af7b2542893bb92f35df793fa3f4a6bb840bbc82ee092486a8a6fb47b,93110c3ecc6b5e9da4bd231dbe09bbe2473a0b1edee1deb67779a85cb8c04b24,e50e1f6cdcbe9a6d7dc5ca197292c45f7ba90e12bb48597a260aefd7ec898145,1037e4076d2e4778de588e258ff3ade67d82b59075876f6548f89930dfd767f4,f0f4e3842f7264f98bbc50f465362e61104648f7a42c37275685ba07b75f9ef9,61a72c2a23e8b6aa8e28d4502c0a30ea865e825d16d29d36a1d528ed243cfdfe,4b75a0079517fbb203f76518ef780b1a70e4de9a998d7fd354893091ec5e9720,06d512d1915183ba7cc062cc01e1988c729ce529b0c7bd2f093e2b93d3e74976,caebee7c5bd7896f8cc2437ef1d62c0de1a3a968f830a35751c82d285734a48a,2f64b78d97684600e2e1afa29258d248e6dc0af3d9cd5b32bb218b80e6c1d935,250d5970575f76e40384c409c0ad1456bad61e2628de1e0597c0ac13a733abfb,d8f1c99c47c0ad72a214219de8e2a4f87194034e00d4df10c8dac9bfbe84fdec,f8da02429d199684886c125c44f8b06a6fa09208f4b8acc55a3bc266fa55b0ff,f0ce343eb9a3a7ffa5f9d79602c66ed77dd74af447e5fda994362b1ce1f435be,f374ab4983efea965750f158adf011d405f451fbc3cfd415957abe203f8a194a,4a66e27cf5e19f3ed2d457022828534f24c1e4578ee605446db32b8daee7e5ad,2a3365a4ecdbfc61011056730b2cc8a5bb0d9e1e40076b91361e811510529231,118dbae52a45120df5b6ba47c3290c4acabc546298511f234c5c758fa8669762,4d9896edf00d19a2c01a250654a567fd4e9ff12a76e24057f90bcf74cf35e328,96fc2787859950f6dec036d7ac231d9e6c3b5d36aa245b93d4acfdcde7e35438,96445cc0390e5a5e07861218ae070c8b335873655a09475b318bbae028a5848f
"11010011","21001129","2018/10/05 16:00:00","通過主線冒險(一般) 10-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010012","21001130","2018/10/05 16:00:00","通過主線冒險(一般) 10-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010013","21001131","2018/10/05 16:00:00","通過主線冒險(一般) 10-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010014","21001132","2018/10/05 16:00:00","通過主線冒險(一般) 10-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010015","21001133","2018/10/05 16:00:00","通過主線冒險(一般) 10-15","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010016","21001134","2018/10/05 16:00:00","通過主線冒險(一般) 10-16","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11010017","21001135","2018/10/05 16:00:00","通過主線冒險(一般) 10-17","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011001","21001136","2018/11/07 16:00:00","通過主線冒險(一般) 11-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011002","21001137","2018/11/07 16:00:00","通過主線冒險(一般) 11-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011003","21001138","2018/11/07 16:00:00","通過主線冒險(一般) 11-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011004","21001139","2018/11/07 16:00:00","通過主線冒險(一般) 11-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011005","21001140","2018/11/07 16:00:00","通過主線冒險(一般) 11-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011006","21001141","2018/11/07 16:00:00","通過主線冒險(一般) 11-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011007","21001142","2018/11/07 16:00:00","通過主線冒險(一般) 11-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011008","21001143","2018/11/07 16:00:00","通過主線冒險(一般) 11-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011009","21001144","2018/11/07 16:00:00","通過主線冒險(一般) 11-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011010","21001145","2018/11/07 16:00:00","通過主線冒險(一般) 11-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011011","21001146","2018/11/07 16:00:00","通過主線冒險(一般) 11-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011012","21001147","2018/11/07 16:00:00","通過主線冒險(一般) 11-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011013","21001148","2018/11/07 16:00:00","通過主線冒險(一般) 11-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011014","21001149","2018/11/07 16:00:00","通過主線冒險(一般) 11-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011015","21001150","2018/11/07 16:00:00","通過主線冒險(一般) 11-15","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011016","21001151","2018/11/07 16:00:00","通過主線冒險(一般) 11-16","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11011017","21001152","2018/11/07 16:00:00","通過主線冒險(一般) 11-17","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012001","21001153","2018/12/07 16:00:00","通過主線冒險(一般) 12-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012002","21001154","2018/12/07 16:00:00","通過主線冒險(一般) 12-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012003","21001155","2018/12/07 16:00:00","通過主線冒險(一般) 12-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012004","21001156","2018/12/07 16:00:00","通過主線冒險(一般) 12-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012005","21001157","2018/12/07 16:00:00","通過主線冒險(一般) 12-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012006","21001158","2018/12/07 16:00:00","通過主線冒險(一般) 12-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012007","21001159","2018/12/07 16:00:00","通過主線冒險(一般) 12-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012008","21001160","2018/12/07 16:00:00","通過主線冒險(一般) 12-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012009","21001161","2018/12/07 16:00:00","通過主線冒險(一般) 12-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012010","21001162","2018/12/07 16:00:00","通過主線冒險(一般) 12-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012011","21001163","2018/12/07 16:00:00","通過主線冒險(一般) 12-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012012","21001164","2018/12/07 16:00:00","通過主線冒險(一般) 12-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012013","21001165","2018/12/07 16:00:00","通過主線冒險(一般) 12-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012014","21001166","2018/12/07 16:00:00","通過主線冒險(一般) 12-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012015","21001167","2018/12/07 16:00:00","通過主線冒險(一般) 12-15","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012016","21001168","2018/12/07 16:00:00","通過主線冒險(一般) 12-16","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11012017","21001169","2018/12/07 16:00:00","通過主線冒險(一般) 12-17","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013001","21001170","2015/04/01 15:00:00","通過主線冒險(一般) 13-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013002","21001171","2015/04/01 15:00:00","通過主線冒險(一般) 13-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013003","21001172","2015/04/01 15:00:00","通過主線冒險(一般) 13-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013004","21001173","2015/04/01 15:00:00","通過主線冒險(一般) 13-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013005","21001174","2015/04/01 15:00:00","通過主線冒險(一般) 13-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013006","21001175","2015/04/01 15:00:00","通過主線冒險(一般) 13-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013007","21001176","2015/04/01 15:00:00","通過主線冒險(一般) 13-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013008","21001177","2015/04/01 15:00:00","通過主線冒險(一般) 13-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013009","21001178","2015/04/01 15:00:00","通過主線冒險(一般) 13-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013010","21001179","2015/04/01 15:00:00","通過主線冒險(一般) 13-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013011","21001180","2015/04/01 15:00:00","通過主線冒險(一般) 13-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013012","21001181","2015/04/01 15:00:00","通過主線冒險(一般) 13-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013013","21001182","2015/04/01 15:00:00","通過主線冒險(一般) 13-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013014","21001183","2015/04/01 15:00:00","通過主線冒險(一般) 13-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013015","21001184","2015/04/01 15:00:00","通過主線冒險(一般) 13-15","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013016","21001185","2015/04/01 15:00:00","通過主線冒險(一般) 13-16","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11013017","21001186","2015/04/01 15:00:00","通過主線冒險(一般) 13-17","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014001","21001187","2015/04/01 15:00:00","通過主線冒險(一般) 14-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014002","21001188","2015/04/01 15:00:00","通過主線冒險(一般) 14-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014003","21001189","2015/04/01 15:00:00","通過主線冒險(一般) 14-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014004","21001190","2015/04/01 15:00:00","通過主線冒險(一般) 14-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014005","21001191","2015/04/01 15:00:00","通過主線冒險(一般) 14-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014006","21001192","2015/04/01 15:00:00","通過主線冒險(一般) 14-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014007","21001193","2015/04/01 15:00:00","通過主線冒險(一般) 14-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014008","21001194","2015/04/01 15:00:00","通過主線冒險(一般) 14-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014009","21001195","2015/04/01 15:00:00","通過主線冒險(一般) 14-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014010","21001196","2015/04/01 15:00:00","通過主線冒險(一般) 14-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014011","21001197","2015/04/01 15:00:00","通過主線冒險(一般) 14-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014012","21001198","2015/04/01 15:00:00","通過主線冒險(一般) 14-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014013","21001199","2015/04/01 15:00:00","通過主線冒險(一般) 14-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11014014","21001200","2015/04/01 15:00:00","通過主線冒險(一般) 14-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015001","21001201","2019/02/18 16:00:00","通過主線冒險(一般) 15-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015002","21001202","2019/02/18 16:00:00","通過主線冒險(一般) 15-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015003","21001203","2019/02/18 16:00:00","通過主線冒險(一般) 15-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015004","21001204","2019/02/18 16:00:00","通過主線冒險(一般) 15-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015005","21001205","2019/02/18 16:00:00","通過主線冒險(一般) 15-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015006","21001206","2019/02/18 16:00:00","通過主線冒險(一般) 15-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015007","21001207","2019/02/18 16:00:00","通過主線冒險(一般) 15-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015008","21001208","2019/02/18 16:00:00","通過主線冒險(一般) 15-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015009","21001209","2019/02/18 16:00:00","通過主線冒險(一般) 15-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015010","21001210","2019/02/18 16:00:00","通過主線冒險(一般) 15-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015011","21001211","2019/02/18 16:00:00","通過主線冒險(一般) 15-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015012","21001212","2019/02/18 16:00:00","通過主線冒險(一般) 15-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015013","21001213","2019/02/18 16:00:00","通過主線冒險(一般) 15-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11015014","21001214","2019/02/18 16:00:00","通過主線冒險(一般) 15-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016001","21001215","2019/03/21 16:00:00","通過主線冒險(一般) 16-1","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016002","21001216","2019/03/21 16:00:00","通過主線冒險(一般) 16-2","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016003","21001217","2019/03/21 16:00:00","通過主線冒險(一般) 16-3","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016004","21001218","2019/03/21 16:00:00","通過主線冒險(一般) 16-4","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016005","21001219","2019/03/21 16:00:00","通過主線冒險(一般) 16-5","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016006","21001220","2019/03/21 16:00:00","通過主線冒險(一般) 16-6","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016007","21001221","2019/03/21 16:00:00","通過主線冒險(一般) 16-7","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016008","21001222","2019/03/21 16:00:00","通過主線冒險(一般) 16-8","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016009","21001223","2019/03/21 16:00:00","通過主線冒險(一般) 16-9","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016010","21001224","2019/03/21 16:00:00","通過主線冒險(一般) 16-10","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016011","21001225","2019/03/21 16:00:00","通過主線冒險(一般) 16-11","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016012","21001226","2019/03/21 16:00:00","通過主線冒險(一般) 16-12","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016013","21001227","2019/03/21 16:00:00","通過主線冒險(一般) 16-13","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
"11016014","21001228","2019/03/21 16:00:00","通過主線冒險(一般) 16-14","101","0","0","0","201","0","0","0","0","0","21001004","20","1","2030/04/01 14:59:59","0","0","0","1","0","1001"
