33429234c0a1e43594a5a6a07e9b0888062009c16d8429c0a5185c59fd922f76,851ca2a8d905e407bab1b7a58251793980d84c778a5382861ad150841a69c588,70eacbabfb110ae2f5bc19e5c06d96d68123e8a76cb70e28d6399193554c28ef,3a2a5863103c41b89a2f6176e70cabe9bfbec315a1250a7b6ac3cb381c112680,7899db0650347c6c490e2a3f4496bbb30c8ae67a5ed2563a406ab3605d1f6bc2,c9adc799a5d64cffdc9e9ecc3c7907f384cd673cb42ca9b8d10b3602be257369,3bdf299114081e78c65f4973ff9535f16a64bcb3c0ef673362ad865954a8fa58,76deeed58241b536780bfcab915585b8718048f19523d9011a6bc3e93a854d7e,58185e9e7f7076b210240018824c539daa4ca1443522798a6b0e189f94050227,48a5f628eb26b8c3e5570864eaaea04043d3d94b1623d40872ffa0a75dfd89f4,5e511bfd2e72bbfb51c96287bb6b1613e3fc8e649f011f1d5e79f37667121bc0,05777afbc88dff6aac3c07363e7a2b3e73ec607ddbc94ff1483c64d260278c12,6c11b3b4bba2d20ef22a1803423323a47b6f154c9e8c6791a27118cf4ceac864,c1dbe3b9ca326a2c8066006971f9166406e379ba3683d5d7d89fa4e081882d05,abc3bb3550c66cbd3c6a163d5e36a0eaf69f5c2ddd0ac77e636c004254b0bbf5,93ad9f46145b27411c138d4306fadd7a586b99f7a877c05f51d02b22624cbd35,90d7e8220bb9dcbb34a8fe946200bbe15d7621618b4940e20fe2edb48de25d1b,9986f79ed526a7379aead63ea02cd7de4279eb376fc9a87cf4761ceb4e6b6299,9db0be72155c3752b9275bbfdaa2b8ba4119415af809e67ef45660fcfa775390,800ffb3408a251c8320785f801b5bdfd21e1f4d5fb3815b68b53b92f67477f5f,9b81a76f36a3d570c765fb6a1d3ac3e9ce6b3042d7cde0822eb076b93a7484b6,b6d98471393e8cc826f3f289060e396f3d15cdc7531195f81a1d439b1e317755,6729fededbac7efe7d335e246328dd7fa4c02005c6fb6188e2ae991c14849629,11cf828aca3e5503a1838ef97e04fa22f0219839d07688807f49016d03b41bdf,7dae51b628de25d2a432c8b0ae06668d003131ce0b888461a6a05f2e4e6f05a5,61cb4d38aa263265ca7f094dffb2fea954a175f9f2196bf95eb9fc5699c91b33,767e09c16620ce98848098e81fe09bb821f84112858939f14d1610f2f51c0fde,c08e2a4200ca045795cbff0c816f7c9efca14767dc617404901c180dfa4136ce,7a76dc53ef75f49cc0674a9a8076efed99739a1048df4a3fb7f81e58dcf08071,867eaa3906cbb6a85d4ef409de0c29c09219a2fc938baec6d0d351276e1ee254,5c3803dec8959309998a63b1a9b5bf752e484cb85fdf2e2d35ae4069f2ccb858,8320ae21773934fa0190ba2770c8d16fa28efc6b68c2165c318b0578f7826d9f,84f7971d02ecbbbab2f33b6656737b90c0766c354fa11e26629ac3bce0ed3c64,97f43a3738f5205d55e5c942ab8dca4bdb6bcf887d52d5cd8c2f8785275aebad,ea435e0838604e15e31571eafcb2c17ab80101bac7a155df9c0911401ee74f5b,cf55bec955e38dd6079e2ff3f55fc6271fc8ed533b6302c27bb61cc7ff87d50e,e09da73b8747ced19c4749b3ec802519fab5bb6d8e1205b959c606d7c94c3980,16e8eec15e334731d4a45ed410853c3018a86ea6cb9600c1a3d9329c406cae58,98715bd1c071b2ac191332cfeec88b9d5d86b2c67a445a270951474b47a45e7c,c32e94f3f934ed0feed26c498f9e9362092f6c42b18c3287be773908d08eefd8
"1","50","200000001","200200","1","0","0","42","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","0","0","50","30","50","670020050","52","20657","10","0","50","1531","0","50"
"1","51","200000001","200200","1","0","0","42","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","0","0","51","30","51","670020051","53","22363","10","0","51","1670","0","51"
"1","52","200000001","200200","1","0","0","43","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","0","0","52","30","52","670020052","54","24069","10","0","52","1710","0","52"
"1","53","200000001","200200","1","0","0","43","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","0","0","53","30","53","670020053","55","25775","10","0","53","1800","0","53"
"1","54","200000001","200200","1","0","0","44","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","0","0","54","30","54","670020054","56","27481","10","0","54","1890","0","54"
"1","55","200000001","200200","1","0","0","44","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","0","0","55","30","55","670020055","57","29187","10","0","55","1979","0","55"
"1","56","200000001","200200","1","0","0","45","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","0","0","56","30","56","670020056","58","30893","10","0","56","2069","0","56"
"1","57","200000001","200200","1","0","0","45","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","0","0","57","30","57","670020057","59","32599","10","0","57","2159","0","57"
"1","58","200000001","200200","1","0","0","46","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","0","0","58","30","58","670020058","60","34305","10","0","58","2248","0","58"
"1","59","200000001","200200","1","0","0","46","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","0","0","59","30","59","670020059","61","36011","10","0","59","2338","0","59"
"1","60","200000001","200200","1","0","0","47","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","0","0","60","30","60","670020060","62","37717","10","0","60","2428","0","60"
"1","61","200000001","200200","1","0","0","47","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","0","0","61","30","61","670020061","63","39423","10","0","61","2518","0","61"
"1","62","200000001","200200","1","0","0","48","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","0","0","62","30","62","670020062","64","41129","10","0","62","2561","0","62"
"1","63","200000001","200200","1","0","0","49","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","0","0","63","30","63","670020063","66","42835","10","0","63","2604","0","63"
"1","64","200000001","200200","1","0","0","50","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","0","0","64","30","64","670020064","68","44541","10","0","64","2647","0","64"
"1","65","200000001","200200","1","0","0","51","65","1","65","0","10","0","65","65","65","0","0","65","65","65","65","65","65","65","0","0","65","30","65","670020065","70","46247","10","0","65","2690","0","65"
"1","66","200000001","200200","1","0","0","52","66","1","66","0","10","0","66","66","66","0","0","66","66","66","66","66","66","66","0","0","66","30","66","670020066","72","47953","10","0","66","2735","0","66"
"1","67","200000001","200200","1","0","0","53","67","1","67","0","10","0","67","67","67","0","0","67","67","67","67","67","67","67","0","0","67","30","67","670020067","74","49659","10","0","67","2780","0","67"
"1","68","200000001","200200","1","0","0","55","68","1","68","0","10","0","68","68","68","0","0","68","68","68","68","68","68","68","0","0","68","30","68","670020068","76","51365","10","0","68","2825","0","68"
"1","69","200000001","200200","1","0","0","57","69","1","69","0","10","0","69","69","69","0","0","69","69","69","69","69","69","69","0","0","69","30","69","670020069","78","53071","10","0","69","2870","0","69"
"1","70","200000001","200200","1","0","0","59","70","1","70","0","10","0","70","70","70","0","0","70","70","70","70","70","70","70","0","0","70","30","70","670020070","80","54777","10","0","70","2915","0","70"
"1","71","200000001","200200","1","0","0","61","71","1","71","0","10","0","71","71","71","0","0","71","71","71","71","71","71","71","0","0","71","30","71","670020071","82","56483","10","0","71","2960","0","71"
"1","1","200000008","200300","1","0","0","5","1","1","1","0","10","0","1","1","1","0","0","1","1","1","1","1","1","1","15","0","1","30","1","670030001","2","382","10","0","1","0","0","1"
"1","2","200000008","200300","1","0","0","8","2","1","2","0","10","0","2","2","2","0","0","2","2","2","2","2","2","2","20","0","2","30","2","670030002","4","502","10","0","2","0","0","2"
"1","3","200000008","200300","1","0","0","10","3","1","3","0","10","0","3","3","3","0","0","3","3","3","3","3","3","3","26","0","3","30","3","670030003","5","623","10","0","3","0","0","3"
"1","4","200000008","200300","1","0","0","16","4","1","4","0","10","0","4","4","4","0","0","4","4","4","4","4","4","4","61","0","4","30","4","670030004","7","686","10","0","4","0","0","4"
"1","5","200000008","200300","1","0","0","16","5","1","5","0","10","0","5","5","5","0","0","5","5","5","5","5","5","5","61","0","5","30","5","670030005","7","686","10","0","5","0","0","5"
"1","6","200000008","200300","1","0","0","16","6","1","6","0","10","0","6","6","6","0","0","6","6","6","6","6","6","6","63","0","6","30","6","670030006","8","678","10","0","6","0","0","6"
"1","7","200000008","200300","1","0","0","17","7","1","7","0","10","0","7","7","7","0","0","7","7","7","7","7","7","7","89","0","7","30","7","670030007","10","835","10","0","7","0","0","7"
"1","8","200000008","200300","1","0","0","20","8","1","8","0","10","0","8","8","8","0","0","8","8","8","8","8","8","8","114","0","8","30","8","670030008","11","991","10","0","8","0","0","8"
"1","9","200000008","200300","1","0","0","20","9","1","9","0","10","0","9","9","9","0","0","9","9","9","9","9","9","9","117","0","9","30","9","670030009","11","1019","10","0","9","0","0","9"
"1","10","200000008","200300","1","0","0","22","10","1","10","0","10","0","10","10","10","0","0","10","10","10","10","10","10","10","120","0","10","30","10","670030010","13","1048","10","0","10","0","0","10"
"1","11","200000008","200300","1","0","0","22","11","1","11","0","10","0","11","11","11","0","0","11","11","11","11","11","11","11","123","0","11","30","11","670030011","13","1076","10","0","11","0","0","11"
"1","12","200000008","200300","1","0","0","22","12","1","12","0","10","0","12","12","12","0","0","12","12","12","12","12","12","12","126","0","12","30","12","670030012","13","1104","10","0","12","0","0","12"
"1","13","200000008","200300","1","0","0","24","13","1","13","0","10","0","13","13","13","0","0","13","13","13","13","13","13","13","133","0","13","30","13","670030013","14","1309","10","0","13","0","0","13"
"1","14","200000008","200300","1","0","0","26","14","1","14","0","10","0","14","14","14","0","0","14","14","14","14","14","14","14","138","0","14","30","14","670030014","16","1513","10","0","14","0","0","14"
"1","15","200000008","200300","1","0","0","26","15","1","15","0","10","0","15","15","15","0","0","15","15","15","15","15","15","15","145","0","15","30","15","670030015","16","1717","10","0","15","0","0","15"
"1","16","200000008","200300","1","0","0","26","16","1","16","0","10","0","16","16","16","0","0","16","16","16","16","16","16","16","151","0","16","30","16","670030016","17","1921","10","0","16","0","0","16"
"1","17","200000008","200300","1","0","0","26","17","1","17","0","10","0","17","17","17","0","0","17","17","17","17","17","17","17","175","0","17","30","17","670030017","18","2257","10","0","17","0","0","17"
"1","18","200000008","200300","1","0","0","26","18","1","18","0","10","0","18","18","18","0","0","18","18","18","18","18","18","18","198","0","18","30","18","670030018","18","2592","10","0","18","0","0","18"
"1","19","200000008","200300","1","0","0","27","19","1","19","0","10","0","19","19","19","0","0","19","19","19","19","19","19","19","200","0","19","30","19","670030019","18","2828","10","0","19","0","0","19"
"1","20","200000008","200300","1","0","0","27","20","1","20","0","10","0","20","20","20","0","0","20","20","20","20","20","20","20","203","0","20","30","20","670030020","18","2939","10","0","20","0","0","20"
"1","21","200000008","200300","1","0","0","27","21","1","21","0","10","0","21","21","21","0","0","21","21","21","21","21","21","21","206","0","21","30","21","670030021","18","3050","10","0","21","0","0","21"
"1","22","200000008","200300","1","0","0","29","22","1","22","0","10","0","22","22","22","0","0","22","22","22","22","22","22","22","226","0","22","30","22","670030022","20","3148","10","0","22","0","0","22"
"1","23","200000008","200300","1","0","0","29","23","1","23","0","10","0","23","23","23","0","0","23","23","23","23","23","23","23","226","0","23","30","23","670030023","20","3304","10","0","23","0","0","23"
"1","24","200000008","200300","1","0","0","40","24","1","24","0","10","0","24","24","24","0","0","24","24","24","24","24","24","24","321","0","24","30","24","670030024","28","3586","10","0","24","0","0","24"
"1","25","200000008","200300","1","0","0","42","25","1","25","0","10","0","25","25","25","0","0","25","25","25","25","25","25","25","333","0","25","30","25","670030025","30","3866","10","0","25","0","0","25"
"1","26","200000008","200300","1","0","0","42","26","1","26","0","10","0","26","26","26","0","0","26","26","26","26","26","26","26","371","0","26","30","26","670030026","30","3966","10","0","26","0","0","26"
"1","27","200000008","200300","1","0","0","42","27","1","27","0","10","0","27","27","27","0","0","27","27","27","27","27","27","27","374","0","27","30","27","670030027","30","4060","10","0","27","0","0","27"
"1","28","200000008","200300","1","0","0","42","28","1","28","0","10","0","28","28","28","0","0","28","28","28","28","28","28","28","376","0","28","30","28","670030028","30","4152","10","0","28","0","0","28"
"1","29","200000008","200300","1","0","0","45","29","1","29","0","10","0","29","29","29","0","0","29","29","29","29","29","29","29","438","0","29","30","29","670030029","32","5542","10","0","29","0","0","29"
"1","30","200000008","200300","1","0","0","47","30","1","30","0","10","0","30","30","30","0","0","30","30","30","30","30","30","30","480","0","30","30","30","670030030","32","5591","10","0","30","0","0","30"
"1","31","200000008","200300","1","0","0","47","31","1","31","0","10","0","31","31","31","0","0","31","31","31","31","31","31","31","481","0","31","30","31","670030031","32","5604","10","0","31","0","0","31"
"1","32","200000008","200300","1","0","0","47","32","1","32","0","10","0","32","32","32","0","0","32","32","32","32","32","32","32","481","0","32","30","32","670030032","32","5618","10","0","32","0","0","32"
"1","33","200000008","200300","1","0","0","47","33","1","33","0","10","0","33","33","33","0","0","33","33","33","33","33","33","33","482","0","33","30","33","670030033","32","5632","10","0","33","0","0","33"
"1","34","200000008","200300","1","0","0","47","34","1","34","0","10","0","34","34","34","0","0","34","34","34","34","34","34","34","539","0","34","30","34","670030034","32","6542","10","0","34","0","0","34"
"1","35","200000008","200300","1","0","0","48","35","1","35","0","10","0","35","35","35","0","0","35","35","35","35","35","35","35","543","0","35","30","35","670030035","32","6610","10","0","35","0","0","35"
"1","36","200000008","200300","1","0","0","48","36","1","36","0","10","0","36","36","36","0","0","36","36","36","36","36","36","36","561","0","36","30","36","670030036","32","7177","10","0","36","0","0","36"
"1","37","200000008","200300","1","0","0","53","37","1","37","0","10","0","37","37","37","0","0","37","37","37","37","37","37","37","606","0","37","30","37","670030037","35","7979","10","0","37","0","0","37"
"1","38","200000008","200300","1","0","0","70","38","1","38","0","10","0","38","38","38","0","0","38","38","38","38","38","38","38","651","0","38","30","38","670030038","49","8781","10","0","38","0","0","38"
"1","39","200000008","200300","1","0","0","70","39","1","39","0","10","0","39","39","39","0","0","39","39","39","39","39","39","39","736","0","39","30","39","670030039","49","9666","10","0","39","0","0","39"
"1","40","200000008","200300","1","0","0","70","40","1","40","0","10","0","40","40","40","0","0","40","40","40","40","40","40","40","821","0","40","30","40","670030040","49","10551","10","0","40","0","0","40"
"1","41","200000008","200300","1","0","0","72","41","1","41","0","10","0","41","41","41","0","0","41","41","41","41","41","41","41","935","0","41","30","41","670030041","50","13253","10","0","41","0","0","41"
"1","42","200000008","200300","1","0","0","73","42","1","42","0","10","0","42","42","42","0","0","42","42","42","42","42","42","42","1049","0","42","30","42","670030042","50","15956","10","0","42","0","0","42"
"1","43","200000008","200300","1","0","0","75","43","1","43","0","10","0","43","43","43","0","0","43","43","43","43","43","43","43","1066","0","43","30","43","670030043","52","16030","10","0","43","0","0","43"
"1","44","200000008","200300","1","0","0","76","44","1","44","0","10","0","44","44","44","0","0","44","44","44","44","44","44","44","1083","0","44","30","44","670030044","52","16104","10","0","44","0","0","44"
"1","45","200000008","200300","1","0","0","78","45","1","45","0","10","0","45","45","45","0","0","45","45","45","45","45","45","45","1100","0","45","30","45","670030045","53","16179","10","0","45","0","0","45"
"1","46","200000008","200300","1","0","0","82","46","1","46","0","10","0","46","46","46","0","0","46","46","46","46","46","46","46","1142","0","46","30","46","670030046","56","17054","10","0","46","0","0","46"
"1","47","200000008","200300","1","0","0","85","47","1","47","0","10","0","47","47","47","0","0","47","47","47","47","47","47","47","1182","0","47","30","47","670030047","59","17930","10","0","47","0","0","47"
"1","48","200000008","200300","1","0","0","88","48","1","48","0","10","0","48","48","48","0","0","48","48","48","48","48","48","48","1224","0","48","30","48","670030048","63","17930","10","0","48","0","0","48"
"1","49","200000008","200300","1","0","0","88","49","1","49","0","10","0","49","49","49","0","0","49","49","49","49","49","49","49","1224","0","49","30","49","670030049","63","17930","10","0","49","0","0","49"
"1","50","200000008","200300","1","0","0","91","50","1","50","0","10","0","50","50","50","0","0","50","50","50","50","50","50","50","1255","0","50","30","50","670030050","69","18080","10","0","50","0","0","50"
"1","51","200000008","200300","1","0","0","94","51","1","51","0","10","0","51","51","51","0","0","51","51","51","51","51","51","51","1285","0","51","30","51","670030051","75","18230","10","0","51","0","0","51"
"1","52","200000008","200300","1","0","0","94","52","1","52","0","10","0","52","52","52","0","0","52","52","52","52","52","52","52","1285","0","52","30","52","670030052","76","18230","10","0","52","0","0","52"
"1","53","200000008","200300","1","0","0","95","53","1","53","0","10","0","53","53","53","0","0","53","53","53","53","53","53","53","1345","0","53","30","53","670030053","77","18980","10","0","53","0","0","53"
"1","54","200000008","200300","1","0","0","95","54","1","54","0","10","0","54","54","54","0","0","54","54","54","54","54","54","54","1405","0","54","30","54","670030054","77","19730","10","0","54","0","0","54"
"1","55","200000008","200300","1","0","0","95","55","1","55","0","10","0","55","55","55","0","0","55","55","55","55","55","55","55","1445","0","55","30","55","670030055","77","20730","10","0","55","0","0","55"
"1","56","200000008","200300","1","0","0","95","56","1","56","0","10","0","56","56","56","0","0","56","56","56","56","56","56","56","1485","0","56","30","56","670030056","77","21730","10","0","56","0","0","56"
"1","57","200000008","200300","1","0","0","96","57","1","57","0","10","0","57","57","57","0","0","57","57","57","57","57","57","57","1625","0","57","30","57","670030057","79","22730","10","0","57","0","0","57"
"1","58","200000008","200300","1","0","0","97","58","1","58","0","10","0","58","58","58","0","0","58","58","58","58","58","58","58","1765","0","58","30","58","670030058","80","23730","10","0","58","0","0","58"
"1","59","200000008","200300","1","0","0","98","59","1","59","0","10","0","59","59","59","0","0","59","59","59","59","59","59","59","1945","0","59","30","59","670030059","82","24730","10","0","59","0","0","59"
"1","60","200000008","200300","1","0","0","99","60","1","60","0","10","0","60","60","60","0","0","60","60","60","60","60","60","60","2125","0","60","30","60","670030060","83","25730","10","0","60","0","0","60"
"1","61","200000008","200300","1","0","0","100","61","1","61","0","10","0","61","61","61","0","0","61","61","61","61","61","61","61","2305","0","61","30","61","670030061","85","26730","10","0","61","0","0","61"
"1","62","200000008","200300","1","0","0","103","62","1","62","0","10","0","62","62","62","0","0","62","62","62","62","62","62","62","2376","0","62","30","62","670030062","86","27299","10","0","62","0","0","62"
"1","63","200000008","200300","1","0","0","106","63","1","63","0","10","0","63","63","63","0","0","63","63","63","63","63","63","63","2447","0","63","30","63","670030063","86","27868","10","0","63","0","0","63"
"1","64","200000008","200300","1","0","0","109","64","1","64","0","10","0","64","64","64","0","0","64","64","64","64","64","64","64","2518","0","64","30","64","670030064","86","28437","10","0","64","0","0","64"
