79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"","","","1","3","0","raira_cook","1021305027","0","1021305","0"
"","","","2","3","0","raira_cook","1021305028","0","1021305","0"
"","","","3","3","0","raira_end","1021305029","0","1021305","0"
"","","","4","3","0","raira_cook","1021305030","0","1021305","0"
"","","","5","3","0","raira_white","1021305031","0","1021305","0"
"","","","6","3","0","raira_cook","1021305032","0","1021305","0"
"","","","7","3","0","raira_white","1021305033","0","1021305","0"
"","","","8","3","0","raira_cook","1021305034","0","1021305","0"
"","","","9","3","0","raira_cook_w","1021305035","0","1021305","0"
"","","","3","93","","0","1021305036","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_01","1021305037","","1021305","0"
"","","","2.366","93","","0","1021305038","","1021305",""
"","","","1021305040","101","","","1021305039","","1021305",""
"","","","se_obtent_10213_drama_cook_lyrael","24","","0","1021305040","","1021305",""
"","","","0","22","","0","1021305041","","1021305",""
"0","","1","1","6","0","1","1021305042","0","1021305","1"
"0","","1","2","6","0","1","1021305043","0","1021305","1"
"0","","1","3","6","0","1","1021305044","0","1021305","1"
"0","","1","4","6","0","1","1021305045","0","1021305","1"
"0","","1","5","6","0","1","1021305046","0","1021305","1"
"0","","1","6","6","0","1","1021305047","0","1021305","1"
"0","","1","7","6","0","1","1021305048","0","1021305","1"
"0","","1","8","6","0","1","1021305049","0","1021305","1"
"0","","1","9","6","0","1","1021305050","0","1021305","1"
"","","","1","37","","eat","1021305051","","1021305",""
"","","","2","32","","0","1021305052","","1021305",""
"","","","5","32","","0","1021305053","","1021305",""
"","","","10","32","","1","1021305054","","1021305",""
"","","","100","32","","1","1021305055","","1021305",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021305056","","1021305","0"
"","","","0","93","","0","1021305057","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_02","1021305058","","1021305","0"
"","","","2.8","93","","0","1021305059","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_03","1021305060","","1021305","0"
"","","","2.6","93","","0","1021305061","","1021305",""
"","","","2","26","","","1021305062","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_04","1021305063","","1021305","0"
"","","","2.5","93","","0","1021305064","","1021305",""
"","","","1021305066","101","","","1021305065","","1021305",""
"","","","10","32","","0","1021305066","","1021305",""
"","","","100","32","","0","1021305067","","1021305",""
"","","","20","32","","1","1021305068","","1021305",""
"","","","200","32","","1","1021305069","","1021305",""
"","","","300","32","","1","1021305070","","1021305",""
"","","","se_obtent_10213_drama_eat","24","","0","1021305071","","1021305",""
"","","","0","22","","0","1021305072","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_05","1021305073","","1021305","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021305074","","1021305",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021305075","","1021305","0"
"","","","3.5","93","","0","1021305076","","1021305",""
"","","","1021305078","101","","","1021305077","","1021305",""
"","","","20","37","","break_2","1021305078","","1021305",""
"","","","200","37","","break_2","1021305079","","1021305",""
"","","","300","37","","break_2","1021305080","","1021305",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021305081","","1021305",""
"","","","0","22","","0","1021305082","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_06","1021305083","","1021305","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021305084","","1021305","0"
"","","","4","93","","0","1021305085","","1021305",""
"","","","1021305087","101","","","1021305086","","1021305",""
"","","","20","37","","break_3","1021305087","","1021305",""
"","","","200","37","","break_3","1021305088","","1021305",""
"","","","300","37","","break_3","1021305089","","1021305",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021305090","","1021305",""
"","","","0","22","","0","1021305091","","1021305",""
"","","0","vo_obtent_1021305","21","","vo_obtent_1021305_07","1021305092","","1021305","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021305093","","1021305","0"
"","","","5","93","","0","1021305094","","1021305",""
"","","","1021305096","101","","","1021305095","","1021305",""
"","","","300","37","","break_4","1021305096","","1021305",""
"","","","21","32","","1","1021305097","","1021305",""
"","","","0.2","93","","0","1021305098","","1021305",""
"","","","0","141","","","1021305099","","1021305",""
"","","","0.1","93","","0","1021305100","","1021305",""
"","","","","92","","","1021305101","","1021305",""
"","","","1021305103","101","","","1021305102","","1021305",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021305103","","1021305",""
"","","","0","22","","0","1021305104","","1021305",""
"","","","22","32","","1","1021305105","","1021305",""
"","","","0.4","93","","0","1021305106","","1021305",""
"1","","0","1","31","","1","1021306001","1","1021306","0"
"1","","0","2","31","","2","1021306002","1","1021306","0"
"1","","0","5","31","","5","1021306003","1","1021306","0"
"1","","0","10","31","","10","1021306004","0","1021306","0"
"1","","0","20","31","","20","1021306005","0","1021306","0"
"1","","0","21","31","","21","1021306006","0","1021306","0"
"1","","0","22","31","","22","1021306007","0","1021306","0"
"1","","0","106","31","","100","1021306008","0","1021306","0"
"1","","0","206","31","","200","1021306009","0","1021306","0"
"1","","0","306","31","","300","1021306010","0","1021306","0"
"-14","empty","0","1","5","0","1","1021306011","1","1021306","27"
"-14","empty","0","2","5","0","2","1021306012","1","1021306","28"
"-14","empty","0","2","5","0","3","1021306013","1","1021306","26"
"-14","empty","0","11","5","0","4","1021306014","1","1021306","25"
"-14","empty","0","12","5","0","5","1021306015","1","1021306","24"
"-24","empty","-10","11","5","0","6","1021306016","1","1021306","13"
"-24","empty","-10","12","5","0","7","1021306017","1","1021306","12"
"-14","empty","0","0","5","0","8","1021306018","1","1021306","29"
"-19","empty","-5","0","5","0","9","1021306019","1","1021306","10"
"1","","0.56","6","6","0","0.23","1021306020","0","1021306","0.63"
"1","","0.56","7","6","0","0.23","1021306021","0","1021306","0.63"
"1","","0.56","9","6","0","0.23","1021306022","0","1021306","0.63"
"","","","1","141","","","1021306023","","1021306",""
"","","","0","91","","","1021306024","","1021306",""
"","","","0.033","93","","0","1021306025","","1021306",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_lyrael","1021306026","","1021306","0"
"","","","1","3","0","raira_cook","1021306027","0","1021306","0"
"","","","2","3","0","raira_cook","1021306028","0","1021306","0"
"","","","3","3","0","raira_end","1021306029","0","1021306","0"
"","","","4","3","0","raira_cook","1021306030","0","1021306","0"
"","","","5","3","0","raira_white","1021306031","0","1021306","0"
"","","","6","3","0","raira_cook","1021306032","0","1021306","0"
"","","","7","3","0","raira_white","1021306033","0","1021306","0"
"","","","8","3","0","raira_cook","1021306034","0","1021306","0"
"","","","9","3","0","raira_cook_w","1021306035","0","1021306","0"
"","","","3","93","","0","1021306036","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_01","1021306037","","1021306","0"
"","","","2.366","93","","0","1021306038","","1021306",""
"","","","1021306040","101","","","1021306039","","1021306",""
"","","","se_obtent_10213_drama_cook_lyrael","24","","0","1021306040","","1021306",""
"","","","0","22","","0","1021306041","","1021306",""
"0","","1","1","6","0","1","1021306042","0","1021306","1"
"0","","1","2","6","0","1","1021306043","0","1021306","1"
"0","","1","3","6","0","1","1021306044","0","1021306","1"
"0","","1","4","6","0","1","1021306045","0","1021306","1"
"0","","1","5","6","0","1","1021306046","0","1021306","1"
"0","","1","6","6","0","1","1021306047","0","1021306","1"
"0","","1","7","6","0","1","1021306048","0","1021306","1"
"0","","1","8","6","0","1","1021306049","0","1021306","1"
"0","","1","9","6","0","1","1021306050","0","1021306","1"
"","","","1","37","","eat","1021306051","","1021306",""
"","","","2","32","","0","1021306052","","1021306",""
"","","","5","32","","0","1021306053","","1021306",""
"","","","10","32","","1","1021306054","","1021306",""
"","","","100","32","","1","1021306055","","1021306",""
"","","","se_10067600","23","","se_obtent_10213_drama_eat","1021306056","","1021306","0"
"","","","0","93","","0","1021306057","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_02","1021306058","","1021306","0"
"","","","2.8","93","","0","1021306059","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_03","1021306060","","1021306","0"
"","","","2.6","93","","0","1021306061","","1021306",""
"","","","2","26","","","1021306062","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_04","1021306063","","1021306","0"
"","","","2.5","93","","0","1021306064","","1021306",""
"","","","1021306066","101","","","1021306065","","1021306",""
"","","","10","32","","0","1021306066","","1021306",""
"","","","100","32","","0","1021306067","","1021306",""
"","","","20","32","","1","1021306068","","1021306",""
"","","","200","32","","1","1021306069","","1021306",""
"","","","300","32","","1","1021306070","","1021306",""
"","","","se_obtent_10213_drama_eat","24","","0","1021306071","","1021306",""
"","","","0","22","","0","1021306072","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_05","1021306073","","1021306","0"
"","","","bgm_MC319A","25","","bgm_MC319A","1021306074","","1021306",""
"","","","se_10067600","23","","se_obtent_10213_drama_break_1","1021306075","","1021306","0"
"","","","3.5","93","","0","1021306076","","1021306",""
"","","","1021306078","101","","","1021306077","","1021306",""
"","","","20","37","","break_2","1021306078","","1021306",""
"","","","200","37","","break_2","1021306079","","1021306",""
"","","","300","37","","break_2","1021306080","","1021306",""
"","","","se_obtent_10213_drama_break_1","24","","0","1021306081","","1021306",""
"","","","0","22","","0","1021306082","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_06","1021306083","","1021306","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_2","1021306084","","1021306","0"
"","","","4","93","","0","1021306085","","1021306",""
"","","","1021306087","101","","","1021306086","","1021306",""
"","","","20","37","","break_3","1021306087","","1021306",""
"","","","200","37","","break_3","1021306088","","1021306",""
"","","","300","37","","break_3","1021306089","","1021306",""
"","","","se_obtent_10213_drama_break_2","24","","0","1021306090","","1021306",""
"","","","0","22","","0","1021306091","","1021306",""
"","","0","vo_obtent_1021306","21","","vo_obtent_1021306_07","1021306092","","1021306","0"
"","","","se_10067600","23","","se_obtent_10213_drama_break_3","1021306093","","1021306","0"
"","","","5","93","","0","1021306094","","1021306",""
"","","","1021306096","101","","","1021306095","","1021306",""
"","","","300","37","","break_4","1021306096","","1021306",""
"","","","21","32","","1","1021306097","","1021306",""
"","","","0.2","93","","0","1021306098","","1021306",""
"","","","0","141","","","1021306099","","1021306",""
"","","","0.1","93","","0","1021306100","","1021306",""
"","","","","92","","","1021306101","","1021306",""
"","","","1021306103","101","","","1021306102","","1021306",""
"","","","se_obtent_10213_drama_break_3","24","","0","1021306103","","1021306",""
"","","","0","22","","0","1021306104","","1021306",""
"","","","22","32","","1","1021306105","","1021306",""
"","","","0.4","93","","0","1021306106","","1021306",""
"1","","0","1","31","","1","1021307001","1","1021307","0"
"1","","0","2","31","","2","1021307002","1","1021307","0"
"1","","0","5","31","","5","1021307003","1","1021307","0"
"1","","0","10","31","","10","1021307004","0","1021307","0"
"1","","0","20","31","","20","1021307005","0","1021307","0"
"1","","0","21","31","","21","1021307006","0","1021307","0"
"1","","0","22","31","","22","1021307007","0","1021307","0"
"1","","0","107","31","","100","1021307008","0","1021307","0"
"1","","0","207","31","","200","1021307009","0","1021307","0"
"1","","0","307","31","","300","1021307010","0","1021307","0"
"-14","empty","0","1","5","0","1","1021307011","1","1021307","27"
"-14","empty","0","2","5","0","2","1021307012","1","1021307","28"
"-14","empty","0","2","5","0","3","1021307013","1","1021307","26"
"-14","empty","0","11","5","0","4","1021307014","1","1021307","25"
"-14","empty","0","12","5","0","5","1021307015","1","1021307","24"
"-24","empty","-10","11","5","0","6","1021307016","1","1021307","13"
"-24","empty","-10","12","5","0","7","1021307017","1","1021307","12"
"-14","empty","0","0","5","0","8","1021307018","1","1021307","29"
"-19","empty","-5","0","5","0","9","1021307019","1","1021307","10"
"1","","0.56","6","6","0","0.23","1021307020","0","1021307","0.63"
"1","","0.56","7","6","0","0.23","1021307021","0","1021307","0.63"
"1","","0.56","9","6","0","0.23","1021307022","0","1021307","0.63"
"","","","1","141","","","1021307023","","1021307",""
"","","","0","91","","","1021307024","","1021307",""
"","","","0.033","93","","0","1021307025","","1021307",""
"","","","se_10067600","23","","se_obtent_10213_drama_cook_lyrael","1021307026","","1021307","0"
"","","","1","3","0","raira_cook","1021307027","0","1021307","0"
"","","","2","3","0","raira_cook","1021307028","0","1021307","0"
"","","","3","3","0","raira_end","1021307029","0","1021307","0"
"","","","4","3","0","raira_cook","1021307030","0","1021307","0"
"","","","5","3","0","raira_white","1021307031","0","1021307","0"
"","","","6","3","0","raira_cook","1021307032","0","1021307","0"
"","","","7","3","0","raira_white","1021307033","0","1021307","0"
"","","","8","3","0","raira_cook","1021307034","0","1021307","0"
"","","","9","3","0","raira_cook_w","1021307035","0","1021307","0"
"","","","3","93","","0","1021307036","","1021307",""
"","","0","vo_obtent_1021307","21","","vo_obtent_1021307_01","1021307037","","1021307","0"
"","","","2.366","93","","0","1021307038","","1021307",""
"","","","1021307040","101","","","1021307039","","1021307",""
"","","","se_obtent_10213_drama_cook_lyrael","24","","0","1021307040","","1021307",""
"","","","0","22","","0","1021307041","","1021307",""
"0","","1","1","6","0","1","1021307042","0","1021307","1"
"0","","1","2","6","0","1","1021307043","0","1021307","1"
"0","","1","3","6","0","1","1021307044","0","1021307","1"
"0","","1","4","6","0","1","1021307045","0","1021307","1"
"0","","1","5","6","0","1","1021307046","0","1021307","1"
"0","","1","6","6","0","1","1021307047","0","1021307","1"
"0","","1","7","6","0","1","1021307048","0","1021307","1"
"0","","1","8","6","0","1","1021307049","0","1021307","1"
"0","","1","9","6","0","1","1021307050","0","1021307","1"
"","","","1","37","","eat","1021307051","","1021307",""
"","","","2","32","","0","1021307052","","1021307",""
"","","","5","32","","0","1021307053","","1021307",""
