8706fe3978cfe774430d4726e338c5a58fc3af29f756f386423dc4de5042ddae,afd9e215481a04e4b72e5a691acdc48921e07249ad382130551eaf95a74396ea,a26549cb17fb2acafb42166798ebffe8c115faed81aece2297998ac5aee7705f,af61a1c70b3558f897c384c5e3619986f9ecfe341b1ada6627379c0fd7818a06,1d8718741495607379ae98d6e528ed1a75cf0b06be927753d952981702d25ae0,1ff524fe32d61aafc252e61d16320f87ee4b2b01ce4a4f4b1780ed4ae56b0988,99a276a08cb62052276224e618c7f7b0cc04d68aba2809d4cd2504a00b948dff,112f1dcb0aa8858b495dadc745dea993ac0fe99b4db13fa7727c3fbb46e6d850,c460890f91e7fe91111697c690ae7049785baf89fadc19adee5d6137f774ddcc,8faf1b5de1a8e2f5cf476bfd73caca0cb763f32d9664eb4761f1c49ec106ed18,374b7a4e4fd930fd0cac7bc63065a53d570a24ce1b3a9231769d5cca88ee575e,84dce9beaf5b7a397ed2e5e587def0d918f273df620a4d149f4834193b2d1669,14cc9c8da387ff568203ac3f141cd165ea68eb305055c006f305bbf91802df8a,ef6e862aba5f550947d98324d96f21e577506ef243b41ad327b8ab6d91ed43cb,eaa65831f088da572f25369e699cf4f9b5e9cfd74a2f6ba5e1bf1053f5297431,7b1737f8d4962733cf607de291faccddd3d7a446927a87f9fe9652f7c06a333f,f7e04f3351abf32608ec5ef807975cf36fc3d088b77a8989b65b2513b56abfe7,cb0c1ae806535eb00a670e009a4ce85783d9a234d47b3b272cae8df84f344b26,5aec5a4a105f041c2e0380a5f92788cce4e52216a44bf5c2b85c4d1d3b5abde8,d43a426ad8fa2a4bb69e911ecec9e54bedae8c49c6a3d14ac65b3bd6f65ed6b8,f63212154c2960b8142e03f3e1ef51feaa45b675fd63567602efd6e50e0b154f,607de7e3b48d6cfc6cabe57a0d1a330bcb09f0e935dc6d7b0f61a84af584f64d,c37299840803daea43d714b5d69194a2eb06cf14b6f021bba8268021542f653a,b8bab72724f95026dfc9b1e6333542a507c0f2bda269e6ca4c4bf83b6b118bff,184c450737bb572eaa34ea40f48714892b9120cf7fff75c947bb7f31964f6083,d4c2f7c386403c84ed4507740ab4e33f386a1ccd06886160ffc076a8355ac95b,efcba34ea4a4ee76a813c0dcca61f5e44e660150a4f9534adb543e40c77fc968,a3c26955614e687686941012ccc7a4d84e9fbde27a17e6848d98e1aff02b26d8,bcc6f90dfeedb5df3dfd827d7bc5555553fb1ffb328f9709c70d80da7b4e9543,92312d5cc0a8a3bbbba17b613f4585433a22397eca23d592b87ecdb6df739bcb,42d64450b76bf6bd5616e1055647f5f77c277bac2527a87005077cd73ab660ca,be95d3a7b2633d8a17bc7972df87c531c2c45560194b49db547283540f678f63,3ddfeb1a242df0037f6eeb525f0e4e4975db7d7b8df00711027ef467c60b65b6,6fad37545b52b65c8daabee2938ec9ba0bf406596311ecc03ef6534dfa75472e,3d3da56fe501a70c31939464a493c684651e3c3168183cc63e1e3581cbe64cb4,0773e09b0f140e3c1ccc75a3a56e8e6b17ad8dc13dcfad7c8ef7cac52d57dd6c,72b65ae4d740192e152524f2b5e49bb6bfa4392af9e4a432e67ece780cad43c7,41c28e420a557e7b2f3c45e7fefae969efd2f4b340c242ef64c9f4f83accb3a3,dcd5970e9ca01d72594e8fb584424e133484b836aaaac75680c1e8e88b8f4dc7
"10750105","-2","1.4","401062691","0","1004208","0","353","1004206","-2","1000000","-2","0","10750103","1.2","0","710021","0.03","1.3","401062671","0","10750104","401062681","10750101","1.5","1004207","1075","10750102","1004210","1004209","401062701","0","401062661","0","1","0","1","1","1.2"
"10750105","1","1.9","401062741","0","1004203","1004101","354","1004201","1","1000000","1","1004102","10750103","1.6","1004103","710021","0.06","1.8","401062721","0","10750104","401062731","10750101","2","1004202","1075","10750102","1004205","1004204","401062751","1004105","401062711","1004104","2","1001301","1","2","1.6"
"10750105","2","1.9","401062741","0","1004208","1004106","355","1004206","2","1000000","6","1004107","10750103","1.6","1004108","710021","0.06","1.8","401062721","0","10750104","401062731","10750101","2","1004207","1075","10750102","1004210","1004209","401062751","1004110","401062711","1004109","2","1001303","1","2","1.6"
"10750105","7","2.1","401062791","0","1004208","1004106","356","1004206","7","1000000","22","1004107","10750103","2","1004108","710021","0.06","2.1","401062771","0","10750104","401062781","10750101","2.2","1004207","1075","10750102","1004210","1004209","401062801","1004110","401062761","1004109","2","1001303","1","3","2"
"10750105","23","4.8","401062841","0","1004208","1004106","357","1004206","23","1000000","-1","1004107","10750103","4.5","1004108","710021","0.06","4.7","401062821","0","10750104","401062831","10750101","5","1004207","1075","10750102","1004210","1004209","401062851","1004110","401062811","1004109","2","1001303","1","4","4.5"
"10760105","-2","1.4","401063041","0","1004208","0","358","1004206","-2","1000000","-2","0","10760103","1.2","0","710031","0.03","1.3","401063021","0","10760104","401063031","10760101","1.5","1004207","1076","10760102","1004210","1004209","401063051","0","401063011","0","1","0","1","1","1.2"
"10760105","1","1.9","401063091","0","1004203","1004101","359","1004201","1","1000000","1","1004102","10760103","1.6","1004103","710031","0.06","1.8","401063071","0","10760104","401063081","10760101","2","1004202","1076","10760102","1004205","1004204","401063101","1004105","401063061","1004104","2","1001301","1","2","1.6"
"10760105","2","1.9","401063091","0","1004208","1004106","360","1004206","2","1000000","6","1004107","10760103","1.6","1004108","710031","0.06","1.8","401063071","0","10760104","401063081","10760101","2","1004207","1076","10760102","1004210","1004209","401063101","1004110","401063061","1004109","2","1001303","1","2","1.6"
"10760105","7","2.1","401063141","0","1004208","1004106","361","1004206","7","1000000","22","1004107","10760103","2","1004108","710031","0.06","2.1","401063121","0","10760104","401063131","10760101","2.2","1004207","1076","10760102","1004210","1004209","401063151","1004110","401063111","1004109","2","1001303","1","3","2"
"10760105","23","4.8","401063191","0","1004208","1004106","362","1004206","23","1000000","-1","1004107","10760103","4.5","1004108","710031","0.06","4.7","401063171","0","10760104","401063181","10760101","5","1004207","1076","10760102","1004210","1004209","401063201","1004110","401063161","1004109","2","1001303","1","4","4.5"
"10770105","-2","1.4","401063391","0","1004208","0","363","1004206","-2","1000000","-2","0","10770103","1.2","0","710041","0.03","1.3","401063371","0","10770104","401063381","10770101","1.5","1004207","1077","10770102","1004210","1004209","401063401","0","401063361","0","1","0","1","1","1.2"
"10770105","1","1.9","401063441","0","1004203","1004101","364","1004201","1","1000000","1","1004102","10770103","1.6","1004103","710041","0.06","1.8","401063421","0","10770104","401063431","10770101","2","1004202","1077","10770102","1004205","1004204","401063451","1004105","401063411","1004104","2","1001301","1","2","1.6"
"10770105","2","1.9","401063441","0","1004208","1004106","365","1004206","2","1000000","6","1004107","10770103","1.6","1004108","710041","0.06","1.8","401063421","0","10770104","401063431","10770101","2","1004207","1077","10770102","1004210","1004209","401063451","1004110","401063411","1004109","2","1001303","1","2","1.6"
"10770105","7","2.1","401063491","0","1004208","1004106","366","1004206","7","1000000","22","1004107","10770103","2","1004108","710041","0.06","2.1","401063471","0","10770104","401063481","10770101","2.2","1004207","1077","10770102","1004210","1004209","401063501","1004110","401063461","1004109","2","1001303","1","3","2"
"10770105","23","4.8","401063541","0","1004208","1004106","367","1004206","23","1000000","-1","1004107","10770103","4.5","1004108","710041","0.06","4.7","401063521","0","10770104","401063531","10770101","5","1004207","1077","10770102","1004210","1004209","401063551","1004110","401063511","1004109","2","1001303","1","4","4.5"
"10780105","-2","1.4","401063741","0","1004208","0","368","1004206","-2","1000000","-2","0","10780103","1.2","0","710051","0.03","1.3","401063721","0","10780104","401063731","10780101","1.5","1004207","1078","10780102","1004210","1004209","401063751","0","401063711","0","1","0","1","1","1.2"
"10780105","1","1.9","401063791","0","1004203","1004101","369","1004201","1","1000000","1","1004102","10780103","1.6","1004103","710051","0.06","1.8","401063771","0","10780104","401063781","10780101","2","1004202","1078","10780102","1004205","1004204","401063801","1004105","401063761","1004104","2","1001301","1","2","1.6"
"10780105","2","1.9","401063791","0","1004208","1004106","370","1004206","2","1000000","6","1004107","10780103","1.6","1004108","710051","0.06","1.8","401063771","0","10780104","401063781","10780101","2","1004207","1078","10780102","1004210","1004209","401063801","1004110","401063761","1004109","2","1001303","1","2","1.6"
"10780105","7","2.1","401063841","0","1004208","1004106","371","1004206","7","1000000","22","1004107","10780103","2","1004108","710051","0.06","2.1","401063821","0","10780104","401063831","10780101","2.2","1004207","1078","10780102","1004210","1004209","401063851","1004110","401063811","1004109","2","1001303","1","3","2"
"10780105","23","4.8","401063891","0","1004208","1004106","372","1004206","23","1000000","-1","1004107","10780103","4.5","1004108","710051","0.06","4.7","401063871","0","10780104","401063881","10780101","5","1004207","1078","10780102","1004210","1004209","401063901","1004110","401063861","1004109","2","1001303","1","4","4.5"
"10790105","-2","1.4","401064091","0","1004208","0","373","1004206","-2","1000000","-2","0","10790103","1.2","0","710061","0.03","1.3","401064071","0","10790104","401064081","10790101","1.5","1004207","1079","10790102","1004210","1004209","401064101","0","401064061","0","1","0","1","1","1.2"
"10790105","1","1.9","401064141","0","1004203","1004101","374","1004201","1","1000000","1","1004102","10790103","1.6","1004103","710061","0.06","1.8","401064121","0","10790104","401064131","10790101","2","1004202","1079","10790102","1004205","1004204","401064151","1004105","401064111","1004104","2","1001301","1","2","1.6"
"10790105","2","1.9","401064141","0","1004208","1004106","375","1004206","2","1000000","6","1004107","10790103","1.6","1004108","710061","0.06","1.8","401064121","0","10790104","401064131","10790101","2","1004207","1079","10790102","1004210","1004209","401064151","1004110","401064111","1004109","2","1001303","1","2","1.6"
"10790105","7","2.1","401064191","0","1004208","1004106","376","1004206","7","1000000","22","1004107","10790103","2","1004108","710061","0.06","2.1","401064171","0","10790104","401064181","10790101","2.2","1004207","1079","10790102","1004210","1004209","401064201","1004110","401064161","1004109","2","1001303","1","3","2"
"10790105","23","4.8","401064241","0","1004208","1004106","377","1004206","23","1000000","-1","1004107","10790103","4.5","1004108","710061","0.06","4.7","401064221","0","10790104","401064231","10790101","5","1004207","1079","10790102","1004210","1004209","401064251","1004110","401064211","1004109","2","1001303","1","4","4.5"
"10800105","-2","1.4","401064441","0","1004208","0","378","1004206","-2","1000000","-2","0","10800103","1.2","0","710071","0.03","1.3","401064421","0","10800104","401064431","10800101","1.5","1004207","1080","10800102","1004210","1004209","401064451","0","401064411","0","1","0","1","1","1.2"
"10800105","1","1.9","401064491","0","1004203","1004101","379","1004201","1","1000000","1","1004102","10800103","1.6","1004103","710071","0.06","1.8","401064471","0","10800104","401064481","10800101","2","1004202","1080","10800102","1004205","1004204","401064501","1004105","401064461","1004104","2","1001301","1","2","1.6"
"10800105","2","1.9","401064491","0","1004208","1004106","380","1004206","2","1000000","6","1004107","10800103","1.6","1004108","710071","0.06","1.8","401064471","0","10800104","401064481","10800101","2","1004207","1080","10800102","1004210","1004209","401064501","1004110","401064461","1004109","2","1001303","1","2","1.6"
"10800105","7","2.1","401064541","0","1004208","1004106","381","1004206","7","1000000","22","1004107","10800103","2","1004108","710071","0.06","2.1","401064521","0","10800104","401064531","10800101","2.2","1004207","1080","10800102","1004210","1004209","401064551","1004110","401064511","1004109","2","1001303","1","3","2"
"10800105","23","4.8","401064591","0","1004208","1004106","382","1004206","23","1000000","-1","1004107","10800103","4.5","1004108","710071","0.06","4.7","401064571","0","10800104","401064581","10800101","5","1004207","1080","10800102","1004210","1004209","401064601","1004110","401064561","1004109","2","1001303","1","4","4.5"
"10810105","-2","1.4","401064791","0","1004208","0","383","1004206","-2","1000000","-2","0","10810103","1.2","0","710081","0.03","1.3","401064771","0","10810104","401064781","10810101","1.5","1004207","1081","10810102","1004210","1004209","401064801","0","401064761","0","1","0","1","1","1.2"
"10810105","1","1.9","401064841","0","1004203","1004101","384","1004201","1","1000000","1","1004102","10810103","1.6","1004103","710081","0.06","1.8","401064821","0","10810104","401064831","10810101","2","1004202","1081","10810102","1004205","1004204","401064851","1004105","401064811","1004104","2","1001301","1","2","1.6"
"10810105","2","1.9","401064841","0","1004208","1004106","385","1004206","2","1000000","6","1004107","10810103","1.6","1004108","710081","0.06","1.8","401064821","0","10810104","401064831","10810101","2","1004207","1081","10810102","1004210","1004209","401064851","1004110","401064811","1004109","2","1001303","1","2","1.6"
"10810105","7","2.1","401064891","0","1004208","1004106","386","1004206","7","1000000","22","1004107","10810103","2","1004108","710081","0.06","2.1","401064871","0","10810104","401064881","10810101","2.2","1004207","1081","10810102","1004210","1004209","401064901","1004110","401064861","1004109","2","1001303","1","3","2"
"10810105","23","4.8","401064941","0","1004208","1004106","387","1004206","23","1000000","-1","1004107","10810103","4.5","1004108","710081","0.06","4.7","401064921","0","10810104","401064931","10810101","5","1004207","1081","10810102","1004210","1004209","401064951","1004110","401064911","1004109","2","1001303","1","4","4.5"
"10820105","-2","1.4","401065141","0","1004208","0","388","1004206","-2","1000000","-2","0","10820103","1.2","0","710091","0.03","1.3","401065121","0","10820104","401065131","10820101","1.5","1004207","1082","10820102","1004210","1004209","401065151","0","401065111","0","1","0","1","1","1.2"
"10820105","1","1.9","401065191","0","1004203","1004101","389","1004201","1","1000000","1","1004102","10820103","1.6","1004103","710091","0.06","1.8","401065171","0","10820104","401065181","10820101","2","1004202","1082","10820102","1004205","1004204","401065201","1004105","401065161","1004104","2","1001301","1","2","1.6"
"10820105","2","1.9","401065191","0","1004208","1004106","390","1004206","2","1000000","6","1004107","10820103","1.6","1004108","710091","0.06","1.8","401065171","0","10820104","401065181","10820101","2","1004207","1082","10820102","1004210","1004209","401065201","1004110","401065161","1004109","2","1001303","1","2","1.6"
"10820105","7","2.1","401065241","0","1004208","1004106","391","1004206","7","1000000","22","1004107","10820103","2","1004108","710091","0.06","2.1","401065221","0","10820104","401065231","10820101","2.2","1004207","1082","10820102","1004210","1004209","401065251","1004110","401065211","1004109","2","1001303","1","3","2"
"10820105","23","4.8","401065291","0","1004208","1004106","392","1004206","23","1000000","-1","1004107","10820103","4.5","1004108","710091","0.06","4.7","401065271","0","10820104","401065281","10820101","5","1004207","1082","10820102","1004210","1004209","401065301","1004110","401065261","1004109","2","1001303","1","4","4.5"
"10830105","-2","1.4","401065491","0","1004208","0","393","1004206","-2","1000000","-2","0","10830103","1.2","0","710101","0.03","1.3","401065471","0","10830104","401065481","10830101","1.5","1004207","1083","10830102","1004210","1004209","401065501","0","401065461","0","1","0","1","1","1.2"
"10830105","1","1.9","401065541","0","1004203","1004101","394","1004201","1","1000000","1","1004102","10830103","1.6","1004103","710101","0.06","1.8","401065521","0","10830104","401065531","10830101","2","1004202","1083","10830102","1004205","1004204","401065551","1004105","401065511","1004104","2","1001301","1","2","1.6"
"10830105","2","1.9","401065541","0","1004208","1004106","395","1004206","2","1000000","6","1004107","10830103","1.6","1004108","710101","0.06","1.8","401065521","0","10830104","401065531","10830101","2","1004207","1083","10830102","1004210","1004209","401065551","1004110","401065511","1004109","2","1001303","1","2","1.6"
"10830105","7","2.1","401065591","0","1004208","1004106","396","1004206","7","1000000","22","1004107","10830103","2","1004108","710101","0.06","2.1","401065571","0","10830104","401065581","10830101","2.2","1004207","1083","10830102","1004210","1004209","401065601","1004110","401065561","1004109","2","1001303","1","3","2"
"10830105","23","4.8","401065641","0","1004208","1004106","397","1004206","23","1000000","-1","1004107","10830103","4.5","1004108","710101","0.06","4.7","401065621","0","10830104","401065631","10830101","5","1004207","1083","10830102","1004210","1004209","401065651","1004110","401065611","1004109","2","1001303","1","4","4.5"
"10840105","-2","1.4","401065841","0","1004208","0","398","1004206","-2","1000000","-2","0","10840103","1.2","0","710111","0.03","1.3","401065821","0","10840104","401065831","10840101","1.5","1004207","1084","10840102","1004210","1004209","401065851","0","401065811","0","1","0","1","1","1.2"
"10840105","1","1.9","401065891","0","1004203","1004101","399","1004201","1","1000000","1","1004102","10840103","1.6","1004103","710111","0.06","1.8","401065871","0","10840104","401065881","10840101","2","1004202","1084","10840102","1004205","1004204","401065901","1004105","401065861","1004104","2","1001301","1","2","1.6"
"10840105","2","1.9","401065891","0","1004208","1004106","400","1004206","2","1000000","6","1004107","10840103","1.6","1004108","710111","0.06","1.8","401065871","0","10840104","401065881","10840101","2","1004207","1084","10840102","1004210","1004209","401065901","1004110","401065861","1004109","2","1001303","1","2","1.6"
"10840105","7","2.1","401065941","0","1004208","1004106","401","1004206","7","1000000","22","1004107","10840103","2","1004108","710111","0.06","2.1","401065921","0","10840104","401065931","10840101","2.2","1004207","1084","10840102","1004210","1004209","401065951","1004110","401065911","1004109","2","1001303","1","3","2"
"10840105","23","4.8","401065991","0","1004208","1004106","402","1004206","23","1000000","-1","1004107","10840103","4.5","1004108","710111","0.06","4.7","401065971","0","10840104","401065981","10840101","5","1004207","1084","10840102","1004210","1004209","401066001","1004110","401065961","1004109","2","1001303","1","4","4.5"
"10850105","-2","1.4","401066191","0","1004208","0","403","1004206","-2","1000000","-2","0","10850103","1.2","0","710121","0.03","1.3","401066171","0","10850104","401066181","10850101","1.5","1004207","1085","10850102","1004210","1004209","401066201","0","401066161","0","1","0","1","1","1.2"
"10850105","1","1.9","401066241","0","1004203","1004101","404","1004201","1","1000000","1","1004102","10850103","1.6","1004103","710121","0.06","1.8","401066221","0","10850104","401066231","10850101","2","1004202","1085","10850102","1004205","1004204","401066251","1004105","401066211","1004104","2","1001301","1","2","1.6"
"10850105","2","1.9","401066241","0","1004208","1004106","405","1004206","2","1000000","6","1004107","10850103","1.6","1004108","710121","0.06","1.8","401066221","0","10850104","401066231","10850101","2","1004207","1085","10850102","1004210","1004209","401066251","1004110","401066211","1004109","2","1001303","1","2","1.6"
"10850105","7","2.1","401066291","0","1004208","1004106","406","1004206","7","1000000","22","1004107","10850103","2","1004108","710121","0.06","2.1","401066271","0","10850104","401066281","10850101","2.2","1004207","1085","10850102","1004210","1004209","401066301","1004110","401066261","1004109","2","1001303","1","3","2"
"10850105","23","4.8","401066341","0","1004208","1004106","407","1004206","23","1000000","-1","1004107","10850103","4.5","1004108","710121","0.06","4.7","401066321","0","10850104","401066331","10850101","5","1004207","1085","10850102","1004210","1004209","401066351","1004110","401066311","1004109","2","1001303","1","4","4.5"
"10860105","-2","1.4","401066541","0","1004208","0","408","1004206","-2","1000000","-2","0","10860103","1.2","0","710011","0.03","1.3","401066521","0","10860104","401066531","10860101","1.5","1004207","1086","10860102","1004210","1004209","401066551","0","401066511","0","1","0","1","1","1.2"
"10860105","1","1.9","401066591","0","1004203","1004101","409","1004201","1","1000000","1","1004102","10860103","1.6","1004103","710011","0.06","1.8","401066571","0","10860104","401066581","10860101","2","1004202","1086","10860102","1004205","1004204","401066601","1004105","401066561","1004104","2","1001301","1","2","1.6"
"10860105","2","1.9","401066591","0","1004208","1004106","410","1004206","2","1000000","6","1004107","10860103","1.6","1004108","710011","0.06","1.8","401066571","0","10860104","401066581","10860101","2","1004207","1086","10860102","1004210","1004209","401066601","1004110","401066561","1004109","2","1001303","1","2","1.6"
"10860105","7","2.1","401066641","0","1004208","1004106","411","1004206","7","1000000","22","1004107","10860103","2","1004108","710011","0.06","2.1","401066621","0","10860104","401066631","10860101","2.2","1004207","1086","10860102","1004210","1004209","401066651","1004110","401066611","1004109","2","1001303","1","3","2"
"10860105","23","4.8","401066691","0","1004208","1004106","412","1004206","23","1000000","-1","1004107","10860103","4.5","1004108","710011","0.06","4.7","401066671","0","10860104","401066681","10860101","5","1004207","1086","10860102","1004210","1004209","401066701","1004110","401066661","1004109","2","1001303","1","4","4.5"
