3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"91002","50","8","71014025","10014047"
"31012","1","2","71014026","10014048"
"31012","1","2","71014027","10014049"
"31012","1","2","71014028","10014050"
"31012","1","2","71014029","10014051"
"31012","1","2","71014030","10014052"
"31012","4","2","71014031","10014053"
"60142","5","2","61015001","10015001"
"60142","5","2","61015002","10015002"
"91002","30","8","71015001","10015003"
"22002","1","2","71015001","10015004"
"91002","30","8","71015002","10015005"
"22002","1","2","71015002","10015006"
"91002","30","8","71015003","10015007"
"22002","1","2","71015003","10015008"
"91002","30","8","71015004","10015009"
"22002","1","2","71015004","10015010"
"91002","30","8","71015005","10015011"
"22002","1","2","71015005","10015012"
"91002","30","8","71015006","10015013"
"22002","1","2","71015006","10015014"
"91002","30","8","71015007","10015015"
"22002","1","2","71015007","10015016"
"91002","30","8","71015008","10015017"
"22002","1","2","71015008","10015018"
"91002","30","8","71015009","10015019"
"22002","1","2","71015009","10015020"
"91002","30","8","71015010","10015021"
"22002","1","2","71015010","10015022"
"91002","30","8","71015011","10015023"
"22002","1","2","71015011","10015024"
"91002","30","8","71015012","10015025"
"22002","1","2","71015012","10015026"
"91002","30","8","71015013","10015027"
"22002","1","2","71015013","10015028"
"91002","30","8","71015014","10015029"
"22002","1","2","71015014","10015030"
"91002","30","8","71015015","10015031"
"22002","1","2","71015015","10015032"
"91002","60","8","71015016","10015033"
"22002","2","2","71015016","10015034"
"91002","60","8","71015017","10015035"
"22002","2","2","71015017","10015036"
"91002","60","8","71015018","10015037"
"22002","2","2","71015018","10015038"
"91002","60","8","71015019","10015039"
"22002","2","2","71015019","10015040"
"91002","60","8","71015020","10015041"
"22002","2","2","71015020","10015042"
"94002","50000","12","71015021","10015043"
"94002","100000","12","71015022","10015044"
"94002","150000","12","71015023","10015045"
"94002","200000","12","71015024","10015046"
"91002","50","8","71015025","10015047"
"31053","1","2","71015026","10015048"
"31053","1","2","71015027","10015049"
"31053","2","2","71015028","10015050"
"31053","2","2","71015029","10015051"
"31053","4","2","71015030","10015052"
"31053","10","2","71015031","10015053"
"31053","2","2","81015001","10015054"
"91002","30","8","81015001","10015055"
"60142","100","2","81015002","10015056"
"94002","30000","12","81015002","10015057"
"60142","100","2","81015003","10015058"
"94002","30000","12","81015003","10015059"
"31053","2","2","81015004","10015060"
"91002","30","8","81015004","10015061"
"60142","100","2","81015005","10015062"
"94002","30000","12","81015005","10015063"
"60142","100","2","81015006","10015064"
"94002","30000","12","81015006","10015065"
"31053","2","2","81015007","10015066"
"91002","30","8","81015007","10015067"
"60152","5","2","61016001","10016001"
"60152","5","2","61016002","10016002"
"91002","30","8","71016001","10016003"
"22002","1","2","71016001","10016004"
"91002","30","8","71016002","10016005"
"22002","1","2","71016002","10016006"
"91002","30","8","71016003","10016007"
"22002","1","2","71016003","10016008"
"91002","30","8","71016004","10016009"
"22002","1","2","71016004","10016010"
"91002","30","8","71016005","10016011"
"22002","1","2","71016005","10016012"
"91002","30","8","71016006","10016013"
"22002","1","2","71016006","10016014"
"91002","30","8","71016007","10016015"
"22002","1","2","71016007","10016016"
"91002","30","8","71016008","10016017"
"22002","1","2","71016008","10016018"
"91002","30","8","71016009","10016019"
"22002","1","2","71016009","10016020"
"91002","30","8","71016010","10016021"
"22002","1","2","71016010","10016022"
"91002","30","8","71016011","10016023"
"22002","1","2","71016011","10016024"
"91002","30","8","71016012","10016025"
"22002","1","2","71016012","10016026"
"91002","30","8","71016013","10016027"
"22002","1","2","71016013","10016028"
"91002","30","8","71016014","10016029"
"22002","1","2","71016014","10016030"
"91002","30","8","71016015","10016031"
"22002","1","2","71016015","10016032"
"91002","60","8","71016016","10016033"
"22002","2","2","71016016","10016034"
"91002","60","8","71016017","10016035"
"22002","2","2","71016017","10016036"
"91002","60","8","71016018","10016037"
"22002","2","2","71016018","10016038"
"91002","60","8","71016019","10016039"
"22002","2","2","71016019","10016040"
"91002","60","8","71016020","10016041"
"22002","2","2","71016020","10016042"
"94002","50000","12","71016021","10016043"
"94002","100000","12","71016022","10016044"
"94002","150000","12","71016023","10016045"
"94002","200000","12","71016024","10016046"
"91002","50","8","71016025","10016047"
"31020","1","2","71016026","10016048"
"31020","1","2","71016027","10016049"
"31020","1","2","71016028","10016050"
"31020","1","2","71016029","10016051"
"31020","1","2","71016030","10016052"
"31020","4","2","71016031","10016053"
"60162","5","2","61017001","10017001"
"60162","5","2","61017002","10017002"
"91002","30","8","71017001","10017003"
"22002","1","2","71017001","10017004"
"91002","30","8","71017002","10017005"
"22002","1","2","71017002","10017006"
"91002","30","8","71017003","10017007"
"22002","1","2","71017003","10017008"
"91002","30","8","71017004","10017009"
"22002","1","2","71017004","10017010"
"91002","30","8","71017005","10017011"
"22002","1","2","71017005","10017012"
"91002","30","8","71017006","10017013"
"22002","1","2","71017006","10017014"
"91002","30","8","71017007","10017015"
"22002","1","2","71017007","10017016"
"91002","30","8","71017008","10017017"
"22002","1","2","71017008","10017018"
"91002","30","8","71017009","10017019"
"22002","1","2","71017009","10017020"
"91002","30","8","71017010","10017021"
"22002","1","2","71017010","10017022"
"91002","30","8","71017011","10017023"
"22002","1","2","71017011","10017024"
"91002","30","8","71017012","10017025"
"22002","1","2","71017012","10017026"
"91002","30","8","71017013","10017027"
"22002","1","2","71017013","10017028"
"91002","30","8","71017014","10017029"
"22002","1","2","71017014","10017030"
"91002","30","8","71017015","10017031"
"22002","1","2","71017015","10017032"
"91002","60","8","71017016","10017033"
"22002","2","2","71017016","10017034"
"91002","60","8","71017017","10017035"
"22002","2","2","71017017","10017036"
"91002","60","8","71017018","10017037"
"22002","2","2","71017018","10017038"
"91002","60","8","71017019","10017039"
"22002","2","2","71017019","10017040"
"91002","60","8","71017020","10017041"
"22002","2","2","71017020","10017042"
"94002","50000","12","71017021","10017043"
"94002","100000","12","71017022","10017044"
"94002","150000","12","71017023","10017045"
"94002","200000","12","71017024","10017046"
"91002","50","8","71017025","10017047"
"31098","1","2","71017026","10017048"
"31098","1","2","71017027","10017049"
"31098","2","2","71017028","10017050"
"31098","2","2","71017029","10017051"
"31098","4","2","71017030","10017052"
"109801","1","1","71017031","10017053"
"31098","10","2","71017032","10017054"
"31098","2","2","81017001","10017055"
"91002","30","8","81017001","10017056"
"60162","100","2","81017002","10017057"
"94002","30000","12","81017002","10017058"
"60162","100","2","81017003","10017059"
"94002","30000","12","81017003","10017060"
"31098","2","2","81017004","10017061"
"91002","30","8","81017004","10017062"
"60162","100","2","81017005","10017063"
"94002","30000","12","81017005","10017064"
"60162","100","2","81017006","10017065"
"94002","30000","12","81017006","10017066"
"31098","2","2","81017007","10017067"
"91002","30","8","81017007","10017068"
"91002","100","8","81017008","10017069"
"60172","5","2","61018001","10018001"
"60172","5","2","61018002","10018002"
"91002","30","8","71018001","10018003"
"22002","1","2","71018001","10018004"
"91002","30","8","71018002","10018005"
"22002","1","2","71018002","10018006"
"91002","30","8","71018003","10018007"
"22002","1","2","71018003","10018008"
"91002","30","8","71018004","10018009"
"22002","1","2","71018004","10018010"
"91002","30","8","71018005","10018011"
"22002","1","2","71018005","10018012"
"91002","30","8","71018006","10018013"
"22002","1","2","71018006","10018014"
"91002","30","8","71018007","10018015"
"22002","1","2","71018007","10018016"
"91002","30","8","71018008","10018017"
"22002","1","2","71018008","10018018"
"91002","30","8","71018009","10018019"
"22002","1","2","71018009","10018020"
"91002","30","8","71018010","10018021"
"22002","1","2","71018010","10018022"
"91002","30","8","71018011","10018023"
"22002","1","2","71018011","10018024"
"91002","30","8","71018012","10018025"
"22002","1","2","71018012","10018026"
"91002","30","8","71018013","10018027"
"22002","1","2","71018013","10018028"
"91002","30","8","71018014","10018029"
"22002","1","2","71018014","10018030"
"91002","30","8","71018015","10018031"
"22002","1","2","71018015","10018032"
"91002","60","8","71018016","10018033"
"22002","2","2","71018016","10018034"
"91002","60","8","71018017","10018035"
"22002","2","2","71018017","10018036"
"91002","60","8","71018018","10018037"
"22002","2","2","71018018","10018038"
"91002","60","8","71018019","10018039"
"22002","2","2","71018019","10018040"
"91002","60","8","71018020","10018041"
"22002","2","2","71018020","10018042"
"94002","50000","12","71018021","10018043"
"94002","100000","12","71018022","10018044"
"94002","150000","12","71018023","10018045"
"94002","200000","12","71018024","10018046"
"91002","50","8","71018025","10018047"
"31010","1","2","71018026","10018048"
"31010","1","2","71018027","10018049"
"31010","1","2","71018028","10018050"
"31010","1","2","71018029","10018051"
"31010","1","2","71018030","10018052"
"31010","4","2","71018031","10018053"
"60182","5","2","61019001","10019001"
"60182","5","2","61019002","10019002"
"91002","30","8","71019001","10019003"
"22002","1","2","71019001","10019004"
"91002","30","8","71019002","10019005"
"22002","1","2","71019002","10019006"
"91002","30","8","71019003","10019007"
"22002","1","2","71019003","10019008"
"91002","30","8","71019004","10019009"
"22002","1","2","71019004","10019010"
"91002","30","8","71019005","10019011"
"22002","1","2","71019005","10019012"
"91002","30","8","71019006","10019013"
"22002","1","2","71019006","10019014"
"91002","30","8","71019007","10019015"
"22002","1","2","71019007","10019016"
"91002","30","8","71019008","10019017"
"22002","1","2","71019008","10019018"
"91002","30","8","71019009","10019019"
"22002","1","2","71019009","10019020"
"91002","30","8","71019010","10019021"
"22002","1","2","71019010","10019022"
"91002","30","8","71019011","10019023"
"22002","1","2","71019011","10019024"
"91002","30","8","71019012","10019025"
"22002","1","2","71019012","10019026"
"91002","30","8","71019013","10019027"
"22002","1","2","71019013","10019028"
"91002","30","8","71019014","10019029"
"22002","1","2","71019014","10019030"
"91002","30","8","71019015","10019031"
"22002","1","2","71019015","10019032"
"91002","60","8","71019016","10019033"
"22002","2","2","71019016","10019034"
"91002","60","8","71019017","10019035"
"22002","2","2","71019017","10019036"
"91002","60","8","71019018","10019037"
"22002","2","2","71019018","10019038"
"91002","60","8","71019019","10019039"
"22002","2","2","71019019","10019040"
"91002","60","8","71019020","10019041"
"22002","2","2","71019020","10019042"
"94002","50000","12","71019021","10019043"
"94002","100000","12","71019022","10019044"
"94002","150000","12","71019023","10019045"
"94002","200000","12","71019024","10019046"
"91002","50","8","71019025","10019047"
"31101","1","2","71019026","10019048"
"31101","1","2","71019027","10019049"
"31101","2","2","71019028","10019050"
"31101","2","2","71019029","10019051"
"31101","4","2","71019030","10019052"
"110101","1","1","71019031","10019053"
"31101","10","2","71019032","10019054"
"31101","2","2","81019001","10019055"
"91002","30","8","81019001","10019056"
"60182","100","2","81019002","10019057"
"94002","30000","12","81019002","10019058"
"60182","100","2","81019003","10019059"
"94002","30000","12","81019003","10019060"
"31101","2","2","81019004","10019061"
"91002","30","8","81019004","10019062"
"60182","100","2","81019005","10019063"
"94002","30000","12","81019005","10019064"
"60182","100","2","81019006","10019065"
"94002","30000","12","81019006","10019066"
"31101","2","2","81019007","10019067"
"91002","30","8","81019007","10019068"
"91002","100","8","81019008","10019069"
"60192","5","2","61020001","10020001"
"60192","5","2","61020002","10020002"
"91002","30","8","71020001","10020003"
"22002","1","2","71020001","10020004"
"91002","30","8","71020002","10020005"
"22002","1","2","71020002","10020006"
"91002","30","8","71020003","10020007"
"22002","1","2","71020003","10020008"
"91002","30","8","71020004","10020009"
"22002","1","2","71020004","10020010"
"91002","30","8","71020005","10020011"
"22002","1","2","71020005","10020012"
"91002","30","8","71020006","10020013"
"22002","1","2","71020006","10020014"
"91002","30","8","71020007","10020015"
"22002","1","2","71020007","10020016"
"91002","30","8","71020008","10020017"
"22002","1","2","71020008","10020018"
"91002","30","8","71020009","10020019"
"22002","1","2","71020009","10020020"
"91002","30","8","71020010","10020021"
"22002","1","2","71020010","10020022"
"91002","30","8","71020011","10020023"
"22002","1","2","71020011","10020024"
"91002","30","8","71020012","10020025"
"22002","1","2","71020012","10020026"
"91002","30","8","71020013","10020027"
"22002","1","2","71020013","10020028"
"91002","30","8","71020014","10020029"
"22002","1","2","71020014","10020030"
"91002","30","8","71020015","10020031"
"22002","1","2","71020015","10020032"
"91002","60","8","71020016","10020033"
"22002","2","2","71020016","10020034"
