77aa9a702319691668225bd337ed8b4cdd139e17e4f9d964bfd3ff7532d9c067,f5c8412935a25e2722a1fbed9dbee3c92935999c7e2b0f8d33756fbeecf22213,6f17a5a95bfec6839bc43d97a6e3ae8291e87c41ece8d716d0940cbc66d4b099,b0e4bb1b4222a9fa5b693e99bb45a42df48e93d8fd76b6c720362cd68736a037,baabf187134a1946d23ecb7cf96d49a4993beea98c0011354134cf90d717323a,e06f3a2c3f553e41e57ae8592c73501ed5e1d28fbffde7762aef73812f6ac08b,541dd569bf9e8c96cfdcedd49aed1070220ae276fc1790c91a9727ac0a83ef67,72acf1dd00a898a7892e3d77ce5b3fb32c8f6ece47a1626646d40f29a74f0672,8aef1f93fa2398d948dcb83c89308ac4b1afaa88d84536799588f921d9d241c5,036b3b21c1801a659a1f7ddf0639f969fce98dcc69132f40e0b9043dbd0b5ef7,09d4ac16343a9ba15e5d2b78b59a8718d11361f852be2fc80d5012de85659a0c,5b299cd817122616ecb153639ce643d1d47622f002ca15386a59d8d9bf5386f2,9085f74474390391a2cac7d09f5cdfe83e5f93cd6cd857f87cc2dd8009685c0f,1a1fef4f695b35cb27f10ef5b7a643902c12238e2efd950058dd548409cb6297,17fd531dada7f3eaf781ee0789b7c06a57d4bd7830e87ef2305ee6a35ec78647,52724d659083053b99e0f5abda36fdd55ef71afc9dd33238f63aef39ba39c827,9c12d8ea74b868f8d8711aca7777a9c3d645e903909bc5db91b3901675e60e14,5dc56c8e2d7ec7fae55b82bcd24bd77e14fc9803e4b6cc536c503a698c445aed,d5f4c8acce9e8bec47f415e2fa85b486f28b8975f49636b1029446b6634868e2,dd6dbb6981fccb37b4c8ad67a62be6da6ecd693263569611ef4decf880d2748e,3034c0cb87f4060afb822f9185a6ec41a46fa7c5b02d3aca5b7f4c8dbdb973c6,ae3ea532a8ba40ad5bb451b0cf0736bc6965a7cdb8b16771c1fee045591e1add,023b9a952b2a7f05f3b75f43c5c1aa809b1c767103ce366b85fd4d44573facce,fe987de483b20e842c5351f6999a2e23ff68283076910bc5e6b74e45939f0af9,612bfb95239e41bcd7746196d6b26f7da3262c5c5de762217a0e295361656261,df38edfe03d2e25654183d12d843c5a91bc66d10f2b9f668ad439a2f7a4672e2,fc1730cd278e8ddd274fe683115a46266a3141af30c76a002b7e99ab5c416c20,c39d04012cb319aa7f217c4587e14c757dcd39389908ad4377aadd000b9f0665,13eed53b75c530e9c318c01831899ffda000c1dd462dd7703f11138ef6dd476b,9ed28f662c84550da907ca1ef37e3be3de578f23ab33969781023d2a9857c4ac,08f10fcb3a0937e7a9e29b8ca66fe9960306499f25bba6895658794ff6d0efad
"33","0","0","0","1","0","0","1014110103","1014110103","0","1","100","100","0","1","100","10141101","0","0","1014110102","0","0","1","34","0","0","1014110101","1","0","0","1014110103"
"100","34","1014120105","100","6","33","1","1014120105","1014120102","1","1","3","100","1014120105","1","3","10141201","100","1","1014120105","1014120104","100","1","100","1014120105","1","1014120101","6","1","1014120105","1014120103"
"100","33","1014130104","0","1","100","1","1014130104","1014130102","1","1","100","100","1014130104","1","100","10141301","34","1","1014130104","0","100","1","100","1014130104","0","1014130101","6","1","1014130103","1014130104"
"100","100","1014140106","100","1","100","1","1014140104","1014140102","1","1","100","100","1014140107","1","100","10141401","100","1","1014140105","1014140110","100","1","100","1014140108","1","1014140101","6","1","1014140109","1014140103"
"33","0","0","0","1","0","0","1014210103","1014210103","0","1","100","100","0","1","100","10142101","0","0","1014210102","0","0","1","34","0","0","1014210101","1","0","0","1014210103"
"100","34","1014220105","100","6","33","1","1014220105","1014220102","1","1","3","100","1014220105","1","3","10142201","100","1","1014220105","1014220104","100","1","100","1014220105","1","1014220101","6","1","1014220105","1014220103"
"100","33","1014230104","0","1","100","1","1014230104","1014230102","1","1","100","100","1014230104","1","100","10142301","34","1","1014230104","0","100","1","100","1014230104","0","1014230101","6","1","1014230103","1014230104"
"100","100","1014240106","100","1","100","1","1014240104","1014240102","1","1","100","100","1014240107","1","100","10142401","100","1","1014240105","1014240110","100","1","100","1014240108","1","1014240101","6","1","1014240109","1014240103"
"33","0","0","0","1","0","0","1014310103","1014310103","0","1","100","100","0","1","100","10143101","0","0","1014310102","0","0","1","34","0","0","1014310101","1","0","0","1014310103"
"100","34","1014320105","100","6","33","1","1014320105","1014320102","1","1","3","100","1014320105","1","3","10143201","100","1","1014320105","1014320104","100","1","100","1014320105","1","1014320101","6","1","1014320105","1014320103"
"100","33","1014330104","0","1","100","1","1014330104","1014330102","1","1","100","100","1014330104","1","100","10143301","34","1","1014330104","0","100","1","100","1014330104","0","1014330101","6","1","1014330103","1014330104"
"100","100","1014340106","100","1","100","1","1014340104","1014340102","1","1","100","100","1014340107","1","100","10143401","100","1","1014340105","1014340110","100","1","100","1014340108","1","1014340101","6","1","1014340109","1014340103"
"33","0","0","0","1","0","0","1014410103","1014410103","0","1","100","100","0","1","100","10144101","0","0","1014410102","0","0","1","34","0","0","1014410101","1","0","0","1014410103"
"100","34","1014420105","100","6","33","1","1014420105","1014420102","1","1","3","100","1014420105","1","3","10144201","100","1","1014420105","1014420104","100","1","100","1014420105","1","1014420101","6","1","1014420105","1014420103"
"100","33","1014430104","0","1","100","1","1014430104","1014430102","1","1","100","100","1014430104","1","100","10144301","34","1","1014430104","0","100","1","100","1014430104","0","1014430101","6","1","1014430103","1014430104"
"100","100","1014440106","100","1","100","1","1014440104","1014440102","1","1","100","100","1014440107","1","100","10144401","100","1","1014440105","1014440110","100","1","100","1014440108","1","1014440101","6","1","1014440109","1014440103"
"33","0","0","0","1","0","0","1014510103","1014510103","0","1","100","100","0","1","100","10145101","0","0","1014510102","0","0","1","34","0","0","1014510101","1","0","0","1014510103"
"100","34","1014520105","100","6","33","1","1014520105","1014520102","1","1","3","100","1014520105","1","3","10145201","100","1","1014520105","1014520104","100","1","100","1014520105","1","1014520101","6","1","1014520105","1014520103"
"100","33","1014530104","0","1","100","1","1014530104","1014530102","1","1","100","100","1014530104","1","100","10145301","34","1","1014530104","0","100","1","100","1014530104","0","1014530101","6","1","1014530103","1014530104"
"100","100","1014540106","100","1","100","1","1014540104","1014540102","1","1","100","100","1014540107","1","100","10145401","100","1","1014540105","1014540110","100","1","100","1014540108","1","1014540101","6","1","1014540109","1014540103"
"33","0","0","0","1","0","0","1014610103","1014610103","0","1","100","100","0","1","100","10146101","0","0","1014610102","0","0","1","34","0","0","1014610101","1","0","0","1014610103"
"100","34","1014620105","100","6","33","1","1014620105","1014620102","1","1","3","100","1014620105","1","3","10146201","100","1","1014620105","1014620104","100","1","100","1014620105","1","1014620101","6","1","1014620105","1014620103"
"100","33","1014630104","0","1","100","1","1014630104","1014630102","1","1","100","100","1014630104","1","100","10146301","34","1","1014630104","0","100","1","100","1014630104","0","1014630101","6","1","1014630103","1014630104"
"100","100","1014640106","100","1","100","1","1014640104","1014640102","1","1","100","100","1014640107","1","100","10146401","100","1","1014640105","1014640110","100","1","100","1014640108","1","1014640101","6","1","1014640109","1014640103"
"33","0","0","0","1","0","0","1014710103","1014710103","0","1","100","100","0","1","100","10147101","0","0","1014710102","0","0","1","34","0","0","1014710101","1","0","0","1014710103"
"100","34","1014720105","100","6","33","1","1014720105","1014720102","1","1","3","100","1014720105","1","3","10147201","100","1","1014720105","1014720104","100","1","100","1014720105","1","1014720101","6","1","1014720105","1014720103"
"100","33","1014730104","0","1","100","1","1014730104","1014730102","1","1","100","100","1014730104","1","100","10147301","34","1","1014730104","0","100","1","100","1014730104","0","1014730101","6","1","1014730103","1014730104"
"100","100","1014740106","100","1","100","1","1014740104","1014740102","1","1","100","100","1014740107","1","100","10147401","100","1","1014740105","1014740110","100","1","100","1014740108","1","1014740101","6","1","1014740109","1014740103"
"33","0","0","0","1","0","0","1014810103","1014810103","0","1","100","100","0","1","100","10148101","0","0","1014810102","0","0","1","34","0","0","1014810101","1","0","0","1014810103"
"100","34","1014820105","100","6","33","1","1014820105","1014820102","1","1","3","100","1014820105","1","3","10148201","100","1","1014820105","1014820104","100","1","100","1014820105","1","1014820101","6","1","1014820105","1014820103"
"100","33","1014830104","0","1","100","1","1014830104","1014830102","1","1","100","100","1014830104","1","100","10148301","34","1","1014830104","0","100","1","100","1014830104","0","1014830101","6","1","1014830103","1014830104"
"100","100","1014840106","100","1","100","1","1014840104","1014840102","1","1","100","100","1014840107","1","100","10148401","100","1","1014840105","1014840110","100","1","100","1014840108","1","1014840101","6","1","1014840109","1014840103"
"33","0","0","0","1","0","0","1014910103","1014910103","0","1","100","100","0","1","100","10149101","0","0","1014910102","0","0","1","34","0","0","1014910101","1","0","0","1014910103"
"100","34","1014920105","100","6","33","1","1014920105","1014920102","1","1","3","100","1014920105","1","3","10149201","100","1","1014920105","1014920104","100","1","100","1014920105","1","1014920101","6","1","1014920105","1014920103"
"100","33","1014930104","0","1","100","1","1014930104","1014930102","1","1","100","100","1014930104","1","100","10149301","34","1","1014930104","0","100","1","100","1014930104","0","1014930101","6","1","1014930103","1014930104"
"100","100","1014940106","100","1","100","1","1014940104","1014940102","1","1","100","100","1014940107","1","100","10149401","100","1","1014940105","1014940110","100","1","100","1014940108","1","1014940101","6","1","1014940109","1014940103"
"33","0","0","0","1","0","0","1015010103","1015010103","0","1","100","100","0","1","100","10150101","0","0","1015010102","0","0","1","34","0","0","1015010101","1","0","0","1015010103"
"100","34","1015020105","100","6","33","1","1015020105","1015020102","1","1","3","100","1015020105","1","3","10150201","100","1","1015020105","1015020104","100","1","100","1015020105","1","1015020101","6","1","1015020105","1015020103"
"100","33","1015030104","0","1","100","1","1015030104","1015030102","1","1","100","100","1015030104","1","100","10150301","34","1","1015030104","0","100","1","100","1015030104","0","1015030101","6","1","1015030103","1015030104"
"100","100","1015040106","100","1","100","1","1015040104","1015040102","1","1","100","100","1015040107","1","100","10150401","100","1","1015040105","1015040110","100","1","100","1015040108","1","1015040101","6","1","1015040109","1015040103"
"33","0","0","0","1","0","0","1015110103","1015110103","0","1","100","100","0","1","100","10151101","0","0","1015110102","0","0","1","34","0","0","1015110101","1","0","0","1015110103"
"100","34","1015120105","100","6","33","1","1015120105","1015120102","1","1","3","100","1015120105","1","3","10151201","100","1","1015120105","1015120104","100","1","100","1015120105","1","1015120101","6","1","1015120105","1015120103"
"100","33","1015130104","0","1","100","1","1015130104","1015130102","1","1","100","100","1015130104","1","100","10151301","34","1","1015130104","0","100","1","100","1015130104","0","1015130101","6","1","1015130103","1015130104"
"100","100","1015140106","100","1","100","1","1015140104","1015140102","1","1","100","100","1015140107","1","100","10151401","100","1","1015140105","1015140110","100","1","100","1015140108","1","1015140101","6","1","1015140109","1015140103"
"33","0","0","0","1","0","0","1015210103","1015210103","0","1","100","100","0","1","100","10152101","0","0","1015210102","0","0","1","34","0","0","1015210101","1","0","0","1015210103"
"100","34","1015220105","100","6","33","1","1015220105","1015220102","1","1","3","100","1015220105","1","3","10152201","100","1","1015220105","1015220104","100","1","100","1015220105","1","1015220101","6","1","1015220105","1015220103"
"100","33","1015230104","0","1","100","1","1015230104","1015230102","1","1","100","100","1015230104","1","100","10152301","34","1","1015230104","0","100","1","100","1015230104","0","1015230101","6","1","1015230103","1015230104"
"100","100","1015240106","100","1","100","1","1015240104","1015240102","1","1","100","100","1015240107","1","100","10152401","100","1","1015240105","1015240110","100","1","100","1015240108","1","1015240101","6","1","1015240109","1015240103"
"33","0","0","0","1","0","0","1015310103","1015310103","0","1","100","100","0","1","100","10153101","0","0","1015310102","0","0","1","34","0","0","1015310101","1","0","0","1015310103"
"100","34","1015320105","100","6","33","1","1015320105","1015320102","1","1","3","100","1015320105","1","3","10153201","100","1","1015320105","1015320104","100","1","100","1015320105","1","1015320101","6","1","1015320105","1015320103"
"100","33","1015330104","0","1","100","1","1015330104","1015330102","1","1","100","100","1015330104","1","100","10153301","34","1","1015330104","0","100","1","100","1015330104","0","1015330101","6","1","1015330103","1015330104"
"100","100","1015340106","100","1","100","1","1015340104","1015340102","1","1","100","100","1015340107","1","100","10153401","100","1","1015340105","1015340110","100","1","100","1015340108","1","1015340101","6","1","1015340109","1015340103"
"33","0","0","0","1","0","0","1015410103","1015410103","0","1","100","100","0","1","100","10154101","0","0","1015410102","0","0","1","34","0","0","1015410101","1","0","0","1015410103"
"100","34","1015420105","100","6","33","1","1015420105","1015420102","1","1","3","100","1015420105","1","3","10154201","100","1","1015420105","1015420104","100","1","100","1015420105","1","1015420101","6","1","1015420105","1015420103"
"100","33","1015430104","0","1","100","1","1015430104","1015430102","1","1","100","100","1015430104","1","100","10154301","34","1","1015430104","0","100","1","100","1015430104","0","1015430101","6","1","1015430103","1015430104"
"100","100","1015440106","100","1","100","1","1015440104","1015440102","1","1","100","100","1015440107","1","100","10154401","100","1","1015440105","1015440110","100","1","100","1015440108","1","1015440101","6","1","1015440109","1015440103"
"33","0","0","0","1","0","0","1015510103","1015510103","0","1","100","100","0","1","100","10155101","0","0","1015510102","0","0","1","34","0","0","1015510101","1","0","0","1015510103"
"100","34","1015520105","100","6","33","1","1015520105","1015520102","1","1","3","100","1015520105","1","3","10155201","100","1","1015520105","1015520104","100","1","100","1015520105","1","1015520101","6","1","1015520105","1015520103"
"100","33","1015530104","0","1","100","1","1015530104","1015530102","1","1","100","100","1015530104","1","100","10155301","34","1","1015530104","0","100","1","100","1015530104","0","1015530101","6","1","1015530103","1015530104"
"100","100","1015540106","100","1","100","1","1015540104","1015540102","1","1","100","100","1015540107","1","100","10155401","100","1","1015540105","1015540110","100","1","100","1015540108","1","1015540101","6","1","1015540109","1015540103"
"33","0","0","0","1","0","0","1015610103","1015610103","0","1","100","100","0","1","100","10156101","0","0","1015610102","0","0","1","34","0","0","1015610101","1","0","0","1015610103"
"100","34","1015620105","100","6","33","1","1015620105","1015620102","1","1","3","100","1015620105","1","3","10156201","100","1","1015620105","1015620104","100","1","100","1015620105","1","1015620101","6","1","1015620105","1015620103"
"100","33","1015630104","0","1","100","1","1015630104","1015630102","1","1","100","100","1015630104","1","100","10156301","34","1","1015630104","0","100","1","100","1015630104","0","1015630101","6","1","1015630103","1015630104"
"100","100","1015640106","100","1","100","1","1015640104","1015640102","1","1","100","100","1015640107","1","100","10156401","100","1","1015640105","1015640110","100","1","100","1015640108","1","1015640101","6","1","1015640109","1015640103"
"33","0","0","0","1","0","0","1015710103","1015710103","0","1","100","100","0","1","100","10157101","0","0","1015710102","0","0","1","34","0","0","1015710101","1","0","0","1015710103"
"100","34","1015720105","100","6","33","1","1015720105","1015720102","1","1","3","100","1015720105","1","3","10157201","100","1","1015720105","1015720104","100","1","100","1015720105","1","1015720101","6","1","1015720105","1015720103"
"100","33","1015730104","0","1","100","1","1015730104","1015730102","1","1","100","100","1015730104","1","100","10157301","34","1","1015730104","0","100","1","100","1015730104","0","1015730101","6","1","1015730103","1015730104"
"100","100","1015740106","100","1","100","1","1015740104","1015740102","1","1","100","100","1015740107","1","100","10157401","100","1","1015740105","1015740110","100","1","100","1015740108","1","1015740101","6","1","1015740109","1015740103"
"33","0","0","0","1","0","0","1015810103","1015810103","0","1","100","100","0","1","100","10158101","0","0","1015810102","0","0","1","34","0","0","1015810101","1","0","0","1015810103"
"100","34","1015820105","100","6","33","1","1015820105","1015820102","1","1","3","100","1015820105","1","3","10158201","100","1","1015820105","1015820104","100","1","100","1015820105","1","1015820101","6","1","1015820105","1015820103"
"100","33","1015830104","0","1","100","1","1015830104","1015830102","1","1","100","100","1015830104","1","100","10158301","34","1","1015830104","0","100","1","100","1015830104","0","1015830101","6","1","1015830103","1015830104"
"100","100","1015840106","100","1","100","1","1015840104","1015840102","1","1","100","100","1015840107","1","100","10158401","100","1","1015840105","1015840110","100","1","100","1015840108","1","1015840101","6","1","1015840109","1015840103"
"33","0","0","0","1","0","0","1015910103","1015910103","0","1","100","100","0","1","100","10159101","0","0","1015910102","0","0","1","34","0","0","1015910101","1","0","0","1015910103"
"100","34","1015920105","100","6","33","1","1015920105","1015920102","1","1","3","100","1015920105","1","3","10159201","100","1","1015920105","1015920104","100","1","100","1015920105","1","1015920101","6","1","1015920105","1015920103"
"100","33","1015930104","0","1","100","1","1015930104","1015930102","1","1","100","100","1015930104","1","100","10159301","34","1","1015930104","0","100","1","100","1015930104","0","1015930101","6","1","1015930103","1015930104"
"100","100","1015940106","100","1","100","1","1015940104","1015940102","1","1","100","100","1015940107","1","100","10159401","100","1","1015940105","1015940110","100","1","100","1015940108","1","1015940101","6","1","1015940109","1015940103"
"33","0","0","0","1","0","0","1016010103","1016010103","0","1","100","100","0","1","100","10160101","0","0","1016010102","0","0","1","34","0","0","1016010101","1","0","0","1016010103"
"100","34","1016020105","100","6","33","1","1016020105","1016020102","1","1","3","100","1016020105","1","3","10160201","100","1","1016020105","1016020104","100","1","100","1016020105","1","1016020101","6","1","1016020105","1016020103"
"100","33","1016030104","0","1","100","1","1016030104","1016030102","1","1","100","100","1016030104","1","100","10160301","34","1","1016030104","0","100","1","100","1016030104","0","1016030101","6","1","1016030103","1016030104"
"100","100","1016040106","100","1","100","1","1016040104","1016040102","1","1","100","100","1016040107","1","100","10160401","100","1","1016040105","1016040110","100","1","100","1016040108","1","1016040101","6","1","1016040109","1016040103"
"33","0","0","0","1","0","0","1016110103","1016110103","0","1","100","100","0","1","100","10161101","0","0","1016110102","0","0","1","34","0","0","1016110101","1","0","0","1016110103"
"100","34","1016120105","100","6","33","1","1016120105","1016120102","1","1","3","100","1016120105","1","3","10161201","100","1","1016120105","1016120104","100","1","100","1016120105","1","1016120101","6","1","1016120105","1016120103"
"100","33","1016130104","0","1","100","1","1016130104","1016130102","1","1","100","100","1016130104","1","100","10161301","34","1","1016130104","0","100","1","100","1016130104","0","1016130101","6","1","1016130103","1016130104"
"100","100","1016140106","100","1","100","1","1016140104","1016140102","1","1","100","100","1016140107","1","100","10161401","100","1","1016140105","1016140110","100","1","100","1016140108","1","1016140101","6","1","1016140109","1016140103"
"33","0","0","0","1","0","0","1016310103","1016310103","0","1","100","100","0","1","100","10163101","0","0","1016310102","0","0","1","34","0","0","1016310101","1","0","0","1016310103"
"100","34","1016320105","100","6","33","1","1016320105","1016320102","1","1","3","100","1016320105","1","3","10163201","100","1","1016320105","1016320104","100","1","100","1016320105","1","1016320101","6","1","1016320105","1016320103"
"100","33","1016330104","0","1","100","1","1016330104","1016330102","1","1","100","100","1016330104","1","100","10163301","34","1","1016330104","0","100","1","100","1016330104","0","1016330101","6","1","1016330103","1016330104"
"100","100","1016340106","100","1","100","1","1016340104","1016340102","1","1","100","100","1016340107","1","100","10163401","100","1","1016340105","1016340110","100","1","100","1016340108","1","1016340101","6","1","1016340109","1016340103"
"33","0","0","0","1","0","0","1016410103","1016410103","0","1","100","100","0","1","100","10164101","0","0","1016410102","0","0","1","34","0","0","1016410101","1","0","0","1016410103"
"100","34","1016420105","100","6","33","1","1016420105","1016420102","1","1","3","100","1016420105","1","3","10164201","100","1","1016420105","1016420104","100","1","100","1016420105","1","1016420101","6","1","1016420105","1016420103"
"100","33","1016430104","0","1","100","1","1016430104","1016430102","1","1","100","100","1016430104","1","100","10164301","34","1","1016430104","0","100","1","100","1016430104","0","1016430101","6","1","1016430103","1016430104"
"100","100","1016440106","100","1","100","1","1016440104","1016440102","1","1","100","100","1016440107","1","100","10164401","100","1","1016440105","1016440110","100","1","100","1016440108","1","1016440101","6","1","1016440109","1016440103"
"33","0","0","0","1","0","0","1016510103","1016510103","0","1","100","100","0","1","100","10165101","0","0","1016510102","0","0","1","34","0","0","1016510101","1","0","0","1016510103"
"100","34","1016520105","100","6","33","1","1016520105","1016520102","1","1","3","100","1016520105","1","3","10165201","100","1","1016520105","1016520104","100","1","100","1016520105","1","1016520101","6","1","1016520105","1016520103"
"100","33","1016530104","0","1","100","1","1016530104","1016530102","1","1","100","100","1016530104","1","100","10165301","34","1","1016530104","0","100","1","100","1016530104","0","1016530101","6","1","1016530103","1016530104"
"100","100","1016540106","100","1","100","1","1016540104","1016540102","1","1","100","100","1016540107","1","100","10165401","100","1","1016540105","1016540110","100","1","100","1016540108","1","1016540101","6","1","1016540109","1016540103"
