4483202b84ab441da41f8ce97d85f0d040fe8f735ecb2ccbf1978ff58fded90a,cbe7db2c489b365787cb736eff266bd5cc9329a5d816cbb00b26010a929a1198,59863ccf3e8bc9505a4134f6899068436eb7821b36f36547dcdf35f05e1a1827,81b378167612fdea5ddf8950b6be82921323c80614c75a2fc283617228ee4b98,041e7f129ac8710bd987d5841b40a53495d4d03852b74a95a1393b72790c4c8b,8d76f6f78ea8b8d601022eb32c570ee36be7e86e08f075dcd2f3f1889737b0cd,dbcfadc870c2ae36b91e1376a5862f35b154105a20a6dac56e23a73c05817358,1ac458fef86263b08ca8bffa7cede56474d78bea05d219d9b1e63bd2aa7765a9
"7","15","69331","0","0","0","0","5"
"7","20","69341","0","0","0","0","5"
"7","25","69351","0","0","0","0","5"
"7","5","69411","0","0","0","0","1"
"7","10","69421","0","0","0","0","1"
"7","15","69431","0","0","0","0","1"
"7","20","69441","0","0","0","0","1"
"7","25","69451","0","0","0","0","1"
"100","1","69511","0","0","0","0","2"
"4","30","69611","0","0","0","0","3"
"4","60","69621","0","0","0","0","3"
"4","90","69631","0","0","0","0","3"
"4","120","69641","0","0","0","0","3"
"4","150","69651","0","0","0","0","3"
"6","5","69711","0","0","0","0","4"
"6","10","69721","0","0","0","0","4"
"6","15","69731","0","0","0","0","4"
"6","20","69741","0","0","0","0","4"
"6","25","69751","0","0","0","0","4"
"101","1","69811","0","0","0","0","5"
"2","30","69911","0","0","0","0","1"
"2","60","69921","0","0","0","0","1"
"2","90","69931","0","0","0","0","1"
"2","120","69941","0","0","0","0","1"
"2","150","69951","0","0","0","0","1"
"101","1","70011","0","0","0","0","4"
"2","30","70111","0","0","0","0","2"
"2","60","70121","0","0","0","0","2"
"2","90","70131","0","0","0","0","2"
"2","120","70141","0","0","0","0","2"
"2","150","70151","0","0","0","0","2"
"101","1","70211","0","0","0","0","3"
"5","20","70311","2","3","4","5","1"
"5","40","70321","2","3","4","5","1"
"5","60","70331","2","3","4","5","1"
"5","80","70341","2","3","4","5","1"
"5","100","70351","2","3","4","5","1"
"4","30","70411","0","0","0","0","4"
"4","60","70421","0","0","0","0","4"
"4","90","70431","0","0","0","0","4"
"4","120","70441","0","0","0","0","4"
"4","150","70451","0","0","0","0","4"
"101","1","70511","0","0","0","0","1"
"6","5","70611","0","0","0","0","2"
"6","10","70621","0","0","0","0","2"
"6","15","70631","0","0","0","0","2"
"6","20","70641","0","0","0","0","2"
"6","25","70651","0","0","0","0","2"
"2","30","70711","0","0","0","0","4"
"2","60","70721","0","0","0","0","4"
"2","90","70731","0","0","0","0","4"
"2","120","70741","0","0","0","0","4"
"2","150","70751","0","0","0","0","4"
"101","1","70811","0","0","0","0","5"
"7","5","70911","0","0","0","0","3"
"7","10","70921","0","0","0","0","3"
"7","15","70931","0","0","0","0","3"
"7","20","70941","0","0","0","0","3"
"7","25","70951","0","0","0","0","3"
"4","30","71011","0","0","0","0","1"
"4","60","71021","0","0","0","0","1"
"4","90","71031","0","0","0","0","1"
"4","120","71041","0","0","0","0","1"
"4","150","71051","0","0","0","0","1"
"6","5","71111","0","0","0","0","3"
"6","10","71121","0","0","0","0","3"
"6","15","71131","0","0","0","0","3"
"6","20","71141","0","0","0","0","3"
"6","25","71151","0","0","0","0","3"
"7","5","71211","0","0","0","0","2"
"7","10","71221","0","0","0","0","2"
"7","15","71231","0","0","0","0","2"
"7","20","71241","0","0","0","0","2"
"7","25","71251","0","0","0","0","2"
"6","5","71311","0","0","0","0","5"
"6","10","71321","0","0","0","0","5"
"6","15","71331","0","0","0","0","5"
"6","20","71341","0","0","0","0","5"
"6","25","71351","0","0","0","0","5"
"100","1","71411","0","0","0","0","1"
"101","1","71511","0","0","0","0","2"
"1","20","71611","2","3","4","5","1"
"1","40","71621","2","3","4","5","1"
"1","60","71631","2","3","4","5","1"
"1","80","71641","2","3","4","5","1"
"1","100","71651","2","3","4","5","1"
"101","1","71711","0","0","0","0","3"
"7","5","71811","0","0","0","0","4"
"7","10","71821","0","0","0","0","4"
"7","15","71831","0","0","0","0","4"
"7","20","71841","0","0","0","0","4"
"7","25","71851","0","0","0","0","4"
"6","5","71911","0","0","0","0","1"
"6","10","71921","0","0","0","0","1"
"6","15","71931","0","0","0","0","1"
"6","20","71941","0","0","0","0","1"
"6","25","71951","0","0","0","0","1"
"2","30","72011","0","0","0","0","5"
"2","60","72021","0","0","0","0","5"
"2","90","72031","0","0","0","0","5"
"2","120","72041","0","0","0","0","5"
"2","150","72051","0","0","0","0","5"
"101","1","72111","0","0","0","0","2"
"101","1","72211","0","0","0","0","1"
"4","30","72311","0","0","0","0","5"
"4","60","72321","0","0","0","0","5"
"4","90","72331","0","0","0","0","5"
"4","120","72341","0","0","0","0","5"
"4","150","72351","0","0","0","0","5"
"2","30","72411","0","0","0","0","4"
"2","60","72421","0","0","0","0","4"
"2","90","72431","0","0","0","0","4"
"2","120","72441","0","0","0","0","4"
"2","150","72451","0","0","0","0","4"
"6","5","72511","0","0","0","0","3"
"6","10","72521","0","0","0","0","3"
"6","15","72531","0","0","0","0","3"
"6","20","72541","0","0","0","0","3"
"6","25","72551","0","0","0","0","3"
"101","1","72611","0","0","0","0","4"
"6","5","72711","0","0","0","0","2"
"6","10","72721","0","0","0","0","2"
"6","15","72731","0","0","0","0","2"
"6","20","72741","0","0","0","0","2"
"6","25","72751","0","0","0","0","2"
"4","30","72811","0","0","0","0","1"
"4","60","72821","0","0","0","0","1"
"4","90","72831","0","0","0","0","1"
"4","120","72841","0","0","0","0","1"
"4","150","72851","0","0","0","0","1"
"3","20","72911","2","3","4","5","1"
"3","40","72921","2","3","4","5","1"
"3","60","72931","2","3","4","5","1"
"3","80","72941","2","3","4","5","1"
"3","100","72951","2","3","4","5","1"
"4","30","73011","0","0","0","0","3"
"4","60","73021","0","0","0","0","3"
"4","90","73031","0","0","0","0","3"
"4","120","73041","0","0","0","0","3"
"4","150","73051","0","0","0","0","3"
"100","1","73111","0","0","0","0","4"
"7","5","73211","0","0","0","0","1"
"7","10","73221","0","0","0","0","1"
"7","15","73231","0","0","0","0","1"
"7","20","73241","0","0","0","0","1"
"7","25","73251","0","0","0","0","1"
"2","30","73311","0","0","0","0","5"
"2","60","73321","0","0","0","0","5"
"2","90","73331","0","0","0","0","5"
"2","120","73341","0","0","0","0","5"
"2","150","73351","0","0","0","0","5"
"100","1","73411","0","0","0","0","1"
"100","1","73511","0","0","0","0","3"
"2","30","73611","0","0","0","0","4"
"2","60","73621","0","0","0","0","4"
"2","90","73631","0","0","0","0","4"
"2","120","73641","0","0","0","0","4"
"2","150","73651","0","0","0","0","4"
"2","30","73711","0","0","0","0","3"
"2","60","73721","0","0","0","0","3"
"2","90","73731","0","0","0","0","3"
"2","120","73741","0","0","0","0","3"
"2","150","73751","0","0","0","0","3"
"7","5","73811","0","0","0","0","2"
"7","10","73821","0","0","0","0","2"
"7","15","73831","0","0","0","0","2"
"7","20","73841","0","0","0","0","2"
"7","25","73851","0","0","0","0","2"
"4","30","73911","0","0","0","0","4"
"4","60","73921","0","0","0","0","4"
"4","90","73931","0","0","0","0","4"
"4","120","73941","0","0","0","0","4"
"4","150","73951","0","0","0","0","4"
"6","5","74011","0","0","0","0","5"
"6","10","74021","0","0","0","0","5"
"6","15","74031","0","0","0","0","5"
"6","20","74041","0","0","0","0","5"
"6","25","74051","0","0","0","0","5"
"4","30","74111","0","0","0","0","2"
"4","60","74121","0","0","0","0","2"
"4","90","74131","0","0","0","0","2"
"4","120","74141","0","0","0","0","2"
"4","150","74151","0","0","0","0","2"
"5","20","74211","2","3","4","5","1"
"5","40","74221","2","3","4","5","1"
"5","60","74231","2","3","4","5","1"
"5","80","74241","2","3","4","5","1"
"5","100","74251","2","3","4","5","1"
"4","30","74311","0","0","0","0","1"
"4","60","74321","0","0","0","0","1"
"4","90","74331","0","0","0","0","1"
"4","120","74341","0","0","0","0","1"
"4","150","74351","0","0","0","0","1"
"4","30","74411","0","0","0","0","3"
"4","60","74421","0","0","0","0","3"
"4","90","74431","0","0","0","0","3"
"4","120","74441","0","0","0","0","3"
"4","150","74451","0","0","0","0","3"
"6","5","74511","0","0","0","0","4"
"6","10","74521","0","0","0","0","4"
"6","15","74531","0","0","0","0","4"
"6","20","74541","0","0","0","0","4"
"6","25","74551","0","0","0","0","4"
"100","1","74611","0","0","0","0","2"
"100","1","74711","0","0","0","0","4"
"7","5","74811","0","0","0","0","1"
"7","10","74821","0","0","0","0","1"
"7","15","74831","0","0","0","0","1"
"7","20","74841","0","0","0","0","1"
"7","25","74851","0","0","0","0","1"
"2","30","74911","0","0","0","0","3"
"2","60","74921","0","0","0","0","3"
"2","90","74931","0","0","0","0","3"
"2","120","74941","0","0","0","0","3"
"2","150","74951","0","0","0","0","3"
"2","30","75011","0","0","0","0","1"
"2","60","75021","0","0","0","0","1"
"2","90","75031","0","0","0","0","1"
"2","120","75041","0","0","0","0","1"
"2","150","75051","0","0","0","0","1"
"7","5","75111","0","0","0","0","5"
"7","10","75121","0","0","0","0","5"
"7","15","75131","0","0","0","0","5"
"7","20","75141","0","0","0","0","5"
"7","25","75151","0","0","0","0","5"
"7","5","75211","0","0","0","0","3"
"7","10","75221","0","0","0","0","3"
"7","15","75231","0","0","0","0","3"
"7","20","75241","0","0","0","0","3"
"7","25","75251","0","0","0","0","3"
"4","30","75311","0","0","0","0","2"
"4","60","75321","0","0","0","0","2"
"4","90","75331","0","0","0","0","2"
"4","120","75341","0","0","0","0","2"
"4","150","75351","0","0","0","0","2"
"4","30","75411","0","0","0","0","5"
"4","60","75421","0","0","0","0","5"
"4","90","75431","0","0","0","0","5"
"4","120","75441","0","0","0","0","5"
"4","150","75451","0","0","0","0","5"
"1","20","75511","2","3","4","5","1"
"1","40","75521","2","3","4","5","1"
"1","60","75531","2","3","4","5","1"
"1","80","75541","2","3","4","5","1"
"1","100","75551","2","3","4","5","1"
"7","5","75611","0","0","0","0","5"
"7","10","75621","0","0","0","0","5"
"7","15","75631","0","0","0","0","5"
"7","20","75641","0","0","0","0","5"
"7","25","75651","0","0","0","0","5"
"2","30","75711","0","0","0","0","2"
"2","60","75721","0","0","0","0","2"
"2","90","75731","0","0","0","0","2"
"2","120","75741","0","0","0","0","2"
"2","150","75751","0","0","0","0","2"
"100","1","75811","0","0","0","0","4"
"2","30","75911","0","0","0","0","3"
"2","60","75921","0","0","0","0","3"
"2","90","75931","0","0","0","0","3"
"2","120","75941","0","0","0","0","3"
"2","150","75951","0","0","0","0","3"
"101","1","76011","0","0","0","0","3"
"4","30","76111","0","0","0","0","1"
"4","60","76121","0","0","0","0","1"
"4","90","76131","0","0","0","0","1"
"4","120","76141","0","0","0","0","1"
"4","150","76151","0","0","0","0","1"
"2","30","76211","0","0","0","0","5"
"2","60","76221","0","0","0","0","5"
"2","90","76231","0","0","0","0","5"
"2","120","76241","0","0","0","0","5"
"2","150","76251","0","0","0","0","5"
"7","5","76311","0","0","0","0","2"
"7","10","76321","0","0","0","0","2"
"7","15","76331","0","0","0","0","2"
"7","20","76341","0","0","0","0","2"
"7","25","76351","0","0","0","0","2"
"6","5","76411","0","0","0","0","1"
"6","10","76421","0","0","0","0","1"
"6","15","76431","0","0","0","0","1"
"6","20","76441","0","0","0","0","1"
"6","25","76451","0","0","0","0","1"
"6","5","76511","0","0","0","0","4"
"6","10","76521","0","0","0","0","4"
"6","15","76531","0","0","0","0","4"
"6","20","76541","0","0","0","0","4"
"6","25","76551","0","0","0","0","4"
"101","1","76611","0","0","0","0","5"
"7","5","76711","0","0","0","0","3"
"7","10","76721","0","0","0","0","3"
"7","15","76731","0","0","0","0","3"
"7","20","76741","0","0","0","0","3"
"7","25","76751","0","0","0","0","3"
"3","20","76811","2","3","4","5","1"
"3","40","76821","2","3","4","5","1"
"3","60","76831","2","3","4","5","1"
"3","80","76841","2","3","4","5","1"
"3","100","76851","2","3","4","5","1"
"100","1","76911","0","0","0","0","5"
"4","30","77011","0","0","0","0","2"
"4","60","77021","0","0","0","0","2"
"4","90","77031","0","0","0","0","2"
"4","120","77041","0","0","0","0","2"
"4","150","77051","0","0","0","0","2"
"100","1","77111","0","0","0","0","1"
"6","5","77211","0","0","0","0","1"
"6","10","77221","0","0","0","0","1"
"6","15","77231","0","0","0","0","1"
"6","20","77241","0","0","0","0","1"
"6","25","77251","0","0","0","0","1"
"2","30","77311","0","0","0","0","4"
"2","60","77321","0","0","0","0","4"
"2","90","77331","0","0","0","0","4"
"2","120","77341","0","0","0","0","4"
"2","150","77351","0","0","0","0","4"
"101","1","77411","0","0","0","0","3"
"101","1","77511","0","0","0","0","4"
"4","30","77611","0","0","0","0","2"
"4","60","77621","0","0","0","0","2"
"4","90","77631","0","0","0","0","2"
"4","120","77641","0","0","0","0","2"
"4","150","77651","0","0","0","0","2"
"101","1","77711","0","0","0","0","5"
"6","5","77811","0","0","0","0","3"
"6","10","77821","0","0","0","0","3"
"6","15","77831","0","0","0","0","3"
"6","20","77841","0","0","0","0","3"
"6","25","77851","0","0","0","0","3"
"101","1","77911","0","0","0","0","1"
"2","30","78011","0","0","0","0","5"
"2","60","78021","0","0","0","0","5"
"2","90","78031","0","0","0","0","5"
"2","120","78041","0","0","0","0","5"
"2","150","78051","0","0","0","0","5"
"1","20","78111","2","3","4","5","1"
"1","40","78121","2","3","4","5","1"
"1","60","78131","2","3","4","5","1"
"1","80","78141","2","3","4","5","1"
"1","100","78151","2","3","4","5","1"
"4","30","78211","0","0","0","0","1"
"4","60","78221","0","0","0","0","1"
"4","90","78231","0","0","0","0","1"
"4","120","78241","0","0","0","0","1"
"4","150","78251","0","0","0","0","1"
"2","30","78311","0","0","0","0","3"
"2","60","78321","0","0","0","0","3"
"2","90","78331","0","0","0","0","3"
"2","120","78341","0","0","0","0","3"
"2","150","78351","0","0","0","0","3"
"7","5","78411","0","0","0","0","2"
"7","10","78421","0","0","0","0","2"
"7","15","78431","0","0","0","0","2"
"7","20","78441","0","0","0","0","2"
"7","25","78451","0","0","0","0","2"
"6","5","78511","0","0","0","0","5"
"6","10","78521","0","0","0","0","5"
"6","15","78531","0","0","0","0","5"
"6","20","78541","0","0","0","0","5"
"6","25","78551","0","0","0","0","5"
"4","30","78611","0","0","0","0","1"
"4","60","78621","0","0","0","0","1"
"4","90","78631","0","0","0","0","1"
"4","120","78641","0","0","0","0","1"
"4","150","78651","0","0","0","0","1"
"7","5","78711","0","0","0","0","4"
"7","10","78721","0","0","0","0","4"
"7","15","78731","0","0","0","0","4"
"7","20","78741","0","0","0","0","4"
"7","25","78751","0","0","0","0","4"
"4","30","78811","0","0","0","0","5"
"4","60","78821","0","0","0","0","5"
"4","90","78831","0","0","0","0","5"
"4","120","78841","0","0","0","0","5"
"4","150","78851","0","0","0","0","5"
"2","30","78911","0","0","0","0","2"
"2","60","78921","0","0","0","0","2"
"2","90","78931","0","0","0","0","2"
"2","120","78941","0","0","0","0","2"
"2","150","78951","0","0","0","0","2"
"4","30","79011","0","0","0","0","4"
"4","60","79021","0","0","0","0","4"
"4","90","79031","0","0","0","0","4"
"4","120","79041","0","0","0","0","4"
"4","150","79051","0","0","0","0","4"
"6","5","79111","0","0","0","0","1"
"6","10","79121","0","0","0","0","1"
"6","15","79131","0","0","0","0","1"
"6","20","79141","0","0","0","0","1"
"6","25","79151","0","0","0","0","1"
"100","1","79211","0","0","0","0","2"
"2","30","79311","0","0","0","0","3"
"2","60","79321","0","0","0","0","3"
"2","90","79331","0","0","0","0","3"
"2","120","79341","0","0","0","0","3"
"2","150","79351","0","0","0","0","3"
"3","20","79411","2","3","4","5","1"
"3","40","79421","2","3","4","5","1"
"3","60","79431","2","3","4","5","1"
"3","80","79441","2","3","4","5","1"
"3","100","79451","2","3","4","5","1"
"4","30","79511","0","0","0","0","4"
"4","60","79521","0","0","0","0","4"
"4","90","79531","0","0","0","0","4"
"4","120","79541","0","0","0","0","4"
"4","150","79551","0","0","0","0","4"
"2","30","79611","0","0","0","0","1"
"2","60","79621","0","0","0","0","1"
"2","90","79631","0","0","0","0","1"
"2","120","79641","0","0","0","0","1"
"2","150","79651","0","0","0","0","1"
"7","5","79711","0","0","0","0","5"
"7","10","79721","0","0","0","0","5"
"7","15","79731","0","0","0","0","5"
"7","20","79741","0","0","0","0","5"
"7","25","79751","0","0","0","0","5"
"4","30","79811","0","0","0","0","2"
"4","60","79821","0","0","0","0","2"
"4","90","79831","0","0","0","0","2"
"4","120","79841","0","0","0","0","2"
"4","150","79851","0","0","0","0","2"
"4","30","79911","0","0","0","0","3"
"4","60","79921","0","0","0","0","3"
"4","90","79931","0","0","0","0","3"
"4","120","79941","0","0","0","0","3"
"4","150","79951","0","0","0","0","3"
"2","30","80011","0","0","0","0","5"
"2","60","80021","0","0","0","0","5"
"2","90","80031","0","0","0","0","5"
"2","120","80041","0","0","0","0","5"
"2","150","80051","0","0","0","0","5"
"6","5","80111","0","0","0","0","4"
"6","10","80121","0","0","0","0","4"
"6","15","80131","0","0","0","0","4"
"6","20","80141","0","0","0","0","4"
"6","25","80151","0","0","0","0","4"
"101","1","80211","0","0","0","0","2"
"6","5","80311","0","0","0","0","5"
"6","10","80321","0","0","0","0","5"
"6","15","80331","0","0","0","0","5"
"6","20","80341","0","0","0","0","5"
"6","25","80351","0","0","0","0","5"
"7","5","80411","0","0","0","0","1"
"7","10","80421","0","0","0","0","1"
"7","15","80431","0","0","0","0","1"
"7","20","80441","0","0","0","0","1"
"7","25","80451","0","0","0","0","1"
"7","5","80511","0","0","0","0","3"
"7","10","80521","0","0","0","0","3"
"7","15","80531","0","0","0","0","3"
"7","20","80541","0","0","0","0","3"
"7","25","80551","0","0","0","0","3"
"6","5","80611","0","0","0","0","4"
"6","10","80621","0","0","0","0","4"
"6","15","80631","0","0","0","0","4"
"6","20","80641","0","0","0","0","4"
"6","25","80651","0","0","0","0","4"
"1","20","80711","2","3","4","5","1"
"1","40","80721","2","3","4","5","1"
"1","60","80731","2","3","4","5","1"
"1","80","80741","2","3","4","5","1"
"1","100","80751","2","3","4","5","1"
"100","1","80811","0","0","0","0","1"
"7","5","80911","0","0","0","0","5"
"7","10","80921","0","0","0","0","5"
"7","15","80931","0","0","0","0","5"
"7","20","80941","0","0","0","0","5"
"7","25","80951","0","0","0","0","5"
"100","1","81011","0","0","0","0","3"
"7","5","81111","0","0","0","0","4"
"7","10","81121","0","0","0","0","4"
"7","15","81131","0","0","0","0","4"
"7","20","81141","0","0","0","0","4"
"7","25","81151","0","0","0","0","4"
"6","5","81211","0","0","0","0","2"
"6","10","81221","0","0","0","0","2"
"6","15","81231","0","0","0","0","2"
"6","20","81241","0","0","0","0","2"
"6","25","81251","0","0","0","0","2"
"4","30","81311","0","0","0","0","3"
"4","60","81321","0","0","0","0","3"
"4","90","81331","0","0","0","0","3"
"4","120","81341","0","0","0","0","3"
"4","150","81351","0","0","0","0","3"
"6","5","81411","0","0","0","0","4"
"6","10","81421","0","0","0","0","4"
"6","15","81431","0","0","0","0","4"
"6","20","81441","0","0","0","0","4"
"6","25","81451","0","0","0","0","4"
"2","30","81511","0","0","0","0","2"
"2","60","81521","0","0","0","0","2"
"2","90","81531","0","0","0","0","2"
"2","120","81541","0","0","0","0","2"
"2","150","81551","0","0","0","0","2"
"2","30","81611","0","0","0","0","4"
"2","60","81621","0","0","0","0","4"
"2","90","81631","0","0","0","0","4"
"2","120","81641","0","0","0","0","4"
"2","150","81651","0","0","0","0","4"
"2","30","81711","0","0","0","0","5"
"2","60","81721","0","0","0","0","5"
"2","90","81731","0","0","0","0","5"
"2","120","81741","0","0","0","0","5"
"2","150","81751","0","0","0","0","5"
"2","30","81811","0","0","0","0","3"
"2","60","81821","0","0","0","0","3"
"2","90","81831","0","0","0","0","3"
"2","120","81841","0","0","0","0","3"
"2","150","81851","0","0","0","0","3"
"6","5","81911","0","0","0","0","1"
"6","10","81921","0","0","0","0","1"
"6","15","81931","0","0","0","0","1"
"6","20","81941","0","0","0","0","1"
"6","25","81951","0","0","0","0","1"
"5","20","82011","2","3","4","5","1"
"5","40","82021","2","3","4","5","1"
"5","60","82031","2","3","4","5","1"
"5","80","82041","2","3","4","5","1"
"5","100","82051","2","3","4","5","1"
"4","30","82111","0","0","0","0","5"
"4","60","82121","0","0","0","0","5"
"4","90","82131","0","0","0","0","5"
"4","120","82141","0","0","0","0","5"
"4","150","82151","0","0","0","0","5"
"7","5","82211","0","0","0","0","1"
"7","10","82221","0","0","0","0","1"
"7","15","82231","0","0","0","0","1"
"7","20","82241","0","0","0","0","1"
"7","25","82251","0","0","0","0","1"
"100","1","82311","0","0","0","0","2"
"2","30","82411","0","0","0","0","4"
"2","60","82421","0","0","0","0","4"
"2","90","82431","0","0","0","0","4"
"2","120","82441","0","0","0","0","4"
"2","150","82451","0","0","0","0","4"
"6","5","82511","0","0","0","0","2"
"6","10","82521","0","0","0","0","2"
"6","15","82531","0","0","0","0","2"
"6","20","82541","0","0","0","0","2"
"6","25","82551","0","0","0","0","2"
"100","1","82611","0","0","0","0","5"
"4","30","82711","0","0","0","0","2"
"4","60","82721","0","0","0","0","2"
"4","90","82731","0","0","0","0","2"
"4","120","82741","0","0","0","0","2"
"4","150","82751","0","0","0","0","2"
"101","1","82811","0","0","0","0","4"
"2","30","82911","0","0","0","0","1"
"2","60","82921","0","0","0","0","1"
"2","90","82931","0","0","0","0","1"
"2","120","82941","0","0","0","0","1"
"2","150","82951","0","0","0","0","1"
"7","5","83011","0","0","0","0","3"
"7","10","83021","0","0","0","0","3"
"7","15","83031","0","0","0","0","3"
"7","20","83041","0","0","0","0","3"
"7","25","83051","0","0","0","0","3"
"4","30","83111","0","0","0","0","5"
"4","60","83121","0","0","0","0","5"
"4","90","83131","0","0","0","0","5"
"4","120","83141","0","0","0","0","5"
"4","150","83151","0","0","0","0","5"
"4","30","83211","0","0","0","0","3"
"4","60","83221","0","0","0","0","3"
"4","90","83231","0","0","0","0","3"
"4","120","83241","0","0","0","0","3"
"4","150","83251","0","0","0","0","3"
"3","20","83311","2","3","4","5","1"
"3","40","83321","2","3","4","5","1"
"3","60","83331","2","3","4","5","1"
"3","80","83341","2","3","4","5","1"
"3","100","83351","2","3","4","5","1"
"6","5","83411","0","0","0","0","2"
"6","10","83421","0","0","0","0","2"
"6","15","83431","0","0","0","0","2"
"6","20","83441","0","0","0","0","2"
"6","25","83451","0","0","0","0","2"
"7","5","83511","0","0","0","0","3"
"7","10","83521","0","0","0","0","3"
"7","15","83531","0","0","0","0","3"
"7","20","83541","0","0","0","0","3"
"7","25","83551","0","0","0","0","3"
"6","5","83611","0","0","0","0","5"
"6","10","83621","0","0","0","0","5"
"6","15","83631","0","0","0","0","5"
"6","20","83641","0","0","0","0","5"
"6","25","83651","0","0","0","0","5"
"4","30","83711","0","0","0","0","4"
"4","60","83721","0","0","0","0","4"
"4","90","83731","0","0","0","0","4"
"4","120","83741","0","0","0","0","4"
"4","150","83751","0","0","0","0","4"
"2","30","83811","0","0","0","0","2"
"2","60","83821","0","0","0","0","2"
"2","90","83831","0","0","0","0","2"
"2","120","83841","0","0","0","0","2"
"2","150","83851","0","0","0","0","2"
"4","30","83911","0","0","0","0","5"
"4","60","83921","0","0","0","0","5"
"4","90","83931","0","0","0","0","5"
"4","120","83941","0","0","0","0","5"
"4","150","83951","0","0","0","0","5"
"7","5","84011","0","0","0","0","2"
"7","10","84021","0","0","0","0","2"
"7","15","84031","0","0","0","0","2"
"7","20","84041","0","0","0","0","2"
"7","25","84051","0","0","0","0","2"
"7","5","84111","0","0","0","0","1"
"7","10","84121","0","0","0","0","1"
"7","15","84131","0","0","0","0","1"
"7","20","84141","0","0","0","0","1"
"7","25","84151","0","0","0","0","1"
"7","5","84211","0","0","0","0","5"
"7","10","84221","0","0","0","0","5"
"7","15","84231","0","0","0","0","5"
"7","20","84241","0","0","0","0","5"
"7","25","84251","0","0","0","0","5"
"100","1","84311","0","0","0","0","3"
"2","30","84411","0","0","0","0","1"
"2","60","84421","0","0","0","0","1"
"2","90","84431","0","0","0","0","1"
"2","120","84441","0","0","0","0","1"
"2","150","84451","0","0","0","0","1"
"7","5","84511","0","0","0","0","4"
"7","10","84521","0","0","0","0","4"
"7","15","84531","0","0","0","0","4"
"7","20","84541","0","0","0","0","4"
"7","25","84551","0","0","0","0","4"
"5","20","84611","2","3","4","5","1"
"5","40","84621","2","3","4","5","1"
"5","60","84631","2","3","4","5","1"
"5","80","84641","2","3","4","5","1"
"5","100","84651","2","3","4","5","1"
