4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"10001","0","0","0","10020157","10020158","2","0","22","0","11","0","10020156"
"10001","0","0","0","10020158","10020480","2","0","21","0","7","0","10020157"
"1","0","0","0","10020167","10020168","2","0","17","0","3","0","10020560"
"0","0","0","0","10020168","10020169","2","0","16","0","12","0","10020167"
"10002","0","0","0","10020169","10020175","2","0","15","0","7","10020477","10020168"
"2","0","0","0","10020175","10020176","2","0","14","0","2","0","10020169"
"0","0","0","0","10020176","10020178","2","0","13","0","6","0","10020175"
"2","0","0","0","10020177","10020179","2","10020479","11","0","14","0","10020178"
"4","0","0","0","10020178","10020177","2","0","12","0","14","0","10020176"
"0","0","0","0","10020179","10020180","2","0","10","0","4","0","10020177"
"10003","0","0","0","10020180","10020182","2","0","9","0","7","0","10020179"
"3","0","0","0","10020182","10020183","2","0","8","0","3","0","10020180"
"10001","0","0","0","10020183","10020184","2","0","7","0","11","0","10020182"
"1","0","0","0","10020184","10020185","2","0","6","0","2","0","10020183"
"0","0","0","0","10020185","10020186","2","0","5","0","12","0","10020184"
"0","0","0","0","10020186","10020187","2","0","4","0","6","0","10020185"
"3","0","0","0","10020187","10020188","2","0","3","0","14","0","10020186"
"10003","0","0","0","10020188","10020189","2","0","2","0","7","0","10020187"
"1","0","0","0","10020189","10020190","2","0","1","0","2","0","10020188"
"0","0","0","0","10020190","10020191","2","0","0","0","13","0","10020189"
"0","0","0","0","10020191","10020192","2","0","66","0","6","0","10020190"
"10001","0","0","0","10020192","10020193","2","0","65","0","7","0","10020191"
"1","0","0","0","10020193","10020194","2","0","64","0","3","0","10020192"
"0","0","0","0","10020194","10020202","2","0","63","0","4","0","10020193"
"1","0","0","0","10020202","10020203","2","0","62","0","2","0","10020194"
"10001","0","0","0","10020203","10020450","2","0","61","0","7","0","10020202"
"2","0","0","0","10020234","10020235","2","0","36","0","2","0","10020476"
"10002","0","0","0","10020235","10020236","2","0","35","0","7","0","10020234"
"1","0","0","0","10020236","10020237","2","0","34","0","2","0","10020235"
"0","0","0","0","10020237","10020239","2","0","33","0","4","10020549","10020236"
"10001","0","0","0","10020239","10020253","2","0","32","0","7","0","10020237"
"0","0","0","0","10020253","10020254","2","0","31","0","6","0","10020239"
"0","0","0","0","10020254","10020255","2","0","30","0","12","0","10020253"
"2","0","0","0","10020255","10020256","2","10020555","29","0","3","0","10020254"
"10001","0","0","0","10020256","10020257","2","0","28","0","7","0","10020255"
"0","0","0","0","10020257","10020258","2","0","27","0","5","0","10020256"
"0","0","0","0","10020258","10020410","2","0","26","0","6","0","10020257"
"0","0","0","0","10020260","10020261","2","0","24","0","12","0","10020410"
"1","0","0","0","10020261","10020262","2","0","23","0","2","0","10020260"
"0","0","0","0","10020262","10020263","2","0","22","0","4","0","10020261"
"10002","0","0","0","10020263","10020264","2","0","21","0","7","0","10020262"
"4","0","0","0","10020264","10020265","2","0","20","0","14","0","10020263"
"0","0","0","0","10020265","10020266","2","0","19","0","12","0","10020264"
"10001","0","0","0","10020266","10020267","2","0","18","0","11","0","10020265"
"2","0","0","0","10020267","10020268","2","0","17","0","3","0","10020266"
"3","0","0","0","10020268","10020269","2","0","16","0","2","0","10020267"
"0","0","0","0","10020269","10020270","2","0","15","0","4","10020273","10020268"
"1","0","0","0","10020270","10020271","2","0","14","0","2","0","10020269"
"3","0","0","0","10020271","10020275","2","0","13","0","2","0","10020270"
"0","0","0","0","10020272","10020274","2","0","13","0","6","0","10020273"
"10001","0","0","0","10020273","10020272","2","0","14","0","7","0","10020269"
"5","0","0","0","10020274","10020276","2","0","12","0","14","0","10020272"
"2","0","0","0","10020275","10020276","2","0","12","0","3","0","10020271"
"10003","0","0","0","10020276","10020277","2","10020275","11","0","7","0","10020274"
"1","0","0","0","10020277","10020278","2","0","10","0","2","0","10020276"
"3","0","0","0","10020278","10020279","2","0","9","0","14","0","10020277"
"10001","0","0","0","10020279","10020280","2","0","8","0","7","0","10020278"
"0","0","0","0","10020280","10020281","2","0","7","0","6","0","10020279"
"2","0","0","0","10020281","10020282","2","0","6","0","2","0","10020280"
"10001","0","0","0","10020282","10020283","2","0","5","0","11","0","10020281"
"0","0","0","0","10020283","10020284","2","0","4","0","4","0","10020282"
"0","0","0","0","10020284","10020285","2","0","3","0","5","0","10020283"
"1","0","0","0","10020285","10020286","2","0","2","0","2","0","10020284"
"10003","0","0","0","10020286","10020287","2","0","1","0","7","0","10020285"
"0","0","0","0","10020287","10020288","2","0","0","0","13","0","10020286"
"10001","0","0","0","10020288","10020289","2","0","66","0","7","0","10020287"
"0","0","0","0","10020289","10020290","2","0","65","0","5","0","10020288"
"1","0","0","0","10020290","10020291","2","0","64","0","2","0","10020289"
"0","0","0","0","10020291","10020292","2","0","63","0","6","0","10020290"
"0","0","0","0","10020292","10020293","2","0","62","0","12","0","10020291"
"1","0","0","0","10020293","10020294","2","0","61","0","2","0","10020292"
"0","0","0","0","10020294","10020295","2","0","60","0","4","10020545","10020293"
"1","0","0","0","10020295","10020296","2","0","59","0","3","0","10020294"
"10001","0","0","0","10020296","10020419","2","0","58","0","7","0","10020295"
"0","0","0","0","10020331","10020336","2","0","45","0","12","0","10020431"
"3","0","0","0","10020336","10020337","2","0","44","0","14","0","10020331"
"2","0","0","0","10020337","10020338","2","0","43","0","2","0","10020336"
"10002","0","0","0","10020338","10020339","2","0","42","0","7","0","10020337"
"10001","0","0","0","10020339","10020412","2","0","41","0","11","0","10020338"
"2","0","0","0","10020341","10020342","2","0","39","0","2","0","10020412"
"0","0","0","0","10020342","10020343","2","0","38","0","4","0","10020341"
"1","0","0","0","10020343","10020344","2","0","37","0","3","0","10020342"
"1","0","0","0","10020344","10020345","2","0","36","0","2","0","10020343"
"0","0","0","0","10020345","10020346","2","0","35","0","12","0","10020344"
"0","0","0","0","10020346","10020347","2","0","34","0","6","0","10020345"
"1","0","0","0","10020347","10020348","2","0","33","0","2","0","10020346"
"3","0","0","0","10020348","10020349","2","0","32","0","14","0","10020347"
"0","0","0","0","10020349","10020351","2","0","31","0","4","10020350","10020348"
"3","0","0","0","10020350","10020352","2","0","32","0","3","0","10020349"
"10002","0","0","0","10020351","10020353","2","0","30","0","7","0","10020349"
"3","0","0","0","10020352","10020355","2","0","31","0","2","0","10020350"
"2","0","0","0","10020353","10020354","2","0","29","0","3","0","10020351"
"2","0","0","0","10020354","10020358","2","0","28","0","2","0","10020353"
"5","0","0","0","10020355","10020356","2","0","30","0","14","0","10020352"
"10003","0","0","0","10020356","10020357","2","0","29","0","7","0","10020355"
"3","0","0","0","10020357","10020358","2","0","28","0","3","0","10020356"
"0","0","0","0","10020358","10020359","2","10020357","27","0","6","0","10020354"
"0","0","0","0","10020359","10020360","2","0","26","0","5","0","10020358"
"0","0","0","0","10020360","10020361","2","0","25","0","4","0","10020359"
"3","0","0","0","10020361","10020362","2","0","24","0","2","0","10020360"
"10001","0","0","0","10020362","10020363","2","0","23","0","7","0","10020361"
"1","0","0","0","10020363","10020364","2","0","22","0","2","0","10020362"
"4","0","0","0","10020364","10020365","2","0","21","0","14","0","10020363"
"0","0","0","0","10020365","10020366","2","0","20","0","4","0","10020364"
"0","0","0","0","10020366","10020367","2","0","19","0","5","0","10020365"
"1","0","0","0","10020367","10020368","2","0","18","0","3","0","10020366"
"10001","0","0","0","10020368","10020369","2","0","17","0","11","0","10020367"
"1","0","0","0","10020369","10020370","2","0","16","0","2","0","10020368"
"0","0","0","0","10020370","10020440","2","0","15","0","4","10020437","10020369"
"3","0","0","0","10020382","10020383","2","0","4","0","3","0","10020449"
"0","0","0","0","10020383","10020384","2","0","3","0","6","0","10020382"
"2","0","0","0","10020384","10020385","2","0","2","0","2","0","10020383"
"1","0","0","0","10020385","10020386","2","0","1","0","2","0","10020384"
"0","0","0","0","10020386","10020387","2","0","0","0","13","0","10020385"
"0","0","0","0","10020387","10020388","2","0","66","0","6","0","10020386"
"0","0","0","0","10020388","10020389","2","0","65","0","4","0","10020387"
"2","0","0","0","10020389","10020390","2","0","64","0","3","0","10020388"
"0","0","0","0","10020390","10020002","2","0","63","0","12","0","10020389"
"1","0","0","10020582","10020404","10020405","2","10020581","6","0","2","0","10020079"
"3","0","0","0","10020405","10020406","2","0","5","0","3","0","10020404"
"10001","0","0","0","10020406","10020083","2","0","4","0","11","0","10020405"
"10001","0","0","0","10020407","10020094","2","0","60","0","7","0","10020092"
"2","0","0","0","10020408","10020150","2","0","30","0","3","0","10020148"
"2","0","0","0","10020410","10020260","2","0","25","0","3","0","10020258"
"2","0","0","0","10020412","10020341","2","0","40","0","3","0","10020339"
"0","0","0","0","10020419","10020420","2","0","57","0","6","0","10020296"
"10001","0","0","0","10020420","10020421","2","10020547","56","0","11","0","10020419"
"0","0","0","0","10020421","10020422","2","0","55","0","4","0","10020420"
"3","0","0","0","10020422","10020423","2","0","54","0","14","0","10020421"
"10001","0","0","0","10020423","10020424","2","0","53","0","7","10020426","10020422"
"10002","0","0","0","10020424","10020436","2","0","52","0","7","0","10020423"
"10003","0","0","0","10020425","10020427","2","0","51","0","7","0","10020426"
"2","0","0","0","10020426","10020425","2","0","52","0","3","0","10020423"
"3","0","0","0","10020427","10020428","2","0","50","0","3","0","10020425"
"0","0","0","0","10020428","10020429","2","0","49","0","4","0","10020427"
"10001","0","0","0","10020429","10020430","2","0","48","0","7","0","10020428"
"10001","0","0","0","10020430","10020431","2","0","47","0","11","0","10020429"
"0","0","0","0","10020431","10020331","2","10020432","46","0","6","0","10020430"
"0","0","0","0","10020432","10020431","2","0","47","0","4","0","10020433"
"1","0","0","0","10020433","10020432","2","0","48","0","2","0","10020434"
"0","0","0","0","10020434","10020433","2","0","49","0","12","0","10020435"
"3","0","0","0","10020435","10020434","2","0","50","0","2","0","10020436"
"3","0","0","0","10020436","10020435","2","0","51","0","3","0","10020424"
"3","0","0","0","10020437","10020438","2","0","16","0","2","0","10020370"
"6","0","0","0","10020438","10020439","2","0","15","0","14","0","10020437"
"10003","0","0","0","10020439","10020441","2","0","14","0","7","0","10020438"
"10002","0","0","0","10020440","10020441","2","0","14","0","7","0","10020370"
"1","0","0","0","10020441","10020442","2","10020440","13","0","3","0","10020439"
"3","0","0","0","10020442","10020443","2","0","12","0","14","0","10020441"
"0","0","0","0","10020443","10020444","2","0","11","0","6","0","10020442"
"10001","0","0","0","10020444","10020445","2","0","10","0","7","0","10020443"
"10001","0","0","0","10020445","10020446","2","0","9","0","11","0","10020444"
"1","0","0","0","10020446","10020447","2","0","8","0","2","0","10020445"
"5","0","0","0","10020447","10020448","2","0","7","0","14","0","10020446"
"0","0","0","0","10020448","10020449","2","0","6","0","5","0","10020447"
"10003","0","0","0","10020449","10020382","2","0","5","0","7","0","10020448"
"2","0","0","0","10020450","10020451","2","0","60","0","2","0","10020203"
"10001","0","0","0","10020451","10020452","2","0","59","0","11","0","10020450"
"3","0","0","0","10020452","10020453","2","0","58","0","14","0","10020451"
"0","0","0","0","10020453","10020454","2","0","57","0","5","0","10020452"
"1","0","0","0","10020454","10020455","2","0","56","0","3","0","10020453"
"10002","0","0","0","10020455","10020456","2","0","55","0","7","0","10020454"
"10001","0","0","0","10020456","10020457","2","0","54","0","11","10020458","10020455"
"1","0","0","0","10020457","10020460","2","0","53","0","3","0","10020456"
"0","0","0","0","10020458","10020459","2","0","53","0","4","0","10020456"
"2","0","0","0","10020459","10020463","2","0","52","0","2","0","10020458"
"0","0","0","0","10020460","10020461","2","0","52","0","12","0","10020457"
"4","0","0","0","10020461","10020462","2","0","51","0","14","0","10020460"
"0","0","0","0","10020462","10020464","2","10020463","50","0","5","0","10020461"
"3","0","0","0","10020463","10020462","2","0","51","0","3","0","10020459"
"3","0","0","0","10020464","10020465","2","0","49","0","14","0","10020462"
"10001","0","0","0","10020465","10020466","2","0","48","0","7","0","10020464"
"0","0","0","0","10020466","10020467","2","0","47","0","4","0","10020465"
"1","0","0","0","10020467","10020468","2","0","46","0","2","0","10020466"
"0","0","0","0","10020468","10020469","2","0","45","0","6","0","10020467"
"1","0","0","0","10020469","10020470","2","0","44","0","2","0","10020468"
"3","0","0","0","10020470","10020471","2","0","43","0","3","0","10020469"
"3","0","0","0","10020471","10020472","2","0","42","0","14","0","10020470"
"1","0","0","0","10020472","10020473","2","0","41","0","2","0","10020471"
"10001","0","0","0","10020473","10020474","2","0","40","0","11","0","10020472"
"0","0","0","0","10020474","10020475","2","0","39","0","4","0","10020473"
"10001","0","0","0","10020475","10020476","2","0","38","0","7","0","10020474"
"0","0","0","0","10020476","10020234","2","0","37","0","6","0","10020475"
"10003","0","0","0","10020477","10020478","2","0","14","0","7","0","10020169"
"1","0","0","0","10020478","10020479","2","0","13","0","2","0","10020477"
"2","0","0","0","10020479","10020177","2","0","12","0","3","0","10020478"
"1","0","0","0","10020480","10020559","2","0","20","0","2","10020556","10020158"
"0","0","0","0","10020491","10020492","2","0","57","0","6","0","10020101"
"10001","0","0","0","10020492","10020493","2","0","56","0","7","0","10020491"
"10001","0","0","0","10020493","10020494","2","0","55","0","11","0","10020492"
"3","0","0","0","10020494","10020495","2","0","54","0","14","0","10020493"
"0","0","0","0","10020495","10020496","2","0","53","0","5","0","10020494"
"1","0","0","0","10020496","10020497","2","0","52","0","3","0","10020495"
"2","0","0","0","10020497","10020498","2","0","51","0","2","0","10020496"
"4","0","0","0","10020498","10020499","2","0","50","0","14","0","10020497"
"0","0","0","0","10020499","10020500","2","0","49","0","6","0","10020498"
"0","0","0","0","10020500","10020501","2","0","48","0","4","0","10020499"
"10002","0","0","0","10020501","10020502","2","0","47","0","7","0","10020500"
"0","0","0","0","10020502","10020503","2","0","46","0","12","0","10020501"
"1","0","0","0","10020503","10020504","2","0","45","0","2","10020505","10020502"
"1","0","0","0","10020504","10020507","2","0","44","0","2","0","10020503"
"2","0","0","0","10020505","10020506","2","0","44","0","2","0","10020503"
"10001","0","0","0","10020506","10020508","2","0","43","0","11","0","10020505"
"10001","0","0","0","10020507","10020510","2","0","43","0","7","0","10020504"
"2","0","0","0","10020508","10020509","2","0","42","0","3","0","10020506"
"0","0","0","0","10020509","10020511","2","10020510","41","0","4","0","10020508"
"1","0","0","0","10020510","10020509","2","0","42","0","2","0","10020507"
"3","0","0","0","10020511","10020512","2","0","40","0","14","0","10020509"
"0","0","0","0","10020512","10020127","2","0","39","0","5","0","10020511"
"1","10020583","0","0","10020515","10020516","2","0","9","0","2","10020576","10020064"
