43470b2ce8649168739e1dbfdea83c047eb3c0bc2e40101f0dd92627f3548382,496ca967e6a1aaf8754042b87e0a4b6db609be0910dbdd5ceac01dbdd78ae167,c40c9ad182ab9009c5e5f7618dfac9da46a8dcde18820165a26574bffc6a2330,87f6673e1cd878b1f25c97b6bcb372ecb7806972bd75023a7bb534cb7fad3921,fde545f96b4d2ec168c65c7ecabac5c7c0afdaf9cfbd9f55f71903e2d505c27a,11a54d834a39a579e17a39e31e85ed30caf4b9ac7add8a5c17a45f5b80116331,48615985064557ced1ba19043ac15a47a7f2a9c31bf2bf08ec4f6c59e2682a4e,74ba2529e45f470767d02d5d37cd8614e5ed25ebbe1b97d677a91531f0a4a359,b26c91eaa2eee7f1c2c67c5b4c7dfc01d5e68d9051652685fae1e6817ad2b57c,2d222b424393251327f568c4dd3abcf32b634d84259c3f7ce4363ca12dfd2ccf,cbd7f46c52b7b341c6683f46a6a5fd9197b310c754a790ebb649e6526a0a77f2,91cd042da33fc102a008c6700c68b6a2938bcbc9c25b810aaf385a1e8dd76ffe,b7ccb6cd8d9741b82a480848b04eae95dc509430ad6f59ea8d055e37874a0faf,3a5c18d2ba373d657520bb6fe855c9c60e77f81baac848840f088e410e39a52b,f121c3787172af2144aafd25c123faf9e5b9cd30b42de310bcdb0318cc1b98b7,aaa16fb7967c1a0917eeb13f6fdf89ba9af1088b13a8af08c823590185895e75,c255f3acafeefee5cefb3a102dedc8df0cae2d2fe8aba6599bda7afe34b1ef4a,5bb58278c8d3b251c88e00e033dac217744fdbcc6069dd5b86a72a596425babc,934218a3ed83d3c68276620bc1c33994003cb406e8882e2ee95c0aad268aada4,d4a41fe00f9c21166826b09b1238268bc2fc1526b7409947474dbe88db4e2525,d4b9d8f59589e74c8bef3832087e20cf111650bf5704c6463630eebd7ff848f4,743a29e71bab25e8c90957b69f3e876749f4d8f24079baf34932a15fd5bbb973,09b5f8da11c5f65efcdeeefc365894762a474d47ec38fa93bf61346291725170,bd4f559f48722210e791bdc479b3a8c7c0fda6c0125b259b9fea39f63a908401,bb80d1f0094d9ecc9cdc191c51f856c6d28baf4777ddd3ffcaa3d23830f7d67d,4f60feb101fb600a60bed46e23bdc6ef0238660b2d151eab5c27312bd8337fa5,7764b3e8a694a4ab3cb2872dccd418427df46e6ff9ba0097246baa4d93dd1d5c,ae61cfd0e010aabd75f786bc7321651d449917fd6732020fc7d0b9d507a4887b,3f0626efdee9d80cabc8575be9286342ee15b717660b69937ed876bbb29acffc,9b294be69fdb7e251a6434d9a4fd722c8b8ca7c8a116d126a00a51fdeb6b72e9,8f6e02e7e386ff13682143f8cbf83de49fbea1cd19304c6a64006f4642e01c9a,f0b656e8438382ece1f48ffd07e0e4db0a0e3a3575e4058ae4070cb913c15ff4,b51a8295e1b87e79b015bae3e73fd636a7afd1d64a076b0897a94ca821d0999b,bde3a247162035a6d7f4d60f143baedd3b50349f4069072f081c8e46d3e378cc,2b5edea2793585a5bb3c72634adcb0f93abe0dfd158c247fe9dedee35f55b321,2e27738c59537357cdfcd80dcbc89c95f5d26ac6786d05ca192b4a3cc93634e9,23b4c3bb3c871b022f715c1aeecc2226c3f85ba7feb44774949e88e12bccceaa,dfa3c37d24c7432fd521af6c49f23dee984fa31a39d03b4b82c4a582aa895ddb,2dd52e2976e97115f5c423bc9d93b8ce04a6e8f5000f7cf81baa32c7ba794cd0,d3e4ba95245cac23c8ef27327e235149160ab50bfb7533df3a0666d21f39d6be,0e7afa2db4161b0c2070560ac594ba165752748267b832b70040ca9a2d381d1f
"600110381","1","620090135","0","30","0","0","620110035","18","620300035","0","0","0","61001005","0","0","0","0","0","36","492","1","61001007","0","38001","0","0","0","38001","1","0","61001004","1","0","0","0","1","600000109","0","0","0"
"600110391","1","620090136","0","30","0","0","620110036","18","620300036","0","0","0","61001005","0","0","0","0","0","36","500","1","61001007","0","39001","0","0","0","39001","1","0","61001004","1","0","0","0","1","600000110","0","0","0"
"600110401","1","620090137","0","30","0","0","620110037","18","620300037","0","0","0","61001005","0","0","0","0","0","36","514","1","61001007","0","40001","0","0","0","40001","1","0","61001004","1","0","0","0","1","600000111","0","0","0"
"600110411","1","620090138","0","30","0","0","620110038","18","620300038","0","0","0","61001005","0","0","0","0","0","36","518","1","61001007","0","41001","0","0","0","41001","1","0","61001004","1","0","0","0","1","600000112","0","0","0"
"600110421","1","620090139","0","30","0","0","620110039","18","620300039","0","0","0","61001005","0","0","0","0","0","36","523","1","61001007","0","42001","0","0","0","42001","1","0","61001004","1","0","0","0","1","600000113","0","0","0"
"600110431","1","620090140","0","30","0","0","620110040","18","620300040","0","0","0","61001005","0","0","0","0","0","36","538","1","61001007","0","43001","0","0","0","43001","1","0","61001004","1","0","0","0","1","600000114","0","0","0"
"600110441","1","620090141","0","30","0","0","620110041","18","620300041","0","0","0","61001005","0","0","0","0","0","36","551","1","61001007","0","44001","0","0","0","44001","1","0","61001004","1","0","0","0","1","600000115","0","0","0"
"600110451","1","620090142","0","30","0","0","620110042","18","620300042","0","0","0","61001005","0","0","0","0","0","36","565","1","61001007","0","45001","0","0","0","45001","1","0","61001004","1","0","0","0","1","600000116","0","0","0"
"600110461","1","620090143","0","30","0","0","620110043","18","620300043","0","0","0","61001005","0","0","0","0","0","36","574","1","61001007","0","46001","0","0","0","46001","1","0","61001004","1","0","0","0","1","600000117","0","0","0"
"600110471","1","620090144","0","30","0","0","620110044","18","620300044","0","0","0","61001005","0","0","0","0","0","36","577","1","61001007","0","47001","0","0","0","47001","1","0","61001004","1","0","0","0","1","600000118","0","0","0"
"600110481","1","620090145","0","30","0","0","620110045","18","620300045","0","0","0","61001005","0","0","0","0","0","36","587","1","61001007","0","48001","0","0","0","48001","1","0","61001004","1","0","0","0","1","600000119","0","0","0"
"600110491","1","620090146","0","30","0","0","620110046","18","620300046","0","0","0","61001005","0","0","0","0","0","36","598","1","61001007","0","49001","0","0","0","49001","1","0","61001004","1","0","0","0","1","600000120","0","0","0"
"600110501","1","620090147","0","30","0","0","620110047","18","620300047","0","0","0","61001005","0","0","0","0","0","36","614","1","61001007","0","50001","0","0","0","50001","1","0","61001004","1","0","0","0","1","600000121","0","0","0"
"600110511","1","620090148","0","30","0","0","620110048","18","620300048","0","0","0","61001005","0","0","0","0","0","36","621","1","61001007","0","51001","0","0","0","51001","1","0","61001004","1","0","0","0","1","600000122","0","0","0"
"600110521","1","620090149","0","30","0","0","620110049","18","620300049","0","0","0","61001005","0","0","0","0","0","36","629","1","61001007","0","52001","0","0","0","52001","1","0","61001004","1","0","0","0","1","600000123","0","0","0"
"600110531","1","620090150","0","30","0","0","620110050","18","620300050","0","0","0","61001005","0","0","0","0","0","36","640","1","61001007","0","53001","0","0","0","53001","1","0","61001004","1","0","0","0","1","600000124","0","0","0"
"600110541","1","620090151","0","30","0","0","620110051","18","620300051","0","0","0","61001005","0","0","0","0","0","36","647","1","61001007","0","54001","0","0","0","54001","1","0","61001004","1","0","0","0","1","600000125","0","0","0"
"600110551","1","620090152","0","30","0","0","620110052","18","620300052","0","0","0","61001005","0","0","0","0","0","36","652","1","61001007","0","55001","0","0","0","55001","1","0","61001004","1","0","0","0","1","600000126","0","0","0"
"600110561","1","620090153","0","30","0","0","620110053","18","620300053","0","0","0","61001005","0","0","0","0","0","36","659","1","61001007","0","56001","0","0","0","56001","1","0","61001004","1","0","0","0","1","600000127","0","0","0"
"600110571","1","620090154","0","30","0","0","620110054","18","620300054","0","0","0","61001005","0","0","0","0","0","36","662","1","61001007","0","57001","0","0","0","57001","1","0","61001004","1","0","0","0","1","600000128","0","0","0"
"600110581","1","620090155","0","30","0","0","620110055","18","620300055","0","0","0","61001005","0","0","0","0","0","36","667","1","61001007","0","58001","0","0","0","58001","1","0","61001004","1","0","0","0","1","600000129","0","0","0"
"600110591","1","620090156","0","30","0","0","620110056","18","620300056","0","0","0","61001005","0","0","0","0","0","36","679","1","61001007","0","59001","0","0","0","59001","1","0","61001004","1","0","0","0","1","600000130","0","0","0"
"600110601","1","620090157","0","30","0","0","620110057","18","620300057","0","0","0","61001005","0","0","0","0","0","36","683","1","61001007","0","60001","0","0","0","60001","1","0","61001004","1","0","0","0","1","600000131","0","0","0"
"600110611","1","620090158","0","30","0","0","620110058","18","620300058","0","0","0","61001005","0","0","0","0","0","36","692","1","61001007","0","61001","0","0","0","61001","1","0","61001004","1","0","0","0","1","600000132","0","0","0"
"600110621","1","620090159","0","30","0","0","620110059","18","620300059","0","0","0","61001005","0","0","0","0","0","36","698","1","61001007","0","62001","0","0","0","62001","1","0","61001004","1","0","0","0","1","600000133","0","0","0"
"600110631","1","620090160","0","30","0","0","620110060","18","620300060","0","0","0","61001005","0","0","0","0","0","36","703","1","61001007","0","63001","0","0","0","63001","1","0","61001004","1","0","0","0","1","600000134","0","0","0"
"600110641","1","620090161","0","30","0","0","620110061","18","620300061","0","0","0","61001005","0","0","0","0","0","36","713","1","61001007","0","64001","0","0","0","64001","1","0","61001004","1","0","0","0","1","600000135","0","0","0"
"600110651","1","620090162","0","30","0","0","620110062","18","620300062","0","0","0","61001005","0","0","0","0","0","36","722","1","61001007","0","65001","0","0","0","65001","1","0","61001004","1","0","0","0","1","600000136","0","0","0"
"600110661","1","620090163","0","30","0","0","620110063","18","620300063","0","0","0","61001005","0","0","0","0","0","36","733","1","61001007","0","66001","0","0","0","66001","1","0","61001004","1","0","0","0","1","600000137","0","0","0"
"600110671","1","620090164","0","30","0","0","620110064","18","620300064","0","0","0","61001005","0","0","0","0","0","36","741","1","61001007","0","67001","0","0","0","67001","1","0","61001004","1","0","0","0","1","600000138","0","0","0"
"600110681","1","620090165","0","30","0","0","620110065","18","620300065","0","0","0","61001005","0","0","0","0","0","36","750","1","61001007","0","68001","0","0","0","68001","1","0","61001004","1","0","0","0","1","600000139","0","0","0"
"600110691","1","620090166","0","30","0","0","620110066","18","620300066","0","0","0","61001005","0","0","0","0","0","36","762","1","61001007","0","69001","0","0","0","69001","1","0","61001004","1","0","0","0","1","600000140","0","0","0"
"600110031","1","620370001","0","30","0","0","620440001","18","620060001","0","0","0","61001005","0","0","0","0","0","36","258","1","61001007","0","3001","0","0","0","3001","1","0","61001004","1","0","0","0","1","600000145","0","0","0"
"600110041","1","620370001","0","30","0","0","620440001","18","620060001","0","0","0","61001005","0","0","0","0","0","36","258","1","61001007","0","4001","0","0","0","4001","1","0","61001004","1","0","0","0","1","600000146","0","0","0"
"600110051","1","620370002","0","30","0","0","620440002","18","620060002","0","0","0","61001005","0","0","0","0","0","36","268","1","61001007","0","5001","0","0","0","5001","1","0","61001004","1","0","0","0","1","600000147","0","0","0"
"600110061","1","620370003","0","30","0","0","620440003","18","620060003","0","0","0","61001005","0","0","0","0","0","36","273","1","61001007","0","6001","0","0","0","6001","1","0","61001004","1","0","0","0","1","600000148","0","0","0"
"600110071","1","620370004","0","30","0","0","620440004","18","620060004","0","0","0","61001005","0","0","0","0","0","36","281","1","61001007","0","7001","0","0","0","7001","1","0","61001004","1","0","0","0","1","600000149","0","0","0"
"600110081","1","620370005","0","30","0","0","620440005","18","620060005","0","0","0","61001005","0","0","0","0","0","36","288","1","61001007","0","8001","0","0","0","8001","1","0","61001004","1","0","0","0","1","600000150","0","0","0"
"600110091","1","620370006","0","30","0","0","620440006","18","620060006","0","0","0","61001005","0","0","0","0","0","36","298","1","61001007","0","9001","0","0","0","9001","1","0","61001004","1","0","0","0","1","600000151","0","0","0"
"600110101","1","620370007","0","30","0","0","620440007","18","620060007","0","0","0","61001005","0","0","0","0","0","36","309","1","61001007","0","10001","0","0","0","10001","1","0","61001004","1","0","0","0","1","600000152","0","0","0"
"600110111","1","620370008","0","30","0","0","620440008","18","620060008","0","0","0","61001005","0","0","0","0","0","36","313","1","61001007","0","11001","0","0","0","11001","1","0","61001004","1","0","0","0","1","600000153","0","0","0"
"600110121","1","620370009","0","30","0","0","620440009","18","620060009","0","0","0","61001005","0","0","0","0","0","36","321","1","61001007","0","12001","0","0","0","12001","1","0","61001004","1","0","0","0","1","600000154","0","0","0"
"600110131","1","620370010","0","30","0","0","620440010","18","620060010","0","0","0","61001005","0","0","0","0","0","36","326","1","61001007","0","13001","0","0","0","13001","1","0","61001004","1","0","0","0","1","600000155","0","0","0"
"600110141","1","620370011","0","30","0","0","620440011","18","620060011","0","0","0","61001005","0","0","0","0","0","36","336","1","61001007","0","14001","0","0","0","14001","1","0","61001004","1","0","0","0","1","600000156","0","0","0"
"600110151","1","620370012","0","30","0","0","620440012","18","620060012","0","0","0","61001005","0","0","0","0","0","36","341","1","61001007","0","15001","0","0","0","15001","1","0","61001004","1","0","0","0","1","600000157","0","0","0"
"600110161","1","620370013","0","30","0","0","620440013","18","620060013","0","0","0","61001005","0","0","0","0","0","36","351","1","61001007","0","16001","0","0","0","16001","1","0","61001004","1","0","0","0","1","600000158","0","0","0"
"600110171","1","620370014","0","30","0","0","620440014","18","620060014","0","0","0","61001005","0","0","0","0","0","36","356","1","61001007","0","17001","0","0","0","17001","1","0","61001004","1","0","0","0","1","600000159","0","0","0"
"600110181","1","620370015","0","30","0","0","620440015","18","620060015","0","0","0","61001005","0","0","0","0","0","36","366","1","61001007","0","18001","0","0","0","18001","1","0","61001004","1","0","0","0","1","600000160","0","0","0"
"600110191","1","620370016","0","30","0","0","620440016","18","620060016","0","0","0","61001005","0","0","0","0","0","36","371","1","61001007","0","19001","0","0","0","19001","1","0","61001004","1","0","0","0","1","600000161","0","0","0"
"600110201","1","620370017","0","30","0","0","620440017","18","620060017","0","0","0","61001005","0","0","0","0","0","36","375","1","61001007","0","20001","0","0","0","20001","1","0","61001004","1","0","0","0","1","600000162","0","0","0"
"600110211","1","620370018","0","30","0","0","620440018","18","620060018","0","0","0","61001005","0","0","0","0","0","36","381","1","61001007","0","21001","0","0","0","21001","1","0","61001004","1","0","0","0","1","600000163","0","0","0"
"600110221","1","620370019","0","30","0","0","620440019","18","620060019","0","0","0","61001005","0","0","0","0","0","36","386","1","61001007","0","22001","0","0","0","22001","1","0","61001004","1","0","0","0","1","600000164","0","0","0"
"600110231","1","620370020","0","30","0","0","620440020","18","620060020","0","0","0","61001005","0","0","0","0","0","36","390","1","61001007","0","23001","0","0","0","23001","1","0","61001004","1","0","0","0","1","600000165","0","0","0"
"600110241","1","620370021","0","30","0","0","620440021","18","620060021","0","0","0","61001005","0","0","0","0","0","36","396","1","61001007","0","24001","0","0","0","24001","1","0","61001004","1","0","0","0","1","600000166","0","0","0"
"600110251","1","620370022","0","30","0","0","620440022","18","620060022","0","0","0","61001005","0","0","0","0","0","36","401","1","61001007","0","25001","0","0","0","25001","1","0","61001004","1","0","0","0","1","600000167","0","0","0"
"600110261","1","620370023","0","30","0","0","620440023","18","620060023","0","0","0","61001005","0","0","0","0","0","36","405","1","61001007","0","26001","0","0","0","26001","1","0","61001004","1","0","0","0","1","600000168","0","0","0"
"600110271","1","620370024","0","30","0","0","620440024","18","620060024","0","0","0","61001005","0","0","0","0","0","36","411","1","61001007","0","27001","0","0","0","27001","1","0","61001004","1","0","0","0","1","600000169","0","0","0"
"600110281","1","620370025","0","30","0","0","620440025","18","620060025","0","0","0","61001005","0","0","0","0","0","36","417","1","61001007","0","28001","0","0","0","28001","1","0","61001004","1","0","0","0","1","600000170","0","0","0"
"600110291","1","620370026","0","30","0","0","620440026","18","620060026","0","0","0","61001005","0","0","0","0","0","36","422","1","61001007","0","29001","0","0","0","29001","1","0","61001004","1","0","0","0","1","600000171","0","0","0"
"600110301","1","620370027","0","30","0","0","620440027","18","620060027","0","0","0","61001005","0","0","0","0","0","36","427","1","61001007","0","30001","0","0","0","30001","1","0","61001004","1","0","0","0","1","600000172","0","0","0"
"600110311","1","620370028","0","30","0","0","620440028","18","620060028","0","0","0","61001005","0","0","0","0","0","36","433","1","61001007","0","31001","0","0","0","31001","1","0","61001004","1","0","0","0","1","600000173","0","0","0"
"600110321","1","620370029","0","30","0","0","620440029","18","620060029","0","0","0","61001005","0","0","0","0","0","36","442","1","61001007","0","32001","0","0","0","32001","1","0","61001004","1","0","0","0","1","600000174","0","0","0"
"600110331","1","620370030","0","30","0","0","620440030","18","620060030","0","0","0","61001005","0","0","0","0","0","36","455","1","61001007","0","33001","0","0","0","33001","1","0","61001004","1","0","0","0","1","600000175","0","0","0"
"600110341","1","620370031","0","30","0","0","620440031","18","620060031","0","0","0","61001005","0","0","0","0","0","36","460","1","61001007","0","34001","0","0","0","34001","1","0","61001004","1","0","0","0","1","600000176","0","0","0"
"600110351","1","620370032","0","30","0","0","620440032","18","620060032","0","0","0","61001005","0","0","0","0","0","36","464","1","61001007","0","35001","0","0","0","35001","1","0","61001004","1","0","0","0","1","600000177","0","0","0"
"600110361","1","620370033","0","30","0","0","620440033","18","620060033","0","0","0","61001005","0","0","0","0","0","36","476","1","61001007","0","36001","0","0","0","36001","1","0","61001004","1","0","0","0","1","600000178","0","0","0"
"600110371","1","620370034","0","30","0","0","620440034","18","620060034","0","0","0","61001005","0","0","0","0","0","36","482","1","61001007","0","37001","0","0","0","37001","1","0","61001004","1","0","0","0","1","600000179","0","0","0"
"600110381","1","620370035","0","30","0","0","620440035","18","620060035","0","0","0","61001005","0","0","0","0","0","36","492","1","61001007","0","38001","0","0","0","38001","1","0","61001004","1","0","0","0","1","600000180","0","0","0"
"600110391","1","620370036","0","30","0","0","620440036","18","620060036","0","0","0","61001005","0","0","0","0","0","36","500","1","61001007","0","39001","0","0","0","39001","1","0","61001004","1","0","0","0","1","600000181","0","0","0"
"600110401","1","620370037","0","30","0","0","620440037","18","620060037","0","0","0","61001005","0","0","0","0","0","36","514","1","61001007","0","40001","0","0","0","40001","1","0","61001004","1","0","0","0","1","600000182","0","0","0"
"600110411","1","620370038","0","30","0","0","620440038","18","620060038","0","0","0","61001005","0","0","0","0","0","36","518","1","61001007","0","41001","0","0","0","41001","1","0","61001004","1","0","0","0","1","600000183","0","0","0"
"600110421","1","620370039","0","30","0","0","620440039","18","620060039","0","0","0","61001005","0","0","0","0","0","36","523","1","61001007","0","42001","0","0","0","42001","1","0","61001004","1","0","0","0","1","600000184","0","0","0"
"600110431","1","620370040","0","30","0","0","620440040","18","620060040","0","0","0","61001005","0","0","0","0","0","36","538","1","61001007","0","43001","0","0","0","43001","1","0","61001004","1","0","0","0","1","600000185","0","0","0"
"600110441","1","620370041","0","30","0","0","620440041","18","620060041","0","0","0","61001005","0","0","0","0","0","36","551","1","61001007","0","44001","0","0","0","44001","1","0","61001004","1","0","0","0","1","600000186","0","0","0"
"600110451","1","620370042","0","30","0","0","620440042","18","620060042","0","0","0","61001005","0","0","0","0","0","36","565","1","61001007","0","45001","0","0","0","45001","1","0","61001004","1","0","0","0","1","600000187","0","0","0"
"600110461","1","620370043","0","30","0","0","620440043","18","620060043","0","0","0","61001005","0","0","0","0","0","36","574","1","61001007","0","46001","0","0","0","46001","1","0","61001004","1","0","0","0","1","600000188","0","0","0"
"600110471","1","620370044","0","30","0","0","620440044","18","620060044","0","0","0","61001005","0","0","0","0","0","36","577","1","61001007","0","47001","0","0","0","47001","1","0","61001004","1","0","0","0","1","600000189","0","0","0"
