3b3e6b57fab0ffa6d6a7b526a244a17c2d1a79ee736ee7dbe72e3ff9a95b9fbc,3c07a8867883e4d6085a938371939190d154201be1126f267be78112535c7c3d,a6de93001d2f8ad6d5d2e410e87b44b23d34ccc82d0e265a938ecb2ae621d5b3,3f327ed408f5428c8ffbe298632f952a93fbd78d10e9f18d452651240e071d29,7939122e1f9b9bab76c2b801ee64e784495a336f0e6d90bd7be97f7d0a09501f,a034bc229773ec3d43df7d101063637be0e2bc0e25910cfedadeb2b003519795,bc2c6701fea14fc3e985e08f7486633dcc36a352f0c14aa30b51ad7a4a26c9e7,04a74a45bfe0820845e6f1c6e87bfacdd612554f7ed82169b24b23aa634d97af,946d5f7575ee5d2924bf65c42a111def64b6d3d53e92a8a601338270a0a54b35,29d6023e52faddd90e718e28b80c4a2ce27abd49043dc6bd66236fd62c4a190a,09a48c2a08bbe0c83216e4834369ffc9b26e99b3b8eb3b99081301c1fae90e8d,e27bbe13dc7d125bdd0e4d64bc38160175521c587167d635b04787f45648df62,085ee1161db3c64ac9f01ff434dcbd0b98bf6020d5a4ba7339998901c1f4ee5a,5f9411df164892908471a21e87665b77ad908fb0456391a1dbe6cb6b5202c233,05b2baab2a9ce6b4ac86291ad9dcc4a268dd0506d89331a18d21e81b7a635306,ea363810bdefa7ab30a8a54eec2520875f0bcbc12073c1d8dfade51ae6b6f06f,7e16e4182c70d4b3ec9ee2052462e1f60008251d7a05731b95a74bb2a6ee36d5,bcb29816cf81d4d97b7a7bbaadab0d0ef164f8cf36ce2b6906b3ed20fa70cf7c,2d1382a14820af2173cb61bed4df68e02f41d52d2334292e12cf58d7b70efd5a,7ec9234fbfc4135531bbce9ca62337fb658271d0b006ce0ad44c1a971261bd62,32d756379917cd482d8bc37afc5d6dbb9af9d2fb8e48d3a45d8c7f2e358712f9,7ea0cfe980f9c0502d7646c61f9d37f0ea59257b1837ce803afcc766dd7c83c3,268178fea3ea442bf710deb60d9d7fcdc0e297b462ff0ab42466466d0c789362,c3c6db95b46ecbce510b64178bc9aa8336141c001709ba3296b130b9001ee20a,d82b46e2f7b3cf7485d6c9039343027cbabe0b831874bba2ff404f36e867be5f,b3edd495b3ea153acb0d616465c215a52798b31cb9e639075c09a773f44f4023,b571baab1a0361cd9ebaf1a0ad79d05d1e7086c0af0225bbd7656f9a9df0a860,a8227afa12ecb31bb9b14c7adfa3861172b97864b4ab18b9c3097694916b48c4,8d73b91c0fc379aeee94cfb9f1b2351cab7d0e343e77532bf3894dcc41781f90,91cfe2995fea1775d56fdac5e66110e0cf6af1cdac59ac8f577a4ff934e8ad84,02e42a58b3dee425ac0f69d4a50b098b84f4881ef865b61e20534a21f7f84be0,d476972cdc3e53a4b7b7eb0ebe61bf8c92cb110806a42d26f417fadef193ed91,43c35508f26e12ad40a13754b1e4a4df46173f8f5ceef9afcfbfde6e37b625b1,395c246072a945aa65ff0fd2f221db9b116096d9b0e339143aed886c8d6b4ad4,47909f00e4ae9dc0126edc1abfeedbe9162875744bed9c28723359b0684b1b24,3e70fb376f5cfaaf3a9f0629aad25052253b463145612c9d93b53140f5df78e4,8bc1ab676cc9150e1a82ccbb2bb165866962b656c9a968fb49dc587c878ce641,ea3b59e6b8dcc225933f1ff65987b90d53344a1ff8d90b861c5cfafd076aa411,b638dbdba55fa5d1b5d89009adda8b795c5e402ef52e1aa08248e760f58009f7
"1004210","-1","1","0.06","10740102","1074","4.5","710011","1004206","10740101","2","1004207","401062471","0","10740103","1004107","1004109","4.7","401062481","4.5","23","401062491","4.8","1004106","23","0","1001303","5","401062501","352","1004110","1004208","10740105","1004108","401062461","1000000","4","1004209","10740104"
"1004210","-2","1","0.03","10750102","1075","1.2","710021","1004206","10750101","1","1004207","401062671","0","10750103","0","0","1.3","401062681","1.2","-2","401062691","1.4","0","-2","0","0","1.5","401062701","353","0","1004208","10750105","0","401062661","1000000","1","1004209","10750104"
"1004205","1","1","0.06","10750102","1075","1.6","710021","1004201","10750101","2","1004202","401062721","0","10750103","1004102","1004104","1.8","401062731","1.6","1","401062741","1.9","1004101","1","0","1001301","2","401062751","354","1004105","1004203","10750105","1004103","401062711","1000000","2","1004204","10750104"
"1004210","6","1","0.06","10750102","1075","1.6","710021","1004206","10750101","2","1004207","401062721","0","10750103","1004107","1004109","1.8","401062731","1.6","2","401062741","1.9","1004106","2","0","1001303","2","401062751","355","1004110","1004208","10750105","1004108","401062711","1000000","2","1004209","10750104"
"1004210","22","1","0.06","10750102","1075","2","710021","1004206","10750101","2","1004207","401062771","0","10750103","1004107","1004109","2.1","401062781","2","7","401062791","2.1","1004106","7","0","1001303","2.2","401062801","356","1004110","1004208","10750105","1004108","401062761","1000000","3","1004209","10750104"
"1004210","-1","1","0.06","10750102","1075","4.5","710021","1004206","10750101","2","1004207","401062821","0","10750103","1004107","1004109","4.7","401062831","4.5","23","401062841","4.8","1004106","23","0","1001303","5","401062851","357","1004110","1004208","10750105","1004108","401062811","1000000","4","1004209","10750104"
"1004210","-2","1","0.03","10760102","1076","1.2","710031","1004206","10760101","1","1004207","401063021","0","10760103","0","0","1.3","401063031","1.2","-2","401063041","1.4","0","-2","0","0","1.5","401063051","358","0","1004208","10760105","0","401063011","1000000","1","1004209","10760104"
"1004205","1","1","0.06","10760102","1076","1.6","710031","1004201","10760101","2","1004202","401063071","0","10760103","1004102","1004104","1.8","401063081","1.6","1","401063091","1.9","1004101","1","0","1001301","2","401063101","359","1004105","1004203","10760105","1004103","401063061","1000000","2","1004204","10760104"
"1004210","6","1","0.06","10760102","1076","1.6","710031","1004206","10760101","2","1004207","401063071","0","10760103","1004107","1004109","1.8","401063081","1.6","2","401063091","1.9","1004106","2","0","1001303","2","401063101","360","1004110","1004208","10760105","1004108","401063061","1000000","2","1004209","10760104"
"1004210","22","1","0.06","10760102","1076","2","710031","1004206","10760101","2","1004207","401063121","0","10760103","1004107","1004109","2.1","401063131","2","7","401063141","2.1","1004106","7","0","1001303","2.2","401063151","361","1004110","1004208","10760105","1004108","401063111","1000000","3","1004209","10760104"
"1004210","-1","1","0.06","10760102","1076","4.5","710031","1004206","10760101","2","1004207","401063171","0","10760103","1004107","1004109","4.7","401063181","4.5","23","401063191","4.8","1004106","23","0","1001303","5","401063201","362","1004110","1004208","10760105","1004108","401063161","1000000","4","1004209","10760104"
"1004210","-2","1","0.03","10770102","1077","1.2","710041","1004206","10770101","1","1004207","401063371","0","10770103","0","0","1.3","401063381","1.2","-2","401063391","1.4","0","-2","0","0","1.5","401063401","363","0","1004208","10770105","0","401063361","1000000","1","1004209","10770104"
"1004205","1","1","0.06","10770102","1077","1.6","710041","1004201","10770101","2","1004202","401063421","0","10770103","1004102","1004104","1.8","401063431","1.6","1","401063441","1.9","1004101","1","0","1001301","2","401063451","364","1004105","1004203","10770105","1004103","401063411","1000000","2","1004204","10770104"
"1004210","6","1","0.06","10770102","1077","1.6","710041","1004206","10770101","2","1004207","401063421","0","10770103","1004107","1004109","1.8","401063431","1.6","2","401063441","1.9","1004106","2","0","1001303","2","401063451","365","1004110","1004208","10770105","1004108","401063411","1000000","2","1004209","10770104"
"1004210","22","1","0.06","10770102","1077","2","710041","1004206","10770101","2","1004207","401063471","0","10770103","1004107","1004109","2.1","401063481","2","7","401063491","2.1","1004106","7","0","1001303","2.2","401063501","366","1004110","1004208","10770105","1004108","401063461","1000000","3","1004209","10770104"
"1004210","-1","1","0.06","10770102","1077","4.5","710041","1004206","10770101","2","1004207","401063521","0","10770103","1004107","1004109","4.7","401063531","4.5","23","401063541","4.8","1004106","23","0","1001303","5","401063551","367","1004110","1004208","10770105","1004108","401063511","1000000","4","1004209","10770104"
"1004210","-2","1","0.03","10780102","1078","1.2","710051","1004206","10780101","1","1004207","401063721","0","10780103","0","0","1.3","401063731","1.2","-2","401063741","1.4","0","-2","0","0","1.5","401063751","368","0","1004208","10780105","0","401063711","1000000","1","1004209","10780104"
"1004205","1","1","0.06","10780102","1078","1.6","710051","1004201","10780101","2","1004202","401063771","0","10780103","1004102","1004104","1.8","401063781","1.6","1","401063791","1.9","1004101","1","0","1001301","2","401063801","369","1004105","1004203","10780105","1004103","401063761","1000000","2","1004204","10780104"
"1004210","6","1","0.06","10780102","1078","1.6","710051","1004206","10780101","2","1004207","401063771","0","10780103","1004107","1004109","1.8","401063781","1.6","2","401063791","1.9","1004106","2","0","1001303","2","401063801","370","1004110","1004208","10780105","1004108","401063761","1000000","2","1004209","10780104"
"1004210","22","1","0.06","10780102","1078","2","710051","1004206","10780101","2","1004207","401063821","0","10780103","1004107","1004109","2.1","401063831","2","7","401063841","2.1","1004106","7","0","1001303","2.2","401063851","371","1004110","1004208","10780105","1004108","401063811","1000000","3","1004209","10780104"
"1004210","-1","1","0.06","10780102","1078","4.5","710051","1004206","10780101","2","1004207","401063871","0","10780103","1004107","1004109","4.7","401063881","4.5","23","401063891","4.8","1004106","23","0","1001303","5","401063901","372","1004110","1004208","10780105","1004108","401063861","1000000","4","1004209","10780104"
"1004210","-2","1","0.03","10790102","1079","1.2","710061","1004206","10790101","1","1004207","401064071","0","10790103","0","0","1.3","401064081","1.2","-2","401064091","1.4","0","-2","0","0","1.5","401064101","373","0","1004208","10790105","0","401064061","1000000","1","1004209","10790104"
"1004205","1","1","0.06","10790102","1079","1.6","710061","1004201","10790101","2","1004202","401064121","0","10790103","1004102","1004104","1.8","401064131","1.6","1","401064141","1.9","1004101","1","0","1001301","2","401064151","374","1004105","1004203","10790105","1004103","401064111","1000000","2","1004204","10790104"
"1004210","6","1","0.06","10790102","1079","1.6","710061","1004206","10790101","2","1004207","401064121","0","10790103","1004107","1004109","1.8","401064131","1.6","2","401064141","1.9","1004106","2","0","1001303","2","401064151","375","1004110","1004208","10790105","1004108","401064111","1000000","2","1004209","10790104"
"1004210","22","1","0.06","10790102","1079","2","710061","1004206","10790101","2","1004207","401064171","0","10790103","1004107","1004109","2.1","401064181","2","7","401064191","2.1","1004106","7","0","1001303","2.2","401064201","376","1004110","1004208","10790105","1004108","401064161","1000000","3","1004209","10790104"
"1004210","-1","1","0.06","10790102","1079","4.5","710061","1004206","10790101","2","1004207","401064221","0","10790103","1004107","1004109","4.7","401064231","4.5","23","401064241","4.8","1004106","23","0","1001303","5","401064251","377","1004110","1004208","10790105","1004108","401064211","1000000","4","1004209","10790104"
"1004210","-2","1","0.03","10800102","1080","1.2","710071","1004206","10800101","1","1004207","401064421","0","10800103","0","0","1.3","401064431","1.2","-2","401064441","1.4","0","-2","0","0","1.5","401064451","378","0","1004208","10800105","0","401064411","1000000","1","1004209","10800104"
"1004205","1","1","0.06","10800102","1080","1.6","710071","1004201","10800101","2","1004202","401064471","0","10800103","1004102","1004104","1.8","401064481","1.6","1","401064491","1.9","1004101","1","0","1001301","2","401064501","379","1004105","1004203","10800105","1004103","401064461","1000000","2","1004204","10800104"
"1004210","6","1","0.06","10800102","1080","1.6","710071","1004206","10800101","2","1004207","401064471","0","10800103","1004107","1004109","1.8","401064481","1.6","2","401064491","1.9","1004106","2","0","1001303","2","401064501","380","1004110","1004208","10800105","1004108","401064461","1000000","2","1004209","10800104"
"1004210","22","1","0.06","10800102","1080","2","710071","1004206","10800101","2","1004207","401064521","0","10800103","1004107","1004109","2.1","401064531","2","7","401064541","2.1","1004106","7","0","1001303","2.2","401064551","381","1004110","1004208","10800105","1004108","401064511","1000000","3","1004209","10800104"
"1004210","-1","1","0.06","10800102","1080","4.5","710071","1004206","10800101","2","1004207","401064571","0","10800103","1004107","1004109","4.7","401064581","4.5","23","401064591","4.8","1004106","23","0","1001303","5","401064601","382","1004110","1004208","10800105","1004108","401064561","1000000","4","1004209","10800104"
"1004210","-2","1","0.03","10810102","1081","1.2","710081","1004206","10810101","1","1004207","401064771","0","10810103","0","0","1.3","401064781","1.2","-2","401064791","1.4","0","-2","0","0","1.5","401064801","383","0","1004208","10810105","0","401064761","1000000","1","1004209","10810104"
"1004205","1","1","0.06","10810102","1081","1.6","710081","1004201","10810101","2","1004202","401064821","0","10810103","1004102","1004104","1.8","401064831","1.6","1","401064841","1.9","1004101","1","0","1001301","2","401064851","384","1004105","1004203","10810105","1004103","401064811","1000000","2","1004204","10810104"
"1004210","6","1","0.06","10810102","1081","1.6","710081","1004206","10810101","2","1004207","401064821","0","10810103","1004107","1004109","1.8","401064831","1.6","2","401064841","1.9","1004106","2","0","1001303","2","401064851","385","1004110","1004208","10810105","1004108","401064811","1000000","2","1004209","10810104"
"1004210","22","1","0.06","10810102","1081","2","710081","1004206","10810101","2","1004207","401064871","0","10810103","1004107","1004109","2.1","401064881","2","7","401064891","2.1","1004106","7","0","1001303","2.2","401064901","386","1004110","1004208","10810105","1004108","401064861","1000000","3","1004209","10810104"
"1004210","-1","1","0.06","10810102","1081","4.5","710081","1004206","10810101","2","1004207","401064921","0","10810103","1004107","1004109","4.7","401064931","4.5","23","401064941","4.8","1004106","23","0","1001303","5","401064951","387","1004110","1004208","10810105","1004108","401064911","1000000","4","1004209","10810104"
"1004210","-2","1","0.03","10820102","1082","1.2","710091","1004206","10820101","1","1004207","401065121","0","10820103","0","0","1.3","401065131","1.2","-2","401065141","1.4","0","-2","0","0","1.5","401065151","388","0","1004208","10820105","0","401065111","1000000","1","1004209","10820104"
"1004205","1","1","0.06","10820102","1082","1.6","710091","1004201","10820101","2","1004202","401065171","0","10820103","1004102","1004104","1.8","401065181","1.6","1","401065191","1.9","1004101","1","0","1001301","2","401065201","389","1004105","1004203","10820105","1004103","401065161","1000000","2","1004204","10820104"
"1004210","6","1","0.06","10820102","1082","1.6","710091","1004206","10820101","2","1004207","401065171","0","10820103","1004107","1004109","1.8","401065181","1.6","2","401065191","1.9","1004106","2","0","1001303","2","401065201","390","1004110","1004208","10820105","1004108","401065161","1000000","2","1004209","10820104"
"1004210","22","1","0.06","10820102","1082","2","710091","1004206","10820101","2","1004207","401065221","0","10820103","1004107","1004109","2.1","401065231","2","7","401065241","2.1","1004106","7","0","1001303","2.2","401065251","391","1004110","1004208","10820105","1004108","401065211","1000000","3","1004209","10820104"
"1004210","-1","1","0.06","10820102","1082","4.5","710091","1004206","10820101","2","1004207","401065271","0","10820103","1004107","1004109","4.7","401065281","4.5","23","401065291","4.8","1004106","23","0","1001303","5","401065301","392","1004110","1004208","10820105","1004108","401065261","1000000","4","1004209","10820104"
"1004210","-2","1","0.03","10830102","1083","1.2","710101","1004206","10830101","1","1004207","401065471","0","10830103","0","0","1.3","401065481","1.2","-2","401065491","1.4","0","-2","0","0","1.5","401065501","393","0","1004208","10830105","0","401065461","1000000","1","1004209","10830104"
"1004205","1","1","0.06","10830102","1083","1.6","710101","1004201","10830101","2","1004202","401065521","0","10830103","1004102","1004104","1.8","401065531","1.6","1","401065541","1.9","1004101","1","0","1001301","2","401065551","394","1004105","1004203","10830105","1004103","401065511","1000000","2","1004204","10830104"
"1004210","6","1","0.06","10830102","1083","1.6","710101","1004206","10830101","2","1004207","401065521","0","10830103","1004107","1004109","1.8","401065531","1.6","2","401065541","1.9","1004106","2","0","1001303","2","401065551","395","1004110","1004208","10830105","1004108","401065511","1000000","2","1004209","10830104"
"1004210","22","1","0.06","10830102","1083","2","710101","1004206","10830101","2","1004207","401065571","0","10830103","1004107","1004109","2.1","401065581","2","7","401065591","2.1","1004106","7","0","1001303","2.2","401065601","396","1004110","1004208","10830105","1004108","401065561","1000000","3","1004209","10830104"
"1004210","-1","1","0.06","10830102","1083","4.5","710101","1004206","10830101","2","1004207","401065621","0","10830103","1004107","1004109","4.7","401065631","4.5","23","401065641","4.8","1004106","23","0","1001303","5","401065651","397","1004110","1004208","10830105","1004108","401065611","1000000","4","1004209","10830104"
"1004210","-2","1","0.03","10840102","1084","1.2","710111","1004206","10840101","1","1004207","401065821","0","10840103","0","0","1.3","401065831","1.2","-2","401065841","1.4","0","-2","0","0","1.5","401065851","398","0","1004208","10840105","0","401065811","1000000","1","1004209","10840104"
"1004205","1","1","0.06","10840102","1084","1.6","710111","1004201","10840101","2","1004202","401065871","0","10840103","1004102","1004104","1.8","401065881","1.6","1","401065891","1.9","1004101","1","0","1001301","2","401065901","399","1004105","1004203","10840105","1004103","401065861","1000000","2","1004204","10840104"
"1004210","6","1","0.06","10840102","1084","1.6","710111","1004206","10840101","2","1004207","401065871","0","10840103","1004107","1004109","1.8","401065881","1.6","2","401065891","1.9","1004106","2","0","1001303","2","401065901","400","1004110","1004208","10840105","1004108","401065861","1000000","2","1004209","10840104"
"1004210","22","1","0.06","10840102","1084","2","710111","1004206","10840101","2","1004207","401065921","0","10840103","1004107","1004109","2.1","401065931","2","7","401065941","2.1","1004106","7","0","1001303","2.2","401065951","401","1004110","1004208","10840105","1004108","401065911","1000000","3","1004209","10840104"
"1004210","-1","1","0.06","10840102","1084","4.5","710111","1004206","10840101","2","1004207","401065971","0","10840103","1004107","1004109","4.7","401065981","4.5","23","401065991","4.8","1004106","23","0","1001303","5","401066001","402","1004110","1004208","10840105","1004108","401065961","1000000","4","1004209","10840104"
"1004210","-2","1","0.03","10850102","1085","1.2","710121","1004206","10850101","1","1004207","401066171","0","10850103","0","0","1.3","401066181","1.2","-2","401066191","1.4","0","-2","0","0","1.5","401066201","403","0","1004208","10850105","0","401066161","1000000","1","1004209","10850104"
"1004205","1","1","0.06","10850102","1085","1.6","710121","1004201","10850101","2","1004202","401066221","0","10850103","1004102","1004104","1.8","401066231","1.6","1","401066241","1.9","1004101","1","0","1001301","2","401066251","404","1004105","1004203","10850105","1004103","401066211","1000000","2","1004204","10850104"
"1004210","6","1","0.06","10850102","1085","1.6","710121","1004206","10850101","2","1004207","401066221","0","10850103","1004107","1004109","1.8","401066231","1.6","2","401066241","1.9","1004106","2","0","1001303","2","401066251","405","1004110","1004208","10850105","1004108","401066211","1000000","2","1004209","10850104"
"1004210","22","1","0.06","10850102","1085","2","710121","1004206","10850101","2","1004207","401066271","0","10850103","1004107","1004109","2.1","401066281","2","7","401066291","2.1","1004106","7","0","1001303","2.2","401066301","406","1004110","1004208","10850105","1004108","401066261","1000000","3","1004209","10850104"
"1004210","-1","1","0.06","10850102","1085","4.5","710121","1004206","10850101","2","1004207","401066321","0","10850103","1004107","1004109","4.7","401066331","4.5","23","401066341","4.8","1004106","23","0","1001303","5","401066351","407","1004110","1004208","10850105","1004108","401066311","1000000","4","1004209","10850104"
"1004210","-2","1","0.03","10860102","1086","1.2","710011","1004206","10860101","1","1004207","401066521","0","10860103","0","0","1.3","401066531","1.2","-2","401066541","1.4","0","-2","0","0","1.5","401066551","408","0","1004208","10860105","0","401066511","1000000","1","1004209","10860104"
"1004205","1","1","0.06","10860102","1086","1.6","710011","1004201","10860101","2","1004202","401066571","0","10860103","1004102","1004104","1.8","401066581","1.6","1","401066591","1.9","1004101","1","0","1001301","2","401066601","409","1004105","1004203","10860105","1004103","401066561","1000000","2","1004204","10860104"
"1004210","6","1","0.06","10860102","1086","1.6","710011","1004206","10860101","2","1004207","401066571","0","10860103","1004107","1004109","1.8","401066581","1.6","2","401066591","1.9","1004106","2","0","1001303","2","401066601","410","1004110","1004208","10860105","1004108","401066561","1000000","2","1004209","10860104"
"1004210","22","1","0.06","10860102","1086","2","710011","1004206","10860101","2","1004207","401066621","0","10860103","1004107","1004109","2.1","401066631","2","7","401066641","2.1","1004106","7","0","1001303","2.2","401066651","411","1004110","1004208","10860105","1004108","401066611","1000000","3","1004209","10860104"
"1004210","-1","1","0.06","10860102","1086","4.5","710011","1004206","10860101","2","1004207","401066671","0","10860103","1004107","1004109","4.7","401066681","4.5","23","401066691","4.8","1004106","23","0","1001303","5","401066701","412","1004110","1004208","10860105","1004108","401066661","1000000","4","1004209","10860104"
"1004210","-2","1","0.03","10870102","1087","1.2","710021","1004206","10870101","1","1004207","401066871","0","10870103","0","0","1.3","401066881","1.2","-2","401066891","1.4","0","-2","0","0","1.5","401066901","413","0","1004208","10870105","0","401066861","1000000","1","1004209","10870104"
"1004205","1","1","0.06","10870102","1087","1.6","710021","1004201","10870101","2","1004202","401066921","0","10870103","1004102","1004104","1.8","401066931","1.6","1","401066941","1.9","1004101","1","0","1001301","2","401066951","414","1004105","1004203","10870105","1004103","401066911","1000000","2","1004204","10870104"
"1004210","6","1","0.06","10870102","1087","1.6","710021","1004206","10870101","2","1004207","401066921","0","10870103","1004107","1004109","1.8","401066931","1.6","2","401066941","1.9","1004106","2","0","1001303","2","401066951","415","1004110","1004208","10870105","1004108","401066911","1000000","2","1004209","10870104"
"1004210","22","1","0.06","10870102","1087","2","710021","1004206","10870101","2","1004207","401066971","0","10870103","1004107","1004109","2.1","401066981","2","7","401066991","2.1","1004106","7","0","1001303","2.2","401067001","416","1004110","1004208","10870105","1004108","401066961","1000000","3","1004209","10870104"
"1004210","-1","1","0.06","10870102","1087","4.5","710021","1004206","10870101","2","1004207","401067021","0","10870103","1004107","1004109","4.7","401067031","4.5","23","401067041","4.8","1004106","23","0","1001303","5","401067051","417","1004110","1004208","10870105","1004108","401067011","1000000","4","1004209","10870104"
"1004210","-2","1","0.03","10880102","1088","1.2","710031","1004206","10880101","1","1004207","401067221","0","10880103","0","0","1.3","401067231","1.2","-2","401067241","1.4","0","-2","0","0","1.5","401067251","418","0","1004208","10880105","0","401067211","1000000","1","1004209","10880104"
"1004205","1","1","0.06","10880102","1088","1.6","710031","1004201","10880101","2","1004202","401067271","0","10880103","1004102","1004104","1.8","401067281","1.6","1","401067291","1.9","1004101","1","0","1001301","2","401067301","419","1004105","1004203","10880105","1004103","401067261","1000000","2","1004204","10880104"
"1004210","6","1","0.06","10880102","1088","1.6","710031","1004206","10880101","2","1004207","401067271","0","10880103","1004107","1004109","1.8","401067281","1.6","2","401067291","1.9","1004106","2","0","1001303","2","401067301","420","1004110","1004208","10880105","1004108","401067261","1000000","2","1004209","10880104"
"1004210","22","1","0.06","10880102","1088","2","710031","1004206","10880101","2","1004207","401067321","0","10880103","1004107","1004109","2.1","401067331","2","7","401067341","2.1","1004106","7","0","1001303","2.2","401067351","421","1004110","1004208","10880105","1004108","401067311","1000000","3","1004209","10880104"
"1004210","-1","1","0.06","10880102","1088","4.5","710031","1004206","10880101","2","1004207","401067371","0","10880103","1004107","1004109","4.7","401067381","4.5","23","401067391","4.8","1004106","23","0","1001303","5","401067401","422","1004110","1004208","10880105","1004108","401067361","1000000","4","1004209","10880104"
"1004210","-2","1","0.03","10890102","1089","1.2","710041","1004206","10890101","1","1004207","401067571","0","10890103","0","0","1.3","401067581","1.2","-2","401067591","1.4","0","-2","0","0","1.5","401067601","423","0","1004208","10890105","0","401067561","1000000","1","1004209","10890104"
"1004205","1","1","0.06","10890102","1089","1.6","710041","1004201","10890101","2","1004202","401067621","0","10890103","1004102","1004104","1.8","401067631","1.6","1","401067641","1.9","1004101","1","0","1001301","2","401067651","424","1004105","1004203","10890105","1004103","401067611","1000000","2","1004204","10890104"
"1004210","6","1","0.06","10890102","1089","1.6","710041","1004206","10890101","2","1004207","401067621","0","10890103","1004107","1004109","1.8","401067631","1.6","2","401067641","1.9","1004106","2","0","1001303","2","401067651","425","1004110","1004208","10890105","1004108","401067611","1000000","2","1004209","10890104"
"1004210","22","1","0.06","10890102","1089","2","710041","1004206","10890101","2","1004207","401067671","0","10890103","1004107","1004109","2.1","401067681","2","7","401067691","2.1","1004106","7","0","1001303","2.2","401067701","426","1004110","1004208","10890105","1004108","401067661","1000000","3","1004209","10890104"
"1004210","-1","1","0.06","10890102","1089","4.5","710041","1004206","10890101","2","1004207","401067721","0","10890103","1004107","1004109","4.7","401067731","4.5","23","401067741","4.8","1004106","23","0","1001303","5","401067751","427","1004110","1004208","10890105","1004108","401067711","1000000","4","1004209","10890104"
"1004210","-2","1","0.03","10900102","1090","1.2","710051","1004206","10900101","1","1004207","401067921","0","10900103","0","0","1.3","401067931","1.2","-2","401067941","1.4","0","-2","0","0","1.5","401067951","428","0","1004208","10900105","0","401067911","1000000","1","1004209","10900104"
"1004205","1","1","0.06","10900102","1090","1.6","710051","1004201","10900101","2","1004202","401067971","0","10900103","1004102","1004104","1.8","401067981","1.6","1","401067991","1.9","1004101","1","0","1001301","2","401068001","429","1004105","1004203","10900105","1004103","401067961","1000000","2","1004204","10900104"
"1004210","6","1","0.06","10900102","1090","1.6","710051","1004206","10900101","2","1004207","401067971","0","10900103","1004107","1004109","1.8","401067981","1.6","2","401067991","1.9","1004106","2","0","1001303","2","401068001","430","1004110","1004208","10900105","1004108","401067961","1000000","2","1004209","10900104"
"1004210","22","1","0.06","10900102","1090","2","710051","1004206","10900101","2","1004207","401068021","0","10900103","1004107","1004109","2.1","401068031","2","7","401068041","2.1","1004106","7","0","1001303","2.2","401068051","431","1004110","1004208","10900105","1004108","401068011","1000000","3","1004209","10900104"
"1004210","-1","1","0.06","10900102","1090","4.5","710051","1004206","10900101","2","1004207","401068071","0","10900103","1004107","1004109","4.7","401068081","4.5","23","401068091","4.8","1004106","23","0","1001303","5","401068101","432","1004110","1004208","10900105","1004108","401068061","1000000","4","1004209","10900104"
