fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa
"31214","0","0","0","2","91002","0","4000","1093","0","1276","2","8","20","151","4000","300","90006","0","1","0"
"31214","0","0","0","2","91002","0","3500","1093","0","1277","2","8","18","301","3500","700","90006","0","1","0"
"31214","0","0","0","2","91002","0","3000","1093","0","1278","2","8","16","701","3000","1500","90006","0","1","0"
"31214","0","0","0","2","91002","0","2500","1093","0","1279","2","8","14","1501","2500","3000","90006","0","1","0"
"31214","0","0","0","2","91002","0","2000","1093","0","1280","2","8","12","3001","2000","5000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1500","1093","0","1281","2","8","10","5001","1500","7000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1000","1093","0","1282","2","8","8","7001","1000","10000","90006","0","1","0"
"31214","0","0","0","2","91002","0","750","1093","0","1283","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1094","0","1284","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1094","0","1285","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1094","0","1286","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1094","0","1287","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1094","0","1288","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1094","0","1289","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1094","0","1290","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1094","0","1291","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1094","0","1292","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1094","0","1293","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1094","0","1294","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1094","0","1295","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1094","0","1296","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1094","0","1297","2","8","7","10001","750","-1","90006","0","1","0"
