709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"","","vo_wac_220224_001","0","21","1012011","","1012","","0","vo_wac_220224"
"1","0","……嗚～但一想到布丁，\n人家的肚子就開始餓了來的。\n所以人家在牆上畫布丁後有吃吃看喲。\n一點都不好吃來的！","1","11","1012012","0.5","1012","0","10","100711"
"","","","","91","1012013","","1012","","","0"
"","","vo_wac_220224_002","0","21","1012014","","1012","","0","vo_wac_220224"
"1","0","快把真正的布丁\n交出來的～！！","1","11","1012015","0.5","1012","0","10","100711"
"","","","","91","1012016","","1012","","","0"
"","","0","","22","1012017","","1012","","","0"
"","","wac_idle_smile","","3","1013001","","1013","0.2","1","100711"
"","","wac_no_items","","3","1013002","","1013","0.2","1","111"
"","","200","0","2","1013003","","1013","","-340","100711"
"","","200","0","2","1013004","","1013","","-340","111"
"","","0","","32","1013005","","1013","","","1"
"","","1","","32","1013006","","1013","","","2"
"","","0","","32","1013007","","1013","","","11"
"","","","","91","1013008","","1013","","","0"
"-212.75","0","105311","-108","1","1111001","wac_default_11","1111","2","202","1"
"-212.75","0","111","-108","5","1111002","wac_default_11","1111","2","201","1"
"1","","1","0","31","1111003","","1111","1","0","1"
"1","","2","0","31","1111004","","1111","0","0","2"
"1","","11","0","31","1111005","","1111","0","0","11"
"","","wac_paint_11","","3","1111006","","1111","0.2","0","105311"
"","","wac_paint_11","","3","1111007","","1111","0.2","0","111"
"","","0","","93","1111008","","1111","","","0.3"
"","","1","","32","1111009","wac_default_11","1111","","","11"
"0","","se_10035700_roller","","23","1111010","","1111","0.2","0","se_10035700"
"","","","","131","1111011","","1111","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","1112001","","1112","0.2","0","105311"
"","","wac_no_items","","3","1112002","","1112","0.2","1","111"
"","","200","0","2","1112003","","1112","","-340","105311"
"","","200","0","2","1112004","","1112","","-340","111"
"","","0","","32","1112005","","1112","","","1"
"","","1","","32","1112006","","1112","","","2"
"","","0","","32","1112007","","1112","","","11"
"","","vo_wac_220225_000","0","21","1112008","","1112","","0","vo_wac_220225"
"1","0","好，成品相當不賴！\n畫圖也挺不錯的啊！\n雖然偶爾會被以為是小孩子\n在惡作劇，讓人十分心寒……","1","11","1112009","0.5","1112","0","10","105311"
"","","","","91","1112010","","1112","","","0"
"","","vo_wac_220225_001","0","21","1112011","","1112","","0","vo_wac_220225"
"1","0","在相隔遙遠的這片土地留下了\n我的圖畫……我的足跡。\n這是不是一項該與祖國報告的\n偉大創舉呢！","1","11","1112012","0.5","1112","0","10","105311"
"","","","","91","1112013","","1112","","","0"
"","","0","","22","1112014","","1112","","","0"
"","","wac_idle_doya","","3","1113001","","1113","0.2","1","105311"
"","","wac_no_items","","3","1113002","","1113","0.2","1","111"
"","","200","0","2","1113003","","1113","","-340","105311"
"","","200","0","2","1113004","","1113","","-340","111"
"","","0","","32","1113005","","1113","","","1"
"","","1","","32","1113006","","1113","","","2"
"","","0","","32","1113007","","1113","","","11"
"","","","","91","1113008","","1113","","","0"
"-175","0","100811","-108","1","1211001","wac_default_01","1211","2","202","1"
"-175","0","111","-108","5","1211002","wac_default_02","1211","2","201","1"
"1","","4","0","31","1211003","","1211","1","0","4"
"1","","2","0","31","1211004","","1211","0","0","2"
"1","","12","0","31","1211005","","1211","0","0","12"
"","","wac_paint_01","","3","1211006","","1211","0.2","0","100811"
"","","wac_paint_02","","3","1211007","","1211","0.2","0","111"
"","","1","","32","1211008","wac_default_11","1211","","","12"
"0","","se_10035700_brush","","23","1211009","","1211","0.2","0","se_10035700"
"","","","","131","1211010","","1211","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","1212001","","1212","0.2","0","100811"
"","","wac_no_items","","3","1212002","","1212","0.2","1","111"
"","","200","0","2","1212003","","1212","","-340","100811"
"","","200","0","2","1212004","","1212","","-340","111"
"","","0","","32","1212005","","1212","","","4"
"","","1","","32","1212006","","1212","","","2"
"","","0","","32","1212007","","1212","","","12"
"","","vo_wac_220226_000","0","21","1212008","","1212","","0","vo_wac_220226"
"1","0","啊……真美麗……\n除了美麗之外，\n我找不到能夠表現這個的詞彙。","1","11","1212009","0.5","1212","0","10","100811"
"","","","","91","1212010","","1212","","","0"
"","","vo_wac_220226_001","0","21","1212011","","1212","","0","vo_wac_220226"
"1","0","雖然還有未完成的美這句話，\n但那種東西與我無關。\n完整而無暇的美麗。\n那正是我！啊……真美……","1","11","1212012","0.5","1212","0","10","100811"
"","","","","91","1212013","","1212","","","0"
"","","0","","22","1212014","","1212","","","0"
"","","wac_idle_wish","","3","1213001","","1213","0.2","1","100811"
"","","wac_no_items","","3","1213002","","1213","0.2","1","111"
"","","200","0","2","1213003","","1213","","-340","100811"
"","","200","0","2","1213004","","1213","","-340","111"
"","","0","","32","1213005","","1213","","","4"
"","","1","","32","1213006","","1213","","","2"
"","","0","","32","1213007","","1213","","","12"
"","","","","91","1213008","","1213","","","0"
"-175","0","104511","-108","1","1311001","wac_default_01","1311","2","202","1"
"-175","0","111","-108","5","1311002","wac_default_02","1311","2","201","1"
"1","","4","0","31","1311003","","1311","1","0","4"
"1","","2","0","31","1311004","","1311","0","0","2"
"1","","12","0","31","1311005","","1311","0","0","12"
"","","wac_paint_01","","3","1311006","","1311","0.2","0","104511"
"","","wac_paint_02","","3","1311007","","1311","0.2","0","111"
"","","1","","32","1311008","wac_default_11","1311","","","12"
"0","","se_10035700_brush","","23","1311009","","1311","0.2","0","se_10035700"
"","","","","131","1311010","","1311","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","1312001","","1312","0.2","0","104511"
"","","wac_no_items","","3","1312002","","1312","0.2","1","111"
"","","200","0","2","1312003","","1312","","-340","104511"
"","","200","0","2","1312004","","1312","","-340","111"
"","","0","","32","1312005","","1312","","","4"
"","","1","","32","1312006","","1312","","","2"
"","","0","","32","1312007","","1312","","","12"
"","","vo_wac_220227_000","0","21","1312008","","1312","","0","vo_wac_220227"
"1","0","嘻嘻嘻……\n空花在繪畫時\n灌注了各種東西的畫\n會被看到吧……","1","11","1312009","0.5","1312","0","10","104511"
"","","","","91","1312010","","1312","","","0"
"","","vo_wac_220227_001","0","21","1312011","","1312","","0","vo_wac_220227"
"1","0","纖細的用筆……\n粗暴的筆觸……\n從空花手中誕生的畫就要……！\n流口水～♪","1","11","1312012","0.5","1312","0","10","104511"
"","","","","91","1312013","","1312","","","0"
"","","0","","22","1312014","","1312","","","0"
"","","wac_idle_smile","","3","1313001","","1313","0.2","1","104511"
"","","wac_no_items","","3","1313002","","1313","0.2","1","111"
"","","200","0","2","1313003","","1313","","-340","104511"
"","","200","0","2","1313004","","1313","","-340","111"
"","","0","","32","1313005","","1313","","","4"
"","","1","","32","1313006","","1313","","","2"
"","","0","","32","1313007","","1313","","","12"
"","","","","91","1313008","","1313","","","0"
"-175","0","103011","-108","1","1411001","wac_default_11","1411","2","202","1"
"-175","0","111","-108","5","1411002","wac_default_12","1411","2","201","1"
"1","","4","0","31","1411003","","1411","1","0","4"
"1","","2","0","31","1411004","","1411","0","0","2"
"1","","12","0","31","1411005","","1411","0","0","12"
"","","wac_paint_11","","3","1411006","","1411","0.2","0","103011"
"","","wac_paint_12","","3","1411007","","1411","0.2","0","111"
"","","0","","93","1411008","","1411","","","0.3"
"","","1","","32","1411009","wac_default_11","1411","","","12"
"0","","se_10035700_roller","","23","1411010","","1411","0.2","0","se_10035700"
"","","","","131","1411011","","1411","","","1"
"1","","wac_talk_kyapi_in","wac_talk_kyapi_loop","3","1412001","","1412","0.2","0","103011"
"","","wac_no_items","","3","1412002","","1412","0.2","1","111"
"","","200","0","2","1412003","","1412","","-340","103011"
"","","200","0","2","1412004","","1412","","-340","111"
"","","0","","32","1412005","","1412","","","4"
"","","1","","32","1412006","","1412","","","2"
"","","0","","32","1412007","","1412","","","12"
"","","vo_wac_220228_000","0","21","1412008","","1412","","0","vo_wac_220228"
"1","0","咻啪啪啪！\n完成了是也！\n哼哼哼……成品展現出了\n不求於外物的精湛技術是也！","1","11","1412009","0.5","1412","0","10","103011"
"","","","","91","1412010","","1412","","","0"
"","","vo_wac_220228_001","0","21","1412011","","1412","","0","vo_wac_220228"
"1","0","對忠臣來說，這點小事情\n是理所當然的是也！\n就把將軍的威嚴\n傳遍蘭德索爾吧！","1","11","1412012","0.5","1412","0","10","103011"
"","","","","91","1412013","","1412","","","0"
"","","0","","22","1412014","","1412","","","0"
"","","wac_idle_kyapi","","3","1413001","","1413","0.2","1","103011"
"","","wac_no_items","","3","1413002","","1413","0.2","1","111"
"","","200","0","2","1413003","","1413","","-340","103011"
"","","200","0","2","1413004","","1413","","-340","111"
"","","0","","32","1413005","","1413","","","4"
"","","1","","32","1413006","","1413","","","2"
"","","0","","32","1413007","","1413","","","12"
"","","","","91","1413008","","1413","","","0"
"-212.75","0","102911","-108","1","1511001","wac_default_11","1511","2","202","1"
"-212.75","0","111","-108","5","1511002","wac_default_11","1511","2","201","1"
"1","","1","0","31","1511003","","1511","1","0","1"
"1","","2","0","31","1511004","","1511","0","0","2"
"1","","11","0","31","1511005","","1511","0","0","11"
"0","","wac_paint_11","","3","1511006","","1511","0.2","0","102911"
"0","","wac_paint_11","","3","1511007","","1511","0.2","0","111"
"","","0","","93","1511008","","1511","","","0.3"
"","","1","","32","1511009","","1511","","","11"
"","","se_10035700_roller","","23","1511010","","1511","","0","se_10035700"
"","","","","131","1511011","","1511","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","1512001","","1512","0.2","0","102911"
"","","wac_no_items","","3","1512002","","1512","0.2","1","111"
"","","200","0","2","1512003","","1512","","-340","102911"
"","","200","0","2","1512004","","1512","","-340","111"
"","","0","","32","1512005","","1512","","","1"
"","","1","","32","1512006","","1512","","","2"
"","","0","","32","1512007","","1512","","","11"
"","","vo_wac_220301_000","0","21","1512008","","1512","","0","vo_wac_220301"
"1","0","啊，糟糕了～！\n不小心簽上自己的名字了♪","1","11","1512009","0.5","1512","0","10","102911"
"","","","","91","1512010","","1512","","","0"
"","","vo_wac_220301_001","0","21","1512011","","1512","","0","vo_wac_220301"
"1","0","不同於展現自己，\n而是展現自己的畫作。\n這也是一種表現的形式呢！\n好像也能運用在偶像活動上♪","1","11","1512012","0.5","1512","0","10","102911"
"","","","","91","1512013","","1512","","","0"
"","","0","","22","1512014","","1512","","","0"
"","","wac_idle_smile","","3","1513001","","1513","0.2","1","102911"
"","","wac_no_items","","3","1513002","","1513","0.2","1","111"
"","","200","0","2","1513003","","1513","","-340","102911"
"","","200","0","2","1513004","","1513","","-340","111"
"","","0","","32","1513005","","1513","","","1"
"","","1","","32","1513006","","1513","","","2"
"","","0","","32","1513007","","1513","","","11"
"","","","","91","1513008","","1513","","","0"
"-212.75","0","104211","-108","1","1611001","wac_default_01","1611","2","202","1"
"-212.75","0","111","-108","5","1611002","wac_default_02","1611","2","201","1"
"1","","1","0","31","1611003","","1611","1","0","1"
"1","","2","0","31","1611004","","1611","0","0","2"
"1","","11","0","31","1611005","","1611","0","0","11"
"0","","wac_paint_01","","3","1611006","","1611","0.2","0","104211"
"0","","wac_paint_02","","3","1611007","","1611","0.2","0","111"
"","","0","","93","1611008","","1611","","","0"
"","","1","","32","1611009","","1611","","","11"
"","","se_10035700_brush","","23","1611010","","1611","","0","se_10035700"
"","","","","131","1611011","","1611","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","1612001","","1612","0.2","0","104211"
"","","wac_no_items","","3","1612002","","1612","0.2","1","111"
"","","200","0","2","1612003","","1612","","-340","104211"
"","","200","0","2","1612004","","1612","","-340","111"
"","","0","","32","1612005","","1612","","","1"
"","","1","","32","1612006","","1612","","","2"
"","","0","","32","1612007","","1612","","","11"
"","","vo_wac_220302_000","0","21","1612008","","1612","","0","vo_wac_220302"
"1","0","啊……習慣性把名字簽上去了……\n……這習慣可能望也會犯呢。","1","11","1612009","0.5","1612","0","10","104211"
"","","","","91","1612010","","1612","","","0"
"","","vo_wac_220302_001","0","21","1612011","","1612","","0","vo_wac_220302"
"1","0","呵呵。各式各樣的畫結合在一起，\n就像是音色在迴盪一樣。\n……真是期待完成品呢。","1","11","1612012","0.5","1612","0","10","104211"
"","","","","91","1612013","","1612","","","0"
"","","0","","22","1612014","","1612","","","0"
"","","wac_idle_wish","","3","1613001","","1613","0.2","1","104211"
"","","wac_no_items","","3","1613002","","1613","0.2","1","111"
"","","200","0","2","1613003","","1613","","-340","104211"
"","","200","0","2","1613004","","1613","","-340","111"
"","","0","","32","1613005","","1613","","","1"
"","","1","","32","1613006","","1613","","","2"
"","","0","","32","1613007","","1613","","","11"
"","","","","91","1613008","","1613","","","0"
"-212.75","0","105411","-108","1","1711001","wac_default_11","1711","2","202","1"
"-212.75","0","111","-108","5","1711002","wac_default_13","1711","2","201","1"
"1","","1","0","31","1711003","","1711","1","0","1"
"1","","2","0","31","1711004","","1711","0","0","2"
"1","","11","0","31","1711005","","1711","0","0","11"
"0","","wac_paint_11","","3","1711006","","1711","0.2","0","105411"
"0","","wac_paint_13","","3","1711007","","1711","0.2","0","111"
"","","0","","93","1711008","","1711","","","0.3"
"","","1","","32","1711009","","1711","","","11"
"","","se_10035700_roller","","23","1711010","","1711","","0","se_10035700"
"","","","","131","1711011","","1711","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","1712001","","1712","0.2","0","105411"
"","","wac_no_items","","3","1712002","","1712","0.2","1","111"
"","","200","0","2","1712003","","1712","","-340","105411"
"","","200","0","2","1712004","","1712","","-340","111"
"","","0","","32","1712005","","1712","","","1"
"","","1","","32","1712006","","1712","","","2"
"","","0","","32","1712007","","1712","","","11"
"","","vo_wac_220303_000","0","21","1712008","","1712","","0","vo_wac_220303"
"1","0","為什麼我剛才把名字簽上去了……？\n不過，這樣應該就可以了吧？\n不，還是再改一下好了。","1","11","1712009","0.5","1712","0","10","105411"
