1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"2","0","2","2","2","83","平地賽馬在世界上主流賽事的一種。國際賽馬聯盟按什麼系統分類五種。","1224","76","69","","2","77","這個的名稱是什麼？","73","1","2","SMILE","3","SMILE"
"6","1225","1","6","6","35987","「凱留（新年）」的專用裝備名稱。","1225","29699","26495","賀正貓耳的毽球板","6","32819","這個的名稱是什麼？","27645","1","6","貓耳毽球板","1","賀正貓耳的毽球板"
"6","0","2","6","6","36093","賽馬種類之一。會使用標準競賽馬（純種馬）進行比賽。","1226","36093","20107","","6","39340","這個的名稱是什麼？","36554","1","6","賽馬車賽事","2","賽馬車賽事"
"6","0","2","6","6","28417","「Fisherman suplex」是一種摔角的過肩摔演變，其中文為？","1227","32937","25684","","6","22827","這個的名稱是什麼？","36942","1","6","漁夫過肩摔","2","漁夫過肩摔"
"6","0","2","6","6","34909","衝浪的主要裝備是□□□、□□、鰭、蠟與衝浪服裝","1228","33139","32361","衝浪板、腳繩","6","28010","這個的名稱是什麼？","26495","1","6","衝浪板腳繩","1","衝浪板、腳繩"
"6","0","2","6","6","36386","跆拳道的跆是指□□、拳是指□□、道是指□行。","1229","25802","36947","踢擊、拳擊、道行","6","25802","這個的名稱是什麼？","25331","1","6","踢擊拳擊道","1","踢擊、拳擊、道行"
"3","0","2","3","2","75","擊倒的英文簡稱為「K.O.」。英文全名為？","1230","99","107","Knock out","3","110","這個的名稱是什麼？","111","1","3","Knock","2","Knock out"
"6","1231","1","6","6","21021","「栞」的專用裝備名稱。","1231","24037","35069","初音手工製守護石","6","38899","這個的名稱是什麼？","25163","1","6","初音手工製","1","初音手工製守護石"
"6","0","1","6","6","23470","使用必殺技「不給布丁就搗蛋喲」的角色。","1232","32854","31680","宮子（萬聖節）","6","23376","這個的名稱是什麼？","33836","1","6","宮子萬聖節","1","宮子（萬聖節）"
"6","1233","2","6","6","24859","「靜流（情人節）」的專用裝備名稱。","1233","39166","24125","","6","24515","這個的名稱是什麼？","35037","1","6","愛心裝飾帽","2","愛心裝飾帽"
"6","0","2","6","6","21476","劍鬥士是指□□□□□場上的鬥士。","1234","31478","25216","古羅馬競技場","6","32645","這個的名稱是什麼？","39340","1","6","古羅馬競技","1","古羅馬競技場"
"6","0","2","6","6","32645","記述為「Colosseum」或「Colosseo」，非常著名的圓形競技場。","1235","25216","22580","","6","39340","這個的名稱是什麼？","31478","1","6","羅馬競技場","1","羅馬競技場"
"6","0","2","6","6","19981","意指在球技運動中，目光不看向他處就執行傳球，出乎對手意料的技巧。","1236","20659","29699","","6","30475","這個的名稱是什麼？","20154","1","6","不看人傳球","2","不看人傳球"
"6","1237","1","6","6","23432","於亂世中的小國，以生命守護王女之命的騎士的盾。","1237","20043","30462","","6","35703","這個的名稱是什麼？","32773","1","6","守護者之盾","1","守護者之盾"
"6","0","2","6","6","22914","西遊記中「孫悟空」所使用的武器，能夠自由伸長、縮小的棒子。","1238","31629","26834","","6","24847","這個的名稱是什麼？","37329","1","6","如意金箍棒","1","如意金箍棒"
"6","0","1","6","6","35987","被認為是由貓神所生出的寶石。","1239","38917","22684","","6","31070","這個的名稱是什麼？","30340","1","6","貓神的項墜","3","貓神的項墜"
"6","1240","1","6","6","39764","「似似花」的必殺技。","1240","39764","37857","","6","37857","這個的名稱是什麼？","21834","1","6","魔鏡啊魔鏡","1","魔鏡啊魔鏡"
"6","0","2","6","6","33251","「雪」的必殺技。","1241","25105","30340","臣服於我的美之下吧！","6","26381","這個的名稱是什麼？","26044","1","6","臣服於我的","1","臣服於我的美之下吧！"
"6","0","2","6","6","20061","棒球規則，若□□同分，則會進入□□□。","1242","38263","36093","九局，延長賽","6","23616","這個的名稱是什麼？","24310","1","6","九局延長賽","1","九局，延長賽"
"6","0","2","6","6","39640","上肩投法是棒球最傳統的投法之一。又稱為？","1243","25237","29699","","6","22739","這個的名稱是什麼？","24335","1","6","高壓式投球","2","高壓式投球"
"6","0","2","6","6","22235","棒球的斜肩投法又稱為？","1244","19977","25237","四分之三投法","6","20998","這個的名稱是什麼？","20043","1","6","四分之三投","2","四分之三投法"
"6","0","2","6","6","22266","棒球投球的姿勢分為揮臂式姿勢與□□□□□。","1245","23039","21218","","6","23450","這個的名稱是什麼？","24335","1","6","固定式姿勢","2","固定式姿勢"
"6","0","2","6","6","27599","足球的傷停時間（Additional time）通常由主裁判決定，他會在□□□比賽結束前與□□裁判溝通，通知他要加多少時間。","1246","31532","22235","每半場，第四","6","21322","這個的名稱是什麼？","22580","1","6","每半場第四","3","每半場，第四"
"6","0","1","6","6","39640","「鈴奈（★6）」的必殺技。","1247","20043","24515","高級訂製之心","6","35330","這個的名稱是什麼？","35069","1","6","高訂製之心","2","高級訂製之心"
"6","0","2","6","6","19981","請說明足球的術語「underdog」。","1248","22909","30340","比賽中不被看好的一隊","6","34987","這個的名稱是什麼？","30475","1","6","不被看好的","3","比賽中不被看好的一隊"
"3","0","2","3","3","116","足球術語「帽子戲法」，英文為：","1249","99","107","score a hat trick","3","114","這個的名稱是什麼？","105","1","3","trick","3","score a hat trick"
"6","0","2","6","6","22283","世界盃、世足賽(FIFA World Cup)的全名為：","1250","29699","30403","國際足球總會世界盃","6","38555","這個的名稱是什麼？","36275","1","6","國際足球盃","1","國際足球總會世界盃"
"6","0","2","6","6","32854","奧運中，負責一個接一個地接過已點燃的火炬，接力將聖火送至會場的活動。","1251","36958","32773","","6","28779","這個的名稱是什麼？","20659","1","6","聖火傳遞者","1","聖火傳遞者"
"6","0","2","6","6","21305","奧運的全名。","1252","21205","26371","奧林匹克運動會","6","20811","這個的名稱是什麼？","36939","1","6","匹克運動會","1","奧林匹克運動會"
"6","0","2","6","6","20108","棒球的防守方，一壘手防守一壘，□□□防守二壘，三壘手防守□□。","1253","19977","22744","","6","22744","這個的名稱是什麼？","25163","1","6","二壘手三壘","1","二壘手三壘"
"6","1255","1","6","6","19971","「七七香」的專用裝備。","1255","26368","24375","七七香最強法杖","6","19971","這個的名稱是什麼？","39321","1","6","七七香最強","1","七七香最強法杖"
"6","0","1","6","6","29289","在《超異域公主連結Re:Dive》的戰鬥中，和「能夠造成的物理攻擊傷害」有莫大關聯的能力。","1256","25802","21147","","6","29702","這個的名稱是什麼？","25915","1","6","物理攻擊力","1","物理攻擊力"
"6","0","1","6","6","39764","在《超異域公主連結Re:Dive》的戰鬥中，和「能夠造成的魔法攻擊傷害」有莫大關聯的能力。","1257","25802","21147","","6","27861","這個的名稱是什麼？","25915","1","6","魔法攻擊力","1","魔法攻擊力"
"6","0","1","6","6","29289","在《超異域公主連結Re:Dive》的戰鬥中，和「受到的物理攻擊傷害」有莫大關聯的能力。","1258","31142","21147","","6","29702","這個的名稱是什麼？","38450","1","6","物理防禦力","1","物理防禦力"
"6","0","1","6","6","39764","在《超異域公主連結Re:Dive》的戰鬥中，和「受到的魔法攻擊傷害」有莫大關聯的能力。","1259","31142","21147","","6","27861","這個的名稱是什麼？","38450","1","6","魔法防禦力","1","魔法防禦力"
"6","1260","1","6","6","28976","圖片上的名稱為：","1260","25106","25351","","6","24093","這個的名稱是什麼？","30340","1","6","焰帝的戒指","1","焰帝的戒指"
"6","1261","1","6","6","23376","「美美」的必殺技。","1261","26028","25802","兔子先生斬擊","6","20808","這個的名稱是什麼？","29983","1","6","子先生斬擊","2","兔子先生斬擊"
"6","1262","1","6","6","27779","「真琴」的必殺技。","1262","20043","21676","","6","29246","這個的名稱是什麼？","33452","1","6","沃爾芬之咬","1","沃爾芬之咬"
"6","0","1","6","6","29827","【物理】位於後衛，負責攻擊和支援的聖夜弓箭手","1263","35477","31680","璃乃（聖誕節）","6","20035","這個的名稱是什麼？","32854","1","6","璃乃聖誕節","2","璃乃（聖誕節）"
"6","0","1","6","6","29992","「雪（大江戶）」的必殺技。","1264","30340","25105","用可愛的我緊急投藥♪","6","21487","這個的名稱是什麼？","24859","1","6","用可愛的我","2","用可愛的我緊急投藥♪"
"6","1265","1","6","6","29705","「香織」的必殺技。","1265","30690","25331","琉球犬矢之拳","6","29699","這個的名稱是什麼？","29356","1","6","琉球犬矢拳","3","琉球犬矢之拳"
"6","0","1","6","6","24996","「凱留（夏日）」的必殺技。","1266","20098","25842","憤怒泳圈亂擲","6","24594","這個的名稱是什麼？","27891","1","6","憤怒泳亂擲","1","憤怒泳圈亂擲"
"6","1267","1","6","6","38647","「莫妮卡（★6）」的必殺技。","1267","37782","26028","旋風雷閃擊鎖斬","6","38275","這個的名稱是什麼？","25802","1","6","雷閃擊鎖斬","1","旋風雷閃擊鎖斬"
"6","0","2","6","6","22810","表示不要多管閒事。","2001","19981","22914","多一事不如少一事","6","19968","這句諺語是什麼？","20107","2","6","多一事不如","2","多一事不如少一事"
"6","0","2","6","6","33609","在童話故事「三隻小豬」裡，請依序列出大野狼攻擊的房子。","2002","38957","23627","稻草屋⇒小木屋⇒磚頭屋","6","26408","這個的名稱是什麼？","30938","2","6","草木磚頭屋","1","稻草屋⇒小木屋⇒磚頭屋"
"6","0","2","6","6","20142","經典兒歌「小星星」的歌詞「一閃一閃□□□，滿天都是小□□。」","2003","26143","26143","亮晶晶，星星","6","26230","空格裡該填入的是？","26230","2","6","亮晶晶星星","1","亮晶晶，星星"
"6","0","2","6","6","20358","經典兒歌「造飛機」的歌詞「造飛機造飛機，□□□□□。」","2004","33609","22320","","6","21040","空格裡該填入的是？","38738","2","6","來到青草地","1","來到青草地"
"6","0","2","6","6","23567","經典兒歌「郊遊」的歌詞「走走走走走，我們□□□□□。」","2005","23567","25163","","6","25163","空格裡該填入的是？","25289","2","6","小手拉小手","1","小手拉小手"
"6","0","2","6","6","26356","唐詩的五言絕句之一。王之渙的「登鸛雀樓」裡其中一句為「欲窮千里目，□□□□□。」","2006","23652","27155","","6","19978","空格裡該填入的是？","19968","2","6","更上一層樓","1","更上一層樓"
"6","0","2","6","6","27927","唐詩的五言絕句之一。王建的「新嫁娘詞」裡其中一句為「三日入廚下，□□□□□。」","2007","32697","28271","","6","25163","空格裡該填入的是？","20316","2","6","洗手作羹湯","2","洗手作羹湯"
"6","0","2","6","6","26085","唐詩的五言絕句之一。王維的「送別」裡其中一句為「山中相送罷，□□□□□。」","2008","26612","25161","","6","26286","空格裡該填入的是？","25513","2","6","日暮掩柴扉","2","日暮掩柴扉"
"6","0","2","6","6","20302","唐詩的五言絕句之一。李白的「夜思」裡其中一句為「舉頭望明月，□□□□□。」","2009","25925","37129","","6","38957","空格裡該填入的是？","24605","2","6","低頭思故鄉","1","低頭思故鄉"
"6","0","2","6","6","26149","唐詩的五言絕句之一。孟浩然的「春曉」裡其中一句為「□□□□□，處處聞啼鳥。」","2010","35258","26313","","6","30496","空格裡該填入的是？","19981","2","6","春眠不覺曉","1","春眠不覺曉"
"6","0","2","6","6","23396","唐詩的五言絕句之一。柳宗元的「江雪」裡其中一句為「□□□□□，獨釣寒江雪。」","2011","31520","32705","","6","33311","空格裡該填入的是？","34001","2","6","孤舟蓑笠翁","2","孤舟簑笠翁"
"6","0","2","6","6","21271","唐詩的五言絕句之一。西鄙人的「哥舒歌」裡其中一句為「□□□□□，哥舒夜帶刀。」","2012","26143","39640","","6","26007","空格裡該填入的是？","19971","2","6","北斗七星高","2","北斗七星高"
"6","0","1","6","6","34349","「樂用四敏蘭德語種速濟索爾盃」。","2013","29246","30403","","6","24503","請從裡面挑出和公主連結有關的詞是？","32034","2","6","蘭德索爾盃","1","蘭德索爾盃"
"6","0","1","6","6","21726","「任穎謀哞隻哞石投器自衛爾隊」。","2014","34907","38538","","6","21726","請從裡面挑出和公主連結有關的詞是？","33258","2","6","哞哞自衛隊","1","哞哞自衛隊"
"6","0","1","6","6","29579","「國王的衣服上有著皇宮的城牆圍繞著騎士團」。","2015","22763","22296","","6","23470","請從裡面挑出和公主連結有關的詞是？","39438","2","6","王宮騎士團","3","王宮騎士團"
"6","0","1","6","6","24515","「開心看到你轉換型態吃著吉拿棒」。","2016","25343","26834","","6","22411","請從裡面挑出和公主連結有關的詞是？","21513","2","6","心型吉拿棒","3","心型吉拿棒"
"6","0","1","6","6","30334","「考一百分在地上撿到希望留下的種子耶」。","2017","30041","32822","百地 希留耶","6","22320","請從裡面挑出和公主連結有關的詞是？","24076","2","6","百地希留耶","3","百地 希留耶"
"6","0","1","6","6","36010","「貪吃又愛睡的三人在夢中遇見美麗的新娘」。","2019","20154","23064","","6","30561","請從裡面挑出和公主連結有關的詞是？","19977","2","6","貪睡三人娘","3","貪睡三人娘"
"6","0","1","6","6","39764","「有著魔獸的力量就能瘋狂突襲」。","2020","29378","35186","","6","29560","請從裡面挑出和公主連結有關的詞是？","30340","2","6","魔獸的狂襲","3","魔獸的狂襲"
"6","0","2","6","6","29544","比喻一個人的能力有限。","2023","25104","26519","","6","26408","這句諺語是什麼？","19981","2","6","獨木不成林","2","獨木不成林"
"6","0","2","6","6","25171","比喻做事要會抓重點。","2024","19971","23544","","6","34503","這句諺語是什麼？","25171","2","6","打蛇打七寸","2","打蛇打七寸"
"6","0","2","6","6","20116","意指「沒什麼差異，在伯仲之間」的用語。","2025","31505","30334","五十步笑百步","6","21313","這個的名稱是什麼？","27493","2","6","五十步笑百","2","五十步笑百步"
"6","0","2","6","6","25105","意指「太過在乎別人對自己有何看法的狀態」的用語。","2026","36942","21097","自我意識過剩","6","24847","這個的名稱是什麼？","35672","2","6","我意識過剩","1","自我意識過剩"
"6","0","2","6","6","25171","比喻有事就說，不必隱藏。","2027","31383","35498","打開天窗說亮話","6","38283","這句諺語是什麼？","22825","2","6","打開天窗說","2","打開天窗說亮話"
