743b9d3677145ecce33c8371b979a0fda148cee8c457e1d4a5b164a0b71d14f5,6ce2b6b82467bdcbc06f5747d5abd97d703a86a6db31a152eb3d0fb9cc5df3a5,a4e3606a8d4f1259050f4a1c74a4f009e16b179410d4080282aff904daa24a2b,bd21e36453bd983734993a3be4b13d776f7142e98f73275dd937cfd6f66c9449,7e974f57cc5925823f6853bbd291826b36794a4038a61af44e2d2a07432aa9e3,53e125a5ef88fee1963a124348b242420ffb191268deec3a70b1bc79635ccdd7,848dd1e66ae2f7e80e849196834087122ace4d6cf80843db52837c5dbf8e57e1
"0","1","2","1","1310019","3","「有機物」和「無機物」的差別，在於是否含有「碳」"
"0","1","2","1","1310020","3","一般來說，百葉箱是「綠色」的"
"0","1","2","1","1310022","3","時鐘短針一天「只會旋轉一圈」"
"0","1","2","1","1310024","3","地震波最開始產生之地點，稱為「震源」"
"0","1","2","1","1310025","3","地圖上連結兩處相同高度之地點的線，稱為「水平線」"
"0","1","2","1","1310026","3","乾電池的兩個電極是「正極」與「負極」"
"0","1","2","1","1310029","3","地球表面有一半以上為「陸地」"
"0","1","2","1","1310030","3","理化實驗所使用的酒精燈，正確熄滅方式為「吹氣」"
"0","1","2","1","1310031","3","位於颱風中心，風速平緩的部分稱為「眼」"
"0","1","2","1","1310034","3","上午２點的３個小時前是「晚上11點」"
"0","1","2","1","1310036","3","只用正方形所圍成的箱子形狀稱為「四角錐」"
"0","1","2","1","1310037","3","火山等地區地底下的岩漿噴出地表的現象稱為「火山噴發」"
"0","1","2","1","1310038","3","能避雷的金屬棒稱為「指南針」"
"0","1","2","1","1310040","3","所有圖形旋轉「360度」之後都會回復原樣"
"0","1","2","1","1310042","3","鋯元素這類在自然界中存在量稀少的金屬，稱為「稀有金屬」"
"0","1","2","1","1310043","3","當天最高氣溫超過該地區平均最高氣溫5°C 以上，稱為「熱浪」。"
"0","1","2","1","1310044","3","將音速視為１來計算的速度單位，稱為「節」"
"0","1","2","1","1310045","3","基本上磁鐵N極所指示方向為「北邊」"
"0","1","2","1","1310046","3","所謂的「1%」指的是「百分之一」"
"0","1","2","1","1310047","3","數字單位中，比億大的下一個單位是「京」"
"0","1","2","1","1310048","3","雪結晶的基本形狀是「六角形」"
"0","1","2","1","1310049","3","雨雪混雜的天氣稱為「霙」"
"0","1","2","1","1310050","3","在數學當中，三條橫線所代表的是「合同」"
"0","1","2","1","1310051","3","視角超過180度的凸透鏡，因跟生物視野相近，故被稱為「複眼透鏡」"
"0","1","2","1","1310052","3","發生於宇宙起源時的大爆炸，一般被稱為「超新星」"
"0","1","2","1","1310053","3","持有正或負電荷之原子或分子，稱為「離子」"
"0","1","2","1","1310054","3","冬天時人們吐出的氣息會變成白色的，這些「白色氣息」的真面目是「二氧化碳」"
"0","1","2","1","1310055","3","在脫掉毛衣之類的時候，會發出劈哩啪啦的聲響或看見藍白火花，是因為發生了「靜電」"
"0","1","2","1","1310058","3","「１公里」等於「1000公尺」"
"0","1","2","1","1310059","3","「拂曉的明星」、「傍晚的明星」指的是「木星」"
"0","1","2","1","1310060","3","微波爐是以「微波」來加熱食品"
"0","1","1","1","1311001","3","蘭德索爾是阿斯特賴亞島上的城鎮。"
"0","1","1","1","1311002","3","5000盧幣折50％是2500盧幣。"
"0","1","1","1","1311003","3","角鹿長老肉每100公克賣200盧幣，則購買500公克時價格為1000盧幣。"
"0","1","1","1","1311004","3","阿斯特賴亞大陸沒有沙漠。"
"0","1","1","1","1311005","3","阿斯特賴亞大陸有活火山。"
"0","1","2","2","1320002","3","元素符號為「H」的元素是「氫」"
"0","1","2","2","1320004","3","「ph3」的水溶液是「鹼性」"
"0","1","2","2","1320006","3","燃燒氫會產生「二氧化碳」"
"0","1","2","2","1320007","3","現在是１點50分，95分鐘後是「３點25分」"
"0","1","2","2","1320008","3","僅次於太陽，在地球能看到的第二亮的恆星是「天狼星」"
"0","1","2","2","1320009","3","和「引力」相反，會讓物體之間彼此遠離的力稱為「重力」"
"0","1","2","2","1320010","3","立方體指的是「正六面體」"
"0","1","2","2","1320011","3","數學中使用的記號「√」，其中文名稱為「符號」"
"0","1","2","2","1320012","3","過氧化氫水溶液加入二氧化錳，會產生「氧氣」"
"0","1","2","2","1320014","3","地底下具有流動性的高溫岩石稱為「地函」"
"0","1","2","2","1320017","3","銅的元素符號是「Ag」"
"0","1","2","2","1320019","3","在日本最能看清楚獵戶座的季節是「夏天」"
"0","1","2","2","1320020","3","在大氣壓下，物質由固態轉變為液態時的溫度，稱為「熔點」。"
"0","1","2","2","1320022","3","被使用於清洗餐具和除臭的小蘇打，其正式名稱為「碳酸鈉」"
"0","1","2","2","1320023","3","宇宙中四處飄散的宇宙垃圾，英文名稱為「Space Debris」"
"0","1","2","2","1320024","3","時鐘短針１小時轉動的角度是「360度」"
"0","1","2","2","1320025","3","時鐘長針１小時轉動的角度是「１度」"
"0","1","2","2","1320027","3","「光年」是「時間」的單位"
"0","1","2","2","1320028","3","「中性」水溶液的ph值是「５」"
"0","1","2","2","1320029","3","碳酸飲料氣泡的真面目是「氫」"
"0","1","2","2","1320030","3","日蝕時，影子會遮在太陽上的星球是「月亮」"
"0","1","2","2","1320032","3","重量單位中的１公噸等於「1000公斤」"
"0","1","2","2","1320034","3","在天氣圖中，被高氣壓與高氣壓夾住的部分稱為「高壓槽」"
"0","1","2","2","1320035","3","地球只有「一個」衛星"
"0","1","2","2","1320036","3","三次方後會變成「27」的數字是「９」"
"0","1","2","2","1320037","3","將稀鹽酸灑在鐵上後，會產生「氫」"
"0","1","2","2","1320038","3","將稀鹽酸灑在石灰岩上後，會產生「氯」"
"0","1","2","2","1320039","3","使用於燈泡的燈絲，元素符號為「W」的金屬是「鎢」"
"0","1","2","2","1320040","3","將一般電話機按鈕的所有數字相乘，結果會是「3628800」"
"0","1","2","2","1320041","3","銅在氧化後所產生的綠鏽稱為「銅綠」"
"0","1","2","2","1320043","3","若測驗成績的PR值為99，則代表該成績超過約99%的人。"
"0","1","2","2","1320044","3","在數學當中，計算「乗冪」時使用的記號是「？」"
"0","1","2","2","1320046","3","透過紙類等，將液體中混合的固體分離出來，稱為「過濾」"
"0","1","2","2","1320047","3","燃燒含碳物質，會產生「氧氣」"
"0","1","2","2","1320049","3","中央比邊緣還要薄的透鏡，稱為「凸透鏡」"
"0","1","2","2","1320050","3","以天體而言，與「公轉」相反的是「私轉」"
"0","1","2","2","1320051","3","一年當中，北半球太陽日照時間最長的日子是「夏至」"
"0","1","2","2","1320053","3","將水電解時產生的氣體，只有「氫氣」"
"0","1","2","2","1320054","3","「鑽石」也被稱為「金剛石」"
"0","1","2","2","1320055","3","覆蓋地球表面的固體部分之表層，稱為「地殼」"
"0","1","2","2","1320056","3","一般家庭用插座的電是「直流電」"
"0","1","2","2","1320057","3","波峰到波峰之間的距離稱為「頻率」"
"0","1","2","2","1320058","3","100赫茲的聲音，意指空氣在１秒內震動「100次」的聲音"
"0","1","2","2","1320060","3","立方公分是「面積」的單位"
"0","1","2","2","1320061","3","用上皿天平測量重量時使用的重物是「砝碼」"
"0","1","1","2","1321001","3","帕菲之城位於阿斯特賴亞大陸。"
"0","1","1","2","1321002","3","5000盧幣折25％是3700盧幣。"
"0","1","1","2","1321003","3","角鹿長老肉每100公克賣200盧幣，則購買350公克時價格為700盧幣。"
"0","1","1","2","1321004","3","吉歐‧提格尼亞可搭船抵達。"
"0","1","1","2","1321005","3","咖啡一杯賣500盧幣，持有1500盧幣即可購買【拉比林斯】所有人份的咖啡。"
"0","1","2","3","1330001","3","拉丁語「Cancer」指的是「天蠍座」"
"0","1","2","3","1330002","3","占星術中存在於13星座，但不存在於12星座的星座是「蛇夫座」"
"0","1","2","3","1330005","3","元素符號中，「Br」是「鈹 」"
"0","1","2","3","1330006","3","二位數質數當中最大的是「91」"
"0","1","2","3","1330007","3","在曲線上取一點，垂直於該點切線的直線稱為「法線」"
"0","1","2","3","1330008","3","物質吸收空氣中水分而溶解的現象稱為「蒸發」"
"0","1","2","3","1330009","3","2進位法中的「111」以10進位法來表現時則為「13」"
"0","1","2","3","1330011","3","原子序92，元素符號為U的元素是「鈾」"
"0","1","2","3","1330012","3","石油的主要成分是氫氣和「氮氣」"
"0","1","2","3","1330013","3","圓周率「3.14」的下個數字是「６」"
"0","1","2","3","1330015","3","銅和鎳的合金稱為「青銅」"
"0","1","2","3","1330016","3","用於證明地球自轉的單擺稱為「傅科擺」"
"0","1","2","3","1330018","3","為了將混合溶液分離，而將該液體蒸發產生的氣體冷卻，使其再次液化的方法稱為「蒸餾」"
"0","1","2","3","1330020","3","原子序最前面的元素，其元素符號是「H」"
"0","1","2","3","1330021","3","100分貝比10分貝大10倍。"
"0","1","2","3","1330022","3","在水中，聲音「無法傳遞」"
"0","1","2","3","1330023","3","「北回歸線」是太陽在北半球夏至所能直射到的最遠位置點的緯度線。"
"0","1","2","3","1330024","3","台灣地震震度分級有10個等級。"
"0","1","2","3","1330025","3","「天文單位」指的是「太陽與地球」的平均距離"
"0","1","2","3","1330026","3","「王水」是可以溶解「金」的液體"
"0","1","2","3","1330027","3","數學中所使用的記號「QED」意思是「因為」"
"0","1","2","3","1330028","3","為了用顯微鏡觀察，而用載玻片和蓋玻片夾住的樣品，在德文中稱為「Präparat」"
"0","1","2","3","1330029","3","整個天空中星座的數量有「108個」"
"0","1","2","3","1330031","3","地面天氣圖中，用來標示高氣壓中心的符號是「H」。"
"0","1","2","3","1330032","3","濃度15％的300公克食鹽水中，含有「15公克」的食鹽"
"0","1","2","3","1330033","3","「北極星」的正式名稱是「Polaris」"
"0","1","2","3","1330034","3","自古以來，「天鵝座」被認為是射手座的箭矢所瞄準的星座"
"0","1","2","3","1330035","3","金牛座有兩個肉眼就可以看到的星團為昴宿星團與畢宿星團"
"0","1","2","3","1330036","3","1天文單位原本是地球到太陽的平均距離，現在固定為149,597,871 公里。"
"0","1","2","3","1330039","3","地震震源正上方地表上的點，稱為「震央」"
"0","1","2","3","1330040","3","三角函數中，sin30度的值為「根號３」"
"0","1","2","3","1330042","3","測量星體亮度等級時，一等星是六等星的「約100倍」亮"
"0","1","2","3","1330043","3","規模１的地震和規模２的地震之間的能量差為「約10倍」"
"0","1","2","3","1330045","3","語源來自希臘語中的「怪物」，用來表現10的12次方之詞冠為「Tera」"
"0","1","2","3","1330046","3","同時丟出２個一般骰子時，同樣數字朝上的機率為「36分之１」"
"0","1","2","3","1330047","3","２人猜拳時，平手的機率為「３分之１」"
"0","1","2","3","1330050","3","太陽系中最小的行星是「火星」"
"0","1","2","3","1330051","3","太陽系中最大的行星是「木星」"
"0","1","2","3","1330052","3","將電流與電壓相乘可求出的是「電阻率」"
"0","1","2","3","1330054","3","三角形的三個頂點的內角角度加起來是「360度」"
"0","1","2","3","1330056","3","在地球的大氣中，含量最多的成分是「氮氣」"
"0","1","2","3","1330057","3","在地球的大氣中，含量第三多的成分是「二氧化碳」"
"0","1","2","3","1330058","3","菱形所有頂點的內角角度加起來是「360度」"
"0","1","2","3","1330059","3","地面天氣圖中，用來標示低氣壓中心的符號是「L」。"
"0","1","2","3","1330061","3","在化學中，與「氧化」相反的是「還原」"
"0","1","1","3","1331001","3","法艾頓草原是位於艾爾皮斯島的草原。"
"0","1","1","3","1331002","3","設置公會小屋家具「大地仙人掌花蜜鬆餅」12小時後，領取體力時可獲得體力為20。"
"0","1","1","3","1331003","3","陽卵旅館「哈蜜瓜汽水溫泉」的功效，是消除疲勞、促進血液循環、回歸童心。"
"0","1","1","3","1331004","3","通訊魔法是初出茅廬的魔術師無法使用的高級魔法。"
"0","1","1","3","1331005","3","朱諾平原是位於吉歐‧提格尼亞的平原。"
"0","1","2","1","1410001","4","醫療上使用的「紅外線熱影像」是用來測量人體「密度」"
"0","1","2","1","1410002","4","英語測驗多益的滿分為990分。"
"0","1","2","1","1410003","4","多益金色證書成績區間為850~990分。"
"0","1","2","1","1410004","4","租房子時會交給房東保管，並在退房時還給房客的錢稱為「禮金」。"
"0","1","2","1","1410005","4","公共設施等地設置的「AED」，是在「心臟」有緊急狀況時使用的機械"
"0","1","2","1","1410006","4","在醫院裡，受到骨折等外傷要看的是「內科」"
"0","1","2","1","1410007","4","「自動排檔車」的簡稱為「OT車」"
"0","1","2","1","1410008","4","出席結婚典禮包的錢叫做「奠儀」"
"0","1","2","1","1410009","4","台灣的國民基本教育是９年。"
"0","1","2","1","1410010","4","端午節的習俗中，會懸掛艾草、菖浦，象徵驅疫避邪。"
"0","1","2","1","1410011","4","人類牙齒中，恆齒生長前所長的牙齒是「幼齒」"
"0","1","2","1","1410012","4","電腦檔案名稱中的「.exe」、「.wav」等，稱為「副檔名」"
"0","1","2","1","1410013","4","重貼地板或增建等住宅改裝稱為「整建」"
"0","1","2","1","1410015","4","美金１元等於「100分」"
"0","1","2","1","1410016","4","在餐廳等社交場合，男性禮讓女性的態度稱為「女士優先」"
"0","1","2","1","1410019","4","婚禮上分送給賓客的禮品稱為「婚禮小物」"
"0","1","2","1","1410020","4","建材中，2×4角材的尺寸為1.5×3.5吋。"
"0","1","2","1","1410022","4","農曆新年時，長輩送給小孩的紅包稱為「壓歲錢」。"
"0","1","2","1","1410024","4","「備長炭」是「竹炭」的別名"
"0","1","2","1","1410025","4","針對販賣商品或提供服務等行為所課的稅金稱為「消費稅」"
"0","1","2","1","1410026","4","拍攝後，照片可快速顯影成像的相機稱為「Constant Camera」"
"0","1","2","1","1410027","4","在汽車等交通工具中，用來預防事故時身體被甩出去的帶子是「安全帶」"
"0","1","2","1","1410028","4","國內購入國外產品，稱為「輸出」"
"0","1","2","1","1410029","4","在日本，兒童節會裝飾的是「鯛魚旗」"
