c2ecd54561cc4d51ed4b8c3b89d846b89c389de521034446b1a4e8ae332eb595,9d01863e793854204caf4a16457c1f84d4139dbe99a64756acd93434e53a5624,cb7f9bd4cd5053f433d25065b969b1cf5abc0e300fd85795553ec5adba6bd715,13c952b48e2cf3f7dd38fb113e1a8ac61fd5b8b1b3d4e340c763e5240cd04fba,4be96c8b05760c2e6f78d48acea33909afeb86a5a092c79f7519d4fe4f87e4eb,f62ed86a71f388419c3d40cdd7bac622542b4c0a2f65911b8048736f208903f4,75e4d7378429b929a027943a8d6593819b7b3a13ec1fa48d7929b5469a219657,4b561723fc0a613eb97f55c1ea84ce935f7b4b3f900c760d192c064f68986f61,117a0cf087dac1f91f60e54dec883261ef34ec15b282469c72b8ffcf298dd063,147b8b09f21c27f734ddf505da24391d1f3c639888c83d2bb73284a80e6fc81a,0127107bfb10f8ae90d3b0fdbe7a93e5c86f9f21fff415688947b089ea33bea5,ac616d4b02adf0402fea4113fb565948fdac2bd2a39029b2702d26e92f9fd4a9,355bbceae3786e57daf4120ef984b53f65f4252f15fc37b3abce8f68625ea33f,f04c690d6e57a37c9c38b629c2d72f9ab4c724f850799b865e362b8308b46aee,dba304c8881f8bd239ba3dcff45f0ccd3ab04a890e42f7b3dbc760a63c2d38c7
"2500000","10039113","81039006","10039","601","0","1","0","9013","6011","2020/07/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 500000","81039006","0","2020/07/16 16:00:00"
"1","10039115","81039007","10039","601","0","0","0","9016","6011","2020/07/26 15:59:59","討伐特別戰鬥的 Boss","81039007","3","2020/07/16 16:00:00"
"1","10039118","81039008","10039","601","0","0","0","9015","6011","2020/07/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81039008","5","2020/07/16 16:00:00"
"4","10040103","81040001","10040","601","0","0","0","9001","6011","2020/08/21 15:59:59","打倒莉瑪、真陽、鈴、栞的闇影","81040001","0","2020/08/03 16:00:00"
"1650000","10040104","81040002","10040","601","0","1","0","9013","6011","2020/08/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8350000","81040002","0","2020/08/03 16:00:00"
"3300000","10040105","81040003","10040","601","0","1","0","9013","6011","2020/08/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6700000","81040003","0","2020/08/03 16:00:00"
"1","10040106","81040004","10040","601","0","0","0","9016","6011","2020/08/21 15:59:59","完成特別戰鬥的模式2","81040004","2","2020/08/03 16:00:00"
"6650000","10040111","81040005","10040","601","0","1","0","9013","6011","2020/08/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3350000","81040005","0","2020/08/03 16:00:00"
"8300000","10040113","81040006","10040","601","0","1","0","9013","6011","2020/08/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1700000","81040006","0","2020/08/03 16:00:00"
"1","10040115","81040007","10040","601","0","0","0","9016","6011","2020/08/21 15:59:59","討伐特別戰鬥的 Boss","81040007","3","2020/08/03 16:00:00"
"1","10040118","81040008","10040","601","0","0","0","9015","6011","2020/08/21 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81040008","5","2020/08/03 16:00:00"
"3","10041103","81041001","10041","601","0","0","0","9001","6011","2020/09/28 15:59:59","打倒莫妮卡、步未、雪的闇影","81041001","0","2020/09/18 16:00:00"
"340000","10041104","81041002","10041","601","0","1","0","9013","6011","2020/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1410000","81041002","0","2020/09/18 16:00:00"
"680000","10041105","81041003","10041","601","0","1","0","9013","6011","2020/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1070000","81041003","0","2020/09/18 16:00:00"
"1","10041106","81041004","10041","601","0","0","0","9016","6011","2020/09/28 15:59:59","完成特別戰鬥的模式2","81041004","2","2020/09/18 16:00:00"
"1260000","10041111","81041005","10041","601","0","1","0","9013","6011","2020/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 490000","81041005","0","2020/09/18 16:00:00"
"1505000","10041113","81041006","10041","601","0","1","0","9013","6011","2020/09/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 245000","81041006","0","2020/09/18 16:00:00"
"1","10041115","81041007","10041","601","0","0","0","9016","6011","2020/09/28 15:59:59","討伐特別戰鬥的 Boss","81041007","3","2020/09/18 16:00:00"
"1","10041118","81041008","10041","601","0","0","0","9015","6011","2020/09/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81041008","5","2020/09/18 16:00:00"
"1240000","10042103","81042001","10042","601","0","1","0","9013","6011","2020/09/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8060000","81042001","0","2020/09/04 16:00:00"
"2480000","10042104","81042002","10042","601","0","1","0","9013","6011","2020/09/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6820000","81042002","0","2020/09/04 16:00:00"
"1","10042105","81042003","10042","601","0","0","0","9016","6011","2020/09/22 15:59:59","完成特別戰鬥的模式1","81042003","1","2020/09/04 16:00:00"
"3","10042106","81042004","10042","601","0","0","0","9001","6011","2020/09/22 15:59:59","打倒璃乃、步未、日和的闇影","81042004","0","2020/09/04 16:00:00"
"5580000","10042111","81042005","10042","601","0","1","0","9013","6011","2020/09/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3720000","81042005","0","2020/09/04 16:00:00"
"7440000","10042113","81042006","10042","601","0","1","0","9013","6011","2020/09/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1860000","81042006","0","2020/09/04 16:00:00"
"1","10042115","81042007","10042","601","0","0","0","9016","6011","2020/09/22 15:59:59","討伐特別戰鬥的 Boss","81042007","3","2020/09/04 16:00:00"
"1","10042118","81042008","10042","601","0","0","0","9015","6011","2020/09/22 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81042008","5","2020/09/04 16:00:00"
"200","10043103","81043001","10043","601","0","4","0","9014","6011","2020/10/28 15:59:59","破壞雨神大人的護盾","81043001","0","2020/10/19 16:00:00"
"291500","10043104","81043002","10043","601","0","1","0","9013","6011","2020/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2358500","81043002","0","2020/10/19 16:00:00"
"583000","10043105","81043003","10043","601","0","1","0","9013","6011","2020/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2067000","81043003","0","2020/10/19 16:00:00"
"1","10043106","81043004","10043","601","0","0","0","9016","6011","2020/10/28 15:59:59","完成特別戰鬥的模式2","81043004","2","2020/10/19 16:00:00"
"1484000","10043111","81043005","10043","601","0","1","0","9013","6011","2020/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1166000","81043005","0","2020/10/19 16:00:00"
"2067000","10043113","81043006","10043","601","0","1","0","9013","6011","2020/10/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 583000","81043006","0","2020/10/19 16:00:00"
"1","10043115","81043007","10043","601","0","0","0","9016","6011","2020/10/28 15:59:59","討伐特別戰鬥的 Boss","81043007","3","2020/10/19 16:00:00"
"1","10043118","81043008","10043","601","0","0","0","9015","6011","2020/10/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81043008","5","2020/10/19 16:00:00"
"1000000","10044103","81044001","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 9000000","81044001","0","2020/11/02 16:00:00"
"2000000","10044104","81044002","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8000000","81044002","0","2020/11/02 16:00:00"
"1","10044105","81044003","10044","601","0","0","0","9016","6011","2020/11/20 15:59:59","完成特別戰鬥的模式1","81044003","1","2020/11/02 16:00:00"
"4350000","10044106","81044004","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 5650000","81044004","0","2020/11/02 16:00:00"
"5700000","10044107","81044005","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4300000","81044005","0","2020/11/02 16:00:00"
"1","10044108","81044006","10044","601","0","0","0","9016","6011","2020/11/20 15:59:59","完成特別戰鬥的模式2","81044006","2","2020/11/02 16:00:00"
"8000000","10044109","81044007","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2000000","81044007","0","2020/11/02 16:00:00"
"9000000","10044110","81044008","10044","601","0","1","0","9013","6011","2020/11/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1000000","81044008","0","2020/11/02 16:00:00"
"1","10044111","81044009","10044","601","0","0","0","9016","6011","2020/11/20 15:59:59","討伐特別戰鬥的 Boss","81044009","3","2020/11/02 16:00:00"
"1","10044112","81044010","10044","601","0","0","0","9015","6011","2020/11/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81044010","5","2020/11/02 16:00:00"
"486000","10045103","81045001","10045","601","0","1","0","9013","6011","2020/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2214000","81045001","0","2020/11/17 16:00:00"
"1","10045104","81045002","10045","601","0","0","0","9016","6011","2020/11/27 15:59:59","完成特別戰鬥的模式1","81045002","1","2020/11/17 16:00:00"
"15","10045105","81045003","10045","601","0","0","0","9014","6011","2020/11/27 15:59:59","打倒 15 隻奄美魔物的分身","81045003","0","2020/11/17 16:00:00"
"1","10045106","81045004","10045","601","0","0","0","9016","6011","2020/11/27 15:59:59","完成特別戰鬥的模式2","81045004","2","2020/11/17 16:00:00"
"1512000","10045111","81045005","10045","601","0","1","0","9013","6011","2020/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1188000","81045005","0","2020/11/17 16:00:00"
"2106000","10045113","81045006","10045","601","0","1","0","9013","6011","2020/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 594000","81045006","0","2020/11/17 16:00:00"
"1","10045115","81045007","10045","601","0","0","0","9016","6011","2020/11/27 15:59:59","討伐特別戰鬥的 Boss","81045007","3","2020/11/17 16:00:00"
"1","10045118","81045008","10045","601","0","0","0","9015","6011","2020/11/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81045008","5","2020/11/17 16:00:00"
"2960000","10046103","81046001","10046","601","0","1","0","9013","6011","2020/12/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 9740000","81046001","0","2020/12/04 16:00:00"
"5920000","10046104","81046002","10046","601","0","1","0","9013","6011","2020/12/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6780000","81046002","0","2020/12/04 16:00:00"
"8890000","10046105","81046003","10046","601","0","1","0","9013","6011","2020/12/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3810000","81046003","0","2020/12/04 16:00:00"
"1","10046106","81046004","10046","601","0","0","0","9016","6011","2020/12/22 15:59:59","將MODE2出現的怪物全部打倒","81046004","2","2020/12/04 16:00:00"
"10160000","10046111","81046005","10046","601","0","1","0","9013","6011","2020/12/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2540000","81046005","0","2020/12/04 16:00:00"
"11430000","10046113","81046006","10046","601","0","1","0","9013","6011","2020/12/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1270000","81046006","0","2020/12/04 16:00:00"
"1","10046115","81046007","10046","601","0","0","0","9016","6011","2020/12/22 15:59:59","討伐特別戰鬥的 Boss","81046007","3","2020/12/04 16:00:00"
"1","10046118","81046008","10046","601","0","0","0","9015","6011","2020/12/22 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81046008","5","2020/12/04 16:00:00"
"442000","10047103","81047001","10047","601","0","1","0","9013","6011","2020/12/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2958000","81047001","0","2020/12/18 16:00:00"
"1","10047104","81047002","10047","601","0","0","0","9016","6011","2020/12/27 15:59:59","完成特別戰鬥的模式1","81047002","1","2020/12/18 16:00:00"
"1428000","10047105","81047003","10047","601","0","1","0","9013","6011","2020/12/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1972000","81047003","0","2020/12/18 16:00:00"
"1","10047111","81047005","10047","601","0","0","0","9016","6011","2020/12/27 15:59:59","完成特別戰鬥的模式2","81047004","2","2020/12/18 16:00:00"
"2414000","10047106","81047004","10047","601","0","1","0","9013","6011","2020/12/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 986000","81047005","0","2020/12/18 16:00:00"
"2958000","10047113","81047006","10047","601","0","1","0","9013","6011","2020/12/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 442000","81047006","0","2020/12/18 16:00:00"
"1","10047115","81047007","10047","601","0","0","0","9016","6011","2020/12/27 15:59:59","討伐特別戰鬥的 Boss","81047007","3","2020/12/18 16:00:00"
"1","10047118","81047008","10047","601","0","0","0","9015","6011","2020/12/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81047008","5","2020/12/18 16:00:00"
"3200000","10048103","81048001","10048","601","0","1","0","9018","6011","2021/01/18 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11600000","81048001","1","2020/12/31 16:00:00"
"6400000","10048104","81048002","10048","601","0","1","0","9018","6011","2021/01/18 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8400000","81048002","1","2020/12/31 16:00:00"
"1","10048105","81048003","10048","601","0","0","0","9016","6011","2021/01/18 15:59:59","完成特別戰鬥的模式1","81048003","1","2020/12/31 16:00:00"
"2","10048106","81048004","10048","601","0","0","0","9001","6011","2021/01/18 15:59:59","打倒依里與茜里的闇影","81048004","0","2020/12/31 16:00:00"
"11340000","10048111","81048005","10048","601","0","1","0","9018","6011","2021/01/18 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3460000","81048005","1","2020/12/31 16:00:00"
"13060000","10048113","81048006","10048","601","0","1","0","9018","6011","2021/01/18 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1740000","81048006","1","2020/12/31 16:00:00"
"1","10048115","81048007","10048","601","0","0","0","9016","6011","2021/01/18 15:59:59","討伐特別戰鬥的 Boss","81048007","3","2020/12/31 16:00:00"
"1","10048118","81048008","10048","601","0","0","0","9015","6011","2021/01/18 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81048008","5","2020/12/31 16:00:00"
"3","10049103","81049001","10049","601","0","0","0","9001","6011","2021/01/27 15:59:59","打倒禊和美美和鏡華的闇影","81049001","0","2021/01/18 16:00:00"
"384000","10049104","81049002","10049","601","0","1","0","9018","6011","2021/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2816000","81049002","1","2021/01/18 16:00:00"
"768000","10049105","81049003","10049","601","0","1","0","9018","6011","2021/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2432000","81049003","1","2021/01/18 16:00:00"
"1","10049106","81049004","10049","601","0","0","0","9016","6011","2021/01/27 15:59:59","完成特別戰鬥的模式2","81049004","2","2021/01/18 16:00:00"
"1856000","10049111","81049005","10049","601","0","1","0","9018","6011","2021/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1344000","81049005","1","2021/01/18 16:00:00"
"2528000","10049113","81049006","10049","601","0","1","0","9018","6011","2021/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 672000","81049006","1","2021/01/18 16:00:00"
"1","10049115","81049007","10049","601","0","0","0","9016","6011","2021/01/27 15:59:59","討伐特別戰鬥的 Boss","81049007","3","2021/01/18 16:00:00"
"1","10049118","81049008","10049","601","0","0","0","9015","6011","2021/01/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81049008","5","2021/01/18 16:00:00"
"35","10050103","81050001","10050","601","0","0","0","9014","6011","2021/02/19 15:59:59","打倒35隻鬼魂手下","81050001","0","2021/02/01 16:00:00"
"2000000","10050104","81050002","10050","601","0","1","0","9018","6011","2021/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 22000000","81050002","1","2021/02/01 16:00:00"
"4000000","10050105","81050003","10050","601","0","1","0","9018","6011","2021/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 20000000","81050003","1","2021/02/01 16:00:00"
"1","10050106","81050004","10050","601","0","0","0","9016","6011","2021/02/19 15:59:59","完成特別戰鬥的模式2","81050004","2","2021/02/01 16:00:00"
"12000000","10050111","81050005","10050","601","0","1","0","9018","6011","2021/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 12000000","81050005","1","2021/02/01 16:00:00"
"18000000","10050113","81050006","10050","601","0","1","0","9018","6011","2021/02/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6000000","81050006","1","2021/02/01 16:00:00"
"1","10050115","81050007","10050","601","0","0","0","9016","6011","2021/02/19 15:59:59","討伐特別戰鬥的 Boss","81050007","3","2021/02/01 16:00:00"
"1","10050118","81050008","10050","601","0","0","0","9015","6011","2021/02/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81050008","5","2021/02/01 16:00:00"
"213000","10051103","81051001","10051","601","0","1","0","9018","6011","2021/02/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2987000","81051001","1","2021/02/19 16:00:00"
"426000","10051104","81051002","10051","601","0","1","0","9018","6011","2021/02/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2774000","81051002","1","2021/02/19 16:00:00"
"1","10051105","81051003","10051","601","0","0","0","9016","6011","2021/02/28 15:59:59","完成特別戰鬥的模式1","81051003","1","2021/02/19 16:00:00"
"1","10051106","81051004","10051","601","0","0","0","9016","6011","2021/02/28 15:59:59","將MODE2出現的怪物全部打倒","81051004","2","2021/02/19 16:00:00"
"1493000","10051111","81051005","10051","601","0","1","0","9018","6011","2021/02/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1707000","81051005","1","2021/02/19 16:00:00"
"2346000","10051113","81051006","10051","601","0","1","0","9018","6011","2021/02/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 854000","81051006","1","2021/02/19 16:00:00"
"1","10051115","81051007","10051","601","0","0","0","9016","6011","2021/02/28 15:59:59","討伐特別戰鬥的 Boss","81051007","3","2021/02/19 16:00:00"
"1","10051118","81051008","10051","601","0","0","0","9015","6011","2021/02/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81051008","5","2021/02/19 16:00:00"
"1700000","10044103","81052001","10052","601","0","1","0","9018","6011","2021/03/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 23300000","81052001","1","2021/03/02 16:00:00"
"3450000","10044104","81052002","10052","601","0","1","0","9018","6011","2021/03/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 21550000","81052002","1","2021/03/02 16:00:00"
"1","10044105","81052003","10052","601","0","0","0","9016","6011","2021/03/20 15:59:59","完成特別戰鬥的模式1","81052003","1","2021/03/02 16:00:00"
"8800000","10044106","81052004","10052","601","0","1","0","9018","6011","2021/03/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16200000","81052004","1","2021/03/02 16:00:00"
"13250000","10044107","81052005","10052","601","0","1","0","9018","6011","2021/03/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11750000","81052005","1","2021/03/02 16:00:00"
