6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"10001","0","0","0","10020157","10020158","2","7","0","0","21","10020480","0"
"1","0","0","0","10020560","10020167","2","3","0","0","17","10020168","0"
"0","0","0","0","10020167","10020168","2","12","0","0","16","10020169","0"
"10002","10020477","0","0","10020168","10020169","2","7","0","0","15","10020175","0"
"2","0","0","0","10020169","10020175","2","2","0","0","14","10020176","0"
"0","0","0","0","10020175","10020176","2","6","0","0","13","10020178","0"
"2","0","0","10020479","10020178","10020177","2","14","0","0","11","10020179","0"
"4","0","0","0","10020176","10020178","2","14","0","0","12","10020177","0"
"0","0","0","0","10020177","10020179","2","4","0","0","10","10020180","0"
"10003","0","0","0","10020179","10020180","2","7","0","0","9","10020182","0"
"3","0","0","0","10020180","10020182","2","3","0","0","8","10020183","0"
"10001","0","0","0","10020182","10020183","2","11","0","0","7","10020184","0"
"1","0","0","0","10020183","10020184","2","2","0","0","6","10020185","0"
"0","0","0","0","10020184","10020185","2","12","0","0","5","10020186","0"
"0","0","0","0","10020185","10020186","2","6","0","0","4","10020187","0"
"3","0","0","0","10020186","10020187","2","14","0","0","3","10020188","0"
"10003","0","0","0","10020187","10020188","2","7","0","0","2","10020189","0"
"1","0","0","0","10020188","10020189","2","2","0","0","1","10020190","0"
"0","0","0","0","10020189","10020190","2","13","0","0","0","10020191","0"
"0","0","0","0","10020190","10020191","2","6","0","0","66","10020192","0"
"10001","0","0","0","10020191","10020192","2","7","0","0","65","10020193","0"
"1","0","0","0","10020192","10020193","2","3","0","0","64","10020194","0"
"0","0","0","0","10020193","10020194","2","4","0","0","63","10020202","0"
"1","0","0","0","10020194","10020202","2","2","0","0","62","10020203","0"
"10001","0","0","0","10020202","10020203","2","7","0","0","61","10020450","0"
"2","0","0","0","10020476","10020234","2","2","0","0","36","10020235","0"
"10002","0","0","0","10020234","10020235","2","7","0","0","35","10020236","0"
"1","0","0","0","10020235","10020236","2","2","0","0","34","10020237","0"
"0","10020549","0","0","10020236","10020237","2","4","0","0","33","10020239","0"
"10001","0","0","0","10020237","10020239","2","7","0","0","32","10020253","0"
"0","0","0","0","10020239","10020253","2","6","0","0","31","10020254","0"
"0","0","0","0","10020253","10020254","2","12","0","0","30","10020255","0"
"2","0","0","10020555","10020254","10020255","2","3","0","0","29","10020256","0"
"10001","0","0","0","10020255","10020256","2","7","0","0","28","10020257","0"
"0","0","0","0","10020256","10020257","2","5","0","0","27","10020258","0"
"0","0","0","0","10020257","10020258","2","6","0","0","26","10020410","0"
"0","0","0","0","10020410","10020260","2","12","0","0","24","10020261","0"
"1","0","0","0","10020260","10020261","2","2","0","0","23","10020262","0"
"0","0","0","0","10020261","10020262","2","4","0","0","22","10020263","0"
"10002","0","0","0","10020262","10020263","2","7","0","0","21","10020264","0"
"4","0","0","0","10020263","10020264","2","14","0","0","20","10020265","0"
"0","0","0","0","10020264","10020265","2","12","0","0","19","10020266","0"
"10001","0","0","0","10020265","10020266","2","11","0","0","18","10020267","0"
"2","0","0","0","10020266","10020267","2","3","0","0","17","10020268","0"
"3","0","0","0","10020267","10020268","2","2","0","0","16","10020269","0"
"0","10020273","0","0","10020268","10020269","2","4","0","0","15","10020270","0"
"1","0","0","0","10020269","10020270","2","2","0","0","14","10020271","0"
"3","0","0","0","10020270","10020271","2","2","0","0","13","10020275","0"
"0","0","0","0","10020273","10020272","2","6","0","0","13","10020274","0"
"10001","0","0","0","10020269","10020273","2","7","0","0","14","10020272","0"
"5","0","0","0","10020272","10020274","2","14","0","0","12","10020276","0"
"2","0","0","0","10020271","10020275","2","3","0","0","12","10020276","0"
"10003","0","0","10020275","10020274","10020276","2","7","0","0","11","10020277","0"
"1","0","0","0","10020276","10020277","2","2","0","0","10","10020278","0"
"3","0","0","0","10020277","10020278","2","14","0","0","9","10020279","0"
"10001","0","0","0","10020278","10020279","2","7","0","0","8","10020280","0"
"0","0","0","0","10020279","10020280","2","6","0","0","7","10020281","0"
"2","0","0","0","10020280","10020281","2","2","0","0","6","10020282","0"
"10001","0","0","0","10020281","10020282","2","11","0","0","5","10020283","0"
"0","0","0","0","10020282","10020283","2","4","0","0","4","10020284","0"
"0","0","0","0","10020283","10020284","2","5","0","0","3","10020285","0"
"1","0","0","0","10020284","10020285","2","2","0","0","2","10020286","0"
"10003","0","0","0","10020285","10020286","2","7","0","0","1","10020287","0"
"0","0","0","0","10020286","10020287","2","13","0","0","0","10020288","0"
"10001","0","0","0","10020287","10020288","2","7","0","0","66","10020289","0"
"0","0","0","0","10020288","10020289","2","5","0","0","65","10020290","0"
"1","0","0","0","10020289","10020290","2","2","0","0","64","10020291","0"
"0","0","0","0","10020290","10020291","2","6","0","0","63","10020292","0"
"0","0","0","0","10020291","10020292","2","12","0","0","62","10020293","0"
"1","0","0","0","10020292","10020293","2","2","0","0","61","10020294","0"
"0","10020545","0","0","10020293","10020294","2","4","0","0","60","10020295","0"
"1","0","0","0","10020294","10020295","2","3","0","0","59","10020296","0"
"10001","0","0","0","10020295","10020296","2","7","0","0","58","10020419","0"
"0","0","0","0","10020431","10020331","2","12","0","0","45","10020336","0"
"3","0","0","0","10020331","10020336","2","14","0","0","44","10020337","0"
"2","0","0","0","10020336","10020337","2","2","0","0","43","10020338","0"
"10002","0","0","0","10020337","10020338","2","7","0","0","42","10020339","0"
"10001","0","0","0","10020338","10020339","2","11","0","0","41","10020412","0"
"2","0","0","0","10020412","10020341","2","2","0","0","39","10020342","0"
"0","0","0","0","10020341","10020342","2","4","0","0","38","10020343","0"
"1","0","0","0","10020342","10020343","2","3","0","0","37","10020344","0"
"1","0","0","0","10020343","10020344","2","2","0","0","36","10020345","0"
"0","0","0","0","10020344","10020345","2","12","0","0","35","10020346","0"
"0","0","0","0","10020345","10020346","2","6","0","0","34","10020347","0"
"1","0","0","0","10020346","10020347","2","2","0","0","33","10020348","0"
"3","0","0","0","10020347","10020348","2","14","0","0","32","10020349","0"
"0","10020350","0","0","10020348","10020349","2","4","0","0","31","10020351","0"
"3","0","0","0","10020349","10020350","2","3","0","0","32","10020352","0"
"10002","0","0","0","10020349","10020351","2","7","0","0","30","10020353","0"
"3","0","0","0","10020350","10020352","2","2","0","0","31","10020355","0"
"2","0","0","0","10020351","10020353","2","3","0","0","29","10020354","0"
"2","0","0","0","10020353","10020354","2","2","0","0","28","10020358","0"
"5","0","0","0","10020352","10020355","2","14","0","0","30","10020356","0"
"10003","0","0","0","10020355","10020356","2","7","0","0","29","10020357","0"
"3","0","0","0","10020356","10020357","2","3","0","0","28","10020358","0"
"0","0","0","10020357","10020354","10020358","2","6","0","0","27","10020359","0"
"0","0","0","0","10020358","10020359","2","5","0","0","26","10020360","0"
"0","0","0","0","10020359","10020360","2","4","0","0","25","10020361","0"
"3","0","0","0","10020360","10020361","2","2","0","0","24","10020362","0"
"10001","0","0","0","10020361","10020362","2","7","0","0","23","10020363","0"
"1","0","0","0","10020362","10020363","2","2","0","0","22","10020364","0"
"4","0","0","0","10020363","10020364","2","14","0","0","21","10020365","0"
"0","0","0","0","10020364","10020365","2","4","0","0","20","10020366","0"
"0","0","0","0","10020365","10020366","2","5","0","0","19","10020367","0"
"1","0","0","0","10020366","10020367","2","3","0","0","18","10020368","0"
"10001","0","0","0","10020367","10020368","2","11","0","0","17","10020369","0"
"1","0","0","0","10020368","10020369","2","2","0","0","16","10020370","0"
"0","10020437","0","0","10020369","10020370","2","4","0","0","15","10020440","0"
"3","0","0","0","10020449","10020382","2","3","0","0","4","10020383","0"
"0","0","0","0","10020382","10020383","2","6","0","0","3","10020384","0"
"2","0","0","0","10020383","10020384","2","2","0","0","2","10020385","0"
"1","0","0","0","10020384","10020385","2","2","0","0","1","10020386","0"
"0","0","0","0","10020385","10020386","2","13","0","0","0","10020387","0"
"0","0","0","0","10020386","10020387","2","6","0","0","66","10020388","0"
"0","0","0","0","10020387","10020388","2","4","0","0","65","10020389","0"
"2","0","0","0","10020388","10020389","2","3","0","0","64","10020390","0"
"0","0","0","0","10020389","10020390","2","12","0","0","63","10020002","0"
"1","0","0","10020581","10020079","10020404","2","2","0","10020582","6","10020405","0"
"3","0","0","0","10020404","10020405","2","3","0","0","5","10020406","0"
"10001","0","0","0","10020405","10020406","2","11","0","0","4","10020083","0"
"10001","0","0","0","10020092","10020407","2","7","0","0","60","10020094","0"
"2","0","0","0","10020148","10020408","2","3","0","0","30","10020150","0"
"2","0","0","0","10020258","10020410","2","3","0","0","25","10020260","0"
"2","0","0","0","10020339","10020412","2","3","0","0","40","10020341","0"
"0","0","0","0","10020296","10020419","2","6","0","0","57","10020420","0"
"10001","0","0","10020547","10020419","10020420","2","11","0","0","56","10020421","0"
"0","0","0","0","10020420","10020421","2","4","0","0","55","10020422","0"
"3","0","0","0","10020421","10020422","2","14","0","0","54","10020423","0"
"10001","10020426","0","0","10020422","10020423","2","7","0","0","53","10020424","0"
"10002","0","0","0","10020423","10020424","2","7","0","0","52","10020436","0"
"10003","0","0","0","10020426","10020425","2","7","0","0","51","10020427","0"
"2","0","0","0","10020423","10020426","2","3","0","0","52","10020425","0"
"3","0","0","0","10020425","10020427","2","3","0","0","50","10020428","0"
"0","0","0","0","10020427","10020428","2","4","0","0","49","10020429","0"
"10001","0","0","0","10020428","10020429","2","7","0","0","48","10020430","0"
"10001","0","0","0","10020429","10020430","2","11","0","0","47","10020431","0"
"0","0","0","10020432","10020430","10020431","2","6","0","0","46","10020331","0"
"0","0","0","0","10020433","10020432","2","4","0","0","47","10020431","0"
"1","0","0","0","10020434","10020433","2","2","0","0","48","10020432","0"
"0","0","0","0","10020435","10020434","2","12","0","0","49","10020433","0"
"3","0","0","0","10020436","10020435","2","2","0","0","50","10020434","0"
"3","0","0","0","10020424","10020436","2","3","0","0","51","10020435","0"
"3","0","0","0","10020370","10020437","2","2","0","0","16","10020438","0"
"6","0","0","0","10020437","10020438","2","14","0","0","15","10020439","0"
"10003","0","0","0","10020438","10020439","2","7","0","0","14","10020441","0"
"10002","0","0","0","10020370","10020440","2","7","0","0","14","10020441","0"
"1","0","0","10020440","10020439","10020441","2","3","0","0","13","10020442","0"
"3","0","0","0","10020441","10020442","2","14","0","0","12","10020443","0"
"0","0","0","0","10020442","10020443","2","6","0","0","11","10020444","0"
"10001","0","0","0","10020443","10020444","2","7","0","0","10","10020445","0"
"10001","0","0","0","10020444","10020445","2","11","0","0","9","10020446","0"
"1","0","0","0","10020445","10020446","2","2","0","0","8","10020447","0"
"5","0","0","0","10020446","10020447","2","14","0","0","7","10020448","0"
"0","0","0","0","10020447","10020448","2","5","0","0","6","10020449","0"
"10003","0","0","0","10020448","10020449","2","7","0","0","5","10020382","0"
"2","0","0","0","10020203","10020450","2","2","0","0","60","10020451","0"
"10001","0","0","0","10020450","10020451","2","11","0","0","59","10020452","0"
"3","0","0","0","10020451","10020452","2","14","0","0","58","10020453","0"
"0","0","0","0","10020452","10020453","2","5","0","0","57","10020454","0"
"1","0","0","0","10020453","10020454","2","3","0","0","56","10020455","0"
"10002","0","0","0","10020454","10020455","2","7","0","0","55","10020456","0"
"10001","10020458","0","0","10020455","10020456","2","11","0","0","54","10020457","0"
"1","0","0","0","10020456","10020457","2","3","0","0","53","10020460","0"
"0","0","0","0","10020456","10020458","2","4","0","0","53","10020459","0"
"2","0","0","0","10020458","10020459","2","2","0","0","52","10020463","0"
"0","0","0","0","10020457","10020460","2","12","0","0","52","10020461","0"
"4","0","0","0","10020460","10020461","2","14","0","0","51","10020462","0"
"0","0","0","10020463","10020461","10020462","2","5","0","0","50","10020464","0"
"3","0","0","0","10020459","10020463","2","3","0","0","51","10020462","0"
"3","0","0","0","10020462","10020464","2","14","0","0","49","10020465","0"
"10001","0","0","0","10020464","10020465","2","7","0","0","48","10020466","0"
"0","0","0","0","10020465","10020466","2","4","0","0","47","10020467","0"
"1","0","0","0","10020466","10020467","2","2","0","0","46","10020468","0"
"0","0","0","0","10020467","10020468","2","6","0","0","45","10020469","0"
"1","0","0","0","10020468","10020469","2","2","0","0","44","10020470","0"
"3","0","0","0","10020469","10020470","2","3","0","0","43","10020471","0"
"3","0","0","0","10020470","10020471","2","14","0","0","42","10020472","0"
"1","0","0","0","10020471","10020472","2","2","0","0","41","10020473","0"
"10001","0","0","0","10020472","10020473","2","11","0","0","40","10020474","0"
"0","0","0","0","10020473","10020474","2","4","0","0","39","10020475","0"
"10001","0","0","0","10020474","10020475","2","7","0","0","38","10020476","0"
"0","0","0","0","10020475","10020476","2","6","0","0","37","10020234","0"
"10003","0","0","0","10020169","10020477","2","7","0","0","14","10020478","0"
"1","0","0","0","10020477","10020478","2","2","0","0","13","10020479","0"
"2","0","0","0","10020478","10020479","2","3","0","0","12","10020177","0"
"1","10020556","0","0","10020158","10020480","2","2","0","0","20","10020559","0"
"0","0","0","0","10020101","10020491","2","6","0","0","57","10020492","0"
"10001","0","0","0","10020491","10020492","2","7","0","0","56","10020493","0"
"10001","0","0","0","10020492","10020493","2","11","0","0","55","10020494","0"
"3","0","0","0","10020493","10020494","2","14","0","0","54","10020495","0"
"0","0","0","0","10020494","10020495","2","5","0","0","53","10020496","0"
"1","0","0","0","10020495","10020496","2","3","0","0","52","10020497","0"
"2","0","0","0","10020496","10020497","2","2","0","0","51","10020498","0"
"4","0","0","0","10020497","10020498","2","14","0","0","50","10020499","0"
"0","0","0","0","10020498","10020499","2","6","0","0","49","10020500","0"
"0","0","0","0","10020499","10020500","2","4","0","0","48","10020501","0"
"10002","0","0","0","10020500","10020501","2","7","0","0","47","10020502","0"
"0","0","0","0","10020501","10020502","2","12","0","0","46","10020503","0"
"1","10020505","0","0","10020502","10020503","2","2","0","0","45","10020504","0"
"1","0","0","0","10020503","10020504","2","2","0","0","44","10020507","0"
"2","0","0","0","10020503","10020505","2","2","0","0","44","10020506","0"
"10001","0","0","0","10020505","10020506","2","11","0","0","43","10020508","0"
"10001","0","0","0","10020504","10020507","2","7","0","0","43","10020510","0"
"2","0","0","0","10020506","10020508","2","3","0","0","42","10020509","0"
"0","0","0","10020510","10020508","10020509","2","4","0","0","41","10020511","0"
"1","0","0","0","10020507","10020510","2","2","0","0","42","10020509","0"
"3","0","0","0","10020509","10020511","2","14","0","0","40","10020512","0"
"0","0","0","0","10020511","10020512","2","5","0","0","39","10020127","0"
"1","10020576","0","0","10020064","10020515","2","2","0","0","9","10020516","10020583"
