d3a79845afe0767fc4e82b335e89095814644dfd50cb4c3e1522962cccf4ad0b,4b34b72b33bce726a72b80c55a75a4c85d2c1cac8d1403d29a08eb35c66c811e,ec7db5abaa42e0d440eb3271359db5f3f0a66ac2e9139059e30641ce18ebb8c5,0af6912de6cae1ab1f3b6514f165685b85e6c701192a9507dfcdd1c68850ade7,fda305699defc421b5a3f71132a904735ebff29a52343c7ef06176156d6efda2,8854ab3f58f5ba828845d913428eb259aba55fdb112fa909f176af22ddf31e8e,6f4aa0f8195f1c082482943ff247f212804782412683efca94c58d989dc7dba2,aa6c212195c5e501f6361562369c206ab271b85fa70f8c523e8ce7512c3289a3,19076a498351607aad059618cfa4700ed620df1268d7b1f4b7755e91b5ee5836,43311694237c3ba2c8f36cdfb41edd9aca2db4ace0fe04938eb8fbe7d0daeb66,1f5065d6af0ecb2f24779ea5eae6493a4300d1a74cf8425068c7d9ffe14539b9,1bae60e981e8af1fa1b2d5595ec6ad6bd1154071ca709a7e3e52c86cddb7907e,dd174d7105a3d2e2d294aab08c8db9d2dcf0d0b0047af85ffe89cc291ff4c4ed,9a42b52986c940a463571bcf558f0055c862b4c565c2f51cbe552ac6c666141b,e1c3ba050d8862161d4decbb745275c5d2d7e389c4ec0e9ae5b358c863a51600,6969a46714b9acd936bfde6392eef3d5af5302e6ffae8baa9be07a420cb4f296,a09e51137752214ffe5e64c337cb469b6009e2c425fad279085f2c2ddf971249,ccdfec464bec77ec9415c4be3fc2801d92a1ea294b7971d1639fe96946e464d4,8dc1d36ed0118545d82d399ef41a32fcd7312e7255a73e11f1aec714b11429ae,dffc34c145eaf7cb21f439f425f14649fb8e2bc9c8f9acd701819a190aa923b2,f16d9a0f3fbb971b32dd766404b51a91dcfa5abccd680b24fe412b2ffcd0d5d2,c6b5839e78bd9faf7559665441da21e17cc867535f802a04f3400c6eb6c06762,04b9d5213ceb10b6bfe03b604d4b4f58fe93329955610f59f686d7b8f8d69e64,203df35f0cb7c23c8554bb8e0ef245031f76601b01daa8b92ce3b1374b23c37b,5e85f318d35dbf8c8768611aad81b17e5c2a03ac960bdca8df807a252720059f,0da1ef6441b47adde6d6aaf79188dc919e665e318ece50b5c3ab894b7f72ea72,a3bef222656987a2835be3e4cd21f8bd8de0b1fec5df0bd1b6201f6a8949d624,3ff423dfce2a60232ef49c293d697aab34a32bb13283bd0284f879d18716b785,ec9c1035b551ffdda773a1d2ac773fc081588099429b82f4a92ef35081f08106,fec40377298920c634ffbb661915b3a5e05b46afa1d9f37a29e6d5a4bfda7d64,4786b3a256c26d8bcf2b8b4eab2d0fa5cc04bca6d71cc61cd74839e5fda248ec,4b074c922b950046f0e6148c4ddd385fb56d2b6ee64c138decd491b62f98037e,c1c423bedbc13929fe1139fcced1307f7c8bb5495eddca2a9440083d08b42faa,6f8d848c2627b6c674bc3bb08fedfd8d8cad0869613d4d5cd1f250112f2e3b25,8b6c272cfb9709c551ea9c796ea48057eed13cbac08555ad0071d47ab19bdb16,dbd17f192e9f0bd96e2cd72d599692795d8b59bd064172d37319b0aeb5e6988f,da2457eee8da38dcba8aaa2332a5abb1b81d728dfc0daec608abc7b4c0eef164,6c4070bcc64af229e50d0d547aa73c6967785e53dd7b05ac838e6af40684e658,a9f48f5a076f89205611184c3089ae5fd88b5537f910572d4f7ff11ca271f777,9fafddf1623e77c39058be686652ea0551474c32d521f6c966bb5c1060e767a9,ab9275033a7a9cb17d2c8158099935b49bbb8cbaa9ee54a6b71d5f5baed0a80d,92182297046fd8005b5b22021dbd8441ab967cab35ec4146fb932e3d99e31f5b,48220faddc97f1b8bc0da41fd3674627c6b4a6993f8013e4bbb6a4899b35f595,485465cebbe3315b30f0dcbb1badbc43faf30bf8304ae5cf8ebf058f9e0d118e
"1092112","0","1","1092115","1000000","10920101","0","0.06","10920102","710071","0","0","0","10920104","3","0","2","4","0","0","1.6","1092113","401068911","4","1.8","401068941","401068951","1092","1092111","0","4","0","401068921","0","2","1.6","10920105","1.9","10920103","401068931","0","1092114","346","0"
"1092116","0","1","1092116","1000000","10920101","0","0.06","10920102","710071","0","0","0","10920104","3","0","2","4","0","0","2","1092116","401068911","-1","2.4","401068941","401068951","1092","1092116","0","5","0","401068921","0","2.6","2","10920105","2.4","10920103","401068931","0","1092116","347","0"
"1093102","0","1","1093105","1000000","10930101","0","0.03","10930102","710081","0","0","0","10930104","1","0","1","1","0","0","1.2","1093103","401069161","1","1.3","401069191","401069201","1093","1093101","0","1","0","401069171","0","1.5","1.2","10930105","1.4","10930103","401069181","0","1093104","348","0"
"1093107","0","1","1093110","1000000","10930101","0","0.06","10930102","710081","0","0","0","10930104","2","0","2","2","0","0","1.2","1093108","401069211","3","1.3","401069241","401069251","1093","1093106","0","2","0","401069221","0","1.5","1.2","10930105","1.4","10930103","401069231","0","1093109","349","0"
"1093112","0","1","1093115","1000000","10930101","0","0.06","10930102","710081","0","0","0","10930104","3","0","2","4","0","0","1.6","1093113","401069261","4","1.8","401069291","401069301","1093","1093111","0","4","0","401069271","0","2","1.6","10930105","1.9","10930103","401069281","0","1093114","350","0"
"1093116","0","1","1093116","1000000","10930101","0","0.06","10930102","710081","0","0","0","10930104","3","0","2","4","0","0","2","1093116","401069261","-1","2.4","401069291","401069301","1093","1093116","0","5","0","401069271","0","2.6","2","10930105","2.4","10930103","401069281","0","1093116","351","0"
"1094102","0","1","1094105","1000000","10940101","0","0.03","10940102","710091","0","0","0","10940104","1","0","1","1","0","0","1.2","1094103","401069511","1","1.3","401069541","401069551","1094","1094101","0","1","0","401069521","0","1.5","1.2","10940105","1.4","10940103","401069531","0","1094104","352","0"
"1094107","0","1","1094110","1000000","10940101","0","0.06","10940102","710091","0","0","0","10940104","2","0","2","2","0","0","1.2","1094108","401069561","3","1.3","401069591","401069601","1094","1094106","0","2","0","401069571","0","1.5","1.2","10940105","1.4","10940103","401069581","0","1094109","353","0"
"1094112","0","1","1094115","1000000","10940101","0","0.06","10940102","710091","0","0","0","10940104","3","0","2","4","0","0","1.6","1094113","401069611","4","1.8","401069641","401069651","1094","1094111","0","4","0","401069621","0","2","1.6","10940105","1.9","10940103","401069631","0","1094114","354","0"
"1094116","0","1","1094116","1000000","10940101","0","0.06","10940102","710091","0","0","0","10940104","3","0","2","4","0","0","2","1094116","401069611","-1","2.4","401069641","401069651","1094","1094116","0","5","0","401069621","0","2.6","2","10940105","2.4","10940103","401069631","0","1094116","355","0"
"1095102","0","1","1095105","1000000","10950101","0","0.03","10950102","710101","0","0","0","10950104","1","0","1","1","0","0","1.2","1095103","401069861","1","1.3","401069891","401069901","1095","1095101","0","1","0","401069871","0","1.5","1.2","10950105","1.4","10950103","401069881","0","1095104","356","0"
"1095107","0","1","1095110","1000000","10950101","0","0.06","10950102","710101","0","0","0","10950104","2","0","2","2","0","0","1.2","1095108","401069911","3","1.3","401069941","401069951","1095","1095106","0","2","0","401069921","0","1.5","1.2","10950105","1.4","10950103","401069931","0","1095109","357","0"
"1095112","0","1","1095115","1000000","10950101","0","0.06","10950102","710101","0","0","0","10950104","3","0","2","4","0","0","1.6","1095113","401069961","4","1.8","401069991","401070001","1095","1095111","0","4","0","401069971","0","2","1.6","10950105","1.9","10950103","401069981","0","1095114","358","0"
"1095116","0","1","1095116","1000000","10950101","0","0.06","10950102","710101","0","0","0","10950104","3","0","2","4","0","0","2","1095116","401069961","-1","2.4","401069991","401070001","1095","1095116","0","5","0","401069971","0","2.6","2","10950105","2.4","10950103","401069981","0","1095116","359","0"
"1096102","0","1","1096105","1000000","10960101","0","0.03","10960102","710111","0","0","0","10960104","1","0","1","1","0","0","1.2","1096103","401070211","1","1.3","401070241","401070251","1096","1096101","0","1","0","401070221","0","1.5","1.2","10960105","1.4","10960103","401070231","0","1096104","360","0"
"1096107","0","1","1096110","1000000","10960101","0","0.06","10960102","710111","0","0","0","10960104","2","0","2","2","0","0","1.2","1096108","401070261","3","1.3","401070291","401070301","1096","1096106","0","2","0","401070271","0","1.5","1.2","10960105","1.4","10960103","401070281","0","1096109","361","0"
"1096112","0","1","1096115","1000000","10960101","0","0.06","10960102","710111","0","0","0","10960104","3","0","2","4","0","0","1.6","1096113","401070311","4","1.8","401070341","401070351","1096","1096111","0","4","0","401070321","0","2","1.6","10960105","1.9","10960103","401070331","0","1096114","362","0"
"1096116","0","1","1096116","1000000","10960101","0","0.06","10960102","710111","0","0","0","10960104","3","0","2","4","0","0","2","1096116","401070311","-1","2.4","401070341","401070351","1096","1096116","0","5","0","401070321","0","2.6","2","10960105","2.4","10960103","401070331","0","1096116","363","0"
"1097102","0","1","1097105","1000000","10970101","0","0.03","10970102","710121","0","0","0","10970104","1","0","1","1","0","0","1.2","1097103","401070561","1","1.3","401070591","401070601","1097","1097101","0","1","0","401070571","0","1.5","1.2","10970105","1.4","10970103","401070581","0","1097104","364","0"
"1097107","0","1","1097110","1000000","10970101","0","0.06","10970102","710121","0","0","0","10970104","2","0","2","2","0","0","1.2","1097108","401070611","3","1.3","401070641","401070651","1097","1097106","0","2","0","401070621","0","1.5","1.2","10970105","1.4","10970103","401070631","0","1097109","365","0"
"1097112","0","1","1097115","1000000","10970101","0","0.06","10970102","710121","0","0","0","10970104","3","0","2","4","0","0","1.6","1097113","401070661","4","1.8","401070691","401070701","1097","1097111","0","4","0","401070671","0","2","1.6","10970105","1.9","10970103","401070681","0","1097114","366","0"
"1097116","0","1","1097116","1000000","10970101","0","0.06","10970102","710121","0","0","0","10970104","3","0","2","4","0","0","2","1097116","401070661","-1","2.4","401070691","401070701","1097","1097116","0","5","0","401070671","0","2.6","2","10970105","2.4","10970103","401070681","0","1097116","367","0"
"1098102","0","1","1098105","1000000","10980101","0","0.03","10980102","710011","0","0","0","10980104","1","0","1","1","0","0","1.2","1098103","401070911","1","1.3","401070941","401070951","1098","1098101","0","1","0","401070921","0","1.5","1.2","10980105","1.4","10980103","401070931","0","1098104","368","0"
"1098107","0","1","1098110","1000000","10980101","0","0.06","10980102","710011","0","0","0","10980104","2","0","2","2","0","0","1.2","1098108","401070961","3","1.3","401070991","401071001","1098","1098106","0","2","0","401070971","0","1.5","1.2","10980105","1.4","10980103","401070981","0","1098109","369","0"
"1098112","0","1","1098115","1000000","10980101","0","0.06","10980102","710011","0","0","0","10980104","3","0","2","4","0","0","1.6","1098113","401071011","4","1.8","401071041","401071051","1098","1098111","0","4","0","401071021","0","2","1.6","10980105","1.9","10980103","401071031","0","1098114","370","0"
"1098116","0","1","1098116","1000000","10980101","0","0.06","10980102","710011","0","0","0","10980104","3","0","2","4","0","0","2","1098116","401071011","-1","2.4","401071041","401071051","1098","1098116","0","5","0","401071021","0","2.6","2","10980105","2.4","10980103","401071031","0","1098116","371","0"
