b214eaa63fbada8ac6ed1d9fe527bf581e34cea26a683c91d1d9516c012a1c07,18795ad64c101ded0c26752d32d5b78731f9b64a9af67e1a4e1574bfc9f6d02e,76cad1037fd8ae94897dfcab1201c38afd8178e682663185c988c7f0824ff306,cd9b37d54a1964b0081126528aca464638e2423d53e85d418e36cab52654d0da,7e57c23b1e7afe876bbe880c93c4cf4eb4d9def973b2fdf0d831e4c805350459,0d34ef785c9489d74733c196aa35d7a066f3bbe76d900a86c537f27865ab0eee,4a380cd8ecd58bbf3dc87e1865362eb807c488a385da4ea361272da78e82c552,5437707d597fa878936ec4234655760fa50c953094a0b962b0304eb798314477,8a7d14d74cf1670fa22ecf96ab39ba7e18c4339f1a94d3684f938f6c705aed6c,373167100aa1c50a005de8e9f0e1cd52a827bc2af8c18ef9b97a830a67fc11d2,71ce2d713b59642d885477a80df4013eeff0d418c7e641d877651430c21e09f9,03d6121bd39b59e19c5ffbef5e260e35bb5cac411344c53dff2f575760542b12,35b7cd5b84475b357ebc7fa4893ac7de0dca4c03b4714ff8179b82bf03563ab4,7089a101635aec1e11bc85930122af140fbb059b229d07614ee13595b4f10638,90e6741533ee9e7992ad2d8ec4b4f948beb6a46c985180a8e04b131a5e8ecad7,214b3babe9dab3815bf1cb40e713ff65683521d6449e8dac2803e019c734640e,646beb876c266dafadcba0c771bb6c803779378840e4c4144e05d83b1e77a456,1636cb52adc6398fcbca146ca4d9bbcd23ce1e8b5f066da5c89b5facbfce7eba,411997a4a5411f9090a4449fc848308b3cc5e50396afbca02a84c0fae6474a21,a4a86d3c7e93f3414847d729cb34db6c201a59ff8de76764a436d0e9b1806530,f7d6af31345f92b694a133d61bc65085f9a9b338e4f493478af5ee14e587bffa
"2","0","1018","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1075","0"
"2","0","1019","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1075","0"
"2","0","1020","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1075","0"
"2","0","1021","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1075","0"
"2","0","1022","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1075","0"
"2","0","1023","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1075","0"
"2","0","1024","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1075","0"
"2","0","1025","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1075","0"
"2","0","1026","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1075","0"
"2","0","1027","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1075","0"
"2","0","1028","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1075","0"
"2","0","1029","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1075","0"
"2","0","1030","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1075","0"
"2","0","1031","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1075","0"
"2","0","1032","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1076","0"
"2","0","1033","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1076","0"
"2","0","1034","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1076","0"
"2","0","1035","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1076","0"
"2","0","1036","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1076","0"
"2","0","1037","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1076","0"
"2","0","1038","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1076","0"
"2","0","1039","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1076","0"
"2","0","1040","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1076","0"
"2","0","1041","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1076","0"
"2","0","1042","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1076","0"
"2","0","1043","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1076","0"
"2","0","1044","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1076","0"
"2","0","1045","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1076","0"
"2","0","1046","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1077","0"
"2","0","1047","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1077","0"
"2","0","1048","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1077","0"
"2","0","1049","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1077","0"
"2","0","1050","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1077","0"
"2","0","1051","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1077","0"
"2","0","1052","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1077","0"
"2","0","1053","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1077","0"
"2","0","1054","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1077","0"
"2","0","1055","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1077","0"
"2","0","1056","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1077","0"
"2","0","1057","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1077","0"
"2","0","1058","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1077","0"
"2","0","1059","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1077","0"
"2","0","1060","0","1","31214","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1078","0"
"2","0","1061","0","2","31214","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1078","0"
"2","0","1062","0","3","31214","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1078","0"
"2","0","1063","0","4","31214","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1078","0"
"2","0","1064","0","21","31214","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1078","0"
"2","0","1065","0","51","31214","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1078","0"
"2","0","1066","0","151","31214","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1078","0"
"2","0","1067","0","301","31214","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1078","0"
"2","0","1068","0","701","31214","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1078","0"
"2","0","1069","0","1501","31214","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1078","0"
"2","0","1070","0","3001","31214","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1078","0"
"2","0","1071","0","5001","31214","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1078","0"
"2","0","1072","0","7001","31214","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1078","0"
"2","0","1073","0","10001","31214","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1078","0"
"2","0","1074","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1079","0"
"2","0","1075","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1079","0"
"2","0","1076","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1079","0"
"2","0","1077","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1079","0"
"2","0","1078","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1079","0"
"2","0","1079","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1079","0"
"2","0","1080","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1079","0"
"2","0","1081","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1079","0"
"2","0","1082","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1079","0"
"2","0","1083","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1079","0"
"2","0","1084","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1079","0"
"2","0","1085","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1079","0"
"2","0","1086","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1079","0"
"2","0","1087","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1079","0"
"2","0","1088","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1080","0"
"2","0","1089","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1080","0"
"2","0","1090","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1080","0"
"2","0","1091","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1080","0"
"2","0","1092","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1080","0"
"2","0","1093","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1080","0"
"2","0","1094","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1080","0"
"2","0","1095","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1080","0"
"2","0","1096","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1080","0"
"2","0","1097","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1080","0"
"2","0","1098","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1080","0"
"2","0","1099","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1080","0"
"2","0","1100","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1080","0"
"2","0","1101","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1080","0"
"2","0","1102","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1081","0"
"2","0","1103","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1081","0"
"2","0","1104","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1081","0"
"2","0","1105","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1081","0"
"2","0","1106","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1081","0"
"2","0","1107","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1081","0"
"2","0","1108","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1081","0"
"2","0","1109","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1081","0"
"2","0","1110","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1081","0"
"2","0","1111","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1081","0"
"2","0","1112","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1081","0"
"2","0","1113","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1081","0"
"2","0","1114","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1081","0"
"2","0","1115","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1081","0"
"2","0","1116","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1082","0"
"2","0","1117","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1082","0"
"2","0","1118","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1082","0"
"2","0","1119","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1082","0"
"2","0","1120","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1082","0"
"2","0","1121","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1082","0"
"2","0","1122","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1082","0"
"2","0","1123","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1082","0"
"2","0","1124","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1082","0"
"2","0","1125","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1082","0"
"2","0","1126","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1082","0"
"2","0","1127","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1082","0"
"2","0","1128","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1082","0"
"2","0","1129","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1082","0"
"2","0","1130","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1083","0"
"2","0","1131","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1083","0"
"2","0","1132","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1083","0"
"2","0","1133","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1083","0"
"2","0","1134","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1083","0"
"2","0","1135","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1083","0"
"2","0","1136","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1083","0"
"2","0","1137","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1083","0"
"2","0","1138","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1083","0"
"2","0","1139","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1083","0"
"2","0","1140","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1083","0"
"2","0","1141","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1083","0"
"2","0","1142","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1083","0"
"2","0","1143","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1083","0"
"2","0","1144","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1084","0"
"2","0","1145","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1084","0"
"2","0","1146","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1084","0"
"2","0","1147","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1084","0"
"2","0","1148","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1084","0"
"2","0","1149","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1084","0"
"2","0","1150","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1084","0"
"2","0","1151","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1084","0"
"2","0","1152","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1084","0"
"2","0","1153","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1084","0"
"2","0","1154","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1084","0"
"2","0","1155","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1084","0"
"2","0","1156","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1084","0"
"2","0","1157","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1084","0"
"2","0","1158","0","1","31214","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1085","0"
"2","0","1159","0","2","31214","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1085","0"
"2","0","1160","0","3","31214","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1085","0"
"2","0","1161","0","4","31214","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1085","0"
"2","0","1162","0","21","31214","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1085","0"
"2","0","1163","0","51","31214","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1085","0"
"2","0","1164","0","151","31214","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1085","0"
"2","0","1165","0","301","31214","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1085","0"
"2","0","1166","0","701","31214","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1085","0"
"2","0","1167","0","1501","31214","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1085","0"
"2","0","1168","0","3001","31214","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1085","0"
"2","0","1169","0","5001","31214","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1085","0"
"2","0","1170","0","7001","31214","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1085","0"
"2","0","1171","0","10001","31214","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1085","0"
"2","0","1172","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1086","0"
"2","0","1173","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1086","0"
"2","0","1174","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1086","0"
"2","0","1175","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1086","0"
"2","0","1176","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1086","0"
"2","0","1177","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1086","0"
"2","0","1178","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1086","0"
"2","0","1179","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1086","0"
"2","0","1180","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1086","0"
"2","0","1181","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1086","0"
"2","0","1182","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1086","0"
"2","0","1183","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1086","0"
"2","0","1184","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1086","0"
"2","0","1185","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1086","0"
"2","0","1186","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1087","0"
"2","0","1187","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1087","0"
"2","0","1188","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1087","0"
"2","0","1189","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1087","0"
"2","0","1190","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1087","0"
"2","0","1191","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1087","0"
"2","0","1192","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1087","0"
"2","0","1193","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1087","0"
"2","0","1194","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1087","0"
"2","0","1195","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1087","0"
"2","0","1196","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1087","0"
"2","0","1197","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1087","0"
"2","0","1198","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1087","0"
"2","0","1199","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1087","0"
"2","0","1200","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1088","0"
"2","0","1201","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1088","0"
"2","0","1202","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1088","0"
"2","0","1203","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1088","0"
"2","0","1204","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1088","0"
"2","0","1205","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1088","0"
"2","0","1206","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1088","0"
"2","0","1207","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1088","0"
"2","0","1208","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1088","0"
"2","0","1209","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1088","0"
"2","0","1210","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1088","0"
"2","0","1211","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1088","0"
"2","0","1212","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1088","0"
"2","0","1213","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1088","0"
"2","0","1214","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1089","0"
"2","0","1215","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1089","0"
"2","0","1216","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1089","0"
"2","0","1217","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1089","0"
"2","0","1218","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1089","0"
"2","0","1219","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1089","0"
"2","0","1220","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1089","0"
"2","0","1221","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1089","0"
"2","0","1222","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1089","0"
"2","0","1223","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1089","0"
"2","0","1224","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1089","0"
"2","0","1225","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1089","0"
"2","0","1226","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1089","0"
"2","0","1227","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1089","0"
"2","0","1228","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1090","0"
"2","0","1229","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1090","0"
"2","0","1230","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1090","0"
"2","0","1231","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1090","0"
"2","0","1232","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1090","0"
"2","0","1233","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1090","0"
"2","0","1234","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1090","0"
"2","0","1235","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1090","0"
"2","0","1236","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1090","0"
"2","0","1237","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1090","0"
"2","0","1238","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1090","0"
"2","0","1239","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1090","0"
"2","0","1240","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1090","0"
"2","0","1241","0","10001","30142","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1090","0"
"2","0","1242","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1091","0"
"2","0","1243","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1091","0"
"2","0","1244","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1091","0"
"2","0","1245","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1091","0"
"2","0","1246","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1091","0"
"2","0","1247","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1091","0"
"2","0","1248","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1091","0"
"2","0","1249","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1091","0"
"2","0","1250","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1091","0"
"2","0","1251","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1091","0"
"2","0","1252","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1091","0"
"2","0","1253","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1091","0"
"2","0","1254","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1091","0"
"2","0","1255","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1091","0"
"2","0","1256","0","1","31232","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1092","0"
"2","0","1257","0","2","31232","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1092","0"
"2","0","1258","0","3","31232","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1092","0"
"2","0","1259","0","4","31232","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1092","0"
"2","0","1260","0","21","31232","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1092","0"
"2","0","1261","0","51","31232","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1092","0"
"2","0","1262","0","151","31232","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1092","0"
"2","0","1263","0","301","31232","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1092","0"
"2","0","1264","0","701","31232","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1092","0"
"2","0","1265","0","1501","31232","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1092","0"
"2","0","1266","0","3001","31232","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1092","0"
"2","0","1267","0","5001","31232","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1092","0"
"2","0","1268","0","7001","31232","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1092","0"
"2","0","1269","0","10001","31232","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1092","0"
