c8a027ad1d5a5061b97dc23cd708ba774149837149987b68b8edd796858ba1e1,9c90b0f473f8e23368d1fb0642bd8dddbd5e487efa694f9ca7b26ea53e285305,4c592bd107c0614dc8effb21d44203a497d292ef5d13154d146149a40e1c50a3,bdac9e2f762cc7f2937ecad8466bd19ce11ae56ae32080954537adfeb8cdbb82,b713cf7159d3f26477cd6d8d4af5b3ecb07387ac0a15ae65e569974fa9ccb601,72d65a4027dc966235baf425e6416ca1a90d3bbc468b03718c85e4afa3083a43,e23f4d227c2db5a7d66fd760ec3569d33b8d03afa4b8b254a4f55ba15686f357,8e23e11d8493c494dab75529eea1b7307beb9e402d0e33fd6d3f18240843eeee,5caa9bfea78cbf00262e15a59ed5689436316ac8d9d7c475009c9ac76c8da19e,a728fd9e0f573a293323ec73b240e6004e9d968c04315e130ae71c5baf1f9093,059bd72ad34aa6dcf796db728066a085bef65bf537b60bd2124fcf2258caba9f,19a3d7614ac246c406aa525fc6935994d712459e4f55ffe1f824429f98d3212b,fe2b6db8dc9d5731c3444a84487f49d2d58d85b2cbbeedd8426ec064d8103b7d,70d25625d72478bfadf91e54551cd34749e14765d57cada9ba98fdf868d8b1fc,738f404eff37388387337a5896678fe42e615a345e514738ea55f61a060bcab6,a8156a42de56aecc3b7c097fdbf78ad378f6c689eefa6a2de054c1123900aceb,d81ba4ae6c1fd74bc53c69eec4f26204e96a13cd21962471efc7b4faa9adef9c,73c265406539b61ac9e12dd4e941fc4c06f508f93d6f3c884d4519676c3e0671,9b4ca0e1db5d9cd975b2f9f52e8e8e2223ead498b3e13114309b6e55f3c689e3,811fabc1ed16c0343b69e0a3018a2bcf03082f3aae1405980bbfe0ccb63c44c6,0611dec38d769141e8ce9ff13d3bbc1e317744e10bea7ca51c6ba3ab8bfa3ea5,312a6fe9dc28438d75d02cdd31f0627b6bf23898ae1587a66a84382f78c6ee42,eebc3080c6c6d0eff8c94cb2eee84018ca68cdaa1e13eb7323b38c4f9928547f,d8fe2161f90c600ebc723897fd81398fb57be6c3671778338e5f71ca535d6592,78ada2e28d9f014566c20419a93d63b53e56d8e740511392c2a26b76bb68792f,98c4bc2ce4740457400e69d09ea8a30a98ecabb62a849c2ee56a2e68c3f62af6,91fa25c17238eb52d4a262cd996b144ebbfdaecdcb1e99dc46760548851db36b,4ea4fc85be3b9ff22e6f9aed54606640dffea304c7ff02139b4be96df2ea0080,f8d5e827241837a4faf2c14d856a66f4a2f8c4eef432a1e1f2049b8c6e62ebf8,4292bcd585b7893d83420a0e1a203ef63ed3e7ca34a9f813c7e8f1f099c7886b,8cfea1a777fb30f6c14e78ca2afcb9f7c2d310f786914568f3885f6a8e56f150,2fae2f69fb49946a7ac3d40b63438ce12dbd06df4bab38769a3734acbb85be52,cd0b6cc6801b62bf8747fbc182c4d0af0c07d73deb0cd9b88d4529d9296ad2c8,6b7b735145ad3bc08b3e4958ba8a5f72a0d415d42eaa0f066ddfdc0aee91b585,da00c239f91ae30232e7333914a919a42452817a91ec5367289acebadecb4cbb,b07cb3d99a2b709170c98ebebe76439983604deff4080d5759c34c82e7fe0360,c14ed0ff5751d21361b032374640ed28e5d07bf0b40e6909a9bdd5b88f862b1c,9e26de865317cf56513200f03a65eaccb01501d6e03f1c7e23cd268478499464,655d3c20a0fd5fd59805359e4528491d764f16b710f4271c40bc465e900a8131
"1075","401062691","1004210","1.3","0","10750104","1004206","0","0","401062661","0","1","401062701","353","1","-2","0","1.2","401062681","1004209","710021","-2","1004207","1004208","10750101","1","10750102","1.4","0","0.03","10750105","0","1000000","1.5","401062671","1.2","-2","10750103","0"
"1075","401062741","1004205","1.8","0","10750104","1004201","1004105","1004103","401062711","1004101","1","401062751","354","2","1","1004104","1.6","401062731","1004204","710021","1","1004202","1004203","10750101","2","10750102","1.9","1004102","0.06","10750105","1001301","1000000","2","401062721","1.6","1","10750103","0"
"1075","401062741","1004210","1.8","0","10750104","1004206","1004110","1004108","401062711","1004106","1","401062751","355","2","2","1004109","1.6","401062731","1004209","710021","2","1004207","1004208","10750101","2","10750102","1.9","1004107","0.06","10750105","1001303","1000000","2","401062721","1.6","6","10750103","0"
"1075","401062791","1004210","2.1","0","10750104","1004206","1004110","1004108","401062761","1004106","1","401062801","356","2","7","1004109","2","401062781","1004209","710021","7","1004207","1004208","10750101","3","10750102","2.1","1004107","0.06","10750105","1001303","1000000","2.2","401062771","2","22","10750103","0"
"1075","401062841","1004210","4.7","0","10750104","1004206","1004110","1004108","401062811","1004106","1","401062851","357","2","23","1004109","4.5","401062831","1004209","710021","23","1004207","1004208","10750101","4","10750102","4.8","1004107","0.06","10750105","1001303","1000000","5","401062821","4.5","-1","10750103","0"
"1076","401063041","1004210","1.3","0","10760104","1004206","0","0","401063011","0","1","401063051","358","1","-2","0","1.2","401063031","1004209","710031","-2","1004207","1004208","10760101","1","10760102","1.4","0","0.03","10760105","0","1000000","1.5","401063021","1.2","-2","10760103","0"
"1076","401063091","1004205","1.8","0","10760104","1004201","1004105","1004103","401063061","1004101","1","401063101","359","2","1","1004104","1.6","401063081","1004204","710031","1","1004202","1004203","10760101","2","10760102","1.9","1004102","0.06","10760105","1001301","1000000","2","401063071","1.6","1","10760103","0"
"1076","401063091","1004210","1.8","0","10760104","1004206","1004110","1004108","401063061","1004106","1","401063101","360","2","2","1004109","1.6","401063081","1004209","710031","2","1004207","1004208","10760101","2","10760102","1.9","1004107","0.06","10760105","1001303","1000000","2","401063071","1.6","6","10760103","0"
"1076","401063141","1004210","2.1","0","10760104","1004206","1004110","1004108","401063111","1004106","1","401063151","361","2","7","1004109","2","401063131","1004209","710031","7","1004207","1004208","10760101","3","10760102","2.1","1004107","0.06","10760105","1001303","1000000","2.2","401063121","2","22","10760103","0"
"1076","401063191","1004210","4.7","0","10760104","1004206","1004110","1004108","401063161","1004106","1","401063201","362","2","23","1004109","4.5","401063181","1004209","710031","23","1004207","1004208","10760101","4","10760102","4.8","1004107","0.06","10760105","1001303","1000000","5","401063171","4.5","-1","10760103","0"
"1077","401063391","1004210","1.3","0","10770104","1004206","0","0","401063361","0","1","401063401","363","1","-2","0","1.2","401063381","1004209","710041","-2","1004207","1004208","10770101","1","10770102","1.4","0","0.03","10770105","0","1000000","1.5","401063371","1.2","-2","10770103","0"
"1077","401063441","1004205","1.8","0","10770104","1004201","1004105","1004103","401063411","1004101","1","401063451","364","2","1","1004104","1.6","401063431","1004204","710041","1","1004202","1004203","10770101","2","10770102","1.9","1004102","0.06","10770105","1001301","1000000","2","401063421","1.6","1","10770103","0"
"1077","401063441","1004210","1.8","0","10770104","1004206","1004110","1004108","401063411","1004106","1","401063451","365","2","2","1004109","1.6","401063431","1004209","710041","2","1004207","1004208","10770101","2","10770102","1.9","1004107","0.06","10770105","1001303","1000000","2","401063421","1.6","6","10770103","0"
"1077","401063491","1004210","2.1","0","10770104","1004206","1004110","1004108","401063461","1004106","1","401063501","366","2","7","1004109","2","401063481","1004209","710041","7","1004207","1004208","10770101","3","10770102","2.1","1004107","0.06","10770105","1001303","1000000","2.2","401063471","2","22","10770103","0"
"1077","401063541","1004210","4.7","0","10770104","1004206","1004110","1004108","401063511","1004106","1","401063551","367","2","23","1004109","4.5","401063531","1004209","710041","23","1004207","1004208","10770101","4","10770102","4.8","1004107","0.06","10770105","1001303","1000000","5","401063521","4.5","-1","10770103","0"
"1078","401063741","1004210","1.3","0","10780104","1004206","0","0","401063711","0","1","401063751","368","1","-2","0","1.2","401063731","1004209","710051","-2","1004207","1004208","10780101","1","10780102","1.4","0","0.03","10780105","0","1000000","1.5","401063721","1.2","-2","10780103","0"
"1078","401063791","1004205","1.8","0","10780104","1004201","1004105","1004103","401063761","1004101","1","401063801","369","2","1","1004104","1.6","401063781","1004204","710051","1","1004202","1004203","10780101","2","10780102","1.9","1004102","0.06","10780105","1001301","1000000","2","401063771","1.6","1","10780103","0"
"1078","401063791","1004210","1.8","0","10780104","1004206","1004110","1004108","401063761","1004106","1","401063801","370","2","2","1004109","1.6","401063781","1004209","710051","2","1004207","1004208","10780101","2","10780102","1.9","1004107","0.06","10780105","1001303","1000000","2","401063771","1.6","6","10780103","0"
"1078","401063841","1004210","2.1","0","10780104","1004206","1004110","1004108","401063811","1004106","1","401063851","371","2","7","1004109","2","401063831","1004209","710051","7","1004207","1004208","10780101","3","10780102","2.1","1004107","0.06","10780105","1001303","1000000","2.2","401063821","2","22","10780103","0"
"1078","401063891","1004210","4.7","0","10780104","1004206","1004110","1004108","401063861","1004106","1","401063901","372","2","23","1004109","4.5","401063881","1004209","710051","23","1004207","1004208","10780101","4","10780102","4.8","1004107","0.06","10780105","1001303","1000000","5","401063871","4.5","-1","10780103","0"
"1079","401064091","1004210","1.3","0","10790104","1004206","0","0","401064061","0","1","401064101","373","1","-2","0","1.2","401064081","1004209","710061","-2","1004207","1004208","10790101","1","10790102","1.4","0","0.03","10790105","0","1000000","1.5","401064071","1.2","-2","10790103","0"
"1079","401064141","1004205","1.8","0","10790104","1004201","1004105","1004103","401064111","1004101","1","401064151","374","2","1","1004104","1.6","401064131","1004204","710061","1","1004202","1004203","10790101","2","10790102","1.9","1004102","0.06","10790105","1001301","1000000","2","401064121","1.6","1","10790103","0"
"1079","401064141","1004210","1.8","0","10790104","1004206","1004110","1004108","401064111","1004106","1","401064151","375","2","2","1004109","1.6","401064131","1004209","710061","2","1004207","1004208","10790101","2","10790102","1.9","1004107","0.06","10790105","1001303","1000000","2","401064121","1.6","6","10790103","0"
"1079","401064191","1004210","2.1","0","10790104","1004206","1004110","1004108","401064161","1004106","1","401064201","376","2","7","1004109","2","401064181","1004209","710061","7","1004207","1004208","10790101","3","10790102","2.1","1004107","0.06","10790105","1001303","1000000","2.2","401064171","2","22","10790103","0"
"1079","401064241","1004210","4.7","0","10790104","1004206","1004110","1004108","401064211","1004106","1","401064251","377","2","23","1004109","4.5","401064231","1004209","710061","23","1004207","1004208","10790101","4","10790102","4.8","1004107","0.06","10790105","1001303","1000000","5","401064221","4.5","-1","10790103","0"
"1080","401064441","1004210","1.3","0","10800104","1004206","0","0","401064411","0","1","401064451","378","1","-2","0","1.2","401064431","1004209","710071","-2","1004207","1004208","10800101","1","10800102","1.4","0","0.03","10800105","0","1000000","1.5","401064421","1.2","-2","10800103","0"
"1080","401064491","1004205","1.8","0","10800104","1004201","1004105","1004103","401064461","1004101","1","401064501","379","2","1","1004104","1.6","401064481","1004204","710071","1","1004202","1004203","10800101","2","10800102","1.9","1004102","0.06","10800105","1001301","1000000","2","401064471","1.6","1","10800103","0"
"1080","401064491","1004210","1.8","0","10800104","1004206","1004110","1004108","401064461","1004106","1","401064501","380","2","2","1004109","1.6","401064481","1004209","710071","2","1004207","1004208","10800101","2","10800102","1.9","1004107","0.06","10800105","1001303","1000000","2","401064471","1.6","6","10800103","0"
"1080","401064541","1004210","2.1","0","10800104","1004206","1004110","1004108","401064511","1004106","1","401064551","381","2","7","1004109","2","401064531","1004209","710071","7","1004207","1004208","10800101","3","10800102","2.1","1004107","0.06","10800105","1001303","1000000","2.2","401064521","2","22","10800103","0"
"1080","401064591","1004210","4.7","0","10800104","1004206","1004110","1004108","401064561","1004106","1","401064601","382","2","23","1004109","4.5","401064581","1004209","710071","23","1004207","1004208","10800101","4","10800102","4.8","1004107","0.06","10800105","1001303","1000000","5","401064571","4.5","-1","10800103","0"
"1081","401064791","1004210","1.3","0","10810104","1004206","0","0","401064761","0","1","401064801","383","1","-2","0","1.2","401064781","1004209","710081","-2","1004207","1004208","10810101","1","10810102","1.4","0","0.03","10810105","0","1000000","1.5","401064771","1.2","-2","10810103","0"
"1081","401064841","1004205","1.8","0","10810104","1004201","1004105","1004103","401064811","1004101","1","401064851","384","2","1","1004104","1.6","401064831","1004204","710081","1","1004202","1004203","10810101","2","10810102","1.9","1004102","0.06","10810105","1001301","1000000","2","401064821","1.6","1","10810103","0"
"1081","401064841","1004210","1.8","0","10810104","1004206","1004110","1004108","401064811","1004106","1","401064851","385","2","2","1004109","1.6","401064831","1004209","710081","2","1004207","1004208","10810101","2","10810102","1.9","1004107","0.06","10810105","1001303","1000000","2","401064821","1.6","6","10810103","0"
"1081","401064891","1004210","2.1","0","10810104","1004206","1004110","1004108","401064861","1004106","1","401064901","386","2","7","1004109","2","401064881","1004209","710081","7","1004207","1004208","10810101","3","10810102","2.1","1004107","0.06","10810105","1001303","1000000","2.2","401064871","2","22","10810103","0"
"1081","401064941","1004210","4.7","0","10810104","1004206","1004110","1004108","401064911","1004106","1","401064951","387","2","23","1004109","4.5","401064931","1004209","710081","23","1004207","1004208","10810101","4","10810102","4.8","1004107","0.06","10810105","1001303","1000000","5","401064921","4.5","-1","10810103","0"
"1082","401065141","1004210","1.3","0","10820104","1004206","0","0","401065111","0","1","401065151","388","1","-2","0","1.2","401065131","1004209","710091","-2","1004207","1004208","10820101","1","10820102","1.4","0","0.03","10820105","0","1000000","1.5","401065121","1.2","-2","10820103","0"
"1082","401065191","1004205","1.8","0","10820104","1004201","1004105","1004103","401065161","1004101","1","401065201","389","2","1","1004104","1.6","401065181","1004204","710091","1","1004202","1004203","10820101","2","10820102","1.9","1004102","0.06","10820105","1001301","1000000","2","401065171","1.6","1","10820103","0"
"1082","401065191","1004210","1.8","0","10820104","1004206","1004110","1004108","401065161","1004106","1","401065201","390","2","2","1004109","1.6","401065181","1004209","710091","2","1004207","1004208","10820101","2","10820102","1.9","1004107","0.06","10820105","1001303","1000000","2","401065171","1.6","6","10820103","0"
"1082","401065241","1004210","2.1","0","10820104","1004206","1004110","1004108","401065211","1004106","1","401065251","391","2","7","1004109","2","401065231","1004209","710091","7","1004207","1004208","10820101","3","10820102","2.1","1004107","0.06","10820105","1001303","1000000","2.2","401065221","2","22","10820103","0"
"1082","401065291","1004210","4.7","0","10820104","1004206","1004110","1004108","401065261","1004106","1","401065301","392","2","23","1004109","4.5","401065281","1004209","710091","23","1004207","1004208","10820101","4","10820102","4.8","1004107","0.06","10820105","1001303","1000000","5","401065271","4.5","-1","10820103","0"
"1083","401065491","1004210","1.3","0","10830104","1004206","0","0","401065461","0","1","401065501","393","1","-2","0","1.2","401065481","1004209","710101","-2","1004207","1004208","10830101","1","10830102","1.4","0","0.03","10830105","0","1000000","1.5","401065471","1.2","-2","10830103","0"
"1083","401065541","1004205","1.8","0","10830104","1004201","1004105","1004103","401065511","1004101","1","401065551","394","2","1","1004104","1.6","401065531","1004204","710101","1","1004202","1004203","10830101","2","10830102","1.9","1004102","0.06","10830105","1001301","1000000","2","401065521","1.6","1","10830103","0"
"1083","401065541","1004210","1.8","0","10830104","1004206","1004110","1004108","401065511","1004106","1","401065551","395","2","2","1004109","1.6","401065531","1004209","710101","2","1004207","1004208","10830101","2","10830102","1.9","1004107","0.06","10830105","1001303","1000000","2","401065521","1.6","6","10830103","0"
"1083","401065591","1004210","2.1","0","10830104","1004206","1004110","1004108","401065561","1004106","1","401065601","396","2","7","1004109","2","401065581","1004209","710101","7","1004207","1004208","10830101","3","10830102","2.1","1004107","0.06","10830105","1001303","1000000","2.2","401065571","2","22","10830103","0"
"1083","401065641","1004210","4.7","0","10830104","1004206","1004110","1004108","401065611","1004106","1","401065651","397","2","23","1004109","4.5","401065631","1004209","710101","23","1004207","1004208","10830101","4","10830102","4.8","1004107","0.06","10830105","1001303","1000000","5","401065621","4.5","-1","10830103","0"
"1084","401065841","1004210","1.3","0","10840104","1004206","0","0","401065811","0","1","401065851","398","1","-2","0","1.2","401065831","1004209","710111","-2","1004207","1004208","10840101","1","10840102","1.4","0","0.03","10840105","0","1000000","1.5","401065821","1.2","-2","10840103","0"
"1084","401065891","1004205","1.8","0","10840104","1004201","1004105","1004103","401065861","1004101","1","401065901","399","2","1","1004104","1.6","401065881","1004204","710111","1","1004202","1004203","10840101","2","10840102","1.9","1004102","0.06","10840105","1001301","1000000","2","401065871","1.6","1","10840103","0"
"1084","401065891","1004210","1.8","0","10840104","1004206","1004110","1004108","401065861","1004106","1","401065901","400","2","2","1004109","1.6","401065881","1004209","710111","2","1004207","1004208","10840101","2","10840102","1.9","1004107","0.06","10840105","1001303","1000000","2","401065871","1.6","6","10840103","0"
"1084","401065941","1004210","2.1","0","10840104","1004206","1004110","1004108","401065911","1004106","1","401065951","401","2","7","1004109","2","401065931","1004209","710111","7","1004207","1004208","10840101","3","10840102","2.1","1004107","0.06","10840105","1001303","1000000","2.2","401065921","2","22","10840103","0"
"1084","401065991","1004210","4.7","0","10840104","1004206","1004110","1004108","401065961","1004106","1","401066001","402","2","23","1004109","4.5","401065981","1004209","710111","23","1004207","1004208","10840101","4","10840102","4.8","1004107","0.06","10840105","1001303","1000000","5","401065971","4.5","-1","10840103","0"
"1085","401066191","1004210","1.3","0","10850104","1004206","0","0","401066161","0","1","401066201","403","1","-2","0","1.2","401066181","1004209","710121","-2","1004207","1004208","10850101","1","10850102","1.4","0","0.03","10850105","0","1000000","1.5","401066171","1.2","-2","10850103","0"
"1085","401066241","1004205","1.8","0","10850104","1004201","1004105","1004103","401066211","1004101","1","401066251","404","2","1","1004104","1.6","401066231","1004204","710121","1","1004202","1004203","10850101","2","10850102","1.9","1004102","0.06","10850105","1001301","1000000","2","401066221","1.6","1","10850103","0"
"1085","401066241","1004210","1.8","0","10850104","1004206","1004110","1004108","401066211","1004106","1","401066251","405","2","2","1004109","1.6","401066231","1004209","710121","2","1004207","1004208","10850101","2","10850102","1.9","1004107","0.06","10850105","1001303","1000000","2","401066221","1.6","6","10850103","0"
"1085","401066291","1004210","2.1","0","10850104","1004206","1004110","1004108","401066261","1004106","1","401066301","406","2","7","1004109","2","401066281","1004209","710121","7","1004207","1004208","10850101","3","10850102","2.1","1004107","0.06","10850105","1001303","1000000","2.2","401066271","2","22","10850103","0"
"1085","401066341","1004210","4.7","0","10850104","1004206","1004110","1004108","401066311","1004106","1","401066351","407","2","23","1004109","4.5","401066331","1004209","710121","23","1004207","1004208","10850101","4","10850102","4.8","1004107","0.06","10850105","1001303","1000000","5","401066321","4.5","-1","10850103","0"
"1086","401066541","1004210","1.3","0","10860104","1004206","0","0","401066511","0","1","401066551","408","1","-2","0","1.2","401066531","1004209","710011","-2","1004207","1004208","10860101","1","10860102","1.4","0","0.03","10860105","0","1000000","1.5","401066521","1.2","-2","10860103","0"
"1086","401066591","1004205","1.8","0","10860104","1004201","1004105","1004103","401066561","1004101","1","401066601","409","2","1","1004104","1.6","401066581","1004204","710011","1","1004202","1004203","10860101","2","10860102","1.9","1004102","0.06","10860105","1001301","1000000","2","401066571","1.6","1","10860103","0"
"1086","401066591","1004210","1.8","0","10860104","1004206","1004110","1004108","401066561","1004106","1","401066601","410","2","2","1004109","1.6","401066581","1004209","710011","2","1004207","1004208","10860101","2","10860102","1.9","1004107","0.06","10860105","1001303","1000000","2","401066571","1.6","6","10860103","0"
"1086","401066641","1004210","2.1","0","10860104","1004206","1004110","1004108","401066611","1004106","1","401066651","411","2","7","1004109","2","401066631","1004209","710011","7","1004207","1004208","10860101","3","10860102","2.1","1004107","0.06","10860105","1001303","1000000","2.2","401066621","2","22","10860103","0"
"1086","401066691","1004210","4.7","0","10860104","1004206","1004110","1004108","401066661","1004106","1","401066701","412","2","23","1004109","4.5","401066681","1004209","710011","23","1004207","1004208","10860101","4","10860102","4.8","1004107","0.06","10860105","1001303","1000000","5","401066671","4.5","-1","10860103","0"
"1087","401066891","1004210","1.3","0","10870104","1004206","0","0","401066861","0","1","401066901","413","1","-2","0","1.2","401066881","1004209","710021","-2","1004207","1004208","10870101","1","10870102","1.4","0","0.03","10870105","0","1000000","1.5","401066871","1.2","-2","10870103","0"
"1087","401066941","1004205","1.8","0","10870104","1004201","1004105","1004103","401066911","1004101","1","401066951","414","2","1","1004104","1.6","401066931","1004204","710021","1","1004202","1004203","10870101","2","10870102","1.9","1004102","0.06","10870105","1001301","1000000","2","401066921","1.6","1","10870103","0"
"1087","401066941","1004210","1.8","0","10870104","1004206","1004110","1004108","401066911","1004106","1","401066951","415","2","2","1004109","1.6","401066931","1004209","710021","2","1004207","1004208","10870101","2","10870102","1.9","1004107","0.06","10870105","1001303","1000000","2","401066921","1.6","6","10870103","0"
"1087","401066991","1004210","2.1","0","10870104","1004206","1004110","1004108","401066961","1004106","1","401067001","416","2","7","1004109","2","401066981","1004209","710021","7","1004207","1004208","10870101","3","10870102","2.1","1004107","0.06","10870105","1001303","1000000","2.2","401066971","2","22","10870103","0"
"1087","401067041","1004210","4.7","0","10870104","1004206","1004110","1004108","401067011","1004106","1","401067051","417","2","23","1004109","4.5","401067031","1004209","710021","23","1004207","1004208","10870101","4","10870102","4.8","1004107","0.06","10870105","1001303","1000000","5","401067021","4.5","-1","10870103","0"
"1088","401067241","1004210","1.3","0","10880104","1004206","0","0","401067211","0","1","401067251","418","1","-2","0","1.2","401067231","1004209","710031","-2","1004207","1004208","10880101","1","10880102","1.4","0","0.03","10880105","0","1000000","1.5","401067221","1.2","-2","10880103","0"
"1088","401067291","1004205","1.8","0","10880104","1004201","1004105","1004103","401067261","1004101","1","401067301","419","2","1","1004104","1.6","401067281","1004204","710031","1","1004202","1004203","10880101","2","10880102","1.9","1004102","0.06","10880105","1001301","1000000","2","401067271","1.6","1","10880103","0"
"1088","401067291","1004210","1.8","0","10880104","1004206","1004110","1004108","401067261","1004106","1","401067301","420","2","2","1004109","1.6","401067281","1004209","710031","2","1004207","1004208","10880101","2","10880102","1.9","1004107","0.06","10880105","1001303","1000000","2","401067271","1.6","6","10880103","0"
"1088","401067341","1004210","2.1","0","10880104","1004206","1004110","1004108","401067311","1004106","1","401067351","421","2","7","1004109","2","401067331","1004209","710031","7","1004207","1004208","10880101","3","10880102","2.1","1004107","0.06","10880105","1001303","1000000","2.2","401067321","2","22","10880103","0"
"1088","401067391","1004210","4.7","0","10880104","1004206","1004110","1004108","401067361","1004106","1","401067401","422","2","23","1004109","4.5","401067381","1004209","710031","23","1004207","1004208","10880101","4","10880102","4.8","1004107","0.06","10880105","1001303","1000000","5","401067371","4.5","-1","10880103","0"
"1089","401067591","1004210","1.3","0","10890104","1004206","0","0","401067561","0","1","401067601","423","1","-2","0","1.2","401067581","1004209","710041","-2","1004207","1004208","10890101","1","10890102","1.4","0","0.03","10890105","0","1000000","1.5","401067571","1.2","-2","10890103","0"
"1089","401067641","1004205","1.8","0","10890104","1004201","1004105","1004103","401067611","1004101","1","401067651","424","2","1","1004104","1.6","401067631","1004204","710041","1","1004202","1004203","10890101","2","10890102","1.9","1004102","0.06","10890105","1001301","1000000","2","401067621","1.6","1","10890103","0"
"1089","401067641","1004210","1.8","0","10890104","1004206","1004110","1004108","401067611","1004106","1","401067651","425","2","2","1004109","1.6","401067631","1004209","710041","2","1004207","1004208","10890101","2","10890102","1.9","1004107","0.06","10890105","1001303","1000000","2","401067621","1.6","6","10890103","0"
"1089","401067691","1004210","2.1","0","10890104","1004206","1004110","1004108","401067661","1004106","1","401067701","426","2","7","1004109","2","401067681","1004209","710041","7","1004207","1004208","10890101","3","10890102","2.1","1004107","0.06","10890105","1001303","1000000","2.2","401067671","2","22","10890103","0"
"1089","401067741","1004210","4.7","0","10890104","1004206","1004110","1004108","401067711","1004106","1","401067751","427","2","23","1004109","4.5","401067731","1004209","710041","23","1004207","1004208","10890101","4","10890102","4.8","1004107","0.06","10890105","1001303","1000000","5","401067721","4.5","-1","10890103","0"
"1090","401067941","1004210","1.3","0","10900104","1004206","0","0","401067911","0","1","401067951","428","1","-2","0","1.2","401067931","1004209","710051","-2","1004207","1004208","10900101","1","10900102","1.4","0","0.03","10900105","0","1000000","1.5","401067921","1.2","-2","10900103","0"
"1090","401067991","1004205","1.8","0","10900104","1004201","1004105","1004103","401067961","1004101","1","401068001","429","2","1","1004104","1.6","401067981","1004204","710051","1","1004202","1004203","10900101","2","10900102","1.9","1004102","0.06","10900105","1001301","1000000","2","401067971","1.6","1","10900103","0"
"1090","401067991","1004210","1.8","0","10900104","1004206","1004110","1004108","401067961","1004106","1","401068001","430","2","2","1004109","1.6","401067981","1004209","710051","2","1004207","1004208","10900101","2","10900102","1.9","1004107","0.06","10900105","1001303","1000000","2","401067971","1.6","6","10900103","0"
"1090","401068041","1004210","2.1","0","10900104","1004206","1004110","1004108","401068011","1004106","1","401068051","431","2","7","1004109","2","401068031","1004209","710051","7","1004207","1004208","10900101","3","10900102","2.1","1004107","0.06","10900105","1001303","1000000","2.2","401068021","2","22","10900103","0"
"1090","401068091","1004210","4.7","0","10900104","1004206","1004110","1004108","401068061","1004106","1","401068101","432","2","23","1004109","4.5","401068081","1004209","710051","23","1004207","1004208","10900101","4","10900102","4.8","1004107","0.06","10900105","1001303","1000000","5","401068071","4.5","-1","10900103","0"
"1091","401068291","1004210","1.3","0","10910104","1004206","0","0","401068261","0","1","401068301","433","1","-2","0","1.2","401068281","1004209","710061","-2","1004207","1004208","10910101","1","10910102","1.4","0","0.03","10910105","0","1000000","1.5","401068271","1.2","-2","10910103","0"
"1091","401068341","1004205","2.8","0","10910104","1004201","1004105","1004103","401068311","1004101","1","401068351","434","2","1","1004104","2.6","401068331","1004204","710061","1","1004202","1004203","10910101","2","10910102","2.9","1004102","0.06","10910105","1001301","1000000","3","401068321","2.6","1","10910103","0"
"1091","401068341","1004210","2.8","0","10910104","1004206","1004110","1004108","401068311","1004106","1","401068351","435","2","2","1004109","2.6","401068331","1004209","710061","2","1004207","1004208","10910101","2","10910102","2.9","1004107","0.06","10910105","1001303","1000000","3","401068321","2.6","6","10910103","0"
"1091","401068391","1004210","3.1","0","10910104","1004206","1004110","1004108","401068361","1004106","1","401068401","436","2","7","1004109","3","401068381","1004209","710061","7","1004207","1004208","10910101","3","10910102","3.1","1004107","0.06","10910105","1001303","1000000","3.2","401068371","3","22","10910103","0"
"1091","401068441","1004210","4.7","0","10910104","1004206","1004110","1004108","401068411","1004106","1","401068451","437","2","23","1004109","4.5","401068431","1004209","710061","23","1004207","1004208","10910101","4","10910102","4.8","1004107","0.06","10910105","1001303","1000000","5","401068421","4.5","-1","10910103","0"
"1092","401068641","1004210","1.3","0","10920104","1004206","0","0","401068611","0","1","401068651","438","1","-2","0","1.2","401068631","1004209","710071","-2","1004207","1004208","10920101","1","10920102","1.4","0","0.03","10920105","0","1000000","1.5","401068621","1.2","-2","10920103","0"
"1092","401068691","1004205","2.8","0","10920104","1004201","1004105","1004103","401068661","1004101","1","401068701","439","2","1","1004104","2.6","401068681","1004204","710071","1","1004202","1004203","10920101","2","10920102","2.9","1004102","0.06","10920105","1001301","1000000","3","401068671","2.6","1","10920103","0"
"1092","401068691","1004210","2.8","0","10920104","1004206","1004110","1004108","401068661","1004106","1","401068701","440","2","2","1004109","2.6","401068681","1004209","710071","2","1004207","1004208","10920101","2","10920102","2.9","1004107","0.06","10920105","1001303","1000000","3","401068671","2.6","6","10920103","0"
"1092","401068741","1004210","3.1","0","10920104","1004206","1004110","1004108","401068711","1004106","1","401068751","441","2","7","1004109","3","401068731","1004209","710071","7","1004207","1004208","10920101","3","10920102","3.1","1004107","0.06","10920105","1001303","1000000","3.2","401068721","3","22","10920103","0"
"1092","401068791","1004210","4.7","0","10920104","1004206","1004110","1004108","401068761","1004106","1","401068801","442","2","23","1004109","4.5","401068781","1004209","710071","23","1004207","1004208","10920101","4","10920102","4.8","1004107","0.06","10920105","1001303","1000000","5","401068771","4.5","-1","10920103","0"
"1093","401068991","1004210","1.3","0","10930104","1004206","0","0","401068961","0","1","401069001","443","1","-2","0","1.2","401068981","1004209","710081","-2","1004207","1004208","10930101","1","10930102","1.4","0","0.03","10930105","0","1000000","1.5","401068971","1.2","-2","10930103","0"
