0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac
"104811","3","","1","510","0.2","nop_surprise","nop_talk_surprise1","0.2","0","510047"
"103231","3","","","510","","nop_idle_normal_suprise1","","0.2","1","510048"
"104611","3","","","510","","nop_idle_normal_suprise1","","0.2","1","510049"
"510043","91","","","510","","","","","","510050"
"104811","3","","","510","","nop_idle_surprise1","","0.2","1","510051"
"510041","91","","","510","","","","","","510052"
"103411","11","0.5","0","510","0","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","1","0","7","510053"
"103411","3","","","510","","nop_10_yukari_04","","0.2","1","510054"
"11","3","","","510","","nop_10_yukari_04","","0.2","1","510055"
"1.5","93","","","510","","1","","","","510056"
"103411","3","","1","510","0.2","nop_10_yukari_07","nop_10_yukari_06","0.2","0","510057"
"11","3","","1","510","0.2","nop_10_yukari_07","nop_10_yukari_06","0.2","0","510058"
"510053","91","","","510","","","","","","510059"
"103411","12","0","0","510","0","6","1","0","1","510060"
"104611","11","0.5","0","510","0","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","1","0","7","510061"
"104611","3","","1","510","0.2","nop_10_tamaki_talk_doya_jitome","nop_10_tamaki_talk_doya_jitome_loop","0.2","0","510062"
"4.5","93","","","510","","1","","","","510063"
"104611","3","","1","510","0.2","nop_10_tamaki_guts_angry2","nop_10_tamaki_guts_angry2_loop","0.2","0","510064"
"2.5","93","","","510","","1","","","","510065"
"104611","3","","","510","","nop_talk_anger2","","0.2","1","510066"
"510061","91","","","510","","","","","","510067"
"104611","3","","","510","","nop_idle_anger2","","0.2","1","510068"
"103231","11","0.5","0","510","0","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","1","0","6","510069"
"103231","3","","","510","","nop_talk_joy3_blink","","0.2","1","510070"
"2.5","93","","","510","","1","","","","510071"
"103231","3","","","510","","nop_talk_joy1","","0.2","1","510072"
"510069","91","","","510","","","","","","510073"
"103231","3","","","510","","nop_idle_joy1","","0.2","1","510074"
"0.5","93","","","510","","0","","","","510075"
"1","1","nop_idle_arm_crossed","-255","511","0","100911","-150","1.95","101","511001"
"1","1","nop_idle_joy_normal","-255","511","1","101311","150","1.95","100","511002"
"1","1","nop_idle_wish","-275","511","0","102711","-300","1.95","105","511003"
"1","1","nop_idle_normal","-275","511","1","105111","300","1.95","104","511004"
"0.5","93","","","511","","0","","","","511005"
"102711","3","","","511","","nop_11_eriko_talk_wish","","0.2","1","511006"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_001","0","","0","511007"
"102711","11","0.5","0","511","0","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","1","0","5","511008"
"2","93","","","511","","1","","","","511009"
"102711","3","","1","511","0.2","nop_bow2","nop_11_eriko_talk_wish","0.2","0","511010"
"3.5","93","","","511","","1","","","","511011"
"102711","3","","","511","","nop_11_eriko_smile","","0.2","0","511012"
"511008","91","","","511","","","","","","511013"
"102711","3","","","511","","nop_idle_wish","","0.2","1","511014"
"100911","3","","1","511","0","nop_11_anna_huhuStand_in","nop_11_anna_huhuStand_loop","0.2","0","511015"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_002","0","","0","511016"
"100911","11","0.5","0","511","0","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","1","0","8","511017"
"3","93","","","511","","1","","","","511018"
"100911","3","","1","511","0","nop_11_anna_ahahaStand_in","nop_11_anna_ahahaStand_loop","0.2","0","511019"
"511017","91","","","511","","","","","","511020"
"100911","3","","","511","","nop_idle_arm_crossed","","0.2","1","511021"
"105111","3","","","511","","nop_talk_bitter","","0.2","1","511022"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_003","0","","0","511023"
"105111","11","0.5","0","511","0","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","1","0","7","511024"
"2.5","93","","","511","","1","","","","511025"
"105111","3","","","511","","nop_look_talk_normal","","0.2","1","511026"
"511024","91","","","511","","","","","","511027"
"105111","3","","","511","","nop_idle_normal","","0.2","1","511028"
"101311","3","","","511","","nop_talk_joy2","","0.2","1","511029"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_004","0","","0","511030"
"101311","11","0.5","0","511","0","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","1","0","7","511031"
"511031","91","","","511","","","","","","511032"
"101311","3","","","511","","nop_idle_joy_normal","","0.2","1","511033"
"100911","3","","1","511","0.2","nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0.2","0","511034"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_005","0","","0","511035"
"100911","11","0.5","0","511","0","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","1","0","6","511036"
"511036","91","","","511","","","","","","511037"
"100911","3","","","511","","nop_idle_arm_crossed","","0.2","1","511038"
"105111","3","","","511","","nop_talk_sad2","","0.2","1","511039"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_006","0","","0","511040"
"105111","11","0.5","0","511","0","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","1","0","8","511041"
"4","93","","","511","","1","","","","511042"
"105111","3","","","511","","nop_talk_normal","","0.2","1","511043"
"511041","91","","","511","","","","","","511044"
"105111","3","","","511","","nop_idle_normal","","0.2","1","511045"
"102711","3","","","511","","nop_talk_sad2","","0.2","1","511046"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_007","0","","0","511047"
"102711","11","0.5","0","511","0","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","1","0","7","511048"
"4.2","93","","","511","","1","","","","511049"
"102711","3","","","511","","nop_talk_wish2","","0.2","1","511050"
"0.2","93","","","511","","1","","","","511051"
"100911","3","","","511","","nop_11_anna_idle_sad","","0.2","1","511052"
"105111","3","","","511","","nop_11_mitsuki_idle_arm_crossed","","0.2","1","511053"
"101311","3","","","511","","nop_11_nanaka_idle_wish","","0.2","1","511054"
"511048","91","","","511","","","","","","511055"
"102711","3","","","511","","nop_idle_wish2","","0.2","1","511056"
"101311","3","","","511","","nop_11_nanaka_talk_nervous","","0.2","1","511057"
"vo_drama_10082011","21","","","511","","vo_drama_10082011_008","0","","0","511058"
"101311","11","0.5","0","511","0","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","1","0","7","511059"
"3.5","93","","","511","","1","","","","511060"
"101311","3","","","511","","nop_11_nanaka_talk_wish","","0.2","1","511061"
"511059","91","","","511","","","","","","511062"
"101311","3","","","511","","nop_11_nanaka_idle_wish","","0.2","1","511063"
"0.5","93","","","511","","0","","","","511064"
"1","1","nop_idle_wish","-265","512","1","101831","150","1.95","105","512001"
"1","1","nop_idle_joy1","-255","512","0","101611","-150","1.95","103","512002"
"1","1","nop_idle_joy_normal","-275","512","0","105011","-300","1.95","104","512003"
"0.5","93","","","512","","0","","","","512004"
"101611","12","","","512","","4","","0","0.5","512005"
"101611","3","","","512","","nop_idle_joy1_wink","","0.2","1","512006"
"512005","91","","","512","","","","","","512007"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_001","0","","0","512008"
"101611","11","0.5","0","512","0","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","1","0","7","512009"
"101611","3","","","512","","nop_12_suzuna_talk_surprise","","0.2","1","512010"
"1","93","","","512","","1","","","","512011"
"101611","3","","1","512","0.2","nop_12_suzuna_smile","nop_12_suzuna_pose","0.2","0","512012"
"512009","91","","","512","","","","","","512013"
"101611","3","","1","512","0.1","nop_12_suzuna_pose_to_joy2","nop_idle_joy1","0.2","0","512014"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_002","0","","0","512015"
"105011","11","0.5","0","512","0","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","1","0","6","512016"
"105011","3","","","512","","nop_talk_joy1","","0.2","1","512017"
"2","93","","","512","","1","","","","512018"
"105011","3","","1","512","0.2","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","512019"
"512016","91","","","512","","","","","","512020"
"105011","3","","","512","","nop_idle_arm_crossed","","0.2","1","512021"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_003","0","","0","512022"
"101831","11","0.5","0","512","0","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","1","0","6","512023"
"101831","3","","1","512","0.2","nop_bow","nop_talk_joy1","0.2","0","512024"
"4.5","93","","","512","","1","","","","512025"
"101831","3","","","512","","nop_talk_bitter","","0.2","1","512026"
"512023","91","","","512","","","","","","512027"
"101831","3","","","512","","nop_idle_bitter","","0.2","1","512028"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_004","0","","0","512029"
"101611","11","0.5","0","512","0","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","1","0","7","512030"
"101611","3","","","512","","nop_talk_joy1","","0.2","1","512031"
"512030","91","","","512","","","","","","512032"
"101611","3","","","512","","nop_idle_joy_normal","","0.2","1","512033"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_005","0","","0","512034"
"105011","11","0.5","0","512","0","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","1","0","7","512035"
"105011","3","","","512","","nop_talk_thinking","","0.2","1","512036"
"4.5","93","","","512","","1","","","","512037"
"105011","3","","","512","","nop_talk_worry","","0.2","1","512038"
"512035","91","","","512","","","","","","512039"
"105011","3","","","512","","nop_idle_normal","","0.2","1","512040"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_006","0","","0","512041"
"101831","11","0.5","0","512","0","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","1","0","5","512042"
"101831","3","","","512","","nop_talk_normal","","0.2","1","512043"
"4.5","93","","","512","","1","","","","512044"
"101831","3","","","512","","nop_talk_joy1","","0.2","1","512045"
"105011","3","","","512","","nop_12_misaki_stop","","5","1","512046"
"101611","3","","","512","","nop_12_suzuna_stop2","","5","1","512047"
"512042","91","","","512","","","","","","512048"
"101831","3","","","512","","nop_idle_joy1","","0.2","1","512049"
"105011","12","0","0","512","0","12","1","0","1.5","512050"
"101611","12","0","0","512","0","12","1","0","1.5","512051"
"0","91","","","512","","","","","","512052"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_007","0","","0","512053"
"105011","11","0.5","0","512","0","作……業……？\n咦？有作業嗎？鈴奈？","1","0","6","512054"
"105011","3","","","512","","nop_talk_surprise2","","0.2","1","512055"
"101611","3","","","512","","nop_idle_surprise2","","0.2","1","512056"
"2","93","","","512","","1","","","","512057"
"101611","3","","","512","","nop_idle_sad3","","0.2","1","512058"
"1","93","","","512","","1","","","","512059"
"105011","3","","","512","","nop_talk_worry","","0.2","1","512060"
"512054","91","","","512","","","","","","512061"
"105011","3","","","512","","nop_idle_worry","","0.2","1","512062"
"vo_drama_10082012","21","","","512","","vo_drama_10082012_008","0","","0","512063"
"101611","11","0.5","0","512","0","……秀才！\n等等教我們\n作業怎麼寫～！","1","0","5","512064"
"101611","3","","","512","","nop_talk_tsun_pain","","0.2","1","512065"
"3","93","","","512","","1","","","","512066"
"101611","3","","","512","","nop_12_suzuna_talk_wish","","0.2","1","512067"
"0.5","93","","","512","","1","","","","512068"
"105011","3","","","512","","nop_12_suzuna_idle_wish","","0.2","1","512069"
"512064","91","","","512","","","","","","512070"
"101611","3","","","512","","nop_12_suzuna_idle_wish","","0.2","1","512071"
"0.5","93","","","512","","0","","","","512072"
"0.5","93","","","512","","0","","","","512073"
"1","1","nop_idle_normal","-255","513","1","105331","150","1.95","104","513001"
"1","1","nop_idle_joy1","-280","513","1","104511","-100","1.95","103","513002"
"1","1","nop_idle_guts2","-180","513","0","103031","-330","1.95","101","513003"
"1","1","nop_idle_thinking","-270","513","0","100811","-500","1.95","102","513004"
"1","1","nop_idle_sad","-255","513","1","105511","600","1.95","105","513005"
"0.5","93","","","513","","0","","","","513006"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_001","0","","0","513007"
"105331","11","0.5","0","513","0","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","1","0","4","513008"
"105331","3","","1","513","0.2","nop_13_monica_talk_doya","nop_13_monica_talk_doya_loop","0.2","0","513009"
"5","93","","","513","","1","","","","513010"
"105331","3","","","513","","nop_talk_anger2","","0.2","1","513011"
"513008","91","","","513","","","","","","513012"
"105331","3","","","513","","nop_idle_anger2","","0.2","1","513013"
"104511","3","","","513","","nop_walk_glad","","0.2","1","513014"
"104511","2","","","513","","-150","1.9","","-255","513015"
"0.3","93","","","513","","","","","","513016"
"103031","3","","","513","","nop_run","","0.2","1","513017"
"103031","2","","","513","","-300","1.6","","-225","513018"
"0.3","93","","","513","","","","","","513019"
"105511","3","","","513","","nop_walk_knmn","","0.2","1","513020"
"105511","2","","","513","","400","1.3","","-270","513021"
"0.3","93","","","513","","","","","","513022"
"100811","3","","","513","","nop_walk_kyapi","","0.2","1","513023"
"100811","2","","","513","","-450","1","","-255","513024"
"105331","3","","1","513","0.2","nop_talk_doya","nop_idle_doya","0.2","0","513025"
"513024","91","","","513","","","","","","513026"
"104511","4","","","513","","0","","","","513027"
"104511","3","","","513","","nop_idle_normal","","0.2","1","513028"
"103031","3","","","513","","nop_idle_normal","","0.2","1","513029"
"105511","3","","","513","","nop_idle_normal","","0.2","1","513030"
"100811","3","","","513","","nop_idle_normal","","0.2","1","513031"
"513015","91","","","513","","","","","","513032"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_002","0","","0","513033"
"103031","11","0.5","0","513","0","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","1","0","4","513034"
"103031","3","","","513","","nop_talk_joy1","","0.2","1","513035"
"3","93","","","513","","1","","","","513036"
"103031","3","","","513","","nop_talk_joy2","","0.2","1","513037"
"3.5","93","","","513","","1","","","","513038"
"103031","3","","","513","","nop_talk_memory","","0.2","1","513039"
"513034","91","","","513","","","","","","513040"
"103031","3","","","513","","nop_idle_memory2","","0.2","1","513041"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_003","0","","0","513042"
"100811","11","0.5","0","513","0","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","1","0","5","513043"
"100811","3","","","513","","nop_talk_thinking","","0.2","1","513044"
"513043","91","","","513","","","","","","513045"
"100811","3","","","513","","nop_idle_thinking","","0.2","1","513046"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_004","0","","0","513047"
"104511","11","0.5","0","513","0","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","1","0","5","513048"
"104511","3","","","513","","nop_13_kuka_talk_memory1","","0.2","1","513049"
"513048","91","","","513","","","","","","513050"
"104511","3","","","513","","nop_13_kuka_idle_memory1","","0.2","1","513051"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_005","0","","0","513052"
"105331","11","0.5","0","513","0","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","1","0","4","513053"
"105331","3","","","513","","nop_talk_wish","","0.2","1","513054"
"5","93","","","513","","1","","","","513055"
"105331","3","","1","513","0.2","nop_13_monica_talk_arm_crossed","nop_13_monica_talk_arm_crossed_loop","0.2","0","513056"
"513053","91","","","513","","","","","","513057"
"105331","3","","","513","","nop_13_monica_idle_arm_crossed","","0.2","1","513058"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_006","0","","0","513059"
"100811","11","0.5","0","513","0","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","1","0","4","513060"
"100811","3","","1","513","0.2","nop_13_yuki_pose","nop_13_yuki_pose_loop","0.2","0","513061"
"5","93","","","513","","1","","","","513062"
"100811","3","","","513","","nop_13_yuki_pose2_loop","","0.2","1","513063"
"513060","91","","","513","","","","","","513064"
"100811","3","","","513","","nop_13_yuki_pose3_loop","","0.2","1","513065"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_007","0","","0","513066"
"104511","11","0.5","0","513","0","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","1","0","4","513067"
"104511","3","","","513","","nop_13_kuka_talk_memory2","","0.2","1","513068"
"513067","91","","","513","","","","","","513069"
"104511","3","","","513","","nop_13_kuka_idle_memory2","","0.2","1","513070"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_008","0","","0","513071"
"103031","11","0.5","0","513","0","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","1","0","5","513072"
"103031","3","","","513","","nop_talk_joy1","","0.2","1","513073"
"513072","91","","","513","","","","","","513074"
"103031","3","","","513","","nop_idle_joy1","","0.2","1","513075"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_009","0","","0","513076"
"105331","11","0.5","0","513","0","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","1","0","6","513077"
"105331","3","","","513","","nop_talk_normal","","0.2","1","513078"
"513077","91","","","513","","","","","","513079"
"105331","3","","","513","","nop_idle_normal","","0.2","1","513080"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_010","0","","0","513081"
"105331","11","0.5","0","513","0","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","1","0","4","513082"
"105331","3","","","513","","nop_talk_thinking","","0.2","1","513083"
"2.5","93","","","513","","1","","","","513084"
"105331","3","","","513","","nop_talk_surprise2","","0.2","1","513085"
"1","93","","","513","","1","","","","513086"
"105331","3","","1","513","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","513087"
"2.75","93","","","513","","1","","","","513088"
"105331","3","","","513","","nop_talk_joy1","","0.2","1","513089"
"105511","3","","","513","","nop_idle_normal_joy","","0.2","1","513090"
"513082","91","","","513","","","","","","513091"
"105331","3","","","513","","nop_idle_joy1","","0.2","1","513092"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_011","0","","0","513093"
"100811","11","0.5","0","513","0","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","1","0","5","513094"
"100811","3","","","513","","nop_talk_thinking","","0.2","1","513095"
"2","93","","","513","","1","","","","513096"
"105511","3","","","513","","nop_idle_normal_suprise1","","0.2","1","513097"
"2","93","","","513","","1","","","","513098"
"105331","12","0","0","513","0","12","1","0","1","513099"
"105331","3","","","513","","nop_idle_normal_bitter","","0.2","1","513100"
"100811","3","","1","513","0.2","nop_13_yuki_pose4","nop_talk_arm_crossed_loop2","0.5","0","513101"
"4.5","93","","","513","","1","","","","513102"
"100811","3","","","513","","nop_talk_memory","","0.2","1","513103"
"513094","91","","","513","","","","","","513104"
"100811","3","","","513","","nop_idle_memory2","","0.2","1","513105"
"103031","4","","","513","","1","","","","513106"
"103031","3","","","513","","nop_talk_surprise1","","0.2","1","513107"
"103031","12","0","0","513","0","4","1","0","0.1","513108"
"513108","91","","","513","","","","","","513109"
"513099","91","","","513","","","","","","513110"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_012","0","","0","513111"
"103031","11","0.5","0","513","0","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","1","0","4","513112"
"5","93","","","513","","1","","","","513113"
"105331","12","0","0","513","0","1","1","0","1","513114"
"105331","3","","","513","","nop_idle_normal_sad","","0.2","1","513115"
"0","93","","","513","","1","","","","513116"
"103031","3","","","513","","nop_talk_joy2","","0.2","1","513117"
"513112","91","","","513","","","","","","513118"
"103031","12","0","0","513","0","6","1","0","2","513119"
"103031","3","","","513","","nop_run","","0.2","1","513120"
"103031","2","","0","513","","-1350","5","","-225","513121"
"513114","91","","","513","","","","","","513122"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_013","0","","0","513123"
"104511","11","1.75","0","513","0","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","1","0","4","513124"
"104511","3","","","513","","nop_talk_memory","","0.2","1","513125"
"7","93","","","513","","1","","","","513126"
"105331","12","0","0","513","0","17","1","0","1","513127"
"105331","3","","","513","","nop_idle_jitome","","0.2","1","513128"
"0.5","93","","","513","","1","","","","513129"
"104511","3","","1","513","0.2","nop_13_kuka_down_in","nop_13_kuka_down_loop","0.2","0","513130"
"513124","91","","","513","","","","","","513131"
"513127","91","","","513","","","","","","513132"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_014","0","","0","513133"
"105331","11","0.5","0","513","0","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","1","0","4","513134"
"105331","3","","","513","","nop_talk_sad3","","0.2","1","513135"
"3.5","93","","","513","","1","","","","513136"
"105331","3","","1","513","0.2","nop_talk_guts3","nop_talk_guts3_loop","0.2","0","513137"
"3.5","93","","","513","","1","","","","513138"
"105331","3","","","513","","nop_talk_sad2_cry","","0.2","1","513139"
"3.5","93","","","513","","1","","","","513140"
"105331","3","","","513","","nop_talk_sad","","0.2","1","513141"
"513134","91","","","513","","","","","","513142"
"105331","3","","","513","","nop_idle_sad","","0.2","1","513143"
"vo_drama_10082013","21","","","513","","vo_drama_10082013_015","0","","0","513144"
"105511","11","3","0","513","0","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","1","0","3","513145"
"105511","3","","","513","","nop_run_sad","","0.2","1","513146"
"105511","2","","","513","","350","1","","-275","513147"
"0","91","","","513","","","","","","513148"
"105331","4","","","513","","0","","","","513149"
"105331","3","","","513","","nop_idle_surprise1","","0.2","1","513150"
"105331","12","","","513","","4","","40","2","513151"
"105511","3","","","513","","nop_13_ayumi_talk_sad","","0.2","1","513152"
"7","93","","","513","","1","","","","513153"
"105511","3","","","513","","nop_look_talk_wish","","0.2","1","513154"
"7.5","93","","","513","","1","","","","513155"
"105511","3","","","513","","nop_13_ayumi_talk_guts2_loop","","0.2","1","513156"
"513145","91","","","513","","","","","","513157"
"0.5","93","","","513","","0","","","","513158"
"1","1","nop_idle_normal","-235","514","1","106831","150","1.95","102","514001"
"1","1","nop_idle_normal","-235","514","0","101131","-100","1.95","101","514002"
"1","5","NoItem","-235","514","0","1","-100","1.95","104","514003"
"1","1","nop_idle_normal","-215","514","0","104931","-250","1.95","100","514004"
"1","5","NoItem","-215","514","0","2","-250","1.95","103","514005"
"0.5","93","","","514","","0","","","","514006"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_001","0","","0","514007"
"106831","11","0.5","0","514","0","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","1","0","6","514008"
"106831","3","","1","514","0.2","nop_look_smile","nop_talk_joy1","0.2","0","514009"
"2.4","93","","","514","","1","","","","514010"
"106831","3","","1","514","","nop_talk_thinking","","0.2","1","514011"
"514008","91","","","514","","","","","","514012"
"106831","3","","","514","","nop_idle_arm_crossed","","0.2","1","514013"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_002","0","","0","514014"
"101131","11","0.5","0","514","0","哥哥，親年快樂！\n身為妹妹，今年也請多指……","1","0","6","514015"
"101131","3","","1","514","0.2","nop_look_smile","nop_14_rino_look_talk_joy4","0.2","0","514016"
"104931","3","","","514","","nop_14_shizur_arm_crossed","","0.2","1","514017"
"2.5","93","","","514","","1","","","","514018"
"101131","3","","1","514","0","nop_14_rino_headbutt","nop_14_rino_headbutt_loop","0.2","0","514019"
"1","3","","1","514","0","nop_14_rino_headbutt","nop_14_rino_headbutt_loop","0","0","514020"
"104931","3","","","514","","nop_14_shizuru_headbutt","","0","0","514021"
"2","3","","","514","","nop_14_shizuru_headbutt","","0","0","514022"
"106831","3","","","514","","nop_idle_arm_crossed2","","0.2","1","514023"
"514015","91","","","514","","","","","","514024"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_003","0","","0","514025"
"104931","11","0.5","0","514","0","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","1","0","6","514026"
"104931","3","","","514","","nop_14_shizuru_talk_joy","","0","1","514027"
"2","3","","","514","","NoItem","","0","0","514028"
"2.5","93","","","514","","1","","","","514029"
"104931","3","","","514","","nop_14_shizuru_talk_memory","","0.2","1","514030"
"514026","91","","","514","","","","","","514031"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_004","0","","0","514032"
"101131","11","0.5","0","514","0","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","1","0","6","514033"
"101131","4","","","514","","1","","","","514034"
"1","4","","","514","","1","","","","514035"
"101131","3","","1","514","","nop_shock_in","nop_shock_loop","0","0","514036"
"1","3","","","514","","NoItem","","0","0","514037"
"1.1","93","","","514","","1","","","","514038"
"101131","3","","1","514","0","nop_talk_guts3_NoBlink","nop_talk_guts3_loop","0.2","0","514039"
"514033","91","","","514","","","","","","514040"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_005","0","","0","514041"
"106831","11","0.5","0","514","0","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","1","0","7","514042"
"106831","3","","","514","","nop_talk_surprise1","","0.2","1","514043"
"1","93","","","514","","1","","","","514044"
"106831","3","","","514","","nop_talk_joy1_sad","","0.2","1","514045"
"514042","91","","","514","","","","","","514046"
"106831","3","","","514","","nop_idle_normal","","0.2","1","514047"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_006","0","","0","514048"
"104931","11","0.5","0","514","0","弟弟！\n來，這個，很好吃哦。\n張嘴！","1","0","7","514049"
"104931","3","","","514","","nop_14_shizuru_talk_joy","","0.2","1","514050"
"1","93","","","514","","","","","","514051"
"104931","3","","1","514","0","nop_14_shizuru_feed_in","nop_14_shizuru_feed_loop","0.2","0","514052"
"2","3","","1","514","0","nop_14_shizuru_feed_in","nop_14_shizuru_feed_loop","0","0","514053"
"514049","91","","","514","","","","","","514054"
"vo_drama_10082014","21","","","514","","vo_drama_10082014_007","0","","0","514055"
"101131","11","0.5","0","514","0","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","1","0","6","514056"
"101131","3","","","514","","nop_talk_anger2","","0.2","1","514057"
"1","93","","","514","","1","","","","514058"
"101131","3","","","514","","nop_14_rino_look_talk_joy4","","0.2","1","514059"
"1","93","","","514","","1","","","","514060"
"101131","3","","1","514","0","nop_14_rino_feed_in","nop_14_rino_feed_loop","0.2","0","514061"
"1","3","","1","514","0","nop_14_rino_feed_in","nop_14_rino_feed_loop","0","0","514062"
