8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"455","1","620110030","0","0","61001005","1","0","0","0","0","0","0","0","1","33001","0","0","0","0","61001004","0","0","36","0","33001","61001007","620090130","0","0","600110331","18","0","30","1","0","1","0","620300030","600000104","0"
"460","1","620110031","0","0","61001005","1","0","0","0","0","0","0","0","1","34001","0","0","0","0","61001004","0","0","36","0","34001","61001007","620090131","0","0","600110341","18","0","30","1","0","1","0","620300031","600000105","0"
"464","1","620110032","0","0","61001005","1","0","0","0","0","0","0","0","1","35001","0","0","0","0","61001004","0","0","36","0","35001","61001007","620090132","0","0","600110351","18","0","30","1","0","1","0","620300032","600000106","0"
"476","1","620110033","0","0","61001005","1","0","0","0","0","0","0","0","1","36001","0","0","0","0","61001004","0","0","36","0","36001","61001007","620090133","0","0","600110361","18","0","30","1","0","1","0","620300033","600000107","0"
"482","1","620110034","0","0","61001005","1","0","0","0","0","0","0","0","1","37001","0","0","0","0","61001004","0","0","36","0","37001","61001007","620090134","0","0","600110371","18","0","30","1","0","1","0","620300034","600000108","0"
"492","1","620110035","0","0","61001005","1","0","0","0","0","0","0","0","1","38001","0","0","0","0","61001004","0","0","36","0","38001","61001007","620090135","0","0","600110381","18","0","30","1","0","1","0","620300035","600000109","0"
"500","1","620110036","0","0","61001005","1","0","0","0","0","0","0","0","1","39001","0","0","0","0","61001004","0","0","36","0","39001","61001007","620090136","0","0","600110391","18","0","30","1","0","1","0","620300036","600000110","0"
"514","1","620110037","0","0","61001005","1","0","0","0","0","0","0","0","1","40001","0","0","0","0","61001004","0","0","36","0","40001","61001007","620090137","0","0","600110401","18","0","30","1","0","1","0","620300037","600000111","0"
"518","1","620110038","0","0","61001005","1","0","0","0","0","0","0","0","1","41001","0","0","0","0","61001004","0","0","36","0","41001","61001007","620090138","0","0","600110411","18","0","30","1","0","1","0","620300038","600000112","0"
"523","1","620110039","0","0","61001005","1","0","0","0","0","0","0","0","1","42001","0","0","0","0","61001004","0","0","36","0","42001","61001007","620090139","0","0","600110421","18","0","30","1","0","1","0","620300039","600000113","0"
"538","1","620110040","0","0","61001005","1","0","0","0","0","0","0","0","1","43001","0","0","0","0","61001004","0","0","36","0","43001","61001007","620090140","0","0","600110431","18","0","30","1","0","1","0","620300040","600000114","0"
"551","1","620110041","0","0","61001005","1","0","0","0","0","0","0","0","1","44001","0","0","0","0","61001004","0","0","36","0","44001","61001007","620090141","0","0","600110441","18","0","30","1","0","1","0","620300041","600000115","0"
"565","1","620110042","0","0","61001005","1","0","0","0","0","0","0","0","1","45001","0","0","0","0","61001004","0","0","36","0","45001","61001007","620090142","0","0","600110451","18","0","30","1","0","1","0","620300042","600000116","0"
"574","1","620110043","0","0","61001005","1","0","0","0","0","0","0","0","1","46001","0","0","0","0","61001004","0","0","36","0","46001","61001007","620090143","0","0","600110461","18","0","30","1","0","1","0","620300043","600000117","0"
"577","1","620110044","0","0","61001005","1","0","0","0","0","0","0","0","1","47001","0","0","0","0","61001004","0","0","36","0","47001","61001007","620090144","0","0","600110471","18","0","30","1","0","1","0","620300044","600000118","0"
"587","1","620110045","0","0","61001005","1","0","0","0","0","0","0","0","1","48001","0","0","0","0","61001004","0","0","36","0","48001","61001007","620090145","0","0","600110481","18","0","30","1","0","1","0","620300045","600000119","0"
"598","1","620110046","0","0","61001005","1","0","0","0","0","0","0","0","1","49001","0","0","0","0","61001004","0","0","36","0","49001","61001007","620090146","0","0","600110491","18","0","30","1","0","1","0","620300046","600000120","0"
"614","1","620110047","0","0","61001005","1","0","0","0","0","0","0","0","1","50001","0","0","0","0","61001004","0","0","36","0","50001","61001007","620090147","0","0","600110501","18","0","30","1","0","1","0","620300047","600000121","0"
"621","1","620110048","0","0","61001005","1","0","0","0","0","0","0","0","1","51001","0","0","0","0","61001004","0","0","36","0","51001","61001007","620090148","0","0","600110511","18","0","30","1","0","1","0","620300048","600000122","0"
"629","1","620110049","0","0","61001005","1","0","0","0","0","0","0","0","1","52001","0","0","0","0","61001004","0","0","36","0","52001","61001007","620090149","0","0","600110521","18","0","30","1","0","1","0","620300049","600000123","0"
"640","1","620110050","0","0","61001005","1","0","0","0","0","0","0","0","1","53001","0","0","0","0","61001004","0","0","36","0","53001","61001007","620090150","0","0","600110531","18","0","30","1","0","1","0","620300050","600000124","0"
"647","1","620110051","0","0","61001005","1","0","0","0","0","0","0","0","1","54001","0","0","0","0","61001004","0","0","36","0","54001","61001007","620090151","0","0","600110541","18","0","30","1","0","1","0","620300051","600000125","0"
"652","1","620110052","0","0","61001005","1","0","0","0","0","0","0","0","1","55001","0","0","0","0","61001004","0","0","36","0","55001","61001007","620090152","0","0","600110551","18","0","30","1","0","1","0","620300052","600000126","0"
"659","1","620110053","0","0","61001005","1","0","0","0","0","0","0","0","1","56001","0","0","0","0","61001004","0","0","36","0","56001","61001007","620090153","0","0","600110561","18","0","30","1","0","1","0","620300053","600000127","0"
"662","1","620110054","0","0","61001005","1","0","0","0","0","0","0","0","1","57001","0","0","0","0","61001004","0","0","36","0","57001","61001007","620090154","0","0","600110571","18","0","30","1","0","1","0","620300054","600000128","0"
"667","1","620110055","0","0","61001005","1","0","0","0","0","0","0","0","1","58001","0","0","0","0","61001004","0","0","36","0","58001","61001007","620090155","0","0","600110581","18","0","30","1","0","1","0","620300055","600000129","0"
"679","1","620110056","0","0","61001005","1","0","0","0","0","0","0","0","1","59001","0","0","0","0","61001004","0","0","36","0","59001","61001007","620090156","0","0","600110591","18","0","30","1","0","1","0","620300056","600000130","0"
"683","1","620110057","0","0","61001005","1","0","0","0","0","0","0","0","1","60001","0","0","0","0","61001004","0","0","36","0","60001","61001007","620090157","0","0","600110601","18","0","30","1","0","1","0","620300057","600000131","0"
"692","1","620110058","0","0","61001005","1","0","0","0","0","0","0","0","1","61001","0","0","0","0","61001004","0","0","36","0","61001","61001007","620090158","0","0","600110611","18","0","30","1","0","1","0","620300058","600000132","0"
"698","1","620110059","0","0","61001005","1","0","0","0","0","0","0","0","1","62001","0","0","0","0","61001004","0","0","36","0","62001","61001007","620090159","0","0","600110621","18","0","30","1","0","1","0","620300059","600000133","0"
"703","1","620110060","0","0","61001005","1","0","0","0","0","0","0","0","1","63001","0","0","0","0","61001004","0","0","36","0","63001","61001007","620090160","0","0","600110631","18","0","30","1","0","1","0","620300060","600000134","0"
"713","1","620110061","0","0","61001005","1","0","0","0","0","0","0","0","1","64001","0","0","0","0","61001004","0","0","36","0","64001","61001007","620090161","0","0","600110641","18","0","30","1","0","1","0","620300061","600000135","0"
"722","1","620110062","0","0","61001005","1","0","0","0","0","0","0","0","1","65001","0","0","0","0","61001004","0","0","36","0","65001","61001007","620090162","0","0","600110651","18","0","30","1","0","1","0","620300062","600000136","0"
"733","1","620110063","0","0","61001005","1","0","0","0","0","0","0","0","1","66001","0","0","0","0","61001004","0","0","36","0","66001","61001007","620090163","0","0","600110661","18","0","30","1","0","1","0","620300063","600000137","0"
"741","1","620110064","0","0","61001005","1","0","0","0","0","0","0","0","1","67001","0","0","0","0","61001004","0","0","36","0","67001","61001007","620090164","0","0","600110671","18","0","30","1","0","1","0","620300064","600000138","0"
"750","1","620110065","0","0","61001005","1","0","0","0","0","0","0","0","1","68001","0","0","0","0","61001004","0","0","36","0","68001","61001007","620090165","0","0","600110681","18","0","30","1","0","1","0","620300065","600000139","0"
"762","1","620110066","0","0","61001005","1","0","0","0","0","0","0","0","1","69001","0","0","0","0","61001004","0","0","36","0","69001","61001007","620090166","0","0","600110691","18","0","30","1","0","1","0","620300066","600000140","0"
"774","1","620110067","0","0","61001005","1","0","0","0","0","0","0","0","1","70001","0","0","0","0","61001004","0","0","36","0","70001","61001007","620090167","0","0","600110701","18","0","30","1","0","1","0","620300067","600000141","0"
"783","1","620110068","0","0","61001005","1","0","0","0","0","0","0","0","1","71001","0","0","0","0","61001004","0","0","36","0","71001","61001007","620090168","0","0","600110711","18","0","30","1","0","1","0","620300068","600000142","0"
"258","1","620440001","0","0","61001005","1","0","0","0","0","0","0","0","1","1001","0","0","0","0","61001004","0","0","36","0","1001","61001007","620370001","0","0","600110011","18","0","30","1","0","1","0","620060001","600000143","0"
"258","1","620440001","0","0","61001005","1","0","0","0","0","0","0","0","1","2001","0","0","0","0","61001004","0","0","36","0","2001","61001007","620370001","0","0","600110021","18","0","30","1","0","1","0","620060001","600000144","0"
"258","1","620440001","0","0","61001005","1","0","0","0","0","0","0","0","1","3001","0","0","0","0","61001004","0","0","36","0","3001","61001007","620370001","0","0","600110031","18","0","30","1","0","1","0","620060001","600000145","0"
"258","1","620440001","0","0","61001005","1","0","0","0","0","0","0","0","1","4001","0","0","0","0","61001004","0","0","36","0","4001","61001007","620370001","0","0","600110041","18","0","30","1","0","1","0","620060001","600000146","0"
"268","1","620440002","0","0","61001005","1","0","0","0","0","0","0","0","1","5001","0","0","0","0","61001004","0","0","36","0","5001","61001007","620370002","0","0","600110051","18","0","30","1","0","1","0","620060002","600000147","0"
"273","1","620440003","0","0","61001005","1","0","0","0","0","0","0","0","1","6001","0","0","0","0","61001004","0","0","36","0","6001","61001007","620370003","0","0","600110061","18","0","30","1","0","1","0","620060003","600000148","0"
"281","1","620440004","0","0","61001005","1","0","0","0","0","0","0","0","1","7001","0","0","0","0","61001004","0","0","36","0","7001","61001007","620370004","0","0","600110071","18","0","30","1","0","1","0","620060004","600000149","0"
"288","1","620440005","0","0","61001005","1","0","0","0","0","0","0","0","1","8001","0","0","0","0","61001004","0","0","36","0","8001","61001007","620370005","0","0","600110081","18","0","30","1","0","1","0","620060005","600000150","0"
"298","1","620440006","0","0","61001005","1","0","0","0","0","0","0","0","1","9001","0","0","0","0","61001004","0","0","36","0","9001","61001007","620370006","0","0","600110091","18","0","30","1","0","1","0","620060006","600000151","0"
"309","1","620440007","0","0","61001005","1","0","0","0","0","0","0","0","1","10001","0","0","0","0","61001004","0","0","36","0","10001","61001007","620370007","0","0","600110101","18","0","30","1","0","1","0","620060007","600000152","0"
"313","1","620440008","0","0","61001005","1","0","0","0","0","0","0","0","1","11001","0","0","0","0","61001004","0","0","36","0","11001","61001007","620370008","0","0","600110111","18","0","30","1","0","1","0","620060008","600000153","0"
"321","1","620440009","0","0","61001005","1","0","0","0","0","0","0","0","1","12001","0","0","0","0","61001004","0","0","36","0","12001","61001007","620370009","0","0","600110121","18","0","30","1","0","1","0","620060009","600000154","0"
"326","1","620440010","0","0","61001005","1","0","0","0","0","0","0","0","1","13001","0","0","0","0","61001004","0","0","36","0","13001","61001007","620370010","0","0","600110131","18","0","30","1","0","1","0","620060010","600000155","0"
"336","1","620440011","0","0","61001005","1","0","0","0","0","0","0","0","1","14001","0","0","0","0","61001004","0","0","36","0","14001","61001007","620370011","0","0","600110141","18","0","30","1","0","1","0","620060011","600000156","0"
"341","1","620440012","0","0","61001005","1","0","0","0","0","0","0","0","1","15001","0","0","0","0","61001004","0","0","36","0","15001","61001007","620370012","0","0","600110151","18","0","30","1","0","1","0","620060012","600000157","0"
"351","1","620440013","0","0","61001005","1","0","0","0","0","0","0","0","1","16001","0","0","0","0","61001004","0","0","36","0","16001","61001007","620370013","0","0","600110161","18","0","30","1","0","1","0","620060013","600000158","0"
"356","1","620440014","0","0","61001005","1","0","0","0","0","0","0","0","1","17001","0","0","0","0","61001004","0","0","36","0","17001","61001007","620370014","0","0","600110171","18","0","30","1","0","1","0","620060014","600000159","0"
"366","1","620440015","0","0","61001005","1","0","0","0","0","0","0","0","1","18001","0","0","0","0","61001004","0","0","36","0","18001","61001007","620370015","0","0","600110181","18","0","30","1","0","1","0","620060015","600000160","0"
"371","1","620440016","0","0","61001005","1","0","0","0","0","0","0","0","1","19001","0","0","0","0","61001004","0","0","36","0","19001","61001007","620370016","0","0","600110191","18","0","30","1","0","1","0","620060016","600000161","0"
"375","1","620440017","0","0","61001005","1","0","0","0","0","0","0","0","1","20001","0","0","0","0","61001004","0","0","36","0","20001","61001007","620370017","0","0","600110201","18","0","30","1","0","1","0","620060017","600000162","0"
"381","1","620440018","0","0","61001005","1","0","0","0","0","0","0","0","1","21001","0","0","0","0","61001004","0","0","36","0","21001","61001007","620370018","0","0","600110211","18","0","30","1","0","1","0","620060018","600000163","0"
"386","1","620440019","0","0","61001005","1","0","0","0","0","0","0","0","1","22001","0","0","0","0","61001004","0","0","36","0","22001","61001007","620370019","0","0","600110221","18","0","30","1","0","1","0","620060019","600000164","0"
"390","1","620440020","0","0","61001005","1","0","0","0","0","0","0","0","1","23001","0","0","0","0","61001004","0","0","36","0","23001","61001007","620370020","0","0","600110231","18","0","30","1","0","1","0","620060020","600000165","0"
"396","1","620440021","0","0","61001005","1","0","0","0","0","0","0","0","1","24001","0","0","0","0","61001004","0","0","36","0","24001","61001007","620370021","0","0","600110241","18","0","30","1","0","1","0","620060021","600000166","0"
"401","1","620440022","0","0","61001005","1","0","0","0","0","0","0","0","1","25001","0","0","0","0","61001004","0","0","36","0","25001","61001007","620370022","0","0","600110251","18","0","30","1","0","1","0","620060022","600000167","0"
"405","1","620440023","0","0","61001005","1","0","0","0","0","0","0","0","1","26001","0","0","0","0","61001004","0","0","36","0","26001","61001007","620370023","0","0","600110261","18","0","30","1","0","1","0","620060023","600000168","0"
"411","1","620440024","0","0","61001005","1","0","0","0","0","0","0","0","1","27001","0","0","0","0","61001004","0","0","36","0","27001","61001007","620370024","0","0","600110271","18","0","30","1","0","1","0","620060024","600000169","0"
"417","1","620440025","0","0","61001005","1","0","0","0","0","0","0","0","1","28001","0","0","0","0","61001004","0","0","36","0","28001","61001007","620370025","0","0","600110281","18","0","30","1","0","1","0","620060025","600000170","0"
"422","1","620440026","0","0","61001005","1","0","0","0","0","0","0","0","1","29001","0","0","0","0","61001004","0","0","36","0","29001","61001007","620370026","0","0","600110291","18","0","30","1","0","1","0","620060026","600000171","0"
"427","1","620440027","0","0","61001005","1","0","0","0","0","0","0","0","1","30001","0","0","0","0","61001004","0","0","36","0","30001","61001007","620370027","0","0","600110301","18","0","30","1","0","1","0","620060027","600000172","0"
"433","1","620440028","0","0","61001005","1","0","0","0","0","0","0","0","1","31001","0","0","0","0","61001004","0","0","36","0","31001","61001007","620370028","0","0","600110311","18","0","30","1","0","1","0","620060028","600000173","0"
"442","1","620440029","0","0","61001005","1","0","0","0","0","0","0","0","1","32001","0","0","0","0","61001004","0","0","36","0","32001","61001007","620370029","0","0","600110321","18","0","30","1","0","1","0","620060029","600000174","0"
"455","1","620440030","0","0","61001005","1","0","0","0","0","0","0","0","1","33001","0","0","0","0","61001004","0","0","36","0","33001","61001007","620370030","0","0","600110331","18","0","30","1","0","1","0","620060030","600000175","0"
"460","1","620440031","0","0","61001005","1","0","0","0","0","0","0","0","1","34001","0","0","0","0","61001004","0","0","36","0","34001","61001007","620370031","0","0","600110341","18","0","30","1","0","1","0","620060031","600000176","0"
"464","1","620440032","0","0","61001005","1","0","0","0","0","0","0","0","1","35001","0","0","0","0","61001004","0","0","36","0","35001","61001007","620370032","0","0","600110351","18","0","30","1","0","1","0","620060032","600000177","0"
"476","1","620440033","0","0","61001005","1","0","0","0","0","0","0","0","1","36001","0","0","0","0","61001004","0","0","36","0","36001","61001007","620370033","0","0","600110361","18","0","30","1","0","1","0","620060033","600000178","0"
"482","1","620440034","0","0","61001005","1","0","0","0","0","0","0","0","1","37001","0","0","0","0","61001004","0","0","36","0","37001","61001007","620370034","0","0","600110371","18","0","30","1","0","1","0","620060034","600000179","0"
