a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"3","0","6","0","0","0","0","0","在傳統的魔法師的帽子上\n加了能輔助魔力的配件。","25","女巫帽","103522","26","34","0","0","0","0","0","115","52","0","103522","0","1","3000","0","0","0","0","0"
"3","0","0","0","0","0","0","90","蘊藏魔力的\n蛋白石耳環。\n能讓裝備者從身體內部湧出活力，\n使功擊力提升。","25","蛋白石耳環","103551","0","25","0","0","33","3","0","0","55","0","103551","0","1","1400","0","0","0","0","0"
"3","0","0","0","0","0","0","235","以上半身為鷹鷲，下半身為猛獅的\n格里芬之羽所製成的羽飾。\n因而寄宿著猙獰猛獸之力。","25","獅鷲之羽飾","103552","0","36","0","0","44","2","0","0","55","0","103552","0","1","3000","0","0","0","0","0"
"3","0","0","0","0","0","0","0","世界上極為罕見的緋紅色鑽石。\n據說是封進了龍的火焰，\n裝備後即猶如\n獲得烈火一般的力量。","25","緋紅鑽石","103553","0","46","0","0","54","4","0","70","55","0","103553","0","1","4000","0","0","0","0","0"
"3","0","3","0","0","0","0","0","蘊藏魔力的\n綠寶石耳環。\n能給予裝備者不屈不撓的精神力，\n使得防禦力進而上升。","25","綠寶石耳環","103581","0","25","0","0","0","3","0","180","58","0","103581","0","1","1400","0","0","0","0","0"
"3","0","4","0","0","0","0","0","八芒星象徵無限循環，\n能夠於大自然中吸收\n八種不同的元素。\n不斷的守護著裝備者。","40","八芒星墜飾","103582","0","37","0","0","26","5","0","0","58","0","103582","0","1","3000","0","0","0","0","0"
"3","0","5","0","0","0","0","0","曾經被稱為獅子王的大王之物。\n生涯大半皆活躍於征戰之中的他，\n那份驍勇善戰，使大多數的人民\n對他抱持著敬畏之心，","45","獅子王的守護","103583","0","46","0","0","0","5","0","270","58","0","103583","0","1","4000","0","0","0","0","0"
"3","0","0","0","0","0","0","0","蘊藏魔力，\n以綠松石作成的耳環。\n能讓裝備者得到智慧，\n使魔法攻擊力上升。","25","綠松石耳環","103611","30","25","0","0","0","0","0","0","61","0","103611","25","1","1400","0","0","0","0","0"
"3","0","5","0","0","0","0","0","蘊藏魔力的\n珍珠耳環。\n能增加裝備者的集中力，\n進而提升魔力。","36","珍珠耳環","103612","10","25","0","0","0","0","0","0","61","0","103612","0","1","1400","0","15","0","0","0"
"3","0","0","0","0","0","0","0","賢者在探索龍脈時會裝備使用。\n會於研究大地中流動的氣脈，\n或是調查大陸的環境與狀態時使用。","41","魔法使眼鏡","103613","39","36","0","0","0","0","0","0","61","0","103613","35","1","3000","0","0","0","0","0"
"3","0","3","0","0","0","0","0","精靈達芙妮將自身姿貌，轉化為\n月桂樹。傳聞深愛著她的太陽神．\n阿波羅，將月桂樹葉做為永恆的\n愛之印記，一直配戴在身上。","25","月桂樹的悲悽","103614","46","46","0","0","0","0","0","0","61","0","103614","0","1","4000","0","15","0","0","0"
"4","0","0","0","0","0","0","0","據說是大天使所使用過的\n白銀之劍。\n具備將邪惡的存在消除的\n退魔之力。","100","天使之劍","104011","0","48","0","0","73","0","0","165","1","0","104011","0","1","7200","0","0","0","0","0"
"4","0","0","0","0","0","0","0","擁有太陽神．阿波羅的保護之力\n的劍。得到了此劍的人物，\n被譽為太陽王，並且得到的繁榮\n像名留青史一般，永遠留存。","80","太陽劍","104012","0","52","0","0","80","0","0","70","1","0","104012","15","1","10000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","能於斬擊的同時，\n一併發動冰之魔法來討伐敵人。\n因蘊含著冰之妖精的魔力，\n總是帶著陣陣寒氣。","150","冰之大劍","104013","0","52","0","4","95","0","0","0","1","0","104013","0","1","15000","0","0","0","10","0"
"4","0","0","0","0","0","0","0","吸取了上萬活人鮮血的妖劍。\n只要被詛咒的話就會化為渴求鮮血\n的傀儡，若能駕馭它的話，就可獲得\n如鋼鐵般的力量。","120","渾沌之劍","104014","0","58","0","0","95","0","0","140","1","0","104014","0","1","18000","0","0","2","0","0"
"4","0","0","0","0","0","0","0","一把沉睡在森林遺跡最深處的刀劍。\n傳聞中被此劍所選中之人，\n將會受到蝴蝶的指引，\n而得以抵達它所在之處。","100","妖蝶之刀","104041","0","48","0","0","73","0","0","80","4","0","104041","0","1","7200","0","0","2","0","0"
"4","0","0","0","0","0","0","0","接到光之女神．阿格萊亞神諭的\n刀匠，耗費了一生而鍛造的光之劍。\n以人類得以對抗魔神之武器為名，\n由威震八方的勇者持有。","192","光輝之劍","104042","0","52","0","8","104","0","0","0","4","0","104042","0","1","10000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","可支配廣闊天際的崇高的鷹神之劍。\n振臂一揮，就宛若鎖定獵物的老鷹，\n以魔力加速的那鋒刃，\n將會分毫不差地朝敵人的要害突擊。","120","鷹神之煌劍","104043","0","52","0","0","105","0","0","0","4","0","104043","0","1","15000","0","0","0","15","0"
"4","0","0","0","0","0","0","100","出現於日出之處並寄宿有鳳凰神之力\n纏繞之火會隨意志強度來變化。\n若是擁有強韌意志之人，\n則會化為可融化鐵的烈火。","180","鳳凰刀","104044","0","58","0","0","110","0","0","0","4","0","104044","0","1","18000","0","0","0","10","0"
"4","0","0","0","0","0","0","0","傳聞為某個矮人的名匠所造，\n且獻給了人類之王的短劍。\n採用非現存的礦物的未知素材。","100","祕寶匕首","104071","0","48","0","0","73","0","0","0","7","0","104071","25","1","7200","0","0","0","0","0"
"4","0","0","0","0","0","0","300","那歷史上存續最悠久的小國王族，\n所相傳的短刀。代代皆以王女繼承，\n她們退去降臨的災禍魔惡，\n持續守護著國土的安寧。","80","公主懷劍","104072","0","52","0","0","75","0","0","50","7","0","104072","0","1","10000","0","0","0","0","0"
"4","0","5","0","0","0","0","150","為肅清雙手沾染上禁忌，無法無天的\n邪惡魔法師，而製作的短劍。施加了\n能夠封印魔法發動的術式。","120","暗黑物質短劍","104073","0","52","0","0","80","0","0","0","7","0","104073","0","1","15000","0","0","0","0","0"
"4","0","0","0","0","0","0","150","只有天真無邪的女性可使用的短劍。\n由於可拒各種汙穢於門外，\n因此抱有邪惡意志之人\n甚至無法觸碰。","160","獨角獸匕首","104074","0","58","0","0","84","0","0","100","7","5","104074","0","1","18000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","以煉獄之焰鍛造而成的\n深紅拳套。\n從拳尖散射肆虐的業火，\n能將眼前的敵人徹底燒之殆盡。","125","火焰拳套","104101","0","48","0","0","73","0","0","0","10","0","104101","25","1","7200","0","0","0","0","0"
"4","0","0","0","0","0","0","0","被譽為獅子王的名君，\n曾使用過的黃金拳套。傳說此拳套\n能賦予使用者\n無限的力量，以及一騎當千的戰力。","80","獅子王手套","104102","0","52","0","9","111","0","0","0","10","0","104102","0","1","10000","0","0","0","10","0"
"4","0","0","5","0","0","0","0","孤軍一人便壞滅萬人大軍的冰之女\n神的魔力，所封印的鉤爪。\n那刺骨的寒風，將如同遭遇暴雪般\n受冰寒的敵人的戰意給徹底抹滅。","230","暴雪之爪","104103","0","52","0","0","90","0","0","0","10","0","104103","0","1","15000","0","0","0","10","0"
"4","0","4","0","0","0","0","0","受勇猛的雷神所加護的護手。\n放出的蒼之雷擊不只可一瞬間\n電焦敵人，甚至連雷雲\n都能夠呼喚過來。","120","蒼雷拳","104104","0","58","0","0","100","0","0","0","10","0","104104","0","1","18000","0","0","0","10","0"
"4","0","4","0","0","0","0","0","英雄為擊倒那食人海龍，\n將雷之力封存於此弓之中。\n傳說那被電光纏繞著的箭矢，\n僅僅靠一擊便將那海龍給埋葬。","145","雷光弓","104131","0","48","0","0","73","0","0","0","13","0","104131","0","1","7200","0","0","0","0","0"
"4","0","4","0","0","0","0","120","古代的末日之戰時，\n大天使與惡魔一戰時所持的大弓。\n傳聞滿弦放出的一矢，\n便能夠貫穿地獄直抵冥河。","80","天使之弓","104132","0","52","0","4","75","0","0","0","13","0","104132","0","1","10000","0","0","0","0","0"
"4","0","6","0","0","0","0","0","寄宿著狩獵女神的庇佑的弓。\n擁有對獵物百發百中\n和破魔效果的箭矢，\n僅一射便能徹底扭轉戰局。","120","月亮女神之弓","104133","0","52","0","0","75","0","0","0","13","0","104133","0","1","15000","0","0","0","15","0"
"4","0","4","0","0","0","0","60","以精靈樹為素材所製成的弓。\n弓內蘊涵精靈界的神聖魔力，\n擊出的箭擁有可貫穿\n各種敵人的威力。","120","精靈樹之弓","104134","0","58","0","0","80","0","0","0","13","5","104134","0","1","18000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","以棲息於火山周遭的\n龍背上長的針刺所製成的戰戟。\n那鋒利的刃尖，因長年寄宿於\n龍之體內，而蘊含著火炎之力。","125","緋龍戟","104161","0","48","0","0","64","6","0","0","16","0","104161","0","1","7200","0","0","0","0","0"
"4","0","2","0","0","0","0","0","傳說中支配整個大陸的女王\n所使用的大戰戟。她擁著睿智\n才華，在長年征戰之下，以此\n戰戟之力將整座大陸囊括懷中。","80","皇后之矛","104162","0","52","0","0","68","5","0","0","16","0","104162","0","1","10000","0","0","0","0","0"
"4","0","2","0","0","0","0","0","傳說中的槍騎士所持有的名戟。\n只要一揮舞，那真空之刃便會\n捲起旋風，無須以刃直接碰觸\n也能將敵人一網打盡。","205","暴風權杖","104163","0","52","0","0","85","3","0","0","16","0","104163","0","1","15000","0","0","0","5","0"
"4","0","2","0","0","0","0","0","受大地母神所加護的槍。\n槍身絕不會斷裂缺損或粉碎。\n那份強韌會寄宿在持有者體內，使\n臂力得到驚人的成長。","120","蓋亞戰斧","104164","0","58","0","3","80","3","0","0","16","0","104164","0","1","18000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","各地集結的英傑們齊心，將\n威脅世間的邪龍封印於此斧之中。\n寄宿著龍之魂的這把斧頭，\n能夠釋放出造成災害禍殃的能量。","100","紫龍斧","104191","0","48","0","0","91","0","0","0","19","0","104191","0","1","7200","0","0","0","0","0"
"4","0","0","0","0","0","0","0","封印了地獄之火的雙刃斧。那外觀\n樣貌如同鮮血般赤紅，\n高舉一斬那紅蓮之火將會襲向敵人，\n將對方連骨帶肉給燒之殆盡。","105","地獄火之斧","104192","0","52","0","0","97","0","0","0","19","0","104192","0","1","10000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","總是君臨於最前線的女王的戰斧。\n雖擁有著超乎想像的重量，但被此\n斧所認定之人將能輕易操使。\n此斧能一擊打破牢固的城門。","150","戰女王之烈斧","104193","0","52","0","0","114","0","0","0","19","0","104193","0","1","15000","0","0","0","0","0"
"4","0","0","0","0","0","0","0","水之精靈注入精靈之力的斧頭。\n雖然很輕，但卻相當鋒利，\n即使只是接觸到就有可能使得礦物\n一分為二。","120","水靈破壞者","104194","0","58","0","0","120","0","0","0","19","0","104194","0","1","18000","0","0","0","10","0"
"4","0","0","0","0","0","0","0","因妻子被殺害，而化為復仇之鬼\n的魔法師所持的法杖。\n他將自身的憤恨注於此杖之上，\n把所有與妻之死有關之人抹殺殆盡。","120","狂怒之杖","104221","91","48","0","0","0","0","0","0","22","0","104221","0","1","7200","0","0","0","0","0"
"4","0","0","0","0","0","0","0","遠古的賢人們，集結太陽的碎片\n所製成的神祕之杖。\n傳聞被此法杖認定的人，\n將會被賦予全知全能之力。","80","太陽之杖","104222","92","52","0","0","0","0","0","0","22","0","104222","0","1","10000","0","0","1","0","0"
"4","0","0","0","0","0","0","0","據說是司掌正義、和平與真實之神，\n所持有的錫杖。\n傳聞得到此錫杖之人，\n將會被被託付神之示諭。","120","司法之神的錫杖","104223","104","52","0","0","0","0","5","0","22","0","104223","0","1","15000","0","0","0","0","0"
"4","0","0","0","0","0","0","100","寄宿有高等惡魔之魂的杖。\n對敵人毫不留情，\n只要施展擊倒敵人的魔法\n便能發揮其真正價值。","280","大惡魔法杖","104224","108","58","0","0","0","0","5","0","22","0","104224","0","1","18000","0","0","1","0","0"
"4","0","4","0","0","0","0","0","據說是月之女神在治療虔誠信徒的\n疾病時，所使用過的長杖。\n傳說畏懼著女神之力的死神，\n將此長杖給埋藏於下界之中。","100","月光之杖","104251","73","48","0","0","0","0","0","0","25","0","104251","0","1","7200","0","0","0","0","0"
"4","0","4","0","0","0","0","0","以被譽為生命之樹的巨大樹枝，\n所製造而成的奇蹟之杖。傳聞中\n只要一揮，連腐朽之木也能\n長出新芽，輕觸於地則能湧泉。","80","生命之杖","104252","67","52","0","0","0","0","0","0","25","0","104252","0","1","10000","0","15","0","0","0"
"4","0","4","5","0","0","0","0","擁有不死鳥庇護的神聖之杖。\n能獲得無窮的魔力，\n因魔力不會用盡，\n可無止境地盡情施展魔法。","230","不死鳥之杖","104253","77","52","0","0","0","0","0","0","25","0","104253","0","1","15000","0","0","0","0","0"
"4","0","4","0","0","0","0","100","受滿溢慈愛的天使所加護的杖。\n由於可回應憐愛他人的情感，\n因此幫助同伴的魔法的效果\n將明顯地提升。","120","大天使之杖","104254","86","58","0","0","0","0","0","0","25","0","104254","0","1","18000","0","5","0","0","0"
"4","0","2","0","0","0","0","0","施加了隱身魔法的特殊鎧甲。\n據說是某國的公主因陷入了\n一場不被允許的戀愛，\n在與戀人私奔時使用的鎧甲。","120","隱身鎧衣","104281","0","51","0","0","20","2","0","450","28","0","104281","0","1","7200","0","0","0","0","0"
"4","0","2","0","0","0","0","0","當富有銀之光輝與鋼之強悍，\n的稀有金屬，碰上當代首屈一指\n的名匠，則誕生出兼具外貌與\n強韌的至高無上的鎧甲。","172","祕銀脛甲","104282","0","52","0","0","25","3","0","250","28","0","104282","25","1","10000","0","0","0","0","0"
"4","0","4","0","0","0","0","0","以神之名義驅逐了異教徒，\n高明遠播的勇者所穿著的鎧甲。\n被賦予著神的恩惠與庇祐之鎧，\n唯有擁有純淨之魂的人才能獲得。","200","十字軍板甲","104283","0","54","0","0","35","5","0","150","28","0","104283","0","1","15000","0","0","0","10","0"
"4","0","3","0","0","0","0","0","由黑暗女帝贈送，為護國而戰的\n騎士公主所持有的紅色鎧甲。\n其神聖光輝使敵人膽寒，\n能給予民眾勇氣。","280","緋紅鎧甲","104284","0","58","0","0","44","4","0","160","28","0","104284","0","1","18000","0","0","0","10","0"
"4","0","4","0","0","0","0","0","天使們在征戰時所使用的鎧甲。\n低等級惡魔連接近此鎧甲都辦不到，\n只是被那白銀所反射的光芒給照耀，\n就會被消滅。","155","天使盔甲","104311","0","51","0","0","0","5","0","450","31","0","104311","0","1","7200","0","0","0","0","0"
"4","0","4","0","0","0","0","400","以單騎赴敵而獻上自身之命，\n那瘋狂戰士之魂所寄宿的鎧甲。\n著此鎧甲於身者，\n將能得到那戰鬼之力。","125","朱紅鎧甲","104312","0","52","0","0","0","4","0","300","31","0","104312","0","1","10000","0","0","0","0","0"
"4","0","10","0","0","0","0","0","被視為戰場的死神而遭人畏懼的\n大將軍，所配備的美麗鎧甲。\n敵軍兵將光是看見那菫色的甲冑，\n便將無心再戰且落荒而逃。","252","紫羅蘭盔甲","104313","0","54","0","0","0","4","0","300","31","0","104313","0","1","15000","0","0","0","0","0"
"4","0","10","0","0","0","0","0","屠龍英雄所愛用的重鎧甲。\n以龍為概念所設計的特厚裝甲，\n據說能夠防護斬釘截鐵的爪擊，\n以及灼熱的龍之吐息。","330","龍威戰甲","104314","0","58","0","0","0","7","0","100","31","0","104314","0","1","18000","0","0","1","0","0"
"4","0","2","0","0","0","0","325","神官受王之敕令而賭上性命，\n所製作的絢麗法衣。傳聞因\n此衣是於月光中縫製而成，只要\n被月光照耀，便會發出七彩光芒。","190","月下之法衣","104341","0","51","0","0","10","2","0","360","34","0","104341","0","1","7200","0","0","0","0","0"
"4","0","3","0","0","0","0","0","世俗譽之為隱士，窺視了魔道\n深淵之人所著的衣物。\n以滲入魔力的絲與線\n縫製而成。","150","隱者服飾","104342","0","52","0","0","35","5","0","180","34","0","104342","0","1","10000","0","0","0","0","1"
"4","0","2","0","0","0","0","0","若為了人民，即便是對神也會刀劍\n相向，抱有義俠之志的術士穿的長袍\n蘊含著至高無上光輝的天之庇護，\n將會賦予裝備者鋼鐵般的意志。","270","蒼天長袍","104343","0","54","0","0","45","3","0","200","34","0","104343","0","1","15000","0","0","0","10","0"
"4","0","0","0","0","0","0","250","黑暗女帝身穿的衣裳。\n潛伏如黑暗的意念，\n能夠魅惑任何魔物，\n施予眾人恐怖。","330","暗黑懼袍","104344","0","58","0","0","30","7","0","200","34","0","104344","0","1","18000","0","0","0","0","0"
"4","0","4","0","0","0","0","0","將人生奉獻給魔道的大魔導師，\n所穿過的長袍。\n因為曾經的持有者的強大力量，\n依舊持續散發著不祥的魔力。","120","大魔導師長袍","104371","47","51","0","4","0","2","0","165","37","0","104371","0","1","7200","0","0","0","0","0"
"4","0","4","0","0","0","0","0","與天使們一同\n與惡魔對峙的聖者，\n所身穿的長袍。\n這份崇高已達神話的領域。","141","聖者長袍","104372","37","52","0","0","0","2","0","240","37","0","104372","0","1","10000","0","5","0","0","0"
