08bf7d63075eab7a931a8d43ce587799fd3116ff87b1b81c5969f61d054359b7,3a5f6af322747637cac99633371f415731a5e47ca48e101913db549b1d2cac37,ba6c39bdd91484e96668339813d69c0b282d3257f60db2be378496789fa9fe6b,9ecfea11a3970038fd05950d6e1bf7c9785dc128b407714ef13f5279e844be80,008e8ceedb9e3a718c67847df7cb6ba43fce42af7e531bfa63fabfbf9905883d,37d076043316c5e0fe8099448b70ff2ab322f8185d4a77468f838ccfeb8d68ba,08eef09ad2dc09aaaf0941a9c4d91b2cc079dabb82b71b8de8d80166928ae204,64aa37d72ff26e9012978bd4518aafdaf47319580529e043f5e8f31b47019567,b1781607922d264989d31c11dc1b2e5fa0d2a745215eb61dd7b3516fd0b0c217,eb800081d31058f1606161f6d55957fc3b4c7387125d90837093b076078e3493,c71728ea6f475203009f7c859316252812c5079ca0083b2c371f075097f91742
"6214","","106611","","","3","1","0.2","","wac_birthday_idle_doya","6214034"
"6214","","106611","0.01","","2","-320","","","180","6214035"
"6214","","106511","","","3","1","0.2","","wac_birthday_idle_normal","6214036"
"6214","","106511","0.01","","2","-340","","","320","6214037"
"6214","","0","","","93","","","","","6214038"
"6214","","800","","","32","","","","1","6214039"
"6214","","0.7","","","93","","","","","6214040"
"6214","","702","","","32","","","","1","6214041"
"6214","","0.5","","","93","","","","","6214042"
"6214","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","6214043"
"6214","","701","","","32","","","","0","6214044"
"6214","","0.4","","","93","","","","","6214045"
"6214","","se_common","","","23","0","","","se_sys_login_birthday_cracker","6214046"
"6214","","700","","","32","","","","1","6214047"
"6214","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","6214048"
"6214","","106611","wac_birthday_idle_doya","0.2","3","0","0.2","1","wac_birthday_clap","6214049"
"6214","","0.1","","","93","","","","","6214050"
"6214","","106511","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","6214051"
"6214","","2","","","93","","","","","6214052"
"6214","","1","","","131","","","","","6214053"
"6214","","vo_wac_06214","0","","21","0","","","vo_wac_06214_000","6214054"
"6214","0.5","106731","1","0","11","10","0","1","這是我的生日蛋糕嗎？\n沒想到會收到你們的祝福，\n出乎我的預料呢～\n祈梨，妳是不是有什麼企圖？","6214055"
"6214","","0","","","91","","","","","6214056"
"6214","","106731","","","3","1","0.2","","wac_birthday_idle_wish","6214057"
"6214","","106611","","","3","1","0.2","","wac_birthday_talk_anger","6214058"
"6214","","vo_wac_06214","0","","21","0","","","vo_wac_06214_001","6214059"
"6214","0.5","106611","1","0","11","10","0","1","才才才、才沒有咧！？\n我原本是這麼打算的，\n但被嘉夜夜制止了……什麼的，\n絕對沒有那種事！","6214060"
"6214","","0","","","91","","","","","6214061"
"6214","","106611","","","3","1","0.2","","wac_birthday_idle_normal","6214062"
"6214","","106731","","","3","1","0.2","","wac_birthday_talk_wish","6214063"
"6214","","vo_wac_06214","0","","21","0","","","vo_wac_06214_002","6214064"
"6214","0.5","106731","1","0","11","10","0","1","呵呵，抱歉抱歉，我開玩笑的啦～\n……呵呵，謝謝囉。\n我很開心呢♪","6214065"
"6214","","0","","","91","","","","","6214066"
"6214","","106731","","","3","1","0.2","","wac_birthday_talk_smile","6214067"
"6214","","vo_wac_06214","0","","21","0","","","vo_wac_06214_003","6214068"
"6214","0.5","106731","1","0","11","10","0","1","也謝謝你跟嘉夜。\n嗯嗯～今天真是個好日子呢～☆\n你們就好好期待我的回禮吧♪","6214069"
"6214","","0","","","91","","","","","6214070"
"6214","","0","","","22","","","","","6214071"
"8014","","bgm_M321","","","25","","","","bgm_M321_2C","8014001"
"8014","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","104411","8014002"
"8014","wac_birthday_shinobu_idle_wish","1","170","1","1","256","2","-260","103111","8014003"
"8014","wac_birthday_idle_smile","1","270","1","1","259","2","-310","100711","8014004"
"8014","wac_birthday_idle_normal","1","400","1","1","257","2","-270","102211","8014005"
"8014","wac_birthday_idle_smile","1","500","1","1","258","2","-310","100611","8014006"
"8014","","104411","","","13","","","","300","8014007"
"8014","","103111","","","13","","","","300","8014008"
"8014","","600","0","","31","0","1","1","600","8014009"
"8014","","602","0","","31","0","0","1","602","8014010"
"8014","","603","0","","31","0","0","1","603","8014011"
"8014","","604","60","","31","30","1","1","604","8014012"
"8014","","610","0","","31","0","1","1","610","8014013"
"8014","","700","0","","31","0","0","1","700","8014014"
"8014","","701","0","","31","0","0","1","701","8014015"
"8014","","702","0","","31","0","0","1","702","8014016"
"8014","","800","0","","31","0","0","1","800","8014017"
"8014","","906","60","","31","30","1","1","906","8014018"
"8014","","1","","","93","","","","","8014019"
"8014","","100711","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_05","8014020"
"8014","","103111","wac_birthday_shinobu_reaction_01","0.2","3","0","0.2","1","wac_birthday_shinobu_reaction_04","8014021"
"8014","","0.1","","","93","","","","","8014022"
"8014","","102211","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","8014023"
"8014","","100611","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_05","8014024"
"8014","","0.3","","","93","","","","","8014025"
"8014","","104411","","","3","1","0.2","","wac_birthday_run_01","8014026"
"8014","","104411","3","","2","-70","","","0","8014027"
"8014","","2.5","","","93","","","","","8014028"
"8014","","602","","","32","","","","1","8014029"
"8014","","0.6","","","93","","","","","8014030"
"8014","","600","","","32","","","","0","8014031"
"8014","","610","","","32","","","","0","8014032"
"8014","","604","","","32","","","","0","8014033"
"8014","","701","","","32","","","","1","8014034"
"8014","","906","0.01","","33","0","","","0","8014035"
"8014","","104411","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_01","8014036"
"8014","","104411","0.01","","2","-330","","","-200","8014037"
"8014","","103111","","","3","1","0.2","","wac_birthday_shinobu_idle_wish","8014038"
"8014","","103111","0.01","","2","-320","","","150","8014039"
"8014","","100711","","","3","1","0.2","","wac_birthday_idle_smile","8014040"
"8014","","100711","0.01","","2","-360","","","265","8014041"
"8014","","102211","","","3","1","0.2","","wac_birthday_idle_normal","8014042"
"8014","","102211","0.01","","2","-320","","","400","8014043"
"8014","","100611","","","3","1","0.2","","wac_birthday_idle_smile","8014044"
"8014","","100611","0.01","","2","-340","","","500","8014045"
"8014","","0","","","93","","","","","8014046"
"8014","","800","","","32","","","","1","8014047"
"8014","","0.7","","","93","","","","","8014048"
"8014","","702","","","32","","","","1","8014049"
"8014","","0.5","","","93","","","","","8014050"
"8014","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","8014051"
"8014","","701","","","32","","","","0","8014052"
"8014","","0.4","","","93","","","","","8014053"
"8014","","se_common","","","23","0","","","se_sys_login_birthday_cracker","8014054"
"8014","","700","","","32","","","","1","8014055"
"8014","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","8014056"
"8014","","103111","wac_birthday_shinobu_idle_wish","0.2","3","0","0.2","1","wac_birthday_shinobu_clap_to_wish","8014057"
"8014","","102211","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","8014058"
"8014","","0.1","","","93","","","","","8014059"
"8014","","100711","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","8014060"
"8014","","0.1","","","93","","","","","8014061"
"8014","","100611","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","8014062"
"8014","","2","","","93","","","","","8014063"
"8014","","1","","","131","","","","","8014064"
"8014","","vo_wac_08014","0","","21","0","","","vo_wac_08014_000","8014065"
"8014","0.5","104411","1","0","11","10","0","1","喔喔，這是幫妾身慶生嗎！\n嗯嗯！妳們似乎已經知道\n身為統領黑夜之人的隨從，\n該有怎樣的行為舉止了呢！","8014066"
"8014","","0","","","91","","","","","8014067"
"8014","","104411","","","3","1","0.2","","wac_birthday_idle_normal","8014068"
"8014","","103111","","","3","1","0.2","","wac_birthday_shinobu_talk_wish","8014069"
"8014","","vo_wac_08014","0","","21","0","","","vo_wac_08014_002","8014070"
"8014","0.5","103111","1","0","11","10","0","1","不知道算不算隨從，\n不過我們只是想幫妳慶生而已……\n祝妳生日快樂。","8014071"
"8014","","0","","","91","","","","","8014072"
"8014","","103111","","","3","1","0.2","","wac_birthday_shinobu_idle_wish","8014073"
"8014","","104411","","","3","1","0.2","","wac_birthday_talk_doya","8014074"
"8014","","vo_wac_08014","0","","21","0","","","vo_wac_08014_003","8014075"
"8014","0.5","104411","1","0","11","10","0","1","妳們如此知情達理，\n妾身要好好褒獎一番。\n你也趕來啦。\n身為吾之眷屬真是忠實勤奮，辛苦你了。","8014076"
"8014","","0","","","91","","","","","8014077"
"8014","","104411","","","3","1","0.2","","wac_birthday_talk_smile","8014078"
"8014","","vo_wac_08014","0","","21","0","","","vo_wac_08014_004","8014079"
"8014","0.5","104411","1","0","11","10","0","1","呵呵。已活過漫長歲月的妾身，\n沒想到內心還會對生日感到動搖……\n待妾身奪回力量之際，\n一定會好好報答你們的心意！","8014080"
"8014","","0","","","91","","","","","8014081"
"8014","","0","","","22","","","","","8014082"
"8514","","bgm_M321","","","25","","","","bgm_M321_2C","8514001"
"8514","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","102311","8514002"
"8514","wac_birthday_idle_wish","1","200","1","1","256","2","-270","102111","8514003"
"8514","wac_birthday_idle_normal","1","310","1","1","258","2","-310","102811","8514004"
"8514","wac_birthday_idle_smile","1","445","1","1","257","2","-290","102511","8514005"
"8514","","102311","","","13","","","","300","8514006"
"8514","","102111","","","13","","","","300","8514007"
"8514","","600","0","","31","0","1","1","600","8514008"
"8514","","602","0","","31","0","0","1","602","8514009"
"8514","","603","0","","31","0","0","1","603","8514010"
"8514","","604","60","","31","30","1","1","604","8514011"
"8514","","610","0","","31","0","1","1","610","8514012"
"8514","","700","0","","31","0","0","1","700","8514013"
"8514","","701","0","","31","0","0","1","701","8514014"
"8514","","702","0","","31","0","0","1","702","8514015"
"8514","","800","0","","31","0","0","1","800","8514016"
"8514","","907","60","","31","30","1","1","907","8514017"
"8514","","1","","","93","","","","","8514018"
"8514","","102111","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","8514019"
"8514","","0.1","","","93","","","","","8514020"
"8514","","102811","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","8514021"
"8514","","102511","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_05","8514022"
"8514","","0.3","","","93","","","","","8514023"
"8514","","102311","","","3","1","0.2","","wac_birthday_run_01","8514024"
"8514","","102311","3","","2","-70","","","0","8514025"
"8514","","2.5","","","93","","","","","8514026"
"8514","","602","","","32","","","","1","8514027"
"8514","","0.6","","","93","","","","","8514028"
"8514","","600","","","32","","","","0","8514029"
"8514","","610","","","32","","","","0","8514030"
"8514","","604","","","32","","","","0","8514031"
"8514","","701","","","32","","","","1","8514032"
"8514","","907","0.01","","33","0","","","0","8514033"
"8514","","102311","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_01","8514034"
"8514","","102311","0.01","","2","-330","","","-200","8514035"
"8514","","102111","","","3","1","0.2","","wac_birthday_idle_wish","8514036"
"8514","","102111","0.01","","2","-320","","","180","8514037"
"8514","","102811","","","3","1","0.2","","wac_birthday_idle_normal","8514038"
"8514","","102811","0.01","","2","-360","","","290","8514039"
"8514","","102511","","","3","1","0.2","","wac_birthday_idle_smile","8514040"
"8514","","102511","0.01","","2","-340","","","425","8514041"
"8514","","0","","","93","","","","","8514042"
"8514","","800","","","32","","","","1","8514043"
"8514","","0.7","","","93","","","","","8514044"
"8514","","702","","","32","","","","1","8514045"
"8514","","0.5","","","93","","","","","8514046"
"8514","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","8514047"
"8514","","701","","","32","","","","0","8514048"
"8514","","0.4","","","93","","","","","8514049"
"8514","","se_common","","","23","0","","","se_sys_login_birthday_cracker","8514050"
"8514","","700","","","32","","","","1","8514051"
"8514","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","8514052"
"8514","","102111","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","8514053"
"8514","","0.1","","","93","","","","","8514054"
"8514","","102811","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","8514055"
"8514","","0.1","","","93","","","","","8514056"
"8514","","102511","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","8514057"
"8514","","2","","","93","","","","","8514058"
"8514","","1","","","131","","","","","8514059"
"8514","","vo_wac_08514","0","","21","0","","","vo_wac_08514_000","8514060"
"8514","0.5","102311","1","0","11","10","0","1","哇啊～！是蛋糕耶～♪\n看起來真好吃呢。對吧，噗吉！\n這該不會……是我的生日蛋糕……？","8514061"
"8514","","0","","","91","","","","","8514062"
"8514","","102311","","","3","1","0.2","","wac_birthday_idle_smile","8514063"
"8514","","102111","","","3","1","0.2","","wac_birthday_talk_smile","8514064"
"8514","","vo_wac_08514","0","","21","0","","","vo_wac_08514_001","8514065"
"8514","0.5","102111","1","0","11","10","0","1","沒錯♪生日快樂♪\n這是哥哥教我做的喔。\n希望妳會喜歡……♪","8514066"
"8514","","0","","","91","","","","","8514067"
"8514","","102111","","","3","1","0.2","","wac_birthday_idle_smile","8514068"
"8514","","102311","","","3","1","0.2","","wac_birthday_talk_wish","8514069"
"8514","","vo_wac_08514","0","","21","0","","","vo_wac_08514_002","8514070"
"8514","0.5","102311","1","0","11","10","0","1","我很喜歡喔！\n胡桃還有大家，\n再加上哥哥……\n我最珍惜的人都圍在我身邊……","8514071"
"8514","","0","","","91","","","","","8514072"
"8514","","102311","","","3","1","0.2","","wac_birthday_talk_smile","8514073"
"8514","","vo_wac_08514","0","","21","0","","","vo_wac_08514_003","8514074"
"8514","0.5","102311","1","0","11","10","0","1","我真的好幸福啊……♪\n各位，今年也請你們多多指教囉！","8514075"
"8514","","0","","","91","","","","","8514076"
"8514","","0","","","22","","","","","8514077"
"8614","","bgm_M321","","","25","","","","bgm_M321_2C","8614001"
"8614","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","105911","8614002"
"8614","wac_birthday_idle_smile","1","200","1","1","256","2","-270","106411","8614003"
"8614","wac_birthday_idle_doya","1","315","1","1","258","2","-310","106011","8614004"
"8614","wac_birthday_idle_kyapi","1","455","1","1","257","2","-290","105811","8614005"
"8614","","105911","","","13","","","","300","8614006"
"8614","","106411","","","13","","","","300","8614007"
"8614","","600","0","","31","0","1","1","600","8614008"
"8614","","602","0","","31","0","0","1","602","8614009"
"8614","","603","0","","31","0","0","1","603","8614010"
"8614","","604","60","","31","30","1","1","604","8614011"
"8614","","610","0","","31","0","1","1","610","8614012"
"8614","","700","0","","31","0","0","1","700","8614013"
"8614","","701","0","","31","0","0","1","701","8614014"
"8614","","702","0","","31","0","0","1","702","8614015"
"8614","","800","0","","31","0","0","1","800","8614016"
"8614","","908","60","","31","30","1","1","908","8614017"
"8614","","1","","","93","","","","","8614018"
"8614","","106011","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","8614019"
"8614","","0.1","","","93","","","","","8614020"
"8614","","106411","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","8614021"
